, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Tocantins - Desemprego,Tocantins - Consumo de Cimento (t),Tocantins - PIB - Estadual,Tocantins - PIB - Construção Civil,Tocantins - PIB - Per Capita,Tocantins - PIB - Preços de Mercado,Tocantins - Produção de Cimento (t),Tocantins - IDH
2010-6,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7475516797723416,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,8.000982366526435,43.433,18022945.731901698,1396618.4672247344,10.623586334893464,25342644.305509523,35.39411992394114,0.7230476288015661
2010-7,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6585535280859806,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,7.999967079700843,50.079,18061955.73485793,1387206.88474272,10.624809121899904,25200097.802681305,35.75632297917698,0.7231684818722652
2010-8,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8571799086828237,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,7.99895179287525,53.189,18100965.73781417,1377795.3022607055,10.626031908906343,25057551.299853086,36.000747100422466,0.7232893349429644
2010-9,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.9272688877681192,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,7.9979365060496574,43.757,18139975.740770407,1368383.7197786917,10.627254695912784,24915004.797024865,36.392434129166034,0.7234101880136635
2010-10,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8758085186592697,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,7.996921219224064,37.019,18178985.743726645,1358972.137296677,10.628477482919225,24772458.294196647,36.904732395609074,0.7235310410843627
2010-11,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,7.995905932398472,39.748,18217995.74668288,1349560.554814663,10.629700269925662,24629911.79136843,37.25202891110762,0.7236518941550618
2010-12,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,7.9948906455728785,35.278,18257005.74963912,1340148.972332649,10.630923056932104,24487365.288540207,37.66362793644508,0.723772747225761
2011-1,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,7.993875358747286,32.445,18296015.752595358,1330737.3898506346,10.632145843938542,24344818.78571199,38.07394985873047,0.7238936002964601
2011-2,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,8.109885643768244,30.1,18332746.822994903,1324713.506593767,10.633650504712906,24252616.83639573,38.43343542968204,0.723946733492855
2011-3,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,8.225895928789202,34.206,18369477.893394463,1318689.6233368998,10.63515516548727,24160414.887079477,39.31004121558343,0.7239998666892499
2011-4,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,8.341906213810159,30.737,18406208.96379401,1312665.7400800325,10.636659826261631,24068212.93776321,39.92399057982247,0.7240529998856448
2011-5,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,8.457916498831118,40.127,18442940.034193568,1306641.8568231652,10.638164487035995,23976010.98844696,40.51306530702686,0.7241061330820396
2011-6,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,8.573926783852075,41.291,18479671.10459312,1300617.9735662977,10.63966914781036,23883809.0391307,40.70206520402976,0.7241592662784345
2011-7,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,8.689937068873032,39.823,18516402.174992677,1294594.0903094304,10.641173808584725,23791607.08981444,41.2254482433064,0.7242123994748293
2011-8,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,8.805947353893991,45.73,18553133.24539223,1288570.207052563,10.642678469359089,23699405.140498184,40.85251315118889,0.7242655326712242
2011-9,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,8.921957638914948,42.797,18589864.315791786,1282546.3237956956,10.64418313013345,23607203.191181924,40.77811210030934,0.7243186658676191
2011-10,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,9.037967923935906,49.488,18626595.38619133,1276522.4405388285,10.645687790907814,23515001.24186567,41.01548769881425,0.7243717990640139
2011-11,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,9.153978208956865,36.702,18663326.45659089,1270498.557281961,10.647192451682178,23422799.29254941,41.29409530691188,0.7244249322604088
2011-12,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,9.269988493977822,34.885,18700057.526990443,1264474.6740250934,10.648697112456542,23330597.343233157,41.19140074296209,0.7244780654568037
2012-1,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,9.38599877899878,38.254,18736788.59739,1258450.790768226,10.650201773230906,23238395.393916894,41.35112511487101,0.7245311986531986
2012-2,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,9.422406695436113,33.022,18769830.537992183,1255985.7032196135,10.652155225765428,23200185.27282474,41.63204960047441,0.724632109754957
2012-3,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,9.458814611873445,41.822,18802872.47859437,1253520.6156710011,10.654108678299952,23161975.151732583,41.91550608646076,0.7247330208567152
2012-4,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,9.495222528310777,37.661,18835914.41919656,1251055.5281223883,10.656062130834474,23123765.030640427,42.1215165689753,0.7248339319584736
2012-5,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,9.53163044474811,45.791,18868956.359798748,1248590.440573776,10.658015583368998,23085554.90954827,42.22068998462736,0.7249348430602319
2012-6,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,9.568038361185444,45.696,18901998.30040093,1246125.3530251635,10.65996903590352,23047344.78845612,42.28127562387032,0.7250357541619902
2012-7,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,9.604446277622776,45.949,18935040.24100312,1243660.265476551,10.661922488438044,23009134.66736396,42.45985022999132,0.7251366652637485
2012-8,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,9.640854194060108,50.708,18968082.18160531,1241195.1779279383,10.663875940972568,22970924.5462718,42.85963241878345,0.7252375763655069
2012-9,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,9.67726211049744,44.096,19001124.122207496,1238730.090379326,10.665829393507089,22932714.425179645,43.22705048650511,0.7253384874672651
2012-10,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,9.713670026934777,44.344,19034166.062809683,1236265.0028307133,10.667782846041613,22894504.30408749,43.36531612645079,0.7254393985690235
2012-11,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,9.750077943372109,42.572,19067208.003411874,1233799.915282101,10.669736298576137,22856294.18299533,43.458148447488384,0.7255403096707819
2012-12,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,9.78648585980944,38.768,19100249.94401406,1231334.8277334883,10.67168975111066,22818084.06190318,43.65478354006758,0.7256412207725401
2013-1,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,9.822893776246772,39.734,19133291.88461625,1228869.7401848757,10.67364320364518,22779873.940811023,43.711680593202736,0.7257421318742985
2013-2,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,9.85373524802812,34.634,19160067.97851364,1229338.5469916412,10.676063806087528,22799319.808442887,43.72697305717156,0.7257889522345367
2013-3,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,9.88457671980947,36.665,19186844.07241103,1229807.3537984064,10.678484408529874,22818765.67607475,43.90199219242644,0.7258357725947748
2013-4,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,9.91541819159082,42.681,19213620.166308414,1230276.160605172,10.68090501097222,22838211.54370662,43.86436262052527,0.725882592955013
2013-5,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,9.94625966337217,45.626,19240396.26020581,1230744.9674119374,10.683325613414564,22857657.41133848,43.92800286625391,0.7259294133152512
2013-6,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,9.977101135153518,44.16,19267172.3541032,1231213.7742187027,10.685746215856913,22877103.278970346,43.95146689807486,0.7259762336754894
2013-7,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,10.007942606934868,48.037,19293948.448000588,1231682.5810254682,10.688166818299258,22896549.14660221,44.19546693264721,0.7260230540357275
2013-8,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,10.038784078716215,48.247,19320724.54189798,1232151.3878322337,10.690587420741604,22915995.014234077,44.12980200793988,0.7260698743959658
2013-9,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,10.069625550497564,50.264,19347500.63579537,1232620.194638999,10.693008023183951,22935440.881865937,44.70809769889399,0.726116694756204
2013-10,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,10.100467022278911,53.898,19374276.72969276,1233089.0014457644,10.695428625626295,22954886.7494978,44.90546475192633,0.7261635151164422
2013-11,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,10.131308494060264,46.504,19401052.823590152,1233557.80825253,10.697849228068645,22974332.61712967,44.87980714076535,0.7262103354766803
2013-12,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,10.162149965841612,34.784,19427828.91748754,1234026.6150592952,10.70026983051099,22993778.48476153,44.85387472921135,0.7262571558369185
2014-1,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,10.19299143762296,39.693,19454605.01138493,1234495.4218660607,10.702690432953336,23013224.3523934,45.2030762391348,0.7263039761971567
2014-2,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,10.218666305657315,34.005,19476341.10122529,1234898.9765063976,10.704861978193325,23032809.832057256,45.17083442534426,0.7262296982540815
2014-3,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,10.244341173691671,40.377500000000055,19498077.19106566,1235302.5311467347,10.707033523433312,23052395.311721116,45.05213615646405,0.7261554203110061
2014-4,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,10.270016041726029,46.75,19519813.280906025,1235706.0857870716,10.7092050686733,23071980.791384973,44.9252306476886,0.7260811423679308
2014-5,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,10.295690909760385,46.75,19541549.37074639,1236109.6404274085,10.711376613913288,23091566.27104883,44.79153093500929,0.7260068644248555
2014-6,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,10.32136577779474,46.75,19563285.460586756,1236513.1950677456,10.713548159153277,23111151.75071269,44.65307870950688,0.7259325864817803
2014-7,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,10.347040645829097,46.75,19585021.55042712,1236916.7497080823,10.715719704393264,23130737.23037655,44.51056448676477,0.7258583085387049
2014-8,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,10.372715513863453,46.75,19606757.640267484,1237320.3043484194,10.71789124963325,23150322.710040405,44.36149743078055,0.7257840305956296
2014-9,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,10.398390381897809,46.75,19628493.730107848,1237723.8589887563,10.72006279487324,23169908.189704265,44.2012293698009,0.7257097526525543
2014-10,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,10.424065249932164,46.75,19650229.81994821,1238127.4136290934,10.722234340113229,23189493.66936812,44.03019220415388,0.7256354747094791
2014-11,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,10.44974011796652,46.75,19671965.90978858,1238530.9682694303,10.724405885353216,23209079.14903198,43.85284273635189,0.7255611967664037
2014-12,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,10.475414986000876,46.75,19693701.999628942,1238934.5229097677,10.726577430593204,23228664.62869584,43.66997935449198,0.7254869188233284
2015-1,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,10.501089854035232,48.79149999999999,19715438.089469302,1239338.0775501044,10.728748975833192,23248250.1083597,43.47937110580675,0.7254126408802531
2015-2,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,10.49206068512618,50.833,19730151.19239813,1239965.0511718483,10.730213615761294,23267384.580457263,43.10508315708439,0.7262721173796631
2015-3,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,10.483031516217128,50.833,19744864.29532696,1240592.0247935925,10.731678255689395,23286519.05255483,42.8758486693275,0.7271315938790732
2015-4,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,10.474002347308076,50.833,19759577.39825578,1241218.9984153365,10.733142895617496,23305653.5246524,42.65585798518263,0.7279910703784832
2015-5,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,10.464973178399024,50.833,19774290.501184605,1241845.9720370804,10.734607535545598,23324787.996749967,42.64000687017563,0.7288505468778932
2015-6,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,10.455944009489972,50.833,19789003.60411343,1242472.9456588244,10.7360721754737,23343922.46884753,42.61127225801077,0.7297100233773033
2015-7,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,10.44691484058092,50.833,19803716.70704225,1243099.9192805686,10.7375368154018,23363056.9409451,42.739517265356405,0.7305694998767133
2015-8,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,10.437885671671868,50.833,19818429.80997108,1243726.8929023126,10.739001455329902,23382191.41304267,42.81675094561578,0.7314289763761233
2015-9,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,10.428856502762816,50.833,19833142.912899904,1244353.8665240563,10.740466095258004,23401325.885140236,42.88900704638467,0.7322884528755333
2015-10,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,10.419827333853764,50.833,19847856.01582873,1244980.8401458005,10.741930735186106,23420460.3572378,43.14745009429265,0.7331479293749433
2015-11,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,10.410798164944712,50.833,19862569.118757557,1245607.8137675445,10.743395375114208,23439594.82933537,43.15828652985113,0.7340074058743533
2015-12,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,10.40176899603566,50.833,19877282.221686374,1246234.787389289,10.744860015042308,23458729.301432934,43.26534121126105,0.7348668823737634
2016-1,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,10.392739827126608,49.45799999999997,19891995.324615203,1246861.7610110326,10.74632465497041,23477863.773530506,43.40003236395595,0.7357263588731734
2016-2,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,10.351217533961432,48.083,19899492.1093458,1248142.5593864387,10.74783419758744,23497776.54917214,43.2864518767074,0.7357394373494853
2016-3,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,10.309695240796255,48.083,19906988.894076392,1249423.3577618448,10.749343740204472,23517689.32481378,43.35288896755154,0.7357525158257973
2016-4,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,10.26817294763108,48.083,19914485.678806983,1250704.1561372508,10.750853282821504,23537602.10045542,43.42112882083904,0.7357655943021091
2016-5,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,10.226650654465905,48.083,19921982.463537578,1251984.954512657,10.752362825438537,23557514.876097057,43.53555939580129,0.735778672778421
2016-6,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,10.185128361300729,48.083,19929479.24826817,1253265.752888063,10.753872368055568,23577427.651738696,43.90938446642971,0.735791751254733
2016-7,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,10.14360606813555,48.083,19936976.032998763,1254546.5512634688,10.7553819106726,23597340.42738033,44.41577029820364,0.7358048297310449
2016-8,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,10.102083774970374,48.083,19944472.81772936,1255827.3496388749,10.756891453289631,23617253.20302197,44.83844388619218,0.7358179082073568
2016-9,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,10.060561481805198,48.083,19951969.602459952,1257108.148014281,10.758400995906662,23637165.97866361,45.37423871181284,0.7358309866836688
2016-10,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,10.019039188640022,48.083,19959466.387190547,1258388.946389687,10.759910538523696,23657078.754305247,46.07314094328246,0.7358440651599807
2016-11,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,9.977516895474846,48.083,19966963.17192114,1259669.744765093,10.761420081140724,23676991.52994689,46.62306642775447,0.7358571436362925
2016-12,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,9.93599460230967,45.18649999999997,19974459.95665173,1260950.5431404992,10.762929623757758,23696904.305588525,46.95600160513005,0.7358702221126044
2017-1,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,9.894472309144492,42.29,19981956.741382327,1262231.3415159052,10.764439166374787,23716817.081230164,47.31742654902061,0.7358833005889164
2017-2,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,9.883368638840093,33.787,19980874.897925325,1263208.3576386338,10.764629565438035,23735554.02272304,47.41295829275968,0.7358521134721657
2017-3,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,9.872264968535688,41.594,19979793.05446832,1264185.3737613622,10.764819964501282,23754290.964215912,48.07336390777345,0.7358209263554151
2017-4,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,9.861161298231286,36.019,19978711.211011317,1265162.3898840907,10.765010363564528,23773027.90570879,48.11182340243561,0.7357897392386645
2017-5,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,9.850057627926883,45.143,19977629.36755431,1266139.406006819,10.765200762627776,23791764.847201664,47.99808800278771,0.7357585521219139
2017-6,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,9.83895395762248,41.704,19976547.52409731,1267116.4221295477,10.765391161691024,23810501.78869454,48.34015088304511,0.7357273650051632
2017-7,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,9.827850287318078,45.71,19975465.680640303,1268093.4382522765,10.765581560754269,23829238.73018741,48.59929126314783,0.7356961778884126
2017-8,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,9.816746617013674,45.564,19974383.837183297,1269070.4543750049,10.765771959817515,23847975.671680287,48.65228665085787,0.7356649907716619
2017-9,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,9.805642946709272,43.754,19973301.99372629,1270047.4704977332,10.765962358880762,23866712.61317316,48.94962411423016,0.7356338036549113
2017-10,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,9.794539276404867,48.554,19972220.15026929,1271024.4866204618,10.76615275794401,23885449.554666035,49.20116731969639,0.7356026165381606
2017-11,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,9.783435606100468,40.896,19971138.306812286,1272001.5027431904,10.766343157007256,23904186.496158917,49.04752889572504,0.7355714294214101
2017-12,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,9.772331935796064,35.255,19970056.46335528,1272978.5188659187,10.766533556070502,23922923.437651787,49.15324812768165,0.7355402423046594
2018-1,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,9.761228265491662,34.018,19968974.61989828,1273955.534988647,10.766723955133749,23941660.37914466,49.27716459536371,0.7355090551879088
2018-2,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,9.74926440730269,22.422,19961217.713154987,1274849.3887939728,10.76636601231755,23961643.04283385,49.17077953886182,0.7354068510605445
2018-3,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,9.73730054911372,29.555,19953460.80641169,1275743.242599298,10.76600806950135,23981625.70652303,49.30450051155886,0.7353046469331801
2018-4,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,9.725336690924747,28.919,19945703.899668403,1276637.0964046232,10.765650126685152,24001608.370212216,49.254615032865125,0.7352024428058158
2018-5,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,9.713372832735775,25.589,19937946.99292511,1277530.9502099487,10.765292183868953,24021591.0339014,49.18062495555953,0.7351002386784515
2018-6,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,9.701408974546805,40.237,19930190.08618182,1278424.8040152742,10.764934241052751,24041573.697590586,49.57274874249338,0.7349980345510871
2018-7,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,9.689445116357833,37.012,19922433.179438524,1279318.6578205994,10.764576298236555,24061556.36127977,49.92832760527019,0.7348958304237229
2018-8,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,9.67748125816886,38.793,19914676.272695232,1280212.5116259246,10.764218355420356,24081539.02496896,50.24017571357766,0.7347936262963586
2018-9,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,9.66551739997989,38.281,19906919.36595194,1281106.36543125,10.763860412604156,24101521.68865814,50.55610901617737,0.7346914221689942
2018-10,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,9.653553541790918,39.711,19899162.45920865,1282000.2192365755,10.763502469787957,24121504.35234733,51.07063698157257,0.7345892180416299
