,Mato Grosso - Produção de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Mato Grosso - Consumo de Cimento (t),Mato Grosso - Desemprego,Mato Grosso - IDH,Mato Grosso - PIB - Estadual,Mato Grosso - PIB - Construção Civil,Mato Grosso - PIB - Per Capita,Mato Grosso - PIB - Preços de Mercado,Mato Grosso - value
2018-9,95.94669547365984,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,121.124,7.061815470032158,0.7554547062993593,76561784.91683747,2827421.2240972365,17.849293862175816,56129267.742342114,0.4244156083942001
2018-10,96.4879333573835,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,130.503,7.055859324097704,0.7552936684872118,76536309.1245034,2827808.2561561028,17.848167756951707,56122825.79001288,0.4263484622770634
2018-11,96.56751891819266,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,104.115,7.04990317816325,0.7551326306750644,76510833.33216932,2828195.288214969,17.8470416517276,56116383.837683655,0.4283286864766829
2018-12,96.87182374206492,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,90.69,7.043947032228796,0.754971592862917,76485357.53983526,2828582.320273836,17.84591554650349,56109941.88535443,0.4307657335347368
2019-1,96.86401005314114,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,102.685,7.037990886294342,0.7548105550507695,76459881.7475012,2828969.352332703,17.84478944127938,56103499.9330252,0.4332609104201639
2019-2,97.24358396531132,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,96.144,7.024086831183724,0.7546273016799421,76408638.24473087,2829303.872010824,17.84404695813113,56094366.156343095,0.4358138381410757
2019-3,98.05844121764586,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,102.197,7.010182776073107,0.7544440483091146,76357394.74196057,2829638.391688944,17.84330447498288,56085232.379660994,0.4384257471541352
2019-4,98.59844768420932,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,106.712,6.996278720962489,0.7542607949382871,76306151.23919025,2829972.9113670643,17.84256199183463,56076098.602978885,0.4411999175110342
2019-5,99.88081793572748,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,124.057,6.982374665851872,0.7540775415674595,76254907.73641995,2830307.4310451844,17.841819508686378,56066964.82629678,0.4441557713591002
2019-6,100.88389089771022,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,124.625,6.968470610741254,0.7538942881966321,76203664.23364963,2830641.950723305,17.841077025538127,56057831.04961467,0.4471785605340659
2019-7,101.7656185651406,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,133.116,6.954566555630636,0.7537110348258046,76152420.7308793,2830976.4704014254,17.840334542389876,56048697.27293256,0.4506572968891577
2019-8,102.63631476380289,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,144.31,6.940662500520018,0.7535277814549771,76101177.228109,2831310.990079546,17.83959205924162,56039563.49625046,0.4544174812065611
2019-9,103.37580066165,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,140.357,6.9267584454094,0.7533445280841496,76049933.72533868,2831645.5097576664,17.83884957609337,56030429.71956835,0.4583647891141952
2019-10,103.7450073078562,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,152.769,6.912854390298783,0.7531612747133221,75998690.22256838,2831980.0294357864,17.83810709294512,56021295.94288624,0.462870298284907
2019-11,103.9340903369172,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,124.038,6.898950335188165,0.7529780213424946,75947446.71979806,2832314.549113907,17.837364609796868,56012162.16620414,0.4678228426901957
2019-12,104.04721721841416,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,95.054,6.885046280077548,0.7527947679716671,75896203.21702775,2832649.0687920274,17.836622126648617,56003028.38952203,0.4729253791517233
2020-1,104.48589283540664,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,106.357,6.87114222496693,0.7526115146008396,75844959.71425743,2832983.588470148,17.835879643500366,55993894.61283992,0.477995151534985
2020-2,105.27682697208056,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,94.421,6.850518437076097,0.7525858442569066,75668506.34035283,2831945.421834221,17.82376225862849,55936446.80687593,0.4833782213294615
2020-3,106.50370708001694,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,101.783,6.829894649185263,0.7525601739129736,75492052.96644825,2830907.2551982943,17.81164487375662,55878999.000911936,0.4888766687513415
2020-4,107.62093307020132,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,110.157,6.80927086129443,0.7525345035690405,75315599.59254365,2829869.0885623675,17.799527488884745,55821551.194947936,0.4959211636358241
2020-5,108.86830214744322,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,131.345,6.788647073403596,0.7525088332251074,75139146.21863905,2828830.9219264407,17.78741010401287,55764103.38898394,0.5034205275424244
2020-6,109.70162450300629,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,141.378,6.768023285512763,0.7524831628811744,74962692.84473445,2827792.755290514,17.775292719140996,55706655.58301995,0.5111796542400171
2020-7,110.68017243140103,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,150.056,6.747399497621929,0.7524574925372414,74786239.47082984,2826754.588654587,17.76317533426912,55649207.77705595,0.5191015144906777
2020-8,111.71523938881978,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,161.892,6.726775709731096,0.7524318221933083,74609786.09692526,2825716.42201866,17.75105794939725,55591759.97109196,0.5271891160113528
2020-9,112.0058961332082,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,163.936,6.706151921840263,0.7524061518493753,74433332.72302066,2824678.2553827334,17.738940564525375,55534312.16512796,0.5346125171566343
2020-10,112.63471655483166,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,163.907,6.685528133949429,0.7523804815054422,74256879.34911606,2823640.0887468066,17.7268231796535,55476864.35916397,0.54186143366199
2020-11,112.27481417110612,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,126.874,6.664904346058596,0.7523548111615092,74080425.97521147,2822601.92211088,17.71470579478163,55419416.55319998,0.5483004738943356
2020-12,112.89779978851251,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,103.16,6.644280558167762,0.7523291408175762,73903972.60130687,2821563.755474953,17.702588409909755,55361968.747235976,0.5548305103722468
2021-1,113.57137845174084,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,113.413,6.623656770276929,0.7523034704736431,73727519.22740227,2820525.588839026,17.69047102503788,55304520.94127198,0.5577241621891168
2021-2,114.3813943421736,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,118.308,6.624262435269152,0.7524269816135949,73516291.33231544,2819204.9837768534,17.675725734147598,55234857.62612685,0.560749426315884
2021-3,115.25713792302224,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,134.888,6.624868100261375,0.7525504927535468,73305063.43722862,2817884.3787146807,17.660980443257316,55165194.31098171,0.5639164918482904
2021-4,115.78615647031997,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,140.98,6.625473765253599,0.7526740038934987,73093835.5421418,2816563.7736525075,17.64623515236703,55095530.99583658,0.5672366526603448
2021-5,116.52313068069338,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,161.69,6.626079430245822,0.7527975150334505,72882607.64705497,2815243.1685903347,17.631489861476748,55025867.68069144,0.5706065023832916
2021-6,116.70474564408082,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,159.157,6.626685095238045,0.7529210261734023,72671379.75196815,2813922.563528162,17.616744570586466,54956204.36554631,0.5740031822299771
2021-7,116.71252184385348,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,171.889,6.627290760230268,0.7530445373133542,72460151.85688132,2812601.9584659887,17.60199927969618,54886541.05040117,0.5775705108948793
2021-8,116.56482489562336,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,187.95,6.627896425222492,0.7531680484533061,72248923.96179448,2811281.353403816,17.587253988805898,54816877.73525604,0.5808506017461136
2021-9,116.3458082713095,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,169.11,6.628502090214715,0.7532915595932579,72037696.06670766,2809960.7483416437,17.572508697915616,54747214.4201109,0.5840326948032553
2021-10,116.0480086785138,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,163.472,6.629107755206938,0.7534150707332097,71826468.17162083,2808640.1432794705,17.557763407025334,54677551.10496577,0.587358351226135
2021-11,116.08685104822884,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,145.579,6.629713420199161,0.7535385818731616,71615240.276534,2807319.5382172978,17.543018116135052,54607887.78982064,0.5902227302831707
2021-12,116.59857028497322,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,121.71,6.630319085191385,0.7536620930131135,71404012.38144718,2805998.9331551245,17.528272825244766,54538224.4746755,0.5927260442798233
2022-1,117.46498482251576,,,,,,,,,121.588,6.630924750183608,0.7537856041530653,71192784.48636036,2804678.328092952,17.513527534354484,54468561.15953037,0.5952406750967102
2022-2,118.55150130279074,,,,,,,,,113.292,,,,,,,0.5978831379155226
2022-3,119.56662411554076,,,,,,,,,151.327,,,,,,,0.6003063159890987
2022-4,119.97591324133062,,,,,,,,,163.156,,,,,,,0.6027831633596095
2022-5,120.07725366047,,,,,,,,,166.441,,,,,,,0.6030845747059657
2022-6,120.13061511767958,,,,,,,,,170.692,,,,,,,0.6026893689598206
2022-7,119.98256864209134,,,,,,,,,180.202,,,,,,,0.6018293384158082
2022-8,119.54432605080794,,,,,,,,,192.533,,,,,,,0.6006071715999786
2022-9,118.2234479334078,,,,,,,,,183.895,,,,,,,0.5989652154281428
2022-10,117.5241516272451,,,,,,,,,180.525,,,,,,,0.5968658788985004
2022-11,116.4305588080012,,,,,,,,,161.683,,,,,,,0.594245506749847
2022-12,116.84601094579703,,,,,,,,,161.683,,,,,,,0.5910531283340613
