,Maranhão - Produção de Cimento (t),Maranhão - Depósito Poupança (R$),Maranhão - IDH Educacao,Maranhão - IDH Renda,Maranhão - Desemprego,Maranhão - Consumo de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Maranhão- custo m2 (R$),Goiais-Maranhão - value,Maranhão - IDH,Maranhão - PIB - Estadual,Maranhão - PIB - Construção Civil,Maranhão - PIB - Per Capita,Maranhão - PIB - Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Maranhão - IDH Longevidade
2010-6,34.641422104908365,3701891.6937093376,0.6565486195519514,0.5820494557431386,7.967464324864206,114.609,2.044407976621906,1005.6103949117504,1457.203005935256,26.957932109068235,23.561003418995227,82.64907218883543,1.4233015808503249,17473.267218568297,0.3265806724164757,0.6619591550554469,47990151.24658458,2701044.556969928,6.165865104427007,40010328.87090172,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283,0.7393336786805553
2010-7,35.29253901651167,3715520.679251205,0.6568945257845733,0.5824035949013415,7.966615771238429,129.681,1.7109708551037404,1005.517089743174,1556.8391669001364,27.07340156566925,23.351846563823905,81.096833818252,1.6284816436757563,17567.603734097305,0.3273278233053028,0.6621102801100591,48086101.81914441,2701116.6507287887,6.168287223892707,40034665.82909942,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645,0.7393963398040809
2010-8,36.27410926136354,3729149.664793072,0.6572404320171952,0.5827577340595445,7.965767217612651,120.786,1.2128495755898543,1005.1906073946584,1627.5699262346004,27.311606157920203,23.149889999052498,79.02144719665048,1.8794006644292665,17661.476548757255,0.3280765100103922,0.6622614051646715,48182052.391704254,2701188.7444876493,6.170709343358408,40059002.78729712,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105,0.7394590009276065
2010-9,37.22526312062569,3742778.65033494,0.657586338249817,0.5831118732177473,7.964918663986873,122.791,1.8482400880879368,1004.6298726426622,1624.0410093525684,27.52353514232173,23.06190324388086,77.60462760089972,2.052155873573973,17762.879256170694,0.328859227998393,0.6624125302192837,48278002.964264095,2701260.8382465104,6.1731314628241085,40083339.74549482,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434,0.7395216620511322
2010-10,38.20871319874856,3756407.635876808,0.6579322444824389,0.5834660123759501,7.964070110361096,127.15,2.0163483863161678,1004.2552743055596,1575.0267787758437,27.491560911207998,23.12489689251678,78.0161790854116,2.011660280434429,17864.226432236086,0.3297859368393108,0.6625636552738959,48373953.536823936,2701332.932005371,6.17555358228981,40107676.70369252,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831,0.7395843231746578
2010-11,39.211562660320745,3770036.621418675,0.6582781507150608,0.583820151534153,7.963221556735318,122.642,2.2057141673011293,1003.982209589214,1490.2832993374782,27.364952434457003,23.22052679189775,79.03237875491365,1.9134142945950383,17963.283911674585,0.330704620318334,0.6627147803285083,48469904.10938378,2701405.025764232,6.177975701755511,40132013.661890216,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935,0.7396469842981834
2010-12,40.409965791428725,3783665.6069605434,0.6586240569476827,0.5841742906923559,7.962373003109539,140.605,3.1390076912070355,1003.9170090066648,1426.879656448302,27.03567944989672,23.400056126359512,81.44111846548991,1.709554426605406,18068.03090637711,0.3317909820977198,0.6628659053831205,48565854.68194361,2701477.1195230926,6.180397821221211,40156350.62008792,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095,0.7397096454217091
2011-1,41.31996664919052,3797294.59250241,0.6589699631803045,0.5845284298505588,7.961524449483763,94.426,3.689843017455535,1004.0703438354188,1356.0887743105538,26.68064527775817,23.684152339473464,84.47320996637094,1.4904827145192674,18173.837615855125,0.3327201589231023,0.6630170304377327,48661805.25450345,2701549.213281953,6.182819940686912,40180687.57828561,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149,0.7397723065452347
2011-2,42.03530758020202,3825008.355527169,0.6592483482912612,0.5848664478617176,8.156580918335289,104.158,3.547755593425613,1004.2362543058902,1301.2356197795923,26.52686815961557,24.176926159084783,86.91369210451104,1.320339452414644,18281.17564418997,0.3336354744108574,0.6631133926038364,48750562.92262996,2701128.1573629365,6.184929676292838,40202184.70998593,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234,0.7397940795407637
2011-3,42.98779746489284,3852722.118551929,0.6595267334022179,0.5852044658728764,8.351637387186816,79.061,4.1941959308251855,1004.4695041875964,1280.6787411182504,26.392843043151935,24.633119877791945,89.27834860896378,1.1975499006457275,18373.140254408227,0.3345588717988552,0.66320975476994,48839320.59075646,2700707.10144392,6.187039411898764,40223681.84168625,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659,0.7398158525362927
2011-4,43.702941671986935,3880435.881576688,0.6598051185131746,0.5855424838840353,8.546693856038342,95.736,3.975584539299837,1004.838828837798,1283.3777846260057,26.42262810891092,25.016458955916104,90.5310993877681,1.1922146639390172,18463.893131598277,0.3351203590627388,0.6633061169360437,48928078.25888297,2700286.045524903,6.189149147504692,40245178.97338656,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446,0.7398376255318216
2011-5,44.559241779778894,3908149.644601447,0.6600835036241312,0.5858805018951941,8.741750324889868,86.758,3.407673914670968,1005.1999971381888,1348.554243199918,26.53446346983853,25.067985221142678,90.04497926414793,1.323180211244758,18529.212207229462,0.3355936876628984,0.6634024791021473,49016835.92700948,2699864.9896058864,6.191258883110618,40266676.10508688,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022,0.7398593985273506
2011-6,45.52623632365123,3935863.407626206,0.6603618887350878,0.586218519906353,8.936806793741393,97.678,3.661998813467135,1005.5512749160748,1419.172363025424,26.67192428220525,24.804813423044443,88.61810925264699,1.5518659238477284,18617.898745331884,0.3361368164648771,0.663498841268251,49105593.59513598,2699443.9336868697,6.193368618716544,40288173.2367872,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717,0.7398811715228796
2011-7,46.45418101680952,3963577.170650965,0.6606402738460445,0.5865565379175117,9.13186326259292,106.713,3.869337167773303,1005.5051423631586,1475.809944526848,26.881458085568585,24.498842449234832,86.48279300376278,1.8387056750559831,18675.50987777139,0.3366680276600183,0.6635952034343546,49194351.26326249,2699022.877767853,6.195478354322471,40309670.36848752,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625,0.7399029445184087
2011-8,47.8437321128752,3991290.933675724,0.6609186589570012,0.5868945559286706,9.326919731444448,117.029,3.197943435568959,1005.2679758051517,1523.3050471873617,27.150373522116663,24.13556342297221,83.76834533755023,2.131503970830221,18729.232613778317,0.3372680941250111,0.6636915656004582,49283108.931389,2698601.8218488367,6.197588089928398,40331167.50018783,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007,0.7399247175139376
2011-9,49.127595974235525,4019004.696700484,0.6611970440679579,0.5872325739398294,9.521976200295972,114.554,2.857742247588249,1004.93417705865,1502.4571822447308,27.331256217757016,23.916002782066137,81.94195984573214,2.3375413896342887,18786.73844091773,0.338061946036375,0.6637879277665618,49371866.5995155,2698180.76592982,6.199697825534324,40352664.63188815,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476,0.7399464905094666
2011-10,50.47049540453815,4046718.4597252426,0.6614754291789144,0.5875705919509883,9.717032669147498,115.92,2.838973816533369,1004.5514196074356,1470.2178988960884,27.416422876752893,23.818151697154235,81.16954462067875,2.438023509426634,18844.73080853917,0.3388450711625843,0.6638842899326655,49460624.26764201,2697759.710010804,6.20180756114025,40374161.76358847,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996,0.7399682635049956
2011-11,51.783965404210086,4074432.2227500016,0.6617538142898711,0.5879086099621471,9.912089137999024,123.896,1.962648272722164,1004.4311153528572,1434.1026184405612,27.31258534784903,23.802414080841857,81.72175642272454,2.4092974222026102,18909.0360033927,0.3397465739955951,0.6639806520987691,49549381.93576852,2697338.6540917866,6.203917296746177,40395658.89528878,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008,0.7399900365005245
2011-12,53.18470955068085,4102145.985774761,0.6620321994008278,0.588246627973306,10.107145606850551,146.087,2.5415844429349423,1004.4617682247518,1375.5222266939288,27.02432739822247,23.937611256236444,83.85737748916776,2.263968824113976,18971.87767926448,0.3406474709741384,0.6640770142648728,49638139.603895016,2696917.59817277,6.206027032352104,40417156.0269891,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786,0.7400118094960535
2012-1,54.40516389328317,4129859.74879952,0.6623105845117845,0.5885846459844648,10.302202075702075,112.02,2.865181850090766,1004.4853648378304,1340.1624770529925,26.85285817617939,24.287898641947407,86.40502291800472,2.0899356721528046,19034.42921243492,0.3414634211119653,0.6641733764309764,49726897.272021525,2696496.542253753,6.20813676795803,40438653.15868942,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535,0.7400335824915825
2012-2,55.04739864797955,4163597.791174259,0.6626669080153386,0.5891633216978807,10.376157001089627,101.538,2.9983534438416752,1004.651811698701,1332.554997605661,26.74337427886244,24.61272424235565,88.56289462561041,1.962674276044562,19098.733581130327,0.3421832905327006,0.6642856915450804,49801453.26563406,2694756.2854525503,6.2093215746656965,40452671.55695468,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412,0.740040760147774
2012-3,55.70163576417375,4197335.833548998,0.6630232315188926,0.5897419974112964,10.450111926477176,120.242,3.3246841895359958,1005.07377078259,1310.2696312645064,26.694706195115582,24.893550766328257,89.98022373630495,1.873567192767468,19165.27580505094,0.3427010213727283,0.6643980066591845,49876009.25924659,2693016.0286513474,6.210506381373363,40466689.95521995,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497,0.7400479378039656
2012-4,56.44365771945328,4231073.875923738,0.6633795550224467,0.5903206731247123,10.524066851864728,87.994,3.0419880514146485,1005.3991989513748,1312.9916592665677,26.70143849636145,25.220075425329743,91.06039663665308,1.835979094894618,19228.38694170897,0.3432082213312091,0.6645103217732884,49950565.25285912,2691275.7718501445,6.211691188081028,40480708.35348521,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057,0.7400551154601571
2012-5,57.11493407714197,4264811.918298476,0.6637358785260008,0.590899348838128,10.598021777252278,115.596,3.0994013608782893,1005.9132118636528,1347.6993824865633,26.689716227713625,25.1235449965349,90.61695028104776,1.863356777918154,19286.22144392755,0.3435808095873702,0.6646226368873924,50025121.24647166,2689535.5150489416,6.212875994788695,40494726.75175048,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171,0.7400622931163486
2012-6,57.67101094263246,4298549.960673216,0.6640922020295549,0.5914780245515439,10.671976702639828,136.142,3.149287510723809,1006.3101252768744,1405.7288037332312,26.728511365311924,24.782694505196453,88.69421936853728,1.9947401204797168,19341.802816620628,0.3439441854938562,0.6647349520014965,50099677.24008419,2687795.2582477387,6.214060801496361,40508745.15001574,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698,0.7400694707725403
2012-7,58.14624744952479,4332288.003047955,0.664448525533109,0.5920567002649597,10.745931628027378,130.392,3.190228015837988,1006.1546006500976,1465.0736091034337,26.87098660467945,24.368893958199862,86.12236716092626,2.199803994945522,19397.299869642105,0.3445026245362517,0.6648472671156005,50174233.23369673,2686055.001446536,6.215245608204027,40522763.548281,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355,0.7400766484287318
2012-8,58.5837394583618,4366026.045422694,0.6648048490366629,0.5926353759783755,10.819886553414928,142.59,2.8666666666666667,1005.9128294385991,1512.2228009638366,27.09565707176636,23.76202495408132,82.56566526888513,2.4158925239338487,19449.888566285877,0.3450572123164752,0.6649595822297045,50248789.22730926,2684314.744645333,6.216430414911693,40536781.94654626,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338,0.7400838260849233
2012-9,58.66707476850462,4399764.087797433,0.665161172540217,0.5932140516917913,10.893841478802477,127.1,3.079370752212526,1005.3987867112108,1507.201503522614,27.355280725371426,23.486128081657075,80.06006694917525,2.5869824999391637,19504.14003603136,0.3455711042002728,0.6650718973438086,50323345.22092179,2682574.48784413,6.21761522161936,40550800.34481153,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493,0.7400910037411149
2012-10,58.74342194499194,4433502.130172173,0.6655174960437711,0.593792727405207,10.967796404190029,163.534,3.144016348463083,1004.9501539872884,1460.2244740729432,27.52134250287097,23.575251465083856,79.74900523642461,2.6086206842039794,19549.581684599943,0.3460142037145968,0.6651842124579126,50397901.21453433,2680834.231042927,6.218800028327026,40564818.7430768,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336,0.7400981813973064
2012-11,58.80091804185406,4467240.172546912,0.6658738195473252,0.5943714031186229,11.041751329577576,140.197,3.216053560344335,1004.6829707192416,1422.462042926146,27.596753368511237,23.924613981428276,80.66177422087698,2.5472458026387508,19590.75771015839,0.3462882499773578,0.6652965275720165,50472457.208146855,2679093.974241724,6.219984835034691,40578837.14134206,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361,0.740105359053498
2012-12,58.84443549862005,4500978.2149216505,0.6662301430508792,0.5949500788320387,11.115706254965128,151.425,3.2812200808821217,1004.5902956896972,1359.1960096895766,27.590066664359583,24.480091355552812,83.22115390307434,2.4340974743021757,19632.40533869888,0.3465491403785623,0.6654088426861205,50547013.20175939,2677353.7174405213,6.221169641742358,40592855.53960732,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997,0.7401125367096896
2013-1,58.85504508448109,4534716.25729639,0.6665864665544333,0.5955287545454545,11.189661180352678,141.106,3.325253603107285,1004.7079927882988,1328.9368387528853,27.44672757532761,24.921270870350547,86.61214323151414,2.2240382189390684,19666.84563323605,0.3467931844251102,0.6655211578002246,50621569.195371926,2675613.4606393185,6.222354448450024,40606873.93787259,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893,0.7401197143658811
2013-2,59.0522466852013,4564372.316190291,0.666778039238839,0.595483815340909,11.256066155894503,98.573,3.333891820046574,1004.772866182957,1314.9704362078878,27.316157997133462,24.993691587899416,88.20665598768547,1.993650752428764,19698.566613182604,0.3470232461700491,0.6655525547293928,50679885.87871627,2673595.0342407464,6.222752165073635,40613826.2882392,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834,0.7400927679378664
2013-3,59.53006585060945,4594028.375084192,0.6669696119232449,0.5954388761363636,11.322471131436329,102.713,3.2928724247294667,1005.1367245485218,1313.3445141469565,27.15003127741283,24.77885743644291,88.61072214711612,1.7703395547797176,19736.696632957963,0.3472556496753387,0.665583951658561,50738202.56206061,2671576.6078421744,6.223149881697244,40620778.63860581,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685,0.7400658215098517
2013-4,59.80020602174653,4623684.433978092,0.6671611846076506,0.5953939369318182,11.388876106978154,134.12,3.187933110184076,1005.5908706834998,1318.855034738359,26.862380292795244,24.295350402921606,88.02438595580121,1.5630265954623772,19775.79676313245,0.3476372165707772,0.6656153485877292,50796519.24540495,2669558.1814436023,6.223547598320855,40627730.988972425,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513,0.740038875081837
2013-5,60.22680325337426,4653340.492871993,0.6673527572920565,0.5953489977272727,11.45528108251998,110.967,2.982496277165061,1005.8291343825216,1333.692054619401,26.788836962549777,23.835579077066143,85.72538151226357,1.5443725046387382,19816.54398010253,0.3483824585607371,0.6656467455168975,50854835.92874929,2667539.7550450303,6.223945314944466,40634683.33933903,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708,0.7400119286538223
2013-6,60.57835348752928,4682996.551765895,0.6675443299764622,0.5953040585227272,11.521686058061803,128.004,2.906634208199544,1006.0236463453444,1387.862431702562,26.784293185171244,23.453789963995984,83.43902411809292,1.7007278979578864,19882.224832610147,0.3491332498035501,0.6656781424460657,50913152.61209364,2665521.328646458,6.224343031568076,40641635.68970564,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047,0.7399849822258076
2013-7,60.70218853169005,4712652.610659795,0.667735902660868,0.5952591193181818,11.588091033603632,152.977,2.1355815766205963,1006.0002899353666,1428.2563610196812,26.8710137802888,23.067221185290048,81.13195614569278,1.9388306105778093,19922.8604670444,0.3498882790553597,0.6657095393752339,50971469.29543798,2663502.902247886,6.224740748191687,40648588.040072255,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613,0.7399580357977928
2013-8,60.839641746279455,4742308.669553695,0.6679274753452737,0.5952141801136364,11.654496009145458,139.219,1.9125046535436732,1005.5274125525048,1479.8702897637652,27.119355430575904,22.809798987789176,78.59326545597428,2.214043396147295,19986.388846417314,0.3506478760226116,0.6657409363044021,51029785.97878231,2661484.4758493137,6.225138464815297,40655540.39043887,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398,0.739931089369778
2013-9,60.46867255512444,4771964.728447597,0.6681190480296795,0.5951692409090908,11.720900984687283,138.733,2.18298204064538,1005.2331381589694,1507.132699881302,27.259227884533555,22.575960587938543,76.77379649555199,2.40819376928139,20055.65509606301,0.3517250144286851,0.6657723332335703,51088102.66212665,2659466.0494507416,6.225536181438907,40662492.74080548,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549,0.7399041429417633
2013-10,60.12195983228544,4801620.787341498,0.6683106207140853,0.5951243017045453,11.787305960229109,143.257,2.0267460167090707,1005.0207396520576,1455.618450001731,27.184032303950907,22.50322408209112,76.70242629243425,2.4043480079394834,20121.721762494544,0.3526038525591405,0.6658037301627386,51146419.345471,2657447.6230521696,6.225933898062518,40669445.09117208,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916,0.7398771965137486
2013-11,59.71671216754558,4831276.846235398,0.668502193398491,0.5950793624999999,11.853710935770934,148.12,2.1350076033883765,1004.7225237102244,1387.608518470753,27.03747379427437,22.63075770033064,77.90031233380549,2.2543381221994023,20186.646271758946,0.353484644016213,0.6658351270919068,51204736.02881534,2655429.196653597,6.226331614686128,40676397.4415387,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064,0.7398502500857339
2013-12,59.31660087700141,4860932.905129299,0.6686937660828969,0.5950344232954545,11.92011591131276,125.336,2.245607398539298,1004.8223155755616,1325.2752659175226,26.87057480475664,22.79339593934706,79.37486613765337,2.0849005792237434,20244.793420092945,0.3539976658533684,0.665866524021075,51263052.71215968,2653410.770255025,6.2267293313097385,40683349.791905314,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818,0.7398233036577192
2014-1,58.77680682243653,4890588.9640232,0.6688853387673026,0.594989484090909,11.986520886854583,137.06395367246645,1.9528598200841931,1004.9253637062474,1254.9087689556543,26.60626357369788,23.029395408391085,81.66724564617682,1.8212961629277455,20301.86741480373,0.3542293024835568,0.6658979209502432,51321369.39550402,2651392.3438564534,6.227127047933349,40690302.14227192,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001,0.7397963572297045
2014-2,58.44428116792945,4891924.249442581,0.6690928758420756,0.5949060777304293,12.031764336825551,114.24966749551496,2.470876077709212,1004.973633732422,1204.5249101556658,26.440545460159427,23.278026642409355,83.63821830347028,1.5784888333024134,20362.071459750037,0.3544490143482832,0.6659180454012866,51356968.39979073,2647344.747613198,6.226407397643183,40688153.94978368,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693,0.7397324430437997
