,Piauí - Depósito Poupança (R$),Piauí - IDH Renda,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Piauí - IDH Longevidade,Piauí - IDH,Piauí- custo m2 (R$),Piauí - Produção de Cimento (t),Piauí - Consumo de Cimento (t),Piauí - IDH Educacao,Piauí - PIB - Estadual,Piauí - PIB - Construção Civil,Piauí - PIB - Per Capita,Piauí - PIB - Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Piauí - Desemprego
2007-10,2098785.45373338,0.6098169293105618,2.492247484400526,1000.8082824907308,1441.9360125496055,30.75099192251028,19.78251606163496,50.95568783711912,1.5994199264248592,0.7443737645530779,0.6694625346637623,13217.17638691307,38.94707672376144,39.538,0.6319271430415927,22892196.627752226,1397848.4100893496,6.245513545353161,19297933.19087039,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608,7.958695191440707
2007-11,2118994.6429559034,0.6102949777843483,2.502525589046358,1000.91253073201,1467.5966215934873,29.57541862517069,20.26863785620148,57.88800258722317,1.4458634901808407,0.7445361195575934,0.669721857084849,13314.80502521926,39.50646066961513,39.438,0.6323288608654469,22915318.411946848,1398685.179645936,6.248233311545747,19306389.07672594,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294,7.956285576555402
2007-12,2139203.8321784264,0.6107730262581349,2.583092820285087,1001.2227553206768,1437.0862522142925,28.427612371707248,20.897763473593983,65.00438642862655,1.3245075351466613,0.7446984745621088,0.6699811795059358,13413.60342687657,39.9704098858477,39.718,0.6327305786893013,22938440.196141463,1399521.9492025226,6.250953077738335,19314844.962581497,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519,7.953875961670096
2008-1,2159413.02140095,0.6112510747319214,2.788912888130856,1001.3407579071064,1409.3025046555867,27.726097263110155,21.48272499627564,70.46547667279995,1.20872139397617,0.7448608295666244,0.6702405019270226,13526.27179746545,40.12972045075146,36.406,0.6331322965131556,22961561.98033609,1400358.718759109,6.253672843930922,19323300.84843705,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748,7.951466346784791
2008-2,2175160.522632295,0.6116987077513169,2.970097126684448,1001.6453204473876,1414.122441731641,27.51438996153687,22.019525197384063,73.46274681368831,1.1397736773590763,0.7449834545612233,0.6704561820940594,13640.445787732477,40.35340880037538,28.712,0.6335031107244746,22980511.98976304,1401862.2377923185,6.255645010901824,19329136.71478616,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242,7.953937576286272
2008-3,2190908.02386364,0.6121463407707122,2.667344188452295,1002.0011489863658,1410.5921033118486,27.37714530843976,22.20639628170188,74.65586503651666,1.1223365858722232,0.7451060795558223,0.6706718622610963,13745.602297586936,40.80738639454466,25.752,0.6338739249357938,22999461.999189995,1403365.756825528,6.257617177872724,19334972.581135277,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405,7.956408805787753
2008-4,2206655.525094985,0.6125939737901076,2.577191158098303,1002.4854279585765,1437.561704549361,27.397441488341634,21.98899474737629,73.57641036759775,1.157471918771574,0.7452287045504212,0.6708875424281333,13851.157616527871,41.21960588445073,28.851,0.6342447391471128,23018412.008616947,1404869.2758587375,6.259589344843626,19340808.447484385,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415,7.9588800352892335
2008-5,2222403.02632633,0.613041606809503,2.205831849917932,1002.8358883755556,1485.3715155944783,27.47710804688725,21.482791731788517,71.10901431068457,1.204125219548798,0.7453513295450201,0.6711032225951702,13957.65708682126,41.981053423291854,31.584,0.6346155533584318,23037362.0180439,1406372.794891947,6.261561511814527,19346644.313833497,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336,7.961351264790715
2008-6,2238150.527557675,0.6134892398288985,2.0048143614002663,1002.9844526110696,1540.2632875125498,27.494083646381743,20.819466776898004,68.31405585275417,1.2571137399128185,0.7454739545396192,0.6713189027622071,14063.176458889257,41.86569341311124,33.405,0.6349863675697509,23056312.027470853,1407876.3139251564,6.2635336787854285,19352480.18018261,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938,7.963822494292196
2008-7,2253898.02878902,0.6139368728482939,2.148738671821405,1002.7627653792682,1609.807609551355,27.764556404336588,20.23083251840324,65.33489762834571,1.328352066066083,0.7455965795342181,0.671534582929244,14168.390856380029,42.90067788323546,44.769,0.6353571817810699,23075262.03689781,1409379.8329583658,6.26550584575633,19358316.04653172,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584,7.966293723793677
2008-8,2269645.530020365,0.6143845058676892,2.0621343483850225,1002.1463814265664,1666.092357468083,28.155541138879645,19.822543789840267,62.81415348894412,1.3617141685213665,0.745719204528817,0.6717502630962808,14273.839870842854,43.35770133596874,43.518,0.6357279959923889,23094212.04632476,1410883.3519915752,6.267478012727231,19364151.91288084,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704,7.968764953295158
2008-9,2285393.03125171,0.6148321388870847,2.4567200055159324,1001.76515193923,1660.0192260904423,28.237127970761826,19.886872808886064,63.02779088307336,1.3460260306633764,0.745841829523416,0.6719659432633177,14375.013949928698,43.74191097684077,44.536,0.6360988102037081,23113162.05575171,1412386.8710247846,6.269450179698132,19369987.77922995,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024,7.9712361827966385
2008-10,2301140.532483055,0.6152797719064801,2.697054352190841,1001.5061754223622,1636.2328604910642,28.12482541904756,20.081192462201304,64.55966214444513,1.3237361070173992,0.745964454518015,0.6721816234303546,14471.719417536864,44.39111090084352,44.828,0.6364696244150271,23132112.065178663,1413890.390057994,6.271422346669033,19375823.645579062,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466,7.97370741229812
2008-11,2316888.0337144,0.6157274049258754,2.8143884859313246,1001.3331882461616,1585.1826548388597,27.7667343237166,20.590668257332432,67.90959970204457,1.2381160468153598,0.7460870795126139,0.6723973035973916,14564.67756840403,44.7628817985667,43.051,0.6368404386263461,23151062.074605618,1415393.9090912037,6.273394513639934,19381659.51192817,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496,7.976178641799601
2008-12,2332635.534945745,0.6161750379452708,3.1785688694391605,1001.4120958768152,1520.1105516577677,27.20154859589761,21.286651284178472,72.65198871559042,1.146397152316652,0.7462097045072129,0.6726129837644285,14657.90468528034,45.13333715309734,43.664,0.6372112528376652,23170012.084032573,1416897.4281244131,6.275366680610835,19387495.378277287,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456,7.978649871301082
2009-1,2348383.03617709,0.6166226709646663,3.24086197836401,1001.6740588100394,1479.357884544274,26.83125205437835,21.70756817849828,75.90376224107546,1.0951803284258503,0.7463323295018118,0.6728286639314653,14751.614773007272,45.49303268479896,41.765,0.6375820670489842,23188962.093459524,1418400.9471576223,6.277338847581737,19393331.2446264,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874,7.981121100802563
2009-2,2368428.2976623327,0.6170423192297406,3.094926579598844,1001.8682418439164,1392.7484364498346,26.562536888611472,22.09874973243932,78.6308187832976,1.0335548485348918,0.7464159508877029,0.6730016453501604,14845.846380915593,45.77169504347369,31.952,0.63792151713141,23244403.36398215,1420311.99391925,6.2822809317577,19411083.098365974,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224,7.978208271918934
2009-3,2388473.559147575,0.617461967494815,2.9947302865937986,1002.3403413374732,1365.5651118403923,26.36145823008172,22.235217437499944,79.99267944569883,1.0196393598916502,0.746499572273594,0.6731746267688555,14941.10451088047,46.01794042324191,35.917,0.6382609672138357,23299844.634504773,1422223.040680877,6.287223015933662,19428834.952105552,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995,7.975295443035305
2009-4,2408518.820632817,0.6178816157598893,2.705720379154351,1002.8947988303167,1357.5840276496754,26.22579631914335,22.06659862376553,79.89906844400925,1.0247837920029788,0.746583193659485,0.6733476081875507,15035.075275137317,46.16634439556532,29.951,0.6386004172962614,23355285.9050274,1424134.0874425042,6.292165100109625,19446586.805845127,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357,7.972382614151676
2009-5,2428564.08211806,0.6183012640249637,2.235938245933924,1003.1794770001362,1396.1221958537074,26.251357814212184,21.617495062183128,78.08468182374223,1.0674082755349903,0.746666815045376,0.6735205896062457,15129.169239397475,46.68866146597969,33.25,0.6389398673786871,23410727.17555002,1426045.1342041316,6.297107184285588,19464338.6595847,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966,7.969469785268047
2009-6,2448609.3436033027,0.618720912290038,1.675357146113312,1003.3573793854846,1508.6671272075837,26.56742913435688,21.02477550099445,74.69131407580781,1.1449409719676722,0.7467504364312672,0.6736935710249408,15224.454314297576,46.8958820058283,44.45,0.6392793174611129,23466168.446072645,1427956.1809657589,6.302049268461551,19482090.51332428,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616,7.966556956384418
2009-7,2468654.605088545,0.6191405605551124,1.5265578085843536,1003.068962777904,1566.6966146152008,27.035462100200597,20.58134959199033,71.26169633991451,1.2229032862376208,0.7468340578171582,0.6738665524436359,15321.487219057712,47.42131082603242,52.255,0.6396187675435386,23521609.71659527,1429867.2277273862,6.306991352637514,19499842.36706385,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297,7.963644127500789
2009-8,2488699.8665737878,0.6195602088201866,1.25810601278864,1002.5253666393362,1621.96581671879,27.508988983413587,20.23005441540801,68.18605536856663,1.2912316727667894,0.7469176792030492,0.6740395338623311,15418.99481303371,47.77782519859604,54.205,0.6399582176259644,23577050.987117898,1431778.2744890132,6.311933436813476,19517594.22080343,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913,7.96073129861716
2009-9,2508745.12805903,0.6199798570852609,2.455089467755084,1002.130655020973,1604.8540195614776,27.86693398915204,20.269406212412488,66.88621318679806,1.3267682717568925,0.7470013005889403,0.6742125152810261,15515.162521063126,47.88836063197432,54.034,0.6402976677083901,23632492.25764052,1433689.3212506406,6.316875520989439,19535346.074543003,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219,7.957818469733532
2009-10,2528790.389544273,0.6203995053503353,3.114098847037242,1001.7985237625506,1568.621379629962,27.855406520891847,20.64730276565654,68.10805233271013,1.2749587820698434,0.7470849219748313,0.6743854966997211,15609.489209779493,48.14282629326107,53.04,0.6406371177908159,23687933.528163143,1435600.368012268,6.321817605165402,19553097.928282578,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614,7.954905640849903
2009-11,2548835.651029515,0.6208191536154096,3.4263605094291694,1001.5756339394226,1545.117968760355,27.876578153626102,21.19991026863146,69.92249157482335,1.2208117972743149,0.7471685433607224,0.6745584781184163,15704.986206164524,48.17210689672026,54.494,0.6409765678732415,23743374.79868577,1437511.414773895,6.3267596893413645,19570849.78202216,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507,7.951992811966274
2009-12,2568880.9125147574,0.621238801880484,3.8242744171125103,1001.6082809321128,1509.8550691707856,27.823448291101418,21.823737602502085,72.27783755615754,1.1542803608880363,0.7472521647466135,0.6747314595371114,15799.221536387891,48.21818130951832,51.453,0.6413160179556673,23798816.069208395,1439422.4615355222,6.331701773517327,19588601.63576173,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916,7.949079983082645
2010-1,2588926.174,0.6216584501455583,2.9813669912020124,1001.5504203351892,1504.6829396405597,27.69826651447258,22.42374001306788,75.12769710508293,1.068594683912916,0.7473357861325045,0.6749044409558065,15891.5196610718,48.39280929775649,50.932,0.641655468038093,23854257.33973102,1441333.5082971496,6.33664385769329,19606353.489501305,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024,7.946167154199016
2010-2,2605181.579344125,0.6220525443563817,2.9162900092907145,1001.5234447303586,1488.23069018662,27.718511874538645,22.79949256914969,76.62877539053711,1.0290526545295149,0.7473811303108963,0.6750356671318679,15980.979005227033,48.62162743749129,45.143,0.6419630934752674,23905921.56037159,1441936.3427592386,6.340729144625397,19621252.40956344,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447,7.945179212471389
2010-3,2621436.9846882503,0.622446638567205,3.0671590587214843,1002.0044485961838,1466.5413292358232,27.43086507616561,22.674352115482225,77.38977086761186,1.0057592565863802,0.747426474489288,0.6751668933079293,16069.250907624884,49.01628496069774,50.48,0.6422707189124417,23957585.781012163,1442539.1772213278,6.344814431557502,19636151.32962557,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206,7.944191270743762
2010-4,2637692.390032375,0.6228407327780283,2.887979313645215,1002.37980357738,1463.146916901974,27.251749885706264,22.203875386921784,76.46931740826507,1.0238180696431327,0.7474718186676799,0.6752981194839907,16157.284552727691,48.80109921714985,43.785,0.642578344349616,24009250.00165273,1443142.011683417,6.3488997184896085,19651050.2496877,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557,7.943203329016136
2010-5,2653947.7953765,0.6232348269888516,2.433612575825746,1002.7839611808472,1501.1833658501537,27.249980485078616,21.187963466443158,72.83845441010216,1.0816821631499072,0.7475171628460716,0.6754293456600521,16244.322449384834,49.30345622393962,51.401,0.6428859697867904,24060914.222293302,1443744.846145506,6.352985005421714,19665949.16974984,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508,7.942215387288509
2010-6,2670203.200720625,0.623628921199675,1.9417263259322544,1002.9514005508862,1571.3057422029076,27.431413404863893,19.914684987357077,67.79320374264627,1.1925826408278843,0.7475625070244634,0.6755605718361135,16332.265620049397,49.297239954565086,48.648,0.6431935952239647,24112578.442933872,1444347.680607595,6.3570702923538205,19680848.08981197,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283,7.941227445560882
2010-7,2686458.60606475,0.6240230154104982,1.5549638266902552,1002.644178761517,1618.1422973637011,27.87564304321864,19.208044752463618,63.849358515884674,1.273787824751786,0.7476078512028551,0.6756917980121748,16419.508051909812,50.21331233296209,62.497,0.643501220661139,24164242.66357444,1444950.5150696842,6.361155579285926,19695747.0098741,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645,7.940239503833254
2010-8,2702714.011408875,0.6244171096213216,1.3828187571252588,1002.096094110403,1667.2395624842345,28.334903445648724,18.92339268025992,61.24937782926197,1.3306316223325916,0.7476531953812469,0.6758230241882363,16507.28064773695,50.25283548499734,57.589,0.6438088460983133,24215906.884215016,1445553.3495317737,6.365240866218032,19710645.929936238,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105,7.939251562105627
2010-9,2718969.416753,0.624811203832145,1.4011438926597413,1001.4312759267603,1663.954163113316,28.538596357066574,19.28042212247951,61.71140298745225,1.3373747862404086,0.7476985395596386,0.6759542503642977,16592.536581959277,50.34530761048772,55.384,0.6441164715354877,24267571.104855586,1446156.1839938625,6.369326153150139,19725544.84999837,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434,7.938263620378001
2010-10,2735224.822097125,0.6252052980429682,1.273917830763668,1001.0452980618696,1616.6374725145115,28.327230019977243,20.02974337731779,64.86660784628525,1.2731393835625258,0.7477438837380304,0.6760854765403591,16679.657247919087,50.3065197866846,57.195,0.644424096972662,24319235.32549616,1446759.0184559517,6.373411440082244,19740443.770060506,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831,7.937275678650374
2010-11,2751480.2274412503,0.6255993922537916,0.9378500354272168,1000.8868184375622,1589.6133615107906,27.895724642946277,20.64515596888682,68.46661770783687,1.2024932051086723,0.7477892279164222,0.6762167027164205,16765.743734253418,50.29436486598748,58.307,0.6447317224098363,24370899.54613673,1447361.8529180407,6.377496727014351,19755342.690122634,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935,7.936287736922747
2010-12,2767735.632785375,0.6259934864646148,0.741711646613213,1000.948832435144,1550.2843572055742,27.41408873918545,21.338103545240028,72.68372846691831,1.108202082944161,0.747834572094814,0.6763479288924819,16851.534268250343,50.5157012551185,58.174,0.6450393478470107,24422563.7667773,1447964.68738013,6.381582013946456,19770241.610184766,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095,7.93529979519512
2011-1,2783991.0381295,0.6263875806754382,0.9671637399243947,1001.1795688743856,1529.3448386972705,27.03801168969156,21.84023563393584,75.93892929531663,1.0384893262800006,0.7478799162732057,0.6764791550685433,16937.168953617074,50.21948419597608,59.203,0.645346973284185,24474227.98741787,1448567.521842219,6.385667300878563,19785140.5302469,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149,7.934311853467493
2011-2,2805970.02913638,0.6267585515320806,1.2724259760316048,1001.4164731532858,1501.9298634401707,26.8319386409718,22.178936908690797,78.02059349617673,1.012849993980039,0.7478862178632332,0.6765313361416754,17010.270059343806,49.88992198191848,40.233,0.645574199584577,24519989.590369232,1448763.7912148149,6.3885070440163485,19796214.59521357,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234,8.031341268608939
2011-3,2827949.02014326,0.627129522388723,1.414100089995497,1001.7672663723122,1493.5174601176025,26.74776824839948,22.346193312789776,78.84017365414819,0.995386791483205,0.7478925194532606,0.6765835172148074,17096.999726250506,50.055600082703066,46.096,0.645801425884969,24565751.1933206,1448960.0605874108,6.391346787154134,19807288.66018024,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659,8.128370683750383
2011-4,2849928.0111501403,0.6275004932453653,1.7125365342882042,1002.2144946459784,1492.444882563939,26.64218388698709,22.07989333125136,78.04270031614178,1.0155737356021048,0.7478988210432881,0.6766356982879393,17184.297587788667,50.21473599412063,38.262,0.646028652185361,24611512.79627196,1449156.3299600063,6.39418653029192,19818362.72514691,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446,8.225400098891829
2011-5,2871907.00215702,0.6278714641020077,1.388065981102082,1002.8166776979332,1496.0338793067965,26.677311520749804,21.76507211812423,76.23371331115769,1.0100453638356366,0.7479051226333155,0.6766878793610714,17252.027430904003,50.65251949613197,47.216,0.646255878485753,24657274.399223324,1449352.5993326025,6.397026273429706,19829436.79011358,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022,8.322429514033274
2011-6,2893885.9931639,0.6282424349586501,1.0840731613136154,1003.4935042602946,1568.2811948566653,27.036478973862128,21.552493555740096,73.58989239414363,1.0878786817449084,0.747911424223343,0.6767400604342035,17341.34474093475,50.89186353756365,55.116,0.646483104786145,24703036.00217469,1449548.8687051984,6.399866016567492,19840510.855080247,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717,8.41945892917472
2011-7,2915864.98417078,0.6286134058152923,0.9430489061957956,1003.9778503165217,1360.4697442638328,27.515627231771475,21.546725649570625,71.35050250931164,1.295309037924491,0.7479177258133705,0.6767922415073355,17408.17781086612,51.33100601780315,57.93,0.646710331086537,24748797.605126053,1449745.138077794,6.402705759705277,19851584.92004692,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625,8.516488344316166
2011-8,2937843.97517766,0.6289843766719347,1.3450268640873564,1004.1153427795256,1349.0049740610425,28.066023736834197,21.85620840314385,70.11347689121521,1.4466473237840536,0.747924027403398,0.6768444225804675,17474.294761719353,51.502652858451526,58.394,0.646937557386929,24794559.208077416,1449941.40745039,6.405545502843062,19862658.98501359,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007,8.61351775945761
