,Bahia - value,Bahia- custo m2 (R$),Bahia - Consumo de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Bahia - IDH Educacao,Bahia - IDH Longevidade,Bahia - IDH,Bahia - Produção de Cimento (t),Bahia - Depósito Poupança (R$),Bahia - IDH Renda,Bahia - PIB - Estadual,Bahia - PIB - Construção Civil,Bahia - PIB - Per Capita,Bahia - PIB - Preços de Mercado,Bahia - Desemprego,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2005-9,0.3203635505520127,12982.27137331014,145.708,0.8881898447249853,1009.023408953685,1523.996235691254,27.24496470472877,21.03112445160837,67.80314868239866,1.860827423648325,0.6108346660483241,0.7772868944791484,0.679034814870804,48.39966740817956,8826738.710554183,0.6456778707274463,136511367.57369804,8569175.984733995,8.646553683461722,123084680.8220772,8.192923956253805,567582.3355484458,7505419.744625812,368.2338259987535,2616833.298781457,0.4844114534007803,3.3353885918976194,0.5646643450021134,0.4277093852365702,-7512.020875107958,4.012628248908924,141.75588481184974,182792090.7353773,218.62954399113875,1.4544913446504557
2005-10,0.3214100554612072,13047.20507916543,138.694,0.7057377030527068,1009.1808257933542,1570.2129476121866,27.44021663800746,21.220740983968454,67.50852253971294,1.7589390304878154,0.6112078088582383,0.7775759460742153,0.6792882390690314,48.88586086236756,8878077.053076083,0.6458761040282387,136644102.28247327,8574959.911123058,8.648376450859699,123117685.4920876,8.185779868098816,579729.7986988125,7510732.753934638,358.7241761047338,2767147.232806297,0.4945726100320757,3.319250853709838,0.5644640550493971,0.4225131084131527,-7687.979669089395,3.9602332396446167,142.25557520654746,182957680.51335275,220.47998778707412,1.2166346637056376
2005-11,0.3224639651578322,13112.2656313587,129.206,0.6575857578999866,1009.572650685566,1565.067154659406,27.518838798728392,21.439764214781963,67.72462200639573,1.590964661257227,0.6115809516681525,0.7778649976692822,0.6795416632672587,49.22141360673707,8929415.395597981,0.6460743373290311,136776836.9912485,8580743.83751212,8.650199218257677,123150690.162098,8.178635779943827,590638.0268494517,7516045.763243463,349.8309358272843,2977160.918689552,0.4959029929217597,3.303031015000783,0.5622657106505984,0.410747290823505,-7676.736667287167,3.9221772649399615,142.75695932798442,183123270.29132813,222.3706268867923,1.5774291835856542
2005-12,0.3235976790173759,13176.61189744513,155.862,0.6055853140421642,1010.4610124350728,1580.9917407407115,27.54293221682982,21.59667289936001,67.81720471620766,1.463008881612883,0.6119540944780668,0.7781540492643491,0.6797950874654861,49.78715780653104,8980753.738119882,0.6462725706298234,136909571.70002374,8586527.763901183,8.652021985655654,123183694.8321084,8.171491691788837,600358.5651096528,7521358.772552288,336.6366349826133,3077456.4837551704,0.5121818479826961,3.286754604515938,0.5630711908624105,0.4101195327303973,-7542.184036343686,3.892160292125506,143.2583434494214,183288860.0693036,224.28049234109324,1.4013372679118714
2006-1,0.3247345763103217,13240.899566921074,146.547,0.6241298249992694,1011.6592127019992,1532.2943765635137,27.72885537908081,21.579596871158632,68.4357641803309,1.3732732247654178,0.612327237287981,0.7784431008594159,0.6800485116637135,49.98497501720515,9032092.08064178,0.6464708039306157,137042306.40879896,8592311.690290246,8.653844753053633,123216699.50211878,8.164347603633848,608237.7183918209,7526671.781861113,320.968605621138,3061867.328050945,0.5246513831169914,3.270447151000785,0.5580933471517024,0.4093210137705744,-7965.495545452277,3.8684439286332686,143.75972757085836,183454449.8472789,226.2314361414988,1.0664559084527
2006-2,0.3254089190567598,13305.835390710654,137.49,0.612471556705921,1012.0132679746628,1491.874151201977,27.77008948494844,21.630861997900087,68.56822727184776,1.3181781096622185,0.6126864464539761,0.7786867857684591,0.6802745360848146,50.39083096852732,9168338.786221832,0.6466531495735028,137165911.5777122,8596352.191995982,8.65573670746362,123248562.50231,8.161992165430814,617499.8567002948,7531879.804076586,305.73921061538874,2929137.126267223,0.5117940136540285,3.2541341832008084,0.5540061208774786,0.4028183365263698,-7956.205189035386,3.846872965752776,144.5557082419601,183612058.601541,228.1727223075623,1.277179270614667
2006-3,0.3260127704175982,13374.230973524936,175.839,0.6060266708210545,1012.3641894921526,1449.534332288371,27.77696458297987,21.646733109774107,68.76959548437266,1.310319713402614,0.6130456556199713,0.7789304706775023,0.6805005605059156,50.80857710575189,9304585.491801884,0.6468354952163899,137289516.74662545,8600392.693701718,8.657628661873606,123280425.50250122,8.159636727227777,628619.3150184231,7537087.826292059,289.90661112109984,2918623.3433916336,0.5216724461884032,3.2378412298614907,0.558308779155122,0.3998570076790366,-8153.367564422752,3.842818789820434,145.35168891306182,183769667.35580307,230.6418605830073,1.0970203410953332
2006-4,0.326623789125311,13442.36737147776,133.213,0.6071046754210441,1012.563558488018,1412.7273282257374,27.475134721308525,21.326157993903923,68.95183026384937,1.483149832229718,0.6134048647859663,0.7791741555865455,0.6807265849270167,51.20888792081618,9440832.197381936,0.647017840859277,137413121.9155387,8604433.195407454,8.65952061628359,123312288.50269245,8.157281289024743,639239.6343437436,7542295.848507533,276.25389917179274,2883566.376169771,0.5491307539299164,3.221593819728316,0.5671710316312383,0.3979963710958243,-8423.448244351577,3.836249908110392,146.14766958416357,183927276.1100652,233.12343857484493,1.2502528613576849
2006-5,0.3272348771994936,13510.108027552076,169.039,0.6051205805896064,1012.5034546897548,1388.9055474171764,27.17880900640285,21.02881498875197,69.0488465577137,1.643581661182139,0.6137640739519615,0.7794178404955886,0.6809526093481177,51.69626834435119,9577078.902961986,0.6472001865021642,137536727.08445194,8608473.69711319,8.661412570693576,123344151.50288366,8.154925850821709,650002.3898724334,7547503.870723005,263.21092057760643,2915862.370436281,0.5836820001689738,3.2054174815467653,0.5968232499556683,0.4056653747218318,-8229.867308086905,3.840605092822108,146.88575068887118,184084884.86432725,234.85656413124656,1.0095742979252955
2006-6,0.3278618526555994,13578.598144501975,141.216,0.6045629817079275,1012.2591666502746,1339.166948239356,26.8955598415801,20.740904274380387,69.17210810404619,1.8788415397264997,0.6141232831179566,0.7796615254046318,0.6811786337692188,52.2101045157035,9713325.608542038,0.6473825321450513,137660332.2533652,8612514.198818926,8.663304525103563,123376014.50307488,8.152570412618674,658313.6048432353,7552711.892938478,253.3311597139729,2948249.7182092103,0.6123741776559579,3.1893377440623247,0.6052265435927703,0.4149031030845876,-8333.395980655183,3.8357922282673904,147.62383179357877,184242493.6185893,236.571865172009,1.1668510987613707
2006-7,0.3285145200792981,13649.365586481945,155.953,1.2137738519058985,1011.5199448771644,1442.2194374780718,26.74646419495924,20.584199847818763,69.27740496574046,2.1106106587968334,0.6144824922839518,0.779905210313675,0.6814046581903199,52.77583530279768,9849572.31412209,0.6475648777879384,137783937.42227846,8616554.700524662,8.665196479513549,123407877.5032661,8.15021497441564,667304.7989431338,7557919.915153951,243.97109080663773,2959619.3646790986,0.6206261710016543,3.173380136020476,0.6134655051430675,0.4267485653722618,-8363.641502791654,3.834296240076312,148.3619128982864,184400102.37285143,238.27043026171523,1.026151222924956
2006-8,0.3290576369558739,13723.664931644234,185.222,1.6224311563400988,1010.4832317704424,1501.8293201557808,27.010488605173556,20.85527763954546,69.42991922166858,2.146359030846105,0.6148417014499469,0.7801488952227181,0.6816306826114209,53.60766263656726,9985819.019702142,0.6477472234308254,137907542.5911917,8620595.202230396,8.667088433923535,123439740.50345732,8.147859536212604,676378.6807572738,7563127.937369425,234.6161358747217,2972598.568363662,0.6093984595457096,3.1575701861667023,0.6251193452031805,0.4258794259587617,-8483.803210688488,3.837301314139748,149.11491383618767,184557711.1271135,239.9230618685272,1.1135288127682357
2006-9,0.3296956487837258,13801.861471234695,178.863,1.9920421451470247,1009.569024396054,1548.6129509212333,27.446119514415404,21.17011866457315,69.07262474579967,2.214002194017997,0.615200910615942,0.7803925801317614,0.681856707032522,54.26634498085904,10122065.725282194,0.6479295690737125,138031147.76010495,8624635.703936132,8.668980388333521,123471603.50364856,8.14550409800957,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217
2006-10,0.3306922532589039,13882.911504830405,171.744,2.7463567864883447,1008.6342577271791,1637.719887304649,28.029849424351735,21.50428754551486,68.21972900786749,2.244537202018125,0.6155601197819371,0.7806362650408045,0.6820827314536231,55.01746256573725,10258312.430862244,0.6481119147165996,138154752.9290182,8628676.205641868,8.670872342743507,123503466.50383976,8.143148659806535,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412
2006-11,0.3316584648999721,13965.09868640544,167.8,2.060384564266122,1008.0271578347852,1698.950222831816,28.392567708713056,21.828177761929204,68.16489917495652,2.1916262117036776,0.6159193289479322,0.7808799499498477,0.6823087558747241,55.68685672954379,10394559.136442296,0.6482942603594867,138278358.09793144,8632716.707347604,8.672764297153492,123535329.504031,8.140793221603499,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836
2006-12,0.33271144918395,14047.637964174146,172.041,1.8063441602257304,1007.7974217221132,1725.6084165286736,28.664581313366167,21.995333616586176,67.79714925532895,2.153114713218917,0.6162785381139274,0.7811236348588909,0.6825347802958251,56.20327760880794,10530805.842022348,0.6484766060023738,138401963.2668447,8636757.20905334,8.674656251563478,123567192.5042222,8.138437783400464,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445
2007-1,0.3338900986401675,14130.611385366705,191.238,1.8350477874255984,1007.5613091921444,1681.0807668081077,28.701481066006856,22.1063439067099,68.13780393436564,2.080430966601948,0.6166377472799225,0.781367319767934,0.6827608047169262,56.98289160125436,10667052.5476024,0.6486589516452609,138525568.43575794,8640797.710759075,8.676548205973464,123599055.50441344,8.13608234519743,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212
2007-2,0.3350582325257932,14215.55455984474,148.904,1.7681909356722465,1007.666836023316,1570.8774847183106,28.461961570227583,22.11829779662062,69.0821642639314,2.0487592878424574,0.6169829836295334,0.7815665075297721,0.6829602540472878,57.50067972349247,10753488.80354181,0.648826394938873,138623015.5438445,8645039.494044002,8.677496811169679,123608951.55921946,8.133304178465226,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321
2007-3,0.3355885676677057,14311.322185848592,185.388,1.6555484510958558,1008.1749730965172,1428.5132015724855,29.92329944975996,24.641365355956317,71.16186239576209,2.0904169735155858,0.6173282199791444,0.7817656952916102,0.6831597033776494,58.248442116608594,10839925.059481217,0.6489938382324851,138720462.65193105,8649281.277328929,8.678445416365891,123618847.61402547,8.130526011733021,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217
2007-4,0.3357938789360548,14400.153015179614,178.255,1.6085824095480334,1008.8582196830296,1313.3683605720366,30.009750350965213,27.529450535313337,75.39493585514809,2.1288583870449105,0.6176734563287554,0.7819648830534482,0.683359152708011,58.710046687420686,10926361.315420626,0.6491612815260972,138817909.76001763,8653523.060613856,8.679394021562105,123628743.66883153,8.127747845000819,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308
2007-5,0.3366025391945037,14489.034533763444,192.947,1.5981554303478969,1009.7991764940674,1282.8811470436815,29.55587439372168,30.87542013305034,80.44010152637098,2.258335473733895,0.6180186926783663,0.7821640708152864,0.6835586020383726,59.38039139229832,11012797.571360031,0.6493287248197093,138915356.8681042,8657764.843898783,8.68034262675832,123638639.72363757,8.124969678268615,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756
2007-6,0.3373925264105818,14577.006445117797,166.769,1.443314602251683,1010.6763738564772,1326.269587448509,29.2342431116088,34.77240037352226,86.03353940505592,2.3137151612914377,0.6183639290279773,0.7823632585771244,0.6837580513687341,59.73068525129108,11099233.827299442,0.6494961681133213,139012803.97619075,8662006.62718371,8.681291231954532,123648535.7784436,8.12219151153641,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933
2007-7,0.337945560760117,14663.97690219926,182.507,1.379318354223545,1010.8821937221544,1453.36010891614,27.182001411626462,36.22720615498524,90.12734660699152,2.333692008273219,0.6187091653775882,0.7825624463389624,0.6839575006990957,60.77075601576049,11185670.083238851,0.6496636114069334,139110251.08427733,8666248.410468636,8.682239837150746,123658431.83324964,8.119413344804206,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252
2007-8,0.3381384149739589,14751.104996040704,200.526,1.2298460133270308,1010.5346703642,1590.1118470476245,26.5959366629959,37.525003808793976,92.65728393405978,2.4047700703944166,0.6190544017271992,0.7827616341008006,0.6841569500294573,61.85711103384392,11272106.33917826,0.6498310547005456,139207698.1923639,8670490.193753563,8.68318844234696,123668327.88805568,8.116635178072002,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062
2007-9,0.3384214658617167,14838.928318859173,185.443,0.9950225901162468,1009.6335197189196,1701.839484447783,26.48592443725473,38.47494433390021,94.40259570658677,2.3747580388881624,0.6193996380768102,0.7829608218626386,0.6843563993598188,62.96147320821332,11358542.595117668,0.6499984979941577,139305145.30045044,8674731.97703849,8.684137047543173,123678223.94286168,8.113857011339798,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212
2007-10,0.3385450967864045,14926.4011136663,214.502,0.9870034596422568,1007.5893619849828,1748.119564079878,26.771809467902564,36.88959347109706,93.02674660680545,2.2376947198146784,0.6197448744264211,0.7831600096244767,0.6845558486901805,64.18436720413239,11444978.851057077,0.6501659412877697,139402592.408537,8678973.760323416,8.685085652739387,123688119.99766771,8.111078844607594,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608
2007-11,0.338676424160388,15012.547155186723,210.569,0.8494332361465142,1005.6991129810552,1790.026452265951,27.25984080313095,34.869934516255896,90.86951803535028,2.107074139435809,0.620090110776032,0.7833591973863148,0.684755298020542,65.34058161927044,11531415.106996484,0.6503333845813819,139500039.51662356,8683215.543608343,8.686034257935601,123698016.05247375,8.108300677875391,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294
2007-12,0.338756270262481,15098.958614856683,202.756,0.8578648214762544,1003.92610676759,1804.720023847052,27.69414853743595,32.37635318875046,88.04269433553463,1.9224132127909284,0.6204353471256431,0.7835583851481529,0.6849547473509037,66.23852382360786,11617851.362935891,0.650500827874994,139597486.62471014,8687457.32689327,8.686982863131814,123707912.1072798,8.105522511143187,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519
2008-1,0.3388146088593199,15186.80691521202,223.848,0.8002237146322102,1002.3821922317884,1692.604321746854,28.23765379803532,29.34799294579255,84.68889890157482,1.7514410682066883,0.620780583475254,0.7837575729099909,0.6851541966812652,67.29634761987474,11704287.6188753,0.650668271168606,139694933.7327967,8691699.110178197,8.687931468328028,123717808.16208585,8.102744344410983,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748
2008-2,0.3388550176868505,15275.275024360815,198.666,0.7780298337874285,1003.0167190566008,1589.688551623607,27.890867734598064,27.854972440641525,84.24710575781683,1.7840131479516508,0.6211118078360157,0.7839131330634425,0.685327895607274,68.04027359135779,11826336.72895966,0.6508217974215734,139771824.47363546,8694232.047546262,8.688574740734229,123722138.4332782,8.104956695508152,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,0.3393253462303218,15374.524404639393,202.162,0.7740594607752485,1004.3227560356466,1470.2111175679602,27.315776343855276,26.136376667934712,83.13705876578824,1.7900540380570882,0.6214430321967774,0.784068693216894,0.685501594533283,69.24469078774209,11948385.839044018,0.6509753236745408,139848715.21447423,8696764.984914325,8.689218013140431,123726468.70447056,8.107169046605321,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,0.3399194804305814,15466.08386241724,222.23,0.7669037766177411,1006.2768568527424,1302.9969085043908,26.456730853835296,24.29188885466917,81.74481743247577,1.8571382880567089,0.621774256557539,0.7842242533703455,0.6856752934592918,70.29414208737454,12070434.949128374,0.6511288499275081,139925605.955313,8699297.92228239,8.689861285546634,123730798.97566289,8.10938139770249,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,0.3405989843347706,15558.133790803757,226.571,0.8197566294705879,1008.318412564082,1235.118811687415,25.498836587869192,22.7226889486664,80.64485648527729,1.890090882132514,0.6221054809183008,0.784379813523797,0.6858489923853006,71.36420849893695,12192484.059212731,0.6512823761804755,140002496.69615176,8701830.859650454,8.690504557952835,123735129.24685524,8.11159374879966,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,0.3412717212150824,15649.925132910936,210.861,0.9608533417336066,1009.3283415136914,1188.1057652393276,25.079619772745097,21.60223792753938,78.63945323538557,1.795965893548756,0.6224367052790625,0.7845353736772486,0.6860226913113096,72.32502360413258,12314533.169297092,0.6514359024334428,140079387.43699053,8704363.797018519,8.691147830359036,123739459.5180476,8.113806099896829,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
2008-7,0.3419229430224187,15741.85098981724,235.521,0.9714702380647874,1009.8285746029768,1052.2515505695883,24.953095101296174,20.98184925187615,77.23216281399164,1.7853629916963116,0.6227679296398242,0.7846909338307,0.6861963902373184,73.42626685083522,12436582.27938145,0.6515894286864102,140156278.17782927,8706896.734386582,8.691791102765238,123743789.78923996,8.116018450993998,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,0.3425925026743192,15832.114569477142,239.336,1.197863007818547,1009.4462047884944,947.6116704943904,25.150623583140305,20.8678228570071,76.47794205692196,1.736001595032435,0.6230991540005859,0.7848464939841515,0.6863700891633272,74.55713280079516,12558631.389465809,0.6517429549393776,140233168.91866803,8709429.671754647,8.692434375171441,123748120.06043231,8.118230802091166,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,0.3433503570767365,15919.82211310639,250.326,1.346245681445816,1008.8644992230109,840.1706000440493,25.42722295420054,20.9999233999805,76.28666242276368,1.675528778288491,0.6234303783613476,0.785002054137603,0.6865437880893361,75.53810157965695,12680680.499550167,0.651896481192345,140310059.6595068,8711962.609122712,8.693077647577642,123752450.33162469,8.120443153188335,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,0.3440657592867979,16004.20192212418,249.756,1.4340636347380369,1008.1812141492272,760.6277249237181,25.839468877204165,21.24342723859344,75.87644550687965,1.6593059389860774,0.6237616027221093,0.7851576142910546,0.686717487015345,76.79305579595896,12802729.609634526,0.6520500074453124,140386950.40034556,8714495.546490775,8.693720919983843,123756780.60281704,8.122655504285504,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,0.3445121573689998,16087.08315513017,216.948,1.6371656741371978,1007.4234896801923,726.4663629432825,26.13043359151536,21.52073750726865,76.06901803992115,1.5643495496258928,0.624092827082871,0.7853131744445061,0.6868911859413538,77.44714953535123,12924778.719718885,0.6522035336982797,140463841.14118433,8717028.48385884,8.694364192390045,123761110.87400936,8.124867855382673,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,0.3451418245622453,16169.6242667368,202.112,1.5417089121827192,1006.9216674757806,627.4497144589598,26.44077255328526,21.80001909325072,76.06351250958667,1.4603968252692998,0.6244240514436327,0.7854687345979576,0.6870648848673627,78.54056367424526,13046827.82980324,0.652357059951247,140540731.8820231,8719561.421226904,8.695007464796248,123765441.14520171,8.127080206479842,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,0.3457138730393533,16252.324395360529,221.999,1.651371080245328,1006.7673887725152,760.3247841522159,26.630951937895933,22.027499481587835,76.35801003863102,1.3798358601426466,0.6247552758043944,0.7856242947514092,0.6872385837933715,79.87658992047868,13168876.9398876,0.6525105862042144,140617622.62286186,8722094.358594969,8.695650737202449,123769771.41639408,8.129292557577012,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,0.3459755827209694,16335.139150666524,191.375,1.519721123481064,1006.8083668677008,912.6645759029803,26.435073173908737,22.105187605395024,77.65568361997184,1.3892683219975788,0.6250724490038417,0.7857370968352927,0.6873873570014145,80.83507355964653,13325759.033896966,0.6526511807251674,140893653.54543534,8724048.841064963,8.698587770387533,123825191.5825612,8.126466901908204,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,0.3462820592555649,16416.938019866968,221.545,1.585206781365067,1007.3219661031044,1063.4233713708352,26.17889640223251,22.036730363177245,78.48339888424212,1.344497647755892,0.6253896222032891,0.7858498989191762,0.6875361302094575,82.07438771956802,13482641.127906334,0.6527917752461202,141169684.4680088,8726003.32353496,8.701524803572616,123880611.74872832,8.123641246239396,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,0.3467451917369497,16500.527322602036,200.744,1.5987325906338203,1008.2694742019388,1294.2671872263356,25.6699801471666,21.771525521553848,79.5426146028949,1.2757708835335466,0.6257067954027364,0.7859627010030596,0.6876849034175004,83.19950905840395,13639523.2219157,0.6529323697670731,141445715.39058226,8727957.806004955,8.704461836757698,123936031.91489545,8.12081559057059,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,0.3477033817941108,16584.551083978004,211.897,1.455624831160457,1009.150708500356,1293.6440654544465,25.22444705468658,21.31905023489257,79.42790245411334,1.2735779094045458,0.6260239686021838,0.7860755030869432,0.6878336766255434,84.52443686189339,13796405.315925067,0.6530729642880261,141721746.31315574,8729912.28847495,8.707398869942782,123991452.08106254,8.117989934901782,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,0.3481095214390008,16669.014278880342,215.393,1.7087483024193706,1009.7901911247856,1327.3267249693297,25.038574198945167,21.01610165508193,78.8284844073778,1.1644297398636054,0.6263411418016311,0.7861883051708267,0.6879824498335864,85.62302962657903,13953287.409934431,0.6532135588089789,141997777.2357292,8731866.770944946,8.710335903127866,124046872.24722968,8.115164279232975,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
