,Tocantins- custo m2 (R$),Tocantins - Desemprego,Tocantins - IDH Educacao,Tocantins - IDH Longevidade,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Tocantins - Consumo de Cimento (t),Tocantins - IDH Renda,Tocantins - PIB - Estadual,Tocantins - PIB - Construção Civil,Tocantins - PIB - Per Capita,Tocantins - PIB - Preços de Mercado,Tocantins - Depósito Poupança (R$),Tocantins - Produção de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Tocantins - IDH
2010-10,17767.776523722958,7.996921219224064,0.709569691265228,0.7878135489207957,3.163555915018145,977.430191174232,1295.648813510288,27.37507742337236,18.353436171176394,62.80820758578808,1.6894348056632886,37.019,0.6669808251164735,18178985.743726645,1358972.137296677,10.628477482919225,24772458.294196647,1022897.381491515,36.904732395609074,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831,0.7235310410843627
2010-11,17846.13330030579,7.995905932398472,0.7098049989649948,0.787906650640708,2.9660906030985554,977.3122491974444,1244.7879592779227,26.72823690562438,19.082169123035985,67.3693431338446,1.5716023215126864,39.748,0.667242737507917,18217995.74668288,1349560.554814663,10.629700269925662,24629911.79136843,1028222.7164350166,37.25202891110762,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935,0.7236518941550618
2010-12,17926.78563748995,7.9948906455728785,0.7100403066647617,0.7879997523606204,3.0272313670964617,977.3111311263614,1207.0268762489293,26.31209002224247,19.714197844277287,70.80571206636826,1.4754379029238731,35.278,0.6675046498993604,18257005.74963912,1340148.972332649,10.630923056932104,24487365.288540207,1033548.0513785183,37.66362793644508,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095,0.723772747225761
2011-1,18006.992228277573,7.993875358747286,0.7102756143645286,0.7880928540805326,2.973429672402473,977.586681717553,1203.4203056376955,26.037530105549724,20.1754209570968,73.11503682766877,1.401461358626655,32.445,0.667766562290804,18296015.752595358,1330737.3898506346,10.632145843938542,24344818.78571199,1038873.38632202,38.07394985873047,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149,0.7238936002964601
2011-2,18079.330823696084,8.109885643768244,0.7104074756815137,0.7881441665210719,2.839297352028806,977.8548132391028,1218.5272846274104,26.09789200945524,20.118711410384968,72.41616604348276,1.375318454518503,30.1,0.6680182087685509,18332746.822994903,1324713.506593767,10.633650504712906,24252616.83639573,1050530.2513868792,38.43343542968204,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234,0.723946733492855
2011-3,18151.245588226982,8.225895928789202,0.7105393369984988,0.7881954789616111,2.8394639647255224,978.2039933062786,1260.8423094707707,26.291038600251937,19.546427485448422,69.5475290668551,1.415015997328858,34.206,0.6682698552462979,18369477.893394463,1318689.6233368998,10.63515516548727,24160414.887079477,1062187.1164517384,39.31004121558343,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659,0.7239998666892499
2011-4,18224.28186210004,8.341906213810159,0.710671198315484,0.7882467914021503,2.5999154294097315,978.6715988097076,1313.8525980799384,26.54131466439154,18.338570122359204,64.4690751206881,1.549231838772274,30.737,0.6685215017240449,18406208.96379401,1312665.7400800325,10.636659826261631,24068212.93776321,1073843.9815165976,39.92399057982247,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446,0.7240529998856448
2011-5,18286.161167887865,8.457916498831118,0.710803059632469,0.7882981038426895,2.407735349232812,978.9851481536456,1384.3774974582316,27.07608022604892,16.734120489542104,57.78700993059715,1.6746577035754626,40.127,0.6687731482017918,18442940.034193568,1306641.8568231652,10.638164487035995,23976010.98844696,1085500.8465814567,40.51306530702686,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022,0.7241061330820396
2011-6,18378.328808412,8.573926783852075,0.7109349209494542,0.7883494162832287,2.339957256006983,979.1746916463018,1457.929093402829,27.80144607982753,14.922727316518472,50.69648404452696,1.910489449856513,41.291,0.6690247946795387,18479671.10459312,1300617.9735662977,10.63966914781036,23883809.0391307,1097157.711646316,40.70206520402976,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717,0.7241592662784345
2011-7,18443.52603929732,8.689937068873032,0.7110667822664394,0.788400728723768,2.275674562764306,978.944213452173,1466.4859403541989,27.89668584948188,14.78185523230711,50.30794723215477,1.993137304399208,39.823,0.6692764411572857,18516402.174992677,1294594.0903094304,10.641173808584725,23791607.08981444,1108814.576711175,41.2254482433064,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625,0.7242123994748293
2011-8,18508.82826791788,8.805947353893991,0.7111986435834244,0.7884520411643072,2.197415057470238,978.566290441547,1417.9793449426193,27.839504457365013,15.352783798676752,52.63252063045327,2.0512783622696764,45.73,0.6695280876350327,18553133.24539223,1288570.207052563,10.642678469359089,23699405.140498184,1120471.4417760342,40.85251315118889,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007,0.7242655326712242
2011-9,18575.68456787267,8.921957638914948,0.7113305049004096,0.7885033536048465,2.1897858335537137,978.1918126885132,1373.387198736007,27.45840569163904,16.440684240688306,57.22229788865085,1.9787180262613229,42.797,0.6697797341127796,18589864.315791786,1282546.3237956956,10.64418313013345,23607203.191181924,1132128.306840893,40.77811210030934,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476,0.7243186658676191
2011-10,18648.962813434824,9.037967923935906,0.7114623662173947,0.7885546660453857,2.1542247299757995,977.9637337180968,1268.8230488986012,26.48829137095057,18.270620867336227,65.52693924170285,1.7646356006683592,49.488,0.6700313805905265,18626595.38619133,1276522.4405388285,10.645687790907814,23515001.24186567,1143785.1719057525,41.01548769881425,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996,0.7243717990640139
2011-11,18723.40353767263,9.153978208956865,0.7115942275343798,0.7886059784859248,2.267204338702604,977.8918047180013,1228.4184787177626,26.175835751965398,18.864094668379487,68.36167017759142,1.6521524294513168,36.702,0.6702830270682735,18663326.45659089,1270498.557281961,10.647192451682178,23422799.29254941,1155442.0369706117,41.29409530691188,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008,0.7244249322604088
2011-12,18798.79040047873,9.269988493977822,0.7117260888513649,0.7886572909264641,2.5031090131662403,977.953292996614,1218.307203190576,25.956313350858352,19.44499394549296,70.95944856769576,1.4186496151310746,34.885,0.6705346735460205,18700057.526990443,1264474.6740250934,10.648697112456542,23330597.343233157,1167098.9020354708,41.19140074296209,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786,0.7244780654568037
2012-1,18878.65837949037,9.38599877899878,0.7118579501683501,0.7887086033670033,2.489347487335749,977.9993858056054,1209.0335722921373,25.825262396901454,19.932040749200333,72.83455867494281,1.307433364897926,38.254,0.6707863200237674,18736788.59739,1258450.790768226,10.650201773230906,23238395.393916894,1178755.76710033,41.35112511487101,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535,0.7245311986531986
2012-2,18958.86124384633,9.422406695436113,0.7121069637111859,0.788734357557052,2.550166233474095,978.1186302666472,1246.3063831201994,26.03678437142286,19.933931377485067,71.79862719612764,1.260187116162672,33.022,0.6711929151985544,18769830.537992183,1255985.7032196135,10.652155225765428,23200185.27282474,1191154.641131556,41.63204960047441,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412,0.724632109754957
2012-3,19039.825855019983,9.458814611873445,0.7123559772540217,0.7887601117471006,2.404675740036136,978.4847223400992,1269.104442411733,26.25797489669839,19.67873632060305,70.01920507343358,1.2202416061635826,41.822,0.6715995103733414,18802872.47859437,1253520.6156710011,10.654108678299952,23161975.151732583,1203553.5151627816,41.91550608646076,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497,0.7247330208567152
2012-4,19103.94580238521,9.495222528310777,0.7126049907968575,0.7887858659371492,2.4158610787233723,978.8302068699676,1327.6621113845426,26.54381133873084,18.548207197538908,65.2066971702594,1.289420646357167,37.661,0.6720061055481286,18835914.41919656,1251055.5281223883,10.656062130834474,23123765.030640427,1215952.3891940075,42.1215165689753,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057,0.7248339319584736
2012-5,19170.00554863309,9.53163044474811,0.7128540043396931,0.7888116201271979,2.288473943780054,979.4039723983632,1380.6555214977277,26.928413312499607,16.74234976747565,58.347295808351234,1.5706268427356245,45.791,0.6724127007229156,18868956.359798748,1248590.440573776,10.658015583368998,23085554.90954827,1228351.2632252334,42.22068998462736,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171,0.7249348430602319
2012-6,19248.36227197648,9.568038361185444,0.713103017882529,0.7888373743172465,2.1472526906348905,979.613787659371,1417.9354433460442,27.58037924929449,15.210009127848087,52.02464017230945,1.7288514631728251,45.696,0.6728192958977026,18901998.30040093,1246125.3530251635,10.65996903590352,23047344.78845612,1240750.137256459,42.28127562387032,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698,0.7250357541619902
2012-7,19323.81856932677,9.604446277622776,0.7133520314253647,0.7888631285072951,2.1835791840208003,979.65445674492,1464.5395149080884,28.63572464835968,14.279709646650629,46.43085696318828,2.019308273262728,45.949,0.6732258910724898,18935040.24100312,1243660.265476551,10.661922488438044,23009134.66736396,1253149.011287685,42.45985022999132,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355,0.7251366652637485
2012-8,19397.237286528187,9.640854194060108,0.7136010449682005,0.7888888826973437,2.203744392457338,979.3728627690429,1442.7680915394628,28.85438507508085,14.76170679631892,47.45289835193746,2.0692416567274745,50.708,0.6736324862472768,18968082.18160531,1241195.1779279383,10.663875940972568,22970924.5462718,1265547.885318911,42.85963241878345,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338,0.7252375763655069
2012-9,19465.51040339293,9.67726211049744,0.7138500585110363,0.7889146368873924,2.2458688502006225,978.8245053258372,1424.4334978254756,28.90526314561857,16.06139028891865,51.25331469072936,1.8896082891410548,44.096,0.6740390814220638,19001124.122207496,1238730.090379326,10.665829393507089,22932714.425179645,1277946.7593501366,43.22705048650511,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493,0.7253384874672651
2012-10,19538.251978110056,9.713670026934777,0.714099072053872,0.7889403910774411,2.302360088146997,978.6136087456754,1388.1233885866898,28.478486446731942,17.566655441985052,56.9909747985835,1.775790395871795,44.344,0.6744456765968508,19034166.062809683,1236265.0028307133,10.667782846041613,22894504.30408749,1290345.6333813623,43.36531612645079,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336,0.7254393985690235
2012-11,19612.54984452612,9.750077943372109,0.7143480855967078,0.7889661452674896,2.0976995515193355,978.2028763180896,1350.903389104133,27.49967201141053,18.87974111243989,63.732713982441794,1.5014592540720366,42.572,0.6748522717716379,19067208.003411874,1233799.915282101,10.669736298576137,22856294.18299533,1302744.5074125885,43.458148447488384,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361,0.7255403096707819
2012-12,19687.38487604082,9.78648585980944,0.7145970991395436,0.7889918994575382,2.7518902041269238,978.1834664513126,1342.817022699263,27.21712467666194,19.5910917648709,66.93560687077294,1.3941922083265854,38.768,0.675258866946425,19100249.94401406,1231334.8277334883,10.67168975111066,22818084.06190318,1315143.381443814,43.65478354006758,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997,0.7256412207725401
2013-1,19758.983840092875,9.822893776246772,0.7148461126823794,0.7890176536475869,2.4787157619362525,978.3424818271484,1316.2108671829417,26.961038523134597,20.149341489290087,69.47906092516727,1.2980427784508903,39.734,0.675665462121212,19133291.88461625,1228869.7401848757,10.67364320364518,22779873.940811023,1327542.25547504,43.711680593202736,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893,0.7257421318742985
2013-2,19836.823056660534,9.85373524802812,0.7150117106871181,0.7890108317979174,2.448969003181861,978.408444110677,1323.9248500658894,26.93702138504772,20.31204663890509,69.77517000315852,1.2317612447793942,34.634,0.6756770278303871,19160067.97851364,1229338.5469916412,10.676063806087528,22799319.808442887,1338728.7234540267,43.72697305717156,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834,0.7257889522345367
2013-3,19912.30942876185,9.88457671980947,0.7151773086918569,0.7890040099482478,2.620671689226414,978.775367627532,1322.2264430216585,27.012298194660293,19.98142857919377,68.25762403786408,1.2424974135199007,36.665,0.6756885935395622,19186844.07241103,1229807.3537984064,10.678484408529874,22818765.67607475,1349915.1914330134,43.90199219242644,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685,0.7258357725947748
2013-4,19990.80134387481,9.91541819159082,0.7153429066965956,0.7889971880985783,2.146069057361188,979.1803358447185,1349.8589367754728,27.24974233778448,19.039024698597807,64.1696979188771,1.3206827193309272,42.681,0.6757001592487373,19213620.166308414,1230276.160605172,10.68090501097222,22838211.54370662,1361101.659412,43.86436262052527,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513,0.725882592955013
2013-5,20066.726027176333,9.94625966337217,0.7155085047013344,0.7889903662489088,2.343459410271353,979.3426396828656,1384.0088247048218,27.61334973117276,17.523818792503004,58.32333666503432,1.4691851737628423,45.626,0.6757117249579123,19240396.26020581,1230744.9674119374,10.683325613414564,22857657.41133848,1372288.1273909868,43.92800286625391,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708,0.7259294133152512
2013-6,20154.182861039364,9.977101135153518,0.7156741027060731,0.7889835443992392,2.343468602800362,979.3367061522156,1420.503556516391,28.14878847083937,16.39198030343686,53.30439836429871,1.6190488584460905,44.16,0.6757232906670875,19267172.3541032,1231213.7742187027,10.685746215856913,22877103.278970346,1383474.5953699737,43.95146689807486,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047,0.7259762336754894
2013-7,20225.425188644003,10.007942606934868,0.7158397007108119,0.7889767225495697,2.494140223148861,979.1498866813436,1429.98105357205,28.4648263802372,16.00983401877932,51.20138699055332,1.6720777130976043,48.037,0.6757348563762625,19293948.448000588,1231682.5810254682,10.688166818299258,22896549.14660221,1394661.06334896,44.19546693264721,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613,0.7260230540357275
2013-8,20322.920885569445,10.038784078716215,0.7160052987155506,0.7889699006999003,2.71913369318645,978.6166011889824,1412.6293797278536,28.39506688092553,16.39817096211298,52.844086043803536,1.6447865985358543,48.247,0.6757464220854376,19320724.54189798,1232151.3878322337,10.690587420741604,22915995.014234077,1405847.5313279466,44.12980200793988,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398,0.7260698743959658
2013-9,20424.296245113357,10.069625550497564,0.7161708967202893,0.7889630788502306,2.8012253926802155,978.275861434864,1346.7806501219966,27.95508945377808,17.560981640720858,57.99317159253707,1.562748860446592,50.264,0.6757579877946127,19347500.63579537,1232620.194638999,10.693008023183951,22935440.881865937,1417033.9993069333,44.70809769889399,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549,0.726116694756204
2013-10,20518.722197710107,10.100467022278911,0.7163364947250281,0.7889562570005612,3.182376750656186,978.1715651337164,1287.1034326067163,27.138213736543005,18.575106127716367,63.83762511566994,1.4329516513109748,53.898,0.6757695535037878,19374276.72969276,1233089.0014457644,10.695428625626295,22954886.7494978,1428220.46728592,44.90546475192633,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916,0.7261635151164422
2013-11,20610.20177698103,10.131308494060264,0.7165020927297668,0.7889494351508917,3.161741830021265,978.0194859527847,1226.753626649977,26.37835874289698,19.277031384007355,68.80778169224466,1.3304776132984455,46.504,0.6757811192129628,19401052.823590152,1233557.80825253,10.697849228068645,22974332.61712967,1439406.9352649066,44.87980714076535,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064,0.7262103354766803
2013-12,20701.58439410977,10.162149965841612,0.7166676907345056,0.7889426133012221,2.9758845282574007,978.1631673911364,1202.5255162767965,25.978694600290755,19.815807399219096,72.01762991851965,1.2459872359911048,34.784,0.675792684922138,19427828.91748754,1234026.6150592952,10.70026983051099,22993778.48476153,1450593.4032438933,44.85387472921135,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818,0.7262571558369185
2014-1,20804.305904183875,10.19299143762296,0.7168332887392443,0.7889357914515526,2.929534288169698,978.3470035978952,1219.7786996145994,25.847395745133067,20.28252405903528,74.06318105674245,1.1785037525179447,41.85022817414597,0.675804250631313,19454605.01138493,1234495.4218660607,10.702690432953336,23013224.3523934,1461779.87122288,45.2030762391348,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001,0.7263039761971567
2014-2,20903.27544550415,10.218666305657315,0.7167487976888224,0.7888936788921883,2.860616943904712,978.4360447302588,1226.376895746081,25.989874895361755,20.54959758839421,74.4081913524717,1.1280219482356844,37.67137847614897,0.6757751134829193,19476341.10122529,1234898.9765063976,10.704861978193325,23032809.832057256,1459546.0404928883,45.17083442534426,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693,0.7262296982540815
2014-3,21002.80593941553,10.244341173691671,0.7166643066384005,0.7888515663328242,2.875889429726547,978.831122854932,1285.2831725452622,26.308652996507515,20.230729495143347,71.98897549894404,1.16791915481402,41.394482809829455,0.6757459763345257,19498077.19106566,1235302.5311467347,10.707033523433312,23052395.311721116,1457312.2097628966,45.05213615646405,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494,0.7261554203110061
2014-4,21101.12451256646,10.270016041726029,0.7165798155879786,0.7888094537734599,2.8781650701592336,979.4019770916954,1330.0320410311592,26.67141010994555,19.38750792052116,67.76819614253769,1.3064785533555423,41.996474820904254,0.675716839186132,19519813.280906025,1235706.0857870716,10.7092050686733,23071980.791384973,1455078.379032905,44.9252306476886,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482,0.7260811423679308
2014-5,21202.106731141597,10.295690909760385,0.7164953245375567,0.7887673412140956,2.795773124105517,979.7542499307992,1385.2230159715068,27.15271451741236,17.928605845433886,61.35143306467639,1.4560554706282969,46.92317190149092,0.6756877020377383,19541549.37074639,1236109.6404274085,10.711376613913288,23091566.27104883,1452844.548302913,44.79153093500929,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453,0.7260068644248555
2014-6,21298.550836907067,10.32136577779474,0.7164108334871347,0.7887252286547315,3.0940660043997923,979.8976628857152,1436.7041863811753,27.62389526731104,16.967369697822043,56.76959841936412,1.578883224211266,49.743544052372194,0.6756585648893447,19563285.460586756,1236513.1950677456,10.713548159153277,23111151.75071269,1450610.7175729217,44.65307870950688,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076,0.7259325864817803
2014-7,21382.29631782402,10.347040645829097,0.7163263424367128,0.7886831160953672,3.2615725630239467,979.768019218838,1463.9881258577343,28.025457655203603,16.589499173780748,54.58037993231711,1.6505653672536786,52.2336197016018,0.675629427740951,19585021.55042712,1236916.7497080823,10.715719704393264,23130737.23037655,1448376.88684293,44.51056448676477,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362,0.7258583085387049
2014-8,21468.184231058654,10.372715513863453,0.7162418513862909,0.788641003536003,3.391877584370377,979.209605626146,1447.2337704029649,28.103129449943488,17.134233843345232,56.40460511273107,1.569339802009224,54.755960509367085,0.6756002905925573,19606757.640267484,1237320.3043484194,10.71789124963325,23150322.710040405,1446143.0561129383,44.36149743078055,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216,0.7257840305956296
