,Minas Gerais- custo m2 (R$),Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - Depósito Poupança (R$),Minas Gerais - IDH Educacao,Minas Gerais - value,Minas Gerais - IDH Renda,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Minas Gerais - IDH Longevidade
2006-9,13720.9398459139,0.7634553342999487,437.792,28697851.527250435,0.7127793517676559,0.3567332665986119,0.7501275185660535,1.4116812783586714,888.4466931054579,1206.562514503541,17.832699957316233,13.380069823078708,77.40125184498238,2.6090993976778174,869.440752992679,8.040370590332104,308014213.41202813,18070249.29671016,14.312476964965017,280790847.11297005,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217,0.8425310094483515
2006-10,13800.880998625202,0.7635964500827345,445.573,29068711.412620377,0.713086199971772,0.3593151824036895,0.7499358917816746,1.5091400466155598,887.7279673067147,1173.486589595415,18.480070290627705,14.507466316254108,79.51192313405294,2.6203439022208763,878.3510784090478,8.03787541928498,308281689.52321583,18089277.645100784,14.315911942468174,280862053.54939514,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412,0.8428189475889978
2006-11,13882.297747177105,0.7637375658655203,401.511,29439571.29799032,0.7133930481758881,0.3626611610457457,0.7497442649972957,1.5623436686862655,887.4375551895329,1201.444426854309,18.98448916834831,15.126893153430869,79.97652985635132,2.624232566019417,885.9537383281462,8.035380248237853,308549165.63440347,18108305.993491407,14.319346919971332,280933259.98582023,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836,0.8431068857296442
2006-12,13970.814142790206,0.7638786816483061,354.139,29810431.18336026,0.7136998963800042,0.3660629805024774,0.7495526382129167,1.915569901249144,887.5334898604807,1276.8691184514448,19.553723722845348,15.521161064206533,79.23745975374956,2.549501972506625,891.3740152755547,8.032885077190729,308816641.7455912,18127334.341882035,14.322781897474488,281004466.4222453,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445,0.8433948238702905
2007-1,14054.970026919222,0.7640197974310918,389.55,30181291.0687302,0.7140067445841203,0.3686828110914396,0.7493610114285378,1.9384308080264845,887.6912510200565,1297.4443082073533,19.73043743538125,15.664006407921155,79.06140471357855,2.478489334706951,897.4548833341347,8.030389906143604,309084117.8567788,18146362.69027266,14.326216874977646,281075672.8586704,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212,0.8436827620109368
2007-2,14142.805902019632,0.764151787320649,355.526,30336163.60016653,0.7143080535408002,0.3712219669411929,0.749178698217463,1.8149313638220128,888.1331736549884,1324.6160778259375,19.35024794914789,15.02066267293657,77.79716014659834,2.436431001713411,903.4680598203994,8.027993537483784,309306805.1128719,18160090.20487853,14.328266178646896,281116024.21274817,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321,0.8439210879061746
2007-3,14231.140958849706,0.7642837772102062,460.107,30491036.13160285,0.7146093624974801,0.3730808189625965,0.7489963850063881,1.6563724631271195,888.7894886228427,1317.5809188317887,18.8592509042281,14.247071357128991,76.5244128864749,2.3704128644089244,911.7380387107952,8.025597168823966,309529492.36896497,18173817.719484407,14.330315482316143,281156375.566826,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217,0.8441594138014125
2007-4,14319.74113535669,0.7644157670997633,424.702,30645908.663039178,0.71491067145416,0.3747189779098855,0.7488140717953132,1.205137644803406,889.3128878315978,1237.7518257100887,18.01043412676051,13.284336575626366,76.00473030789342,2.356080626232141,918.3485732801936,8.023200800164147,309752179.62505805,18187545.23409028,14.332364785985394,281196726.9209038,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308,0.8443977396966502
2007-5,14409.811927092283,0.7645477569893205,466.812,30800781.1944755,0.71521198041084,0.3767064961959033,0.7486317585842384,1.00521341140179,890.0245918359093,1250.5745729733972,17.38687118610245,12.095014182789576,73.66887538767521,2.3377571343404497,927.7258175214768,8.020804431504327,309974866.88115114,18201272.748696152,14.334414089654643,281237078.2749816,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756,0.844636065591888
2007-6,14500.30460857374,0.7646797468788777,471.673,30955653.725911822,0.7155132893675199,0.3791679789952509,0.7484494453731635,0.9384795103647994,890.6708738622672,1293.3175789103266,17.341103333112343,11.537787004729664,71.68571284402978,2.3766232971683783,934.889731813828,8.018408062844507,310197554.1372442,18215000.26330203,14.336463393323893,281277429.6290593,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933,0.8448743914871258
2007-7,14590.832779417551,0.764811736768435,496.171,31110526.25734815,0.7158145983241998,0.381663832619246,0.7482671321620886,1.1335750376609846,890.5512551253494,1321.3283951498458,17.584172305287815,11.502082148447323,70.7181194943922,2.529130616624755,944.3149415892096,8.016011694184689,310420241.3933373,18228727.7779079,14.338512696993142,281317780.98313713,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252,0.8451127173823636
2007-8,14681.78306489487,0.7649437266579922,531.411,31265398.788784478,0.7161159072808797,0.3842165756088588,0.7480848189510138,1.145890297149054,890.2106740382435,1336.2324859434827,18.134805911081703,11.973841102882448,70.35441693047062,2.866578751402291,950.5876578470852,8.01361532552487,310642928.6494304,18242455.292513773,14.340562000662391,281358132.33721495,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062,0.8453510432776014
2007-9,14773.1997231906,0.7650757165475494,483.813,31420271.3202208,0.7164172162375596,0.3869669570559,0.7479025057399389,1.4606577748172354,889.4982452497826,1353.195577256355,18.9267061394674,12.77159719914528,70.287485567882,3.0911664413090896,957.2468069244752,8.01121895686505,310865615.9055235,18256182.80711965,14.34261130433164,281398483.6912927,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212,0.8455893691728392
2007-10,14864.66403314719,0.7652077064371066,512.562,31575143.85165712,0.7167185251942396,0.390051439723125,0.747720192528864,1.593088469925753,888.5513736379633,1302.3286138207768,19.364742843498668,13.66046268518827,72.12112335075695,3.1400319877582743,964.4787722736098,8.00882258820523,311088303.16161656,18269910.32172552,14.34466060800089,281438835.04537046,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608,0.845827695068077
2007-11,14956.61221875904,0.7653396963266637,457.754,31730016.38309345,0.7170198341509195,0.3913060833879105,0.7475378793177891,1.7132170759310956,888.0654610964366,1270.7136313693834,19.67925625742709,14.41753746709358,73.87812326603931,3.095987958294271,969.4468013406704,8.006426219545412,311310990.41770965,18283637.836331397,14.34670991167014,281479186.3994483,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294,0.8460660209633147
2007-12,15058.394856956638,0.7654716862162209,388.355,31884888.91452977,0.7173211431075994,0.3930310266112011,0.7473555661067143,2.0180776035714643,887.7437355087819,1270.273295112501,19.82484620434159,14.9109595420655,75.4825898599951,2.8422724738200635,975.0894137190398,8.004029850885594,311533677.67380273,18297365.35093727,14.348759215339388,281519537.7535261,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519,0.8463043468585526
2008-1,15148.862282432354,0.7656036761057781,458.485,32039761.4459661,0.7176224520642793,0.3950453828468918,0.7471732528956394,2.101301533297053,887.441664792231,1212.0733099646698,19.655689763139257,15.27955639223413,77.84713396602432,2.6142054261205447,981.0100016469576,8.001633482225774,311756364.9298958,18311092.865543146,14.350808519008638,281559889.10760385,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748,0.8465426727537904
2008-2,15239.594690759124,0.765726973941477,402.782,32230047.964846075,0.7179178074150323,0.3973177618445657,0.7469992948364099,1.9846410278776407,887.7130696729482,1203.0671185511055,19.295890321551813,14.951139671428082,77.87961320906558,2.521076593198412,985.8157822063482,8.00408715591237,311915110.2315776,18327748.66316032,14.351510304941552,281566572.8438052,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242,0.8467323441225924
2008-3,15329.643812106531,0.7658502717771759,429.874,32420334.483726047,0.7182131627657853,0.4000265453854277,0.7468253367771805,1.685566099068827,888.2681269189632,1136.9564735858442,18.61617917800313,14.358746499742974,78.22956606901623,2.428969318272292,995.4144526261626,8.006540829598965,312073855.53325933,18344404.4607775,14.352212090874463,281573256.58000654,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405,0.8469220154913945
2008-4,15419.235208825488,0.7659735696128749,484.463,32610621.002606023,0.7185085181165383,0.4029447667975253,0.7466513787179511,1.3212777939542024,889.1207281496037,1124.164457525956,17.815133043672137,13.219010227951893,76.7362385535615,2.332387607879139,1001.9465362758192,8.00899450328556,312232600.8349411,18361060.25839468,14.352913876807378,281579940.3162079,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415,0.8471116868601964
2008-5,15510.678015686088,0.7660968674485739,498.487,32800907.521486,0.7188038734672914,0.4061888092285463,0.7464774206587216,1.1031791645242717,889.8428818499143,1144.2344355890175,17.29143024043029,12.254728415440502,74.79244576294342,2.33286076646114,1010.7687167083049,8.011448176972156,312391346.13662285,18377716.05601186,14.353615662740292,281586624.05240923,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336,0.8473013582289984
2008-6,15604.607216568877,0.7662201652842727,506.647,32991194.04036597,0.7190992288180443,0.4093055731471304,0.7463034625994922,1.3408505112341589,890.1810731440124,1157.3348792039328,17.092618482809755,11.700207170985545,73.55891672174111,2.380419795821253,1016.1240060231888,8.013901850658751,312550091.4383046,18394371.85362904,14.354317448673209,281593307.7886106,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938,0.8474910295978005
2008-7,15697.82687772774,0.7663434631199717,559.912,33181480.55924595,0.7193945841687973,0.4124908140146284,0.7461295045402627,1.4586074393302126,890.201068406065,1193.1726753031123,17.373271486415003,11.748060487563464,72.72077736286259,2.465187618778836,1021.7776488958782,8.016355524345347,312708836.7399864,18411027.65124622,14.35501923460612,281599991.524812,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584,0.8476807009666025
2008-8,15791.681240431792,0.7664667609556707,539.832,33371767.078125924,0.7196899395195503,0.4156713038721413,0.7459555464810332,1.796370038242292,889.6197472203772,1150.8787122434694,17.700669367104823,12.47049758023978,74.60076349919767,2.584081162183484,1026.6223392445097,8.018809198031944,312867582.0416681,18427683.4488634,14.355721020539033,281606675.2610133,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704,0.8478703723354045
2008-9,15883.806394167788,0.7665900587913695,576.883,33562053.5970059,0.7199852948703033,0.4183016023018345,0.7457815884218039,2.0397047750968604,889.0704984807238,1082.8437666077102,18.11630193226924,13.2689468050782,76.48685321571058,2.5750882742485404,1031.7906238123985,8.02126287171854,313026327.3433499,18444339.246480577,14.356422806471947,281613358.9972147,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024,0.8480600437042066
2008-10,15970.154895152562,0.7667133566270685,546.723,33752340.11588588,0.7202806502210564,0.4207927928263901,0.7456076303625744,1.933826812791532,888.5245235288254,1054.4065671062483,18.688213187977997,14.431122103548171,78.94254665238108,2.5486603456674928,1037.9422130128007,8.023716545405135,313185072.64503163,18460995.044097755,14.357124592404862,281620042.733416,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466,0.8482497150730086
2008-11,16072.294566510262,0.7668366544627675,476.676,33942626.63476585,0.7205760055718093,0.4234964175288942,0.7454336723033449,2.119561767490627,887.9891275522875,1073.0825292405898,19.10702192677929,15.206426165871202,80.4534083612853,2.455120214046803,1041.3929300455302,8.02617021909173,313343817.9467134,18477650.841714934,14.357826378337776,281626726.46961737,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496,0.8484393864418106
2008-12,16173.845113843592,0.7669599522984664,421.59,34132913.15364583,0.7208713609225623,0.4255195860285502,0.7452597142441155,2.0923823172588807,887.6601361645784,1097.7085602337531,19.67581861325508,15.895518309151257,80.94570806433448,2.326771267933953,1046.1175053867016,8.028623892778326,313502563.24839514,18494306.63933212,14.358528164270687,281633410.2058187,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456,0.8486290578106127
2009-1,16269.014113252842,0.7670832501341653,436.293,34323199.6725258,0.7211667162733153,0.4275982922637763,0.745085756184886,1.9065159621600691,887.7520938659085,1139.4643068300743,19.64696491155059,16.08194455621011,81.78168882973708,2.3237000471360565,1051.063984776725,8.031077566464921,313661308.5500769,18510962.43694929,14.359229950203602,281640093.94202006,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874,0.8488187291794147
2009-2,16362.971951749452,0.7671982897553764,396.914,34641022.650981985,0.7214557036596506,0.4305496286142321,0.7449191948560434,1.7888336066200508,888.0189645131416,1140.8387723870244,19.32707460477986,15.796242156974412,81.83791420991237,2.2561077925071418,1057.6893541939205,8.028063289336776,314324636.73640686,18512890.642456666,14.36431580360215,281793594.1399811,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224,0.8489607037407537
2009-3,16454.274728274544,0.7673133293765875,483.839,34958845.62943817,0.7217446910459859,0.433239989056539,0.7447526335272008,1.5814135663225228,888.4778357796582,1104.4789313549013,18.5290676744262,15.005569611485756,81.77742411572532,2.244107435235036,1066.103176528074,8.025049012208632,314987964.9227368,18514818.847964037,14.369401657000695,281947094.3379422,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995,0.8491026783020927
2009-4,16544.59500928322,0.7674283689977985,478.991,35276668.607894346,0.7220336784323211,0.4364452782421297,0.7445860721983582,1.3449423309162982,889.1787513928723,1082.9176941163607,17.798233822949875,14.19673285436918,81.33326066377346,2.2242621845743145,1072.8023834223045,8.022034735080485,315651293.1090668,18516747.0534714,14.374487510399245,282100594.5359032,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357,0.8492446528634319
2009-5,16636.04386385315,0.7675434086190096,515.822,35594491.58635053,0.7223226658186565,0.4399192843713592,0.7444195108695154,1.1626112993466748,889.7399904865861,1069.4165113679069,17.277746893241936,13.44886850986656,80.23151388532806,2.2546789288460323,1082.0387468945924,8.01902045795234,316314621.29539675,18518675.258978773,14.379573363797792,282254094.73386425,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966,0.8493866274247709
2009-6,16726.69165848092,0.7676584482402207,513.686,35912314.564806715,0.7226116532049918,0.4433481167831031,0.7442529495406728,1.291969523984904,889.9560145503808,1064.5625298695525,17.335058756263404,13.30762887978817,79.36655705452469,2.27752076040699,1088.161418922615,8.016006180824196,316977949.4817267,18520603.46448614,14.38465921719634,282407594.93182534,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616,0.8495286019861099
2009-7,16817.098128887188,0.7677734878614317,576.387,36230137.5432629,0.722900640591327,0.4464803644930593,0.7440863882118302,1.3286236218327765,889.6508119784564,1054.1501049647509,17.73309204445213,13.763781355905106,79.69554097153697,2.3292974207874173,1096.4560451901414,8.01299190369605,317641277.66805667,18522531.669993512,14.389745070594888,282561095.1297864,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297,0.8496705765474489
2009-8,16908.02782989677,0.7678885274826428,557.411,36547960.52171908,0.7231896279776623,0.4495276406537494,0.7439198268829875,1.5100586114442212,889.0703671005137,1101.2410067078692,18.377867617313942,14.380603696882332,79.59054926947144,2.3521766558723365,1103.255435059548,8.009977626567906,318304605.8543866,18524459.87550088,14.394830923993434,282714595.3277474,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913,0.849812551108788
2009-9,16999.608947549874,0.7680035671038539,571.514,36865783.50017527,0.7234786153639976,0.4526421521852777,0.7437532655541449,1.7542390732293005,888.2741401805371,1098.0273712422024,19.05366251337953,15.32564228734695,80.90115263464092,2.3257819045272,1108.8519407169454,8.006963349439761,318967934.0407166,18526388.081008248,14.39991677739198,282868095.5257085,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219,0.849954525670127
2009-10,17091.082401108226,0.7681186067250649,542.293,37183606.47863145,0.7237676027503329,0.4557457275960814,0.7435867042253022,1.99669428509829,887.8196231814655,1161.7013353615448,19.62611089957277,15.974774771068867,81.25114734373076,2.2806173419104763,1116.0542699780162,8.003949072311617,319631262.22704655,18528316.28651562,14.405002630790529,283021595.7236695,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614,0.850096500231466
2009-11,17182.586653515595,0.768233646346276,522.365,37501429.45708763,0.7240565901366682,0.458872141634305,0.7434201428964595,2.093536012503568,887.7572018720864,1242.569633652132,20.293327330269182,16.391401079664785,80.1515848022118,2.235931258665164,1120.0050148291264,8.00093479518347,320294590.4133765,18530244.492022987,14.410088484189076,283175095.92163056,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507,0.8502384747928051
2009-12,17273.85756034736,0.7683486859674871,436.839,37819252.43554381,0.7243455775230034,0.4618612448638233,0.7432535815676169,2.2083617884124784,887.7024927841545,1235.265643670405,20.50237981870467,16.70589927208481,80.6918581834891,2.2382079018700787,1123.6119375533806,7.997920518055325,320957918.5997065,18532172.69753036,14.415174337587624,283328596.11959165,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916,0.8503804493541441
2010-1,17366.911084906355,0.7684637255886981,503.68,38137075.414,0.7246345649093388,0.4646149227873462,0.7430870202387743,2.2641675210008363,888.05039300249,1283.574552132811,20.4861942724608,16.611737315475416,80.28477643649914,2.246616428884243,1127.5532747744896,7.994906240927181,321621246.78603643,18534100.903037727,14.420260190986172,283482096.3175527,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024,0.8505224239154832
2010-2,17460.11146863031,0.7685709408347917,471.305,38215619.29277253,0.7249167699727656,0.4673000154391921,0.7429268972188597,1.963043345307854,888.2074768632507,1235.4046801655602,19.92753490791177,16.123565298009687,80.60524879537391,2.2770894167314943,1134.0345048383167,7.994065056378176,322185769.0689357,18530957.72490617,14.421797486506776,283558993.91709006,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447,0.850617659388332
2010-3,17553.75405593381,0.7686781560808852,578.572,38294163.17154504,0.7251989750361924,0.470138428777858,0.7427667741989453,1.6954219438717315,888.8175076443014,1176.5569357681538,18.84724880222353,15.1592103564127,81.10069852682338,2.2940448338702213,1144.750437953255,7.993223871829171,322750291.35183513,18527814.54677461,14.42333478202738,283635891.51662743,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206,0.8507128948611808
2010-4,17647.165285399667,0.7687853713269788,533.165,38372707.05031757,0.7254811800996191,0.4717549978266831,0.7426066511790308,1.4481765692548,889.7910427932932,1154.9217459920703,17.93215328066785,14.168227915310544,80.66736081857466,2.3024055630192435,1150.0378662252365,7.992382687280166,323314813.63473445,18524671.368643057,14.424872077547985,283712789.11616474,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557,0.8508081303340298
2010-5,17741.154266554244,0.7688925865730724,560.354,38451250.9290901,0.725763385163046,0.473345002541564,0.7424465281591164,1.0973207190053658,890.4229213348365,1168.1797376916322,17.22664896079574,12.958547744984893,78.53497015938319,2.329116478750767,1157.170505611959,7.991541502731161,323879335.91763383,18521528.190511502,14.42640937306859,283789686.7157021,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508,0.8509033658068786
