,Pernambuco - IDH Renda,Pernambuco - Depósito Poupança (R$),Pernambuco - value,Pernambuco - Produção de Cimento (t),Pernambuco - Consumo de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Pernambuco- custo m2 (R$),Pernambuco - PIB - Estadual,Pernambuco - PIB - Construção Civil,Pernambuco - PIB - Per Capita,Pernambuco - PIB - Preços de Mercado,Pernambuco - IDH,Pernambuco - Desemprego,Pernambuco - IDH Educacao,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Pernambuco - IDH Longevidade
2006-9,0.6650775897864174,7247572.869248914,0.2869017037337861,44.35624315490919,104.198,1.7404297138422282,1013.001230655898,1884.390581933207,25.6760607078202,20.36767278861847,73.38206404440545,2.490562598021515,13376.72267289568,86624152.1527409,5710846.208003948,8.793482963522505,77293690.55396399,0.7012637764401185,8.090107419942566,0.6544806825369016,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217,0.7830073375637577
2006-10,0.6651725748615968,7330530.669475745,0.2873949553037319,45.26306522661932,101.954,1.7867994424697164,1012.4782655482732,1939.1758296445016,26.070333219173477,20.54008545864183,72.50298623886981,2.693612466076615,13453.417527110278,86709061.89913855,5715057.806684507,8.796308205898631,77323156.85604249,0.7015043150052945,8.08796168914656,0.6548932551127209,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412,0.783328768899783
2006-11,0.6652675599367761,7413488.469702576,0.2877545777068755,46.019716408932254,104.742,2.278626403075314,1012.1067227478652,1943.1899780440292,26.319053983976453,20.81661442608355,72.74464794260611,2.9242570008504565,13542.781109494292,86793971.64553621,5719269.405365067,8.799133448274757,77352623.15812097,0.7017448535704707,8.085815958350553,0.6553058276885403,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836,0.7836502002358082
2006-12,0.6653625450119555,7496446.269929408,0.2880544330599116,46.92769004264277,103.693,2.3326033252046665,1011.9068388139732,1950.7306142777168,26.442737895554437,21.084617631741683,73.43299712970129,3.1869188664212267,13629.089745448457,86878881.39193387,5723481.004045626,8.801958690650883,77382089.46019948,0.7019853921356467,8.083670227554546,0.6557184002643597,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445,0.7839716315718336
2007-1,0.6654575300871348,7579404.07015624,0.2883164733055964,47.57113465187122,116.887,2.2480811880523617,1011.6577564668676,1920.498446203604,26.462955092368485,21.31638740195744,74.43707307993044,3.486398333335471,13716.860534687396,86963791.13833153,5727692.602726186,8.804783933027009,77411555.76227796,0.7022259307008227,8.081524496758538,0.656130972840179,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212,0.7842930629078588
2007-2,0.6655363923602144,7618784.974915916,0.2886232831983308,48.17039549843918,92.475,2.319145607435387,1011.6253239099236,1849.7387982268533,26.262813132625222,21.461062641171495,76.0167506163646,3.599653457229593,13806.649503298562,87038189.63105471,5731137.798551922,8.807254633300534,77434105.92334953,0.7024400433755776,8.078878174347025,0.6565282698425672,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321,0.7845695297913333
2007-3,0.6656152546332942,7658165.879675593,0.2891413256262112,49.093126360963744,105.918,2.0929469545673864,1012.0219799432788,1733.171917608517,25.85979714932562,21.443909693440297,77.68726216613057,3.696138665283755,13896.466892230092,87112588.1237779,5734582.994377658,8.809725333574058,77456656.08442111,0.7026541560503324,8.076231851935512,0.6569255668449553,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217,0.7848459966748078
2007-4,0.6656941169063739,7697546.78443527,0.2895269470794891,49.7732077030121,92.821,2.120352861014543,1012.6155408112132,1636.1794527521436,25.36086129771382,21.26141416615608,79.09848973661892,3.768884350835545,13986.618664410786,87186986.61650106,5738028.190203393,8.81219603384758,77479206.24549268,0.7028682687250873,8.073585529524,0.6573228638473434,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308,0.7851224635582823
2007-5,0.6657729791794536,7736927.689194947,0.2898213546667939,50.65724161376827,103.828,1.899642997357304,1013.2873889075124,1581.0056133226374,24.885402173951068,20.92151399575741,79.59354746688828,3.8092394961926983,14076.795502867397,87261385.10922424,5741473.386029129,8.814666734121106,77501756.40656427,0.7030823813998422,8.070939207112485,0.6577201608497316,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756,0.7853989304417569
2007-6,0.6658518414525332,7776308.593954623,0.2899787587121855,51.27155091364873,93.844,1.7760024343360872,1013.9990660756268,1563.721877901231,24.55008815322905,20.525112141138614,79.18873183519148,3.790241866838222,14167.026242344977,87335783.60194743,5744918.581854865,8.817137434394631,77524306.56763583,0.703296494074597,8.068292884700972,0.6581174578521198,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933,0.7856753973252314
2007-7,0.6659307037256129,7815689.4987143,0.2901012488858988,52.116556701225576,107.275,1.5183905496217769,1014.1200121360084,1647.3181143476145,24.49534637908111,20.19527559884872,77.86796764556935,3.64633111068548,14259.794723174224,87410182.09467061,5748363.7776806,8.819608134668155,77546856.7287074,0.703510606749352,8.065646562289459,0.6585147548545079,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252,0.7859518642087059
2007-8,0.6660095659986927,7855070.403473977,0.2902815994058944,53.21351237639929,114.591,1.445488555372575,1013.8187166929044,1731.2309036218703,24.730572998487908,20.016014124051605,75.95532521679165,3.461700489076741,14352.494947540194,87484580.58739379,5751808.973506336,8.822078834941678,77569406.88977899,0.7037247194241069,8.063000239877946,0.658912051856896,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062,0.7862283310921804
2007-9,0.6660884282717723,7894451.308233653,0.2904139986808093,54.21285800552804,108.729,1.327917330814472,1013.3131978511864,1823.634237097952,25.11573181059532,19.98826990274801,74.14717672330627,3.25675252031824,14445.562459288318,87558979.08011697,5755254.169332072,8.824549535215203,77591957.05085056,0.7039388320988617,8.060353917466433,0.6593093488592843,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212,0.7865047979756549
2007-10,0.6661672905448519,7933832.212993329,0.2908432064611689,55.19058990933753,129.513,1.3239535241344371,1012.4964977182528,1886.6750333160908,25.5267457406543,20.13597075553297,73.0371536172049,3.0313023653366358,14548.52274774662,87633377.57284015,5758699.365157808,8.827020235488728,77614507.21192214,0.7041529447736166,8.057707595054918,0.6597066458616725,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608,0.7867812648591295
2007-11,0.6662461528179316,7973213.1177530065,0.2914373420710521,55.97317720810032,129.76,1.4505409775054845,1011.963411040744,1956.0438125700184,25.946115626673844,20.33213407655513,72.19441404230692,2.8849290126057787,14647.01586052143,87707776.06556332,5762144.560983544,8.829490935762252,77637057.37299371,0.7043670574483715,8.055061272643405,0.6601039428640606,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294,0.787057731742604
2007-12,0.6663250150910114,8012594.022512684,0.291753755920866,56.72143401470143,124.946,1.6952839161170636,1011.5015880622736,1971.1117919026688,26.133540815237016,20.632946271510832,72.82093390012503,2.661303568706445,14745.68689366115,87782174.5582865,5765589.756809279,8.831961636035775,77659607.53406529,0.7045811701231263,8.052414950231892,0.6605012398664487,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519,0.7873341986260785
2008-1,0.666403877364091,8051974.92727236,0.29221372887937,57.29452374743597,138.629,2.0429641849097253,1011.0277095389216,1943.3251279541903,26.10202325880846,20.93937565291628,74.43329155620923,2.4105270671705057,14845.052055149416,87856573.05100968,5769034.952635015,8.8344323363093,77682157.69513686,0.7047952827978812,8.049768627820379,0.6608985368688369,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748,0.7876106655095529
2008-2,0.6664669702830585,8140190.724657966,0.2933014601317884,57.73964992472634,125.365,2.3111611812235653,1010.9685867012188,1894.2511114221852,25.9649986654811,21.18036812588262,76.21946538364507,2.199030621605554,14945.373134143763,87918705.02903864,5772461.152930769,8.83641670535296,77700630.99777599,0.7049837416798271,8.05214563240484,0.6612804126659523,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242,0.7878431492349312
2008-3,0.6665300632020259,8228406.522043572,0.29442007949586,58.49544165187607,131.963,2.502560906281365,1011.2043545888582,1770.5726100310446,25.54850416603807,21.24746183030823,78.34621167999022,2.0665574752539437,15044.60210072312,87980837.00706758,5775887.353226524,8.838401074396621,77719104.30041513,0.705172200561773,8.0545226369893,0.6616622884630675,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405,0.7880756329603095
2008-4,0.6665931561209933,8316622.319429178,0.2955707286133494,58.99700501092269,141.156,2.291113703818064,1011.8950274162878,1631.3048342219622,24.988206667956604,21.14705836646311,79.83178374216355,2.0589876479220277,15144.749284162184,88042968.98509653,5779313.553522278,8.840385443440283,77737577.60305426,0.705360659443719,8.05689964157376,0.6620441642601829,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415,0.7883081166856877
2008-5,0.6666562490399608,8404838.116814783,0.2967541354915179,59.42020023424533,135.009,2.211339166312265,1012.8326146340088,1559.6992971106015,24.48122103262611,21.016169002426576,78.26032607469483,2.216076253167949,15244.750333550975,88105100.96312547,5782739.753818031,8.842369812483943,77756050.90569338,0.7055491183256649,8.059276646158223,0.6624260400572982,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336,0.7885406004110659
2008-6,0.6667193419589282,8493053.91420039,0.2979710129841303,59.87055008708349,112.269,2.1016180567151577,1013.4061699252636,1503.595752574515,24.22792209605589,20.79286450316348,75.56189692685659,2.316964006894137,15345.669460022218,88167232.94115442,5786165.954113785,8.844354181527603,77774524.20833251,0.7057375772076108,8.061653650742684,0.6628079158544135,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938,0.7887730841364442
2008-7,0.6667824348778957,8581269.711585995,0.2990175505267098,60.42379973961256,140.272,1.9912029168965557,1013.4907333763194,1456.460699721709,24.34353371171036,20.660825873865367,72.14404293023335,2.271718627283968,15445.089960075253,88229364.91918337,5789592.154409539,8.846338550571264,77792997.51097164,0.7059260360895567,8.064030655327144,0.6631897916515288,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584,0.7890055678618224
2008-8,0.666845527796863,8669485.508971602,0.3003391973110637,61.03876584443473,139.433,2.230796881512788,1013.0645737842384,1410.2814808116673,24.996619887887647,20.520153628906463,67.44440831166288,2.0928617268132816,15542.833819394124,88291496.89721231,5793018.354705294,8.848322919614926,77811470.81361078,0.7061144949715027,8.066407659911604,0.6635716674486442,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704,0.7892380515872006
2008-9,0.6669086207158305,8757701.306357207,0.3010639358622937,61.55800889858032,161.268,2.4110263180250517,1012.294921308028,1365.269403367507,25.87306212462256,20.37802588796775,65.25371028776384,1.6499957637855762,15637.457472937567,88353628.87524126,5796444.555001047,8.850307288658586,77829944.1162499,0.7063029538534485,8.068784664496066,0.6639535432457594,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024,0.7894705353125789
2008-10,0.6669717136347979,8845917.103742814,0.3012223487628755,62.07757554641035,170.072,2.6207776283174558,1011.7801695249544,1319.0140057404203,26.50421205176185,20.47782823494893,64.94040688790498,1.423460743742298,15743.171244366997,88415760.8532702,5799870.755296801,8.852291657702246,77848417.41888903,0.7064914127353945,8.071161669080528,0.6643354190428747,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466,0.7897030190379571
2008-11,0.6670348065537653,8934132.901128419,0.3015045404661233,62.3986267774265,158.634,2.833857611333088,1011.3191475337202,1269.0262220614095,27.03965678404872,20.6876094118584,65.26171154157205,1.2224215239350693,15846.903156964072,88477892.83129916,5803296.955592556,8.854276026745907,77866890.72152817,0.7066798716173405,8.073538673664988,0.6647172948399901,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496,0.7899355027633354
2008-12,0.6670978994727328,9022348.698514026,0.301989233583659,62.83235964208965,163.083,3.0240730660129884,1011.1240299579932,1231.3137526403757,26.83858760499893,21.16731578527899,69.82182681444645,0.960357150590484,15938.381974259371,88540024.8093281,5806723.15588831,8.856260395789569,77885364.0241673,0.7068683304992863,8.075915678249448,0.6650991706371053,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456,0.7901679864887137
2009-1,0.6671609923917002,9110564.49589963,0.3026409642065926,63.09549575636407,157.457,3.226797385620923,1011.3089076459202,1138.0414191955313,26.543646438840007,21.64826580174766,74.02075197722085,1.1946882575934978,16029.21120341878,88602156.78735705,5810149.356184064,8.858244764833229,77903837.32680643,0.7070567893812323,8.07829268283391,0.6654810464342207,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874,0.7904004702140919
2009-2,0.6672086694045428,9225934.854574662,0.3033414640208987,63.42378884012923,128.977,3.3533769063180934,1011.5412210067734,1053.6490608161196,26.405616708413163,21.9187560468172,76.49878000438204,1.3674924869224014,16119.581421147992,88799082.14854422,5811509.348397555,8.862548564115379,77958944.35652313,0.7072203665679815,8.075283869552994,0.6658473553942215,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224,0.7905899520758284
2009-3,0.6672563464173854,9341305.213249693,0.3040499983234,64.08096013281678,159.122,3.0267247639796806,1012.1275121439096,993.8948081630064,26.22325612308437,22.086484295140306,78.53317093554229,1.5085068811173958,16209.439011308184,88996007.50973141,5812869.340611047,8.866852363397529,78014051.38623981,0.7073839437547308,8.072275056272078,0.6662136643542222,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995,0.7907794339375649
2009-4,0.6673040234302281,9456675.571924724,0.3051297671539549,64.21920163836481,139.26,2.749638343693732,1012.7762758532982,1097.9672738895752,26.130844711138515,22.0059587552372,78.76817458252512,1.868561346565929,16299.464156595492,89192932.87091859,5814229.332824538,8.871156162679679,78069158.4159565,0.70754752094148,8.069266242991162,0.666579973314223,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357,0.7909689157993014
2009-5,0.6673517004430707,9572045.930599757,0.3062849267473114,65.20975253500467,141.445,2.363241290584483,1013.2967281237572,1192.364521747455,25.92477148212272,21.823628904799023,79.01349288982799,1.9521512615378789,16389.772636027836,89389858.23210578,5815589.32503803,8.875459961961827,78124265.4456732,0.7077110981282293,8.066257429710246,0.6669462822742238,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966,0.7911583976610378
2009-6,0.6673993774559133,9687416.289274786,0.3076821425040566,65.78731398237683,135.358,1.9680751401365344,1013.7307804689716,1302.798352121143,25.71356571998185,21.64321364667428,79.20314325545071,1.928264421475767,16480.41645507192,89586783.59329295,5816949.317251522,8.879763761243977,78179372.4753899,0.7078746753149785,8.06324861642933,0.6673125912342246,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616,0.7913478795227743
2009-7,0.6674470544687559,9802786.647949817,0.3090638442140948,67.0251662899019,161.457,1.5330339672727236,1013.5830998737204,1416.715291440512,25.45357411277312,21.420022002034333,79.47377104245291,1.8213268069413755,16570.689724719414,89783708.95448014,5818309.309465013,8.884067560526127,78234479.50510658,0.7080382525017277,8.060239803148416,0.6676789001942254,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297,0.7915373613845108
2009-8,0.6674947314815984,9918157.006624846,0.3107202237105886,68.71781138354835,161.217,1.4746895964117972,1013.2807503262362,1503.903467279001,25.670256083897016,21.212724762124232,77.59334285989611,1.8923216997938823,16658.766969648907,89980634.31566732,5819669.301678505,8.888371359808277,78289586.53482327,0.708201829688477,8.0572309898675,0.6680452091542262,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913,0.7917268432462473
2009-9,0.667542408494441,10033527.365299877,0.3121577466555824,69.55642973063303,169.015,1.345657850380048,1012.8637020387254,1541.9021536501011,26.02884681809826,21.251480007487128,76.14900883104256,1.9282926686998856,16747.041704793985,90177559.67685448,5821029.293891997,8.892675159090427,78344693.56453997,0.7083654068752262,8.054222176586585,0.6684115181142269,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219,0.7919163251079838
2009-10,0.6675900855072836,10148897.723974908,0.3136831292673124,69.84050262298211,176.694,1.4480455324172496,1012.267214323908,1525.471676659477,26.210339547936705,21.410103312488044,76.10844124045892,1.884582226291042,16834.43107715124,90374485.03804168,5822389.286105488,8.896978958372575,78399800.59425667,0.7085289840619755,8.051213363305669,0.6687778270742277,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614,0.7921058069697202
2009-11,0.6676377625201263,10264268.08264994,0.3153574134062133,70.81841920897486,177.916,1.4596578288384563,1011.9202177542508,1512.017613069661,26.53901684073712,21.737664440007325,76.07744119632943,1.9146077152084509,16925.528594077867,90571410.39922886,5823749.27831898,8.901282757654725,78454907.62397335,0.7086925612487247,8.048204550024753,0.6691441360342285,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507,0.7922952888314567
2009-12,0.6676854395329689,10379638.44132497,0.3165027209844819,71.57397516817637,171.02,1.479619277008251,1011.5844190662918,1515.526603986685,26.782843902262147,22.10613636531679,76.70862447122182,1.8250110937546185,17016.59762945657,90768335.76041605,5825109.270532472,8.905586556936875,78510014.65369004,0.708856138435474,8.045195736743837,0.6695104449942293,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916,0.7924847706931932
2010-1,0.6677331165458115,10495008.8,0.3177547406796577,72.61180253865545,171.6,1.7019202192047242,1011.2789179401736,1484.7085929208642,26.84784015750113,22.454075624832647,78.04062409416602,1.729473812950865,17106.831930187087,90965261.12160322,5826469.262745963,8.909890356219025,78565121.68340674,0.7090197156222232,8.042186923462921,0.6698767539542301,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024,0.7926742525549297
2010-2,0.6677657311005166,10499447.8253031,0.3188882307163983,73.61568577929259,152.381,1.6743660815740884,1011.1539577808998,1479.079525582511,26.90542472998883,22.63647105501398,78.63615866466489,1.672522841459872,17196.52131539194,91136344.85347116,5823655.261696033,8.91220831632596,78599147.60291243,0.709159183211388,8.041078181901923,0.6702273504452747,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447,0.792821713847479
2010-3,0.6677983456552218,10503886.8506062,0.3198185729732271,75.33621712326332,195.572,1.923728560995592,1011.4858795420762,1429.65266593478,26.61291185475721,22.652435775525134,80.0912588925677,1.575596600992388,17285.42270684598,91307428.58533908,5820841.260646103,8.914526276432895,78633173.52241811,0.7092986508005529,8.039969440340926,0.6705779469363192,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206,0.7929691751400283
2010-4,0.667830960209927,10508325.8759093,0.3209491544727652,76.81768192880183,171.479,1.900409998086706,1012.0173189802452,1355.6478510414186,26.117668106035318,22.47354690478685,81.44257993893508,1.565695605866601,17375.967821256654,91478512.317207,5818027.259596173,8.91684423653983,78667199.4419238,0.7094381183897177,8.038860698779928,0.6709285434273639,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557,0.7931166364325776
2010-5,0.6678635747646322,10512764.9012124,0.3220793264290797,78.21551206998305,174.31,1.7157439046884708,1012.8210312896052,1312.361582853499,25.52550707052125,21.989317507504325,81.87890005193587,1.58918171965231,17466.78615874838,91649596.04907492,5815213.258546243,8.919162196646765,78701225.36142948,0.7095775859788825,8.037751957218932,0.6712791399184085,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508,0.7932640977251268
