,Roraima - IDH,Roraima - IDH Longevidade,Roraima - Consumo de Cimento (t),Roraima- custo m2 (R$),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Roraima - IDH Educacao,Roraima - Depósito Poupança (R$),Roraima - PIB - Estadual,Roraima - PIB - Construção Civil,Roraima - PIB - Per Capita,Roraima - PIB - Preços de Mercado,Roraima - IDH Renda,Roraima - Desemprego,Roraima - value,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2009-9,0.7364815633513959,0.7556590095849439,4.99,18365.135222416877,0.2288098879608404,997.8110379164824,2022.4821566606847,29.960756748342867,17.12553136325563,42.73350984794014,3.770092254595759,0.7354132158009218,405799.87627483136,6729026.736062773,347753.4843825948,12.21998650516587,5517093.423238964,0.7338355103259758,8.021592685975934,0.3250908867269718,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,0.7364788855266162,0.755781221823089,6.286,18436.86612615935,0.3030083354371948,997.9216080562136,2001.1850185107407,29.87699443380165,17.25507442805489,43.65154892944956,3.710432538816292,0.7354834678763778,404674.9352061235,6743697.993204262,348055.73426947,12.218927026364486,5521441.89892081,0.733467744267085,8.018501672383543,0.3260731214202881,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,0.7364762077018364,0.7559034340612341,6.073,18501.08567315348,0.3827193080983941,998.0409822018717,1978.4726889642104,29.78482127142006,17.396540713562633,44.654498007243845,3.645672059720481,0.7355537199518338,403549.99413741566,6758369.250345752,348357.98415634525,12.217867547563104,5525790.374602656,0.7330999782081943,8.01541065879115,0.3272219076959475,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,0.7364735298770567,0.7560256462993792,5.412,18564.22765348554,0.4680567963171989,998.169345711131,1954.3165947648104,29.68405476001712,17.55018610393137,45.744187433881486,3.575702415006232,0.7356239720272899,402425.0530687079,6773040.507487241,348660.2340432205,12.216808068761722,5530138.850284501,0.7327322121493034,8.012319645198758,0.3283519370525581,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,0.736470852052277,0.7561478585375243,7.224,18625.42564544068,0.5591347904663642,998.3068839416673,1928.6881626562608,29.574512398411837,17.716266483313607,46.92244756192086,3.5004152023714443,0.735694224102746,401300.112,6787711.764628731,348962.48393009574,12.215748589960338,5534487.325966347,0.7323644460904126,8.009228631606366,0.3294620312691471,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,0.7364616340863543,0.7562390587304259,7.534,18689.73302823204,0.6560672809186505,998.4537822511556,1901.5588193822805,29.456011685423224,17.895037735861862,48.19110874392038,3.419702019514026,0.7357312592894523,402096.08300992526,6801066.291524462,348851.5246036832,12.21500146527482,5537826.171481446,0.7320050268847094,8.008194472708407,0.3305509826760877,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,0.7364524161204317,0.7563302589233274,7.626,18752.61362025456,0.758968258046816,998.6102259972714,1872.899991686588,29.328370119870296,18.08675574572864,49.55200133243852,3.333454464131881,0.7357682944761585,402892.0540198505,6814420.818420195,348740.5652772706,12.214254340589305,5541165.016996547,0.7316456076790061,8.007160313810449,0.3316175544896716,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,0.736443198154509,0.756421459116229,6.218,18814.663455789778,0.8679517122236196,998.77640053769,1842.6831063129025,29.191405200572067,18.291676397066453,51.00695568003363,3.241564133922913,0.7358053296628648,403688.0250297758,6827775.345315928,348629.6059508581,12.213507215903784,5544503.862511646,0.7312861884733028,8.00612615491249,0.3327421138316478,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
2010-5,0.7364339801885863,0.7565126593091306,6.211,18879.58257268093,0.9831316338218196,998.9524912300864,1810.8795900049424,29.044934426347552,18.510055574027813,52.55780213926419,3.143922626585025,0.735842364849571,404483.996039701,6841129.872211659,348518.6466244456,12.21276009121827,5547842.708026745,0.7309267692675996,8.005091996014531,0.3339658491568656,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,0.7364247622226636,0.7566038595020321,6.338,18949.16458277067,1.1046220132141762,999.1386834321362,1777.460869506427,28.88877529601577,18.74214916076523,54.206371062688575,3.0404215398161254,0.7358794000362773,405279.9670496263,6854484.399107391,348407.687298033,12.212012966532752,5551181.553541846,0.7305673500618963,8.004057837116573,0.3350042574521692,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,0.736415544256741,0.7566950596949337,7.085,19016.585984926434,1.2325368407734447,999.3351625015144,1742.3983715610743,28.72274530839572,18.988213041431216,55.95449280286526,2.930952471314113,0.7359164352229836,406075.9380595515,6867838.926003124,348296.72797162045,12.211265841847236,5554520.399056945,0.7302079308561931,8.003023678218614,0.3360246838489087,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,0.7364063262908184,0.7567862598878352,7.315,19084.052238508,1.3669901068723855,999.5421137958964,1705.6635229126036,28.54666196230642,19.24850310017828,57.80399771235264,2.815407018776896,0.7359534704096898,406871.9090694768,6881193.452898856,348185.7686452079,12.210518717161715,5557859.244572044,0.7298485116504899,8.001989519320654,0.3370264837668526,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,0.7363971083248957,0.7568774600807368,6.64,19151.502365772703,1.5080958018837571,999.7597226729574,1667.2277503047335,28.36034275656689,19.523275221158933,59.7567161437091,2.693676779902378,0.7359905055963961,407667.880079402,6894547.979794588,348074.80931879533,12.2097715924762,5561198.090087145,0.7294890924447867,8.000955360422696,0.3380089384622411,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,0.736387890358973,0.7569686602736383,6.459,19210.290358434573,1.6559679161803178,999.9881744903728,1627.0624804811837,28.163605189996137,19.81278528852569,61.81447844949314,2.565653352388461,0.7360275407831023,408463.8510893273,6907902.50669032,347963.8499923828,12.209024467790684,5564536.935602244,0.7291296732390834,7.999921201524737,0.3389713371057193,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,0.7363786723930503,0.75705986046654,8.807,19284.158076273205,1.810720440134828,1000.227654605818,1585.1391401856715,27.95626676141318,20.117289186431048,63.97911498226309,2.431228333933051,0.7360645759698086,409259.82209925255,6921257.033586052,347852.8906659703,12.208277343105166,5567875.781117343,0.7287702540333801,7.998887042626778,0.3399213921226018,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,0.7363694544271276,0.7571510606594415,8.951,19357.122104415208,1.972467364120043,1000.478348376968,1541.4291561619168,27.73814496963703,20.43704279902753,66.25245609457745,2.2902933222340542,0.7361016111565148,410055.7931091778,6934611.560481785,347741.9313395577,12.207530218419649,5571214.626632444,0.7284108348276769,7.99785288372882,0.3408673417414928,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,0.736360236461205,0.757242260852343,11.753,19429.3682977252,1.9848055555555555,1000.7117690732208,1519.5667003456392,27.54419338837685,20.676065108166924,68.0818092357911,2.173155241935484,0.7361386463432211,410851.764119103,6947966.087377517,347630.9720131452,12.206783093734131,5574553.472147543,0.7280514156219736,7.996818724830861,0.3418502898448563,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,0.7363375925136804,0.757293671662347,10.452,19503.36561839889,2.5314505772005766,1001.0360432667692,1426.5014632969735,27.262311667946744,21.218242527521763,71.57562644009218,1.9580745967741937,0.7361478037046306,413690.9437823389,6960313.663807742,347612.66036815767,12.20509610302549,5577466.510966401,0.7276981839725519,8.051403589268881,0.3428305936824505,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,0.7363149485661556,0.757345082472351,10.2,19577.79491215863,2.531755103949548,1001.3390029228536,1374.3939442562996,26.92911060974569,21.581074868791603,74.46922763056837,1.7994403375149342,0.7361569610660401,416530.12344557466,6972661.240237967,347594.34872317023,12.20340911231685,5580379.549785258,0.7273449523231303,8.105988453706901,0.3438086677390895,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,0.7362923046186309,0.7573964932823549,8.94,19652.589973848237,2.6030436193557103,1001.5642333376002,1371.4528781942963,26.813759227257208,21.784147065412185,75.85392425115208,1.687199554104796,0.7361661184274495,419369.3031088105,6985008.816668192,347576.0370781828,12.201722121608208,5583292.588604117,0.7269917206737087,8.16057331814492,0.3449116866696225,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,0.7362696606711063,0.7574479040923588,7.316,19702.682049291016,2.78789112053351,1001.8717659949284,1354.636863837483,26.5756890117158,22.079834400830222,78.1328131857582,1.5309858383317485,0.736175275788859,422208.4827720464,6997356.393098418,347557.7254331953,12.200035130899568,5586205.627422974,0.7266384890242871,8.21515818258294,0.3460247517040021,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,0.7362470167235817,0.7574993149023629,6.204,19781.611538579276,2.530557675613264,1002.074650859832,1443.4445779168254,26.74371565222351,22.10079721836891,77.53509434399722,1.4914561334646506,0.7361844331502685,425047.6624352822,7009703.969528643,347539.4137882078,12.198348140190928,5589118.666241832,0.7262852573748654,8.26974304702096,0.3471405557340048,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,0.736224372776057,0.7575507257123668,8.29,19832.28172222544,2.501427178796264,1001.779717820619,1503.8708357487865,26.96349921947969,22.05000870609655,76.41163137064679,1.5131445139408262,0.7361935905116779,427886.8420985181,7022051.545958868,347521.1021432204,12.196661149482283,5592031.70506069,0.7259320257254438,8.32432791145898,0.3482598660221742,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,0.7362017288285323,0.7576021365223707,7.87,19882.72296085025,2.4022886956911336,1001.4119798128168,1548.1238172949572,27.20748473296155,22.03885555594342,75.36453730323207,1.5363990678549335,0.7362027478730874,430726.0217617538,7034399.122389093,347502.79049823293,12.194974158773643,5594944.743879547,0.7255787940760221,8.378912775897,0.3493835269300081,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,0.7361790848810077,0.7576535473323748,6.693,19934.50807717941,2.487976444523175,1000.9827976086132,1574.3611264989486,27.45697705565871,21.90443000667388,73.71177285304016,1.6363659347453423,0.7362119052344969,433565.2014249897,7046746.698819319,347484.47885324544,12.193287168065003,5597857.782698405,0.7252255624266004,8.43349764033502,0.3505124644315383,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,0.7361564409334831,0.7577049581423787,6.684,20001.00527829701,2.371965115867724,1000.6660953264372,1566.9849680204188,27.587437210066508,21.60417132666214,71.90453696160287,1.807435358481806,0.7362210625959064,436404.3810882255,7059094.2752495445,347466.16720825795,12.191600177356364,5600770.821517263,0.7248723307771788,8.48808250477304,0.3514394354051009,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,0.7361337969859584,0.7577563689523826,8.833,20055.9446487488,2.122087315494712,1000.6658032099684,1558.4288890691644,27.653072215131,21.24422583631124,70.12773423787856,1.970430083187936,0.7362302199573159,439243.5607514613,7071441.851679769,347447.8555632705,12.189913186647722,5603683.860336121,0.7245190991277571,8.542667369211058,0.3523652785476481,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,0.7361111530384337,0.7578077797623867,9.774,20108.35238294462,1.9178500526867288,1000.8310575508827,1552.6758959245303,27.71984392917364,20.85109644984049,68.24352120396476,2.130628318353275,0.7362393773187252,442082.7404146972,7083789.428109994,347429.5439182831,12.188226195939082,5606596.899154979,0.7241658674783356,8.597252233649078,0.3531028983609481,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,0.7360885090909091,0.7578591905723906,9.914,20163.554928443788,1.7469548037276372,1001.0232974504698,1519.717098738645,27.58099016968089,20.813210473211456,68.67644889977016,2.1463946803740703,0.7362485346801347,444921.920077933,7096137.00454022,347411.2322732956,12.18653920523044,5609509.937973836,0.7238126358289139,8.651837098087098,0.3540161832856091,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,0.7360752348484848,0.7578998793958099,9.563,20222.302056668337,1.657824602150324,1001.235789458972,1487.8439337766818,27.362826460378496,20.97807704867856,70.21778962211972,2.0571254283556075,0.736180816170969,453348.0785083069,7108112.961837524,347592.30463834,12.18618115481974,5612733.436348241,0.7232290676916558,8.726775484394338,0.3549254516941084,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,0.7360619606060606,0.7579405682192294,9.217,20276.275098065,1.5121757140860417,1001.6649131103076,1472.380904792799,27.163136864324635,21.26386463293027,72.17939578264898,1.9148553052514816,0.7361130976618033,461774.2369386808,7120088.919134826,347773.3770033845,12.185823104409042,5615956.934722645,0.7226454995543978,8.801713870701576,0.3559126857557006,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,0.7360486863636363,0.7579812570426487,8.291,20330.13737312236,1.6522402551611044,1002.0238970842348,1418.3524743167195,26.783184856596588,21.61551584802604,75.1629385412014,1.7362771328728848,0.7360453791526376,470200.3953690548,7132064.87643213,347954.44936842896,12.185465053998342,5619180.433097049,0.7220619314171399,8.876652257008816,0.3568983006794971,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
2012-5,0.736035412121212,0.7580219458660681,9.572,20386.277248986287,1.4937137824753262,1002.46160179382,1402.9035270411134,26.55331853178833,21.762548336286805,76.72954407625481,1.6263486660255568,0.7359776606434718,478626.5537994287,7144040.833729434,348135.5217334734,12.185107003587644,5622403.931471453,0.7214783632798819,8.951590643316056,0.3579218963294532,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,0.7360221378787878,0.7580626346894875,7.885,20442.83203829864,1.589976339371573,1002.7064541447788,1459.9404400039457,26.66764125985969,21.790151377373697,76.46874248521728,1.5667759744279717,0.735909942134306,487052.71222980256,7156016.791026737,348316.59409851785,12.184748953176944,5625627.429845857,0.7208947951426239,9.026529029623296,0.3588189585166489,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,0.7360088636363635,0.7581033235129069,7.461,20496.182190452277,1.864717770586003,1002.3785905752026,1501.98685818155,26.965293833517794,21.75558033369716,75.28067424661847,1.5406717075054115,0.7358422236251403,495478.8706601765,7167992.74832404,348497.6664635623,12.184390902766246,5628850.928220261,0.720311227005366,9.101467415930536,0.3600682381302098,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,0.7359955893939394,0.7581440123363262,9.928,20552.685582401777,1.5980648986399,1001.9075284830265,1580.2006798170112,27.497782135904384,21.55549225970957,72.5067614262454,1.5939543937944411,0.7357745051159746,503905.0290905504,7179968.705621344,348678.7388286068,12.184032852355546,5632074.426594665,0.719727658868108,9.176405802237774,0.3613548412788077,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,0.7359823151515151,0.7581847011597457,6.799,20608.411364930223,1.5640833120602358,1001.3270118656628,1622.3923934110596,27.93274391037872,21.37086289700345,70.00757742248062,1.6847567481454493,0.7357067866068089,512331.1875209243,7191944.662918647,348859.8111936512,12.183674801944846,5635297.92496907,0.71914409073085,9.251344188545014,0.3626472567382354,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,0.7359690409090909,0.758225389983165,6.685,20681.861752668134,1.2956224033967114,1000.9806808897932,1611.4200071685732,28.229646695578317,20.92799411255732,67.13313295115265,1.871226479772268,0.7356390680976431,520757.3459512983,7203920.620215951,349040.88355869567,12.183316751534148,5638521.423343474,0.7185605225935919,9.326282574852254,0.3639990591520312,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,0.7359557666666666,0.7582660788065844,7.509,20753.165454591268,1.1678418868307407,1000.9193991078748,1569.5359542450162,28.20910411563568,20.72424317883732,66.2743814406527,2.032828939009864,0.7355713495884775,529183.5043816721,7215896.577513254,349221.95592374017,12.182958701123448,5641744.921717878,0.7179769544563339,9.401220961159492,0.3653628902142008,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,0.7359424924242424,0.7583067676300038,7.242,20810.20050312837,1.0138644497695684,1001.0281961659048,1557.196146938207,28.24067353823938,20.50130104183611,65.10334507814355,2.186284391193736,0.7355036310793117,537609.6628120461,7227872.534810557,349403.0282887846,12.18260065071275,5644968.420092282,0.717393386319076,9.476159347466732,0.366739247318111,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,0.7359292181818181,0.7583474564534232,8.872,20870.40924595925,1.0781188980137588,1001.2583992738248,1530.0164726319952,28.26918985476428,20.337071519259723,64.34739611548608,2.2726707006717044,0.735435912570146,546035.82124242,7239848.492107861,349584.10065382905,12.18224260030205,5648191.918466686,0.716809818181818,9.551097733773972,0.3681978576360011,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,0.7359148377525252,0.7583568137899053,9.111,20929.972122453823,1.4598289235605546,1001.4352661090244,1472.9485993812357,27.91969294816565,20.771720826207996,67.33960268120498,2.150257970324005,0.735438939740772,540981.898029005,7248971.092393148,349142.9036516056,12.179964956348694,5649839.365605278,0.7168084974747473,9.615864594804304,0.3696743386113306,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,0.7359004573232323,0.7583661711263874,11.886,20987.15633682229,1.7620056541061155,1001.769895351819,1472.9979569433185,27.760579221293515,20.998901589891336,68.89119607838138,2.0325239090378164,0.735441966911398,535927.97481559,7258093.692678434,348701.7066493821,12.17768731239534,5651486.812743869,0.7168071767676766,9.680631455834634,0.3711609456506956,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,0.7358860768939394,0.7583755284628695,13.366,21042.25208018277,2.306649799881616,1002.2491242677788,1427.4846020068162,27.317071123788192,21.3238084270175,71.91676465445224,1.8583115820938831,0.735444994082024,530874.051602175,7267216.292963721,348260.5096471586,12.175409668441985,5653134.25988246,0.7168058560606059,9.745398316864966,0.3728416043835854,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,0.7358716964646465,0.7583848857993516,9.793,21095.561510924294,2.7402822932519006,1002.5071662664031,1405.8336627717897,26.887138391610865,21.65671656693784,74.94611248976794,1.6872965057583929,0.7354480212526501,525820.12838876,7276338.893249008,347819.31264493515,12.173132024488629,5654781.707021052,0.7168045353535352,9.810165177895298,0.3744320108675439,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,0.7358573160353535,0.7583942431358337,8.558,21176.049050957627,2.8276636276309337,1002.549175428671,1442.305206111241,26.883344755523414,21.73742512385726,75.29539755714585,1.6138652468675556,0.735451048423276,520766.205175345,7285461.493534294,347378.11564271164,12.170854380535271,5656429.154159643,0.7168032146464645,9.874932038925628,0.3760321590137387,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,0.7358429356060605,0.7584036004723158,9.703,21229.838796108204,2.776173772917089,1002.3993196383184,1463.3847564555035,26.92619118872881,21.71216363690205,75.0920871181163,1.5674081210378048,0.7354540755939021,515712.28196193,7294584.093819581,346936.9186404882,12.168576736581915,5658076.601298234,0.7168018939393938,9.93969889995596,0.3777034162235291,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
