,Mato Grosso - Produção de Cimento (t),Mato Grosso- custo m2 (R$),Mato Grosso - IDH Longevidade,Mato Grosso - Depósito Poupança (R$),Mato Grosso - Consumo de Cimento (t),Mato Grosso - IDH Educacao,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Mato Grosso - Desemprego,Mato Grosso - IDH Renda,Mato Grosso - IDH,Mato Grosso - PIB - Estadual,Mato Grosso - PIB - Construção Civil,Mato Grosso - PIB - Per Capita,Mato Grosso - PIB - Preços de Mercado,Mato Grosso - value,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2010-5,86.2080912330223,17299.616016483924,0.7884851283460027,2777616.6976598166,94.332,0.7393656450666978,2.2175889325916915,994.815118363166,707.0726973659087,26.19909320683129,17.133579865375978,62.79721022584857,1.293126281919284,8.05425505711027,0.7425176060700176,0.7546530963087142,68547080.83208612,2870005.61655263,17.35331176568047,53647944.14827652,0.3787399091335636,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,86.66350325879989,17400.108687247044,0.7884654850043852,2784226.388074771,97.843,0.7395876646870422,2.2027298651035445,994.8879459266756,987.9619895664624,26.15977357336005,15.974487412067443,59.44063226189048,1.5223596743718015,8.053356816058503,0.7423861855466629,0.7547012829858337,68710959.93349706,2872163.1800986067,17.368130362010717,53711000.82104536,0.3801039549363154,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,87.35771036414998,17499.992380716943,0.7884458416627678,2790836.078489725,112.852,0.7398096843073866,1.5673253225593424,994.5559879295944,1031.8917759128622,25.85523914330133,15.757666160140076,59.53919682334424,1.5137701729338346,8.052458575006739,0.7422547650233082,0.7547494696629531,68874839.034908,2874320.743644584,17.382948958340965,53774057.49381419,0.3812520938299191,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,87.86673919908881,17598.312798148327,0.7884261983211504,2797445.768904679,99.976,0.740031703927731,1.0858539219411305,994.0800540549016,921.067613958476,25.820661445291574,16.122722544334767,60.574708892878775,1.3083557143132374,8.051560333954974,0.7421233444999537,0.7547976563400726,69038718.13631892,2876478.3071905607,17.397767554671212,53837114.16658303,0.3819667499964904,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,87.7817909302854,17700.067919688394,0.7884065549795328,2804055.4593196334,93.907,0.7402537235480754,0.9241774918481928,993.6984895684676,744.8260659448181,25.52122726123137,17.079255215829647,64.1212640019937,1.082286339831882,8.050662092903208,0.741991923976599,0.754845843017192,69202597.23772986,2878635.870736537,17.41258615100146,53900170.83935186,0.3828588511804108,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,88.00509111799884,17803.204908199034,0.7883869116379154,2810665.1497345874,97.158,0.7404757431684197,0.6158128670974284,992.5101942157074,525.0921021536308,25.188280169022512,17.200571251287737,64.61750504423064,0.9328115777547508,8.049763851851443,0.7418605034532443,0.7548940296943115,69366476.3391408,2880793.4342825143,17.427404747331707,53963227.51212069,0.3837315996830753,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,88.49422140101619,17907.157125380203,0.788367268296298,2817274.8401495414,108.13,0.7406977627887641,0.3751206115552503,991.0412482627252,312.997968865275,25.704309839363635,16.714649858778877,60.75906827701473,0.9890648045571242,8.048865610799679,0.7417290829298897,0.754942216371431,69530355.44055174,2882950.997828491,17.44222334366195,54026284.18488953,0.3845884428986518,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,88.84733439379997,18011.130653964578,0.7883476249546805,2823884.530564496,76.336,0.7409197824091085,0.2735872815001245,989.4499902924142,226.1308767091034,26.33054532423107,16.127782332270893,56.21397676046273,1.1148803888776797,8.047967369747912,0.741597662406535,0.7549904030485504,69694234.54196268,2885108.561374468,17.457041939992198,54089340.85765837,0.3852290884684206,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,89.847454510694,18115.482892253527,0.7883279816130631,2830494.22097945,79.55,0.7411418020294529,0.1806458228789718,987.6859189672638,152.03156396114417,27.08901933323103,15.320429063191073,50.5129357259583,1.2909652530270794,8.047069128696148,0.7414662418831803,0.7550385897256698,69858113.64337362,2887266.124920445,17.471860536322446,54152397.5304272,0.3862614282031443,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,90.47374446270976,18222.356413829464,0.7882563142339722,2867160.723272685,79.407,0.741273437045517,0.4041933879906209,987.0923205062726,227.66107480421184,27.20826855330997,15.182770501757906,49.55099264362446,1.3471991882042322,7.934429151108085,0.7413380117799613,0.7550376565190133,70002450.51867491,2888804.430703043,17.48183170361441,54200037.802663416,0.3872852938065944,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,91.06152503177849,18328.14975733373,0.7881846468548814,2903827.22556592,83.262,0.7414050720615811,0.586918070338531,986.7679597950334,328.60413581947194,26.894915433080087,15.194714323770784,50.75995802933062,1.4186291001538192,7.821789173520023,0.7412097816767421,0.7550367233123567,70146787.3939762,2890342.736485641,17.49180287090638,54247678.07489963,0.3883004523917269,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,91.90680215471964,18433.104674924285,0.7881129794757905,2940493.727859155,80.809,0.7415367070776452,0.663108183029732,986.5504615826578,457.3461377948076,26.600654941717497,14.909575576012704,51.30454521520575,1.5112729252670003,7.70914919593196,0.7410815515735231,0.7550357901057002,70291124.26927748,2891881.04226824,17.501774038198345,54295318.34713584,0.3895149522814433,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,92.9518289664137,18516.701258103567,0.7880413120966997,2977160.23015239,103.142,0.7416683420937092,0.9112521565577626,986.5448093935184,650.3596156270976,26.240324418529465,14.24408553499841,51.04326699932204,1.4456071071410057,7.596509218343898,0.740953321470304,0.7550348568990437,70435461.14457877,2893419.348050838,17.511745205490314,54342958.619372055,0.3907289367136567,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,93.15109302453236,18623.31601316581,0.7879696447176089,3013826.7324456247,112.599,0.7417999771097734,1.255117694924497,986.2539178003092,744.1719392611838,26.405156682312708,14.02129599874215,50.07184540611394,1.6150320681498118,7.483869240755836,0.7408250913670849,0.7550339236923871,70579798.01988006,2894957.6538334363,17.52171637278228,54390598.89160827,0.3917317873747704,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,94.27838069827848,18685.81445556253,0.787897977338518,3050493.23473886,115.436,0.7419316121258375,1.87676526034154,985.4808419725938,835.379731218168,26.83960518898752,14.35248937422449,49.96334775026271,1.685782607356613,7.371229263167773,0.7406968612638658,0.7550329904857306,70724134.89518133,2896495.9596160348,17.531687540074245,54438239.16384448,0.3927233061712185,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,95.65626471615155,18746.425652279187,0.7878263099594272,3087159.737032095,113.211,0.7420632471419015,2.5730019856717985,984.6151084235884,949.8377267149352,27.22493525503377,15.240403710989,51.51190428240859,1.7274733146290149,7.258589285579711,0.7405686311606468,0.7550320572790741,70868471.77048261,2898034.265398633,17.541658707366214,54485879.43608069,0.3937016171101944,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,96.93565398200056,18805.78161710153,0.7877546425803363,3123826.2393253297,112.01,0.7421948821579657,3.0917182568686705,983.7141212471796,1006.8151040764894,27.50510205991788,16.9655684310502,56.11028380371022,1.931794541072518,7.145949307991649,0.7404404010574276,0.7550311240724175,71012808.6457839,2899572.571181232,17.55162987465818,54533519.70831691,0.394670709568498,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,98.39388542784091,18882.47284493927,0.7876829752012455,3160492.741618565,125.508,0.7423265171740298,3.2721348784997937,983.0610695025592,1024.605061993057,27.238389789349217,18.369503718913244,61.88755222649792,1.9005390830482447,7.033309330403586,0.7403121709542085,0.755030190865761,71157145.52108519,2901110.8769638296,17.561601041950148,54581159.98055312,0.3956306017566097,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,99.59582525731464,18956.35960148311,0.7876113078221547,3197159.2439118,111.015,0.7424581521900938,3.2262688346820254,982.8753392545754,1061.8025030690062,27.051517977662986,19.193783351712945,65.41937088598233,1.901898965189266,6.920669352815524,0.7401839408509895,0.7550292576591044,71301482.39638647,2902649.182746428,17.571572209242113,54628800.25278933,0.3967854242839759,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,100.27389789338385,19030.37843785931,0.7875396404430638,3233825.7462050347,88.125,0.742589787206158,3.242363233025478,983.0480264803028,1071.106446659335,26.77456090117223,19.918050719742634,68.98358398500798,1.869455164117228,6.808029375227461,0.7400557107477703,0.7550283244524478,71445819.27168776,2904187.4885290265,17.581543376534082,54676440.52502555,0.3979353422685555,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,101.47693017684574,19102.436062311368,0.787467973063973,3270492.24849827,94.775,0.742721422222222,3.133841656719877,983.265379685649,1058.9202573775092,26.620420612749268,20.398717672402743,71.24075922852158,1.7986332561958118,6.695389397639399,0.7399274806445513,0.7550273912457913,71590156.14698905,2905725.794311625,17.591514543826047,54724080.79726176,0.399080295486645,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,102.8151771895715,19174.043281226677,0.7873601117658061,3306610.1468157955,92.504,0.7430597654320986,3.5083780317355964,983.8403233830796,1038.044225853038,26.37075297308138,20.324482876203856,71.8326920260457,1.688357154971117,6.7265137312118375,0.7396972431160912,0.7551178592405537,71719371.27173004,2906263.557015376,17.599260809378965,54763512.33162105,0.4002202393473655,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,104.16701771831704,19247.013230514207,0.7872522504676392,3342728.045133321,108.64,0.7433981086419751,3.3493536617676662,984.5667072678852,991.4487020207011,25.9906956845232,19.99903819962593,71.97119192618612,1.6419083796744904,6.757638064784276,0.7394670055876311,0.7552083272353162,71848586.39647101,2906801.3197191264,17.607007074931882,54802943.865980335,0.4015592275241275,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,105.21115461343062,19320.373506862165,0.7871443891694725,3378845.943450848,106.386,0.7437364518518517,2.923296017388845,985.2554550608884,932.5947858970904,25.57883974727533,19.04676375358775,70.03508983483368,1.6204712046312115,6.788762398356715,0.739236768059171,0.7552987952300787,71977801.52121198,2907339.082422877,17.6147533404848,54842375.40033962,0.402897333010668,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
2012-5,106.34645254826536,19396.51367733833,0.7870365278713056,3414963.8417683733,125.594,0.7440747950617282,2.5627161384110524,986.008290329548,902.5479832008454,25.51987350996492,17.279517136409368,64.69510301412764,1.6351807733017063,6.819886731929153,0.739006530530711,0.7553892632248411,72107016.64595297,2907876.845126628,17.622499606037717,54881806.93469891,0.404234645661756,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,107.41342668589422,19472.620160212908,0.7869286665731388,3451081.740085899,109.031,0.7444131382716047,1.9463763568589592,986.1366820489868,916.1770775951142,26.054811236432155,15.995379685614353,59.35412127612194,1.6945721145788362,6.851011065501592,0.7387762930022509,0.7554797312196035,72236231.77069396,2908414.6078303787,17.630245871590635,54921238.4690582,0.4055712729378415,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,108.4456233739107,19548.68508823262,0.7868208052749719,3487199.638403425,118.218,0.7447514814814813,1.7728622244974837,985.6805519741932,938.473483189378,26.729057646561497,15.654163236352076,55.99275404039848,1.735568367542642,6.88213539907403,0.7385460554737908,0.755570199214366,72365446.89543493,2908952.370534129,17.63799213714355,54960670.003417484,0.4071114222848114,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,109.30819419335188,19643.235755732934,0.786712943976805,3523317.536720951,139.042,0.7450898246913579,1.9290389520952815,984.882328491762,950.0941149155292,27.28807174994134,16.220775860873964,56.37019301292924,1.7647316335192362,6.913259732646468,0.7383158179453306,0.7556606672091284,72494662.0201759,2909490.13323788,17.645738402696466,55000101.53777677,0.4084554902124623,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,110.01106878507156,19719.550918132627,0.7866050826786382,3559435.4350384767,121.054,0.7454281679012343,2.381370782621601,983.9593224227696,970.2365576200864,27.526193771934903,17.644834326888105,60.003884825354056,1.782662862398238,6.944384066218906,0.7380855804168706,0.7557511352038908,72623877.14491689,2910027.895941631,17.653484668249384,55039533.07213606,0.4098124032780944,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,111.13659982000888,19789.66669361108,0.7864972213804713,3595553.3333560023,144.051,0.7457665111111109,2.390901419128273,983.3276111653632,950.870798681855,27.27882407270565,19.210853448708576,65.5376580103186,1.784173266208588,6.9755083997913445,0.7378553428884105,0.7558416031986532,72753092.26965788,2910565.6586453817,17.6612309338023,55078964.60649535,0.4115869655658022,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,112.00732623666796,19859.08346474194,0.7863893600823045,3631671.231673528,115.581,0.7461048543209875,2.41517912720478,983.0992642339284,939.9587753074396,26.97774560955442,20.05761921088634,69.54556095840242,1.7648392556822616,7.006632733363784,0.7376251053599504,0.7559320711934158,72882307.39439885,2911103.4213491324,17.66897719935522,55118396.14085464,0.41337993221647,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,112.8222350817104,19927.66624717789,0.7862814987841377,3667789.129991055,106.663,0.746443197530864,2.687912835161954,983.12878039986,959.0640875875788,26.960490236708573,20.641797037129788,71.42310968179568,1.7387121571586996,7.037757066936222,0.7373948678314903,0.7560225391881782,73011522.51913983,2911641.184052883,17.676723464908136,55157827.67521392,0.4151920034270378,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,113.65955492082227,19994.079626631228,0.7861736374859708,3703907.02830858,119.931,0.7467815407407405,2.418717543966433,983.4737471308424,929.7868808515516,26.692595952874388,20.943023404849928,73.33452864490228,1.6897926759698465,7.06888140050866,0.7371646303030303,0.7561130071829406,73140737.64388081,2912178.946756634,17.684469730461053,55197259.20957321,0.4170279812833362,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,114.03121236359458,20060.672417128728,0.7860290099685122,3722088.97474978,97.04,0.7468841903292179,2.832122351340029,983.9918203179228,898.5073561882426,26.464398233758708,20.69571819121113,73.07471139300716,1.6479687206822842,7.104424661311222,0.7372004957912458,0.7560999030661555,73254588.92294548,2911012.4362252974,17.691212002006772,55230591.49478708,0.4186354619584421,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,114.782129201222,20125.72315188994,0.7858843824510537,3740270.92119098,109.86,0.7469868399176953,2.925699274515814,984.587270506793,857.079130264486,26.335731261706258,20.447949451438937,72.49643526461738,1.5963395399453262,7.139967922113783,0.7372363612794612,0.7560867989493704,73368440.20201015,2909845.925693961,17.697954273552494,55263923.78000096,0.420295669471745,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,115.3505864291698,20191.39893545231,0.7857397549335952,3758452.86763218,125.695,0.7470894895061727,2.571573527756841,985.461908878444,791.1412232545808,25.879198873572296,19.22634372875192,69.75633431101127,1.5952402259655354,7.175511182916344,0.7372722267676768,0.7560736948325852,73482291.48107484,2908679.4151626243,17.704696545098216,55297256.06521484,0.4219690412488883,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,115.5525033094064,20259.84820607533,0.7855951274161367,3776634.81407338,137.153,0.7471921390946501,2.3635399669996144,986.0154577148908,768.6316802763437,25.68617709419427,17.237469622437867,63.989832150665336,1.6537322210750065,7.211054443718905,0.7373080922558922,0.7560605907158001,73596142.76013951,2907512.904631288,17.711438816643934,55330588.35042871,0.423651777758428,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,115.5531800452692,20348.75569480945,0.7854504998986781,3794816.76051458,139.692,0.7472947886831275,1.9163798461597743,986.1391826681698,805.524824612308,25.98902466309417,16.093702289776452,59.352079304473136,1.696867406230956,7.246597704521466,0.7373439577441078,0.756047486599015,73709994.03920418,2906346.3940999517,17.718181088189652,55363920.63564259,0.4252420398205662,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,115.91964771041545,20415.039974026666,0.7853058723812196,3812998.70695578,155.522,0.7473974382716049,1.8251675468708168,985.992412823328,835.0649669661644,26.154512430112725,15.545792685012586,56.917785749490925,1.7606883354135932,7.282140965324027,0.7373798232323232,0.7560343824822298,73823845.31826885,2905179.8835686147,17.724923359735374,55397252.92085646,0.4268442898704804,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
2013-8,115.36502400512376,20520.209474403484,0.785161244863761,3831180.65339698,158.92,0.7475000878600822,1.9806070865471967,985.1828553991718,879.3548091768381,26.564066952526847,16.08918490661869,57.44230313368746,1.8102543991801103,7.317684226126588,0.7374156887205388,0.7560212783654446,73937696.59733352,2904013.3730372777,17.731665631281096,55430585.20607033,0.4284590038235266,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,114.36386632297452,20630.382817712143,0.7850166173463025,3849362.59983818,153.093,0.7476027374485595,2.388906052343372,984.2798876336392,919.1207631460168,26.84341604135162,17.831711053206735,62.123109280263584,1.8315394415207784,7.35322748692915,0.7374515542087543,0.7560081742486595,74051547.87639819,2902846.862505941,17.738407902826815,55463917.49128421,0.4298826239605333,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,113.49982692468537,20739.959372826648,0.784871989828844,3867544.54627938,164.938,0.7477053870370369,2.4328083974824866,983.935650145347,921.1703590180288,26.58848910562905,19.07243337527384,67.0505119240145,1.815033296024547,7.388770747731711,0.7374874196969697,0.7559950701318744,74165399.15546286,2901680.3519746047,17.745150174372533,55497249.77649809,0.4313155201726156,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,112.42138083278424,20831.512567273327,0.7847273623113854,3885726.49272058,149.627,0.7478080366255143,2.635260491787555,983.53219474632,933.9453590918336,26.396986349596823,19.818526465982654,70.47970020349986,1.8044439158089955,7.424314008534273,0.7375232851851853,0.7559819660150893,74279250.43452755,2900513.841443268,17.751892445918255,55530582.06171196,0.4329621511606975,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,111.42748488242935,20924.863648207825,0.7845827347939269,3903908.43916178,107.186,0.7479106862139917,2.7430399719168954,983.5381813965272,937.0295271885244,26.312974322859763,20.48847912602492,73.13700756779973,1.7806210152147603,7.459857269336833,0.7375591506734007,0.7559688618983041,74393101.71359222,2899347.330911932,17.758634717463977,55563914.34692584,0.4344147374234877,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,111.06239248861982,21019.002938214937,0.7844381072764683,3922090.38560298,121.13677386616436,0.7480133358024691,2.676545236199248,983.9078531629611,916.8720646491084,26.32855510142647,20.873021262387574,74.31039920744264,1.7177897986559385,7.495400530139395,0.7375950161616163,0.755955757781519,74506952.99265689,2898180.820380595,17.765376989009695,55597246.63213971,0.4358735005899148,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
