,Rio de-01eiro - value,Rio de Janeiro- custo m2 (R$),Rio de Janeiro - Depósito Poupança (R$),Rio De Janeiro - Consumo de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Rio De Janeiro - Produção de Cimento (t),Rio de Janeiro - IDH,Rio de Janeiro - IDH Renda,Rio de Janeiro - IDH Educacao,Rio de Janeiro - IDH Longevidade,Rio de Janeiro - PIB - Estadual,Rio de Janeiro - PIB - Construção Civil,Rio de Janeiro - PIB - Per Capita,Rio de Janeiro - PIB Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Rio de Janeiro - Desemprego
2010-5,0.3368522387529427,20072.39341514764,52256039.04919224,356.467,1.892676824802676,1014.6948864970676,1048.4964079638485,21.57838413406892,17.864078125824236,81.81223498933421,0.89055009187083,265.9482303286901,0.7791267200330989,0.781301797311037,0.7464842712229425,0.8210176849982599,389327242.4553594,18546418.2392154,22.279875812334133,351375660.6361078,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508,8.09359114357313
2010-6,0.3377739279129647,20186.62222059553,52340764.510740295,369.496,1.6026634658248953,1015.4453954073504,1036.1469181859572,21.193330883037344,17.28075416254842,81.07940140412495,0.9104846191656256,265.63436902039444,0.7791988939081473,0.7811082770857543,0.746702424827283,0.8210231986769444,389947599.0148947,18539325.493518356,22.278270436102368,351414318.4367711,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283,8.092452147153132
2010-7,0.33810149151644,20300.14927408297,52425489.97228836,374.629,1.657392856675591,1015.0614433540176,1028.9786956981743,21.3373891047589,17.294576121300462,80.541280202753,0.947104635797854,266.47808678807706,0.7792710677831958,0.7809147568604715,0.7469205784316235,0.8210287123556289,390567955.5744301,18532232.7478213,22.2766650598706,351452976.23743445,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645,8.091313150733136
2010-8,0.3384350352448115,20412.339472569605,52510215.43383641,399.587,1.8566492126294596,1013.9396486672316,1032.3604529892798,21.65406684587833,17.518600842958936,80.18285137242356,0.9644941770439182,266.44041740617666,0.7793432416582443,0.7807212366351888,0.7471387320359641,0.8210342260343134,391188312.1339655,18525140.002124254,22.27505968363884,351491634.0380978,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105,8.09017415431314
2010-9,0.339549332220742,20525.493443425054,52594940.89538447,393.905,2.3170655843679984,1012.2112890386992,1033.0661322121082,22.373951242496265,18.50888788242672,81.22821208460068,0.9646601523451428,266.1967390102758,0.7794154155332927,0.780527716409906,0.7473568856403047,0.8210397397129979,391808668.6935008,18518047.25642721,22.273454307407075,351530291.8387611,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434,8.089035157893141
2010-10,0.3406930824200208,20639.11065586724,52679666.35693253,366.444,2.602630364352813,1010.6564282210576,1080.4330328532928,23.267534488932025,19.47871855720708,81.53818043065942,0.9564438859656064,265.90200746086714,0.7794875894083412,0.7803341961846233,0.7475750392446453,0.8210452533916826,392429025.2530362,18510954.51073016,22.27184893117531,351568949.63942444,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831,8.087896161473145
2010-11,0.3412901084522625,20753.14506446636,52764391.81848058,365.448,3.3821871842581634,1009.5754218349356,1164.861213208485,24.286171946710542,20.29478007811452,80.89832982683389,0.9757269564363538,265.7705106439498,0.7795597632833896,0.7801406759593407,0.7477931928489858,0.8210507670703671,393049381.8125716,18503861.76503311,22.270243554943548,351607607.4400878,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935,8.086757165053148
2010-12,0.3420921970120803,20868.165231602517,52849117.28002864,332.539,3.3702715598211057,1009.1269288568454,1165.1600476978708,24.76837807734658,20.94939362476501,81.65745347700313,1.0604300716186117,265.80116364696505,0.779631937158438,0.7799471557340579,0.7480113464533265,0.8210562807490516,393669738.3721069,18496769.01933606,22.268638178711782,351646265.2407511,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095,8.08561816863315
2011-1,0.3430027709163074,20984.236058511822,52933842.7415767,328.629,3.423711066694129,1009.5646463475076,1204.47546593958,24.85560994469079,21.035394893127727,81.68714925195461,1.1480056857059766,265.59387728752915,0.7797041110334865,0.7797536355087752,0.748229500057667,0.8210617944277361,394290094.9316423,18489676.27363901,22.267032802480017,351684923.04141444,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149,8.084479172213154
2011-2,0.3439216326365455,21102.162716219696,53330473.90573889,329.562,3.4554493036745657,1010.597252777246,1166.0231695510042,24.15630659198045,20.52532715002576,82.3994827394822,1.1577129740438588,265.63823231754526,0.7797508046987656,0.7795761028779427,0.7484095541774405,0.821012238494785,394789752.66240656,18481062.49854957,22.261792981943007,351660295.09652674,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234,8.23505058124423
2011-3,0.3449506050105581,21219.01314099921,53727105.06990109,332.044,2.6412923149789704,1011.7615619594808,1084.4652343081682,23.005997028833065,19.718745722657072,83.64138496963378,1.1375522792563149,266.44575071822527,0.7797974983640446,0.7793985702471101,0.7485896082972141,0.8209626825618339,395289410.3931708,18472448.72346012,22.256553161406,351635667.15163904,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659,8.385621990275308
2011-4,0.3464023289977573,21334.1925864315,54123736.23406328,326.855,2.451646320345597,1013.0306224487974,1087.5107980759035,21.97692416015141,18.611160845704635,83.28626688793584,1.0429949865939796,267.51883591746787,0.7798441920293235,0.7792210376162776,0.7487696624169876,0.8209131266288828,395789068.12393504,18463834.948370676,22.25131334086899,351611039.20675135,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446,8.536193399306386
2011-5,0.3476377175727921,21417.554860663546,54520367.39822546,370.477,2.025482458985418,1014.260295942018,1055.950910449399,21.16983079922643,17.624229496892013,82.59952409246156,0.96063727953429,268.2079046168349,0.7798908856946026,0.7790435049854452,0.7489497165367611,0.8208635706959317,396288725.8546993,18455221.173281223,22.246073520331983,351586411.2618636,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022,8.686764808337463
2011-6,0.3488535518238981,21534.19556117516,54916998.56238766,384.873,1.601757036728238,1015.1154077791772,1104.5311793337014,20.726572416646626,16.980483019562616,81.69605777780784,0.965691174174244,268.0227785984701,0.7799375793598817,0.7788659723546126,0.7491297706565347,0.8208140147629807,396788383.5854636,18446607.39819178,22.24083369979497,351561783.3169759,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717,8.83733621736854
2011-7,0.3495750067287363,21616.07333044361,55313629.72654985,383.865,1.3483202247409356,1014.9742122169796,1168.0806089247492,20.970779678909796,17.000746779164924,80.76679700642053,0.973329381214065,268.5811452309215,0.7799842730251607,0.7786884397237801,0.7493098247763083,0.8207644588300296,397288041.3162278,18437993.623102333,22.23559387925796,351537155.3720882,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625,8.987907626399618
2011-8,0.3504932980253616,21698.19523681192,55710260.89071204,428.42,1.20643720073116,1014.589766714784,1231.8540408919937,21.34303542975477,17.204440329197286,79.92983314043173,0.9903023239739814,268.68473105901097,0.7800309666904397,0.7785109070929476,0.7494898788960818,0.8207149028970786,397787699.04699206,18429379.848012887,22.230354058720955,351512527.4272005,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007,9.138479035430697
2011-9,0.3517340466713416,21782.4834528284,56106892.05487424,389.212,1.072410975181536,1013.403308622414,1258.6365964269903,21.862383403086785,17.74513289049435,79.91106392608644,0.9904695269430922,268.0741354004124,0.7800776603557188,0.778333374462115,0.7496699330158554,0.8206653469641275,398287356.77775633,18420766.07292344,22.225114238183945,351487899.4823128,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476,9.289050444461772
2011-10,0.3531622279460545,21867.02404433555,56503523.21903642,383.725,1.1332461801307254,1012.089499078258,1246.5843707198933,22.64763590703804,18.558998962685823,80.11633426165723,0.9792925097503166,268.2977410186585,0.7801243540209979,0.7781558418312826,0.7498499871356289,0.8206157910311764,398787014.5085206,18412152.297833998,22.21987441764694,351463271.53742504,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996,9.439621853492849
2011-11,0.3545833184848288,21948.498493329294,56900154.38319861,387.8,1.2530235890108554,1011.4607123633532,1293.588800787378,23.329651086899,19.09445277527361,79.66469674434734,0.970303387615554,267.8636781808248,0.7801710476862769,0.7779783092004501,0.7500300412554024,0.8205662350982253,399286672.2392849,18403538.522744548,22.214634597109928,351438643.59253734,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008,9.590193262523924
2011-12,0.356592966479958,22030.746278479884,57296785.54736081,344.792,1.2716798921862846,1010.9869232937484,1304.5904009234728,23.943411187603857,19.745794016787958,80.01918229418133,0.9462431908131398,266.7096135480292,0.7802177413515559,0.7778007765696175,0.750210095375176,0.8205166791652743,399786329.9700491,18394924.7476551,22.20939477657292,351414015.64764965,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786,9.740764671555004
2012-1,0.3584683230994765,22114.22291149813,57693416.711523,358.567,1.3442493755617306,1011.0465202565248,1307.836036749683,24.109677125586582,20.06665171224925,80.716764232071,0.9113348330147496,266.68675134442896,0.780264435016835,0.777623243938785,0.7503901494949495,0.8204671232323232,400285987.70081335,18386310.97256565,22.20415495603591,351389387.70276195,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535,9.89133608058608
2012-2,0.3602064114948068,22199.41670127712,58260444.673682,341.167,1.4172827646834776,1011.7661676752324,1288.7778058310626,23.733747530079693,19.83974957048182,81.346702768551,0.869867760915813,267.44146450959823,0.7803912713711185,0.7772726265145934,0.750719247755331,0.8203870338103254,400656134.9353902,18371503.22461507,22.19622508266404,351311229.79128355,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412,9.980516304566038
2012-3,0.3621693275597482,22288.647750157663,58827472.63584101,413.334,1.4822349085939095,1012.613253792584,1176.3839671046987,23.07385449322702,19.59617606941413,83.02364779992328,0.8016829231661511,268.12087185911764,0.7805181077254021,0.7769220090904017,0.7510483460157127,0.8203069443883276,401026282.169967,18356695.476664484,22.18829520929216,351233071.87980515,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497,10.069696528545997
2012-4,0.3643570011404733,22378.82793923815,59394500.59800002,355.482,1.6498403455095776,1013.5371957839689,1100.5952687708416,22.22298080263248,18.879429573091915,83.5738248998219,0.7656704732565197,267.7972711616489,0.7806449440796857,0.77657139166621,0.7513774442760943,0.8202268549663299,401396429.4045438,18341887.7287139,22.180365335920285,351154913.96832675,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057,10.158876752525956
2012-5,0.3665693458800186,22469.16836408485,59961528.56015903,419.136,1.3964441190944832,1015.1389125515864,1094.1472351339105,21.366014520449067,17.99809733969463,83.46180233264447,0.7398302370186569,268.0728033513669,0.7807717804339693,0.7762207742420183,0.7517065425364758,0.8201467655443322,401766576.63912064,18327079.98076332,22.17243546254841,351076756.05684835,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171,10.248056976505913
2012-6,0.368808470515265,22558.34091406316,60528556.52231804,384.891,1.55395466761769,1015.5952116148236,1095.1253866884529,21.20527014784951,17.584728306213,82.50049935178534,0.7588302528060064,267.80700629935154,0.7808986167882529,0.7758701568178267,0.7520356407968574,0.8200666761223344,402136723.8736975,18312272.23281273,22.16450558917654,350998598.14536995,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698,10.33723720048587
2012-7,0.3710744815887813,22646.765989440053,61095584.48447704,435.636,1.5217819418965772,1015.442155410218,1175.0603291785349,21.373323766712627,17.350351616027073,80.88475003430938,0.8160545769071429,267.6293808210795,0.7810254531425365,0.7755195393936349,0.752364739057239,0.8199865867003366,402506871.1082743,18297464.484862145,22.156575715804664,350920440.23389155,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355,10.426417424465829
2012-8,0.373686175263727,22736.0938815902,61662612.44663606,458.944,1.545409762102972,1014.8582588335274,1191.2350309118617,21.726279827633448,17.689683925284065,80.79791471045992,0.8285620858259978,266.7563471716073,0.78115228949682,0.7751689219694433,0.7526938373176206,0.8199064972783389,402877018.3428511,18282656.73691156,22.14864584243279,350842282.32241315,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338,10.515597648445787
2012-9,0.3762423209783987,22826.90356340694,62229640.408795066,393.089,1.740500092056566,1013.045757611132,1234.4686382296982,22.82048823557223,18.60410220863248,80.13164505014784,0.8601224728291971,265.917966146412,0.7812791258511036,0.7748183045452517,0.7530229355780022,0.8198264078563411,403247165.5774279,18267848.98896097,22.140715969060917,350764124.41093475,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493,10.604777872425744
2012-10,0.3784197289122285,22918.295402590247,62796668.37095408,433.678,1.8732171850912809,1011.8824363530522,1234.718180865698,23.507774255272505,19.472468347278173,80.83338706235631,0.8496311924331245,265.03710839117275,0.7814059622053873,0.77446768712106,0.7533520338383837,0.8197463184343434,403617312.8120048,18253041.24101039,22.13278609568904,350685966.49945635,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336,10.6939580964057
2012-11,0.3805161910855389,23007.62100966622,63363696.33311308,391.653,1.9100740552060176,1011.1163877780654,1233.7922053225625,24.165924303122512,20.28435415308121,81.47297318376481,0.8277072845348172,264.24774485330727,0.7815327985596708,0.7741170696968683,0.7536811320987653,0.8196662290123456,403987460.0465816,18238233.493059807,22.124856222317167,350607808.58797795,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361,10.78313832038566
2012-12,0.3826432539964221,23097.16562079275,63930724.29527209,348.055,2.2511761437273514,1010.731340018478,1249.6238848197968,24.75255170131066,20.92921935715464,81.76498742547095,0.8162846068286015,263.65506450189474,0.7816596349139544,0.7737664522726766,0.7540102303591469,0.8195861395903479,404357607.2811584,18223425.74510922,22.11692634894529,350529650.67649955,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997,10.87231854436562
2013-1,0.3844912347512046,23186.478281796637,64497752.2574311,368.855,2.307826394853848,1011.2246215042176,1191.5089535119523,24.402255084280974,20.83055329695889,82.72801995118274,0.7790357514194024,262.9825476097213,0.781786471268238,0.773415834848485,0.7543393286195285,0.8195060501683501,404727754.5157352,18208617.997158635,22.108996475573417,350451492.76502115,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893,10.961498768345576
2013-2,0.3864603870743657,23272.670980231014,64576741.98048039,338.512,2.2234375148683183,1011.7197416563812,1179.6683090070237,23.957111792572505,20.462545463349525,83.01020252977085,0.7642271861132944,262.51758403029083,0.7818822106520452,0.7735367781460439,0.7546125184016086,0.8193845644056303,404970475.657046,18183983.0169278,22.09955288974606,350336417.1080337,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834,11.031410019316125
2013-3,0.3886550555322805,23354.696659088397,64655731.70352968,376.414,2.27351297352834,1012.606193004077,1096.2437950605813,23.158215390838603,19.83281003828581,83.65167463588963,0.738493351191399,262.33241686407865,0.7819779500358524,0.7736577214436028,0.7548857081836886,0.8192630786429105,405213196.7983567,18159348.036696963,22.090109303918705,350221341.4510462,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685,11.10132127028667
2013-4,0.3913837177878257,23435.981832926947,64734721.42657897,428.665,1.993608485587167,1013.7999316026344,1061.6040658425013,22.10190083342862,18.823923991197027,83.81041028960536,0.7352240166687265,261.4302018874634,0.7820736894196596,0.7737786647411617,0.7551588979657686,0.8191415928801907,405455917.93966746,18134713.05646613,22.08066571809135,350106265.7940588,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513,11.171232521257217
2013-5,0.3935261951100721,23516.10610326359,64813711.14962827,423.907,1.7672214855733446,1014.5767929787008,1056.0292086178335,21.430037630157848,18.005261893753318,83.21709841270822,0.746126615749403,260.0005796186296,0.7821694288034668,0.7738996080387207,0.7554320877478488,0.819020107117471,405698639.0809782,18110078.07623529,22.071222132263998,349991190.1370714,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708,11.241143772227764
2013-6,0.3958096334271594,23629.3075571942,64892700.87267756,419.748,1.5460038110586782,1015.0650225326827,1072.8016855657193,21.217377009925546,17.57042466082073,82.39042096843764,0.7626108404644437,258.36656249038623,0.782265168187274,0.7740205513362796,0.7557052775299289,0.8188986213547511,405941360.22228897,18085443.09600446,22.06177854643664,349876114.48008394,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047,11.31105502319831
2013-7,0.3980332269292669,23707.010250990512,64971690.59572685,442.922,1.4391714363748045,1015.1620032999544,1098.7592737192897,21.11363236923188,17.34528550551466,81.89049020898085,0.771442780816302,257.30124845902594,0.7823609075710812,0.7741414946338385,0.7559784673120089,0.8187771355920314,406184081.3635997,18060808.115773626,22.052334960609286,349761038.8230965,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613,11.380966274168856
2013-8,0.4003201293823388,23817.277126920035,65050680.31877614,469.707,1.4831897560964613,1014.3961971061768,1138.0917581377755,21.66190456507883,17.64244685343817,80.91654873304934,0.7789427988384084,255.34380508467245,0.7824566469548885,0.7742624379313975,0.7562516570940889,0.8186556498293116,406426802.50491047,18036173.135542788,22.04289137478193,349645963.166109,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398,11.450877525139402
2013-9,0.4028880238998282,23925.487573656937,65129670.04182543,426.004,1.608035040163866,1013.1262156681664,1144.4539916494653,22.384006907548343,18.424679113423878,81.2248035407171,0.7818451107082662,252.78532729510863,0.7825523863386956,0.7743833812289563,0.756524846876169,0.8185341640665917,406669523.6462212,18011538.155311953,22.03344778895457,349530887.5091216,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549,11.52078877610995
2013-10,0.4053605540473484,24031.579086326903,65208659.76487473,458.546,1.7280426411820329,1012.2107729568504,1233.413709978889,23.33302111207305,19.19157209462012,80.52531185493422,0.7886603239177011,250.84057319383425,0.7826481257225029,0.7745043245265153,0.7567980366582492,0.818412678303872,406912244.787532,17986903.17508112,22.02400420312722,349415811.85213417,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916,11.590700027080496
2013-11,0.4076707239677828,24137.53959738796,65287649.48792402,391.296,1.8809426092157184,1011.2895773339932,1321.7736505223631,24.314523514221317,19.722706491044885,78.9815714866032,0.8075431954469992,248.3954105851643,0.7827438651063101,0.7746252678240743,0.7570712264403292,0.8182911925411522,407154965.9288427,17962268.19485028,22.014560617299864,349300736.1951467,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064,11.660611278051045
2013-12,0.4100194465286595,24242.402885225885,65366639.21097331,319.901,1.877009517515421,1010.8760356461084,1368.811292897471,24.89328218642344,20.2279176732734,78.76579644730035,0.8021505997756203,246.3616202843783,0.7828396044901172,0.7747462111216331,0.7573444162224092,0.8181697067784324,407397687.0701535,17937633.214619447,22.00511703147251,349185660.53815925,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818,11.73052252902159
2014-1,0.4120077420398575,24347.16955066968,65445628.9340226,396.3370091312476,1.9091810735791204,1011.338394721298,1405.9519145705704,25.003711168915068,20.276893509524303,78.55113926396021,0.7726121878195483,245.4065364568402,0.7829353438739245,0.7748671544191921,0.7576176060044894,0.8180482210157126,407640408.2114642,17912998.234388612,21.995673445645156,349070584.8811718,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001,11.800433779992137
