,Rio Grande do Norte - IDH Longevidade,Rio Grande Do Norte - Consumo de Cimento (t),Rio Grande do Norte - IDH Renda,Rio Grande do Norte - IDH,Rio Grande do Norte- custo m2 (R$),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Rio Grande do Norte - Depósito Poupança (R$),Rio Grande Do Norte - Produção de Cimento (t),Rio Grande do Norte - PIB - Estadual,Rio Grande do Norte - PIB - Construção Civil,Rio Grande do Norte - PIB - Per Capita,Rio Grande do Norte - PIB - Preços de Mercado,Rio Grande do Norte - Desemprego,Rio Grande do Norte - IDH Educacao,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2010-9,0.8225443510403437,79.151,0.661850779788413,0.7151357443800916,16011.80335771205,0.8688905251431177,1006.9090042011888,22645.19618608053,26.32822066983963,21.06307037606276,73.37270401713688,5.163149481736989,3075724.3594892803,55.41530007919245,35127758.73154222,2094715.3251241727,9.238489085787569,29586068.60665092,8.03703913714634,0.6604578188655785,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,0.8226456082391685,74.257,0.6621557346022819,0.7152846302646533,16085.93552894639,0.8635096271611139,1006.2001275744168,21904.400950996867,26.58835947185703,21.303149585050253,73.28837927271118,4.983105600724842,3082446.0558004403,57.58816637693428,35191197.00542115,2094755.4091549576,9.241201805858022,29600397.41699496,8.035775577524955,0.6607028278381599,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,0.8227468654379934,73.831,0.6624606894161509,0.7154335161492149,16145.322049141514,0.9062656471889118,1005.6982669821753,21645.56079295089,26.802059080947828,21.49887756801504,73.2246751790606,4.990899503396745,3089167.7521116,59.99817046920961,35254635.279300064,2094795.493185742,9.243914525928476,29614726.227338992,8.03451201790357,0.6609478368107413,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,0.8228481226368182,77.403,0.6627656442300197,0.7155824020337764,16216.745394295718,1.1389383473069092,1005.3335427016272,21270.82547549057,26.967643819166454,21.782180654259907,73.76765909880613,4.883914067355378,3095889.44842276,61.98222270020681,35318073.55317899,2094835.5772165265,9.24662724599893,29629055.03768303,8.033248458282184,0.6611928457833227,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,0.822949379835643,74.006,0.6630705990438887,0.7157312879183381,16287.08381578199,1.500833067195712,1005.237122766462,20404.600479636127,26.960447356627892,22.05275471601976,75.06316215450798,4.8295757462516775,3102611.14473392,64.3793986784961,35381511.82705791,2094875.661247311,9.249339966069384,29643383.848027065,8.031984898660799,0.6614378547559041,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,0.8229965541871621,61.738,0.6633728874038614,0.7158079780104406,16358.321700995082,1.797331320866988,1005.3332680089508,19491.514134617457,26.897262522962286,22.21915375930726,76.14734772748359,4.898487957156105,3122237.4950314136,66.49550713101345,35437049.3484503,2093903.811979488,9.250208255585523,29653418.7241988,8.414770998036406,0.6615845183747303,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,0.8230437285386811,67.017,0.663675175763834,0.7158846681025433,16429.820104013663,2.069354308263175,1005.6816595955424,17989.12852293314,26.581157799259135,22.21811328323336,77.600855937349,4.794675080197399,3141863.845328907,68.92046567636831,35492586.86984269,2092931.9627116644,9.251076545101665,29663453.600370526,8.797557097412014,0.6617311819935565,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,0.8230909028902003,63.006,0.6639774641238066,0.7159613581946458,16500.85558685317,2.108842494697788,1006.232341041217,16586.520950947113,26.107502730363016,22.0274323838394,78.88943090813927,4.67529365355766,3161490.1956264004,71.40603026787535,35548124.39123508,2091960.1134438408,9.251944834617802,29673488.476542253,9.18034319678762,0.6618778456123826,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,0.8231380772417193,62.958,0.6642797524837794,0.7160380482867483,16549.660917963767,1.9731293112557895,1006.964926306786,16238.235247055723,25.75178445042041,21.71029116229392,79.03422941416238,4.546183334207082,3181116.5459238933,73.86107685150574,35603661.91262747,2090988.2641760176,9.252813124133944,29683523.352713984,9.56312929616323,0.6620245092312088,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,0.8231852515932384,66.641,0.664582040843752,0.716114738378851,16619.797873042226,1.709474935400101,1007.6810464630051,14098.014824182408,25.50950289269425,21.28776227618705,78.17538532331926,4.388784081962931,3200742.8962213867,76.28402354805715,35659199.43401986,2090016.414908195,9.253681413650083,29693558.228885718,9.945915395538838,0.662171172850035,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,0.8232324259447574,65.665,0.6648843292037248,0.7161914284709535,16669.412746850096,1.4385581019141682,1007.7336915275326,11890.850985079083,25.53357587327203,21.060392623874748,76.98550114445891,4.276646594917984,3220369.24651888,78.75971947742208,35714736.955412254,2089044.5656403715,9.254549703166225,29703593.10505744,10.328701494914446,0.6623178364688611,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,0.8232796002962766,74.419,0.6651866175636973,0.716268118563056,16720.626390962545,1.316638369283339,1007.6258737014612,9385.62196418461,25.786968426713717,20.98309150097145,75.45410257606831,4.27054212372,3239995.596816373,81.0393939885379,35770274.47680465,2088072.716372548,9.255417992682364,29713627.98122917,10.711487594290054,0.6624645000876873,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,0.8233267746477957,84.194,0.66548890592367,0.7163448086551587,16774.332607820903,1.1855284925031715,1007.2811722540032,6135.668371529127,26.121756613803235,20.97968586579021,73.92009444097961,4.299418167041666,3259621.947113867,83.32392216427453,35825811.99819704,2087100.867104725,9.256286282198502,29723662.8574009,11.09427369366566,0.6626111637065135,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,0.8233739489993147,70.176,0.6657911942836428,0.7164214987472612,16825.865696854493,1.2465263830919862,1006.7666548938844,4952.804196127448,26.471062188913013,21.141595968964445,73.06674643474675,4.338418055558131,3279248.29741136,85.67188218467656,35881349.51958943,2086129.0178369016,9.257154571714644,29733697.733572632,11.47705979304127,0.6627578273253397,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,0.8234211233508338,73.094,0.6660934826436153,0.7164981888393638,16892.251261304948,1.2657114509649356,1006.5396531167272,3942.523629454191,26.671544899505932,21.271993787795257,72.77280176330792,4.397472861381667,3298874.647708853,88.04921081996325,35936887.04098182,2085157.1685690784,9.258022861230785,29743732.609744363,11.859845892416878,0.6629044909441659,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,0.8234682977023529,74.061,0.666395771003588,0.7165748789314664,16945.26830225192,1.3985714361663395,1006.3859322805056,3151.222679166764,26.81156120053463,21.44299992605631,72.92844926624691,4.385095071216591,3318500.998006346,90.10576157174025,35992424.56237421,2084185.319301255,9.258891150746924,29753767.48591609,12.242631991792486,0.663051154562992,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,0.823515472053872,76.824,0.6666980593635607,0.716651569023569,17001.129183519286,1.5266343828893183,1006.2342223713372,2695.403645482952,26.90438050657562,21.648243268511123,73.43427350907824,4.359214109242603,3338127.34830384,92.33723502962803,36047962.0837666,2083213.470033432,9.259759440263062,29763802.36208782,12.625418091168092,0.6631978181818182,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,0.823491273943135,71.789,0.6671559338357893,0.7168019271417883,17055.931743608697,1.7083534494087245,1006.3413595071332,2341.2956106666943,26.886521218622665,21.759523143868787,74.03650855963558,4.344491041642997,3369093.646523931,94.20160878025624,36092891.463986464,2081417.431956838,9.259211802377845,29768641.06275722,12.647406096761785,0.6635186363636364,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,0.823467075832398,85.293,0.6676138083080179,0.7169522852600074,17113.096119762675,1.8745934547948624,1006.7850854200482,2048.142744684233,26.66428329814617,21.78663085428761,75.18601730284387,4.229833403464675,3400059.9447440216,96.1323381353314,36137820.84420633,2079621.3938802443,9.258664164492624,29773479.763426624,12.669394102355474,0.6638394545454546,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,0.823442877721661,70.589,0.6680716827802463,0.7171026433782267,17169.038918043458,1.890961117152316,1007.269997082072,1839.9489705014691,26.312003198419404,21.63185193927304,76.07774745246523,4.197495715137597,3431026.2429641127,97.79456403091024,36182750.2244262,2077825.3558036503,9.258116526607404,29778318.464096025,12.691382107949163,0.6641602727272727,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
2012-5,0.823418679610924,77.63,0.6685295572524749,0.7172530014964459,17225.42027020194,1.8445632264596052,1008.0314819229808,1718.8831150759222,25.864380876875327,21.303991567610243,76.62193484632337,4.28598710942572,3461992.5411842032,99.57230411991148,36227679.604646064,2076029.3177270568,9.257568888722185,29783157.164765425,12.713370113542856,0.6644810909090909,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,0.823394481500187,71.426,0.6689874317247034,0.7174033596146652,17284.048307507335,1.5735924908799712,1008.648728673632,1685.4304110477476,25.60897046707118,21.017267522665986,76.44731704498487,4.448056312145319,3492958.8394042943,101.18117712779936,36272608.984865926,2074233.279650463,9.257021250836964,29787995.86543483,12.735358119136544,0.6648019090909091,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,0.8233702833894501,83.801,0.6694453061969319,0.7175537177328843,17340.355796584623,1.2797295620905569,1008.7416905746816,1720.7341941820357,25.58278586396318,20.766824361108167,75.38160538500401,4.707833803964008,3523925.137624385,102.65177661489456,36317538.3650858,2072437.2415738693,9.256473612951744,29792834.56610423,12.757346124730232,0.6651227272727273,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,0.823346085278713,95.78,0.6699031806691604,0.7177040758511036,17394.97286996951,0.962367478467016,1008.5489979143838,1785.8355895679033,25.78229539478075,20.670736832020605,74.03456307224327,4.747617765450218,3554891.435844476,104.03521428148966,36362467.74530566,2070641.203497276,9.255925975066525,29797673.26677363,12.779334130323925,0.6654435454545454,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,0.823321887167976,80.156,0.670361055141389,0.7178544339693229,17450.272990693633,0.7604211471211358,1007.973187986888,1824.0255475112567,26.1516556868932,20.810667415108416,72.9757104224899,4.734100716310861,3585857.734064567,105.2107279613407,36407397.12552552,2068845.165420682,9.255378337181304,29802511.967443038,12.801322135917614,0.6657643636363636,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,0.823297689057239,85.023,0.6708189296136176,0.7180047920875421,17504.64114646877,0.7265198221506542,1007.3549329425452,1834.8193505808235,26.48763164763582,21.01270905360889,72.38663425880527,4.629604499599232,3616824.0322846575,105.6849710959618,36452326.50574539,2067049.127344088,9.254830699296086,29807350.668112434,12.823310141511303,0.6660851818181818,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,0.823273490946502,85.182,0.6712768040858461,0.7181551502057614,17561.008608050855,0.8649094170004535,1006.857746368369,1844.4729921280025,26.87923280633033,21.28013259098392,71.8709767641475,4.558846785721358,3647790.330504749,106.4961542826475,36497255.88596525,2065253.0892674944,9.254283061410868,29812189.368781835,12.845298147104996,0.6664059999999999,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,0.823249292835765,77.938,0.6717346785580746,0.7183055083239805,17629.337109253087,0.9953677891718968,1006.5786742069056,1832.418207245481,27.20525778729415,21.61546933791212,71.93583053785017,4.553585852109299,3678756.62872484,107.06111022053108,36542185.26618512,2063457.0511909008,9.253735423525647,29817028.06945124,12.867286152698686,0.6667268181818181,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,0.823225094725028,83.158,0.6721925530303031,0.7184558664421998,17684.738368742015,1.370102555366502,1006.4472094887208,1809.9105456046784,27.41929963881072,21.873431312547154,72.19537278679307,4.386293278063095,3709722.92694493,107.9853434935406,36587114.64640498,2061661.0131143068,9.253187785640428,29821866.77012064,12.889274158292377,0.6670476363636363,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,0.8231711023272852,72.593,0.6722911124263469,0.7185145877369373,17741.08723716977,1.75784126515364,1006.4053227280364,1754.8198998059845,27.42092425198932,22.061906228186565,73.07281162412467,4.271330999103247,3731118.7244333774,108.77793886877475,36620397.05372032,2058587.387279576,9.252347292174978,29821829.156488422,12.919442963495698,0.6672215782828282,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,0.8231171099295423,80.256,0.6723896718223906,0.7185733090316748,17795.821431785578,2.025940062466481,1006.6901947476712,1660.35821097524,27.181396896153757,22.14496997907946,74.55201365627559,4.02853821099227,3752514.5219218265,109.89406837945792,36653679.46103565,2055513.761444845,9.251506798709528,29821791.542856213,12.949611768699018,0.6673955202020201,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,0.8230631175317995,79.004,0.6724882312184344,0.7186320303264123,17848.287785413577,2.31111303782526,1007.1635379278422,1544.987957661224,26.705484357173635,22.046304172057287,76.29038543817047,3.869468425087687,3773910.319410275,110.60803169992916,36686961.86835099,2052440.135610114,9.250666305244078,29821753.929224,12.97978057390234,0.667569462121212,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,0.8230091251340566,73.572,0.6725867906144781,0.7186907516211498,17901.226605792363,2.3662861548823613,1007.6263256311267,1478.3333107319845,26.22703225088754,21.83488406340564,77.48668396850037,3.926772375942711,3795306.1168987234,111.1847518457728,36720244.27566633,2049366.5097753832,9.249825811778626,29821716.315591782,13.009949379105665,0.667743404040404,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,0.8229551327363137,74.461,0.6726853500105219,0.7187494729158873,17976.6054973807,2.304392661071432,1008.057106703816,1468.4474223422949,25.917373021969656,21.63598084678976,77.96589455155015,4.006782060207422,3816701.914387172,111.60005075236135,36753526.68298166,2046292.883940652,9.248985318313176,29821678.701959573,13.040118184308986,0.6679173459595958,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,0.8229011403385709,80.092,0.6727839094065657,0.7188081942106248,18032.0685101223,2.039102479305319,1008.257917154796,1614.050402871426,26.041605407385948,21.44205282351926,76.53054468574847,4.241194076872251,3838097.71187562,111.97012594311975,36786809.090297,2043219.258105921,9.248144824847726,29821641.08832736,13.070286989512308,0.6680912878787878,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
2013-8,0.822847147940828,85.507,0.6728824688026095,0.7188669155053623,18107.94250529112,1.8388668917714888,1007.9701524296656,1702.8609313829734,26.228996388189447,21.368626811618544,75.29020293207425,4.444652388110291,3859493.509364069,112.1182636844022,36820091.49761234,2040145.6322711904,9.247304331382276,29821603.474695142,13.100455794715629,0.6682652297979798,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,0.8227931555430852,83.962,0.6729810281986532,0.7189256368000998,18186.616711705992,1.584464417291018,1007.6702306051866,1774.0984896483849,26.531744337143486,21.44435734246923,74.22296370567236,4.475624494303203,3880889.3068525167,112.30297589393878,36853373.90492768,2037072.0064364595,9.246463837916826,29821565.861062933,13.130624599918953,0.6684391717171716,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,0.8227391631453422,87.21,0.673079587594697,0.7189843580948373,18264.28985668324,1.4921844187464242,1007.2957840836724,1813.1398269359945,26.81287756945415,21.514944050288737,73.26145290658619,4.506649210064571,3902285.104340965,112.28617524119144,36886656.312243015,2033998.3806017288,9.245623344451374,29821528.24743072,13.160793405122272,0.6686131136363636,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,0.8226851707475994,79.636,0.6731781469907407,0.7190430793895748,18362.014839536885,1.5388151719999157,1006.7991072942712,1739.5848860747658,26.862778726297943,21.691687168689,73.77455892729733,4.376648839412601,3923680.901829413,112.16298530356929,36919938.71955835,2030924.7547669976,9.244782850985924,29821490.633798502,13.190962210325594,0.6687870555555555,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,0.8226311783498566,74.719,0.6732767063867845,0.7191018006843123,18442.80205541917,1.7008911167944525,1006.6412231261836,1751.9529687545578,27.04700988852645,21.93031938303752,74.04140593071119,4.211183854729213,3945076.699317862,111.9572273484242,36953221.12687369,2027851.1289322667,9.243942357520474,29821453.020166293,13.221131015528917,0.6689609974747474,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,0.8225771859521137,93.19263842633464,0.6733752657828282,0.7191605219790498,18526.741927932788,1.8181187405330383,1006.4871521652811,1732.793985920826,27.170642294484384,22.148936720118197,74.49135876265477,4.0703408242934005,3966472.49680631,111.94523218934778,36986503.53418902,2024777.503097536,9.243101864055024,29821415.40653408,13.25129982073224,0.6691349393939393,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
2014-2,0.82248397196567,81.91194505135283,0.6733987051285424,0.7191338589372376,18607.04075945143,1.816699807703268,1006.360035777554,1677.6600399851482,27.11023080359009,22.35091263147632,75.7127585239672,3.881590163960498,3957054.793196239,111.5590986036861,37012648.2460222,2022348.3297144407,9.242725033568307,29821792.327419806,13.272181705468196,0.6691428209175083,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693
2014-3,0.8223907579792264,90.00455396657317,0.6734221444742564,0.7191071958954255,18689.438290387,2.19252563778423,1006.6801698352566,1595.0953077156785,26.88101477381549,22.41098480643233,77.08415948675676,3.812004117353962,3947637.089586169,111.45756049512636,37038792.95785537,2019919.1563313452,9.24234820308159,29822169.248305533,13.293063590204158,0.6691507024410773,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494
2014-4,0.8222975439927828,84.1132811888823,0.6734455838199706,0.7190805328536133,18768.937926522187,2.132557893617237,1007.3183373374744,1507.8713110031124,26.48973206157568,22.237331787040183,78.07932243715958,3.818217687897897,3938219.3859760975,111.31454754037,37064937.66968855,2017489.98294825,9.241971372594875,29822546.169191256,13.313945474940116,0.6691585839646463,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482
2014-5,0.8222043300063391,87.11352999027704,0.6734690231656846,0.7190538698118012,18849.220559348283,2.1785308861823798,1007.9856226232102,1470.0200757391528,26.025289432296866,21.899094958402827,78.63846445722452,3.9483611312904494,3928801.6823660266,111.13469297642308,37091082.38152173,2015060.809565155,9.241594542108158,29822923.090076983,13.334827359676074,0.6691664654882155,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453
2014-6,0.8221111160198955,86.97074229707529,0.6734924625113987,0.719027206769989,18929.38627953494,2.2681299902385854,1008.6069289365424,1484.898115430098,25.763483931738328,21.635496197118908,78.57902869448966,4.094163921810192,3919383.978755956,110.91488750119156,37117227.0933549,2012631.63618206,9.241217711621442,29823300.01096271,13.355709244412036,0.6691743470117845,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076
2014-7,0.8220179020334518,94.44854931045272,0.6735159018571129,0.7190005437281768,19007.2821565151,1.8143776786123875,1008.881360984294,1547.0150655485188,25.71807245967508,21.43616372297736,77.80271968729942,4.283545685990063,3909966.275145885,110.65776205691677,37143371.80518808,2010202.4627989647,9.240840881134726,29823676.93184844,13.376591129147991,0.6691822285353535,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362
