State,Date,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
Santa Catarina,2017-01,2.3149425287356324,1012.1993279569894,1474.1596529284175,25.84018817204301,20.820564516129032,74.83602150537635,2.09005376344086,2017
Santa Catarina,2017-02,2.3019607843137266,1012.4784226190476,1558.925464190981,26.431696428571428,21.501190476190477,75.20238095238095,1.8308035714285713,2017
Santa Catarina,2017-03,1.7732283464566911,1014.9512096774193,1222.8609112709833,24.163978494623656,19.526075268817205,76.26881720430107,1.977016129032258,2017
Santa Catarina,2017-04,1.2625000000000006,1016.8784722222222,1005.1476063829784,21.787083333333335,17.406805555555554,77.31805555555556,1.8299999999999998,2017
Santa Catarina,2017-05,1.6607142857142854,1017.4396505376344,822.2953890489912,20.31034946236559,16.820497311827957,81.10215053763442,1.692002688172043,2017
Santa Catarina,2017-06,1.8647887323943646,1019.0421527777778,844.8303834808253,18.341180555555557,14.386597222222223,79.12569444444445,1.601388888888889,2017
Santa Catarina,2017-07,0.3411764705882351,1024.8460349462364,1171.178823529411,17.65288978494624,13.625873655913978,78.47715053763442,1.7682123655913982,2017
Santa Catarina,2017-08,1.5146341463414636,1019.2267473118279,1037.9681318681312,18.69448924731183,14.087096774193547,75.63037634408602,2.196236559139785,2017
Santa Catarina,2017-09,2.772093023255813,1019.489861111111,1103.817135549872,20.97972222222222,16.919722222222223,78.17361111111111,2.4716666666666667,2017
Santa Catarina,2017-10,1.720000000000001,1013.7986559139785,1272.2,21.350403225806453,16.517473118279568,75.34005376344086,2.338037634408602,2017
Santa Catarina,2017-11,2.44,1012.94125,1480.962093023255,21.690416666666668,15.909027777777778,71.2375,2.424027777777778,2017
Santa Catarina,2017-12,1.5867768595041305,1011.9836021505376,1365.9297413793086,23.823790322580646,19.43978494623656,77.26075268817205,2.2998655913978494,2017
Santa Catarina,2018-01,3.045161290322579,1011.9447580645161,1310.6288793103456,24.714381720430108,20.041666666666668,76.48924731182795,2.0599462365591394,2018
Santa Catarina,2018-02,2.050000000000001,1013.3449404761906,1442.7592875318053,24.228125,19.066220238095237,73.85714285714286,1.9410714285714288,2018
