,Acre - Consumo de Cimento (t),Acre- custo m2 (R$),Acre - IDH Longevidade,Acre - IDH Renda,Acre - Desemprego,Acre - IDH,Acre - PIB - Estadual,Acre - PIB - Construção Civil,Acre - PIB - Per Capita,Acre - PIB - Preços de Mercado,Acre - IDH Educacao,Acre - Depósito Poupança (R$),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2011-12,12.67,20357.05724590845,0.7971853390890927,0.6606110433704043,10.18173162196835,0.7109424021440692,8312176.425532905,407651.193841675,9.383710634574609,6824997.40235045,0.6800066597897564,615170.0373603791,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,9.683,20455.64762965917,0.7972433670033671,0.6606595754458415,10.334544464794464,0.7110042707070706,8325627.042250331,407346.9500744589,9.383420184567306,6827686.142368942,0.6801907003367004,618593.348202055,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,10.019,20555.486896465667,0.7972867237186683,0.6607645358253548,10.400221395391824,0.711073744809203,8337051.5974308895,407042.0732494414,9.38242633752004,6829504.594408755,0.6804073024223719,622590.2990438192,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,9.847,20652.668867040116,0.7973300804339694,0.660869496204868,10.46589832598918,0.7111432189113355,8348476.152611449,406737.196424424,9.381432490472775,6831323.046448568,0.6806239045080434,626587.2498855833,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,14.828,20748.878610463915,0.7973734371492706,0.6609744565843811,10.531575256586535,0.7112126930134679,8359900.707792008,406432.31959940656,9.380438643425512,6833141.4984883815,0.680840506593715,630584.2007273475,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
2012-5,14.321,20846.006868217224,0.7974167938645718,0.6610794169638944,10.597252187183894,0.7112821671156003,8371325.262972568,406127.4427743892,9.379444796378246,6834959.950528195,0.6810571086793865,634581.1515691116,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,14.078,20937.653125101653,0.7974601505798729,0.6611843773434076,10.662929117781252,0.7113516412177328,8382749.818153127,405822.5659493717,9.378450949330984,6836778.402568009,0.681273710765058,638578.1024108758,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,16.477,21046.080578382356,0.797503507295174,0.6612893377229208,10.728606048378609,0.7114211153198652,8394174.373333687,405517.6891243543,9.377457102283715,6838596.854607822,0.6814903128507295,642575.05325264,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,17.237,21156.54887925969,0.7975468640104753,0.661394298102434,10.794282978975966,0.7114905894219976,8405598.928514246,405212.8122993369,9.376463255236452,6840415.306647635,0.681706914936401,646572.0040944042,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,17.098,21248.3772568117,0.7975902207257763,0.6614992584819472,10.859959909573323,0.71156006352413,8417023.483694805,404907.9354743194,9.375469408189188,6842233.758687449,0.6819235170220725,650568.9549361684,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,18.616,21341.48325971925,0.7976335774410775,0.6616042188614605,10.92563684017068,0.7116295376262625,8428448.038875364,404603.05864930205,9.374475561141924,6844052.210727262,0.6821401191077441,654565.9057779325,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,19.385,21434.00105451482,0.7976769341563787,0.6617091792409737,10.991313770768038,0.7116990117283949,8439872.594055925,404298.1818242846,9.373481714094655,6845870.662767075,0.6823567211934156,658562.8566196967,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,11.905,21522.389113942645,0.7977202908716798,0.6618141396204869,11.056990701365397,0.7117684858305273,8451297.149236483,403993.3049992672,9.372487867047392,6847689.114806889,0.6825733232790872,662559.8074614608,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,13.358,21608.15943956892,0.797763647586981,0.6619191000000001,11.122667631962752,0.7118379599326597,8462721.704417042,403688.42817424977,9.371494020000128,6849507.566846702,0.6827899253647587,666556.758303225,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,10.744,21691.039004057788,0.7977689506952239,0.661862982638889,11.168023561149775,0.711878501321081,8470902.924993979,403439.7359253734,9.36914180704693,6849753.747177871,0.6829620776242362,672867.0907463783,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,14.485,21772.23680696644,0.7977742538034669,0.6618068652777779,11.213379490336798,0.7119190427095022,8479084.145570915,403191.043676497,9.36678959409373,6849999.927509041,0.6831342298837136,679177.4231895315,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,14.621,21854.013308599653,0.7977795569117098,0.6617507479166668,11.25873541952382,0.7119595840979236,8487265.366147853,402942.3514276206,9.364437381140531,6850246.107840209,0.6833063821431912,685487.7556326848,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,15.229,21931.90130786651,0.7977848600199527,0.6616946305555557,11.304091348710845,0.7120001254863448,8495446.58672479,402693.6591787442,9.362085168187331,6850492.288171378,0.6834785344026687,691798.088075838,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,13.572,22053.88249725744,0.7977901631281956,0.6616385131944446,11.349447277897866,0.7120406668747661,8503627.807301726,402444.9669298679,9.359732955234133,6850738.468502548,0.6836506866621461,698108.4205189913,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,14.862,22134.923834065172,0.7977954662364386,0.6615823958333333,11.394803207084887,0.7120812082631873,8511809.027878663,402196.2746809914,9.357380742280936,6850984.648833716,0.6838228389216237,704418.7529621446,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
2013-8,21.954,22242.786440456937,0.7978007693446815,0.6615262784722222,11.44015913627191,0.7121217496516086,8519990.248455599,401947.58243211504,9.355028529327734,6851230.829164885,0.6839949911811012,710729.0854052977,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,19.974,22352.920034098544,0.7978060724529243,0.6614701611111111,11.485515065458934,0.7121622910400298,8528171.469032535,401698.89018323866,9.352676316374536,6851477.009496055,0.6841671434405786,717039.417848451,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,21.355,22465.9606736318,0.7978113755611673,0.66141404375,11.530870994645957,0.7122028324284511,8536352.689609472,401450.1979343623,9.350324103421336,6851723.189827223,0.6843392957000561,723349.7502916042,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,20.172,22574.791020575056,0.7978166786694102,0.6613579263888889,11.57622692383298,0.7122433738168724,8544533.91018641,401201.5056854859,9.347971890468138,6851969.370158392,0.6845114479595337,729660.0827347575,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,13.346,22677.72375005369,0.7978219817776532,0.6613018090277778,11.62158285302,0.7122839152052937,8552715.130763346,400952.8134366095,9.345619677514938,6852215.550489562,0.6846836002190111,735970.4151779107,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,15.235336541452709,22780.87367870972,0.797827284885896,0.6612456916666667,11.666938782207025,0.7123244565937149,8560896.351340283,400704.12118773314,9.34326746456174,6852461.73082073,0.6848557524784886,742280.747621064,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
2014-2,13.435040290943627,22883.55910828217,0.7977844188087148,0.6611848978587963,11.706333067459138,0.7123058764311713,8563914.625104902,399973.9708035867,9.338370501078536,6850236.58874673,0.684896417426256,734798.9656352643,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693
2014-3,14.429796128935056,22982.297112604963,0.7977415527315335,0.6611241040509259,11.745727352711253,0.7122872962686276,8566932.898869522,399243.8204194403,9.333473537595331,6848011.446672729,0.6849370823740232,727317.1836494646,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494
2014-4,14.867585203549895,23081.840342106283,0.7976986866543522,0.6610633102430556,11.785121637963368,0.7122687161060839,8569951.172634143,398513.67003529385,9.328576574112128,6845786.304598728,0.6849777473217905,719835.401663665,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482
2014-5,17.169960487600964,23181.333030507158,0.7976558205771709,0.6610025164351853,11.82451592321548,0.7122501359435403,8572969.446398763,397783.5196511474,9.323679610628924,6843561.162524728,0.6850184122695577,712353.6196778653,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453
2014-6,17.599553656855885,23297.315605247764,0.7976129544999896,0.6609417226273149,11.863910208467594,0.7122315557809966,8575987.720163383,397053.369267001,9.31878264714572,6841336.020450728,0.6850590772173251,704871.8376920656,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076
2014-7,19.29394177966213,23419.51402320993,0.7975700884228083,0.6608809288194445,11.903304493719707,0.712212975618453,8579005.993928004,396323.21888285456,9.313885683662518,6839110.878376727,0.6850997421650924,697390.055706266,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362
2014-8,22.178829506133685,23525.195318002327,0.7975272223456271,0.6608201350115741,11.942698778971824,0.7121943954559093,8582024.267692624,395593.0684987081,9.308988720179316,6836885.736302726,0.6851404071128596,689908.2737204663,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216
2014-9,20.620046362918817,23622.8764698134,0.7974843562684458,0.6607593412037037,11.982093064223935,0.7121758152933657,8585042.541457243,394862.9181145617,9.30409175669611,6834660.594228726,0.685181072060627,682426.4917346666,2895637.7058019363,7835195.460644195,250.12317926408767,8549777.09455971,0.6235028742448315,2.92277580857689,0.5613727046660177,0.6425793355672005,-2848.963410513361,2.808315116654504,193.11406484527748,196108502.39253065,380.46561670751805,0.8350796030219083
2014-10,21.621011220122305,23721.631147629767,0.7974414901912645,0.6606985473958333,12.02148734947605,0.7121572351308221,8588060.815221863,394132.7677304153,9.299194793212909,6832435.452154726,0.6852217370083942,674944.709748867,2931029.464518389,7834701.96139474,253.03515869861124,9000369.66814908,0.6297128451395438,2.88206006089592,0.561882595374384,0.6392578161601571,-3907.107095676229,2.804908515488413,193.1229597823167,196189851.609059,381.1028876465953,0.9756249899384358
2014-11,18.711074536143805,23820.44722697487,0.7973986241140832,0.6606377535879631,12.060881634728164,0.7121386549682783,8591079.088986482,393402.6173462689,9.294297829729704,6830210.310080725,0.6852624019561615,667462.9277630673,2964438.234064065,7834208.462145286,256.9218579219731,9536828.73733776,0.6229666635258632,2.8409671738945623,0.5609901993899514,0.6373515694579686,-3227.51837665533,2.795899184623759,192.9251057203965,196271200.8255874,381.7593180266183,0.9180574682586488
2014-12,17.583,23918.185924372025,0.797355758036902,0.6605769597800927,12.10027591998028,0.7121200748057347,8594097.362751104,392672.4669621224,9.2894008662465,6827985.168006724,0.6853030669039287,659981.1457772676,2993579.13971649,7833714.962895832,262.7230283266409,9802066.068801366,0.620227626267029,2.8246054469580963,0.5583468086194056,0.6360469982134822,-1917.4317974494293,2.78399183647624,192.7272516584762,196352550.0421158,382.4792671114292,0.788962224048855
2015-1,14.802104222738413,24020.189532748125,0.7973128919597207,0.6605161659722223,12.139670205232392,0.7121014946431911,8597115.636515724,391942.316577976,9.284503902763296,6825760.025932724,0.6853437318516961,652499.363791468,3016721.4747561114,7833221.463646377,270.95427807290923,9658320.358175823,0.6247636985731346,2.831114524170532,0.5643201849311866,0.6307582587964796,-2616.8997576320057,2.7629000308796305,192.52939759655595,196433899.2586442,383.8157542401944,1.042209076805477
2015-2,13.053001230537646,24121.142391792604,0.7981515690800164,0.6607358866687711,12.166203672399796,0.7127617351038087,8599093.926625276,391701.2144090581,9.281394645451003,6824438.943107181,0.6864073610915672,651344.4262241211,3037025.7228945205,7832032.576236982,280.5523844779109,9322693.87656344,0.6159498907536554,2.857143994225725,0.5578499948925274,0.6147595881948112,-1862.845727482143,2.731373030611945,192.5048976252681,196510910.34709772,384.6355581122495,0.9523099376838796
2015-3,14.019470172662022,24225.87470582801,0.7989902462003121,0.66095560736532,12.192737139567198,0.7134219755644264,8601072.21673483,391460.1122401401,9.27828538813871,6823117.860281639,0.6874709903314383,650189.4886567743,3057489.0395301264,7830843.688827586,291.4674472726707,9248753.506081851,0.6007740589226123,2.8976517036792515,0.5538281215537108,0.5970521193441455,-1788.67566224678,2.690513480186384,192.4803976539804,196587921.43555132,385.48813633660825,1.0316822290915963
2015-4,14.444810268851793,24327.200581314977,0.7998289233206078,0.6611753280618687,12.2192706067346,0.7140822160250442,8603050.506844383,391219.0100712221,9.275176130826416,6821796.777456095,0.6885346195713095,649034.5510894274,3073512.3524849294,7829654.801418191,301.9785494967552,9154031.21137906,0.5534640279682566,2.930959139580996,0.5397104233667973,0.5743851449816068,-1983.071950652572,2.644962597296267,192.45589768269247,196664932.5240049,386.42982632793377,1.155610329600543
2015-5,16.68171516567866,24428.81970932957,0.8006676004409036,0.6613950487584176,12.245804073902002,0.7147424564856618,8605028.796953935,390977.90790230414,9.272066873514124,6820475.694630553,0.6895982488111806,647879.6135220807,3090488.678403011,7828465.914008795,310.48760381145945,9163998.946236182,0.5257622894811392,2.959722168652049,0.5418486420045491,0.5670526867581346,-1293.4323802746076,2.593045627781998,192.5178647405084,196741943.61245853,387.3885874376509,0.9786792591641936
2015-6,17.099092415428704,24543.9211052778,0.8015062775611993,0.6616147694549664,12.272337541069405,0.7154026969462794,8607007.08706349,390736.8057333862,9.268957616201831,6819154.611805011,0.6906618780510517,646724.6759547339,3107411.4061775883,7827277.0265994,319.0419352483684,9182618.747327048,0.4987332763683365,2.9921362616466083,0.5400657850543165,0.5478333106966745,-1067.0845865121862,2.546115295902478,192.5798317983241,196818954.7009121,388.4193961992966,1.0653216299246508
2015-7,18.745298885453728,24640.000872788423,0.8023449546814951,0.6618344901515152,12.298871008236803,0.7160629374068972,8608985.377173042,390495.70356446825,9.26584835888954,6817833.528979468,0.6917255072909227,645569.738387387,3127015.81691612,7826088.139190003,327.69972222059255,9161759.810184646,0.4787533394551196,3.044371686059731,0.5074060266479925,0.5365873701380962,-977.4173895299176,2.494946044886325,192.6417988561399,196895965.7893657,389.4655845924521,0.8325167309078593
2015-8,21.548151889845524,24739.90366949706,0.8031836318017909,0.662054210848064,12.325404475404207,0.7167231778675149,8610963.667282594,390254.6013955503,9.262739101577246,6816512.446153926,0.6927891365307939,644414.8008200402,3143855.6446187417,7824899.251780608,336.8432173726992,9124084.736476338,0.471500431076438,3.103301589541268,0.5018784506026249,0.5273742665657696,-1005.6966908148006,2.438647482980156,192.698091942564,196972976.8778193,390.5894129957969,1.07847370311493
2015-9,20.033694333641503,24841.620959885637,0.8040223089220866,0.6622739315446129,12.35193794257161,0.7173834183281326,8612941.957392149,390013.4992266324,9.259629844264952,6815191.363328383,0.693852765770665,643259.8632526933,3159665.292306972,7823710.364371212,345.9393290159121,9111627.991960196,0.4754222059965265,3.1775346551202,0.4892573432807409,0.5254036415611213,-1039.1595055245705,2.375528331843324,192.75438502898817,197049987.9662729,391.7984311210859,0.9625157301509716
2015-10,21.00619573518992,24943.588121636392,0.8048609860423823,0.6624936522411617,12.378471409739012,0.7180436587887502,8614920.247501701,389772.3970577144,9.25652058695266,6813870.280502841,0.6949163950105361,642104.9256853466,3177292.3873851425,7822521.476961817,356.19830338681936,9630300.092613306,0.4476002509116798,3.2541672489322933,0.4890711871355146,0.5220003499305623,-1243.715598453343,2.3072500360953296,192.8106781154123,197126999.05472648,393.0323982618425,1.138988731876403
2015-11,18.179006065921705,25043.907661391582,0.805699663162678,0.6627133729377106,12.405004876906414,0.718703899249368,8616898.537611254,389531.2948887964,9.253411329640366,6812549.1976772975,0.6959800242504073,640949.9881179997,3192249.535938423,7821332.589552421,363.3180588898181,10206133.8713167,0.4263937170455484,3.3303403808104988,0.4860587480427329,0.5097139584731153,-1329.2467358809024,2.2426446030768825,192.71500366484773,197204010.14318004,394.3264198716264,1.0384357357644425
2015-12,17.083,25146.278205081715,0.8065383402829738,0.6629330936342593,12.431538344073816,0.7193641397099857,8618876.827720808,389290.19271987845,9.250302072328074,6811228.114851755,0.6970436534902784,639795.0505506529,3199905.584664713,7820143.702143026,370.6753320957318,10510897.40146,0.4149277811632851,3.384901525948558,0.4784691485313357,0.4963303303387326,-1107.7866583101536,2.1904251534185515,192.6193292142832,197281021.23163363,395.7087257778466,1.0724646806663891
2016-1,11.480656445928815,25253.810540898616,0.8073770174032695,0.6631528143308082,12.45807181124122,0.7200243801706033,8620855.11783036,389049.0905509605,9.24719281501578,6809907.032026213,0.6981072827301495,638640.112983306,3192683.824120628,7818954.81473363,382.5445279629593,10343811.360967338,0.4151945630880473,3.443048381351812,0.4806328467484032,0.4804030314721972,-3390.8754810096625,2.1483491910676875,192.52365476371864,197358032.3200872,397.38532715218463,1.0732914432300884
2016-2,10.124035100758467,25359.43272175961,0.8073192675351124,0.6630706386817992,12.44038169905179,0.7200018375961382,8621788.191856408,389049.3395957395,9.246215870341322,6809768.2784393765,0.6980626409326507,638419.8029965936,3181310.681757068,7817259.857969137,394.0024086047662,9967913.080171468,0.3840895451802815,3.5015899814600737,0.4731333880353363,0.4582345653383405,-2667.741466194896,2.1171823395135774,192.57455969022865,197432600.1003621,398.3271963640914,0.9886443684835264
2016-3,10.87363784123542,25465.442999585688,0.8072615176669554,0.6629884630327901,12.422691586862358,0.719979295021673,8622721.265882455,389049.5886405184,9.24523892566686,6809629.52485254,0.6980179991351518,638199.4930098812,3170693.3011755394,7815564.901204644,401.2661236730724,9856336.422055762,0.3756470321164557,3.5709276725623766,0.4648157232951847,0.4382653615092318,-2859.062558346457,2.0931033141951554,192.62546461673853,197507167.8806371,399.35852056500727,1.0384598121784336
2016-4,11.203535769499684,25575.729038095506,0.8072037677987983,0.6629062873837811,12.405001474672927,0.7199567524472079,8623654.339908503,389049.83768529736,9.244261980992402,6809490.771265705,0.697973357337653,637979.1830231688,3160170.596586521,7813869.944440151,402.1668469742488,9710266.701835446,0.3820964756373156,3.59250353080449,0.455186748552417,0.4301790666375651,-3169.352453991868,2.072428815903636,192.67636954324857,197581735.66091204,400.41332896946494,1.00751001790645
2016-5,12.93850103094101,25683.90207270752,0.8071460179306413,0.6628241117347721,12.3873113624835,0.7199342098727428,8624587.41393455,389050.0867300764,9.243285036317944,6809352.017678869,0.697928715540154,637758.8730364564,3151118.379552412,7812174.9876756575,399.85033032678535,9680535.027658245,0.4050692196787397,3.5926862406733733,0.4458664086781032,0.4219991438558282,-2883.308840862046,2.0559185514258647,192.66028229351025,197656303.44118696,401.487430497648,1.0927592310529022
2016-6,13.26222289782031,25791.05286948712,0.8070882680624842,0.662741936085763,12.369621250294069,0.7199116672982776,8625520.487960598,389050.33577485534,9.242308091643483,6809213.264092033,0.6978840737426552,637538.563049744,3140751.3952277866,7810480.030911164,393.5095127653645,9659746.901858738,0.4092639692637682,3.579037954295573,0.4613892521739088,0.4276360353070148,-2975.6400740144,2.0383289573688583,192.644195043772,197730871.2214619,402.5058857498528,1.1886381346457082
2016-7,14.539036696522649,25889.381793247117,0.8070305181943271,0.662659760436754,12.35193113810464,0.7198891247238125,8626453.561986644,389050.5848196343,9.241331146969024,6809074.510505198,0.6978394319451563,637318.2530630315,3133213.35495604,7808785.074146671,384.6299964028089,9585081.117791396,0.3812478068283722,3.6103448389937896,0.4322012065217192,0.423174444733437,-3206.2407436979347,2.0315258061610644,192.6281077940336,197805439.0017368,403.52153072435686,0.9884781197469455
2016-8,16.712956831636284,25985.86991100297,0.8069727683261702,0.662577584787745,12.33424102591521,0.7198665821493474,8627386.636012692,389050.8338644132,9.240354202294563,6808935.756918361,0.6977947901476574,637097.9430763191,3125396.950036765,7807090.117382177,374.0231720981001,9555940.880272027,0.3986499601282697,3.669876558657872,0.4225039481243295,0.406476249562938,-3149.757781764285,2.0305724295198666,192.82149548554767,197880006.78201172,404.6150203119495,1.1468452316963866
2016-9,15.538328775848775,26084.010821064207,0.8069150184580131,0.662495409138736,12.31655091372578,0.7198440395748822,8628319.71003874,389051.0829091922,9.239377257620104,6808797.003331525,0.6977501483501586,636877.6330896067,3120136.460998561,7805395.160617684,357.8867409537925,9499194.488638684,0.4218717050778418,3.720044279530332,0.418532365024963,0.4024664212978491,-3439.0590351732635,2.04589542394608,193.01488317706176,197954574.5622867,405.7203252139655,1.0968349730129716
2016-10,16.292610350708276,26189.385195579525,0.8068572685898561,0.6624132334897269,12.29886080153635,0.7198214970004171,8629252.784064787,389051.3319539712,9.238400312945643,6808658.249744689,0.6977055065526596,636657.3231028942,3116690.882207065,7803700.203853191,341.63177653475714,9966047.81567214,0.4224506608091278,3.7459841676376406,0.4160254193180028,0.405117178149495,-3965.9673132275466,2.0672746138908056,193.20827086857585,198029142.34256163,406.803335189492,1.0609160061600742
2016-11,14.099814460885616,26300.05466594585,0.806799518721699,0.6623310578407179,12.28117068934692,0.719798954425952,8630185.858090835,389051.5809987501,9.237423368271184,6808519.496157853,0.6976608647551608,636437.0131161818,3111067.868641125,7802005.247088698,326.9734003768556,10587512.611494165,0.3923024529656499,3.7392056894335934,0.4114160891944031,0.3907469610472366,-2953.9693584836964,2.086506575082691,193.39165227367104,198103710.1228366,407.8917355912226,1.1479049091605034
2016-12,11.828000000000005,26412.900532047297,0.806741768853542,0.6622488821917089,12.26348057715749,0.7197764118514868,8631118.932116881,389051.830043529,9.236446423596725,6808380.742571018,0.6976162229576619,636216.7031294694,3102944.3501696377,7800310.290324205,318.270666236674,10898685.552629258,0.377390938464421,3.733037971414247,0.4077513114353103,0.3851019690388544,-2879.5516234189686,2.094478154479812,193.5750336787663,198178277.90311152,408.9675448006736,1.0441767846983232
