,Sergipe- custo m2 (R$),Sergipe - IDH Educacao,Sergipe - IDH,Sergipe - Depósito Poupança (R$),Sergipe - IDH Longevidade,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Sergipe - value,Sergipe - Produção de Cimento (t),Sergipe - Consumo de Cimento (t),Sergipe - PIB - Estadual,Sergipe - PIB - Construção Civil,Sergipe - PIB - Per Capita,Sergipe - PIB - Preços de Mercado,Sergipe - IDH Renda,Sergipe - Desemprego,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2010-6,16340.452777871746,0.6288559364711002,0.6889515538492648,2908104.70745105,0.7735434358428637,1.5768973460566342,1015.106196458278,1346.4059134269844,26.001674586468106,22.77741566116825,82.61708321141525,3.7399992680830665,0.3915501913834658,249.1276241444826,33.763,23561106.07308604,1312956.0038811306,9.967342219424715,20540185.11978382,0.6654083911103605,8.140215282474083,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,16424.089328977167,0.6291090105002259,0.6890576494764922,2911163.21914126,0.7736314751493674,1.4276371860234112,1015.0986827873348,1395.9462881344373,25.879087281370225,22.182824279255524,80.3438209856932,3.85518863952068,0.3932021348682123,249.4754957926288,38.812,23597845.62818268,1312328.4492764636,9.96642303579613,20543283.36784943,0.6655380979402759,8.13915867732595,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,16506.416990821617,0.6293620845293516,0.6891637451037196,2914221.73083147,0.773719514455871,1.2185408430030684,1014.4952179904288,1290.9298160391374,26.198047334929864,21.876202907718618,77.42565594422886,4.0285350846805725,0.3948659918085261,249.44680703851384,40.815,23634585.183279317,1311700.8946717966,9.96550385216754,20546381.61591504,0.6656678047701912,8.138102072177817,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,16588.06246165899,0.6296151585584773,0.6892698407309469,2917280.24252168,0.7738075537623746,1.1048725890868225,1013.3990866243864,1297.8216776231195,26.732865979036152,21.80017886244723,74.73986448421662,4.114992977192268,0.3965412990395466,249.53753118532268,41.58,23671324.73837595,1311073.3400671296,9.96458466853895,20549479.863980643,0.6657975116001064,8.137045467029685,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,16669.09653304717,0.6298682325876029,0.6893759363581742,2920338.75421189,0.7738955930688783,1.1596253548978577,1012.3993602963496,1286.1532892919,27.197013392516176,21.508223685246037,71.41946426862921,3.896825900967712,0.3982275603107812,250.7624462126268,45.091,23708064.293472588,1310445.7854624626,9.96366548491036,20552578.112046253,0.6659272184300217,8.13598886188155,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,16749.72742507926,0.6301213066167286,0.6894820319854016,2923397.2659021,0.7739836323753819,1.1003436995224067,1011.7403063713728,1274.4851125010484,27.618060678399416,21.23098732629786,67.30739575739416,3.9376429291940775,0.3997245005252082,251.50125016725363,43.149,23744803.84856922,1309818.2308577956,9.962746301281772,20555676.360111862,0.666056925259937,8.134932256733418,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,16830.35326266002,0.6303743806458544,0.689588127612629,2926455.7775923098,0.7740716716818856,1.270158218308581,1011.3339096881102,1414.035622224884,27.80964582882665,21.171968732770065,65.42067367621046,3.7652120877622615,0.4012446621287099,251.84212442474947,46.128,23781543.40366586,1309190.6762531286,9.961827117653185,20558774.60817747,0.6661866320898522,8.133875651585285,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,16910.73349115405,0.63062745467498,0.6896942232398563,2929514.28928252,0.7741597109883893,1.4576026506010322,1011.349406471578,1372.7497941327806,27.79394062901007,21.131699168247145,64.99018934333776,3.431867133545876,0.4029926880059273,251.77084740111576,45.646,23818282.958762497,1308563.1216484616,9.960907934024595,20561872.85624308,0.6663163389197675,8.132819046437152,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,16995.662614278608,0.6308587272792255,0.6897645625489929,2950479.10653765,0.7742017264307149,1.691339666870317,1011.5766212093602,1303.4449615623776,27.6828065783095,21.221554994661933,65.78102006120643,3.21081695632586,0.4045609979880218,252.01826176528863,43.796,23850277.72860078,1307651.10122879,9.958903544991482,20563337.071732983,0.6664318225044784,8.441137917787849,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,17082.251508402365,0.631089999883471,0.6898349018581295,2971443.92379278,0.7742437418730405,1.837194988149188,1012.1190681136532,1237.601079342246,27.325294371267177,21.320323513829937,68.61354636590245,2.8819818400204227,0.4061500302398814,253.6414450957892,46.183,23882272.498439062,1306739.0808091187,9.956899155958371,20564801.28722289,0.6665473060891892,8.749456789138543,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,17167.301719928382,0.6313212724877165,0.6899052411672659,2992408.74104791,0.7742857573153661,1.847488439124217,1013.0585953541686,1124.993629022829,26.744311751370045,20.903096222125036,69.95638600100082,2.6278971041679022,0.4077602426220806,254.5053953608391,43.55,23914267.268277347,1305827.060389447,9.95489476692526,20566265.5027128,0.6666627896739001,9.05777566048924,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,17238.79356549472,0.631552545091962,0.6899755804764025,3013373.55830304,0.7743277727576916,1.818223256985806,1014.0126064643798,1105.5372360107478,26.22869016567544,20.46377391184952,70.41193841650927,2.505732414871202,0.4091838656487476,254.95056590897428,45.0,23946262.038115628,1304915.0399697756,9.952890377892146,20567729.718202703,0.666778273258611,9.366094531839936,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,17320.756970638296,0.6317838176962075,0.6900459197855391,3034338.37555817,0.7743697882000172,1.5606092244049017,1014.9402318541136,1131.0162101957817,25.85944299254441,20.036218396178928,70.34281461780445,2.482507971929139,0.410200400432937,254.057226347657,43.706,23978256.807953916,1304003.0195501042,9.950885988859037,20569193.933692608,0.6668937568433219,9.67441340319063,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,17377.628606749637,0.632015090300453,0.6901162590946757,3055303.1928133,0.7744118036423429,1.656958884773933,1014.9679928288132,1182.986940796251,25.749896763837985,19.929604045014248,70.47113814175768,2.688774249861823,0.410792845932533,255.05149619128636,46.368,24010251.5777922,1303090.9991304325,9.948881599825922,20570658.149182517,0.6670092404280328,9.982732274541329,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,17432.271086277833,0.6322463629046985,0.6901865984038122,3076268.0100684296,0.7744538190846684,1.552932079920279,1014.7140626677412,1260.8324702047928,25.81184157616699,20.092924286993814,70.9838574695975,2.945159157003965,0.4113601790173923,256.97590573688274,53.442,24042246.34763048,1302178.978710761,9.94687721079281,20572122.364672422,0.6671247240127437,10.291051145892023,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,17486.25036049595,0.632477635508944,0.6902569377129488,3097232.82732356,0.774495834526994,1.490926197482347,1014.157915090034,1344.441621647708,26.018708828357035,20.42621689050905,71.62546802556862,3.1945703505805345,0.4123178459169779,257.6408356496943,51.711,24074241.117468763,1301266.9582910896,9.9448728217597,20573586.580162328,0.6672402075974545,10.599370017242718,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,17540.436133180374,0.6327089081131895,0.6903272770220854,3118197.6445786897,0.7745378499693195,1.4282496748392748,1013.3677185323388,1404.2387635766331,26.317954306181772,20.85209609169599,72.25386551700038,3.4462877871620705,0.4134693641216614,258.2410118530133,52.252,24106235.887307044,1300354.9378714182,9.942868432726586,20575050.795652237,0.6673556911821654,10.907688888593414,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,17593.68645273653,0.632940180717435,0.6903976163312219,3139162.46183382,0.7745798654116451,1.51096708662532,1013.0940843473934,1449.953689260235,26.59814068743614,21.05111410376764,71.96905915707823,3.52024570390018,0.4144060828762833,258.43622734531107,49.106,24138230.65714533,1299442.9174517468,9.940864043693471,20576515.011142146,0.6674711747668763,11.216007759944109,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,17647.91907733814,0.6331714533216805,0.6904679556403585,3160127.27908895,0.7746218808539707,1.5746047406444073,1012.9120367532424,1509.2655246097318,26.89373462089446,21.17689045240046,71.2964830028576,3.512863674501329,0.415327256973714,259.22057852966,58.722,24170225.42698361,1298530.897032075,9.938859654660362,20577979.226632047,0.6675866583515871,11.524326631294803,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,17706.14197878026,0.633402725925926,0.690538294949495,3181092.09634408,0.7746638962962963,1.5363547366063344,1012.8371359309356,1503.1207881851442,27.11170617548634,21.16273744357696,70.34705298681236,3.3977798738735268,0.4162321269689503,259.76054674091404,54.43,24202220.19682189,1297618.8766124037,9.93685526562725,20579443.442121956,0.6677021419362981,11.832645502645502,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,17764.91498059304,0.6335860781893005,0.6905836997755332,3205415.652508648,0.7746615622427984,1.7331941140440423,1013.037048861918,1473.334205032205,27.14005705696917,21.076412014583,69.88935933810653,3.1900053179045025,0.417119919415026,261.099041300475,54.859,24226328.48616877,1295787.5457394451,9.933443363437584,20577268.64367179,0.6679149797294853,11.89080452926765,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,17821.156869038237,0.6337694304526749,0.6906291046015713,3229739.2086732164,0.7746592281893004,1.5664799478929754,1013.5737008122688,1395.4946525996238,26.973765758363868,20.859762933971503,69.67595189270335,2.9762822113117977,0.4179898471213429,262.5791518063216,60.825,24250436.775515653,1293956.2148664864,9.930031461247918,20575093.84522162,0.6681278175226727,11.948963555889796,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,17876.97723809813,0.6339527827160494,0.6906745094276094,3254062.7648377847,0.7746568941358025,1.6109970747643516,1014.230801054188,1296.1302740621345,26.61941536786411,20.55478158341253,69.86677847758146,2.7342571328530783,0.4192492727010773,263.0696809211896,59.199,24274545.06486253,1292124.883993528,9.92661955905825,20572919.046771456,0.66834065531586,12.007122582511949,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
2012-5,17932.559690257458,0.6341361349794239,0.6907199142536476,3278386.321002353,0.7746545600823045,1.6861500618481498,1015.228926409737,1223.600955281172,26.14578997855197,20.184887351468923,70.23093793069185,2.581896485262344,0.4204975489443845,263.9522856496628,59.829,24298653.35420941,1290293.553120569,9.923207656868584,20570744.248321287,0.6685534931090472,12.065281609134097,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,17987.80961476649,0.6343194872427984,0.6907653190796859,3302709.8771669213,0.7746522260288066,1.6647316807652202,1015.9590839037676,1208.5901964209957,25.82946355004281,19.92975082765488,70.44684956783026,2.575795044244851,0.4219380990814568,264.5505349212466,55.237,24322761.64355629,1288462.2222476108,9.919795754678916,20568569.449871123,0.6687663309022346,12.123440635756245,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,18041.69424409087,0.6345028395061729,0.690810723905724,3327033.4333314896,0.7746498919753086,1.650697914712956,1016.0881526480216,1240.0343548736298,25.657630630881737,19.614765011926828,70.46618654194768,2.681637187300827,0.4233745869936608,265.2695272694604,49.947,24346869.932903163,1286630.8913746525,9.91638385248925,20566394.65142096,0.6689791686954218,12.18159966237839,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,18093.6998546034,0.6346861917695473,0.690856128731762,3351356.9894960583,0.7746475579218107,1.6100385905024004,1015.6335577144216,1313.8586964025187,25.785726922935968,17.070041120576008,63.57863601825637,3.036131060926491,0.4248066778533638,266.54567193516834,48.731,24370978.222250044,1284799.5605016935,9.912971950299584,20564219.85297079,0.6691920064886091,12.23975868900054,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,18146.288484476496,0.6348695440329218,0.6909015335578003,3375680.5456606266,0.7746452238683128,1.4944036184053886,1014.7668230160128,1398.3797217844465,26.12872098718745,13.739713625225717,54.45069580649524,3.3476038958523984,0.4262340387930544,268.0736569330593,49.443,24395086.51159692,1282968.229628735,9.90956004810992,20562045.054520626,0.6694048442817965,12.297917715622686,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,18198.83779106461,0.6350528962962964,0.6909469383838385,3400004.101825195,0.7746428898148148,1.2624245179217497,1013.88582350875,1456.235623999988,26.50198152224293,13.259331326465992,52.63973733265374,3.6254013457236254,0.4276563396043504,269.1010624147915,53.912,24419194.8009438,1281136.8987557765,9.906148145920252,20559870.256070457,0.6696176820749837,12.356076742244834,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,18250.71393918741,0.6352362485596708,0.6909923432098766,3424327.657989763,0.7746405557613169,1.1786015476718654,1013.2382029481475,1508.5736824213077,26.95327292673627,12.906326870352824,50.78061918698864,3.763299736580163,0.4290732534674846,269.1609542906374,51.322,24443303.09029068,1279305.5678828177,9.902736243730589,20557695.457620293,0.669830519868171,12.414235768866984,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,18300.144072128394,0.6354196008230453,0.6910377480359147,3448651.2141543315,0.7746382217078189,1.1051763011904057,1012.976654571399,1537.605350089012,27.325327629788127,15.111635298694534,55.91303051663717,3.7122648213253626,0.4306926157724289,269.16712026400097,48.35,24467411.37963756,1277474.2370098592,9.89932434154092,20555520.659170125,0.6700433576613584,12.472394795489132,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,18351.83470089305,0.6356029530864198,0.6910831528619529,3472974.7703189,0.774635887654321,1.3704515196102431,1012.8343020388608,1511.2603686298148,27.515594272535484,18.618675696491664,64.45229261808602,3.5775511235306654,0.4323140025814844,269.0754420449769,53.319,24491519.668984435,1275642.906136901,9.895912439351251,20553345.86071996,0.6702561954545456,12.53055382211128,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,18406.759011295893,0.6358640847050755,0.6911392858679386,3492635.682931267,0.7746055813185871,1.5891806517195886,1012.8974871437764,1463.5215933715383,27.49574555637144,19.42685584459057,66.96919759741812,3.218180815291119,0.4339328049197611,269.4653544721111,45.52,24509385.90823745,1273897.797839503,9.8930826356373,20549768.307585116,0.6701954745896467,12.577993579703428,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,18458.666896949308,0.6361252163237312,0.6911954188739244,3512296.595543635,0.7745752749828532,1.6969837482690424,1013.2592003621996,1384.2889133054366,27.27405797284993,20.22801276154517,69.68839927509852,2.8641275453564026,0.4357567193469395,269.8028554894515,51.545,24527252.147490468,1272152.6895421054,9.890252831923346,20546190.754450265,0.6701347537247476,12.625433337295576,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,18510.563537531896,0.6363863479423869,0.6912515518799103,3531957.5081560025,0.7745449686471193,1.9369642095608004,1013.9252168883816,1278.3100498373676,26.821457238448627,20.736112767758858,72.33622461232879,2.468473909926121,0.4377895089205529,269.0398189668732,51.682,24545118.38674348,1270407.5812447076,9.887423028209394,20542613.201315414,0.6700740328598487,12.672873094887724,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,18565.34337054421,0.6366474795610426,0.691307684885896,3551618.42076837,0.7745146623113854,1.7242411065252707,1014.6079218259222,1216.511748775107,26.333540324720907,20.796455800469325,74.09153286957086,2.24373182462368,0.440035004151134,269.06507542530534,42.753,24562984.6259965,1268662.47294731,9.88459322449544,20539035.64818057,0.6700133119949496,12.720312852479871,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,18644.019284932976,0.6369086111796983,0.6913638178918817,3571279.3333807373,0.7744843559756516,2.0235045289082336,1015.1589087825624,1230.5665339224772,26.088993340783123,20.634136746547245,73.81869955719533,2.321048123447942,0.4422972722838358,268.8859732871547,41.322,24580850.865249515,1266917.3646499123,9.881763420781487,20535458.095045723,0.6699525911300507,12.767752610072025,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,18698.94218930634,0.637169742798354,0.6914199508978676,3590940.2459931048,0.7744540496399177,2.197047528004987,1015.353467742768,1267.2730707809308,25.981587794266662,20.61230582837805,73.75603508136585,2.5408399008609166,0.444584963546099,270.24965850166336,47.796,24598717.10450253,1265172.2563525147,9.878933617067537,20531880.54191088,0.6698918702651517,12.81519236766417,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
2013-8,18777.391037929945,0.6374308744170096,0.6914760839038534,3610601.1586054727,0.7744237433041837,2.116403810643252,1014.9399952585763,1336.2319074333484,26.0686443355228,20.79608609663856,73.93102976690672,2.9021923644916425,0.4469072516606616,269.9871551085807,50.951,24616583.343755547,1263427.148055117,9.87610381335358,20528302.98877603,0.6698311494002527,12.86263212525632,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,18859.76675122897,0.6376920060356653,0.6915322169098391,3630262.07121784,0.7743934369684499,2.733853445483942,1014.317791463241,1424.1937264128703,26.36352094536085,21.45925332788854,75.16587724993629,3.294837264964332,0.4492653551839936,268.70204824444625,51.242,24634449.58300856,1261682.0397577195,9.873274009639628,20524725.43564118,0.6697704285353537,12.910071882848468,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,18941.67524899903,0.637953137654321,0.6915883499158249,3649922.983830208,0.774363130632716,2.7353613819918787,1013.7849443141932,1479.2062065983923,26.66793118687503,21.634719291121627,75.23744666943178,3.4392392979817785,0.4518561206792388,267.5015190554179,53.111,24652315.82226158,1259936.931460322,9.870444205925674,20521147.882506333,0.6697097076704547,12.957511640440616,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,19023.272577893287,0.6382142692729768,0.6916444829218107,3669583.896442576,0.774332824296982,2.563985511485573,1013.189024026284,1509.610577928343,26.95423114816273,22.065198274388266,76.2124560382777,3.4802939682748835,0.4542721769355158,266.27532940648734,52.726,24670182.061514597,1258191.823162924,9.86761440221172,20517570.32937149,0.6696489868055557,13.004951398032764,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,19103.793111059756,0.6384754008916325,0.6917006159277965,3689244.809054943,0.7743025179612482,2.376247244293972,1012.9666854580252,1520.2536307176435,27.252449899174785,19.702897072890327,71.401558920875,3.4048377969771493,0.4567184237530512,264.90683236400406,48.372,24688048.30076761,1256446.7148655264,9.864784598497767,20513992.77623664,0.6695882659406567,13.052391155624914,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,19187.65870358469,0.6387365325102882,0.6917567489337823,3708905.72166731,0.7742722116255143,2.189613442787301,1012.8976238474488,1479.5945585105687,27.46307454234636,16.057423737224035,62.42659357842334,3.1747041044177924,0.45919579450365,263.83056990581287,56.34014401869435,24705914.540020622,1254701.6065681288,9.861954794783816,20510415.22310179,0.6695275450757577,13.099830913217062,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
2014-2,19267.596187764364,0.6388319250971651,0.6917272819124891,3690127.8896338535,0.7742046575395803,2.246237655686086,1012.8330949635669,1399.1648358237849,27.39824863153044,12.753370762550494,54.54549244560646,2.9789832549531985,0.4617052571063989,262.5328403494114,52.222243855056085,24717178.976352293,1253369.4420503022,9.859317488584022,20506251.085531205,0.6694200974721172,13.141978785827712,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693
