,Ceará - Desemprego,Ceará - Consumo de Cimento (t),Ceará - IDH Educacao,Ceará - value,Ceará - IDH Renda,Ceará- custo m2 (R$),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Ceará - Depósito Poupança (R$),Ceará - IDH,Ceará - PIB - Estadual,Ceará - PIB - Construção Civil,Ceará - PIB - Per Capita,Ceará - PIB - Preços de Mercado,Ceará - IDH Longevidade,Ceará - Produção de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2006-9,8.068176362020429,97.804,0.6791650426152459,0.3158792581578663,0.6256602793864802,12846.846073916671,0.6293776450580147,1010.3206944175548,0.0,27.34782768459275,20.756063372165617,68.06182764609301,3.4315919367515275,5465257.719114267,0.7007683802103253,73251849.01380493,4718239.17403079,7.653500212275536,64175738.84105764,0.784134645740683,130.0461779300069,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217
2006-10,8.065735977957871,99.213,0.6796443020067634,0.3167403456181547,0.6260016679992468,12931.292002227328,0.6628937471306988,1009.6181615831392,0.0,27.5281932285256,21.09450394760856,68.76893600247308,3.3915949494555058,5532694.189983468,0.7010832159018543,73322582.49387431,4722407.229589469,7.655708993112983,64196660.72975791,0.784419753879881,130.79219561942577,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412
2006-11,8.063295593895313,101.183,0.6801235613982809,0.3175792573904412,0.6263430566120135,13017.634071932083,1.0147170776263807,1009.2473244354696,0.0,27.52732707784461,21.46250594828286,70.39159150622916,3.195883956168064,5600130.660852669,0.7013980515933832,73393315.97394371,4726575.285148148,7.65791777395043,64217582.618458174,0.7847048620190791,131.17300204607326,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836
2006-12,8.060855209832754,106.958,0.6806028207897985,0.3187879486905953,0.6266844452247802,13105.52631414058,1.3268782179732652,1008.9815819813348,0.0,27.468015178213054,21.84079467248302,72.350882588495,2.980153361506733,5667567.131721869,0.7017128872849121,73464049.45401311,4730743.340706825,7.660126554787877,64238504.50715844,0.7849899701582771,131.8682895417839,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445
2007-1,8.058414825770196,95.626,0.681082080181316,0.3198804045852437,0.6270258338375468,13194.342403128843,1.7444384248784262,1008.705414613334,0.0,27.346385537004693,22.176856517228828,74.40511137954987,2.7517137237733507,5735003.60259107,0.7020277229764411,73534782.9340825,4734911.396265504,7.6623353356253245,64259426.39585871,0.7852750782974751,132.1567278877471,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212
2007-2,8.055550851051208,65.624,0.6815306789729639,0.3207726651628031,0.6273521277133236,13283.192385644976,2.0456039453773016,1008.6257134333156,0.0,27.15617529843104,22.35384774453249,76.04601277750399,2.5388063443748257,5771468.682045342,0.7023040966573297,73598916.63530986,4738796.926604407,7.66437484481288,64277415.77035027,0.7855086295298932,132.67907938612692,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321
2007-3,8.052686876332219,78.343,0.6819792777646119,0.3214195852466061,0.6276784215891004,13373.24704749616,1.9504362219274844,1008.8360175872032,0.0,27.017921189353817,22.281485574835727,76.35534620174508,2.5224579553884894,5807933.7614996135,0.7025804703382185,73663050.33653721,4742682.456943311,7.666414354000436,64295405.14484184,0.7857421807623114,133.42711714812748,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217
2007-4,8.049822901613231,69.913,0.6824278765562599,0.3221750511330775,0.6280047154648771,13472.462902369009,2.050763102310968,1009.2793547782104,0.0,26.898831341482985,22.058458315110386,75.87288094219402,2.587286031012151,5844398.840953886,0.7028568440191072,73727184.03776458,4746567.987282215,7.668453863187991,64313394.51933341,0.7859757319947295,133.44346294129355,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308
2007-5,8.046958926894243,84.748,0.6828764753479079,0.3224490197333631,0.6283310093406539,13561.858472651793,1.7662168922087382,1009.6946661228088,0.0,26.776641699624022,21.53251586841758,74.13423921560809,2.8002966166340784,5880863.920408157,0.7031332176999958,73791317.73899195,4750453.517621118,7.670493372375547,64331383.89382498,0.7862092832271476,133.92606944014182,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756
2007-6,8.044094952175254,91.821,0.6833250741395558,0.3225004105470709,0.6286573032164307,13651.541774277592,1.50518644361944,1010.1574645356958,0.0,26.69910080148416,20.988051406852776,72.16096229611556,3.051239159368503,5917328.999862429,0.7034095913808844,73855451.4402193,4754339.047960021,7.672532881563102,64349373.26831655,0.7864428344595658,134.5870329095348,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933
2007-7,8.041230977456266,105.94,0.6837736729312037,0.3224260224251091,0.6289835970922073,13741.570121022827,1.311896792750037,1010.1230853491262,0.0,26.762658014379383,20.650047050545943,70.42647593683718,3.3005843748884334,5953794.0793167,0.7036859650617732,73919585.14144666,4758224.5782989245,7.674572390750658,64367362.64280811,0.7866763856919838,135.48111833133095,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252
2007-8,8.038367002737278,113.44,0.6842222717228517,0.3228304385257978,0.6293098909679841,13832.774837802155,0.8978307542990522,1009.7753025556216,0.0,26.87811123595547,20.46862494721083,69.17583423356297,3.458177622682331,5990259.158770972,0.7039623387426619,73983718.84267403,4762110.108637828,7.676611899938213,64385352.01729968,0.7869099369244019,135.93383577961035,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062
2007-9,8.035503028018288,107.511,0.6846708705144996,0.3232121450308202,0.6296361848437608,13925.836826033184,0.8360715236972799,1009.3170735821216,0.0,26.82923322808884,20.60769275723813,69.84517883674239,3.2998468754664905,6026724.238225244,0.7042387124235505,74047852.54390138,4765995.638976731,7.678651409125768,64403341.39179125,0.7871434881568201,136.02108727702992,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212
2007-10,8.0326390532993,118.965,0.6851194693061475,0.3237327936447035,0.6299624787195376,14018.822639005375,0.7627961777856374,1008.232414557008,0.0,27.002049765222843,21.086093902531275,71.02605897746686,3.204945596813822,6063189.317679515,0.7045150861044391,74111986.24512875,4769881.169315634,7.680690918313324,64421330.76628282,0.7873770393892382,136.63610811383012,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608
2007-11,8.029775078580313,124.128,0.6855680680977956,0.3240759676181012,0.6302887725953144,14111.665780102432,0.728720068490947,1007.2681943055992,0.0,27.147730921641344,21.56791395972734,72.38341108618968,3.04233898182006,6099654.397133787,0.7047914597853279,74176119.94635612,4773766.699654538,7.682730427500879,64439320.140774384,0.7876105906216563,137.32459814668871,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294
2007-12,8.026911103861323,117.705,0.6860166668894435,0.3241739178736251,0.6306150664710911,14205.058977105324,0.992444924703932,1006.8859362017816,0.0,27.021483554670716,21.95806552628755,74.56297211633964,2.706118625547365,6136119.476588058,0.7050678334662166,74240253.64758347,4777652.229993442,7.684769936688435,64457309.51526596,0.7878441418540745,138.56383201182118,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519
2008-1,8.024047129142335,113.871,0.6864652656810915,0.3240741151576847,0.6309413603468679,14300.152533599678,1.1819553765785713,1006.4159745635584,169.94617544520588,27.37623991916832,22.324043291814693,74.5876469299986,2.728404834265688,6172584.55604233,0.7053442071471052,74304387.34881084,4781537.760332345,7.686809445875991,64475298.88975752,0.7880776930864926,138.49104395916555,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748
2008-2,8.0263886559899,91.401,0.6868827769173197,0.3241618512041368,0.6312543058947334,14395.98478897179,1.379848883554132,1006.6015266724264,341.37671297983616,27.40030133911288,22.43883694201086,74.84168489891351,2.576885806566485,6227154.156250983,0.7055830009837567,74351905.6504017,4785368.0889935605,7.687773274924622,64482386.07963906,0.7882606202370324,138.25616629996836,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,8.028730182837464,82.105,0.687300288153548,0.324481255460707,0.6315672514425988,14492.34449127191,1.875043848683938,1007.2571586980396,507.9684984169726,27.02179936970029,22.37514772356345,76.15819489921566,2.398423252769834,6281723.756459635,0.7058217948204082,74399423.95199254,4789198.417654777,7.688737103973254,64489473.2695206,0.7884435473875722,139.10388435954033,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,8.031071709685026,84.652,0.6877177993897763,0.3249548614332671,0.6318801969904644,14588.25057380257,1.4088650518187782,1007.589946691518,667.0350811493845,26.853359644650503,22.294974688843563,76.46390151416537,2.4646543387707607,6336293.356668288,0.7060605886570597,74446942.2535834,4793028.746315992,7.689700933021886,64496560.45940214,0.788626474538112,139.1988551208024,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,8.03341323653259,88.592,0.6881353106260045,0.3254219396425257,0.6321931425383299,14696.644357988078,1.6564583883027564,1008.1301133503636,815.8900105697248,26.42918459336221,22.110851106429784,77.54284127142795,2.405091213012554,6390862.95687694,0.7062993824937112,74494460.55517425,4796859.074977209,7.690664762070517,64503647.64928368,0.7888094016886519,139.95575330071586,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,8.035754763380154,99.885,0.6885528218622329,0.3264943729979847,0.6325060880861954,14797.786827660027,1.7425421749296848,1008.5550656499316,922.2229166666664,26.160371891984976,21.860157542607485,77.76887418014564,2.4529004300339508,6445432.557085592,0.7065381763303626,74541978.8567651,4800689.403638424,7.691628591119148,64510734.83916522,0.7889923288391917,140.45143695478538,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
2008-7,8.038096290227717,125.601,0.6889703330984611,0.3274928816296126,0.6328190336340609,14900.074593205683,1.7566997498406636,1008.5859203773344,1071.7735755284666,26.4122708675273,21.69266558783228,76.04282169380515,2.5938225607721077,6500002.157294245,0.7067769701670141,74589497.15835595,4804519.732299641,7.69259242016778,64517822.02904676,0.7891752559897315,141.64507671526553,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,8.040437817075281,122.065,0.6893878443346894,0.3285683278617017,0.6331319791819264,15001.900684752276,1.910756655933824,1008.5060290902204,1181.1484334873967,26.83063354324732,21.54182090156105,73.66836282718546,2.74184766281335,6554571.757502898,0.7070157640036657,74637015.45994681,4808350.060960856,7.693556249216412,64524909.21892829,0.7893581831402713,142.69481127060484,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,8.042779343922845,124.34,0.6898053555709177,0.3296445885055306,0.6334449247297919,15100.14676490017,2.0934133069063137,1008.2782306414836,1269.900558884459,27.268504489274456,21.4272744285191,71.36248249109171,2.8741858483404568,6609141.35771155,0.7072545578403172,74684533.76153767,4812180.389622072,7.694520078265043,64531996.40880983,0.7895411102908111,143.6683829079882,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,8.04512087077041,131.923,0.690222866807146,0.3305091870840544,0.6337578702776574,15195.639636144731,2.287569820689896,1008.1677976399164,1333.9854891865398,27.519791344455268,21.449704266698387,70.41526997774064,2.8479753146019995,6663710.957920202,0.7074933516769687,74732052.06312852,4816010.718283288,7.695483907313674,64539083.598691374,0.789724037441351,144.28263198917148,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,8.047462397617974,130.25,0.6906403780433742,0.3314024287466237,0.6340708158255229,15291.834893979782,2.4761263152141737,1007.978050755658,1369.3587618605816,27.552453397851856,21.57960287926839,70.86714276261829,2.702600087134298,6718280.558128854,0.7077321455136202,74779570.36471938,4819841.046944504,7.696447736362306,64546170.78857291,0.7899069645918908,144.40170211916626,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,8.049803924465536,133.906,0.6910578892796025,0.3323335138763418,0.6343837613733884,15387.979196470553,2.5046154664397404,1007.8201479199826,1438.4089823901186,27.31812163151881,21.85229705475935,73.13327493672945,2.395002041088538,6772850.158337507,0.7079709393502717,74827088.66631022,4823671.37560572,7.697411565410938,64553257.97845445,0.7900898917424306,144.95426742678043,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,8.0521454513131,121.805,0.6914754005158308,0.3330997499005406,0.6346967069212539,15483.96721447728,2.893948799773073,1007.9497613464108,1299.539874912687,26.93651739288143,22.156805523847424,76.1881320794641,2.0291406944142274,6827419.75854616,0.7082097331869232,74874606.96790108,4827501.704266936,7.698375394459569,64560345.16833599,0.7902728188929704,144.77849146524974,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,8.049257586340438,94.761,0.6918613972410893,0.3337776957233018,0.6349980505502868,15580.295067770106,2.8449011807254543,1007.9871424903496,1204.9373149251971,26.623353832979173,22.396721678862573,78.69754248723719,1.761549880777572,6904830.4911673125,0.7084118293457405,75037460.46753593,4829526.760264987,7.702183391125765,64605622.25109727,0.7904060547865335,144.7122417423416,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,8.046369721367777,93.343,0.6922473939663478,0.3346553494082099,0.6352993941793197,15676.451653119602,2.809919746291215,1008.3681585714958,1181.8230138754327,26.382450720537047,22.46625126361185,80.11705679030067,1.6438764669442985,6982241.223788466,0.7086139255045579,75200313.96717077,4831551.816263039,7.705991387791962,64650899.33385854,0.7905392906800967,144.62944913736644,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,8.043481856395115,78.375,0.6926333906916063,0.3359866915339569,0.6356007378083527,15771.585828744568,2.700116921893867,1008.9378916599608,1184.016160660321,26.21134105122629,22.32779733338648,80.26143730087226,1.6897794187178552,7059651.95640962,0.7088160216633753,75363167.46680562,4833576.872261089,7.709799384458158,64696176.41661982,0.7906725265736598,144.5869865249019,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,8.040593991422453,85.658,0.6930193874168649,0.3373216229707096,0.6359020814373856,15867.965480303254,2.396301858879925,1009.3730060263103,1256.416569109342,26.16499289489153,22.034682492045672,79.1553644164754,1.8775601171718808,7137062.689030773,0.7090181178221927,75526020.96644047,4835601.928259141,7.713607381124355,64741453.499381095,0.7908057624672229,145.4116910878327,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,8.037706126449791,109.614,0.6934053841421234,0.3388496352816758,0.6362034250664185,15963.826643724711,2.0998693026979107,1009.8785018924308,1373.560462345533,26.282571516639376,21.669673437707768,76.97513262858877,2.198442403886685,7214473.421651926,0.7092202139810101,75688874.46607532,4837626.984257192,7.717415377790551,64786730.582142375,0.790938998360786,145.76700989696926,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
2009-7,8.034818261477128,135.487,0.6937913808673819,0.3405098235415657,0.6365047686954515,16060.107355346085,1.695141468261296,1009.910100477449,1482.8824819712363,26.4340909493647,21.3280745061014,74.77272129161099,2.446032084586596,7291884.15427308,0.7094223101398275,75851727.96571016,4839652.040255243,7.721223374456747,64832007.664903656,0.7910722342543491,145.79194820283524,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,8.031930396504466,138.674,0.6941773775926404,0.3424094929521056,0.6368061123244844,16156.294849924108,1.3387164034566428,1009.6531726792304,1574.192709489629,26.729721247153037,21.119903656735023,72.52400046898738,2.723647672798259,7369294.8868942335,0.7096244062986449,76014581.46534501,4841677.096253295,7.725031371122943,64877284.74766493,0.7912054701479123,145.90972024102922,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,8.029042531531804,146.728,0.6945633743178989,0.3439315144710099,0.6371074559535173,16250.848931804148,1.1180432759988028,1009.3569925697396,1583.5507506801428,27.046303024050605,21.18585115030816,71.35872881443073,2.874356033279445,7446705.619515386,0.7098265024574623,76177434.96497986,4843702.152251346,7.728839367789139,64922561.83042621,0.7913387060414754,146.24130971983368,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,8.026154666559142,146.172,0.6949493710431575,0.3454768077248913,0.6374087995825501,16343.702240085186,1.1089512462106186,1008.910843772489,1591.6170147612954,27.263919429871255,21.33471755164738,71.035891300785,2.852185604503501,7524116.352136539,0.7100285986162796,76340288.4646147,4845727.208249398,7.732647364455336,64967838.91318748,0.7914719419350384,146.69419181050316,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,8.02326680158648,140.885,0.695335367768416,0.3467777059714258,0.637710143211583,16436.638558474573,1.2541870586449375,1008.5667260985964,1583.5010709352289,27.58412177589052,21.693025772000784,71.17773940281974,2.889269281586209,7601527.084757693,0.710230694775097,76503141.96424955,4847752.264247449,7.736455361121532,65013115.99594876,0.7916051778286016,146.83860168186382,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,8.020378936613819,145.983,0.6957213644936745,0.348261414917412,0.638011486840616,16529.806982522983,1.3909685808146948,1008.3652677959534,1578.7777235947883,27.72768230420322,22.08517445897027,72.28516315054539,2.697543591698239,7678937.817378847,0.7104327909339144,76665995.4638844,4849777.3202455,7.740263357787729,65058393.078710034,0.7917384137221648,146.43684665196946,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,8.017491071641157,138.52,0.696107361218933,0.3497958536325913,0.6383128304696489,16622.729390796812,1.513839783975346,1008.1870825896256,1614.7941989870533,27.59957507861993,22.338644889649093,74.0575039706109,2.4429152369058804,7756348.55,0.7106348870927318,76828848.96351925,4851802.376243551,7.744071354453925,65103670.16147132,0.7918716496157279,144.8804183793194,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,8.016609489179078,130.778,0.6964614164776717,0.3515452768667731,0.638604318588928,16714.383816453894,1.6089490846869972,1008.1891956017716,1628.2461738393345,27.509518332943525,22.443739881728863,75.06379276825312,2.337569115724984,7785547.248047485,0.7108011677401181,76975498.40762672,4851558.523439638,7.746552643899614,65137010.80179787,0.7919561270772159,145.0206913266695,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,8.015727906717,143.283,0.6968154717364103,0.3531245304517249,0.6388958067082069,16803.92277619843,1.526439362369261,1008.5143388938178,1637.816575898123,27.339024008220765,22.26849076674213,75.27894981395579,2.256078453120896,7814745.94609497,0.7109674483875046,77122147.85173419,4851314.670635724,7.749033933345302,65170351.44212442,0.7920406045387038,145.5598244904797,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,8.014846324254922,125.297,0.697169526995149,0.3544845972882763,0.6391872948274859,16892.082537115297,1.6919317703608383,1009.016207196804,1618.2548531233915,27.30412760866968,21.84801711854243,73.87493262984935,2.4455725968162083,7843944.6441424545,0.7111337290348909,77268797.29584166,4851070.817831812,7.751515222790991,65203692.08245097,0.7921250820001919,145.08276204417237,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
2010-5,8.013964741792842,130.266,0.6975235822538877,0.3556586735302152,0.639478782946765,16979.560944529843,1.7710390583098388,1009.7327385189268,1591.8148342838394,27.57127511155953,21.210777915718342,70.23971769277519,2.8893600271734305,7873143.34218994,0.7113000096822772,77415446.73994912,4850826.965027898,7.75399651223668,65237032.72277752,0.7922095594616799,145.45151524669012,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,8.013083159330764,148.729,0.6978776375126263,0.3567859538136375,0.6397702710660439,17065.834752418454,1.844750106339916,1010.0866604051738,1555.5637448829366,27.69555935967401,20.67524679205729,67.54558021545924,3.2174467161939084,7902342.040237425,0.7114662903296636,77562096.1840566,4850583.112223985,7.756477801682369,65270373.36310407,0.7922940369231679,145.4942042659957,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
