,São Paulo- custo m2 (R$),São Paulo - IDH Longevidade,São Paulo - IDH Renda,São Paulo - Consumo de Cimento (t),Precipitação (mm/day),Pressão Atmosférica (mB),Radiação Global - Dia (Kj/m²),Temperatura do Ar - Bulbo Seco (°C),Temperatura de Ponto de Orvalho (°C),Humidade Relativa do Ar (%),Velocidade do Vento (m/s),São Paulo - Produção de Cimento (t),São Paulo - IDH Educacao,São Paulo - Depósito Poupança (R$),São Paulo - Preço Cimento,São Paulo - PIB - Estadual,São Paulo - PIB - Construção Civil,São Paulo - PIB - Per Capita,São Paulo - PIB - Preços de Mercado,São Paulo - Desemprego,São Paulo - IDH,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%),IPCA - Variação mensal durante o Plano Real (%),NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2006-9,15321.171978619015,0.8486263817277958,0.8121782620129555,928.49,1.478516594459408,834.7734154563734,1138.9630921486903,15.76894108861451,11.838074978839462,78.66021490448274,2.4602243242783244,577.533079671671,0.806276200465805,96907210.0302716,0.3283832420093261,1081044831.9508183,48222922.46526192,24.12696773175079,993972195.8995312,8.109661676437739,0.8171591199974556,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217
2006-10,15401.09315319906,0.8488485378668242,0.8119054447670019,930.604,1.7200616588370898,834.4972859037656,1099.1364449426858,15.896458603504728,12.70080112789026,82.47101328854059,2.199452538191205,582.8414579763083,0.806517750596375,98113974.8258177,0.3270845895708556,1081894418.0759788,48250929.7942284,24.13039383197633,994120231.5850824,8.107561122710397,0.8172430126081098,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412
2006-11,15483.753180499012,0.8490706940058526,0.8116326275210481,950.276,1.44723111699696,834.3106060342596,1118.3330068253442,16.300033473338818,13.262011141990888,83.33327808176963,1.996341884972332,587.2616825107652,0.8067593007269449,99320739.6213638,0.3265940996288025,1082744004.2011387,48278937.12319488,24.13381993220187,994268267.2706336,8.105460568983057,0.8173269052187639,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836
2006-12,15568.412639532837,0.849292850144881,0.8113598102750945,821.024,1.602239353847003,834.4341531273324,1192.0284428786526,16.506756800683167,13.396863912424209,83.09490615204966,2.009789510046896,590.1782264343318,0.8070008508575148,100527504.4169099,0.3258277435708054,1083593590.326299,48306944.45216136,24.137246032427413,994416302.956185,8.103360015255717,0.8174107978294181,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445
2007-1,15654.263350281632,0.8495150062839093,0.8110869930291409,868.685,1.5651566044720138,834.7455373107413,1188.4659352628753,16.458968441065736,13.421327039649062,83.52106980185567,1.7681887413984825,593.573960454978,0.8072424009880848,101734269.212456,0.3252100267771954,1084443176.451459,48334951.78112785,24.140672132652952,994564338.6417364,8.101259461528377,0.8174946904400723,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212
2007-2,15741.634004731675,0.8496858079400068,0.8108292996460058,843.901,1.44600532623172,835.1600148542877,1210.0018048408926,15.785054715863238,12.65020017297252,83.02562856643064,1.6205606366544565,596.4218098304812,0.8074697554037114,102278155.7802436,0.3241697391164863,1085105890.1855414,48351274.283404,24.140931684001757,994574206.4865352,8.098759760625146,0.8175685680901054,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321
2007-3,15830.131392703512,0.8498566095961043,0.8105716062628707,1013.232,1.3232328106678548,835.7115637616838,1212.2628184533912,14.961313419443824,11.688330068554931,82.37566956537314,1.4824348741407969,601.8815983972979,0.8076971098193378,102822042.34803116,0.3233117986353644,1085768603.919624,48367596.78568015,24.141191235350558,994584074.3313338,8.096260059721917,0.8176424457401384,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217
2007-4,15919.286725230968,0.8500274112522018,0.8103139128797356,904.763,1.336631110926781,836.0247537601397,1172.1127806594984,13.902843781263703,10.558664327418455,81.9563892234977,1.3559991286642052,603.5846286091453,0.8079244642349644,103365928.91581877,0.3222327335021444,1086431317.6537066,48383919.2879563,24.14145078669935,994593942.1761326,8.093760358818686,0.8177163233901715,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308
2007-5,16020.403621513133,0.8501982129082993,0.8100562194966006,999.487,1.1280447622248306,836.4840446661212,1220.023188002731,13.1452515999607,9.3238839783594,79.76981619156638,1.2434410750314235,607.488613519248,0.8081518186505909,103909815.48360634,0.3213455797894999,1087094031.387789,48400241.79023245,24.141710338048156,994603810.0209312,8.091260657915457,0.8177902010402046,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756
2007-6,16117.91449321823,0.8503690145643968,0.8097985261134655,989.026,1.4465674027408535,836.9960598056512,1272.696521976237,13.173977882942363,8.913642827157629,77.81138856607372,1.1469483880491502,610.588344878753,0.8083791730662175,104453702.05139393,0.3202472349846087,1087756745.1218717,48416564.2925086,24.141969889396957,994613677.86573,8.088760957012227,0.8178640786902377,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933
2007-7,16216.030172875246,0.8505398162204943,0.8095408327303304,976.498,1.576102466281736,836.8349483854089,1319.308618018178,13.55985839257682,9.010802522318995,76.68823027175496,1.0687087425241302,613.0430818016331,0.8086065274818441,104997588.6191815,0.3193468644129557,1088419458.8559542,48432886.79478476,24.142229440745755,994623545.7105289,8.086261256108997,0.8179379563402709,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252
2007-8,16315.140344077498,0.8507106178765919,0.8092831393471954,1166.121,1.6346065406732102,836.4329146170782,1360.9128186419296,14.094525354459236,9.573428767263824,76.89579358586852,1.010909813263062,616.8905945421646,0.8088338818974706,105541475.18696909,0.3196659879329559,1089082172.5900366,48449209.2970609,24.14248899209456,994633413.5553277,8.083761555205767,0.818011833990304,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062
2007-9,16414.744925128452,0.8508814195326894,0.8090254459640603,1017.982,1.9661890988847297,835.7060730739735,1345.2463333013272,14.7916182256856,10.498094919903012,77.97917054081492,0.9757392750726908,618.8269902746355,0.8090612363130972,106085361.75475666,0.3187816703401204,1089744886.324119,48465531.79933705,24.14274854344336,994643281.4001265,8.081261854302536,0.818085711640337,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212
2007-10,16514.274358471455,0.8510522211887869,0.8087677525809253,1114.037,1.7425034489879625,834.8200809858333,1305.740120296112,15.221659396000687,11.319511783126751,79.83372055154344,0.965384802759722,622.6705986488663,0.8092885907287237,106629248.32254425,0.3180948348196497,1090407600.0582016,48481854.3016132,24.14300809479216,994653149.244925,8.078762153399307,0.8181595892903701,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608
2007-11,16615.475390678494,0.8512230228448844,0.8085100591977902,1029.932,1.8544419975791016,834.3571252611309,1276.1056351025456,15.488454303370473,12.03628975740497,81.80552519080342,0.982034071130883,625.0974291889733,0.8095159451443503,107173134.89033183,0.3175860129434449,1091070313.792284,48498176.80388935,24.14326764614096,994663017.0897238,8.076262452496076,0.8182334669404032,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294
2007-12,16717.932597008414,0.8513938245009819,0.8082523658146551,851.789,1.8782924620636892,834.1914358190883,1262.2932147767865,15.74597282705006,12.475691045807112,82.6965275552565,1.0278747549928866,627.1264517429602,0.8097432995599768,107717021.4581194,0.3170967324123362,1091733027.5263667,48514499.3061655,24.14352719748976,994672884.9345224,8.073762751592847,0.8183073445904363,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519
2008-1,16820.875197085352,0.8515646261570794,0.80799467243152,1028.204,1.8102358183935905,834.0455903023894,1232.2735231859672,15.624567903230645,12.650284271166685,84.07732894134415,1.1,629.0431042181126,0.8099706539756034,108260908.025907,0.3166408042115136,1092395741.2604492,48530821.80844165,24.14378674883856,994682752.7793212,8.071263050689616,0.8183812222404694,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748
2008-2,16923.709186208856,0.8516849999160514,0.807750662983745,1021.902,1.6819448381987894,834.2773930926195,1222.9252173446891,15.08994116155996,12.149707222607104,84.22100110762904,1.205725806451613,630.0872213655749,0.8101833970911327,109232429.35446492,0.3161791802949356,1092918525.1655178,48547746.75676971,24.143600425283815,994684994.0440158,8.073685046201604,0.8184452835387133,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,17026.868139133592,0.8518053736750233,0.8075066535359698,1028.175,1.5592924002554085,834.7062966388803,1168.1903856023243,14.375764886238374,11.483786701762966,84.39608756865339,1.3749271953405018,634.7561833057946,0.810396140206662,110203950.68302284,0.3157536517016685,1093441309.0705867,48564671.70509777,24.14341410172908,994687235.3087102,8.076107041713593,0.8185093448369571,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,17131.42106782397,0.8519257474339953,0.8072626440881948,1085.962,1.2443332077521845,835.4053090140579,1168.3258235410065,13.47429892848801,10.219543838481698,82.74612071956878,1.546355766769073,637.0741470189406,0.8106088833221913,111175472.01158077,0.3153370542963066,1093964092.9756553,48581596.65342583,24.14322777817433,994689476.5734048,8.078529037225582,0.818573406135201,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,17249.35491560715,0.8520461211929672,0.8070186346404197,1097.846,1.2555716883936294,835.9840764076187,1168.9751220604026,13.345404703785023,9.3709032949713,79.57288129796974,1.781549447736084,642.4378084464523,0.8108216264377206,112146993.34013866,0.3148112809200368,1094486876.880724,48598521.60175389,24.143041454619595,994691717.8380992,8.08095103273757,0.818637467433445,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,17358.083620901463,0.8521664949519392,0.8067746251926446,1170.535,1.6155796057684024,836.1342422366922,1200.2023107282548,13.60231698031801,8.792399182480189,75.69903745234568,1.941247883946205,647.3937700091105,0.8110343695532498,113118514.66869658,0.3144779508240349,1095009660.7857926,48615446.550081946,24.142855131064856,994693959.1027936,8.083373028249557,0.8187015287316889,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
2008-7,17465.139106378567,0.8522868687109111,0.8065306157448695,1270.803,1.6577161337919832,836.3988014955268,1214.223700608031,13.455703847755473,8.595151279974209,75.6403698254604,2.133011740273244,650.2091875345124,0.8112471126687791,114090035.99725448,0.3142889176605314,1095532444.6908612,48632371.49841,24.14266880751012,994696200.367488,8.085795023761547,0.8187655900299328,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,17570.07152883434,0.8524072424698831,0.8062866062970945,1194.518,1.7453422660833833,835.6911084457358,1166.266245491906,14.068164169409288,9.634000309542994,77.70326983305357,2.1387585119983283,654.4064221356565,0.8114598557843085,115061557.3258124,0.3136671856321116,1096055228.59593,48649296.446738064,24.142482483955376,994698441.6321826,8.088217019273536,0.8188296513281766,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,17672.007858974324,0.8525276162288551,0.8060425968493194,1175.49,1.7394297008298862,834.9502895719858,1159.58966990749,14.02596576582552,10.425656079037209,81.46984453750618,2.0897883783215065,657.0793549493136,0.8116725988998377,116033078.65437034,0.313680304407912,1096578012.5009987,48666221.39506612,24.14229616040064,994700682.896877,8.090639014785523,0.8188937126264205,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,17771.014713675453,0.852647989987827,0.8057985874015443,1272.776,1.4377999457224462,835.5078928680692,1105.7484441458876,14.3469835146061,11.076052090314295,82.84835031342458,2.029480671168772,660.8158707713064,0.811885342015367,117004599.98292825,0.3129598362935975,1097100796.4060674,48683146.34339418,24.142109836845897,994702924.1615716,8.093061010297511,0.8189577739246645,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,17868.265561848442,0.852768363746799,0.8055545779537693,1140.539,1.330642978158929,835.7632773827775,1097.5741668093976,15.255360311428518,11.38606776455862,79.76185323149889,1.8302284271514333,662.6132669507961,0.8120980851308963,117976121.31148615,0.3128960658185514,1097623580.3111362,48700071.29172224,24.141923513291157,994705165.426266,8.0954830058095,0.8190218352229084,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,17964.97173289639,0.8528887375057709,0.8053105685059941,989.518,1.2911091027859811,836.860208546119,1094.7579458880064,15.732615655980018,11.069682276272871,75.7257211546328,1.76421392523453,665.0129931638579,0.8123108282464255,118947642.6400441,0.3129226365571177,1098146364.216205,48716996.2400503,24.14173718973641,994707406.6909604,8.09790500132149,0.8190858965211523,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,18060.618857250745,0.8530091112647429,0.8050665590582191,990.422,1.248668832732335,838.3616255424238,1099.4038109388785,16.24785135457352,10.561686018735111,70.61941781422232,1.7177032890792476,666.3455598318075,0.8125235713619549,119919163.968602,0.3130266139650016,1098669148.1212735,48733921.18837836,24.141550866181674,994709647.955655,8.100326996833477,0.8191499578193961,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,18156.2510104542,0.8530799837123947,0.8048347936183454,942.513,1.232458150024513,838.7693016387602,1110.9084134217992,16.519403903140294,10.48820515136666,68.87242745719342,1.6731636630664588,670.4422659415387,0.8127212875922329,120748207.72113515,0.3129126667647528,1100780848.870156,48743351.402056776,24.14197164845223,995027320.1616732,8.097372024979004,0.8192044013746826,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,18251.448908530165,0.8531508561600464,0.8046030281784717,1142.459,1.2383305192390708,839.1987336753291,1127.609389795689,16.69998155909912,10.359939063767808,67.31679520372121,1.6507258396257478,675.959928311152,0.8129190038225111,121577251.47366834,0.3128870122269623,1102892549.6190386,48752781.6157352,24.14239243072279,995344992.3676916,8.094417053124529,0.8192588449299693,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,18345.61783742459,0.8532217286076982,0.8043712627385982,1091.735,1.2621394049529044,839.2486881100702,1147.8443765195698,16.366364092109986,10.23629295199673,68.35918366234675,1.6684802298536794,679.4825472889858,0.8131167200527892,122406295.2262015,0.3128089553614847,1105004250.367921,48762211.829413615,24.142813212993342,995662664.5737098,8.091462081270056,0.8193132884852559,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,18451.171329510173,0.85329260105535,0.8041394972987245,1124.855,1.299738271742683,839.0721663263391,1169.9510100524349,15.72186975200383,9.915422667501078,70.0841041291295,1.676731175033575,685.9822803232682,0.8133144362830674,123235338.97873469,0.3132288782565733,1107115951.1168036,48771642.04309204,24.143233995263905,995980336.7797282,8.088507109415582,0.8193677320405424,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,18546.748833755013,0.8533634735030017,0.8039077318588508,1129.992,1.3469805841851326,838.6656112817078,1192.26692685319,15.331765666920845,10.110481519012342,73.05739920924735,1.7062352509560563,690.1525592376362,0.8135121525133455,124064382.73126784,0.3136754761844727,1109227651.8656862,48781072.25677045,24.14365477753446,996298008.9857464,8.085552137561107,0.8194221755958289,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
2009-7,18643.326473357803,0.8534343459506535,0.8036759664189771,1157.173,1.431308823529412,837.8303399566588,1185.7617598109407,14.955718696148832,10.553137737657108,77.1742404880706,1.7666764112381974,695.8631146327152,0.8137098687436237,124893426.483801,0.3143576851885516,1111339352.6145687,48790502.47044888,24.144075559805017,996615681.1917648,8.082597165706634,0.8194766191511155,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,18740.732928469693,0.8535052183983053,0.8034442009791034,1183.089,1.3986649210903876,837.0863036613175,1260.6222566824902,15.388649410192272,11.33946502654561,78.98114056711665,1.8198518733208195,701.9026663231456,0.8139075849739018,125722470.23633416,0.3150966815309107,1113451053.3634512,48799932.68412729,24.144496342075573,996933353.397783,8.07964219385216,0.8195310627064021,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,18838.69073631443,0.853576090845957,0.8032124355392297,1154.859,1.5508308197078986,836.2360959380502,1252.9189986794136,16.000397502683093,12.544915778298517,81.85794454366476,1.8409710977764624,706.3243616656147,0.8141053012041799,126551513.98886731,0.3144156752778077,1115562754.1123338,48809362.89780571,24.144917124346133,997251025.6038014,8.076687221997686,0.8195855062616886,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,18936.263303889657,0.8536469632936088,0.802980670099356,1229.848,1.532625777691092,835.7440664803541,1237.6788809365062,16.51215993595379,13.397642817899564,83.5133155873424,1.8216816337852244,711.3283896531856,0.8143030174344581,127380557.7414005,0.3153877978275565,1117674454.8612163,48818793.11148413,24.14533790661669,997568697.8098196,8.073732250143212,0.8196399498169751,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,19033.87226195941,0.8537178357412606,0.8027489046594825,1177.581,1.5695497050905334,835.6876639056176,1251.2272475040104,17.041605595842537,13.998305464868588,83.94952370444267,1.772670285145424,714.9030180410289,0.8145007336647362,128209601.49393366,0.3161896950317995,1119786155.6100988,48828223.32516255,24.145758688887245,997886370.015838,8.07077727828874,0.8196943933722617,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,19129.930565454943,0.8537887081889123,0.8025171392196088,979.775,1.635149858003221,835.6130867208554,1238.7038351930582,17.111666284934408,14.277216234091377,85.02076865852048,1.7058340813860715,717.8181933237239,0.8146984498950144,129038645.24646685,0.3178224232376842,1121897856.3589814,48837653.53884097,24.146179471157804,998204042.2218562,8.067822306434264,0.8197488369275483,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,19225.94480970895,0.8538595806365641,0.8022853737797351,1053.508,1.536741309482039,835.9508672781532,1240.8853074468632,16.915945081784443,14.097047238784777,85.09905036770877,1.6751559054654783,719.1704737641476,0.8148961661252925,129867688.999,0.3193311108055485,1124009557.107864,48847083.75251939,24.14660025342836,998521714.4278746,8.064867334579791,0.8198032804828348,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,19321.39582221148,0.853881878358701,0.8020644124203042,1066.271,1.4256319452977344,836.0084248422012,1238.2272790897712,16.186359088792507,13.343294721338268,85.00703552066435,1.5188423701052136,723.5569506936585,0.8150784398851656,129965750.14652616,0.3202145864503247,1125895164.8972523,48822060.32219259,24.145574605316444,998708370.9486028,8.06389293632563,0.8198483049039959,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,19417.09636580336,0.8539041760808379,0.8018434510608734,1316.193,1.2755983789986092,836.2935874023027,1206.273508664541,15.050667694361325,12.096915635527813,84.54243403409284,1.365682482459733,729.1484757819868,0.8152607136450387,130063811.29405232,0.3215418396371693,1127780772.6866405,48797036.89186578,24.144548957204524,998895027.4693308,8.062918538071468,0.8198933293251569,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,19511.950411245605,0.8539264738029748,0.8016224897014426,1183.106,1.1512324794734063,836.7625375764574,1174.1614913633605,14.055068049317857,10.939466778897382,83.7449338496508,1.2067710128109053,730.3575429753785,0.8154429874049118,130161872.4415785,0.3230885373501387,1129666380.476029,48772013.46153898,24.143523309092608,999081683.9900593,8.061944139817307,0.8199383537463181,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
2010-5,19615.994275397064,0.8539487715251117,0.8014015283420117,1271.088,0.9561860017919632,836.9928952381199,1204.5601741161724,13.291926245908654,9.608478262098316,81.31501589853039,1.062325134675176,734.5117551377548,0.8156252611647848,130259933.58910468,0.324471220677768,1131551988.265417,48746990.03121217,24.14249766098069,999268340.5107874,8.060969741563143,0.8199833781674791,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
