,Goiás - Produção de Cimento (t),Goiás - Consumo de Cimento (t),Goiás - IDH Educacao,Goiás - IDH,Precipitação (mm/day),Pressão Atmosférica (mB),Radiação Global - Dia (Kj/m²),Temmperatura do Ar - Bulbo Seco (°C),Temperatura de Ponto de Orvalho (°C),Humidade Relativa do Ar (%),Velocidade do Vento (m/s),Goiás - IDH Longevidade,Goiás- custo m2 (R$),Goiás - Depósito Poupança (R$),Goiais - Preço Cimento,Goiás - PIB - Estadual,Goiás - PIB - Construção Civil,Goiás - PIB - Per Capita,Goiás - PIB - Preços de Mercado,Goiás - Desemprego,Goiás - IDH Renda,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2008-7,87.82562681619689,234.803,0.7281868046163433,0.7511156915687424,1.995946948984056,928.6327325670412,1412.060821749855,22.5124955059966,11.71500520565172,56.201702506091074,1.3867105966900477,0.7871085986899538,14602.22836542916,6514064.585002691,0.3024421747559247,100154342.02443792,5742360.473775636,14.20019408309474,85941108.06574959,7.955151619523936,0.7505430794200558,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,88.73114391522215,223.675,0.7284842708684507,0.7511761880414588,2.2134033973607075,928.5085600140936,1416.8910883774126,23.18622626298627,12.680836963423706,57.20753186545951,1.3844514882132657,0.7871492269587642,14700.010715589731,6560388.208159407,0.3047233285983539,100214257.26472424,5744907.84648524,14.199703439434122,85944606.15351956,7.957485826508778,0.7503107117813149,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,89.91184953024987,227.864,0.7287817371205582,0.7512366845141752,2.5110471266422176,928.5793600904392,1393.9040319692062,23.680641713571028,14.223214169535472,61.08083043492695,1.3619979835041762,0.7871898552275746,14794.949385038995,6606711.831316124,0.3062504947934186,100274172.50501058,5747455.219194846,14.199212795773503,85948104.24128953,7.95982003349362,0.7500783441425741,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,91.185652251722,228.085,0.7290792033726655,0.7512971809868916,2.538600361000958,928.9451771372908,1380.6511885789118,23.861851273237345,15.867269185085735,65.67213419406411,1.3123485197571374,0.787230483496385,14886.374558031308,6653035.45447284,0.3075704463671732,100334087.7452969,5750002.591904451,14.198722152112888,85951602.32905948,7.962154240478462,0.7498459765038332,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,91.71040196150946,193.081,0.7293766696247729,0.751357677459608,2.216483899634777,929.4283571421972,1387.1865029532355,23.879786107991293,17.063195186426867,69.78353583524701,1.2423380222624425,0.7872711117651955,14976.84007213896,6699359.077629557,0.3082728931284312,100394002.98558322,5752549.964614056,14.19823150845227,85955100.41682945,7.964488447463303,0.7496136088650923,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,92.2387208740712,157.543,0.7296741358768803,0.7514181739323245,2.137517913240219,929.8361209095508,1418.1136380236169,23.99127488001198,17.73854359616465,71.95494142028066,1.1909320278946598,0.7873117400340058,15064.576912547383,6745682.700786273,0.3090613176539781,100453918.22586954,5755097.337323662,14.197740864791651,85958598.5045994,7.966822654448145,0.7493812412263515,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,92.6147998009629,176.151,0.7299716021289877,0.7514786704050409,2.172752180200734,930.395087252885,1436.658968792983,23.88979531187937,18.080332208570965,73.53397468444538,1.1339063486242784,0.7873523683028163,15153.779662894418,6792006.32394299,0.3098697000231015,100513833.46615586,5757644.710033267,14.197250221131036,85962096.59236938,7.969156861432987,0.7491488735876106,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,93.55480402747892,155.509,0.7302559749257269,0.7515294103072642,2.0983197870251926,930.954713429153,1439.4260459418942,23.815283093129317,17.931468708085756,73.18244037661965,1.1189272827020729,0.7873457691320491,15243.00335000926,6874641.904281074,0.3103890023989645,100727788.5785822,5761754.793380247,14.20092208323751,86018154.83485967,7.966137235078706,0.7489234140266862,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,94.22753392099489,188.291,0.7305403477224661,0.7515801502094874,2.360273131534959,931.7471605857928,1416.762535686829,23.24429470892,17.2562057701368,72.74204862175905,1.1024862360075076,0.7873391699612818,15332.129410143742,6957277.484619158,0.3110459958685592,100941743.69100855,5765864.876727228,14.204593945343982,86074213.07734998,7.963117608724425,0.7486979544657616,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,94.62987546607424,179.374,0.7308247205192053,0.7516308901117106,2.130870815781147,932.5980080357014,1409.7235362244633,22.77809784884081,16.16504614214818,70.40979204685506,1.1027735499161015,0.7873325707905146,15422.30695850766,7039913.064957242,0.3119272576549171,101155698.8034349,5769974.960074209,14.208265807450456,86130271.31984028,7.960097982370144,0.7484724949048371,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,95.83143312245386,189.722,0.7311090933159445,0.7516816300139338,2.1055534748217,933.1625637952538,1414.758442261564,22.639966849256712,14.973426934502529,66.53773779396836,1.187749330336183,0.7873259716197474,15529.116254187436,7122548.645295327,0.3129803763659415,101369653.91586123,5774085.04342119,14.21193766955693,86186329.56233057,7.957078356015863,0.7482470353439127,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,96.48536968550874,204.207,0.7313934661126837,0.7517323699161571,2.181048643506513,933.403279490155,1414.3619623843877,22.66056043244131,14.706271965311682,65.45290188994393,1.2173064738538055,0.7873193724489802,15632.260655618746,7205184.225633411,0.3141074679029571,101583609.0282876,5778195.126768171,14.215609531663402,86242387.80482087,7.954058729661583,0.7480215757829881,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
2009-7,97.78779642667146,227.886,0.731677838909423,0.7517831098183804,2.0348729637749883,933.0009431738812,1424.3431238702822,23.17808828029715,15.128154821662829,65.01723397485105,1.2571054223223754,0.7873127732782129,15735.555532362412,7287819.805971495,0.3152647708753761,101797564.14071392,5782305.210115152,14.219281393769876,86298446.04731117,7.951039103307301,0.7477961162220637,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,98.65020972258633,208.828,0.7319622117061623,0.7518338497206036,2.2270031407611213,932.0897348551674,1406.5282734751247,23.661701224678268,16.160008288936044,66.8649496931874,1.261838444545289,0.7873061741074456,15838.736927574164,7370455.386309579,0.316369350468175,102011519.25314029,5786415.293462132,14.22295325587635,86354504.28980148,7.94801947695302,0.7475706566611392,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,99.7940421186256,215.777,0.7322465845029015,0.7518845896228269,2.2415987045695074,931.2822397070444,1368.789793472517,23.914143693056456,17.49321038718845,70.68665584776093,1.2267140783723964,0.7872995749366785,15941.885269031607,7453090.966647663,0.3176888148521255,102225474.36556664,5790525.376809113,14.226625117982822,86410562.53229177,7.944999850598739,0.7473451971002146,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,100.72608129303582,215.588,0.7325309572996407,0.7519353295250502,2.1967145723636934,930.5308648481158,1357.8558890699787,24.03159363146487,18.238975015812937,72.9253424090671,1.1823245349318878,0.7872929757659113,16046.201960717492,7535726.546985747,0.3186714323450521,102439429.47799297,5794635.460156094,14.230296980089296,86466620.77478206,7.941980224244459,0.7471197375392902,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,101.45377107086016,201.328,0.7328153300963799,0.7519860694272733,1.9722444530650587,930.0133795803796,1385.50834439271,24.223466186569148,18.679992312585316,73.7888608621447,1.1720564347143747,0.787286376595144,16150.075037666433,7618362.127323831,0.3196026220469693,102653384.5904193,5798745.543503075,14.23396884219577,86522679.01727237,7.938960597890177,0.7468942779783657,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,102.08278303916632,173.056,0.7330997028931191,0.7520368093294966,1.9705179260575,930.0183427797314,1385.8536359204386,24.264439650147004,18.97529340966577,74.70464873523179,1.1724741609085247,0.7872797774243767,16254.39244146302,7700997.707661916,0.3206659142206201,102867339.70284566,5802855.626850056,14.237640704302242,86578737.25976267,7.935940971535896,0.7466688184174411,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,102.88478839968649,183.135,0.7333840756898583,0.7520875492317198,2.20331642876214,930.2870877911396,1440.2338429335864,24.26017573413485,18.69000662690652,73.65343650563854,1.1674393749523444,0.7872731782536095,16357.230987741394,7783633.288,0.3217898194959375,103081294.815272,5806965.710197036,14.241312566408716,86634795.50225297,7.932921345181615,0.7464433588565167,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,103.91055008215844,176.275,0.7336546008541026,0.7521287070156086,1.9849645603812132,930.699343910496,1450.2440167910336,23.92848700225821,17.944205459213283,72.21175102327469,1.187394336737141,0.7872200939073918,16460.33868547752,7821325.498691248,0.3228144793713424,103278982.22050704,5806279.741140133,14.24443860517644,86680888.15912041,7.931979485675408,0.746223452610432,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,105.53524353557071,217.929,0.733925126018347,0.7521698647994974,2.277022171185925,931.711257465592,1421.6505313897123,23.2690965518918,16.70881952551161,70.29027614833409,1.2048419848719123,0.787167009561174,16564.095294002716,7859017.709382497,0.3238482234071724,103476669.6257421,5805593.772083228,14.247564643944164,86726980.81598787,7.9310376261692,0.7460035463643473,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,106.446530319486,196.222,0.7341956511825913,0.7522110225833862,2.360346225646277,932.7342084114983,1443.8697577965663,22.790153528638747,14.984672718712323,65.90830740704148,1.3217355449772812,0.7871139252149564,16665.623410262295,7896709.920073745,0.3249513967793176,103674357.03097712,5804907.803026325,14.250690682711884,86773073.47285531,7.930095766662992,0.7457836401182625,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
2010-5,107.85759824957508,216.849,0.7344661763468358,0.752252180367275,2.004466591442683,933.4184623301262,1455.1519009556068,22.469306782436288,13.068932493220164,60.82741722859366,1.4068090889798197,0.7870608408687386,16765.562854122272,7934402.130764993,0.3257753901695549,103872044.43621217,5804221.833969422,14.253816721479607,86819166.12972276,7.929153907156784,0.7455637338721778,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,108.55886288372086,224.206,0.7347367015110801,0.7522933381511638,3.794766997655093,933.6895844699508,1501.3652337147423,22.90469623131989,11.564344406936458,55.10646977405397,1.545308111445619,0.7870077565225209,16852.60512368956,7972094.341456242,0.3265806724164757,104069731.84144722,5803535.864912518,14.25694276024733,86865258.78659022,7.928212047650576,0.7453438276260931,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,109.84905037782832,247.363,0.7350072266753245,0.7523344959350526,3.384997736599871,933.2450975187044,1517.903722935779,23.530716359615045,11.673888796039137,53.50544213533192,1.6151314853903525,0.7869546721763031,16937.96469029077,8009786.55214749,0.3273278233053028,104267419.24668226,5802849.895855615,14.260068799015052,86911351.44345766,7.927270188144369,0.7451239213800084,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,111.1282835117392,254.223,0.7352777518395688,0.7523756537189413,3.51411430339067,932.4799141141526,1510.343329874025,23.920695637568137,12.460534679589664,55.12624696850808,1.5651628306925784,0.7869015878300853,17040.886860185903,8047478.762838738,0.3280765100103922,104465106.6519173,5802163.926798711,14.263194837782777,86957444.10032511,7.926328328638161,0.7449040151339237,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,111.83291901370892,258.609,0.7355482770038131,0.7524168115028301,4.106191816327845,931.418589253806,1477.2448487671022,24.352633676780524,14.211571935092527,59.54336089448664,1.5106150549311137,0.7868485034838676,17143.054740687865,8085170.973529987,0.328859227998393,104662794.05715236,5801477.957741807,14.266320876550498,87003536.75719257,7.925386469131953,0.744684108887839,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,112.47781839092238,240.714,0.7358188021680575,0.7524579692867189,2.626171268251256,930.7183395531894,1431.019032080677,24.194718378410585,16.158630104757428,66.0320891958695,1.4276331103496769,0.7867954191376498,17243.733421415396,8122863.184221235,0.3297859368393108,104860481.46238738,5800791.988684904,14.269446915318222,87049629.41406001,7.924444609625745,0.7444642026417543,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,112.64774014886522,228.358,0.7360893273323018,0.7524991270706077,2.612959027567881,930.3822740088508,1413.4340599363406,24.069331542605426,17.070570738282903,69.5653423748052,1.34491170544481,0.7867423347914322,17345.56319413752,8160555.394912483,0.330704620318334,105058168.86762242,5800106.019628,14.272572954085945,87095722.07092746,7.923502750119537,0.7442442963956695,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,113.26105317309698,213.644,0.7363598524965462,0.7525402848544965,2.419736860652332,930.1703082692816,1397.9460965252597,24.00556460328408,17.879545743595457,72.66294292183895,1.2877412937990709,0.7866892504452144,17446.592645606877,8198247.605603732,0.3317909820977198,105255856.27285749,5799420.050571096,14.275698992853666,87141814.72779492,7.92256089061333,0.7440243901495848,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,114.20759056695464,203.609,0.7366303776607905,0.7525814426383853,1.9322129255130764,930.5207343344722,1424.2565263147535,23.89254756718295,18.10364440850704,73.63242622221337,1.296727197866741,0.7866361660989967,17548.16786464891,8235939.81629498,0.3327201589231023,105453543.67809252,5798734.081514193,14.27882503162139,87187907.38466236,7.921619031107122,0.7438044839035001,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,115.34723935809733,213.322,0.7368619198141982,0.7525932790964099,1.6587228135583534,931.044021914594,1419.2191245138465,23.53425934069421,17.67594483899661,73.21175624287388,1.2996085344859225,0.7865355932226212,17648.965174888795,8319535.361122505,0.3336354744108574,105630617.55920464,5796775.513752602,14.279697289110782,87223970.86039257,7.91034165322657,0.7435887762092785,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,116.11718701790586,211.721,0.7370934619676061,0.7526051155544344,1.4274901652578758,931.6532228625802,1414.9450805418578,22.98472946831233,16.81623779442737,71.9900988135957,1.3340776960042675,0.7864350203462458,17749.28602845777,8403130.90595003,0.3345588717988552,105807691.4403168,5794816.945991011,14.280569546600177,87260034.33612277,7.899064275346018,0.743373068515057,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,116.92087381580204,219.587,0.7373250041210138,0.752616952012459,1.1010716477973437,932.487293226907,1432.8179795143635,22.49360977929179,15.314883893854969,68.274642589223,1.391484432417606,0.7863344474698704,17852.08636760703,8486726.450777555,0.3351203590627388,105984765.32142894,5792858.378229422,14.281441804089567,87296097.81185298,7.887786897465466,0.7431573608208355,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,117.95146561885768,257.807,0.7375565462744215,0.7526287884704836,0.9931188663403572,933.0125005648432,1434.5238868067695,22.29222030524077,13.58942860271932,63.43069270002469,1.439196167409767,0.786233874593495,17931.69513105804,8570321.99560508,0.3355936876628984,106161839.20254108,5790899.810467831,14.282314061578958,87332161.28758319,7.876509519584913,0.742941653126614,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,118.67024179225368,256.634,0.7377880884278293,0.7526406249285081,0.8988515418040247,933.3145643351552,1477.5096292989526,22.682894836274308,12.154866119400646,57.97036027378049,1.5065034892662712,0.7861333017171196,18020.66694487173,8653917.540432606,0.3361368164648771,106338913.08365324,5788941.24270624,14.283186319068353,87368224.76331338,7.865232141704362,0.7427259454323925,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,119.7107289781056,256.767,0.738019630581237,0.7526524613865327,0.988840342656954,933.0216748169004,1478.166701772272,23.06707783046857,12.2392848611659,57.1321846196031,1.546207430034371,0.7860327288407442,18104.60421608097,8737513.08526013,0.3366680276600183,106515986.96476535,5786982.67494465,14.284058576557744,87404288.2390436,7.853954763823809,0.7425102377381709,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,120.72605413221652,275.628,0.7382511727346447,0.7526642978445574,1.1970819246289466,932.4896401080464,1489.2640066197368,23.53534016343238,12.84780719597376,57.741236962908815,1.5563048270313384,0.7859321559643687,18187.815821871143,8821108.630087655,0.3372680941250111,106693060.8458775,5785024.10718306,14.284930834047136,87440351.7147738,7.842677385943257,0.7422945300439494,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,121.59239789567836,273.387,0.7384827148880525,0.7526761343025818,1.5026980208437462,931.895725326968,1434.3921475544591,23.6523296362616,14.32943808563991,62.22511655806738,1.4986682761017012,0.7858315830879933,18270.66763604047,8904704.17491518,0.338061946036375,106870134.72698964,5783065.539421469,14.285803091536527,87476415.190504,7.8314000080627055,0.7420788223497279,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,122.39179291153658,264.747,0.7387142570414602,0.7526879707606065,1.6454149935408424,931.3613712136632,1376.4468760679338,23.36131571367914,16.141009682455454,68.86122229453233,1.3841881048406084,0.785731010211618,18353.57605169371,8988299.719742704,0.3388450711625843,107047208.6081018,5781106.971659878,14.28667534902592,87512478.66623421,7.820122630182153,0.7418631146555064,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,123.09241967926108,252.835,0.7389457991948679,0.7526998072186311,1.929309510826522,931.222862748282,1403.055199450749,23.38077037605632,16.77029628889742,70.94574555367126,1.3147940098118682,0.7856304373352425,18435.430829060573,9071895.26457023,0.3397465739955951,107224282.48921391,5779148.403898288,14.287547606515313,87548542.14196442,7.808845252301601,0.7416474069612848,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,123.7190451610652,215.663,0.7391773413482757,0.7527116436766556,2.1744222927814087,931.2635759416388,1395.2799464619409,23.355127149902756,17.409140736888055,73.23611058020619,1.2473098736089845,0.7855298644588671,18516.36992684413,9155490.809397755,0.3406474709741384,107401356.37032609,5777189.836136698,14.288419864004704,87584605.61769462,7.797567874421049,0.7414316992670633,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,124.8147035717162,201.406,0.7394088835016834,0.7527234801346802,2.257644412313083,931.4065919792696,1429.223518138453,23.394353599624147,17.766618099764774,74.19536804675855,1.1882992518499125,0.7854292915824916,18599.920895933537,9239086.35422528,0.3414634211119653,107578430.25143822,5775231.268375107,14.289292121494098,87620669.09342483,7.786290496540497,0.7412159915728418,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,125.38078347318618,213.861,0.7396964451926673,0.7527840598578377,2.5687809665718264,931.8263969427128,1441.8581159554724,23.20263512557328,17.54351953265228,73.88711237080929,1.206590091591641,0.7852794949962589,18684.838853243586,9373805.705035416,0.3421832905327006,107717883.68258956,5773834.132426416,14.28697340035744,87635586.49938707,7.836596987797552,0.7408342821740949,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,125.80000223043749,260.8,0.7399840068836513,0.7528446395809951,2.868143273110721,932.4015234751408,1412.0988333508842,22.94575797703684,17.230285414765042,73.52578053680438,1.1984401339258066,0.7851296984100262,18768.72844850412,9508525.05584555,0.3427010213727283,107857337.1137409,5772436.996477724,14.284654679220782,87650503.90534931,7.886903479054608,0.7404525727753479,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,125.68315998805863,239.53,0.7402715685746352,0.7529052193041527,2.591531984586337,933.0264722011252,1408.1529237102625,22.46502244235707,16.226854470129954,71.57695458590366,1.2248112771047075,0.7849799018237935,18853.14218635108,9643244.406655684,0.3432082213312091,107996790.54489224,5771039.860529033,14.282335958084126,87665421.31131156,7.937209970311663,0.7400708633766011,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
