,Paraná- custo m2 (R$),Paraná - IDH Renda,Paraná - Depósito Poupança (R$),Paraná - Desemprego,Paraná - Preço do Cimento,Precipitação (mm/day),Pressão Atmosférica (mB),Radiação Global - Dia (Kj/m²),Temperatura do Ar - Bulbo Seco (°C),Temperatura de Ponto de Orvalho (°C),Humidade Relativa do Ar (%),Velocidade do Vento (m/s),Paraná - IDH Longevidade,Paraná - Produção de Cimento (t),Paraná - IDH Educacao,Paraná - PIB - Estadual,Paraná - PIB - Construção Civil,Paraná - PIB - Per Capita,Paraná - PIB - Preços de Mercado,Paraná - IDH,Paraná - Consumo de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2008-2,15640.525910908753,0.7819528157347785,17103339.308184125,8.036399564396735,0.2939880440855887,2.4528318992533067,911.9025340432474,1207.628732044928,18.84284211961676,14.542828704771528,78.02797035101337,2.269629106558376,0.8342209150917386,411.7039136004083,0.7458942826356635,214988595.38903037,11236937.924836824,17.78152959598959,187888972.15527123,0.782202127842874,230.336,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,15737.180389361532,0.7816995677293598,17243117.520490147,8.038851462668855,0.2955983022534865,2.4262873896829893,912.5210527242164,1142.5447593296096,17.809742140540358,13.620945301267993,78.53568717639239,2.1643185664240687,0.8343199589637117,414.330798312121,0.7461403056051925,215110178.87243503,11245524.257072706,17.782111027127858,187894209.55157164,0.7822665089436379,227.151,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,15834.277432478928,0.7814463197239412,17382895.732796174,8.041303360940978,0.2972546616714648,2.4840879471924526,913.3167900021368,1127.8038836026187,16.913792001540454,12.512582380100142,77.68539338518383,2.0393329443795056,0.8344190028356848,416.2249561416681,0.7463863285747216,215231762.35583976,11254110.589308586,17.782692458266126,187899446.94787204,0.7823308900444019,244.623,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,15931.341098906258,0.7811930717185225,17522673.9451022,8.043755259213098,0.2987497738435632,2.204560855854361,913.6687090981662,1125.0854725295137,16.228522901696685,11.619859028025072,77.02228185080006,2.0163055131817638,0.8345180467076578,418.889975736436,0.7466323515442507,215353345.83924448,11262696.921544466,17.7832738894044,187904684.34417245,0.7823952711451659,247.408,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,16027.724400739004,0.7809398237131039,17662452.157408223,8.046207157485219,0.3004883487450404,1.9990733483068015,914.0020288448752,1132.7915623777897,15.780434032367598,11.130647986134514,76.92490942808652,2.068408799125401,0.8346170905796308,420.5643458699204,0.7468783745137797,215474929.32264915,11271283.253780348,17.78385532054267,187909921.74047285,0.7824596522459298,246.127,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
2008-7,16127.015337842426,0.7806865757076853,17802230.36971425,8.04865905575734,0.3022710729353203,1.9725755314399596,914.0257518800332,1157.993403142637,16.06434943831732,11.450598472093429,77.16470039491841,2.14052761629062,0.834716134451604,422.8057917649565,0.7471243974833087,215596512.80605388,11279869.586016228,17.78443675168094,187915159.1367733,0.7825240333466938,287.988,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,16224.193824816555,0.7804333277022666,17942008.582020275,8.051110954029461,0.3041761586288942,1.6428173475046215,913.41175021026,1189.7939979444616,16.325896046028912,12.051474810888166,78.59094612237152,2.2759238981458183,0.8348151783235771,424.48845144229904,0.7473704204528377,215718096.28945857,11288455.918252109,17.785018182819208,187920396.5330737,0.7825884144474579,248.671,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,16317.575132864864,0.780180079696848,18081786.794326294,8.053562852301582,0.305666822915882,1.5267199815836037,912.8074342708204,1259.2380684479356,16.852392900749184,12.60940917003758,78.61246805364057,2.328488429331159,0.8349142221955501,426.3102996189281,0.7476164434223668,215839679.77286327,11297042.25048799,17.78559961395748,187925633.9293741,0.7826527955482218,270.025,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,16407.57991996173,0.7799268316914293,18221565.006632324,8.056014750573702,0.3061405294975618,1.723586541653395,912.1063161135436,1295.498061112116,17.798875376058177,13.64790187116864,79.01174358181751,2.3668856217671075,0.8350132660675231,428.77847296879696,0.7478624663918958,215961263.256268,11305628.58272387,17.786181045095752,187930871.3256745,0.7827171766489858,278.202,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,16496.205123343872,0.7796735836860107,18361343.21893835,8.058466648845823,0.3072206420153991,1.5889238767264129,911.4709962355572,1339.418820969748,18.58413153646399,14.433816908539267,78.97609172526086,2.3301638885139133,0.8351123099394963,430.63694375203823,0.7481084893614249,216082846.73967263,11314214.914959751,17.78676247623402,187936108.7219749,0.7827815577497498,248.402,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,16583.882461918343,0.779420335680592,18501121.431244373,8.060918547117945,0.3083085862524003,1.7292930111120115,911.12934250594,1353.8050581568748,19.36838791220971,15.10516531880279,78.5780051268001,2.2383723279981416,0.8352113538114694,432.8366626400709,0.748354512330954,216204430.2230774,11322801.247195631,17.78734390737229,187941346.1182753,0.7828459388505137,235.568,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,16671.560072101143,0.7791670876751734,18640899.6435504,8.063370445390065,0.3096561849962463,1.8500084128458836,911.4443779757804,1324.163323682321,19.602927778158243,15.445323263250046,79.02882941938151,2.1653203478281915,0.8353103976834424,434.1106419384404,0.748600535300483,216326013.70648208,11331387.579431511,17.78792533851056,187946583.5145757,0.7829103199512777,233.383,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,16756.964239601304,0.7789255206249244,18823695.63250453,8.060326485750602,0.3113544924634117,1.5883021068631111,911.7786646663196,1297.2608267566825,19.339985639161245,15.249209657112944,79.25586815699684,2.0614654460393216,0.8353628419597455,436.3385612551535,0.748832723458827,216787774.96955067,11335752.913501369,17.796098193918258,188066986.05085316,0.7829672668532158,217.548,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,16843.360659625232,0.7786839535746752,19006491.621458665,8.05728252611114,0.3131371034157719,1.4662695719690022,912.3830706889748,1256.4684480671806,18.198629437545765,14.087250082779532,79.12004548571356,2.010576619590037,0.8354152862360487,439.7274057918056,0.7490649116171709,217249536.2326193,11340118.24757122,17.804271049325955,188187388.58713055,0.783024213755154,268.149,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,16929.803854033533,0.7784423865244262,19189287.6104128,8.054238566471676,0.3151420273123979,1.1599629355381436,913.0770124647388,1186.4357644589634,16.98715184439101,13.144031652929277,80.1227446867113,1.9728558041031647,0.8354677305123519,441.648651611105,0.749297099775515,217711297.49568784,11344483.581641074,17.812443904733648,188307791.123408,0.783081160657092,255.275,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,17017.320374984305,0.7782008194741771,19372083.599366933,8.051194606832214,0.317572610725324,0.8264603900235888,913.4498667388908,1186.6052975720406,16.210770195378693,12.288880739319708,79.77752380068212,2.010640887206449,0.835520174788655,443.6208489676964,0.7495292879338589,218173058.7587565,11348848.91571093,17.820616760141345,188428193.65968543,0.7831381075590301,246.5,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,17106.841581972505,0.777959252423928,19554879.588321067,8.04815064719275,0.3200695203320357,0.690119653717408,913.5831489873234,1179.5807416223936,15.832357437484031,12.02432200819434,80.29703018506812,2.0173161866689857,0.8355726190649582,444.7983800838141,0.7497614760922029,218634820.02182505,11353214.249780783,17.82878961554904,188548596.19596285,0.7831950544609683,248.216,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
2009-7,17213.97824258584,0.7777176853736789,19737675.5772752,8.04510668755329,0.3226334495603123,0.5226484760587743,913.2894187098188,1211.412034421859,16.19343758277204,12.52522780597882,80.91359503790504,2.080486069101908,0.8356250633412613,447.08040259762856,0.7499936642505469,219096581.28489363,11357579.583850635,17.83696247095674,188668998.7322403,0.7832520013629064,255.05,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,17308.350960520555,0.7774761183234299,19920471.56622933,8.042062727913827,0.325971235144718,0.6239230731703049,912.5564905697148,1282.378732520311,17.275188399980596,13.390004287979783,80.13596381341517,2.176562666098657,0.8356775076175644,448.7144597702581,0.7502258524088908,219558342.54796225,11361944.91792049,17.845135326364435,188789401.26851773,0.7833089482648445,275.936,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,17402.963304767527,0.7772345512731809,20103267.555183467,8.039018768274364,0.3294978169796012,0.7987213808731753,911.7506395962382,1308.19003058369,18.225227214155677,14.503781346390516,80.81701783981177,2.201490815771432,0.8357299518938676,449.8503896278038,0.7504580405672349,220020103.8110308,11366310.251990344,17.85330818177213,188909803.80479515,0.7833658951667827,269.3,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,17497.65240482771,0.7769929842229317,20286063.5441376,8.0359748086349,0.3330816393319023,0.8138056107165982,911.2196116289506,1343.165469478557,19.218564409594173,15.5205528673105,80.9605830244884,2.243504882089703,0.8357823961701707,452.1602969392727,0.7506902287255788,220481865.07409945,11370675.5860602,17.86148103717983,189030206.34107256,0.7834228420687208,277.768,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,17593.01110337116,0.7767514171726827,20468859.53309173,8.032930848995438,0.3367190522020609,0.992209988422918,910.9266857655216,1365.588342828442,20.39816750686457,16.526635279517414,80.3541009209698,2.236190296782496,0.8358348404464739,453.6659277622071,0.7509224168839228,220943626.337168,11375040.920130054,17.86965389258752,189150608.87735,0.7834797889706588,286.531,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,17689.12169916829,0.7765098501224336,20651655.522045866,8.029886889355975,0.3398938615319438,0.998778078121376,910.9498751329718,1353.6095827673282,20.616425914862845,16.85802163212315,80.84148776326766,2.1940326464807995,0.8358872847227771,454.5721148754337,0.7511546050422667,221405387.6002366,11379406.254199907,17.87782674799522,189271011.41362745,0.783536735872597,258.412,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,17784.73560773899,0.7762682830721845,20834451.511,8.026842929716512,0.3429798961464952,0.942400948051106,911.458351113386,1323.537055253546,20.494303571031452,16.76774509076084,81.0530383821331,2.132652613591866,0.8359397289990802,454.3371906292707,0.7513867932006107,221867148.8633052,11383771.58826976,17.885999603402915,189391413.9499049,0.7835936827745351,255.093,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,17882.335206906944,0.7760369054532403,20943327.85344676,8.025756532011533,0.345836159856874,1.00114404993942,911.8528638200715,1282.768284090116,19.83797675384816,16.112380462160043,81.04282079113611,2.086689847124433,0.8359464459149248,456.50193640199046,0.751604358212378,222299563.35699505,11383926.40782357,17.892773086432282,189495159.4358336,0.7836433516083372,252.359,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,17981.925600702827,0.7758055278342961,21052204.19589352,8.024670134306556,0.3487310193624103,0.907084109589413,912.675792884554,1227.1008258805973,18.560194401376418,14.954748112968405,81.42656223517346,2.0650754121392683,0.8359531628307695,459.2771409489615,0.7518219232241452,222731977.8506849,11384081.22737738,17.89954656946165,189598904.92176232,0.7836930204421392,331.161,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,18082.91938052612,0.7755741502153519,21161080.538340274,8.023583736601577,0.3516520952217762,0.7672520163063646,913.6958068644266,1187.6112771000478,17.516389438620298,13.847867256929396,81.04643462516923,2.054755868677268,0.8359598797466141,459.4434336558358,0.7520394882359125,223164392.34437484,11384236.046931189,17.906320052491015,189702650.40769103,0.7837426892759413,296.522,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
2010-5,18186.49880803729,0.7753427725964077,21269956.880787037,8.022497338896597,0.3546969408044355,0.8262768805380165,914.32120152881,1199.3689724181568,16.59994298806079,12.652442120913536,79.923457821179,2.063302941472366,0.8359665966624589,460.870912788778,0.7522570532476798,223596806.8380647,11384390.866484998,17.91309353552038,189806395.8936198,0.7837923581097432,313.794,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,18290.83202659098,0.7751113949774635,21378833.223233797,8.02141094119162,0.3577734135995555,0.8909976299043848,914.681285999234,1220.5583449628343,16.276814380454706,12.036537910873712,78.74537166213238,2.1167959923290347,0.8359733135783035,461.09348293270335,0.752474618259447,224029221.33175457,11384545.686038809,17.91986701854975,189910141.3795485,0.7838420269435453,321.068,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,18404.139529159387,0.7748800173585193,21487709.56568055,8.020324543486641,0.360673108800668,1.1023035499819414,914.2791201410648,1234.5539675361538,16.14990294889446,11.874861632643084,78.69873076613727,2.1301600690688933,0.8359800304941482,462.2530367503111,0.7526921832712142,224461635.8254445,11384700.505592618,17.926640501579115,190013886.8654773,0.7838916957773474,338.081,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,18515.14839020668,0.7746486397395752,21596585.908127308,8.019238145781662,0.3635955993285322,1.337548390878855,913.3328090320948,1282.5329173956409,16.413105851795894,11.966755606439358,78.08486039186404,2.1629098242707694,0.8359867474099928,462.9011233826655,0.7529097482829815,224894050.31913435,11384855.325146427,17.933413984608485,190117632.351406,0.7839413646111494,349.058,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,18627.97378950035,0.774417262120631,21705462.250574067,8.018151748076685,0.3664613021999533,1.479790972264157,912.0309438213508,1254.6034085477895,17.122119517429326,13.03688794768959,79.27454342313811,2.1965902238103263,0.8359934643258374,463.0718513814483,0.7531273132947487,225326464.81282425,11385010.144700237,17.940187467637852,190221377.83733472,0.7839910334449515,341.011,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,18740.641925350053,0.7741858845016868,21814338.593020827,8.017065350371706,0.3691918017771793,1.8008128844205589,910.9556786049504,1255.9948882656724,17.96691861277798,14.064719250952072,79.81224896400887,2.0958078201151293,0.8360001812416822,463.0768218255815,0.753344878306516,225758879.30651408,11385164.964254046,17.94696095066722,190325123.32326347,0.7840407022787534,326.66,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,18853.91768056206,0.7739545068827426,21923214.935467582,8.015978952666726,0.3719683583543144,1.952955622484229,910.3583061965656,1269.0724771047687,19.02817170081576,15.006310579571592,79.09458802409542,2.048840749878372,0.8360068981575268,462.6482779246994,0.7535624433182833,226191293.800204,11385319.783807855,17.953734433696585,190428868.8091922,0.7840903711125555,333.032,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,18967.6834470359,0.7737231292637984,22032091.27791434,8.01489255496175,0.3750530056265371,1.9111862644766968,910.3291862318382,1195.747666525432,19.42550893679965,15.546350690940711,79.39327899884108,2.0228562277301494,0.8360136150733715,462.31952964250894,0.7537800083300504,226623708.29389387,11385474.603361664,17.960507916725952,190532614.29512087,0.7841400399463575,291.609,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,19081.97040591585,0.7734917516448542,22140967.6203611,8.01380615725677,0.3782151366341726,1.9846122244580384,910.7713532223788,1178.3662798456094,19.584661854364587,15.285543653238236,77.60662133512577,1.944952728034108,0.8360203319892161,461.6597106017423,0.7539975733418177,227056122.7875837,11385629.422915474,17.96728139975532,190636359.78104967,0.7841897087801596,313.591,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,19196.47735150391,0.7732690719333501,22373860.622718196,7.885363638318367,0.3812347070757629,1.7346343967999451,911.61939698493,1131.818136851554,18.836486157694164,14.285407968772205,76.37073674298117,1.9399342586584785,0.8359723661640766,462.6886099622179,0.7541625222524463,227444572.4561097,11381755.771910356,17.970977590376542,190717421.561734,0.7842062841146974,308.435,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,19314.24802725702,0.7730463922218461,22606753.625075284,7.756921119379963,0.3839424665576476,1.619821228718163,912.2676182880298,1066.3319073294986,17.57107388055888,12.854428684236236,75.46601138989682,1.8952222769195817,0.8359244003389371,464.370957895015,0.7543274711630747,227833022.1246357,11377882.12090524,17.97467378099776,190798483.3424183,0.7842228594492351,354.219,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,19431.49593271889,0.7728237125103421,22839646.627432376,7.62847860044156,0.3866650249891144,1.6978469312167466,912.8930874604196,1034.5059795191082,16.650979855627405,11.679392207087975,74.38682799875733,1.795354830797642,0.8358764345137976,465.2264181420193,0.7544924200737033,228221471.7931617,11374008.469900124,17.978369971618985,190879545.12310264,0.7842394347837729,321.241,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,19521.005362896147,0.7726010327988381,23072539.629789468,7.500036081503157,0.3891981473906801,1.632605670123774,913.3293503136778,995.4403976417163,15.660790517354144,10.59858319353144,74.01421671312148,1.865211301187312,0.8358284686886581,467.2149031732626,0.7546573689843319,228609921.4616876,11370134.818895008,17.98206616224021,190960606.903787,0.7842560101183107,369.826,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,19639.32872999639,0.772378353087334,23305432.63214656,7.371593562564753,0.3919251991593608,1.6513468210581472,913.7402137820447,1002.8022452296276,15.200128224136089,9.936251018778664,73.36909365202018,1.920513295486106,0.8357805028635186,466.75553693255983,0.7548223178949603,228998371.1302136,11366261.16788989,17.985762352861432,191041668.6844713,0.7842725854528484,366.169,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,19727.58765138463,0.7721556733758299,23538325.634503648,7.24315104362635,0.3940977640333879,1.6648395272722372,913.543823814216,1029.2127351155357,15.516434502609226,10.158296106508995,73.1120262946891,2.030305253591616,0.835732537038379,468.41927482743216,0.7549872668055889,229386820.7987396,11362387.516884774,17.989458543482655,191122730.4651557,0.7842891607873862,343.894,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,19816.39559850297,0.7719329936643259,23771218.63686074,7.114708524687947,0.3967643826961037,1.559061837263473,913.2204030219524,1110.5799712680175,15.827243179776625,10.292956468996689,72.46658611269471,2.157573516755732,0.8356845712132396,470.25470079130565,0.7551522157162175,229775270.46726555,11358513.865879657,17.993154734103875,191203792.24584,0.784305736121924,355.596,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,19907.88304009445,0.7717103139528219,24004111.63921783,6.986266005749543,0.3986826101971525,1.3729169461427986,912.5641517191406,1178.8144871901077,16.599735649216395,10.826090823249018,71.6795398057213,2.1722562142178865,0.8356366053881,471.7934404039802,0.755317164626846,230163720.13579157,11354640.21487454,17.9968509247251,191284854.0265243,0.7843223114564617,367.288,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,19999.824667346023,0.7714876342413178,24237004.641574923,6.85782348681114,0.4005027080179187,1.2337095385803238,911.6176920721616,1244.4520505190374,17.56229701460165,11.737432825526144,71.42714386454499,2.197839944031592,0.8355886395629606,473.8723802157389,0.7554821135374745,230552169.8043175,11350766.563869422,18.000547115346322,191365915.80720863,0.7843388867909995,365.427,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,20090.468591070883,0.7712649545298138,24469897.64393201,6.729380967872736,0.402315382889062,1.3312490381487918,911.3705986186776,1299.2643543729205,18.524528393109176,12.573904261046524,71.09586292201102,2.1308079804803777,0.835540673737821,475.2900145683198,0.7556470624481031,230940619.47284347,11346892.912864303,18.00424330596754,191446977.58789292,0.7843554621255373,367.294,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
