,Pará - IDH Educacao,Pará - Desemprego,Pará - Depósito Poupança (R$),Precipitação (mm/day),Pressão Atmosférica (mB),Radiação Global - Dia (Kj/m²),Temperatura do Ar - Bulbo Seco (°C),Temperatura de Ponto de Orvalho (°C),Humidade Relativa do Ar (%),Velocidade do Vento (m/s),Pará - Produção de Cimento (t),Pará - Consumo de Cimento (t),Pará - Preço de Cimento,Pará - IDH Longevidade,Pará- custo m2 (R$),Pará - IDH Renda,Pará - IDH,Pará - PIB - Estadual,Pará - PIB - Construção Civil,Pará - PIB - Per Capita,Pará - PIB - Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2006-11,0.626977533781467,8.148558031478835,3025063.6967647267,4.308427595084825,1008.5241768568349,14013.020332661876,26.770353891565662,23.080312157416262,81.33377916463074,1.0934100515254426,78.93337985472147,120.634,0.3005187492614337,0.7605486248234214,12981.447927442288,0.6512415289073593,0.6779013699955337,82312187.20505376,4428859.03079421,9.405690036970666,70327334.62503389,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836
2006-12,0.6272658009919738,8.146563198742212,3064113.065219688,4.001409059001193,1008.5928946136786,13347.32857764748,26.540685750371164,23.15059163656496,82.69186226440581,1.048890408902433,80.24329033782234,111.767,0.3062128605717493,0.7607472029253312,13065.901673129829,0.6512795647250962,0.6780632827299617,82400243.93811956,4432742.38100503,9.409091547971247,70358921.17487803,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445
2007-1,0.6275540682024806,8.14456836600559,3103162.43367465,3.6986406870523463,1008.61125850389,12940.196418249205,26.380890567481156,23.213523315724785,83.7138915975409,1.0140181570238125,81.06531719132666,110.404,0.3112444665502202,0.7609457810272408,13151.377978253166,0.6513176005428329,0.6782251954643898,82488300.67118537,4436625.73121585,9.412493058971828,70390507.72472218,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212
2007-2,0.6278527848817153,8.142215444462627,3137359.5564665464,3.381896168655131,1008.7140391844058,12467.904107705925,26.23405082009314,23.2203423228188,84.43206503737149,0.9613511454819068,81.70497557995037,83.941,0.315388720111319,0.7611045046256408,13240.340422048326,0.6513488400192803,0.6783756246659536,82566979.52943242,4439892.5974029545,9.415366020034703,70415500.51089883,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321
2007-3,0.6281515015609498,8.139862522919664,3171556.6792584434,3.2506200394748044,1008.8559568751924,12361.633502434732,26.30953147541566,23.19416465937291,84.00397860876078,0.9200734559564132,82.4158508635736,95.591,0.3190364138334967,0.761263228224041,13329.707387090326,0.6513800794957277,0.6785260538675175,82645658.38767944,4443159.463590058,9.41823898109758,70440493.29707547,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217
2007-4,0.6284502182401843,8.137509601376703,3205753.80205034,3.20597685286914,1009.1131512535655,12387.525872243616,26.4498005267661,23.140539146502157,83.09896988376079,0.9521414642145088,82.97703097879892,92.585,0.322280001908388,0.7614219518224411,13419.467576429157,0.6514113189721751,0.6786764830690813,82724337.24592648,4446426.329777161,9.421111942160458,70465486.08325212,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308
2007-5,0.628748934919419,8.13515667983374,3239950.924842237,2.799063931027965,1009.1987307861611,12768.512904275642,26.60649932535315,23.003072066003885,81.76434013048652,0.9899407615551152,83.67973990563101,91.907,0.3258132906453888,0.7615806754208412,13508.80682888866,0.6514425584486224,0.6788269122706452,82803016.10417353,4449693.195964265,9.423984903223335,70490478.86942877,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756
2007-6,0.6290476515986536,8.132803758290777,3274148.047634133,2.7230588436603798,1009.39085486803,13418.76758240943,26.733377529637604,22.82345114861968,80.37422479560637,1.0818482131088405,84.56868071445454,107.999,0.329086885579805,0.7617393990192413,13598.033413700425,0.6514737979250699,0.6789773414722091,82881694.96242055,4452960.062151369,9.426857864286212,70515471.6556054,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933
2007-7,0.6293463682778881,8.130450836747814,3308345.1704260297,2.5241368405044198,1009.065057428912,13986.75168840648,26.87995665285634,22.83327370104025,79.62841639116701,1.2342523866466852,85.90668908364697,98.977,0.3334013497959701,0.7618981226176413,13687.391652199298,0.6515050374015172,0.679127770673773,82960373.8206676,4456226.928338472,9.42973082534909,70540464.44178206,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252
2007-8,0.6296450849571227,8.128097915204851,3342542.2932179268,2.5425982433505543,1008.4801465077186,14455.831240865607,27.486214317581048,22.924888919182536,77.3327987033,1.4825809846788478,87.1261021005777,119.585,0.3378141732906042,0.7620568462160415,13778.99173464345,0.6515362768779646,0.6792781998753368,83039052.67891464,4459493.794525575,9.432603786411963,70565457.22795871,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062
2007-9,0.6299438016363573,8.125744993661888,3376739.416009824,2.958680576083316,1008.0557281456896,14117.243475763078,27.99061908704849,23.186422630478077,76.14983256015185,1.762211549285155,88.37601600284106,102.989,0.3423268129098181,0.7622155698144416,13871.561488772828,0.651567516354412,0.6794286290769007,83117731.53716166,4462760.660712679,9.435476747474842,70590450.01413535,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212
2007-10,0.630242518315592,8.123392072118925,3410936.53880172,3.000490757470786,1007.552645206349,12367.81630568534,27.995161659766172,23.362146027015964,76.88024452446737,1.7928388512785969,89.80183565507502,118.512,0.3449440226503012,0.7623742934128417,13966.379485856778,0.6515987558308594,0.6795790582784645,83196410.3954087,4466027.526899783,9.43834970853772,70615442.800312,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608
2007-11,0.6305412349948265,8.121039150575964,3445133.661593617,3.192749362514676,1007.5378594002792,10385.852550085385,27.916511765860736,23.40812674540714,77.5368897639139,1.754065577513994,91.09975799588628,128.351,0.3467272123892824,0.7625330170112419,14061.961338403084,0.6516299953073067,0.6797294874800284,83275089.25365575,4469294.393086886,9.441222669600595,70640435.58648865,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294
2007-12,0.630839951674061,8.118686229033,3479330.784385513,3.2644661297147834,1007.8047128304052,8042.143033697496,27.295368820669676,23.32989928672865,79.95150744229684,1.5809338042435226,91.87905501109168,121.962,0.3503316174400264,0.762691740609642,14158.452452057672,0.6516612347837542,0.6798799166815923,83353768.11190277,4472561.259273989,9.444095630663472,70665428.37266529,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519
2008-1,0.6311386683532957,8.116333307490038,3513527.90717741,2.9369640025516994,1007.89763917418,6439.045965636148,26.64463822350735,23.17719430770692,82.29415342872888,1.308569371938754,92.5621148348167,125.806,0.3539198088561849,0.762850464208042,14253.992885376649,0.6516924742602015,0.6800303458831561,83432446.97014982,4475828.125461093,9.44696859172635,70690421.15884194,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748
2008-2,0.6314479067012796,8.119038031321743,3533049.172440311,2.743358947820666,1008.172941691858,6019.303703506256,26.540339176545643,23.158616335516843,82.69170493118096,1.2570915507734612,93.0493483548386,104.871,0.3573637211374653,0.7629700936306643,14352.038286928717,0.6517171273345173,0.6801698101509299,83494804.24562314,4478472.701988856,9.44851854929746,70705112.43639238,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,0.6317571450492634,8.121742755153447,3552570.437703212,2.60016521033544,1008.427750930009,5777.9167352667655,26.543183260666478,23.10696769800652,82.44510131659788,1.2273423534667944,94.22516459678064,104.41,0.3604058982009699,0.7630897230532864,14449.474091147502,0.6517417804088331,0.6803092744187036,83557161.52109648,4481117.278516619,9.45006850686857,70719803.71394284,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,0.6320663833972473,8.124447478985152,3572091.7029661126,2.057576003365281,1008.6265347044344,4257.301489686361,26.91996736756516,22.935156880748877,80.09710965831877,1.3244177551728316,94.84086740534204,113.36,0.3635741427867693,0.7632093524759085,14548.31024218207,0.6517664334831489,0.6804487386864774,83619518.79656981,4483761.855044382,9.45161846443968,70734494.99149328,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,0.6323756217452311,8.127152202816855,3591612.968229013,2.3552717787624067,1008.8844938167118,3306.1121367802843,27.31659925398508,22.82174282966306,77.82557845637542,1.4322877882622886,95.89116374689564,121.369,0.366693472319615,0.7633289818985307,14647.546324277926,0.6517910865574646,0.6805882029542512,83681876.07204314,4486406.431572144,9.45316842201079,70749186.26904373,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,0.632684860093215,8.12985692664856,3611134.2334919134,2.5185376854355077,1009.0043321642972,2434.3932424755767,27.54575935977392,22.69899726738287,76.27089692208422,1.4936103050361669,97.25437521178904,124.763,0.3685139460418234,0.7634486113211529,14748.755660880712,0.6518157396317805,0.6807276672220248,83744233.34751648,4489051.008099907,9.454718379581902,70763877.54659419,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
2008-7,0.6329940984411988,8.132561650480266,3630655.498754815,2.801517975767857,1008.8581128424164,1698.7769882578868,27.73295965119787,22.609130155814,75.08712921160327,1.5408854949941058,98.59847952084571,140.932,0.3703781497718483,0.763568240743775,14847.272261165896,0.6518403927060963,0.6808671314897986,83806590.6229898,4491695.584627669,9.456268337153013,70778568.82414463,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,0.6333033367891827,8.13526637431197,3650176.764017716,3.3341559446144844,1008.5334863543636,741.8752862524943,27.600054871433148,22.71472969836079,76.09338540971667,1.4445173306886976,99.6598762701173,136.421,0.3717949249700425,0.7636878701663972,14944.36270071885,0.651865045780412,0.6810065957575724,83868947.89846313,4494340.161155432,9.457818294724122,70793260.10169508,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,0.6336125751371666,8.137971098143675,3669698.029280616,3.083639396879068,1008.205207936375,994.6464981679568,27.5047848377834,22.75886662156405,76.69170510527894,1.3675999940965655,100.68832806682936,139.405,0.3731524651004463,0.7638074995890194,15051.138625315669,0.6518896988547279,0.6811460600253461,83931305.17393647,4496984.737683196,9.459368252295231,70807951.37924553,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,0.6339218134851504,8.140675821975378,3689219.294543517,3.130284603568956,1007.962385017998,1175.0175551043037,27.341639027934267,22.82608394097856,77.7240523828577,1.278415405385788,101.57403196815108,152.549,0.3741366755171079,0.7639271290116416,15157.983137472062,0.6519143519290437,0.6812855242931198,83993662.4494098,4499629.314210958,9.460918209866342,70822642.65679598,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,0.6342310518331343,8.143380545807084,3708740.559806418,2.990805750147995,1007.7780148043278,1101.5580947868434,27.011537733059438,22.924208949568012,79.61460800815651,1.168260856705732,101.89266267860826,155.094,0.3749808118702056,0.7640467584342637,15253.608277028188,0.6519390050033594,0.6814249885608936,84056019.72488312,4502273.890738721,9.462468167437454,70837333.93434642,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,0.6345402901811181,8.146085269638787,3728261.825069319,2.8702319128432587,1007.792944239832,1102.7230027921971,26.67034340043974,23.02100347649419,81.578866126418,1.0766636696902443,102.45734191991204,140.511,0.3746637111071194,0.7641663878568858,15346.451753550353,0.6519636580776753,0.6815644528286673,84118377.00035647,4504918.467266483,9.464018125008565,70852025.21189688,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,0.634849528529102,8.148789993470492,3747783.09033222,2.9901901843546264,1008.0575571065318,1074.219985357208,26.330119879692745,23.0807969007264,83.37243585242814,0.9924514400387526,102.8888531766894,118.546,0.3741218917302902,0.7642860172795081,15438.897673558931,0.6519883111519911,0.6817039170964411,84180734.27582979,4507563.043794246,9.465568082579674,70866716.48944733,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,0.6351693607458566,8.145730052205938,3780636.202637868,2.795189385880559,1008.2602295400704,1053.3534323537772,26.17100308893013,23.13905850634322,84.32424024977077,0.9512480625006966,103.86525187026824,89.356,0.3742826555094753,0.7643673128540839,15532.401544891703,0.6520065877633331,0.6818329350294987,84395428.01698199,4511581.461408216,9.4719473114305,70945205.27013008,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,0.6354891929626113,8.142670110941385,3813489.3149435166,2.768336170167078,1008.6476363503916,1070.751853043878,26.179825520721185,23.154956799034466,84.330590774083,0.962333819791134,104.85711465170328,86.009,0.3748641643951518,0.7644486084286596,15622.861567806873,0.6520248643746752,0.6819619529625564,84610121.7581342,4515599.879022186,9.478326540281328,71023694.05081283,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,0.6358090251793659,8.13961016967683,3846342.427249165,2.7116129688323847,1009.1004571895346,1113.0135548236983,26.26363018613773,23.055141375065563,83.50038400331934,1.0125332421557771,105.88695676982836,85.484,0.3759626899168183,0.7645299040032354,15713.956347005173,0.6520431409860172,0.682090970895614,84824815.4992864,4519618.296636155,9.484705769132155,71102182.83149558,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,0.6361288573961205,8.136550228412275,3879195.539554813,2.796371168812725,1009.2924674932508,1202.4326441503397,26.48724603380704,22.964960490959378,82.10701420511076,1.105863028530918,107.46168994923715,91.428,0.3774460100802557,0.7646111995778112,15806.38877089448,0.6520614175973592,0.6822199888286716,85039509.24043861,4523636.714250124,9.491084997982984,71180671.61217834,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,0.6364486896128752,8.133490287147723,3912048.6518604616,3.0396558685786705,1009.46304769752,1297.151770096863,26.715411308574403,22.80644559270434,80.40915523610913,1.1852294266478829,108.7125868889026,111.282,0.3790099431299468,0.7646924951523869,15898.82636154766,0.6520796942087014,0.6823490067617293,85254202.9815908,4527655.131864094,9.497464226833811,71259160.39286108,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
2009-7,0.6367685218296297,8.130430345883168,3944901.76416611,3.177828317764249,1009.2616263666694,1380.2860658787158,26.936685468743907,22.683382227847144,78.87376774758138,1.2374182383801062,110.2704625251158,120.818,0.3810900055289293,0.7647737907269627,15992.092135993518,0.6520979708200434,0.682478024694787,85468896.722743,4531673.549478063,9.503843455684638,71337649.17354384,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,0.6370883540463843,8.127370404618613,3977754.8764717584,3.3771686057068964,1008.814229387878,1419.3286604628831,27.17028438008396,22.59888424931466,77.47212876378678,1.2648467657465103,111.47168239126822,126.907,0.3822183454418469,0.7648550863015385,16085.727860152589,0.6521162474313854,0.6826070426278447,85683590.46389522,4535691.967092033,9.510222684535464,71416137.9542266,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,0.637408186263139,8.12431046335406,4010607.988777407,3.2682178994128663,1008.4735594281244,1390.0704598002606,27.21275375981323,22.618592251660345,77.36050150411991,1.1981962090046518,112.379204438017,132.98,0.3833041448735048,0.7649363818761142,16178.683087203792,0.6521345240427275,0.6827360605609023,85898284.20504741,4539710.384706003,9.516601913386292,71494626.73490934,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,0.6377280184798936,8.121250522089506,4043461.101083055,3.212285253967319,1008.081444232445,1354.1933210802283,27.160926337332747,22.71971240928898,78.03562342361555,1.1531252833915124,113.19459603873489,128.394,0.3843975598115394,0.76501767745069,16286.126181049322,0.6521528006540696,0.6828650784939599,86112977.94619963,4543728.802319972,9.52298114223712,71573115.5155921,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,0.6380478506966482,8.118190580824951,4076314.2133887033,3.0065259539285907,1007.8100043170664,1294.975275904935,27.126400372981497,22.9097204349898,79.07899610193424,1.09250980968127,114.03677482207488,133.536,0.3854802850597278,0.7650989730252659,16384.79733809407,0.6521710772654116,0.6829940964270176,86327671.68735182,4547747.219933941,9.529360371087948,71651604.29627486,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,0.6383676829134028,8.115130639560398,4109167.325694352,2.84769465073337,1007.8074332496032,1268.1303830909492,27.056031766744127,23.18294216863208,80.59801350456769,1.0257179455019552,115.02748945118076,130.804,0.3866711640938186,0.7651802685998416,16482.259501353066,0.6521893538767537,0.6831231143600752,86542365.42850403,4551765.637547911,9.535739599938776,71730093.0769576,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,0.6386875151301574,8.112070698295843,4142020.438,2.8812007375119686,1007.7633361150372,1254.0109185473868,26.974324554216597,23.39205692891631,81.93577123530244,0.9912535647967567,116.01635546016216,118.184,0.3880576854541,0.7652615641744174,16579.40576766522,0.6522076304880957,0.6832521322931329,86757059.16965623,4555784.05516188,9.542118828789604,71808581.85764036,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,0.6390180134157042,8.111021238384254,4176360.418407125,2.9291857994290167,1007.7702058463444,1228.8161212506704,27.046764698871275,23.594432950921448,82.5362339795219,0.9491294175935122,116.82725833006718,110.659,0.3894564176295678,0.7653052862286783,16677.58113260988,0.6522197405756218,0.6833712224905485,86936416.65982243,4557315.108035065,9.544631566840124,71853849.550494,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,0.6393485117012511,8.109971778472664,4210700.39881425,2.9766916338307827,1008.2001524366948,1218.5779610096374,27.0494287068782,23.568216995147505,82.39716025228385,0.9348894182703178,117.89831771731676,124.857,0.390821574700835,0.7653490082829393,16772.19159884828,0.652231850663148,0.683490312687964,87115774.14998864,4558846.160908251,9.547144304890647,71899117.24334764,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,0.6396790099867979,8.108922318561074,4245040.379221375,2.8834696596819795,1008.5178527199504,1196.5382108343458,27.021219667603955,23.457031217675823,82.03858981839383,0.9246020864230944,118.5569943116134,107.047,0.3921810783028732,0.7653927303372002,16865.77562961768,0.6522439607506743,0.6836094028853796,87295131.64015484,4560377.213781437,9.54965704294117,71944384.93620127,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
2010-5,0.6400095082723447,8.107872858649486,4279380.3596285,2.8671621960655536,1008.8744522502992,1219.2956141137145,27.13221620453948,23.288405552834,80.76692386073,0.9585552290415011,119.82316016684344,117.699,0.3937648933134059,0.7654364523914612,16958.169208953102,0.6522560708382004,0.6837284930827953,87474489.13032103,4561908.266654622,9.552169780991692,71989652.62905492,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,0.6403400065578915,8.106823398737896,4313720.340035625,2.611873109870773,1009.0246556536292,1265.1347171538964,27.22036506274809,23.060066897398052,79.33304008031887,1.0041778872053462,120.5494866243934,138.844,0.3952112488438914,0.7654801744457221,17051.41314537504,0.6522681809257265,0.6838475832802108,87653846.62048723,4563439.319527807,9.554682519042212,72034920.32190856,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,0.6406705048434383,8.105773938826307,4348060.32044275,2.812046734777212,1008.8294678771438,1310.7612902200976,27.306501772060795,22.97990426182606,78.580411673776,1.027921926034262,121.1317337960792,148.287,0.3968581325745459,0.7655238964999831,17143.18840016064,0.6522802910132527,0.6839666734776264,87833204.11065343,4564970.372400993,9.557195257092737,72080188.01476221,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
