,Santa Catarina - IDH,Santa Catarina - value,Santa Catarina - IDH Renda,Santa Catarina - Desemprego,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Santa Catarina - IDH Longevidade,Santa Catarina - IDH Educacao,Santa Catarina - Consumo de Cimento (t),Santa Catarina - Produção de Cimento (t),Santa Catarina - PIB - Estadual,Santa Catarina - PIB - Construção Civil,Santa Catarina - PIB - Per Capita,Santa Catarina - PIB - Preços de Mercado,Santa Catarina- custo m2 (R$),Santa Catarina - Depósito Poupança (R$),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2006-8,0.8011011814352048,0.31969173366407,0.7944595536143562,8.060042020136157,1.2898334814065309,1016.4563346625712,1163.5464824210255,19.551469725064734,13.982165963487526,71.7411098166152,2.5172983611230983,0.8655965633697114,0.7613119756399465,171.917,22.84496207493034,138491733.41780803,6800618.9561819285,19.9836521387292,124472681.442268,13683.881769485834,9535149.308861008,676378.6807572738,7563127.937369425,234.6161358747217,2972598.568363662,0.6093984595457096,3.1575701861667023,0.6251193452031805,0.4258794259587617,-8483.803210688488,3.837301314139748,149.11491383618767,184557711.1271135,239.9230618685272,1.1135288127682357
2006-9,0.801168855963847,0.3200046240063349,0.7941982873011499,8.057983905450591,1.2609358960665995,1015.811363305774,1205.9049229358727,20.37810901488621,15.127402049510126,73.0745859535155,2.49219553070209,0.8658084229584605,0.7615006835761483,161.126,23.23183294275213,138620988.73319787,6804744.32714706,19.988407299348488,124512687.31555398,13756.937877115412,9673595.128626388,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217
2006-10,0.8012365304924891,0.3203293029406501,0.7939370209879437,8.055925790765027,1.254904004511485,1014.6313021021488,1256.662294389243,21.576620138222115,16.395311534977186,73.44569941915233,2.537080959642542,0.8660202825472096,0.7616893915123503,170.225,23.635993692230148,138750244.04858774,6808869.698112192,19.99316245996777,124552693.18883996,13833.247637735169,9812040.948391763,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412
2006-11,0.8013042050211313,0.3208716022810205,0.7936757546747374,8.053867676079461,1.420320635722386,1013.8879110169464,1302.558340921173,22.5277451016072,17.371092212142113,73.67357077424253,2.5704011729146714,0.8662321421359587,0.7618780994485521,158.829,23.80725976312609,138879499.3639776,6812995.069077324,19.997917620587057,124592699.06212594,13913.083302963838,9950486.768157143,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836
2006-12,0.8013718795497735,0.3218456718882736,0.7934144883615311,8.051809561393897,1.7400369265847129,1013.3425963358768,1356.5077020237638,23.537059082690323,18.439858749968348,74.01020690182986,2.476430389243319,0.8664440017247077,0.7620668073847541,139.348,24.178158272290425,139008754.67936745,6817120.440042457,20.002672781206343,124632704.9354119,13994.929313944034,10088932.587922525,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445
2007-1,0.8014395540784157,0.3226454086748098,0.7931532220483248,8.049751446708331,1.7207427308012275,1013.4770204349032,1335.8565357020746,23.793655444143138,18.79267130471891,74.48815467171194,2.2437407581798285,0.8666558613134568,0.7622555153209559,155.54,24.64952920000913,139138009.99475732,6821245.811007588,20.00742794182563,124672710.80869788,14078.755375318378,10227378.4076879,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212
2007-2,0.8015016711179109,0.3232684366219577,0.7929087259599592,8.047348387548142,1.7881556937176686,1014.0850998185866,1245.799449309334,23.2919821676486,18.515040550720023,75.51283520946436,2.077298446642504,0.8668197087585358,0.7624371572020238,143.95,25.03281731867253,139246864.59663087,6820432.075686,20.01039204839871,124697699.60119602,14163.530036029391,10529890.136814209,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321
2007-3,0.8015637881574061,0.3239120909385673,0.7926642298715936,8.044945328387955,1.5804730154729327,1014.2461879882488,1139.1723447740571,22.713809708860907,17.85574508799414,75.16849694485397,2.0457824999241137,0.8669835562036147,0.7626187990830917,162.835,25.669497984786588,139355719.19850442,6819618.340364412,20.013356154971795,124722688.39369418,14249.41050422661,10832401.865940517,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217
2007-4,0.8016259051969014,0.3243735698339246,0.7924197337832279,8.042542269227766,1.408945950867601,1015.1580394070978,1035.282106480529,21.081436910449025,16.370936991890296,75.77146695100029,1.966279422033659,0.8671474036486935,0.7628004409641596,151.579,26.12752139089636,139464573.80037796,6818804.6050428245,20.01632026154488,124747677.18619232,14336.11786032998,11134913.595066825,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308
2007-5,0.8016880222363966,0.3246457609582663,0.7921752376948624,8.040139210067577,1.5436321943430116,1016.0509224297512,940.2951131308326,19.67205027660333,15.255806360410942,77.03495280656682,2.12062602327033,0.8673112510937724,0.7629820828452275,154.226,26.72697741486207,139573428.40225154,6817990.869721238,20.01928436811796,124772665.97869048,14434.4925557372,11437425.324193131,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756
2007-6,0.8017501392758918,0.3247254789560954,0.7919307416064968,8.03773615090739,1.5749141027259328,1016.81514203396,957.9557409044194,19.19220952480822,14.935923436305218,77.73943423760893,2.222227181541432,0.8674750985388513,0.7631637247262953,171.583,27.226895708733828,139682283.0041251,6817177.13439965,20.02224847469104,124797654.77118862,14525.720691672146,11739937.053319445,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933
2007-7,0.8018122563153871,0.3248135463310345,0.7916862455181312,8.035333091747201,1.7359410702606264,1017.4345967639302,991.907450429626,18.88540290968208,15.013999121362623,79.40457924457455,2.202191117711148,0.8676389459839302,0.7633453666073633,173.115,27.500131024789837,139791137.60599864,6816363.399078062,20.02521258126412,124822643.56368676,14617.71179939067,12042448.782445751,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252
2007-8,0.8018743733548823,0.3247024610976792,0.7914417494297655,8.032930032587013,1.6826689301881874,1016.9531775384086,1070.3168850601803,19.5237363780825,15.572961274011258,79.04467183541287,2.3927431469451577,0.8678027934290091,0.7635270084884311,197.102,27.677451299950874,139899992.20787218,6815549.663756474,20.02817668783721,124847632.35618491,14710.286261552292,12344960.51157206,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062
2007-9,0.8019364903943775,0.3245927190740896,0.7911972533413999,8.030526973426825,1.694623840457391,1015.8270596046224,1189.0241970216423,20.63905981500656,16.513929641084726,78.33273461526339,2.4596892183764303,0.867966640874088,0.763708650369499,183.864,27.72117959599182,140008846.80974573,6814735.928434886,20.031140794410287,124872621.14868309,14802.941975222191,12647472.240698367,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212
2007-10,0.8019986074338727,0.3244848129251396,0.7909527572530344,8.028123914266637,2.0648694557587404,1014.7196709728838,1243.6662753103487,21.484802252776827,17.2300881055668,77.77781567279824,2.5133864320359107,0.868130488319167,0.7638902922505669,211.654,28.131968860963905,140117701.4116193,6813922.193113299,20.03410490098337,124897609.9411812,14896.03701531631,12949983.969824675,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608
2007-11,0.802060724473368,0.3245833127875429,0.7907082611646687,8.025720855106448,2.3578383310437,1013.8722628814356,1329.8034650350585,22.276809842073217,17.920293068244835,77.40346420539633,2.509376355375806,0.8682943357642458,0.7640719341316348,208.967,28.21188266862749,140226556.01349285,6813108.457791711,20.03706900755645,124922598.73367935,14989.645386265936,13252495.698950984,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294
2007-12,0.8021228415128632,0.3248928668760701,0.7904637650763031,8.02331779594626,2.5475668744416877,1013.5204271470292,1347.921238074007,23.01355075167558,18.749589955388284,77.90209609030435,2.3923157640558625,0.8684581832093247,0.7642535760127027,167.424,28.197726530671808,140335410.6153664,6812294.722470123,20.040033114129532,124947587.52617753,15083.191959044529,13555007.428077292,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519
2008-1,0.8021849585523584,0.3250100405745602,0.7902192689879375,8.020914736786072,2.770892130901208,1013.3319124487864,1318.671124774088,22.974796512725582,18.74323203305889,78.08733769375362,2.2855455675605025,0.8686220306544036,0.7644352178937706,188.733,28.274295878801,140444265.21723995,6811480.987148535,20.042997220702617,124972576.31867568,15176.842612027647,13857519.1572036,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748
2008-2,0.802241711019497,0.3251353954462032,0.7899901834641189,8.023333147293442,2.577013918325823,1013.6357925674636,1304.153480187959,22.41674269732656,18.172260274620744,78.02738845865203,2.137837502435752,0.8687387723440736,0.7646093081343679,187.477,28.41307227319688,140524068.03223917,6814089.959578094,20.04308489080723,124981134.5634266,15270.384044835148,13892821.847553384,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,0.8022984634866357,0.3252694898911882,0.7897610979403002,8.025751557800815,2.283599111981459,1014.5244512281388,1218.1424299768476,21.26992036575629,17.080803482537608,78.2203211242786,2.001369034664896,0.8688555140337437,0.7647833983749651,197.396,28.76451371766281,140603870.84723842,6816698.932007652,20.04317256091184,124989692.80817752,15363.646657564768,13928124.537903167,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,0.8023552159537743,0.325408628223941,0.7895320124164816,8.028169968308186,2.007680814849952,1015.613908585348,1157.0549493258638,20.2012834596265,16.099433064757097,78.56234482344848,1.9111973052741733,0.8689722557234137,0.7649574886155625,216.309,29.001580866131118,140683673.66223764,6819307.90443721,20.04326023101645,124998251.05292846,15458.067808659078,13963427.22825295,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,0.8024119684209131,0.3257571826904298,0.789302926892663,8.030588378815558,1.640739169576797,1016.6391303836584,1109.8049641467378,19.329904738779263,15.317531548036053,78.86174420347145,1.935893585265016,0.8690889974130838,0.7651315788561598,226.47,29.12962612758053,140763476.47723687,6821916.876866768,20.043347901121063,125006809.2976794,15565.206325441446,13998729.918602731,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,0.8024687208880518,0.325698934069131,0.7890738413688444,8.033006789322929,1.4984088449766282,1017.3993646390188,1075.2759448228535,18.72870515330323,14.76821258248709,79.01793544914715,2.005078568423932,0.8692057391027538,0.765305669096757,224.222,29.36239643575688,140843279.29223612,6824525.849296327,20.04343557122567,125015367.54243033,15662.868140205232,14034032.608952517,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
2008-7,0.8025254733551904,0.3256337147964239,0.7888447558450258,8.0354251998303,1.4509972101944246,1017.5627697678644,1054.6021252295277,18.89852547113508,15.081161066299634,79.67157249299679,2.1287203809783466,0.8693224807924238,0.7654797593373543,262.822,29.64803997466916,140923082.10723534,6827134.821725884,20.043523241330284,125023925.78718126,15758.416665371082,14069335.2993023,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,0.8025822258223291,0.3255570772560694,0.7886156703212073,8.037843610337672,1.6590832741021295,1017.1909653745832,1039.556301899446,19.12234870268188,15.420476024021278,80.19700747497527,2.218276288874641,0.8694392224820939,0.7656538495779517,248.86,29.79786349016497,141002884.92223457,6829743.794155443,20.043610911434897,125032484.03193218,15853.601501539884,14104637.989652082,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,0.8026389782894677,0.3256767781457021,0.7883865847973887,8.040262020845043,2.108364630033877,1016.5156706805066,1121.9888118319418,19.797882172179488,16.02483291536786,79.89486382558948,2.2954254308649564,0.869555964171764,0.7658279398185489,254.899,29.99622882516976,141082687.73723382,6832352.766585002,20.043698581539505,125041042.2766831,15947.53843484711,14139940.680001866,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,0.8026957307566065,0.3262006996587503,0.78815749927357,8.042680431352416,2.1510428996430178,1015.4563897719428,1174.0053670223358,20.853893635705585,17.080259283966804,80.03527307649958,2.3261198239120877,0.869672705861434,0.7660020300591462,249.48,30.287502210525226,141162490.55223304,6834961.739014559,20.04378625164412,125049600.52143404,16038.905793168164,14175243.37035165,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,0.8027524832237452,0.326728687346875,0.7879284137497514,8.045098841859787,2.3497597441674203,1014.4674845980684,1242.5922316977856,21.859112458425663,17.969803625573412,79.55414247080729,2.3196999286629905,0.8697894475511041,0.7661761202997436,190.635,30.532390139470024,141242293.36723226,6837570.711444118,20.04387392174873,125058158.76618496,16128.462490217817,14210546.060701434,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,0.8028092356908838,0.3272563829604638,0.7876993282259328,8.04751725236716,2.54486924222912,1013.6336693719304,1322.4341273031107,22.77205963602552,18.671772340797705,78.65418249325334,2.3040872535482686,0.8699061892407741,0.7663502105403408,206.284,31.03418871857908,141322096.18223152,6840179.683873676,20.04396159185334,125066717.0109359,16217.158596080144,14245848.751051215,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,0.8028659881580225,0.3277749689007125,0.7874702427021142,8.04993566287453,2.621059702540798,1013.7859877973824,1299.8565091630612,23.097594972642536,18.985106877251845,78.66885218515209,2.236353202615675,0.8700229309304441,0.7665243007809381,210.285,31.328924033809468,141401898.99723074,6842788.656303234,20.04404926195795,125075275.25568683,16304.64552020537,14281151.441401,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,0.802917568969595,0.3280837354359351,0.787255208082549,8.046919419603302,2.6584217968323176,1014.0911665475602,1250.9473584543864,22.85306997162124,18.760415366000704,78.6933112590456,2.13745989112479,0.8700934732529667,0.7666903537957283,199.963,31.591809642662533,141708539.78069472,6847351.954693767,20.0481159403574,125151806.7045594,16391.87266601939,14332307.135450916,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,0.8029691497811676,0.3285901701056081,0.7870401734629837,8.043903176332075,2.496857300560153,1014.9965168033832,1201.3554138564202,21.732691453098163,17.58511018379417,78.37077471405472,2.0420803619526664,0.8701640155754892,0.7668564068105184,231.075,31.866503363560287,142015180.56415868,6851915.2530843,20.05218261875685,125228338.15343194,16480.79006663143,14383462.829500832,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,0.8030207305927402,0.3290938043743232,0.7868251388434185,8.040886933060847,2.1764662696466908,1016.168158218322,1096.0263764440265,20.2589318662898,16.25146451466771,78.8716665366884,1.971317472677104,0.8702345578980117,0.7670224598253086,223.196,32.013727963127096,142321821.34762266,6856478.551474834,20.056249297156302,125304869.60230447,16569.435159741737,14434618.523550749,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,0.8030723114043128,0.3298023805894334,0.7866101042238532,8.037870689789619,1.7411449681395792,1016.783557884191,1045.7909798137412,19.16007139180316,15.310181248328243,79.50327698424529,1.9285787534488084,0.8703051002205343,0.7671885128400987,227.301,32.31034442378487,142628462.13108665,6861041.849865367,20.060315975555756,125381401.05117704,16673.130614831767,14485774.217600666,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,0.8031238922158853,0.3307239442553756,0.7863950696042881,8.034854446518391,1.6969140495020574,1017.203339147847,1010.253480628824,18.455125294123054,14.742202014415998,80.05095641964247,1.9782307184198276,0.8703756425430568,0.7673545658548888,229.39,33.20047436274247,142935102.91455063,6865605.1482559,20.064382653955203,125457932.5000496,16766.71853440513,14536929.911650583,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
2009-7,0.8031754730274578,0.3320708517104629,0.7861800349847228,8.031838203247162,1.6505253893007623,1016.9692478442656,1015.364189916682,18.483147716880836,14.89547831792009,80.57941043697939,2.092266022799929,0.8704461848655793,0.7675206188696789,231.08,34.49432290670183,143241743.69801462,6870168.446646433,20.068449332354653,125534463.94892214,16861.156041399678,14588085.6057005,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,0.8032270538390305,0.3334434497794308,0.7859650003651576,8.028821959975934,1.6008259939344809,1015.7845225527336,1087.584424515553,19.516650646893584,15.913288021508114,80.58396652923807,2.2164715504416432,0.8705167271881019,0.767686671884469,229.331,36.35173498592452,143548384.48147857,6874731.745036966,20.072516010754104,125610995.3977947,16955.875515726395,14639241.299750416,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,0.803278634650603,0.3348463270994666,0.7857499657455924,8.025805716704706,1.6040981316514578,1014.65932434102,1144.6656703400135,20.62527103202939,16.893503351624442,80.03270558866099,2.325993870134936,0.8705872695106244,0.7678527248992592,216.467,38.19063873461786,143855025.26494256,6879295.043427499,20.076582689153557,125687526.84666725,17051.27876581158,14690396.993800333,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,0.8033302154621756,0.3364841558346784,0.7855349311260271,8.022789473433479,1.5739962195019996,1013.6044993250932,1220.7367851120391,21.88282801404468,18.07025639723691,79.76114671418898,2.371662223605758,0.8706578118331469,0.7680187779140493,232.457,41.03228075785513,144161666.04840654,6883858.341818032,20.080649367553004,125764058.2955398,17146.50074112973,14741552.68785025,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,0.8033817962737482,0.3381576118124241,0.785319896506462,8.01977323016225,1.83791874617603,1012.6683781025826,1278.4521409299546,23.32915948177645,19.426640647760337,79.49352224995012,2.346901427407513,0.8707283541556695,0.7681848309288395,237.628,43.261838143505976,144468306.8318705,6888421.640208565,20.08471604595245,125840589.74441236,17240.722857983063,14792708.381900163,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,0.8034333770853208,0.3396591281190542,0.7851048618868967,8.016756986891023,1.9908937711619223,1012.568742643498,1283.6596540046198,23.829618373190847,19.90420932811076,79.46933691768113,2.2771746919612643,0.870798896478192,0.7683508839436296,201.227,45.70532703074839,144774947.61533448,6892984.9385990985,20.088782724351905,125917121.1932849,17335.07158189566,14843864.075950082,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,0.8034849578968933,0.3409808885525845,0.7848898272673315,8.013740743619795,1.9826948800637625,1013.0942829437498,1236.210509218496,23.84214610395585,19.96571827201228,79.7194432365734,2.195412377209368,0.8708694388007145,0.7685169369584197,198.686,48.086033163403016,145081588.39879847,6897548.236989631,20.092849402751355,125993652.64215744,17429.170757872213,14895019.77,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,0.8035315599696903,0.3425313140215237,0.7846874838917259,8.01265035186687,2.198910322627809,1013.7395880536347,1170.3338717698186,23.283156599135168,19.49749124337037,80.1088388995254,2.1343947340221723,0.8708946881443509,0.7686744671620661,202.264,50.980701271252045,145357752.2536847,6896774.853482168,20.095025905847447,126048311.34512436,17522.905209828226,14964310.999693483,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,0.8035781620424871,0.3441108225638773,0.7844851405161204,8.011559960113946,1.966982712337371,1015.1215692938076,1085.3449188888349,21.96500312610478,18.255729253627575,80.34267381771869,2.074344174649663,0.8709199374879874,0.7688319973657125,241.177,54.074550842640924,145633916.10857093,6896001.469974705,20.097202408943534,126102970.04809128,17616.947070338287,15033602.229386969,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,0.803624764115284,0.3457198293531158,0.7842827971405149,8.010469568361021,1.8185710163977813,1016.7054984466168,993.5435503339556,20.68997936576837,17.08370176218835,80.67912978039688,2.071030828858605,0.8709451868316237,0.7689895275693589,215.317,56.93440874315068,145910079.96345717,6895228.086467242,20.099378912039636,126157628.7510582,17711.200139986726,15102893.45908045,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
