, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Paraná - Desemprego,Paraná - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Paraná - Produção de Cimento (t),Paraná - PIB - Estadual,Paraná - PIB - Construção Civil,Paraná - PIB - Per Capita,Paraná - PIB - Preços de Mercado,Paraná - IDH,Paraná - Consumo de Cimento (t)
2014-6,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,7.608617290777347,0.4613418792502746,1.840091554477036,914.4829192388398,933.8677114149724,16.321077955706517,9.8088553927249,68.2967651217759,1.6475838351747698,482.83295307184767,239635671.79346132,11121177.046173466,18.02939266919251,192555350.66127947,0.7856264303038747,382.0
2014-7,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,7.637852114041694,0.4609167393366464,1.5762143456212432,914.3737112406452,1040.0674478247768,16.815023684307814,9.431560386529627,65.06653654271803,1.6650021951829774,482.4430987498594,239832168.118962,11114845.975566044,18.029660854736854,192570988.50768343,0.7856105003059142,382.0
2014-8,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,7.667086937306042,0.4601593078040318,1.6563442639635468,913.5570831804064,1128.0943859573454,17.698284374088352,10.041891218061735,64.26254706142342,1.727566669584579,482.0199927853496,240028664.44446263,11108514.904958624,18.029929040281196,192586626.35408747,0.7855945703079537,382.0
2014-9,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,7.69632176057039,0.4590629875080968,1.6360383376650134,912.7858204270924,1230.2204517507926,18.91139764833568,11.48003442688796,65.54467808533359,1.796427228573148,481.5780593962163,240225160.7699633,11102183.834351204,18.030197225825532,192602264.20049143,0.785578640309993,382.0
2014-10,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,7.725556583834737,0.4578251415572358,1.5411950807584398,912.4589683730288,1350.4222514926737,19.65848079551101,13.021366748856256,68.79477807607441,1.8588943787407308,481.1180219914487,240421657.09546396,11095852.763743784,18.030465411369875,192617902.04689544,0.7855627103120324,382.0
2014-11,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,7.754791407099085,0.4558348963608554,1.6998628695769238,912.0452522476754,1357.4731268086148,20.06986564504624,14.19538800527416,71.76318757180817,1.874564282406751,480.6355999662388,240618153.4209646,11089521.693136364,18.030733596914217,192633539.89329943,0.7855467803140719,382.0
2014-12,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,7.784026230363432,0.4536435360586751,1.8964678078485289,911.9676468558516,1323.291813795508,20.51957118759475,15.06394566202391,73.56071890944125,1.8239081554110448,480.12888124855215,240814649.74646524,11083190.622528944,18.03100178245856,192649177.73970345,0.7855308503161114,382.0
2015-1,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,7.81326105362778,0.4512906514551119,1.8387287571720787,912.2120629201752,1288.8589566526514,20.3802856870588,15.323441301861562,75.1863655504684,1.744857811625982,479.5960555936,241011146.07196587,11076859.551921524,18.0312699680029,192664815.58610743,0.7855149203181507,371.8330000000001
2015-2,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,7.815545090336522,0.4488440670508068,1.8337006308627897,912.5021363347444,1184.8603607076857,19.52253277602031,15.030813319418389,77.45524824650317,1.6739489779214174,478.45816735397824,241129721.90438512,11071551.899250448,18.03089054071213,192667033.040388,0.7857525452204306,361.666
2015-3,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,7.817829127045264,0.4462780154301574,1.776660294801181,913.3352838914004,1113.131445882786,18.550082162077835,14.239102536631732,78.09943718642558,1.650540499049363,478.7938653732176,241248297.7368044,11066244.246579371,18.03051111342136,192669250.4946685,0.7859901701227106,361.666
2015-4,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,7.820113163754006,0.4432456237766888,1.648503052789917,913.9170949425618,1043.3754658595242,17.543601779016278,13.387531245293063,78.66775638728508,1.653577070413977,477.91986195492814,241366873.5692236,11060936.593908297,18.030131686130588,192671467.94894907,0.7862277950249904,361.666
2015-5,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,7.822397200462748,0.4398258477288377,1.5885116256332814,914.4231728658827,1031.8041854075395,17.01520069845106,12.625013884421271,77.86096327078323,1.6699417264313094,478.1702232836316,241485449.4016429,11055628.941237217,18.02975225883981,192673685.4032296,0.7864654199272703,361.666
2015-6,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,7.82468123717149,0.4358872384233953,1.4063603206190476,914.2689629028454,1054.6284149955857,16.98744370938715,12.303707283108322,76.8520798820347,1.7141382071452165,477.00424973786585,241604025.2340621,11050321.28856614,18.029372831549043,192675902.85751012,0.7867030448295502,361.666
2015-7,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,7.826965273880232,0.4323578705122587,1.395410437685999,913.8518991901944,1063.3830706809704,17.22560557405653,12.630077149604466,77.40796816266706,1.7890598075337176,478.42052745091104,241722601.06648132,11045013.635895064,18.028993404258276,192678120.3117907,0.7869406697318301,361.666
2015-8,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,7.829249310588974,0.4284658869848975,1.3658533445520928,913.1876616761592,1071.5682115234663,17.737211594955774,13.226119293640762,77.95963564107544,1.871254986057224,480.0088570186305,241841176.8989006,11039705.983223988,18.028613976967502,192680337.76607123,0.7871782946341099,361.666
2015-9,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,7.831533347297715,0.4247767045853328,1.548453982268786,912.3989192942172,1055.279314481883,18.386400555593163,14.262154705403296,79.53699974312947,1.9535278480314329,480.7881599495374,241959752.73131984,11034398.330552911,18.02823454967673,192682555.2203518,0.7874159195363899,361.666
2015-10,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,7.8338173840064576,0.420897084293454,1.7428536888218231,911.987238077214,1087.8959298466764,18.999769838794126,15.05800433715972,80.19093542733091,2.035267330779643,481.0892673498327,242078328.5637391,11029090.677881831,18.02785512238596,192684772.6746323,0.7876535444386698,361.666
2015-11,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,7.8361014207152,0.4171985148624699,1.9340993533222703,911.579909642355,1113.9149661094573,19.817226193579724,15.877228455218756,80.18239618864234,2.0479790310918555,479.8612093214247,242196904.39615837,11023783.025210757,18.027475695095188,192686990.12891287,0.7878911693409496,361.666
2015-12,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,7.838385457423941,0.4141662285716306,2.1254874386087663,911.7425874112072,1163.4348302448038,20.34761166363404,16.23903565239247,79.37303888847397,2.062535359081953,479.4188470140003,242315480.2285776,11018475.37253968,18.027096267804417,192689207.5831934,0.7881287942432296,361.666
2016-1,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,7.840669494132683,0.411004976354729,2.357672998090216,911.9460348150168,1213.411810786037,20.60858121004643,16.23542731097413,78.05893490565325,2.021290464347236,477.8321670469008,242434056.06099683,11013167.719868604,18.026716840513647,192691425.03747395,0.7883664191455094,345.04100000000017
2016-2,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,7.816705404514238,0.408322352700303,2.4006316308962554,912.5454001708011,1151.0926417556725,19.95231309564776,15.744423603700309,78.3826276114658,1.9592611270535123,477.8036014972202,242465384.0739707,11009939.167213736,18.026369624349112,192687187.5542553,0.7883010132299451,328.416
2016-3,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,7.792741314895792,0.4060391723877254,2.3352486836491364,913.367608998346,1123.18483416087,18.57234193059016,14.21859221823434,77.12075590996439,1.873112523904084,479.6488304628431,242496712.08694455,11006710.614558868,18.026022408184573,192682950.07103676,0.7882356073143808,328.416
2016-4,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,7.768777225277347,0.4043001893983196,2.448987469570654,913.9120629270772,1097.9416229849908,17.447284196069294,12.85886489200284,75.43965020028483,1.8296734706451865,480.0745474898764,242528040.09991848,11003482.061903998,18.02567519202004,192678712.58781812,0.7881702013988166,328.416
2016-5,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,7.7448131356589025,0.4022460285314261,2.1798091101054458,914.3949085329476,1046.0392249424813,16.085822346658325,11.527514897177964,75.22442724442318,1.8135236927430507,478.8854187251935,242559368.1128924,11000253.50924913,18.025327975855504,192674475.10459957,0.7881047954832522,328.416
2016-6,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,7.720849046040457,0.4001741008351707,2.1713700199079677,914.5898430992758,1116.279364188367,15.60950883208175,10.586369848985573,73.10447696157378,1.8481024847693597,481.4360992619001,242590696.12586623,10997024.956594262,18.024980759690965,192670237.62138093,0.7880393895676878,328.416
2016-7,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,7.696884956422012,0.398121697194046,2.267346537332698,914.1636165576266,1142.5091253301723,15.83034450310897,10.819734301769644,73.06202673723205,1.9691132753896416,482.5690695923093,242622024.1388401,10993796.403939392,18.02463354352643,192666000.1381623,0.7879739836521236,328.416
2016-8,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,7.672920866803566,0.3971095534768502,2.089443120772565,913.6489953148836,1181.002666059612,16.155179411283093,11.257714242855318,73.66114533975704,2.029316145601471,483.7921955278696,242653352.151814,10990567.851284524,18.024286327361896,192661762.6549437,0.7879085777365593,328.416
2016-9,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,7.648956777185121,0.3962309870620097,2.0935866869852187,912.9804355156828,1208.298777195867,17.011170512681105,12.09499694507958,73.59795760222411,2.105602548237159,484.66699558383937,242684680.16478783,10987339.298629656,18.02393911119736,192657525.1717251,0.787843171820995,328.416
2016-10,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,7.624992687566676,0.3956303339916814,2.147918656089746,912.2800641174124,1203.9060432407166,18.10564208661209,13.413682467452771,74.40872129057887,2.118086236259441,485.6334595876684,242716008.17776173,10984110.745974788,18.023591895032823,192653287.68850648,0.7877777659054306,328.416
2016-11,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,7.601028597948231,0.3951120726127926,2.026445765492013,911.8766678010682,1264.768061209381,19.2502520222848,14.3630506027168,73.78761530620947,2.059934661215824,486.5384807631014,242747336.19073564,10980882.19331992,18.023244678868288,192649050.2052879,0.7877123599898663,328.416
2016-12,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,7.577064508329785,0.3953014027403831,1.8385277482712796,911.83474991763,1247.5667118613758,19.915150388116587,15.113944911362967,74.04422669572159,2.024947495755714,487.6570375140579,242778664.2037095,10977653.64066505,18.02289746270375,192644812.7220693,0.7876469540743021,320.02599999999984
2017-1,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,7.55310041871134,0.3958127877747036,1.758405197696316,912.1403329786352,1227.628603799059,19.88602168112555,15.2466751251843,74.50653933119818,2.002049897372548,487.1976162133539,242809992.2166834,10974425.088010184,18.02255024653921,192640575.23885068,0.7875815481587377,311.636
2017-2,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,7.543681836266954,0.3964356885159197,1.6112963139122591,912.524470849747,1173.3871558082296,19.425883896624395,14.953405968052955,75.06898536228748,1.943259375841855,488.0432807157978,242770453.324358,10974798.329811,18.02163718869614,192622799.1691717,0.7875101962508494,280.736
2017-3,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,7.534263253822568,0.3970518440560241,1.7104932760115097,913.2211808090822,1086.242066210688,18.367458007924608,14.055266323749851,75.37643753844793,1.946421409904077,489.6165687435901,242730914.43203264,10975171.571611814,18.02072413085306,192605023.0994928,0.787438844342961,352.332
2017-4,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,7.524844671378181,0.3979370242320622,1.623945707479731,914.4393652528688,1078.4833811183948,17.320399035024682,12.918696264382698,74.74714891843803,1.8778781288223527,489.2369096286997,242691375.5397073,10975544.813412627,18.019811073009983,192587247.02981383,0.7873674924350726,280.856
2017-5,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,7.515426088933795,0.3986858283229882,1.6600302694978364,914.9454834067402,1059.4897279934924,16.623190909954463,12.105547658564136,74.17827670893466,1.8706410968584493,490.3568901934705,242651836.64738196,10975918.055213446,18.018898015166908,192569470.9601349,0.7872961405271843,319.397
2017-6,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,7.506007506489409,0.399397256498379,1.6920609934247852,915.5429866086864,1105.564933191432,16.570142987127575,11.52268253140214,72.46168236384912,1.9113960892617408,490.4765976814264,242612297.75505656,10976291.297014264,18.017984957323836,192551694.89045596,0.7872247886192959,295.932
2017-7,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,7.496588924045023,0.4002852160509298,1.5904343802789724,915.2861506860492,1124.821265887966,16.73813312240542,11.56622662865508,71.9256923133048,1.973695659431116,492.8854823333357,242572758.8627312,10976664.538815076,18.017071899480754,192533918.820777,0.7871534367114076,354.558
2017-8,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,7.487170341600637,0.4008551618782495,1.964917234157124,914.0069753843892,1162.1205063587274,17.279060060643626,11.890180019147651,71.45591561446598,2.0871061003117326,493.62748141256907,242533219.97040585,10977037.780615892,18.01615884163768,192516142.75109804,0.7870820848035193,360.106
2017-9,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,7.477751759156251,0.4013773919781139,2.002671751121029,913.1316681707506,1199.0461993227316,18.103804040696,12.67152918893915,71.33121579605492,2.119287352725182,493.3744737471392,242493681.07808048,10977411.022416707,18.0152457837946,192498366.68141907,0.7870107328956308,350.123
2017-10,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,7.468333176711865,0.40164679376164,2.1654160070514106,912.0798182761348,1194.6760480643984,18.545492562941565,13.3982951092939,71.79353702967094,2.1858083012691143,494.6377046409679,242454142.1857551,10977784.264217526,18.014332725951526,192480590.6117401,0.7869393809877425,288.254
2017-11,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,7.458914594267479,0.4021396449752765,2.169362169366611,911.586292404102,1233.5627308311248,19.08411591619788,13.978850440300237,72.05218003629541,2.1622890626991205,495.8759380550725,242414603.29342973,10978157.50601834,18.013419668108448,192462814.5420612,0.7868680290798542,301.687
2017-12,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,7.449496011823093,0.4024813006918644,2.236722119406488,911.3218271959609,1205.8282195331562,19.7500737163513,14.99102097153504,72.78260516363305,2.09257569685482,496.8830753761674,242375064.4011044,10978530.747819155,18.01250661026537,192445038.47238225,0.7867966771719658,268.901
2018-1,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,7.440077429378706,0.403124465429012,2.122122172018696,911.7797051365822,1230.5387980910589,19.830690966483317,15.13461100345734,72.87283180651801,1.9996391622988388,497.03428411825246,242335525.50877905,10978903.989619972,18.011593552422294,192427262.4027033,0.7867253252640775,274.431
2018-2,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,7.434110177307812,0.4039513937774667,1.9075926672407808,912.3864094038962,1227.3258403088444,19.44851692889404,14.835785931502196,73.16704173623656,1.8775366585749744,500.3141436503209,242209109.95957664,10980363.81668506,18.009477156833768,192398392.171583,0.7865868807585022,298.219
2018-3,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,7.428142925236918,0.4049193333912864,1.7800417445768415,913.0965976034132,1156.9557016996257,18.795544454517305,14.31760367174193,73.43251871944811,1.7651712357635885,500.9530526738536,242082694.41037425,10981823.643750146,18.007360761245238,192369521.94046268,0.7864484362529272,328.955
2018-4,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,7.422175673166024,0.4056434183097264,1.40987797397011,914.0320582760604,1147.2356343264587,17.915567540000314,13.162813450726938,72.58133509531723,1.703547019355778,499.3423429230579,241956278.86117187,10983283.470815234,18.00524436565671,192340651.7093424,0.7863099917473519,335.039
2018-5,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,7.41620842109513,0.4059443005324082,1.424319279010788,914.476346051746,1119.848898040565,16.934772257876016,12.103019407095712,72.29832046017897,1.717275407537491,501.9793795645513,241829863.3119695,10984743.297880322,18.003127970068185,192311781.47822207,0.7861715472417767,260.723
2018-6,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,7.4102411690242365,0.4066973264916119,1.3296054375059112,914.383063831956,1092.4572595103934,16.568954726788444,11.75268842200568,72.3532496788067,1.7138493890841076,504.8649297857626,241703447.7627671,10986203.124945408,18.00101157447966,192282911.24710175,0.7860331027362016,366.929
2018-7,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,7.404273916953342,0.408699841300927,1.417793625522693,914.0541907918964,1095.7561659899018,16.55867961975498,11.8887587912007,72.73707401964697,1.7610575072492,505.9064569393108,241577032.21356472,10987662.952010496,17.998895178891132,192254041.0159815,0.7858946582306264,353.426
2018-8,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,7.398306664882448,0.4107198034255572,1.5418567637144154,913.5240442081372,1109.4761916921152,16.7746768779483,12.352346647486163,73.8120084759815,1.845789548274425,509.2565056606783,241450616.66436237,10989122.779075583,17.996778783302602,192225170.7848612,0.7857562137250512,344.937
2018-9,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,7.392339412811554,0.413924094240837,1.678511778536022,912.7513939447643,1163.3871288030207,17.8366947422597,13.274400756584445,73.41022606758871,1.8955523210678735,511.2736548470622,241324201.11516,10990582.60614067,17.994662387714076,192196300.5537409,0.7856177692194761,302.082
2018-10,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,7.38637216074066,0.4163096678567314,1.9023454675932647,912.5394823223752,1223.2877296998315,18.97720938092661,14.256140282912606,73.02274343188475,1.9277902847255648,515.6985866687605,241197785.5659576,10992042.433205755,17.99254599212555,192167430.32262057,0.7854793247139009,294.467
2018-11,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,7.380404908669766,0.418654144058059,2.0576374752944906,912.215862706694,1283.1190362077127,19.85131180566278,14.882994512911386,72.3246832030866,1.9437134333183044,518.7498545683748,241071370.0167552,10993502.260270843,17.99042959653702,192138560.09150028,0.7853408802083257,336.029
2018-12,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,7.374437656598872,0.4210570434753093,2.017225875661671,912.2362991435078,1292.6093253716904,20.496555287399776,15.45965825900473,72.18865038973738,1.9036421398862728,520.2121275031761,240944954.4675528,10994962.087335931,17.988313200948493,192109689.86038,0.7852024357027506,278.117
2019-1,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,7.368470404527978,0.4235051177760222,2.0105599891562727,912.324476844711,1232.416318273143,20.550658509158133,15.756992792120585,73.01113458629627,1.793616952712864,521.5623130131582,240818538.91835043,10996421.91440102,17.986196805359967,192080819.62925968,0.7850639911971754,323.005
2019-2,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,7.356874914176391,0.4257967979801307,1.991207467873469,912.3575674600368,1139.2737641562867,19.93263741687784,15.46036122596008,74.12530173896087,1.7047104705666565,525.325837437644,240573011.1868174,10998398.67606406,17.982681752549468,192027925.67197204,0.7848978093123056,291.453
2019-3,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,7.345279423824803,0.4291306981732778,1.8469206835053469,913.1469337286552,1094.6143687468757,19.28711392142784,14.895436863082184,74.4900999485822,1.5839231992438592,529.6308079829878,240327483.4552844,11000375.437727105,17.979166699738972,191975031.7146844,0.7847316274274356,300.203
2019-4,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,7.333683933473217,0.4329976135634258,1.7605789947684596,913.640810866011,1065.1662788156586,18.322516306934155,13.849589507809782,74.04026124087139,1.5199598943594588,533.3537720490979,240081955.72375137,11002352.199390143,17.975651646928473,191922137.7573968,0.7845654455425657,317.058
2019-5,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,7.32208844312163,0.4346804827334537,1.701856035028545,914.572875480421,1053.2528330828366,17.32167699591496,12.767132569285408,73.63262402105745,1.5577535096791717,538.6902998535959,239836427.99221832,11004328.961053189,17.972136594117973,191869243.80010912,0.7843992636576959,314.142
2019-6,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,7.310492952770042,0.4370069042520346,1.6945677350983206,915.0269475811313,1083.5611612190746,16.875972076586415,12.121983633580468,72.99144281247156,1.6303570083542311,542.54526739768,239590900.2606853,11006305.722716227,17.968621541307478,191816349.84282148,0.784233081772826,301.878
2019-7,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,7.298897462418456,0.4388764889000683,1.708278977915806,914.7454205021968,1133.8766553302712,17.03126466506017,12.049362912585,72.52635562353187,1.755704567361806,547.5806688204608,239345372.52915227,11008282.48437927,17.96510648849698,191763455.8855338,0.7840668998879561,358.797
2019-8,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,7.287301972066869,0.4417742699786223,1.828471946029826,914.2317389038842,1169.778065684251,17.46395772287746,12.555807879465137,73.08216579037219,1.849608952291481,552.0465909936673,239099844.79761925,11010259.246042311,17.96159143568648,191710561.92824617,0.7839007180030861,356.169
2019-9,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,7.2757064817152814,0.4445399660623033,1.8210875221290264,913.21136532229,1214.3657135552935,18.26926818003185,13.362899300947742,73.53481951825847,1.8780345377952368,555.3314095565469,238854317.06608623,11012236.007705351,17.958076382875984,191657667.97095853,0.7837345361182163,316.188
2019-10,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,7.264110991363695,0.4474902226762663,1.9704804587378055,912.3622271629368,1266.8633225515366,19.087200009453912,14.129067936992527,73.57615443936166,1.8787866656570087,559.0238164098001,238608789.3345532,11014212.769368395,17.954561330065484,191604774.0136709,0.7835683542333465,346.214
2019-11,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,7.252515501012108,0.4513523334704424,1.9398498494008112,911.9169706643942,1261.9704945889073,19.478320175979142,14.714040430282802,74.21441625970665,1.817195210553569,562.2075533846743,238363261.60302016,11016189.531031435,17.951046277254985,191551880.05638325,0.7834021723484765,323.401
2019-12,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,7.24092001066052,0.4554178985417723,1.8085198597841188,911.9124575620808,1305.2121983067275,19.889136035894847,15.043655129042724,73.95124953207959,1.774333109199305,565.9588312485438,238117733.87148717,11018166.29269448,17.94753122444449,191498986.0990956,0.7832359904636066,238.466
