,Santa Catarina - IDH,Santa Catarina - value, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Santa Catarina - Desemprego,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Santa Catarina - Consumo de Cimento (t),Santa Catarina - Produção de Cimento (t),Santa Catarina - PIB - Estadual,Santa Catarina - PIB - Construção Civil,Santa Catarina - PIB - Per Capita,Santa Catarina - PIB - Preços de Mercado
2009-6,0.8031238922158853,0.3307239442553756,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,8.034854446518391,1.6969140495020574,1017.203339147847,1010.253480628824,18.455125294123054,14.742202014415998,80.05095641964247,1.9782307184198276,229.39,33.20047436274247,142935102.91455063,6865605.1482559,20.064382653955203,125457932.5000496
2009-7,0.8031754730274578,0.3320708517104629,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,8.031838203247162,1.6505253893007623,1016.9692478442656,1015.364189916682,18.483147716880836,14.89547831792009,80.57941043697939,2.092266022799929,231.08,34.49432290670183,143241743.69801462,6870168.446646433,20.068449332354653,125534463.94892214
2009-8,0.8032270538390305,0.3334434497794308,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,8.028821959975934,1.6008259939344809,1015.7845225527336,1087.584424515553,19.516650646893584,15.913288021508114,80.58396652923807,2.2164715504416432,229.331,36.35173498592452,143548384.48147857,6874731.745036966,20.072516010754104,125610995.3977947
2009-9,0.803278634650603,0.3348463270994666,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,8.025805716704706,1.6040981316514578,1014.65932434102,1144.6656703400135,20.62527103202939,16.893503351624442,80.03270558866099,2.325993870134936,216.467,38.19063873461786,143855025.26494256,6879295.043427499,20.076582689153557,125687526.84666725
2009-10,0.8033302154621756,0.3364841558346784,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,8.022789473433479,1.5739962195019996,1013.6044993250932,1220.7367851120391,21.88282801404468,18.07025639723691,79.76114671418898,2.371662223605758,232.457,41.03228075785513,144161666.04840654,6883858.341818032,20.080649367553004,125764058.2955398
2009-11,0.8033817962737482,0.3381576118124241,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,8.01977323016225,1.83791874617603,1012.6683781025826,1278.4521409299546,23.32915948177645,19.426640647760337,79.49352224995012,2.346901427407513,237.628,43.261838143505976,144468306.8318705,6888421.640208565,20.08471604595245,125840589.74441236
2009-12,0.8034333770853208,0.3396591281190542,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,8.016756986891023,1.9908937711619223,1012.568742643498,1283.6596540046198,23.829618373190847,19.90420932811076,79.46933691768113,2.2771746919612643,201.227,45.70532703074839,144774947.61533448,6892984.9385990985,20.088782724351905,125917121.1932849
2010-1,0.8034849578968933,0.3409808885525845,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,8.013740743619795,1.9826948800637625,1013.0942829437498,1236.210509218496,23.84214610395585,19.96571827201228,79.7194432365734,2.195412377209368,198.686,48.086033163403016,145081588.39879847,6897548.236989631,20.092849402751355,125993652.64215744
2010-2,0.8035315599696903,0.3425313140215237,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,8.01265035186687,2.198910322627809,1013.7395880536347,1170.3338717698186,23.283156599135168,19.49749124337037,80.1088388995254,2.1343947340221723,202.264,50.980701271252045,145357752.2536847,6896774.853482168,20.095025905847447,126048311.34512436
2010-3,0.8035781620424871,0.3441108225638773,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,8.011559960113946,1.966982712337371,1015.1215692938076,1085.3449188888349,21.96500312610478,18.255729253627575,80.34267381771869,2.074344174649663,241.177,54.074550842640924,145633916.10857093,6896001.469974705,20.097202408943534,126102970.04809128
2010-4,0.803624764115284,0.3457198293531158,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,8.010469568361021,1.8185710163977813,1016.7054984466168,993.5435503339556,20.68997936576837,17.08370176218835,80.67912978039688,2.071030828858605,215.317,56.93440874315068,145910079.96345717,6895228.086467242,20.099378912039636,126157628.7510582
2010-5,0.803671366188081,0.3471547518251398,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,8.009379176608096,1.860211435319284,1017.7904999188646,966.0955495072992,19.453473595182448,15.8750432336472,80.67746057697994,2.097702640435736,223.331,60.55032359778373,146186243.8183434,6894454.70295978,20.101555415135724,126212287.45402507
2010-6,0.8037179682608778,0.3486118450727869,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,8.008288784855171,1.5903436028681202,1018.5179880962322,960.4219453922718,18.79311885473042,15.181528515412296,80.45054452373357,2.1192466270662456,238.782,63.86237864819604,146462407.67322963,6893681.3194523165,20.103731918231816,126266946.156992
2010-7,0.8037645703336748,0.3503039452973513,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,8.007198393102247,1.651624850534978,1018.265492689615,1001.8995240450522,18.646882891231478,14.924374070475242,79.8813700111776,2.2118293378825418,255.631,67.08739869334785,146738571.52811587,6892907.935944853,20.10590842132791,126321604.85995892
2010-8,0.8038111724064717,0.3520319091851254,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,8.00610800134932,1.7469699851945426,1017.209811503643,1104.1903363284448,18.98848226839696,15.080279766333945,79.01082470876477,2.278450067026258,257.961,70.79785499372906,147014735.3830021,6892134.55243739,20.108084924424,126376263.56292585
2010-9,0.8038577744792685,0.3535926200408203,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,8.005017609596395,1.6472486791327674,1015.5677834351088,1160.5059194310804,19.933767685615017,15.971696045197026,78.8301455447955,2.3101371033901885,263.827,74.55375277951607,147290899.23788834,6891361.168929927,20.110261427520093,126430922.26589274
2010-10,0.8039043765520655,0.3551827392631697,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,8.00392721784347,1.8931008543671364,1013.9663083452712,1229.6557679745026,21.09537215249509,17.062317776282505,78.58845132302194,2.3128007966284785,267.393,78.22900837042111,147567063.09277457,6890587.785422465,20.112437930616185,126485580.96885964
2010-11,0.8039509786248624,0.3561823727244844,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,8.002836826090546,1.936277787376461,1012.8460900803668,1257.3823221092969,22.29391648189659,18.373106420671476,79.230580999127,2.28673607085354,260.253,82.01446767980674,147843226.9476608,6889814.401915002,20.11461443371228,126540239.67182656
2010-12,0.8039975806976593,0.3571916316097417,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,8.00174643433762,1.9888847675368857,1012.6452000255312,1231.2922567035218,22.982612664982305,19.157498963713035,79.76289001346957,2.227252222961994,228.137,85.27083660920137,148119390.80254704,6889041.0184075385,20.11679093680837,126594898.37479348
2011-1,0.8040441827704562,0.3582107183168699,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,8.000656042584696,2.0913529266861923,1012.9698594488432,1231.7007677583547,23.22702043469223,19.40723060184205,79.84217736972153,2.097297406454331,231.765,88.27270697431612,148395554.65743327,6888267.634900075,20.118967439904463,126649557.07776038
2011-2,0.8040611217483391,0.3592400193253629,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,7.730621239076671,1.9198614820163475,1014.1254166725485,1186.8589108222054,22.60431427531332,18.683049561561003,79.33128493092438,2.0231548330500364,226.547,91.43247805473462,148643205.1192738,6887037.061975124,20.118810072104136,126691167.0752496
2011-3,0.8040780607262219,0.3604881067516778,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,7.460586435568647,1.803298495646889,1015.1485716052184,1116.3360032982782,21.38740114829576,17.3412316315747,78.7169155379612,1.8847917537266328,282.09,94.71222638967484,148890855.58111438,6885806.489050173,20.11865270430381,126732777.0727388
2011-4,0.8040949997041047,0.3617513299485363,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,7.190551632060622,1.6739524091084768,1016.0626765313488,1048.724514248511,20.122148197371256,16.142421551868303,78.94431472963204,1.8195861874610595,243.255,98.3937309412282,149138506.04295492,6884575.916125222,20.11849533650348,126774387.07022804
2011-5,0.8041119386819876,0.363030054960255,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,6.920516828552597,1.6884507478672155,1016.905721380821,964.9767964984858,18.917317178829247,14.936981280520286,78.90754889420705,1.872086415264888,262.534,102.02940447139352,149386156.5047955,6883345.343200271,20.118337968703155,126815997.06771724
2011-6,0.8041288776598705,0.3645244972943534,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,6.650482025044573,1.7450890412571665,1017.6476965541992,968.9249979775116,18.09477125465154,14.20637167969573,79.26884697191106,1.8884481210702868,264.38,105.25187508461003,149633806.96663603,6882114.77027532,20.11818060090283,126857607.06520644
2011-7,0.8041458166377533,0.3658265493971896,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,6.380447221536548,1.7174008797863236,1017.5357496703108,1014.0624182264904,18.21692179723897,14.396097587747835,79.51021672105186,1.96928119914959,255.091,108.27835265036246,149881457.42847657,6880884.19735037,20.118023233102495,126899217.06269564
2011-8,0.8041627556156361,0.3669236044520208,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,6.110412418028523,1.672440273326749,1017.2193524126408,1102.270885509946,18.714906607460733,14.640806683503284,78.34566175720452,2.0107910088070917,251.899,111.12692468594734,150129107.89031714,6879653.624425419,20.11786586530217,126940827.06018488
2011-9,0.804179694593519,0.3682191178126859,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,5.840377614520499,1.7072873398123884,1016.3386192113494,1206.9376895465143,19.58238098052176,15.370039805588414,77.78056113701828,1.9942196220166533,267.564,113.49692855737638,150376758.35215768,6878423.051500468,20.117708497501845,126982437.05767408
2011-10,0.8041966335714019,0.3699206033374456,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,5.570342811012474,1.8341868802986323,1014.9382325863338,1268.4922484269748,20.800943762660925,16.471990474878766,77.34609787642684,1.9917210294739167,277.126,116.39028141090208,150624408.81399825,6877192.4785755165,20.11755112970152,127024047.0551633
2011-11,0.8042135725492847,0.3716233879803591,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,5.30030800750445,1.8697913833119784,1014.2367737656608,1339.3521576167363,21.91780845309702,17.46854958111279,76.92256492849774,1.927535040935579,276.719,118.53850591402548,150872059.2758388,6875961.905650565,20.11739376190119,127065657.05265252
2011-12,0.8042305115271675,0.3733267711674598,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,5.030273203996424,2.1705414218332777,1013.6780611734912,1393.422968061447,22.781981963047112,18.203722529619217,76.49644152081255,1.8625768151106163,248.84,120.16017260321976,151119709.73767936,6874731.332725614,20.117236394100864,127107267.05014172
2012-1,0.8042474505050504,0.3750342740868151,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,4.7602384004884,2.073078362765476,1013.7300334251232,1376.4265942402697,23.088786839711,18.54984899147513,76.64025520595263,1.7660294043954168,254.813,121.72516945163754,151367360.1995199,6873500.759800663,20.117079026300537,127148877.04763094
2012-2,0.8043325022446688,0.3767496493017994,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,4.795867449164845,1.88131286026074,1014.5151524389596,1343.0434878093013,22.77639345440479,18.277369486165547,76.82033451723666,1.6374359771568598,263.264,123.94998855956072,151585648.68446904,6870539.898778913,20.115866707100864,127181646.64979692
2012-3,0.8044175539842873,0.3786724724707846,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,4.83149649784129,1.9413849356601995,1015.435986775977,1248.9806342137665,21.68487494610776,17.281906703034053,77.17801739225628,1.5792051448381703,291.302,125.6624422359985,151803937.1694182,6867579.037757162,20.11465438790119,127214416.25196294
2012-4,0.8045026057239056,0.3806023020607215,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,4.867125546517736,1.6725290345742496,1016.338155871263,1116.5611122256298,20.367594296990458,16.222760970511136,78.197236372355,1.5310909891771298,246.351,127.07862136064426,152022225.65436733,6864618.176735411,20.11344206870152,127247185.85412896
2012-5,0.804587657463524,0.3827427606874072,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,4.902754595194181,1.5986410353088365,1017.844889057373,1077.1643388054551,19.550754066873196,15.589903798033436,78.98794822357172,1.5623088243814809,298.866,128.57760179307124,152240514.1393165,6861657.315713661,20.112229749501843,127279955.45629495
2012-6,0.8046727092031425,0.3851016996437801,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,4.938383643870626,1.479523713846086,1018.2767085102852,1056.2477241841373,19.02167111033386,15.003175468802068,78.6729689476206,1.6773127411124946,256.136,129.40909260172143,152458802.62426564,6858696.45469191,20.11101743030217,127312725.05846097
2012-7,0.8047577609427609,0.3872749619819636,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,4.974012692547071,1.3426330212478372,1018.1283118712028,1055.2398811310486,19.204019999130114,15.20617866165884,78.7647560617766,1.753522492449175,273.433,130.4575503208896,152677091.10921478,6855735.59367016,20.109805111102496,127345494.66062696
2012-8,0.8048428126823792,0.3896621255877721,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,5.009641741223516,1.3515455111987007,1017.6645445658032,1152.960371777721,20.01020087626264,15.861455232561584,78.1121518048415,1.8772652673661747,308.092,131.59099539783648,152895379.59416392,6852774.732648409,20.108592791902822,127378264.26279296
2012-9,0.8049278644219977,0.3918586606163975,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,5.045270789899961,1.34745494182033,1015.877841852612,1206.882230746785,21.018992268167956,16.656355656936796,77.21315993111024,1.963800903614372,264.483,132.08592887547135,153113668.07911307,6849813.871626658,20.10738047270315,127411033.86495896
2012-10,0.8050129161616161,0.3944763349138582,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,5.080899838576406,1.3911671439869522,1014.8113578933236,1268.5856048676458,22.015496737208256,17.53200326189818,76.73274878640652,1.9166450266753163,304.17,132.52371905818765,153331956.56406224,6846853.010604908,20.106168153503475,127443803.46712495
2012-11,0.8050979679012344,0.397319061355709,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,5.116528887252851,1.5955190446538516,1014.0136799715328,1336.546922579368,22.953672095226445,18.317119416112757,76.12842593447192,1.7803544889928975,276.773,132.9762944949642,153550245.04901138,6843892.149583157,20.1049558343038,127476573.06929098
2012-12,0.8051830196408529,0.4004034835726728,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,5.152157935929297,1.7171701702158848,1013.6310058033952,1301.9538808345153,23.40780099330532,18.827957844206928,76.45256294896744,1.5705877930552918,230.627,133.2230344008129,153768533.53396052,6840931.288561407,20.103743515104128,127509342.671457
2013-1,0.8052680713804713,0.4035302560617121,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,5.187786984605742,2.019730221158839,1014.1656932217172,1294.8078421407688,23.221204068441978,18.58386444004765,76.20922058877981,1.276802484378393,287.056,134.06755622163297,153986822.01890966,6837970.427539656,20.10253119590445,127542112.273623
2013-2,0.8052977107650579,0.4067000425463007,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,5.214787647292401,2.1743993577720917,1014.4889892056505,1234.6344527700385,22.6925839176044,18.169498986234903,76.72477262813577,1.0727043946186172,260.528,135.11764119169482,154161420.2206041,6836039.438443871,20.10109332926289,127558487.14865912
2013-3,0.8053273501496445,0.4099135124079526,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,5.241788309979061,2.0620313245526165,1015.3465192096172,1141.37606029042,21.65772891717313,17.343903550674124,77.63139358437346,0.9108065353315884,265.596,136.0462620137319,154336018.42229855,6834108.449348087,20.099655462621328,127574862.02369528
2013-4,0.8053569895342312,0.4133711737478766,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,5.26878897266572,1.9756728281192013,1016.4326543813204,1091.8469441078946,20.337643735790188,16.127460310584183,78.02858060294912,0.7975620545815049,310.249,136.84547090401878,154510616.62399298,6832177.460252304,20.09821759597977,127591236.8987314
2013-5,0.8053866289188177,0.4170777011723529,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,5.29578963535238,1.7301408195897297,1017.1895845725796,1035.3903534561011,19.12342415933865,15.125749223989043,78.87245615028822,0.7626308820708383,314.468,137.2386113697317,154685214.8256874,6830246.471156519,20.09677972933821,127607611.77376756
2013-6,0.8054162683034043,0.4208337755848447,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,5.322790298039039,1.6962096972777374,1017.7363670136308,1012.9821983151828,18.4664794217267,14.629413492464932,79.53648774408263,0.7139606260540282,259.332,137.58959693325463,154859813.02738184,6828315.482060734,20.09534186269664,127623986.6488037
2013-7,0.805445907687991,0.4242278424887323,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,5.349790960725699,1.5911514377544442,1017.9519878724734,1083.3014516071655,18.341442371429952,14.392896479541038,78.96907031989363,0.7528975135663479,311.726,138.27812245203165,155034411.22907627,6826384.49296495,20.09390399605508,127640361.52383985
2013-8,0.8054755470725776,0.4276646035722332,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,5.376791623412357,1.512201660035306,1017.3026331843176,1139.1015697151502,19.0003926117492,14.974221590211268,78.6349032082846,0.7813894966983354,290.193,138.42917839550594,155209009.43077073,6824453.503869167,20.09246612941352,127656736.39887598
2013-9,0.8055051864571642,0.4311491137583599,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,5.403792286099017,1.5284573248931486,1016.1197238462096,1210.0476902341204,20.17004785917498,16.026019485846707,78.17450778031787,0.7811123095406659,296.088,138.43181447704214,155383607.63246515,6822522.514773382,20.091028262771957,127673111.27391212
2013-10,0.8055348258417507,0.4344742157164349,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,5.430792948785676,1.5473288037803492,1015.1822464044736,1314.0309596206994,21.50894345264557,17.262221775735856,77.82596455968788,0.8173336713905235,326.218,138.3313602538283,155558205.83415958,6820591.525677597,20.08959039613039,127689486.14894828
