,Roraima - IDH,Roraima - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Roraima - PIB - Estadual,Roraima - PIB - Construção Civil,Roraima - PIB - Per Capita,Roraima - PIB - Preços de Mercado,Roraima - Desemprego,Roraima - value
2014-8,0.7353559347748316,10.83,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,1.6755248548125807,1002.1209848804386,1585.2656321192742,27.767709563501647,21.13754987328384,69.55344866971204,1.704440334767565,7401783.695842441,342078.09821363783,12.140747781377309,5678008.442280843,10.558988908124965,0.3998076321963966
2014-9,0.7352986893097643,10.83,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,1.1784823712713826,1001.6832680578816,1627.0649399722893,28.067739096530467,20.95059522433896,67.60015355616393,1.7828829709015168,7409278.553029747,341762.1498688508,12.13872448259381,5679443.750588138,10.59194445698025,0.4011842197661434
2014-10,0.7352414438446969,10.83,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.7566373141850171,1001.5669090722856,1583.9187954230997,28.05307413221657,20.701015479844607,66.60010672983476,1.8915045431939337,7416773.410217052,341446.2015240637,12.136701183810311,5680879.058895431,10.62490000583554,0.4025625251340599
2014-11,0.7351841983796296,10.83,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,0.655092077181283,1001.4913264414974,1589.989400193094,28.23832880829944,20.23583895529177,64.14471553584252,2.0592993957157097,7424268.267404359,341130.2531792766,12.134677885026818,5682314.367202726,10.657855554690826,0.4038393305622645
2014-12,0.7351269529145622,10.83,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,0.537887394662526,1001.6069570331696,1572.4244762779545,28.440741900618228,19.68473880366874,61.31220194426567,2.245173398790228,7431763.124591664,340814.30483448954,12.13265458624332,5683749.67551002,10.690811103546114,0.4051102783244698
2015-1,0.7350697074494948,10.9565,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,0.4731866756694268,1001.7636527444372,1558.3828064323027,28.53485494841161,19.35535250496572,59.82539267661609,2.350175461965317,7439257.98177897,340498.3564897025,12.130631287459824,5685184.983817315,10.723766652401402,0.4063423401817425
2015-2,0.7350778688571318,11.083,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,0.3452214718891929,1001.8892820247904,1519.5961376943549,28.35685858267604,19.49359688797073,61.10613629113324,2.315719080161536,7445454.303172871,340499.4966739959,12.12974654766836,5686842.395809799,10.727127809717071,0.4074963092132883
2015-3,0.7350860302647688,11.083,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,0.2920540254832862,1002.2177924029024,1484.850225750864,27.993886362235504,19.93139734093848,64.14489934687772,2.176636177939512,7451650.624566774,340500.63685828936,12.128861807876897,5688499.807802283,10.73048896703274,0.4084722677970018
2015-4,0.7350941916724058,11.083,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,0.2444639368644708,1002.5638775632484,1459.1217067897962,27.513517598687734,20.46611584165443,68.03968177152122,1.9811980649761989,7457846.945960675,340501.77704258275,12.127977068085432,5690157.219794767,10.733850124348413,0.409437804983661
2015-5,0.7351023530800428,11.083,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.1974474466773778,1002.7441810575898,1443.9878156392756,27.16246121334572,21.017220793490655,71.45874816039911,1.773214990854353,7464043.267354577,340502.9172268762,12.127092328293967,5691814.631787251,10.73721128166408,0.4102050743836625
2015-6,0.7351105144876797,11.083,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,0.1619950584321621,1002.6621191426644,1526.5092468750029,27.429887933241694,21.10365119269192,70.85706035268032,1.6678828654489748,7470239.588748479,340504.05741116963,12.126207588502504,5693472.043779735,10.74057243897975,0.4109351369043997
2015-7,0.7351186758953168,11.083,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,0.1290733927813308,1002.3176918054364,1576.2377613065808,27.865227507389537,20.99289982281952,68.88595457726758,1.640695372266763,7476435.910142381,340505.197595463,12.125322848711038,5695129.455772219,10.74393359629542,0.4116474425756377
2015-8,0.7351268373029537,11.083,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,0.0982472161259257,1001.7593775701934,1627.6646261165786,28.3836675045876,20.82887408331366,66.26923548500092,1.672221741306224,7482632.231536282,340506.33777975646,12.124438108919572,5696786.867764703,10.74729475361109,0.4122177288277215
2015-9,0.7351349987105906,11.083,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,0.2066696538045866,1001.5450162425008,1644.8412847190546,28.75173153697699,20.426314568649364,63.27019603982116,1.827062567407644,7488828.552930185,340507.4779640499,12.123553369128109,5698444.279757188,10.75065591092676,0.4126824342702055
2015-10,0.7351431601182277,11.083,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,0.2041515217793248,1001.4195743791388,1629.5836113228158,28.891278703102007,19.987376054513224,61.09264348309422,2.0109289969245245,7495024.874324086,340508.61814834335,12.122668629336644,5700101.691749672,10.75401706824243,0.4131207785846036
2015-11,0.7351513215258646,11.083,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.4264306873841483,1001.3933260901024,1598.8677487111534,28.86288194346624,19.78253714074014,60.21859043362202,2.202683464094501,7501221.195717988,340509.7583326368,12.12178388954518,5701759.103742155,10.7573782255581,0.4135523706178572
2015-12,0.7351594829335016,11.083,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,0.471555460943489,1001.6528107352916,1595.695210409953,29.00989081619903,19.382738494054006,58.26732700846344,2.3723532391369635,7507417.51711189,340510.8985169302,12.120899149753717,5703416.51573464,10.76073938287377,0.4139563136199071
2016-1,0.7351676443411386,10.457999999999998,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,0.8287851369824307,1001.6042724165452,1576.3297925461086,28.960280057828808,19.53575361191776,59.10023127894537,2.3379023161530825,7513613.838505791,340512.0387012236,12.120014409962252,5705073.927727124,10.76410054018944,0.4143108602546643
2016-2,0.7350401264952381,9.833,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,1.359258402766163,1001.8402776661286,1509.0133997128137,28.62326719452557,20.133294491854198,62.5764496583834,2.188405033032123,7517501.430280039,340469.81530256703,12.119636831480252,5706619.219131857,10.74488732651944,0.4146549496445016
2016-3,0.7349126086493376,9.833,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,1.668266773568005,1002.3497580226382,1483.2891823540592,28.209430604775427,20.51551988519889,65.73455105830826,2.0010276134879086,7521389.022054287,340427.5919039104,12.119259252998251,5708164.510536591,10.725674112849438,0.4149713114555114
2016-4,0.7347850908034372,9.833,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,2.323231743694484,1002.7152781420284,1436.0222806028964,27.518466242774814,21.17859387809671,70.77124742794815,1.7698416946163842,7525276.613828533,340385.3685052538,12.118881674516253,5709709.801941324,10.706460899179437,0.4152590493429595
2016-5,0.7346575729575368,9.833,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,2.3484079007068805,1003.1040886117726,1435.2830906218674,27.17221698296936,21.457270879767943,73.13690334477958,1.6348723329119608,7529164.205602781,340343.1451065972,12.118504096034254,5711255.093346057,10.687247685509435,0.4154981157132357
2016-6,0.7345300551116363,9.833,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,2.520796508229409,1003.211464189773,1494.6632340212338,27.125863675737317,21.4785717820864,73.35638187960012,1.570242597462127,7533051.797377028,340300.92170794064,12.118126517552255,5712800.384750791,10.668034471839436,0.4157892719442464
2016-7,0.7344025372657358,9.833,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,2.9451941800744623,1002.7548321709012,1564.3358094936812,27.736592677943683,21.238257281169687,70.3922531131129,1.5903115129923342,7536939.389151275,340258.69830928405,12.117748939070257,5714345.676155524,10.648821258169436,0.4160949875635349
2016-8,0.7342750194198353,9.833,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,2.6571826026629117,1002.1896156651796,1606.3609354519272,28.552108412924603,20.998164709807696,66.5451308271873,1.6611388264972735,7540826.980925523,340216.4749106274,12.117371360588256,5715890.967560257,10.629608044499436,0.4164969088543199
2016-9,0.7341475015739348,9.833,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,3.137019062270617,1001.7207182242684,1628.1350036502415,28.914558340706236,20.764874581072977,64.26397131238532,1.762337419282887,7544714.57269977,340174.2515119708,12.116993782106256,5717436.25896499,10.610394830829437,0.4171232206228489
2016-10,0.7340199837280343,9.833,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,2.944937219341439,1001.3778703623248,1614.290113692259,29.12454595541505,20.47090618932554,62.29559187139559,1.8732498387851868,7548602.164474018,340132.02811331424,12.116616203624258,5718981.550369724,10.591181617159435,0.4177342206403327
2016-11,0.733892465882134,9.833,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,2.6603767011414834,1001.3528544664327,1563.1383061437791,28.77942656761071,20.37157590728926,62.79426867306013,1.967174763425786,7552489.7562482655,340089.8047146576,12.116238625142255,5720526.841774457,10.571968403489434,0.4183295613649505
2016-12,0.7337649480362335,9.135500000000008,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,2.853959685560256,1001.4927018987316,1549.8421267405631,28.233152532870207,20.27291223879191,64.18399594882675,2.013440438005816,7556377.348022512,340047.581316001,12.115861046660257,5722072.133179191,10.552755189819433,0.4189885456670462
2017-1,0.733637430190333,8.438,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,2.505165771213716,1001.6169816965684,1544.9072441961948,28.06732958336368,20.24198482276712,64.58689501363328,2.026735492907863,7560264.93979676,340005.35791734443,12.115483468178258,5723617.424583924,10.533541976149433,0.4196391225515886
2017-2,0.7335437743584416,6.557,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,2.7355880318707952,1001.7667702589104,1513.7552512907355,27.78882171454528,20.51869997316661,66.72643601551977,1.9654726908086444,7560692.097306707,340036.956898574,12.113358837568654,5723856.352774602,10.54259695091575,0.4203104854570956
2017-3,0.7334501185265502,8.184,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,2.4735929055192862,1002.0218180365206,1488.622519462281,27.504516202656117,20.937329658314617,69.47795595333147,1.8253131543576693,7561119.254816654,340068.5558798035,12.111234206959049,5724095.28096528,10.551651925682066,0.4210454686457448
2017-4,0.7333564626946588,8.092,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,2.369683426312331,1002.5526479916886,1435.3917511062048,27.13881815548268,21.27152254620342,72.27129432571078,1.7011356007796703,7561546.412326602,340100.1548610331,12.109109576349445,5724334.209155958,10.560706900448382,0.4218979829487803
2017-5,0.7332628068627673,7.806,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,2.255235010518338,1002.7652905397368,1437.2820765404788,27.04423818191442,21.51380865723196,73.68227610147609,1.586606737541695,7561973.569836549,340131.7538422626,12.10698494573984,5724573.137346636,10.5697618752147,0.4227645171929664
2017-6,0.733169151030876,10.831,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,2.201910484569831,1002.8360398527684,1479.5300556816562,27.150886258922093,21.54941366125359,73.43877476198905,1.541924274171762,7562400.727346497,340163.35282349214,12.104860315130235,5724812.065537314,10.578816849981015,0.4236330772502991
2017-7,0.7330754951989846,7.703,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,2.291790693270843,1002.5728155244188,1534.5936864565745,27.479972470237097,21.420433982205942,71.700576962509,1.5681724192962534,7562827.884856444,340194.95180472167,12.102735684520631,5725050.993727991,10.587871824747332,0.4245044637879706
2017-8,0.7329818393670932,8.956,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,2.4013935574013296,1001.791177271286,1617.294195637207,28.089399405114964,21.182049466407022,68.4732829817956,1.654963009345473,7563255.042366391,340226.5507859512,12.100611053911026,5725289.92191867,10.596926799513648,0.4253790968739366
2017-9,0.7328881835352018,8.626,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,2.2535309810708166,1001.3973331330898,1625.80144362431,28.341741945449296,20.872846540528812,66.24411806608087,1.8035338745954752,7563682.199876338,340258.1497671808,12.098486423301422,5725528.850109348,10.605981774279964,0.4263211656095736
2017-10,0.7327945277033103,6.735,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,2.0612523591134675,1001.0774481229564,1633.9353739402034,28.51451523604894,20.36731928672328,63.62496972088968,1.9744473812612289,7564109.357386285,340289.74874841026,12.096361792691816,5725767.7783000255,10.61503674904628,0.4272933846164995
2017-11,0.732700871871419,9.161,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,2.175937358995747,1001.0016581726924,1632.8410446303126,28.56852002879494,19.750882449602532,61.1425316444591,2.170530467774109,7564536.514896234,340321.34772963985,12.094237162082212,5726006.706490704,10.624091723812596,0.4282764990253137
2017-12,0.7326072160395275,8.634,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,1.8489744814086884,1001.4010600401724,1605.57895646284,28.58708265230435,19.427485299989847,59.78868353070474,2.3285648593778108,7564963.672406181,340352.9467108694,12.092112531472608,5726245.634681381,10.633146698578914,0.4292504608295475
2018-1,0.7325135602076361,7.115,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,1.89807175490313,1002.0334950020645,1373.5359125290108,28.397696369367026,19.35312565813287,60.214113894054826,2.442969926303544,7565390.829916128,340384.5456920989,12.089987900863004,5726484.56287206,10.64220167334523,0.4302360556705606
2018-2,0.7323053296031485,2.781,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,1.900840461745606,1002.4562338208522,1303.2851948487337,28.107473325659583,19.66807851791963,62.5197153085591,2.400462922861475,7561563.834834591,340367.06851024897,12.088976012714326,5725357.605474107,10.624540825632518,0.4312345290463952
2018-3,0.7320970989986609,7.49,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,1.8847010781557587,1003.0394484259178,1194.3102793023895,27.605146925891948,20.28447500840484,66.73527669367995,2.2268775933161327,7557736.839753052,340349.591328399,12.08796412456565,5724230.648076153,10.606879977919805,0.4321851327076583
2018-4,0.7318888683941733,7.043,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,2.281952844765532,1003.423233082307,1079.682243839815,26.89147656369214,20.782057785748872,71.43711245175238,1.993333766827834,7553909.844671515,340332.1141465491,12.086952236416971,5723103.6906782,10.589219130207091,0.4331486800801511
2018-5,0.7316806377896857,4.877,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,2.5930887544865144,1003.4291694626902,1284.6772346915243,26.684185801790385,21.089535081212865,73.45735559696742,1.740275426097979,7550082.849589977,340314.63696469914,12.085940348268297,5721976.733280247,10.57155828249438,0.434126019482951
2018-6,0.7314724071851981,7.031,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,3.285131915236317,1003.2790733081848,1321.0139624448095,26.65860767654556,21.255069988339617,74.20922236719382,1.6089641901492588,7546255.854508439,340297.1597828492,12.08492846011962,5720849.775882294,10.553897434781668,0.435118425682333
2018-7,0.7312641765807105,5.988,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,3.547747575944796,1002.7598460128202,1429.739850271665,27.086125879019885,21.197160873850013,72.37740252229385,1.5798056701884,7542428.859426902,340279.68260099925,12.083916571970944,5719722.818484341,10.536236587068954,0.4364067757586204
2018-8,0.7310559459762229,7.275,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,3.6407060863774263,1002.0968474248084,1547.014205227278,27.59925358458898,21.16150035750604,70.13921943457295,1.643718579065818,7538601.864345364,340262.20541914925,12.082904683822267,5718595.861086387,10.51857573935624,0.4376743632728058
2018-9,0.7308477153717353,9.468,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,3.4181434829967627,1001.7621608664016,1564.7829481000192,27.758356969842847,20.85651613430368,68.26792655730307,1.805865603990563,7534774.869263826,340244.7282372993,12.08189279567359,5717468.9036884345,10.500914891643529,0.4395922705058361
2018-10,0.7306394847672477,7.97,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,2.6188562815308307,1001.7365766005244,1575.0952484241802,28.01702955193704,20.421473750649803,65.55907656705243,1.9930855192295411,7530947.874182289,340227.25105544936,12.080880907524914,5716341.946290482,10.483254043930817,0.4417038837687542
2018-11,0.7304312541627601,7.866,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,2.0147289537574067,1001.8752180559986,1571.1324639020877,28.04519011065309,19.984209554423483,63.73125421751058,2.222785334179241,7527120.879100751,340209.7738735994,12.079869019376238,5715214.988892528,10.465593196218103,0.4440012238325996
2018-12,0.7302230235582725,8.108,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,1.734827458621213,1002.0846159853904,1608.4286100340178,28.317756695789743,19.33542927584692,60.52340229966092,2.4083848603833604,7523293.884019213,340192.2966917495,12.07885713122756,5714088.031494575,10.44793234850539,0.4463332985768373
2019-1,0.7300147929537849,9.908,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,1.518773765273302,1001.9726900909706,1627.8755323375467,28.775716897294704,19.03591981168438,57.93701096946011,2.4716252585060388,7519466.888937675,340174.81950989953,12.077845243078883,5712961.074096622,10.430271500792678,0.4486709465954044
2019-2,0.7298709656276772,10.723,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,1.6648224267327656,1001.9715895604196,1575.20915751625,28.60842876076362,19.30564866525768,59.76845935567196,2.385869414808212,7511838.138462212,340224.96662187984,12.077874559128276,5710960.623954084,10.38596774237236,0.4517899634126252
2019-3,0.7297271383015695,10.625,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,2.164235998117468,1002.1879221109378,1518.4937432011236,28.31651472438485,19.788970749118345,62.85842573595352,2.179511528367452,7504209.3879867485,340275.1137338601,12.077903875177665,5708960.1738115465,10.341663983952042,0.4549589323504932
2019-4,0.7295833109754618,10.593,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,2.4472731968814827,1002.4994735236504,1437.6513529444962,27.71499321387693,20.430509699985077,67.47195442961745,1.94376234268776,7496580.637511285,340325.2608458404,12.077933191227054,5706959.723669008,10.297360225531726,0.4586877785485492
2019-5,0.7294394836493541,10.681,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,2.969761570266043,1002.9618666766036,1360.338855322618,27.011644182810084,21.10083065689029,72.62594788859538,1.697379532389091,7488951.887035821,340375.40795782063,12.077962507276444,5704959.27352647,10.253056467111408,0.462475325397524
2019-6,0.7292956563232464,7.887,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,3.131294467805155,1003.0786753378508,1394.7905554379597,26.96122987290274,21.320404786775345,73.60350257404629,1.584517626503308,7481323.136560357,340425.55506980093,12.077991823325837,5702958.823383933,10.20875270869109,0.4663061582180252
2019-7,0.7291518289971387,9.751,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,3.071925158906152,1002.8080923374966,1441.1225977042511,27.017189563858445,21.408318942692546,73.58102507165401,1.5426540583414563,7473694.386084894,340475.7021817812,12.078021139375224,5700958.373241395,10.164448950270772,0.4701974455847135
2019-8,0.729008001671031,9.654,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,3.315225607545558,1002.2791495054756,1464.911620006396,27.20568049147997,21.502529146847888,73.12693813316359,1.529399213829107,7466065.63560943,340525.8492937615,12.078050455424613,5698957.923098857,10.120145191850456,0.4741503635805654
2019-9,0.7288641743449233,9.422,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,3.110927070375724,1001.6600555009982,1501.6886357837295,27.408918397326826,21.52548684203385,72.23575855212648,1.604864391054793,7458436.885133967,340575.9964057418,12.078079771474004,5696957.472956319,10.075841433430137,0.4781661037174354
2019-10,0.7287203470188156,11.16,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,2.87051744217152,1001.4519090931734,1519.193331442699,27.52080976871152,21.212478850951985,70.45547151571296,1.7262423338657833,7450808.134658502,340626.143517722,12.078109087523394,5694957.022813781,10.03153767500982,0.4822445718420857
2019-11,0.7285765196927079,10.491,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,2.589865211961309,1001.4653651178602,1531.7266075394764,27.69834174564297,20.738522697160768,68.01316827187733,1.884138677903556,7443179.384183039,340676.2906297024,12.078138403572783,5692956.572671243,9.987233916589505,0.4863864328058731
2019-12,0.7284326923666002,10.225,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,1.9771513892155077,1001.5974294577758,1575.5396427719927,28.026435698490623,20.214218268352425,64.8483043234396,2.062726010456946,7435550.633707575,340726.4377416826,12.078167719622172,5690956.122528706,9.942930158169183,0.4905927579850682
2020-1,0.7282888650404925,11.124,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,2.132790577621191,1001.8377685944582,1596.7218761688814,28.322220940182746,19.83993054072461,62.388447830964616,2.130291111231754,7427921.883232112,340776.5848536629,12.078197035671565,5688955.672386168,9.898626399748869,0.4948650497637523
2020-2,0.7282077200786781,12.43,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,2.1841298040104813,1002.0581755585436,1569.9315410015136,28.292891046091835,20.05137909241256,63.44876549197598,2.0857082176757413,7413312.809356966,340765.3187119966,12.079673040391288,5685158.052217083,9.865688238504127,0.499204416990144
2020-3,0.7281265751168636,12.396,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,2.376816953523999,1002.2777259280116,1488.5451889142057,28.008184487480538,20.46561240886615,66.10951583376348,1.9422980643536505,7398703.735481819,340754.0525703303,12.081149045111014,5681360.432047999,9.832750077259387,0.5036119657236898
2020-4,0.7280454301550492,13.369,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,2.725120825348289,1002.5375839491052,1348.0362439607743,27.518422793741767,20.947051971182248,69.7412058037483,1.7551919983204607,7384094.661606673,340742.78642866405,12.08262504983074,5677562.811878913,9.799811916014647,0.5082370031321803
2020-5,0.7279642851932348,11.681,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,2.5625306409576547,1002.6403263884022,1237.5112595680184,27.05128713943709,21.354272595400207,73.1396540753339,1.615454337028985,7369485.587731527,340731.5202869978,12.084101054550462,5673765.191709829,9.766873754769907,0.5129939076842626
