,Amazonas - Consumo de Cimento (t),Amazonas - IDH,Amazonas - value,Amazonas - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Amazonas - Produção de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Amazonas - PIB - Estadual,Amazonas - PIB - Construção Civil,Amazonas - PIB - Per Capita,Amazonas - PIB - Preços de Mercado
2014-1,80.43,0.7088952525252524,0.6181022969484996,12.61021681897106,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,54.436229393470335,2.998020963911036,1003.903990385178,1184.8774981636418,27.118400208463097,22.62791894311265,78.36309162204495,1.502636041886681,54871066.55772448,2472487.1553467065,12.35911602616782,44128236.32504803
2014-2,63.088,0.7089153584455667,0.6193027057338404,12.654311722343316,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,54.05783262678252,3.2283586145901397,1004.0608653619328,1151.512443994688,26.951214120469768,22.82950909890488,79.84965206242278,1.4775870180430826,54904858.67105501,2470362.903008989,12.357201929615217,44127083.734065525
2014-3,67.41899999999998,0.708935464365881,0.6202706377248104,12.69840662571557,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,53.71685684274991,3.643436117402581,1004.3859687546365,1187.4834074405414,27.0747288910898,22.85493039925528,79.31183640773396,1.4914284578696322,54938650.784385525,2468238.650671272,12.355287833062617,44125931.14308303
2014-4,71.75,0.7089555702861952,0.6212054540331219,12.742501529087823,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,53.37400271301438,3.522649841790241,1004.8941148417756,1237.6942781286882,27.233119179921317,22.783286868978557,78.14067862044253,1.4930757753566322,54972442.89771605,2466114.3983335546,12.353373736510012,44124778.552100524
2014-5,71.75,0.7089756762065095,0.6222085463073794,12.78659643246008,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,53.03033267848887,3.639272441959881,1005.1873347462254,1285.256238108081,27.502877420083543,22.59095847743559,76.14778782297859,1.5024608085530713,55006235.01104657,2463990.1459958376,12.351459639957408,44123625.96111802
2014-6,71.75,0.7089957821268238,0.6154083346627086,12.830691335832334,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,52.67622937339148,3.108124793238265,1005.2953979608784,1367.811814137886,28.03024125039192,22.259295971859583,72.7199805404364,1.5621957228143546,55040027.1243771,2461865.89365812,12.349545543404805,44122473.37013552
2014-7,71.75,0.709015888047138,0.6122618583466994,12.874786239204589,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,52.32373108685396,2.774067821420623,1005.248228605293,1372.1964151263164,28.18174045584265,22.147539952789742,71.63247911341332,1.5482615532903288,55073819.23770763,2459741.6413204027,12.3476314468522,44121320.77915302
2014-8,71.75,0.7090359939674522,0.6089987509741928,12.918881142576844,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,51.966682082687775,2.9566911631265733,1004.7259738638804,1346.2548050195808,28.339140781486304,22.117940162919457,70.91057042807736,1.5344552251992023,55107611.35103815,2457617.3889826857,12.3457173502996,44120168.18817052
2014-9,71.75,0.7090560998877665,0.6056166395816232,12.962976045949098,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,51.61203551719096,2.615346366416579,1004.2968739221632,1304.994193132245,28.34449407274661,22.242532016606088,71.34000788164755,1.5380984192850915,55141403.46436868,2455493.1366449683,12.343803253746996,44119015.59718802
2014-10,71.75,0.7090762058080808,0.6021287434038443,13.007070949321353,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,51.25754604157067,2.970513358073632,1004.2048804727,1229.3396369049767,27.89188861316492,22.451238676352265,73.87555582235309,1.4912432489396414,55175195.5776992,2453368.884307252,12.341889157194393,44117863.00620552
2014-11,71.75,0.709096311728395,0.5985175243675562,13.051165852693607,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,50.90407962743837,3.1316587671732075,1004.096682725428,1211.374845709241,27.78724538854714,22.49678846108765,74.44973959183297,1.524156861813836,55208987.69102973,2451244.631969534,12.339975060641793,44116710.41522301
2014-12,71.75,0.7091164176487093,0.594780091620506,13.095260756065862,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,50.55125937835274,3.0626201492772887,1004.2395918510664,1184.505734290585,27.490216425602934,22.56890311812244,75.94536974886717,1.5148115631018455,55242779.80436025,2449120.379631817,12.338060964089188,44115557.82424051
2015-1,69.33299999999997,0.7091365235690236,0.5909159428417579,13.139355659438117,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,50.19737561462202,3.20664062757416,1004.4593740078324,1176.5409063574425,27.26770953182256,22.614552138769167,77.01396727111718,1.516502790508335,55276571.91769078,2446996.1272940994,12.336146867536584,44114405.23325801
2015-2,66.916,0.7094617050556066,0.5869220114053563,13.149706086639116,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,49.79442181354122,3.31087543745922,1004.5682916710696,1171.490252892767,27.240042627729103,22.741857287778032,77.65835631064876,1.4896773486740622,55305188.24726432,2446136.447337611,12.336387317715728,44118778.88575692
2015-3,66.916,0.7097868865421896,0.5828162269979695,13.160056513840118,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,49.505918586438575,3.1806682951191263,1004.9087057608097,1185.6279958133384,27.23471235804308,22.79428492061589,77.872285683178,1.477379254960217,55333804.57683786,2445276.767381123,12.33662776789487,44123152.53825582
2015-4,66.916,0.7101120680287726,0.5785945786474614,13.17040694104112,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,49.17362953250439,2.9795832729824494,1005.2039862425394,1236.709749448546,27.44594603195541,22.731935469973628,76.69441038654347,1.4973198008017354,55362420.9064114,2444417.0874246345,12.336868218074011,44127526.19075473
2015-5,66.916,0.7104372495153556,0.5742550267221354,13.18075736824212,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,48.9019298173693,2.8153452658047518,1005.3142873503136,1310.6933958096815,27.853980073705063,22.523047835260908,74.2684086605854,1.543968134581489,55391037.235984944,2443557.407468146,12.337108668253157,44131899.84325364
2015-6,66.916,0.7107624310019386,0.5697995759176686,13.19110779544312,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,48.72430756866363,3.162774702980407,1005.2094692727454,1410.6245628226093,28.577702448219807,22.08123698669343,69.91531962097062,1.6494396549440964,55419653.565558486,2442697.727511658,12.337349118432298,44136273.495752536
2015-7,66.916,0.7110876124885216,0.5652220965458398,13.20145822264412,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,48.55032640620232,3.0688851421986847,1004.857013701742,1444.5539201802471,29.189695144153912,21.83436851584634,66.76585416712737,1.6941349194579227,55448269.89513204,2441838.0475551696,12.337589568611442,44140647.14825144
2015-8,66.916,0.7114127939751046,0.560520401669894,13.21180864984512,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,48.39641256370818,3.1715449478276234,1004.2913939685712,1450.468583971866,29.634393558031736,21.697519473244444,64.63044470209046,1.7046092758865328,55476886.22470558,2440978.367598681,12.337830018790584,44145020.80075035
2015-9,66.916,0.7117379754616876,0.5556224580610455,13.222159077046122,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,48.190877896808445,3.4457919612258494,1003.9915029017476,1388.142997545113,29.79104248897241,21.71704844764148,64.14318564196752,1.6642227569024606,55505502.55427912,2440118.687642193,12.338070468969727,44149394.45324925
2015-10,66.916,0.7120631569482706,0.5518028108699776,13.232509504247124,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,48.09540651190304,2.909478812071544,1003.7637468251944,1329.08560115584,29.662720354497235,21.970331933358068,65.39948345039464,1.6501473526251351,55534118.88385266,2439259.0076857046,12.338310919148867,44153768.10574816
2015-11,66.916,0.7123883384348536,0.5475506372291172,13.242859931448123,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,48.06551390334878,2.9183544192711444,1003.6625846467928,1285.4585385327316,29.305443035375244,22.19458802939224,67.48375820949055,1.6275536258521053,55562735.2134262,2438399.3277292163,12.338551369328012,44158141.75824707
2015-12,66.916,0.7127135199214366,0.5431857434842919,13.253210358649124,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,48.0313037753304,2.8671742316101065,1003.9648246361548,1242.6434619900126,28.9624170774535,22.46045573403393,69.80427125023024,1.6371063517304438,55591351.542999744,2437539.647772728,12.338791819507154,44162515.41074597
2016-1,59.207999999999856,0.7130387014080196,0.5392328386550468,13.263560785850125,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,47.36698510048695,2.8240103542700425,1004.0409084886378,1237.7374700541498,28.600753488199132,22.70818519276588,72.16070001864054,1.6512663737258393,55619967.87257329,2436679.96781624,12.339032269686298,44166889.06324488
2016-2,51.5,0.7130541461156561,0.535174278281711,13.226686745390658,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,46.55090781170887,2.833442719814298,1004.4086904159806,1210.5368917014875,28.26685307565578,22.966588192957783,74.43659194006429,1.5865452815021308,55635929.69183261,2436308.9000810683,12.340636148539788,44173650.37819468
2016-3,51.5,0.7130695908232927,0.5308655348643208,13.18981270493119,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,45.87052334026421,2.9291203192727684,1004.9629914454048,1222.8185336666004,28.163257985624707,23.035111136411864,75.08357585012436,1.5390343056535574,55651891.511091925,2435937.8323458973,12.342240027393276,44180411.69314447
2016-4,51.5,0.7130850355309292,0.5274082878671679,13.152938664471725,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,45.22340866237092,3.071516114603444,1005.2499607438076,1272.2306973913676,28.189530189096164,22.858813828303024,74.2200586885117,1.494820480330746,55667853.33035125,2435566.764610726,12.343843906246766,44187173.00809426
2016-5,51.5,0.7131004802385656,0.5229961008025565,13.116064624012257,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,44.61768925025866,3.0192550327463104,1005.6027913015098,1321.8005952939168,28.38000571369948,22.598692419862093,72.39569799670119,1.4721024033941197,55683815.14961056,2435195.696875555,12.345447785100257,44193934.32304405
2016-6,51.5,0.7131159249462022,0.5183713570167439,13.07919058355279,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,44.04312451557175,3.146615975410067,1005.7507164920182,1353.9928017767816,28.407557345043152,22.37116340260982,71.33606696229344,1.4483827525796398,55699776.96886989,2434824.629140384,12.347051663953746,44200695.63799385
2016-7,51.5,0.7131313696538387,0.5216073370647853,13.042316543093325,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,43.46984890622849,3.1864993993851543,1005.3022972206436,1371.6070534569587,28.589383776828992,22.21722802486749,70.02160588717577,1.4675370568579211,55715738.78812921,2434453.5614052126,12.348655542807236,44207456.95294364
2016-8,51.5,0.7131468143614752,0.5217776529569912,13.005442502633857,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,42.95052944481631,3.631569990880151,1004.7564251658748,1353.9040326646189,28.699442225870197,22.276407523506244,69.81849870255073,1.4782425995364066,55731700.607388526,2434082.493670041,12.350259421660724,44214218.26789343
2016-9,51.5,0.7131622590691118,0.5225282427933748,12.96856846217439,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,42.47501321022418,3.876476268543164,1004.3498974383572,1279.3474887030166,28.37203453866877,22.428811524487664,71.74813843472278,1.447783364883922,55747662.42664785,2433711.42593487,12.351863300514214,44220979.58284323
2016-10,51.5,0.7131777037767483,0.5236366428589209,12.931694421714925,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,41.978410422618445,3.972282640951533,1003.9870532161495,1245.2477953914856,28.13168655455282,22.467895024745683,72.92953522981124,1.4621344585252114,55763624.245907165,2433340.358199699,12.353467179367705,44227740.89779303
2016-11,51.5,0.7131931484843848,0.5250429265212693,12.894820381255457,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,41.55561406887889,3.980669828736311,1003.9920684187116,1173.89342593143,27.669356289751025,22.52671178290252,75.0443653268171,1.4286869874926953,55779586.06516649,2432969.2904645274,12.355071058221194,44234502.21274282
2016-12,56.39350000000002,0.7132085931920213,0.5265516081978757,12.857946340795989,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,41.02117074844182,3.4762120050487497,1004.2037732151996,1124.367522006118,27.1960695635978,22.580298515299635,77.21298631410347,1.4004376194639214,55795547.88442581,2432598.2227293565,12.356674937074684,44241263.52769261
2017-1,61.287,0.7132240378996578,0.5282898024137405,12.821072300336525,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,40.48166631576142,3.2779334600975742,1004.356820497196,1126.587784887443,27.05375941098909,22.6540433286312,78.11243846891519,1.3908948836870754,55811509.70368513,2432227.154994185,12.358278815928172,44248024.8426424
2017-2,44.068,0.713112098792837,0.5300198811805156,12.807839096484695,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,39.90203959537651,3.0582560043502,1004.4713955465622,1146.6539102418628,27.147427269128222,22.772955451920527,78.18714661213585,1.38244591216642,55814848.66004176,2432973.35360611,12.360220673593115,44253014.06020896
2017-3,62.847,0.7130001596860163,0.5313198377065391,12.794605892632871,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,39.39092975418947,3.091129382656109,1004.701436893625,1194.9160216764808,27.325761388631086,22.84031282413852,77.67751275947163,1.367988570339764,55818187.6163984,2433719.552218036,12.36216253125806,44258003.277775526
2017-4,30.374,0.7128882205791955,0.5317423603740611,12.781372688781046,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,38.81582794128644,3.0899600360659725,1005.1851853146596,1260.318011814035,27.552372509565185,22.63333330143809,75.87962636841056,1.3814597507260211,55821526.57275503,2434465.75082996,12.364104388923003,44262992.49534208
2017-5,60.003,0.7127762814723747,0.5327698661235835,12.76813948492922,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,38.28301566391464,2.930819532488587,1005.3332684094228,1346.3367833861837,28.065583238957263,22.369169528992163,72.77925920197903,1.4281482289154046,55824865.52911166,2435211.949441885,12.366046246587947,44267981.71290865
2017-6,81.014,0.7126643423655539,0.5339069036623885,12.754906281077394,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,37.671445987313525,3.208225088268191,1005.4346905951562,1358.894203744514,28.257677716981995,22.19302064394505,71.32904768767602,1.4174075460546602,55828204.4854683,2435958.1480538105,12.367988104252891,44272970.930475205
2017-7,64.862,0.7125524032587331,0.5351539919837093,12.74167307722557,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,37.03224473055128,3.1919028531625813,1005.2329901510842,1377.2933817625037,28.40731399737621,22.07884078307768,70.29105011725566,1.4558870105833115,55831543.44182493,2436704.346665736,12.369929961917835,44277960.14804177
2017-8,49.885,0.7124404641519124,0.5365199490334619,12.728439873373745,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,36.4871614310482,3.656725248960435,1004.498271154342,1341.3999168633673,28.54243684688941,22.30151824717263,70.6543052252576,1.4638287440703492,55834882.398181565,2437450.54527766,12.37187181958278,44282949.36560833
2017-9,53.13,0.7123285250450916,0.538009735714351,12.71520666952192,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,35.825482836504115,3.957593553284013,1004.1394793037696,1251.7009759982516,28.203156717146992,22.52929617465464,72.88856679233119,1.4239950849450185,55838221.3545382,2438196.7438895856,12.373813677247725,44287938.58317488
2017-10,57.796,0.7122165859382708,0.5396788638297245,12.701973465670092,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,35.24163803935505,3.7933115164284583,1003.8373075422252,1200.1020488810502,27.885609938368727,22.59378458892395,74.41823567620155,1.4221980666912604,55841560.31089483,2438942.9425015105,12.375755534912669,44292927.80074145
2017-11,47.026,0.71210464683145,0.5402477628697193,12.688740261818268,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,34.63090807052754,3.84370580423092,1003.7509427455678,1134.49755015413,27.61776418624806,22.590243055043317,75.51747194433271,1.384378447978571,55844899.26725147,2439689.1411134354,12.377697392577613,44297917.018308006
2017-12,74.919,0.7119927077246293,0.5412375001276908,12.675507057966442,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,33.903079380061804,3.533872461628364,1003.9076768080112,1102.648653611252,27.35835562387277,22.57045899021788,76.48933498305362,1.3451315802829202,55848238.2236081,2440435.3397253607,12.379639250242557,44302906.23587457
2018-1,34.733,0.7118807686178085,0.5420303931204132,12.662273854114616,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,33.59374826995428,3.3356846676168765,1004.17571231937,1105.3122140101184,27.14904392135177,22.532522828181083,77.18340913830788,1.3359582992789645,55851577.179964736,2441181.5383372856,12.3815811079075,44307895.45344113
2018-2,15.022,0.711834410804307,0.5423936085176656,12.655098005215509,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,33.918988334637284,3.252415835194545,1004.498134199976,1099.4590632049817,27.07367811554136,22.57476961197665,77.67367201384688,1.3236383325057794,55830460.04151445,2442617.054636381,12.382052375869256,44306585.41707421
2018-3,20.879,0.7117880529908056,0.5431531866857463,12.6479221563164,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,34.37309201877868,3.215970155727343,1004.955848058542,1139.4843201455983,27.080758790247664,22.577841858205225,77.60918784010401,1.3149611731525237,55809342.90306416,2444052.5709354766,12.382523643831014,44305275.3807073
2018-4,36.409,0.7117416951773041,0.5441590571310815,12.640746307417292,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,34.60094035915653,3.100912683455768,1005.4337934138406,1180.0050171078751,27.15698151601243,22.41002174564428,76.61478893949831,1.3106511149910385,55788225.764613874,2445488.087234572,12.382994911792771,44303965.344340384
2018-5,22.277,0.7116953373638026,0.5442968279323859,12.633570458518182,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,34.91854304684603,2.885383558783485,1005.7721329557544,1241.1375755833294,27.484654116580952,22.252025559250125,74.60944713946355,1.308552700031319,55767108.62616359,2446923.6035336675,12.38346617975453,44302655.307973474
2018-6,20.529,0.7116489795503013,0.5453927611391172,12.626394609619076,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,35.676968634531484,3.0847976670794424,1005.6641801410397,1311.485082184643,27.92749131795835,22.056031273171936,72.04557425674315,1.3401277684079833,55745991.4877133,2448359.119832763,12.383937447716288,44301345.27160656
2018-7,37.061,0.7116026217367998,0.5468095244885534,12.619218760719969,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,35.96372055532658,2.953372769884981,1005.2163375404338,1354.264112846365,28.4523829591418,21.95864704213032,69.66203383700035,1.3908620131987022,55724874.34926301,2449794.6361318585,12.384408715678044,44300035.23523964
2018-8,23.387,0.7115562639232983,0.5505360997420995,12.612042911820858,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,36.30586079306328,3.0831884965177268,1004.659542768964,1344.5960160520278,28.707484470986703,22.035161485407123,68.99335748083193,1.4221421415140825,55703757.21081273,2451230.152430953,12.384879983639802,44298725.19887273
2018-9,38.399,0.7115099061097969,0.5541311700846528,12.60486706292175,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,36.66650020833362,3.274345897109775,1004.3104899465808,1275.6330492348318,28.53507390717677,22.10690747793032,70.02208814403818,1.4352586055047074,55682640.072362445,2452665.668730049,12.38535125160156,44297415.16250581
2018-10,39.652,0.7114635482962954,0.558518984927332,12.59769121402264,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,36.98099994298892,3.0103527871141083,1004.3170045066144,1219.6140428693411,28.253029254023637,22.233091917831803,71.65138787499328,1.4329469073736196,55661522.93391216,2454101.1850291444,12.385822519563316,44296105.1261389
2018-11,40.204,0.711417190482794,0.5631084204797485,12.590515365123531,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,37.31846095360872,3.133948094504401,1004.461737844333,1130.0929591589168,27.70583855575024,22.40164329243827,74.45433679505766,1.388078521617173,55640405.79546187,2455536.70132824,12.386293787525071,44294795.08977199
2018-12,21.625,0.7113708326692926,0.5679668999482889,12.583339516224424,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,37.4443966043175,3.089381479414718,1004.7248394449618,1107.016488128303,27.43238145879633,22.492148757958848,75.86429940574327,1.4102610613246809,55619288.65701158,2456972.217627336,12.386765055486832,44293485.05340508
2019-1,42.731,0.7113244748557911,0.5728937426370728,12.576163667325316,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,37.49625835647822,3.159924410533403,1004.7318394501068,1100.5448268279222,27.40753893800875,22.650111413938344,76.57650598127613,1.4170535268514464,55598171.518561296,2458407.733926431,12.387236323448588,44292175.01703816
2019-2,36.026,0.7112132966350017,0.577763210804896,12.564839753898095,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,37.58082145934999,3.2743112658270683,1004.7509134128484,1072.4327670199511,27.32961175000662,22.787834629203942,77.45098521919365,1.3695353480671726,55547584.88892964,2459883.844864993,12.38684100703668,44283316.4085817
2019-3,34.609,0.7111021184142121,0.5824110338584547,12.553515840470876,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,37.69483741575761,3.081283782365227,1004.9977103194618,1109.283488949376,27.4459047460115,22.738682257812197,76.72336639996593,1.3732468674920024,55496998.25929797,2461359.9558035545,12.386445690624768,44274457.80012523
2019-4,40.787,0.7109909401934227,0.587265956228902,12.542191927043657,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,37.88738655170798,3.228955824296868,1005.2701980173553,1131.6006653682075,27.520599701020732,22.52192360264532,75.55096736841861,1.335720262228655,55446411.62966631,2462836.0667421166,12.386050374212855,44265599.19166877
2019-5,39.823,0.7108797619726333,0.5930929683892049,12.530868013616436,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,38.19788774783903,3.2131651686035583,1005.629877121432,1184.5413164279096,27.75204053710898,22.10470552822097,72.99565488865044,1.321024547518077,55395825.000034645,2464312.1776806787,12.385655057800948,44256740.5832123
2019-6,39.957,0.7107685837518437,0.5977975214966665,12.519544100189217,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,38.64888513730688,3.79761183003916,1005.73641718784,1253.1814159231642,28.12449356148253,21.72238159367194,69.95900631608436,1.3524562483100908,55345238.37040298,2465788.2886192407,12.38525974138904,44247881.97475584
2019-7,52.048,0.7106574055310543,0.6027748810443049,12.508220186761996,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,39.17107777302103,4.273658693992579,1005.519625951935,1275.7381916852362,28.187858271936413,21.5736211557328,69.05003603272391,1.3453118126973134,55294651.74077132,2467264.399557803,12.384864424977128,44239023.366299376
