,Espírito Santo - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Espírito Santo - IDH,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Espírito Santo - Consumo de Cimento (t),Espírito Santo - PIB - Estadual,Espírito Santo - PIB - Construção Civil,Espírito Santo - PIB - Per Capita,Espírito Santo - PIB - Preços de Mercado,Espírito Santo - Produção de Cimento (t),Espírito Santo - value
2008-6,7.946962448212127,0.416568100772241,-7526.222983080984,2.8968331481222203,0.831892211523938,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108,0.7689056500913283,1.2667555260948151,1017.5662495180962,1250.045503360123,22.76285452821349,17.914591299739097,75.95695152013664,1.8690315856895847,105.376,67228357.76296039,3673238.357725121,16.96960312453659,60384854.76039419,172.41337325871876,0.2986579368678743
2008-7,7.949439298684272,0.4017041211332135,-7372.476799457021,2.8193033709764,0.9469908098354584,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,0.7690102181518332,1.262324762155449,1017.6891945429098,1286.086039695538,22.884908464500395,17.926812694963083,75.39686985611078,1.9899074950642244,118.59,67250442.55478182,3674672.452608577,16.964723420548815,60371858.50391869,173.49443554463065,0.3005000976731947
2008-8,7.951916149156416,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9812442861378704,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,0.7691147862123383,1.533289377905788,1016.9017093047748,1231.3385784544982,23.16237031493716,18.42020282505917,76.28924382336668,2.0285359349308805,122.956,67272527.34660327,3676106.547492032,16.959843716561043,60358862.2474432,174.44354225392215,0.3023305329172752
2008-9,7.954392999628561,0.393954511741958,-7785.307445305803,2.665912474404139,1.0935181371164024,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,0.7692193542728433,1.5216424978371734,1015.9928850686396,1232.815435623213,23.501122474569712,18.898724169336106,76.9022351206822,2.0555148639918217,118.946,67294612.13842472,3677540.642375488,16.95496401257327,60345865.9909677,174.8846575054375,0.3042056739471968
2008-10,7.956869850100706,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,0.7693239223333483,1.8392110685511975,1015.0240467781128,1265.1887138192976,24.14039820781773,19.68301145587864,77.58552832321789,2.091320078864492,124.595,67316696.93024617,3678974.7372589433,16.9500843085855,60332869.7344922,175.34840085295016,0.3059061022492201
2008-11,7.95934670057285,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,0.7694284903938533,1.9500859830703183,1014.1061210029576,1317.8362176183823,24.68836844819508,20.238712044172697,77.71782227474012,2.0566911902434635,93.808,67338781.72206762,3680408.832142399,16.945204604597727,60319873.478016704,175.36507943438457,0.3075068521247998
2008-12,7.961823551044995,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,0.7695330584543584,2.061745891371362,1013.4445207028004,1429.730119425633,25.31762330184534,20.676342137430595,76.96842948822356,2.064156149911774,102.012,67360866.51388906,3681842.927025855,16.94032490060995,60306877.2215412,175.2275076643915,0.3085985110401797
2009-1,7.96430040151714,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,0.7696376265148633,2.362341412695092,1013.4103841651304,1458.7292491884125,25.55231543231636,20.88923341397865,76.93801767488205,2.0080595901430423,90.226,67382951.30571051,3683277.02190931,16.93544519662218,60293880.9650657,176.09004239772128,0.3096842525351506
2009-2,7.961240042008704,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,0.7697317158865532,2.26621717614422,1013.726750335626,1463.8575889685187,25.314962593419853,20.66852088264732,77.0515453395591,1.904767385149041,83.399,67518989.92038427,3682453.141760064,16.93839005157337,60327140.66036583,177.1699517382593,0.3103461907330059
2009-3,7.958179682500268,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,0.7698258052582431,2.2645903755844228,1014.4576487720392,1374.8508869509712,24.595260481513183,20.108539633948684,77.67436887262849,1.7890326635595886,94.575,67655028.53505804,3681629.2616108176,16.94133490652456,60360400.35566596,178.6128025302787,0.3109825948652081
2009-4,7.955119322991832,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,0.7699198946299329,1.9946429001731367,1015.6299927204864,1309.6847333145593,23.859020477994157,19.47959472945741,78.08435714106115,1.7283583406244836,87.976,67791067.14973181,3680805.381461572,16.944279761475748,60393660.05096608,179.59612770992294,0.3117061867788694
2009-5,7.952058963483396,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,0.7700139840016228,1.728188808594235,1016.67885769076,1266.2124448741072,23.236821659634764,18.89538559326621,78.213871330034,1.7218649209543977,91.047,67927105.76440558,3679981.5013123257,16.94722461642694,60426919.746266216,181.3034491990313,0.3127571563338157
2009-6,7.94899860397496,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,0.7701080733733127,1.5391583010606391,1017.1092976303823,1240.1546841820964,23.1207860372456,18.70026283559221,77.77682650225238,1.811441322638829,96.52,68063144.37907934,3679157.62116308,16.950169471378132,60460179.44156634,182.4642197841045,0.3138742567227953
2009-7,7.945938244466525,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,0.7702021627450026,1.8643677458562675,1016.7595267811648,1248.5149552034145,23.335770870860213,18.874010031321102,77.57823365978697,1.8956935069107737,106.519,68199182.9937531,3678333.741013833,16.95311432632932,60493439.13686647,184.17484000333604,0.314888337618937
2009-8,7.942877884958089,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,0.7702962521166925,2.0465024920631687,1015.9641389178412,1323.4494078800617,23.858664296159564,19.137008940291903,76.45701197454605,2.060284654577888,97.899,68335221.60842687,3677509.860864587,16.95605918128051,60526698.8321666,185.56475591197537,0.315964991939453
2009-9,7.939817525449653,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,0.7703903414883824,2.259785512671609,1014.7474625032768,1393.7871765325071,24.62534074039429,19.651269264828603,75.40476478551322,2.1772939252798618,104.902,68471260.22310063,3676685.980715341,16.9590040362317,60559958.52746672,186.8016159402208,0.3169394957057602
2009-10,7.936757165941217,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,0.7704844308600722,2.282044426499632,1013.9721709003773,1522.275991804147,25.37243470464338,20.10644120223615,74.33412079218489,2.23715394890344,93.831,68607298.8377744,3675862.100566095,16.961948891182892,60593218.22276685,188.35263176194152,0.3179851292707613
2009-11,7.933696806432781,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,0.7705785202317621,1.8653245915123289,1013.627654238452,1644.305430888437,26.14735022599358,20.51784814589771,72.9750622060956,2.3006256951701123,100.697,68743337.45244817,3675038.220416849,16.96489374613408,60626477.91806698,189.55935821030664,0.3191870237171109
2009-12,7.930636446924345,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,0.770672609603452,2.048412133958554,1013.2839347169214,1642.7127762633106,26.53983403266213,21.016079911573087,73.51657450235894,2.208175695336641,91.233,68879376.06712194,3674214.340267603,16.96783860108527,60659737.61336711,190.4379451619636,0.320376369024492
2010-1,7.927576087415909,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,0.7707666989751418,2.030415331807636,1013.5579526368432,1652.404282754121,26.552259085679403,21.09301138645364,73.85437271587658,2.131392420296109,94.941,69015414.6817957,3673390.4601183566,16.97078345603646,60692997.30866724,191.53548968716024,0.3214608775246532
2010-2,7.926720564292667,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,0.7708506985844321,2.282909876721767,1013.7682198434352,1549.625361664112,26.043482077133085,20.90850835593478,75.19424741465282,1.9838047518468285,87.115,69124415.40851283,3671914.630703544,16.970130983032863,60704530.964260526,192.60502336400415,0.3224276383851074
2010-3,7.925865041169424,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,0.7709346981937225,2.3299598754491657,1014.7396696917658,1436.894231845898,25.0032823755952,20.17737534739133,76.41952217233786,1.8478615105103957,101.674,69233416.13522995,3670438.8012887314,16.969478510029262,60716064.619853824,194.8062082205728,0.3233798826636052
2010-4,7.925009518046182,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,0.7710186978030128,1.9337696422265216,1016.313684058372,1351.7526479837877,24.00539557973157,19.424054265257837,77.45193251536095,1.746618470281761,97.169,69342416.86194706,3668962.971873919,16.968826037025664,60727598.27544712,195.97508120730603,0.3244251117862234
2010-5,7.924153994922939,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,0.7711026974123032,1.7064623302141495,1017.539810052538,1299.7960284543644,23.059544367156324,18.512928286346607,77.49197050002873,1.7130530928859584,93.959,69451417.58866419,3667487.1424591066,16.968173564022067,60739131.93104041,197.21681163080075,0.3255136302379874
2010-6,7.923298471799697,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,0.7711866970215935,1.4096093462097268,1018.5222920895784,1287.113606912704,22.56285792522928,17.922306504772056,76.98287026491346,1.778622876372859,99.981,69560418.31538132,3666011.3130442942,16.967521091018465,60750665.586633705,198.2324561423131,0.3266694863808709
2010-7,7.922442948676455,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,0.7712706966308838,1.4369878420326638,1018.2280987454872,1268.880643558119,22.625708195760723,17.894578416143904,76.42062582959784,1.8568006393404104,107.528,69669419.04209843,3664535.483629482,16.966868618014868,60762199.242227,199.69902926238643,0.3279268649423607
2010-8,7.921587425553212,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,0.7713546962401742,1.5102049621525675,1017.1439227074457,1282.1195461746136,22.84953613732352,18.000107083884412,75.79384161796041,1.947706079774288,116.636,69778419.76881555,3663059.654214669,16.96621614501127,60773732.89782029,200.27467403213652,0.3291396561111191
2010-9,7.92073190242997,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,0.7714386958494645,1.6758393716223303,1015.4348424108348,1318.441377213558,23.61584832568841,18.7027493698614,75.54606744586769,2.0507555848136345,111.909,69887420.49553268,3661583.8247998566,16.96556367200767,60785266.55341359,200.8919420276104,0.3303806586252792
2010-10,7.919876379306727,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,0.7715226954587548,1.8193982941716211,1014.0158205417262,1376.759643807331,24.32606687240019,19.38677320977943,75.47903954698712,2.095655751559654,108.934,69996421.2222498,3660107.995385044,16.96491119900407,60796800.20900688,201.24694783418528,0.3316454542309544
2010-11,7.919020856183485,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,0.7716066950680451,1.8315997873343297,1013.1856157774848,1479.557396690246,25.04711877024796,20.058723656489267,75.46335539733172,2.0959549457783786,102.7,70105421.94896692,3658632.165970232,16.964258726000473,60808333.864600174,201.34234675216965,0.332917685904051
2010-12,7.918165333060242,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,0.7716906946773355,1.8427468973848289,1012.5799865488832,1506.6299115503646,25.497496678382078,20.57881532251935,75.87870068378571,2.03697590513073,100.92,70214422.67568403,3657156.336555419,16.963606252996872,60819867.52019347,202.26135220763464,0.3341832131240357
2011-1,7.917309809937,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,0.7717746942866258,2.080742782552612,1012.997502659746,1466.1331724341155,25.507817282786338,20.877157565628192,77.18486667117902,1.894732161847816,108.195,70323423.40240116,3655680.507140607,16.962953779993274,60831401.17578676,202.7358184228029,0.3354522886767675
2011-2,8.040523011910436,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,0.7718282443979816,2.166844716266904,1013.5878197672356,1422.7563317274069,25.072980935882978,20.59098167483547,77.81248483177785,1.7558809424266164,107.909,70395341.72518918,3653860.862666146,16.953157208145424,60816870.03202672,203.4437526273964,0.3367251057408821
2011-3,8.163736213883872,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,0.7718817945093375,2.227900114277679,1014.4114311081752,1323.6985568259042,24.31304174412562,20.052841947297622,78.66343756277583,1.6622195768684285,102.815,70467260.04797721,3652041.218191685,16.943360636297577,60802338.88826668,204.78595264554204,0.3380103897206347
2011-4,8.286949415857308,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,0.7719353446206934,2.150292055664853,1015.7843467671833,1304.9922915524778,23.530537045376235,19.20987455268069,78.31759352244721,1.6520777358109875,100.244,70539178.37076524,3650221.573717224,16.933564064449726,60787807.74450663,205.97207815809844,0.3393170794115617
2011-5,8.410162617830744,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,0.7719888947320491,1.6850024408842337,1016.688067072342,1308.4043300877042,22.90738039599712,18.376842314783943,77.32445132659664,1.7114898787376258,106.539,70611096.69355325,3648401.929242764,16.92376749260188,60773276.60074659,207.0561383713265,0.3405213833428412
2011-6,8.53337581980418,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,0.7720424448434049,1.5541270137887504,1017.6625705276028,1293.3353392411252,22.495982520611477,17.73324342515037,76.22761371884162,1.808180812291528,109.934,70683015.01634127,3646582.284768303,16.91397092075403,60758745.45698654,208.43272386463863,0.3415818777715969
2011-7,8.656589021777616,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,0.7720959949547608,1.3612650702615203,1017.6508176592056,1287.4833051250469,22.47408184300756,17.69121680575504,76.10143867918077,1.9046513369628264,110.294,70754933.3391293,3644762.640293842,16.90417434890618,60744214.31322649,209.66969333567,0.3427024414664703
2011-8,8.779802223751052,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,0.7721495450661167,1.4032487162524714,1017.2696062556596,1275.2232756084638,22.58922533944337,17.767796805042156,75.87527651775153,1.9722380162876407,116.224,70826851.66191733,3642942.995819382,16.89437777705833,60729683.16946645,210.61860870979925,0.3437721170551955
2011-9,8.903015425724488,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,0.7722030951774724,1.6116602623895149,1016.4929098563484,1245.0196637226902,22.90516094580359,18.192906279072897,76.31706106886888,1.9968533416212064,117.165,70898769.98470534,3641123.351344921,16.88458120521048,60715152.0257064,210.9694016240406,0.3448416502208229
2011-10,9.026228627697924,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,0.7722566452888282,1.966122684147296,1015.3690508818069,1259.996531902785,23.48768438698567,19.02985568319189,77.52775272819177,1.986826273358524,95.319,70970688.30749336,3639303.706870461,16.874784633362633,60700620.88194636,211.73698908697563,0.3459661839864364
2011-11,9.14944182967136,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,0.7723101954001841,2.14439244192199,1014.9859228030608,1367.0425748816149,24.022035971344422,19.44241707693346,77.1184696088625,1.9797973419246129,102.359,71042606.63028139,3637484.062396,16.864988061514783,60686089.73818632,211.3364657670784,0.3470596748990012
2011-12,9.272655031644796,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,0.77236374551154,2.11357612890774,1014.560969432208,1438.8359831374,24.6740407927988,19.94652757660457,76.5812132711359,1.9851251974559567,94.964,71114524.95306942,3635664.417921539,16.855191489666936,60671558.594426274,211.03110061517577,0.3481183004333256
2012-1,9.395868233618232,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,0.7724172956228957,1.9531835338931216,1014.5337945073054,1496.5650601821987,24.988361057679327,20.15053184798774,76.19513977622167,1.933395984848633,110.465,71186443.27585743,3633844.773447078,16.845394917819085,60657027.45066623,211.36759358360865,0.3491742582171793
2012-2,9.44256800363546,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,0.7725174157313881,1.7907747577227144,1014.979746745664,1454.9112032035312,24.759147049038024,19.96979702974813,76.40328800274514,1.8563794459370817,108.596,71232210.51566266,3629554.159547364,16.8326924366684,60630732.70164089,211.7153303978219,0.3502296333333533
2012-3,9.48926777365269,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,0.7726175358398804,1.87334973313386,1015.5384375223576,1352.5315715273643,24.433517802337438,19.806717140686622,77.05684580285647,1.773445225437494,125.467,71277977.75546788,3625263.5456476496,16.81998995551771,60604437.95261556,211.9617862265004,0.3512868169037257
2012-4,9.53596754366992,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,0.7727176559483727,1.850483779742102,1016.4174383401516,1279.2603546530104,23.780109756081043,19.314432393312785,77.78685167912376,1.6912659053181134,110.051,71323744.9952731,3620972.931747936,16.807287474367023,60578143.20359022,211.20484000504703,0.3523461420922996
2012-5,9.58266731368715,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,0.7728177760568651,2.016161692158503,1017.9580382527804,1225.273210719719,23.049018684321744,18.81500497505661,78.75141267293313,1.6355603025587613,100.214,71369512.23507832,3616682.317848221,16.794584993216333,60551848.45456488,210.7909388726394,0.3534057549556888
2012-6,9.62936708370438,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,0.7729178961653574,1.8137131801058668,1018.6021214993168,1245.0810054679566,22.85541227686868,18.49073360626043,78.08744789207415,1.7063111776214586,111.584,71415279.47488354,3612391.703948507,16.781882512065646,60525553.705539554,210.64953563850784,0.3543015126029888
2012-7,9.676066853721608,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.7730180162738498,1.5893206566574232,1018.6911616066244,1296.8173370799802,22.792507992892336,18.291449156129914,77.46584035643244,1.791698197928333,119.138,71461046.71468876,3608101.090048793,16.76918003091496,60499258.95651422,210.26482589061675,0.3550695131381341
2012-8,9.722766623738837,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.7731181363823421,1.7931543372879346,1018.062492272956,1304.112469740155,23.003588565381,18.61984466397732,77.90135000362605,1.8152052945173,113.912,71506813.95449398,3603810.4761490794,16.75647754976427,60472964.20748888,209.55529462646987,0.3557458937135581
2012-9,9.769466393756066,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.7732182564908344,1.725914370335982,1016.466152755101,1415.5569199900062,23.83005745775966,19.10571269941453,76.44293091261906,1.9598492795436344,108.664,71552581.1942992,3599519.862249364,16.743775068613584,60446669.45846355,209.25673994472157,0.356411327134016
2012-10,9.816166163773296,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.7733183765993268,1.9593852105881628,1015.279853328764,1463.7932139953662,24.50046887889053,19.724526917023336,76.36879740659346,1.9735536474065567,127.674,71598348.43410443,3595229.24834965,16.731072587462894,60420374.70943821,208.64027109754892,0.3570650142464392
2012-11,9.862865933790523,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,0.773418496707819,1.9897369555523703,1014.4757869607836,1520.8193615731357,25.136290425255424,20.26851813873534,76.08427223425527,1.969715546158,113.995,71644115.67390965,3590938.634449936,16.718370106312207,60394079.96041288,208.042221718084,0.3576531685324696
2012-12,9.909565703807754,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,0.7735186168163114,2.2964343274247416,1014.0850517932996,1569.5656450393149,25.71590771604138,20.67799005346012,75.42819071983926,2.003327737764633,104.98,71689882.91371487,3586648.0205502217,16.705667625161517,60367785.211387545,207.7778372421697,0.3582273620554984
2013-1,9.956265473824985,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,0.7736187369248038,2.318432570142491,1014.302981430605,1489.5355392813549,25.53347861827415,20.69407575841594,76.27688502921686,1.8866344401935415,122.398,71735650.15352009,3582357.406650508,16.69296514401083,60341490.46236221,207.1799555956442,0.3587874467275692
2013-2,9.997422928988598,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,0.7736785892645593,2.160380735856461,1014.6791349075193,1440.8240027125346,25.16786019394646,20.47555508598816,76.84593594919225,1.778979315353587,114.009,71772719.44960487,3578357.666660311,16.68540783441042,60320108.171266034,206.844924575848,0.3593330621979936
2013-3,10.038580384152212,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,0.7737384416043149,2.167867353885564,1015.3395423239464,1336.850258090633,24.560731838906857,20.18378967255715,78.14682271572518,1.6517695476876508,115.432,71809788.74568966,3574357.926670115,16.677850524810008,60298725.88016986,206.32013974680763,0.3598638368195674
2013-4,10.079737839315827,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,0.7737982939440705,1.6570535481227562,1016.4454449650372,1274.257109183594,23.77650548472328,19.56693385777378,78.75831699470736,1.5730715266781896,117.022,71846858.04177444,3570358.186679919,16.670293215209597,60277343.58907369,205.11015172846612,0.3603792132909741
2013-5,10.120895294479444,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,0.7738581462838261,1.6277572571681147,1017.3144304110724,1254.0721705519593,23.186523787713192,18.98554108241322,78.73512550385833,1.5796183506050794,112.801,71883927.33785923,3566358.4466897226,16.66273590560919,60255961.29797752,204.01479462931908,0.3608702772476969
2013-6,10.162052749643058,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,0.7739179986235817,1.4421242443563995,1017.9571691184412,1250.823114668646,22.895758435773065,18.65817413054563,78.49457065785313,1.6306079388463322,114.576,71920996.633944,3562358.7066995264,16.655178596008778,60234579.00688134,202.78706224974465,0.3613467852865715
2013-7,10.203210204806672,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,0.7739778509633373,1.3610476491436774,1018.1297819580028,1258.011767199498,22.786203223548625,18.359978157058062,77.59172717390723,1.729695066922764,126.325,71958065.9300288,3558358.9667093297,16.647621286408366,60213196.71578516,200.861732129324,0.3618113752358567
2013-8,10.244367659970289,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,0.7740377033030927,1.5112795498989222,1017.541286705078,1300.159166268332,22.996328374153983,18.52121374820006,77.44230138793527,1.8018234426156652,122.029,71995135.22611357,3554359.2267191336,16.640063976807955,60191814.42468899,199.068967906454,0.3622013534760482
2013-9,10.285525115133902,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,0.7740975556428483,1.7114891151506977,1016.27932070714,1305.8746779378894,23.48780199402955,19.165979582175755,78.2096091563211,1.8450685632869168,114.448,72032204.52219835,3550359.4867289374,16.632506667207544,60170432.133592814,196.9976597851029,0.3626305215662697
2013-10,10.326682570297518,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,0.7741574079826039,1.9466890800814445,1015.5189054707074,1390.5567162344212,24.106268214077453,19.71182518944908,78.05817968426403,1.8852721675976811,129.924,72069273.81828314,3546359.746738741,16.624949357607136,60149049.84249664,195.25112569509545,0.363046620981483
2013-11,10.367840025461131,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,0.7742172603223595,2.027171264550061,1014.8437478904508,1482.8657574313615,24.741326873027266,20.287661659294717,78.04724965008414,1.873206130191355,105.72,72106343.11436792,3542360.006748545,16.617392048006725,60127667.55140047,193.1586713401591,0.3633952013283206
2013-12,10.408997480624748,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,0.7742771126621151,1.965308251453923,1014.5112519461184,1525.0471128064437,25.296695962216024,20.669736783306696,77.4196283316712,1.8752591357385224,83.619,72143412.41045271,3538360.266758349,16.609834738406313,60106285.260304295,191.93752509821036,0.3637285794187149
