, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Rondônia - Produção de Cimento (t),Rondônia - IDH,Rondônia - PIB - Estadual,Rondônia - PIB - Construção Civil,Rondônia - PIB - Per Capita,Rondônia - PIB - Preços de Mercado,Rondônia - Consumo de Cimento (t),Rondônia - Desemprego
2008-10,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,3.310704912064037,1000.2316744774174,1241.823554317551,26.12977905346561,21.97408306633397,80.26907842667387,1.5300404959417466,16.260160118051974,0.7002113567150631,22219663.430656143,1641779.4888530043,11.685818125728044,18728819.575161982,34.094,8.001104191697404
2008-11,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,3.017718557704027,1000.0161996118104,1153.8110013960463,25.90364049342584,22.318856439958275,82.57615199634002,1.4586440408523766,17.54165318168569,0.7003534762548386,22234684.58131038,1642212.251642444,11.68542557479434,18730975.835313164,30.893,8.003461534043772
2008-12,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,2.978264686679736,1000.0536909282542,1128.7359424335923,25.77475582498273,22.51232348682116,83.85683272818109,1.409727715478719,18.938788960903764,0.7004955957946142,22249705.73196461,1642645.0144318836,11.68503302386064,18733132.095464345,28.984,8.005818876390139
2009-1,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,3.021114232387103,1000.2649976394662,1109.1102677515355,25.734672545993,22.65917872690736,84.61892061365545,1.367298391938326,20.376641796840577,0.7006377153343897,22264726.88261885,1643077.7772213237,11.684640472926937,18735288.355615526,29.45,8.008176218736507
2009-2,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,2.9474944971104438,1000.430107553553,1094.4797667520893,25.657923459672023,22.71749500407068,85.17657856049,1.2997810867581143,21.847430404939363,0.7007723671324352,22314197.679043017,1642864.6819758844,11.687970578558966,18749930.46158677,21.202,8.005098888568321
2009-3,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,2.898175732632017,1000.914534878564,1104.1776007924375,25.575356457117625,22.641750626608285,85.14994590412141,1.299239865424923,22.958194290754456,0.7009070189304808,22363668.475467183,1642651.5867304455,11.691300684190995,18764572.567558005,23.438,8.002021558400136
2009-4,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,2.900961892709784,1001.3827410803748,1129.4340600445553,25.516628897653025,22.36568376639354,84.25863949146772,1.365233920639971,23.723075806892297,0.7010416707285263,22413139.27189136,1642438.4914850066,11.694630789823028,18779214.673529245,30.851,7.99894422823195
2009-5,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,2.9202838335210126,1001.5412487199104,1167.8918629082525,25.5892509263848,22.031017819653474,82.64348028353614,1.3404715102496791,25.052220211114587,0.7011763225265719,22462610.06831552,1642225.3962395675,11.69796089545506,18793856.77950048,30.705,7.995866898063764
2009-6,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,3.0699494921906982,1001.6646996341008,1232.148461659175,25.75909590242825,21.745981524490954,80.82580072937836,1.4079373336773011,26.742612460321013,0.7013109743246174,22512080.86473969,1642012.3009941285,11.70129100108709,18808498.88547172,33.157,7.992789567895579
2009-7,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,3.5701810999210006,1001.2150495914972,1309.370112238385,26.096963698250917,21.69290058261142,79.26732389693939,1.4127282162386978,28.52615557175613,0.7014456261226629,22561551.66116386,1641799.2057486896,11.70462110671912,18823140.99144296,46.931,7.989712237727392
2009-8,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,3.8761517367849057,1000.5618981960044,1333.2530633002589,26.3519526431392,21.919554316213457,79.12917000504312,1.361495322471185,30.35707711403687,0.7015802779207085,22611022.45758803,1641586.1105032507,11.707951212351151,18837783.0974142,52.028,7.986634907559207
2009-9,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,3.854538694057788,1000.2352494268443,1322.332894298948,26.378834378405184,22.236042632926324,80.24799741533522,1.402363547565809,32.159711340853946,0.701714929718754,22660493.2540122,1641373.0152578116,11.711281317983184,18852425.20338544,39.746,7.983557577391021
2009-10,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,3.538910728266513,999.854795454584,1288.054104871761,26.356559114604654,22.57838815225734,81.65736076678527,1.346522129863169,33.716700451933434,0.7018495815167997,22709964.050436363,1641159.9200123723,11.714611423615214,18867067.309356675,56.136,7.980480247222836
2009-11,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,2.8711305358844226,999.7185866399844,1235.9390065553691,26.305616140289597,22.87064372782009,83.01336010895548,1.249421855019165,34.84270548202372,0.7019842333148452,22759434.84686053,1640946.8247669337,11.717941529247245,18881709.415327918,43.751,7.97740291705465
2009-12,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,2.8428710741763674,999.8921611796004,1217.2192276735425,26.32089308125476,23.080877443047054,83.79663662661629,1.1478509128157677,35.875083187039834,0.7021188851128908,22808905.6432847,1640733.7295214948,11.721271634879276,18896351.521299157,44.93,7.974325586886464
2010-1,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,2.720466466232272,999.9711593255396,1236.5379253954532,26.465880602040745,23.191021535225083,83.59342763529392,1.0303083173637515,36.95388917594165,0.7022535369109363,22858376.43970887,1640520.6342760555,11.724601740511307,18910993.627270397,41.841,7.971248256718279
2010-2,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,2.999621210588448,1000.1978441796084,1239.1917465265865,26.475871997327317,23.08859243325273,83.08391030621759,0.9337492537794618,38.08980049750708,0.7023812386516528,22901951.72282414,1638681.742145072,11.727899861325486,18920924.672946837,51.53,7.9700287757240895
2010-3,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,3.316103943262129,1000.76992348799,1261.2461490009043,26.457257754681905,22.75502699888144,81.824331876348,0.883207419097617,38.77979196082071,0.7025089403923694,22945527.00593941,1636842.8500140882,11.731197982139664,18930855.71862327,66.877,7.9688092947299
2010-4,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,3.1305172215105874,1001.2888568899564,1281.5336063770606,26.29469157131589,21.96742470808665,79.37667543736958,0.8399104507305001,39.34418965608239,0.702636642133086,22989102.28905468,1635003.9578831042,11.734496102953845,18940786.76429971,68.114,7.967589813735712
2010-5,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,3.0056345736456005,1001.6494507267868,1306.3734755457474,26.37766897406583,20.844610751287487,75.15325966364811,0.8071974974241934,40.26933628186253,0.7027643438738025,23032677.57216995,1633165.0657521205,11.737794223768022,18950717.80997615,74.693,7.966370332741523
2010-6,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,2.6305432864929923,1001.6327365225454,1426.633195225566,27.07097132392451,20.288398229312385,70.51605892465578,0.7836054170147414,41.09846507326965,0.702892045614519,23076252.85528522,1631326.1736211367,11.7410923445822,18960648.855652586,69.723,7.965150851747333
2010-7,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,2.0127269038584927,1001.3358697176908,1602.275766548,27.715241829697792,20.021211753337305,66.92573564762361,0.7638633015013455,42.21756441248019,0.7030197473552355,23119828.138400488,1629487.2814901527,11.74439046539638,18970579.901329026,88.606,7.963931370753144
2010-8,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,1.393538243287643,1000.8127325653296,1758.9889554778,28.43504922068015,20.298833052940445,64.98533001457746,0.7474861649670528,43.45974466388122,0.7031474490959522,23163403.42151576,1627648.389359169,11.74768858621056,18980510.947005466,91.828,7.962711889758955
2010-9,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,1.416210414818556,1000.1553489197056,1796.7893019347032,28.49791915496716,21.0832276586846,67.31364146914296,0.8239734104812063,44.32993120442213,0.7032751508366687,23206978.70463103,1625809.4972281852,11.750986707024738,18990441.992681906,79.6,7.961492408764766
2010-10,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,1.5150268556161068,999.801483034582,1732.0553994001314,27.913984342932824,21.495014436433653,70.94469730318652,0.9463140854093236,45.25363108786562,0.7034028525773852,23250553.9877463,1623970.6050972014,11.754284827838916,19000373.038358346,98.639,7.960272927770577
2010-11,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,1.855369712758964,999.5899638930445,1574.2728375810373,27.232488884089456,21.805403336563437,74.83296902317527,1.1530139886494843,45.87319171990263,0.7035305543181019,23294129.27086157,1622131.7129662177,11.757582948653097,19010304.084034786,103.767,7.959053446776388
2010-12,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,2.345645356857106,999.4805333901938,1414.3733294627432,26.576810621719364,22.04308654016344,78.472807109913,1.399713006950279,46.53197822068257,0.7036582560588184,23337704.55397684,1620292.8208352337,11.760881069467274,19020235.12971122,86.207,7.957833965782199
2011-1,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,2.424499967460597,999.72536645075,1359.32415858329,26.284487001250262,22.2110988944556,80.28271863770351,1.5734937121478665,46.869594328025,0.7037859577995349,23381279.83709211,1618453.92870425,11.764179190281451,19030166.17538766,86.627,7.95661448478801
2011-2,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,2.7012907836079907,1000.0405131144856,1331.584745328713,26.10977513099872,22.24376034171959,81.07295034043625,1.7163405204446138,47.18387907355937,0.7039205488583279,23418754.995226186,1613613.788668718,11.763637745440295,19036427.11715371,89.239,7.839104011679743
2011-3,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,2.862092759350828,1000.2266789161816,1318.1645660861357,25.341263628427207,21.879187758313783,82.85272224878018,1.779277681414588,47.5990719035312,0.7040551399171209,23456230.15336025,1608773.648633186,11.763096300599138,19042688.058919765,70.964,7.721593538571476
2011-4,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,2.8821145172099336,1000.5491754641236,1324.0493144143009,24.828212763458517,21.532281654145944,83.60873095470038,1.8011060921585602,47.94390614052664,0.7041897309759138,23493705.311494324,1603933.508597654,11.76255485575798,19048949.00068581,51.254,7.604083065463209
2011-5,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,3.084903926806894,1000.7517222562284,1333.9140503966814,24.60391992659105,21.22278767373141,83.24372465667936,1.8010942654049098,49.0547598208049,0.7043243220347067,23531180.4696284,1599093.368562122,11.762013410916822,19055209.94245187,79.718,7.486572592354943
2011-6,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,2.825633620867848,1000.8496894699704,1289.8315847495105,24.72790543800708,21.11150769945389,82.22410010643458,1.7806740622154884,49.1617504250843,0.7044589130934997,23568655.62776247,1594253.2285265902,11.761471966075664,19061470.88421792,92.461,7.369062119246676
2011-7,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,2.712943322319916,1000.9398849159252,1258.9160341314273,25.980614852857517,21.519100233426524,78.39925661799857,1.748556922276339,49.32242671007946,0.7045935041522926,23606130.78589654,1589413.088491058,11.760930521234506,19067731.82598397,95.233,7.2515516461384095
2011-8,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,2.6081769883066954,1000.6570306049535,1226.9184429915622,26.585875176000197,21.83735247097032,77.04398868719571,1.6813322857456932,49.51873836596361,0.7047280952110856,23643605.944030613,1584572.948455526,11.760389076393349,19073992.767750025,111.497,7.134041173030142
2011-9,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,2.543785055207991,1000.3781800463488,1197.9145025459584,26.864223953595378,22.1398999938238,77.07534475529155,1.5983444435062182,49.336221248656,0.7048626862698786,23681081.10216469,1579732.808419994,11.759847631552187,19080253.70951608,101.484,7.016530699921876
2011-10,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,2.0897306874888395,1000.1649328839076,1166.8023047022152,26.75736941406427,22.345272944569334,78.37710127079806,1.5483942048278805,49.225272471264205,0.7049972773286716,23718556.26029876,1574892.668384462,11.759306186711031,19086514.65128213,88.575,6.899020226813609
2011-11,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,2.928446416204568,999.939946238208,1168.9723576122678,26.11847757184794,22.34999927100941,81.18450941107743,1.4936665528301218,49.01563108390361,0.7051318683874646,23756031.41843283,1570052.5283489302,11.758764741869872,19092775.593048185,85.509,6.7815097537053415
2011-12,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,3.2819543341692605,1000.188449034766,1172.5415379275696,25.89534383833105,22.38775673757925,82.33280000604054,1.4683421788339728,48.77860915741136,0.7052664594462574,23793506.5765669,1565212.3883133982,11.758223297028715,19099036.534814235,69.009,6.663999280597075
2012-1,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,3.096092243044012,1000.3732564068952,1192.303777916853,25.760969771685517,22.415634761904787,83.04607062301902,1.457635228016254,48.76251785068423,0.7054010505050504,23830981.73470097,1560372.2482778665,11.757681852187558,19105297.47658029,76.504,6.546488807488808
2012-2,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,3.3023840594690776,1000.6240422558012,1225.6077339720189,25.669990252881785,22.353249814150868,83.21191417103216,1.4106442657233558,48.56875517057695,0.7054802244668911,23863626.73287389,1556900.1579077356,11.756351581768994,19109906.347667355,71.465,6.57738313907911
2012-3,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,3.020244295769737,1001.1221475845324,1263.9041074822926,25.63693869828399,22.26806249436976,83.03281052699722,1.363935713305075,48.36666678198071,0.7055593984287317,23896271.73104681,1553428.0675376046,11.75502131135043,19114515.218754426,60.31,6.608277470669411
2012-4,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,2.4922150792147866,1001.501097607771,1303.011894786487,25.533155398707372,21.81940609710634,81.75637193782515,1.3139701393411585,48.35499950427844,0.7056385723905723,23928916.72921973,1549955.9771674736,11.753691040931866,19119124.08984149,59.47,6.639171802259713
2012-5,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,2.311711323981038,1001.89070536253,1351.5878582637613,25.55612572125684,21.040243758407534,78.9741709991825,1.2809350565777675,48.19673323295882,0.7057177463524129,23961561.72739265,1546483.886797343,11.752360770513302,19123732.96092856,83.207,6.670066133850015
2012-6,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,2.183333645412353,1002.0342106783402,1388.7304313152858,25.77288515324693,20.67892914522147,76.8287413550729,1.2815297590479378,47.69106494916195,0.7057969203142536,23994206.72556557,1543011.7964272122,11.751030500094735,19128341.832015622,78.851,6.700960465440316
2012-7,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,2.22453282079684,1001.4875830429958,1419.3780772550251,26.01007105234301,20.559927568461426,75.47476782769611,1.2854254876783178,47.07688477170202,0.7058760942760942,24026851.72373849,1539539.7060570812,11.749700229676174,19132950.70310269,87.357,6.731854797030618
2012-8,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,2.564344446217652,1000.7169817559644,1399.647835759406,26.33391294551472,20.897086677784557,75.50984588876828,1.3182959649881325,46.36910122218177,0.7059552682379349,24059496.72191141,1536067.6156869505,11.74836995925761,19137559.574189752,103.474,6.76274912862092
2012-9,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,2.532550234536289,999.9876038060248,1328.6072232554422,26.190993148058475,21.612330750752392,78.7215475243005,1.3190729457595054,45.43608809071851,0.7060344421997755,24092141.72008433,1532595.5253168195,11.747039688839044,19142168.44527682,76.909,6.793643460211221
2012-10,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,2.5156224829241047,998.40637226871,1294.6019344494591,26.346268496523614,22.176923837256805,80.08728570720605,1.193910464496079,44.685391584024856,0.7061136161616162,24124786.71825725,1529123.4349466888,11.745709418420482,19146777.31636389,81.917,6.824537791801522
2012-11,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,2.599178717903274,996.4599208419908,1239.6178584133918,26.27828767825756,22.47425532090522,81.48012208850096,1.1682473983140207,43.919783197649096,0.7061927901234567,24157431.71643017,1525651.344576558,11.74437914800192,19151386.187450957,84.588,6.855432123391824
2012-12,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,2.362034698945118,994.661197101842,1238.2611000963848,26.274759945037182,22.693755147421736,82.30681275762468,1.1342547846466775,43.01581859223867,0.7062719640852974,24190076.71460309,1522179.254206427,11.743048877583352,19155995.05853802,69.449,6.886326454982125
2013-1,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,2.353117215572638,993.09158008001,1253.8876268803142,26.54650236621086,22.83737570208437,81.56804109306852,1.1367935156175462,42.21062874559405,0.706351138047138,24222721.71277601,1518707.1638362962,11.74171860716479,19160603.929625086,71.963,6.917220786572427
2013-2,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,2.428665114703404,992.1391596905336,1278.9790854514483,26.258421336842066,22.77156851841149,82.57489247691676,1.224851309402948,41.58655947714794,0.7064855209502431,24253085.674364083,1516731.4849647735,11.743842688344008,19166217.09088863,63.171,6.948057428948406
2013-3,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,2.2466092105331223,991.7892458242256,1303.5650217379584,26.233251938862075,22.73734115206885,82.55633076369725,1.3265236879072908,40.9198444999617,0.7066199038533483,24283449.63595216,1514755.8060932506,11.745966769523225,19171830.25215217,67.048,6.978894071324385
2013-4,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,2.397543582259105,991.6613089645516,1311.469545724823,25.92061022339448,22.34573395060467,82.27981806867477,1.72612204209277,40.090778634582726,0.7067542867564534,24313813.59754023,1512780.1272217275,11.74809085070244,19177443.413415723,55.862,7.009730713700364
2013-5,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,2.7880060977137533,991.7699681719034,1334.7942645932264,25.681866792753976,21.62989724540846,80.51666949579702,2.075191656825229,39.67179060968008,0.7068886696595584,24344177.559128303,1510804.448350205,11.750214931881658,19183056.574679267,77.398,7.040567356076343
2013-6,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,2.8328896676535384,990.8463631111264,1382.689109102375,25.701723440065507,21.252752450135624,78.95391004278504,2.4053749731565617,38.803371412951584,0.7070230525626636,24374541.520716377,1508828.7694786824,11.752339013060874,19188669.73594281,71.219,7.071403998452322
2013-7,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,2.69621615800362,986.425847978787,1395.924236662371,25.585096086150124,21.065495538799546,78.67979666538227,2.576054201958993,38.35363189958444,0.7071574354657687,24404905.482304454,1506853.0906071595,11.75446309424009,19194282.89720636,81.103,7.102240640828301
2013-8,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,2.78348805742483,976.9975022566888,1414.939214179024,26.099058104808204,21.25722031253552,77.23291228384616,2.331016465362083,37.459143375755104,0.7072918183688738,24435269.443892527,1504877.4117356366,11.756587175419307,19199896.058469903,77.081,7.133077283204281
2013-9,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,2.754589553157634,968.512380892994,1383.4655443270478,26.35190456613408,21.828347110143536,78.35722157699988,2.0919131893260894,36.40281636429312,0.707426201271979,24465633.4054806,1502901.732864114,11.758711256598524,19205509.219733447,73.869,7.16391392558026
2013-10,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,2.817280302241111,961.7380863262458,1348.484678403924,26.306621301501785,22.08317796531108,79.49904129950163,1.863340405120776,35.65097719755685,0.707560584175084,24495997.367068674,1500926.053992591,11.760835337777742,19211122.38099699,73.104,7.194750567956239
2013-11,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,3.0048058304592336,958.7015011863964,1306.1880277395248,26.38915521583207,22.23413364002229,79.71420605226051,1.6736274501235224,34.827460967481194,0.7076949670781891,24526361.328656748,1498950.3751210684,11.76295941895696,19216735.54226053,65.958,7.225587210332217
2013-12,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,2.920078339837943,961.2240274442652,1269.5245638031265,26.041362500647868,22.38035551322701,81.77623379778483,1.581407634250813,34.02404350154838,0.7078293499812943,24556725.29024482,1496974.6962495456,11.765083500136177,19222348.703524083,48.894,7.256423852708196
2014-1,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,2.6011743456904624,963.0905051302642,1241.560820630437,25.87922399620498,22.455542581563048,82.7654862800867,1.4847499602065652,33.463897846764,0.7079637328843994,24587089.25183289,1494999.017378023,11.767207581315391,19227961.864787627,59.066,7.287260495084175
2014-2,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,2.6124686703577047,965.4855895369824,1220.7234074867838,25.82158505704584,22.51145450062823,83.22751298238225,1.4143733682295736,32.71807178254405,0.708074592140541,24610659.057740625,1492608.8222896887,11.768947862344788,19231942.671279427,53.946,7.317863240571163
2014-3,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,2.523548931757342,969.6614556165448,1269.9549654341631,25.770925941391567,22.433509408152435,83.15009141004137,1.3512330458728417,32.09036104284659,0.7081854513966828,24634228.863648355,1490218.6272013546,11.770688143374183,19235923.477771223,59.13950000000011,7.348465986058151
2014-4,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,2.436328875029972,975.022006031325,1283.6628316194206,25.62311395980811,22.11335704598357,82.49727844220706,1.2993033427712266,31.45396413271849,0.7082963106528244,24657798.669556085,1487828.4321130204,11.77242842440358,19239904.284263022,64.333,7.379068731545138
2014-5,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,2.6066297894581525,980.6711771789932,1329.1069840698085,25.66007519884818,21.652188451807078,80.6656066619877,1.2763516754571154,30.80481763825516,0.708407169908966,24681368.47546381,1485438.2370246863,11.774168705432976,19243885.090754826,64.333,7.409671477032126
2014-6,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,2.654553984147874,986.0490971493572,1376.632705702768,25.87403257189624,21.39806455133544,78.8616912173435,1.266914628716964,30.14565318005421,0.7085180291651078,24704938.281371545,1483048.0419363522,11.77590898646237,19247865.897246625,64.333,7.440274222519114
2014-7,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,2.995491213854457,988.5799321404758,1388.6470982092546,25.978634082347234,21.37155194762221,78.2790997407625,1.2695683212994062,29.48335614686542,0.7086288884212494,24728508.087279275,1480657.846848018,11.777649267491768,19251846.70373842,64.333,7.470876968006101
