,Goiás - Produção de Cimento (t),Goiás - Consumo de Cimento (t),Goiás - IDH, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Goiais-03anhão - value,Goiás - PIB - Estadual,Goiás - PIB - Construção Civil,Goiás - PIB - Per Capita,Goiás - PIB - Preços de Mercado,Goiás - Desemprego
2010-9,111.83291901370892,258.609,0.7524168115028301,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,4.106191816327845,931.418589253806,1477.2448487671022,24.352633676780524,14.211571935092527,59.54336089448664,1.5106150549311137,0.328859227998393,104662794.05715236,5801477.957741807,14.266320876550498,87003536.75719257,7.925386469131953
2010-10,112.47781839092238,240.714,0.7524579692867189,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,2.626171268251256,930.7183395531894,1431.019032080677,24.194718378410585,16.158630104757428,66.0320891958695,1.4276331103496769,0.3297859368393108,104860481.46238738,5800791.988684904,14.269446915318222,87049629.41406001,7.924444609625745
2010-11,112.64774014886522,228.358,0.7524991270706077,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,2.612959027567881,930.3822740088508,1413.4340599363406,24.069331542605426,17.070570738282903,69.5653423748052,1.34491170544481,0.330704620318334,105058168.86762242,5800106.019628,14.272572954085945,87095722.07092746,7.923502750119537
2010-12,113.26105317309698,213.644,0.7525402848544965,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,2.419736860652332,930.1703082692816,1397.9460965252597,24.00556460328408,17.879545743595457,72.66294292183895,1.2877412937990709,0.3317909820977198,105255856.27285749,5799420.050571096,14.275698992853666,87141814.72779492,7.92256089061333
2011-1,114.20759056695464,203.609,0.7525814426383853,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,1.9322129255130764,930.5207343344722,1424.2565263147535,23.89254756718295,18.10364440850704,73.63242622221337,1.296727197866741,0.3327201589231023,105453543.67809252,5798734.081514193,14.27882503162139,87187907.38466236,7.921619031107122
2011-2,115.34723935809733,213.322,0.7525932790964099,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,1.6587228135583534,931.044021914594,1419.2191245138465,23.53425934069421,17.67594483899661,73.21175624287388,1.2996085344859225,0.3336354744108574,105630617.55920464,5796775.513752602,14.279697289110782,87223970.86039257,7.91034165322657
2011-3,116.11718701790586,211.721,0.7526051155544344,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,1.4274901652578758,931.6532228625802,1414.9450805418578,22.98472946831233,16.81623779442737,71.9900988135957,1.3340776960042675,0.3345588717988552,105807691.4403168,5794816.945991011,14.280569546600177,87260034.33612277,7.899064275346018
2011-4,116.92087381580204,219.587,0.752616952012459,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,1.1010716477973437,932.487293226907,1432.8179795143635,22.49360977929179,15.314883893854969,68.274642589223,1.391484432417606,0.3351203590627388,105984765.32142894,5792858.378229422,14.281441804089567,87296097.81185298,7.887786897465466
2011-5,117.95146561885768,257.807,0.7526287884704836,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,0.9931188663403572,933.0125005648432,1434.5238868067695,22.29222030524077,13.58942860271932,63.43069270002469,1.439196167409767,0.3355936876628984,106161839.20254108,5790899.810467831,14.282314061578958,87332161.28758319,7.876509519584913
2011-6,118.67024179225368,256.634,0.7526406249285081,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,0.8988515418040247,933.3145643351552,1477.5096292989526,22.682894836274308,12.154866119400646,57.97036027378049,1.5065034892662712,0.3361368164648771,106338913.08365324,5788941.24270624,14.283186319068353,87368224.76331338,7.865232141704362
2011-7,119.7107289781056,256.767,0.7526524613865327,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,0.988840342656954,933.0216748169004,1478.166701772272,23.06707783046857,12.2392848611659,57.1321846196031,1.546207430034371,0.3366680276600183,106515986.96476535,5786982.67494465,14.284058576557744,87404288.2390436,7.853954763823809
2011-8,120.72605413221652,275.628,0.7526642978445574,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,1.1970819246289466,932.4896401080464,1489.2640066197368,23.53534016343238,12.84780719597376,57.741236962908815,1.5563048270313384,0.3372680941250111,106693060.8458775,5785024.10718306,14.284930834047136,87440351.7147738,7.842677385943257
2011-9,121.59239789567836,273.387,0.7526761343025818,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,1.5026980208437462,931.895725326968,1434.3921475544591,23.6523296362616,14.32943808563991,62.22511655806738,1.4986682761017012,0.338061946036375,106870134.72698964,5783065.539421469,14.285803091536527,87476415.190504,7.8314000080627055
2011-10,122.39179291153658,264.747,0.7526879707606065,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,1.6454149935408424,931.3613712136632,1376.4468760679338,23.36131571367914,16.141009682455454,68.86122229453233,1.3841881048406084,0.3388450711625843,107047208.6081018,5781106.971659878,14.28667534902592,87512478.66623421,7.820122630182153
2011-11,123.09241967926108,252.835,0.7526998072186311,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,1.929309510826522,931.222862748282,1403.055199450749,23.38077037605632,16.77029628889742,70.94574555367126,1.3147940098118682,0.3397465739955951,107224282.48921391,5779148.403898288,14.287547606515313,87548542.14196442,7.808845252301601
2011-12,123.7190451610652,215.663,0.7527116436766556,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,2.1744222927814087,931.2635759416388,1395.2799464619409,23.355127149902756,17.409140736888055,73.23611058020619,1.2473098736089845,0.3406474709741384,107401356.37032609,5777189.836136698,14.288419864004704,87584605.61769462,7.797567874421049
2012-1,124.8147035717162,201.406,0.7527234801346802,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,2.257644412313083,931.4065919792696,1429.223518138453,23.394353599624147,17.766618099764774,74.19536804675855,1.1882992518499125,0.3414634211119653,107578430.25143822,5775231.268375107,14.289292121494098,87620669.09342483,7.786290496540497
2012-2,125.38078347318618,213.861,0.7527840598578377,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,2.5687809665718264,931.8263969427128,1441.8581159554724,23.20263512557328,17.54351953265228,73.88711237080929,1.206590091591641,0.3421832905327006,107717883.68258956,5773834.132426416,14.28697340035744,87635586.49938707,7.836596987797552
2012-3,125.80000223043749,260.8,0.7528446395809951,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,2.868143273110721,932.4015234751408,1412.0988333508842,22.94575797703684,17.230285414765042,73.52578053680438,1.1984401339258066,0.3427010213727283,107857337.1137409,5772436.996477724,14.284654679220782,87650503.90534931,7.886903479054608
2012-4,125.68315998805863,239.53,0.7529052193041527,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,2.591531984586337,933.0264722011252,1408.1529237102625,22.46502244235707,16.226854470129954,71.57695458590366,1.2248112771047075,0.3432082213312091,107996790.54489224,5771039.860529033,14.282335958084126,87665421.31131156,7.937209970311663
2012-5,125.72265155563886,275.54,0.7529657990273102,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,2.7349158642179745,933.8944338406018,1422.4146491006595,22.117781201764387,14.608915247053602,66.96362260660078,1.4205738756946142,0.3435808095873702,108136243.9760436,5769642.724580341,14.280017236947469,87680338.7172738,7.987516461568719
2012-6,125.50730453856144,263.354,0.7530263787504676,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,2.841673476227461,934.1467868459836,1455.2878487528312,22.530113897748677,13.543371739279904,62.260692553239714,1.472663405016032,0.3439441854938562,108275697.40719494,5768245.5886316495,14.277698515810808,87695256.12323605,8.037822952825774
2012-7,125.69668964522,285.048,0.7530869584736252,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,2.9540320297489884,933.8160711421768,1507.3010922845936,23.127951353907715,12.835786529110754,58.05911316388255,1.564411762739623,0.3445026245362517,108415150.83834627,5766848.452682957,14.275379794674151,87710173.52919829,8.088129444082831
2012-8,125.25151726875278,304.636,0.7531475381967827,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,3.1681084453066437,933.1059853662184,1502.8980123539984,23.698372330007373,13.522307033184306,58.569352407741285,1.622417285265041,0.3450572123164752,108554604.26949762,5765451.316734266,14.273061073537496,87725090.93516055,8.138435935339887
2012-9,124.69601999848776,256.993,0.7532081179199401,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,3.298323796974229,932.1157193015216,1499.4390768394137,24.281774749249458,14.846493570987926,61.34184913816535,1.5021257139747948,0.3455711042002728,108694057.70064896,5764054.180785574,14.270742352400836,87740008.34112279,8.188742426596942
2012-10,124.2571829923462,298.108,0.7532686976430977,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,3.3177720148244862,931.3771921791944,1457.9934009675724,24.300164855531445,16.25752038411979,65.97744127190536,1.4648065174563587,0.3460142037145968,108833511.13180032,5762657.0448368825,14.268423631264175,87754925.74708503,8.239048917853998
2012-11,123.74176944193796,241.45,0.7533292773662552,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,2.750636148345988,931.0655029061196,1422.453187948337,24.141891880340975,17.4463299056495,70.489963978362,1.3768393346212908,0.3462882499773578,108972964.56295164,5761259.908888191,14.26610491012752,87769843.15304728,8.289355409111053
2012-12,123.87760385899774,220.807,0.7533898570894126,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,2.633642509442237,931.0580277492492,1425.8297593838656,24.2619850470297,18.01307715675948,72.04475180642302,1.3028877226245648,0.3465491403785623,109112417.994103,5759862.7729395,14.263786188990863,87784760.55900952,8.339661900368109
2013-1,123.9476629108966,233.819,0.7534504368125702,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,2.3325216249327423,931.2577910912444,1406.181555376062,24.00527993852007,18.25763390045137,73.72387231049053,1.261933472964189,0.3467931844251102,109251871.42525434,5758465.636990808,14.261467467854205,87799677.96497177,8.389968391625164
2013-2,123.7930078275368,222.267,0.7534605092904353,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,2.226157534146203,931.626688094041,1417.378925299947,23.76148301489172,17.886499963460334,73.02770193658645,1.207826801477596,0.3470232461700491,109363735.06409223,5754588.8252213225,14.259536429859695,87806301.09835003,8.44211737018971
2013-3,123.71874421029509,234.942,0.7534705817683003,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,1.968814435414366,932.1686466639708,1380.3688163291738,23.40502083570055,17.475413146322204,72.66169993288607,1.1578027604616037,0.3472556496753387,109475598.70293017,5750712.013451838,14.257605391865184,87812924.2317283,8.494266348754255
2013-4,123.79220047952748,264.062,0.7534806542461654,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,1.816083767250387,932.9091709482552,1361.9607803773213,22.772430326248003,16.236123203202897,70.31934382806436,1.1623739563430853,0.3476372165707772,109587462.34176809,5746835.201682353,14.255674353870676,87819547.36510657,8.546415327318801
2013-5,123.8346211403032,281.799,0.7534907267240305,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,1.650731511690715,933.3624037849712,1371.2471914977557,22.53424994128952,14.735447839899097,65.91441502796354,1.1739492993347451,0.3483824585607371,109699325.98060596,5742958.389912868,14.253743315876166,87826170.49848484,8.598564305883345
2013-6,123.59029311887498,264.866,0.7535007992018955,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,1.657790137577763,933.5327338811152,1385.247584414889,22.769551770508663,13.903337091064696,62.28090527501639,1.2719232762431656,0.3491332498035501,109811189.61944388,5739081.578143382,14.251812277881656,87832793.6318631,8.65071328444789
2013-7,123.2102177815174,302.427,0.7535108716797606,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,1.8936817140238416,933.3358894538666,1422.9115069774452,23.08227341966968,13.555574433913211,59.936996309555234,1.334521649977449,0.3498882790553597,109923053.2582818,5735204.766373898,14.249881239887149,87839416.76524138,8.702862263012436
2013-8,122.5361204684675,297.689,0.7535209441576257,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,2.0130422416724603,932.6173414318826,1446.3181506514552,23.5601689511928,14.179403488377206,60.57431711976309,1.3201657649410885,0.3506478760226116,110034916.8971197,5731327.954604413,14.24795020189264,87846039.89861965,8.755011241576982
2013-9,121.37008567066503,300.093,0.7535310166354907,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,2.453887133451026,931.8067564874322,1431.3759285385945,23.87938625982721,15.566270424334908,64.30414952304628,1.304763508875635,0.3517250144286851,110146780.5359576,5727451.142834928,14.24601916389813,87852663.03199792,8.807160220141528
2013-10,120.41182856986302,307.12,0.7535410891133558,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,2.3376307356039407,931.4435107409716,1447.7481482105009,23.92109200612516,16.553601914341254,67.49296040128506,1.2151762968451485,0.3526038525591405,110258644.17479552,5723574.331065442,14.24408812590362,87859286.16537619,8.859309198706072
2013-11,119.31177215472682,265.977,0.7535511615912209,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,2.352320034672135,931.105125884247,1456.325314842035,23.92613485773422,17.12032418551936,69.50932837883961,1.1867351458929587,0.353484644016213,110370507.8136334,5719697.519295958,14.24215708790911,87865909.29875445,8.911458177270617
2013-12,118.91289538308912,206.717,0.7535612340690859,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,2.3695171997013347,931.1421148049892,1439.9540426066883,23.896041149554524,17.641909246708643,71.518355844934,1.144995697498474,0.3539976658533684,110482371.45247132,5715820.707526473,14.2402260499146,87872532.43213272,8.963607155835163
2014-1,118.88163051881553,269.98,0.753571306546951,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,2.4769780974542392,931.4880396491254,1455.723737659652,23.889607695501237,17.845483609966333,72.22402715256672,1.106354392135326,0.3542293024835568,110594235.09130923,5711943.895756988,14.23829501192009,87879155.56551099,9.015756134399709
2014-2,118.4086016226922,246.87,0.7535474961757493,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,2.6829597594106622,931.6773502304746,1426.2640261215768,23.545075374628688,17.681190211645493,72.83556971457776,1.0731816776376095,0.3544490143482832,110670655.21530268,5705016.873764815,14.235656205676303,87876599.84395956,9.04761901663468
2014-3,118.2696212350728,261.05999999999995,0.7535236858045475,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,2.421416036782948,932.2715540486432,1388.1180810732506,23.08976103803992,17.16316483669299,72.50458208226826,1.0614410461181376,0.3546585189159482,110747075.33929612,5698089.851772642,14.233017399432518,87874044.12240812,9.079481898869648
2014-4,118.11924902817032,275.25,0.7534998754333458,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,2.251310038688438,933.1173687178596,1374.134051858094,22.622504432247503,15.994311948626237,69.84862054628069,1.1148080467658008,0.3550658147841771,110823495.46328956,5691162.829780469,14.230378593188732,87871488.40085667,9.111344781104618
2014-5,117.96819253627756,275.25,0.7534760650621442,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,1.9356912288905972,933.6970635771412,1379.140062835167,22.357714078715613,14.315373447083031,65.12203276176771,1.191568067063754,0.3554710717934213,110899915.587283,5684235.807788296,14.227739786944944,87868932.67930524,9.143207663339588
2014-6,117.81324730847716,275.25,0.7534522546909423,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,2.1911464738039204,933.868171500193,1404.6843288457917,22.7804835095606,13.514295424905391,61.1118295821292,1.277032635752896,0.3559178118384428,110976335.71127644,5677308.785796123,14.225100980701155,87866376.9577538,9.175070545574558
2014-7,117.65953477025388,275.25,0.7534284443197407,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,2.5433218559688986,933.677135283594,1452.362774294779,23.49371011967543,12.88014498154198,57.08719289624145,1.3481328935655423,0.3567213552332303,111052755.83526988,5670381.76380395,14.222462174457371,87863821.23620237,9.206933427809528
2014-8,117.49882023927788,275.25,0.753404633948539,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,2.473580547896745,932.8911636357906,1480.6373687125772,24.130592550188688,13.424826838266762,56.96548869021946,1.3354863919050854,0.3573258191250054,111129175.95926332,5663454.7418117765,14.219823368213586,87861265.51465094,9.2387963100445
2014-9,117.34391097045476,275.25,0.7533808235773372,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,2.7690181159859897,932.2667032755056,1457.9422377021135,24.45905291554505,14.658742606899766,60.04277962930704,1.2886690404615275,0.357931300896608,111205596.08325677,5656527.719819604,14.217184561969798,87858709.79309951,9.270659192279467
2014-10,117.19717696696723,275.25,0.7533570132061355,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,2.3424640065131825,931.9843193099714,1478.9256762126254,24.65415192438769,15.402313146467831,61.87407638463864,1.2620633348361865,0.3585386518495945,111282016.2072502,5649600.69782743,14.21454575572601,87856154.07154807,9.30252207451444
2014-11,117.05640424924812,275.25,0.7533332028349338,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,2.053649061917355,931.738951315934,1460.3599523316336,24.46492809069616,16.57801335501879,66.14256001442722,1.2071107821188696,0.3591493548727577,111358436.33124363,5642673.675835257,14.211906949482223,87853598.34999663,9.334384956749409
2014-12,116.9232772628084,275.25,0.753309392463732,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,1.932834825511538,931.77600214172,1441.652538622279,24.33602812438873,17.114750573745784,68.47600363933964,1.175187819942549,0.3597669284420516,111434856.45523708,5635746.653843084,14.20926814323844,87851042.6284452,9.366247838984378
2015-1,116.78466126813396,261.375,0.7532855820925303,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,1.8600316220911808,931.8528438640312,1447.9935833181864,24.37120341023992,17.560445644278317,69.80206969095208,1.1368922436369704,0.3602407608515106,111511276.57923052,5628819.631850911,14.206629336994652,87848486.90689376,9.398110721219348
2015-2,116.35926648242165,247.5,0.7535347442332038,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,2.1430138472393048,932.1045685699108,1383.6628106655794,23.8493881847165,17.806864726146788,72.30435982534094,1.101076711407282,0.3607192828193963,111560147.72563048,5624243.056598181,14.20475847729609,87846070.80618463,9.396472293209838
2015-3,116.30243852494114,247.5,0.7537839063738772,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,2.142782580371808,932.7625564089144,1358.2559711962983,23.42043492150399,17.334749105695686,71.89151886862341,1.114812206974561,0.3612028754040768,111609018.87203044,5619666.481345451,14.20288761759753,87843654.70547551,9.394833865200328
2015-4,116.09238505614384,247.5,0.7540330685145507,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,1.9800609774713904,933.3846371260404,1347.2835494195526,23.09548266671401,16.372398665559494,69.4866884789512,1.148180206965309,0.3616915942965001,111657890.0184304,5615089.906092722,14.201016757898968,87841238.60476637,9.393195437190816
2015-5,116.3412092311768,247.5,0.7542822306552242,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,2.0624841706883537,933.9210197784216,1357.4710447657544,22.805571075600987,14.80960739210197,65.15326356438476,1.2426908786338229,0.362182499964372,111706761.16483036,5610513.330839992,14.199145898200406,87838822.50405724,9.391557009181303
2015-6,116.36154193273984,247.5,0.7545313927958976,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,2.018875185230172,933.8603547180912,1387.1383908408116,23.247128308860987,13.74303683593274,60.491631021216925,1.280512359768592,0.3626682150950584,111755632.31123032,5605936.755587261,14.197275038501845,87836406.40334812,9.389918581171797
2015-7,116.43477616509276,247.5,0.7547805549365711,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,1.846602457538224,933.34107705719,1428.0017643119277,24.137226852164925,13.192471565444334,56.42598524066064,1.3026157098093163,0.3631485205091708,111804503.45763028,5601360.180334532,14.195404178803283,87833990.302639,9.388280153162285
2015-8,116.89365986388292,247.5,0.7550297170772445,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,2.295058959360062,932.617910385808,1473.16320780916,24.834124767034773,13.660415287445293,55.94359343140153,1.3357525532775594,0.3636232193143506,111853374.60403022,5596783.605081802,14.19353331910472,87831574.20192987,9.386641725152774
2015-9,117.22451285445992,247.5,0.755278879217918,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,2.2601867725379274,932.0878194894748,1469.5994702935263,25.40331523293852,14.784935462970529,57.8863748102534,1.294746002957847,0.3640921038713249,111902245.75043018,5592207.029829072,14.191662459406158,87829158.10122074,9.385003297143264
2015-10,117.66765976491637,247.5,0.7555280413585915,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,2.248195416613517,931.6181991214336,1420.1124588460475,25.35100591487279,16.083862609382987,62.35067128600412,1.270931966321801,0.364152656717093,111951116.89683014,5587630.454576341,14.189791599707595,87826742.00051162,9.383364869133754
2015-11,117.97376419163756,247.5,0.7557772034992649,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,2.256264013345003,931.5089883956148,1410.44514580565,25.11250743148506,17.262278131683036,66.60076415449775,1.2177001449231135,0.3641965098631737,111999988.0432301,5583053.879323612,14.187920740009035,87824325.89980248,9.381726441124242
2015-12,117.96231096790108,247.5,0.7560263656399384,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,1.9397996502885195,931.7172459556436,1390.092064482959,25.010631478275457,17.841938133496825,68.83522428339886,1.1683131137245006,0.3642232826355607,112048859.18963006,5578477.3040708825,14.186049880310474,87821909.79909335,9.380088013114731
2016-1,118.17032586321793,222.0400000000004,0.7562755277806119,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,1.652383572291631,931.7216366284858,1415.3553026478305,24.913318361249853,17.83604847403796,68.9618072342476,1.1628050358463111,0.3644033972637687,112097730.33603002,5573900.728818152,14.184179020611912,87819493.69838423,9.37844958510522
2016-2,118.4371324737451,196.58,0.7562170090516771,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,1.944094115290937,932.3332452124426,1452.7309991683571,24.772450554050263,17.35172172352016,67.4091354111856,1.148683216285297,0.3648559298103035,112116489.54013585,5572398.262357256,14.183640853065857,87820712.14797816,9.345310968996564
2016-3,119.01651765146336,196.58,0.7561584903227424,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,1.8783621865848013,932.9852271660236,1429.0943150530682,24.19654478228755,16.369420698599246,65.74926808660736,1.1784028832943445,0.3653132137993244,112135248.74424164,5570895.795896361,14.1831026855198,87821930.59757209,9.312172352887904
