,Paraíba - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Paraíba - Produção de Cimento (t),Paraíba - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Paraíba - IDH,Paraíba - PIB - Estadual,Paraíba - PIB - Construção Civil,Paraíba - PIB - Per Capita,Paraíba - PIB - Preços de Mercado,Paraíba - Consumo de Cimento (t)
2014-2,10.877157224948188,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,188.04145399873727,0.5459298767448505,1.306095245631813,947.7383167017944,1154.2015909511138,22.921172557590584,19.43546203291357,82.28942733830294,3.6730781506108703,0.6894964271398398,35615766.76776641,1739426.3299038892,7.502892834872783,28528255.79697845,106.647
2014-3,10.896317740978338,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,188.2058022738468,0.5467227393840457,1.1880585987534784,948.0757454623474,1105.4269597974856,22.808563374933765,19.40514619242807,82.65547509457392,3.713682470249638,0.6894929542235629,35640164.97059153,1738209.5575866825,7.502377887366754,28527109.331501037,110.1535
2014-4,10.91547825700849,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,188.37018447292212,0.5475050074236455,1.2484727235786115,948.6864595327208,1030.2549554760526,22.44578292589812,19.180521365620937,83.21183649138574,3.778311260467313,0.6894894813072859,35664563.173416644,1736992.7852694753,7.501862939860725,28525962.86602361,113.66
2014-5,10.93463877303864,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,188.54571300488143,0.5482930419828924,1.1299181028650185,949.3002601400024,969.3149379046204,21.87564631925236,18.824315876025885,84.06567084478714,3.9343747080852345,0.6894860083910089,35688961.376241766,1735776.0129522684,7.501347992354697,28524816.40054619,113.66
2014-6,10.95379928906879,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,188.71903889671844,0.5490474217885347,1.19319473100823,949.838039054114,944.5464694528962,21.51442354890092,18.567862456787964,84.5178326155547,4.109335276203692,0.689482535474732,35713359.57906688,1734559.2406350614,7.500833044848669,28523669.935068768,113.66
2014-7,10.972959805098942,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,188.8949949048533,0.5497309792382636,1.1498782287086733,950.059578947664,959.9704922281088,21.375652421679643,18.41656526669908,84.43568860549512,4.222998042645669,0.689479062558455,35737757.781892,1733342.4683178545,7.50031809734264,28522523.46959135,113.66
2014-8,10.992120321129091,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,189.05523421531345,0.5503872177685716,1.080454746294915,949.7252421922972,1014.6259669475974,21.507422052669423,18.366844963780903,83.6585084927642,4.204786374559524,0.689475589642178,35762155.98471712,1732125.6960006475,7.499803149836611,28521377.004113927,113.66
2014-9,11.011280837159244,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,189.21862546181788,0.5510584825009393,1.0706645381622686,949.385435480874,1060.2455476312202,21.81497603609153,18.47674159229276,82.84362201236767,4.173600944424516,0.6894721167259011,35786554.18754223,1730908.9236834403,7.4992882023305825,28520230.538636506,113.66
2014-10,11.030441353189394,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,189.39131272758837,0.5517587030150246,1.086766462715324,949.2004325356652,1124.1227003696938,22.104507852667584,18.61007925764737,82.15642564623988,4.18439703260742,0.6894686438096241,35810952.39036735,1729692.1513662336,7.498773254824554,28519084.073159084,113.66
2014-11,11.049601869219543,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,189.57195665050276,0.5524488004506015,1.1285294249894988,948.8302677431244,1164.5979775192343,22.53888133939345,18.872089359727944,81.31927088487258,4.024837934627436,0.6894651708933471,35835350.593192466,1728475.3790490266,7.498258307318525,28517937.60768166,113.66
2014-12,11.068762385249697,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,189.759989523642,0.5530866126442443,1.1456327805295052,948.6076063605836,1120.8342833411564,22.751338869490528,19.17711140042402,81.80271329020307,4.032206198995381,0.6894616979770702,35859748.79601759,1727258.6067318197,7.497743359812496,28516791.14220424,113.66
2015-1,11.087922901279846,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,189.9645555101152,0.5537082614130768,1.227975207331076,948.4480632381008,1116.0580578830825,23.27900021733996,19.22389900020745,79.87877391490679,4.053042838233054,0.6894582250607932,35884146.9988427,1726041.8344146127,7.497228412306468,28515644.676726814,104.37149999999995
2015-2,11.097873424195994,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,189.74616070398088,0.5543538454050707,1.1865663036453924,948.2730960632912,1046.4872940061614,23.61976728609385,19.301196953906143,78.82058189371762,3.937568092891151,0.6904034040447263,35898206.19324331,1724911.7216264303,7.496733901044445,28513660.052993923,95.083
2015-3,11.10782394711214,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,189.99953714259505,0.5551970175291605,1.139267052117571,948.6099753987806,998.9557392730692,23.376949275238456,19.21973865533315,79.73884336570221,3.930357878200837,0.6913485830286593,35912265.38764392,1723781.608838248,7.496239389782421,28511675.42926103,95.083
2015-4,11.117774470028287,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,189.60146664040667,0.5558332887217527,1.1387690124270762,949.1127881332608,935.9419116247444,23.0753647324428,19.086697510995943,80.6154600993694,3.958154080682491,0.6922937620125924,35926324.58204452,1722651.4960500658,7.495744878520399,28509690.80552813,95.083
2015-5,11.127724992944431,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,188.91261777193816,0.5565250679795286,1.102922296045976,949.6120874877912,889.0419417392752,22.298941700124363,19.04757066952209,83.74651514900317,4.018770028576751,0.6932389409965254,35940383.77644513,1721521.3832618836,7.495250367258376,28507706.181795243,95.083
2015-6,11.13767551586058,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,188.77132261972253,0.5571129293367681,1.01231408628883,949.9729491472264,903.0024201224352,21.76878921785856,18.89368748448668,85.4255009694454,4.109909331541916,0.6941841199804585,35954442.97084574,1720391.2704737012,7.494755855996352,28505721.55806235,95.083
2015-7,11.147626038776728,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,188.7412896126088,0.55769282492527,0.928308036428484,950.044351310983,971.331184059484,21.687751503568244,18.7100919767211,85.02816480531041,4.270042386064271,0.6951292989643916,35968502.16524634,1719261.157685519,7.49426134473433,28503736.934329454,95.083
2015-8,11.157576561692874,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,188.99964697782363,0.5582861986085698,0.8140936615399522,949.7722653542932,1080.2806792425122,21.925868328526768,18.545990366857986,83.27284970697838,4.275307663689216,0.6960744779483246,35982561.359646946,1718131.0448973367,7.493766833472307,28501752.31059656,95.083
2015-9,11.167527084609022,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,189.64348438150725,0.5588619863405759,0.8718415743805551,949.5488153413662,1140.4144189851108,22.28190392981928,18.61256568460335,82.12818628745717,4.200415958720644,0.6970196569322576,35996620.554047555,1717000.9321091543,7.4932723222102835,28499767.686863665,95.083
2015-10,11.177477607525168,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,190.2699135548044,0.5594529862478296,1.0269222865889096,949.1998799436012,1152.0354857861073,22.570673261430667,18.91223645666303,82.22438403642045,3.964329219848583,0.6979648359161906,36010679.74844816,1715870.819320972,7.492777810948261,28497783.063130774,95.083
2015-11,11.187428130441315,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,190.50992682186455,0.5600714943216052,1.0552775293231975,948.883479351524,1155.3875331063175,22.80602285520973,19.25450279293102,82.71566155463134,3.814788279688421,0.6989100149001237,36024738.94284877,1714740.70653279,7.492283299686238,28495798.43939788,95.083
2015-12,11.19737865335746,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,190.9744360916534,0.560690427011458,1.2055040663283696,948.8445680382762,1128.6716829222285,22.905838197219225,19.679134112375145,84.10164184418342,3.75359337024847,0.6998551938840567,36038798.13724937,1713610.5937446074,7.4917887884242145,28493813.815664984,95.083
2016-1,11.207329176273609,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,191.03650485188592,0.561298053750781,1.268696614439141,948.5895136360429,1069.13846390045,22.889016082833454,20.02525871111981,85.65738639120165,3.7065044034365218,0.7008003728679898,36052857.33164998,1712480.4809564252,7.491294277162192,28491829.19193209,87.62450000000013
2016-2,11.196876797843096,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,190.81996204572047,0.5619072094802665,1.286058130320694,948.7349413371136,1020.742766327682,22.73384078696626,20.04184637573499,86.39109486892002,3.809610842873816,0.7007761332685049,36056144.86812404,1712257.860559362,7.491222348476067,28490541.593505964,80.166
2016-3,11.186424419412583,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,190.91432285134405,0.5625271550462956,1.3032170871024724,949.1065815003532,978.437694064326,22.483746632718017,19.911305420678524,86.80826131392784,3.8164464690322113,0.7007518936690199,36059432.40459809,1712035.2401622983,7.491150419789943,28489253.995079838,80.166
2016-4,11.175972040982073,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,190.8462197727507,0.5631925512843006,1.23340957434537,949.4682055433228,945.0885963532116,22.101750449156405,19.51576691326257,86.58124996321547,3.919242687445249,0.7007276540695351,36062719.94107214,1711812.619765235,7.491078491103818,28487966.396653708,80.166
2016-5,11.16551966255156,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,189.83680591589584,0.563945358301865,1.1160128783309642,949.9985262254175,980.9088516454448,21.83585011029521,18.947611786994177,85.08629754979604,4.0290699947869975,0.7007034144700501,36066007.4775462,1711589.999368172,7.491006562417693,28486678.798227586,80.166
2016-6,11.155067284121047,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,190.48292909483783,0.5634852014920481,0.960480511092243,950.272002382016,1046.998946464971,21.768207688999144,18.44955164861287,83.11179629427347,4.24890376508079,0.7006791748705652,36069295.01402026,1711367.378971109,7.490934633731569,28485391.19980145,80.166
2016-7,11.144614905690537,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,190.2887472621464,0.5628900541390585,0.9293103508829894,950.07428473019,1101.6891138138635,21.89603392284576,18.09411165762141,81.000652545946,4.469632431541391,0.7006549352710802,36072582.55049431,1711144.7585740455,7.490862705045444,28484103.601375327,80.166
2016-8,11.134162527260024,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,190.91352704786377,0.5625014638309116,0.8275585667732034,949.7217705689692,1153.2094408095138,22.23773647745883,17.952955453666537,78.96758844998173,4.572328918281189,0.7006306956715953,36075870.08696836,1710922.1381769823,7.490790776359319,28482816.0029492,80.166
2016-9,11.123710148829511,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,191.39154760129773,0.5624997137505511,1.0380374298151132,949.2108246764196,1176.9065016444608,22.578309337898485,18.028526822330942,77.90128284893298,4.590797550976979,0.7006064560721104,36079157.62344242,1710699.517779919,7.490718847673194,28481528.40452307,80.166
2016-10,11.113257770399,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,191.57507604146207,0.5624148409189105,1.0732408460717933,948.674904384632,1188.698802637802,22.866556706072025,18.206223480532348,77.39203003211271,4.541575644302651,0.7005822164726254,36082445.15991648,1710476.897382856,7.490646918987069,28480240.806096945,80.166
2016-11,11.102805391968488,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,192.0015860799376,0.562318027406745,1.1469891585712928,948.3048823624778,1194.1945215887613,23.10913632684892,18.472295687404195,77.47050254549752,4.409695576606267,0.7005579768731406,36085732.696390525,1710254.2769857924,7.490574990300945,28478953.20767082,80.166
2016-12,11.092353013537975,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,191.57340475634,0.5620092361201356,1.307418018624081,948.0391665101422,1189.9786937000924,23.202412342199576,18.840463723867487,78.61401280287022,4.214082569782251,0.7005337372736556,36089020.23286458,1710031.6565887292,7.49050306161482,28477665.60924469,75.41899999999987
2017-1,11.081900635107464,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,191.8021222683776,0.5617096978237253,1.1577799755843157,947.9032243041048,1179.2811700930602,23.270712259352678,19.17616413120425,79.7145320845643,4.107648376360168,0.7005094976741707,36092307.76933864,1709809.036191666,7.490431132928696,28476378.010818563,70.672
2017-2,11.084379604486635,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,191.4314807736483,0.5613178904035343,1.3632491408478973,947.9340365199432,1138.538619263519,23.175280564199216,19.409638755647396,81.15307692462264,3.931238643766234,0.7003845696262477,36082934.59965485,1709657.9233971995,7.489812425466969,28471850.57940565,58.962
2017-3,11.08685857386581,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,191.5230587342537,0.5609498096892173,1.3792566930520185,948.224919086656,1064.1310737903073,22.822317609444276,19.4947297155098,83.06030977243417,3.8676637304580206,0.7002596415783248,36073561.42997106,1709506.8106027334,7.489193718005242,28467323.14799275,73.459
2017-4,11.089337543244984,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,191.16872244020595,0.5606508870802388,1.3177101099134347,948.868429055344,1027.3361019918054,22.207419283566782,19.23099582491492,84.60716940095868,4.052987152797263,0.7001347135304019,36064188.26028728,1709355.6978082673,7.488575010543515,28462795.71657984,59.15
2017-5,11.091816512624158,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,192.70217664020188,0.5604430829651059,1.3236452640714098,949.428199728972,1273.8400364697086,21.628106052514934,18.906504295240204,85.69163346203088,4.108184038934462,0.7000097854824789,36054815.090603486,1709204.585013801,7.487956303081789,28458268.28516693,64.833
2017-6,11.09429548200333,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,194.4357798824113,0.5603679404137912,1.160453541530394,949.9366490558124,1397.0580569891708,21.18316727178789,18.49399622332336,85.7564669356289,4.35459674515665,0.699884857434556,36045441.9209197,1709053.472219335,7.487337595620062,28453740.853754025,63.84
2017-7,11.096774451382505,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,196.44158513267027,0.5603037569663835,1.0905096006925532,950.0586223847394,1425.620795325376,21.046162436044863,18.240797480711983,85.18626870138995,4.540121226007096,0.699759929386633,36036068.75123592,1708902.3594248686,7.486718888158335,28449213.42234112,61.721
2017-8,11.09925342076168,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,198.79918300042664,0.560148878028447,1.0359641461470988,949.6488285746528,1551.5519161864388,21.37987497549258,18.21022319088473,83.54438759786731,4.426565366521966,0.69963500133871,36026695.581552126,1708751.2466304025,7.486100180696608,28444685.99092821,69.24
2017-9,11.101732390140851,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,199.06233679680628,0.5601542388329344,0.878047149248232,949.3613569658175,1381.278674805404,22.036723300894916,18.300222587651152,80.91832175244917,4.436958167544451,0.6995100732907871,36017322.41186834,1708600.133835936,7.4854814732348816,28440158.5595153,70.048
2017-10,11.104211359520026,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,200.7163133767104,0.5601153052103294,0.6718152206912104,948.9249487512208,1308.8235425498424,22.791678802000558,18.542602674437436,78.56219645884198,4.393779620890409,0.6993851452428641,36007949.24218455,1708449.0210414696,7.484862765773155,28435631.1281024,67.172
2017-11,11.1066903288992,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,202.01509704654515,0.5600675974340539,0.9868367455929472,948.4906845756838,1329.8701890149132,23.50134422594821,18.82813002529239,76.62211866831375,4.177290329198803,0.6992602171949412,35998576.072500765,1708297.908247003,7.484244058311428,28431103.696689487,64.22
2017-12,11.109169298278372,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,203.54536582664068,0.5599246607628793,0.994136838450578,948.3312591973182,1337.0561622603357,23.977046686865386,19.192562937421407,76.02252839895823,4.010342676958697,0.6991352891470183,35989202.90281697,1708146.7954525372,7.483625350849701,28426576.26527658,63.021
2018-1,11.111648267657548,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,205.22632357633432,0.5598233185945409,1.1704856388402978,948.1313843451754,1226.0583305132006,23.849511637308385,19.48067032587237,77.95797449619603,3.8286408337356543,0.6990103610990953,35979829.73313319,1707995.682658071,7.4830066433879745,28422048.833863672,62.639
2018-2,11.118350549093677,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,206.87095252989448,0.5597034260403321,1.3759955542757376,948.1180276020692,1145.940545365567,23.528564709255345,19.659980858849423,80.26896003881225,3.6431795264368128,0.6989195305013611,35959888.853300795,1708257.524391187,7.481952835883289,28417190.93203493,53.839
2018-3,11.125052830529803,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,208.81372784589803,0.5596013080109457,1.12120005941224,948.5947405797616,1002.9264514999516,22.9394720354072,19.56392293022274,82.49642394644147,3.623839979522096,0.6988286999036271,35939947.9734684,1708519.366124303,7.480899028378603,28412333.030206185,56.652
2018-4,11.131755111965932,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,209.40512386619503,0.5595620050102242,1.2130330473316175,949.0898381957048,891.1405819417843,22.2842894634405,19.21566472100786,83.89654740903937,3.7810925534222255,0.6987378693058929,35920007.093636006,1708781.207857419,7.479845220873918,28407475.12837744,53.408
2018-5,11.13845739340206,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,211.6386117048368,0.5594593408005493,1.1139691917219343,949.6749851148654,896.1627935669258,21.91261662163889,18.78103026846509,83.60680561137112,3.973656945502989,0.6986470387081588,35900066.21380362,1709043.049590535,7.478791413369233,28402617.226548698,50.543
2018-6,11.145159674838188,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,215.14603631277436,0.5592779935046039,1.016616219293613,949.9400938686138,918.3730759088896,21.68755990558922,18.389547439628824,82.90070418522872,4.165083315149412,0.6985562081104246,35880125.333971225,1709304.8913236512,7.477737605864548,28397759.324719954,64.699
2018-7,11.151861956274317,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,216.94669156212,0.5602737647701663,0.9321951512247182,949.8048710409588,984.0911871856632,21.821258198359725,18.181636143225496,81.49191344617171,4.296050105031655,0.6984653775126906,35860184.45413883,1709566.7330567671,7.476683798359863,28392901.42289121,60.219
2018-8,11.158564237710443,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,219.6288945070174,0.5614530241708011,0.7963277212505359,949.448537407485,1045.4470363609391,22.191952912667183,18.18867007911833,80.03241888619213,4.413624046096186,0.6983745469149564,35840243.57430644,1709828.574789883,7.475629990855177,28388043.52106247,64.217
2018-9,11.165266519146572,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,221.51002445516335,0.5626071376471254,0.8031952662852342,948.9995210683352,1030.632110327228,22.58919296653144,18.309461941469724,78.97282907752603,4.389936550482004,0.6982837163172222,35820302.69447404,1710090.4165229993,7.474576183350492,28383185.619233727,57.591
2018-10,11.1719688005827,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,224.92495255422185,0.565254227930729,0.9028494158554656,948.7708735715214,995.1523341871672,23.04354108430045,18.507123178547864,77.96330416454649,4.348330842677494,0.6981928857194881,35800361.814641654,1710352.2582561153,7.473522375845807,28378327.717404984,64.307
2018-11,11.178671082018829,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,227.68674595244147,0.5686672766452558,1.1662823998565188,948.5209343620407,947.4621158708024,23.29981780884454,18.91679474097816,78.64547590201893,4.17875184557577,0.6981020551217539,35780420.93480926,1710614.0999892312,7.472468568341121,28373469.81557624,61.971
2018-12,11.185373363454955,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,229.82676962330888,0.5718213429562459,1.5291487668159292,948.4387979054718,915.1016766993698,23.4300939512068,19.348222304039552,79.96923059091584,3.886923584467119,0.6980112245240199,35760480.054976866,1710875.9417223474,7.471414760836436,28368611.913747497,57.48
2019-1,11.192075644891084,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,233.7342056410021,0.5760338349324929,1.7672101512454843,948.2998370696096,933.0239465286168,23.47560732792181,19.776395187376465,81.60752220496386,3.6559420854818887,0.6979203939262857,35740539.17514447,1711137.7834554634,7.470360953331751,28363754.011918757,68.053
2019-2,11.19150794870178,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,236.07653387309645,0.5796935112000189,1.8755669686299683,948.1820085063564,960.8653533171184,23.383721245981388,20.12757383072678,83.50062862241212,3.3840839373725324,0.6978061544863333,35703848.40726075,1711281.05405652,7.468758234923423,28355833.79093173,55.231
2019-3,11.190940252512476,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,240.14910638533013,0.5830685238693349,1.8082992312892137,948.5423986335488,948.6898469475196,23.08517031976738,20.0233455601013,84.34117481602837,3.38781051737978,0.697691915046381,35667157.63937703,1711424.3246575766,7.467155516515096,28347913.56994472,53.723
2019-4,11.19037255632317,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,243.1517400108623,0.5874791098730108,1.660681602271709,948.9382471246566,899.0506523981169,22.616713487626264,19.813244120491078,85.49069987430099,3.422192214401097,0.6975776756064286,35630466.87149331,1711567.5952586331,7.465552798106769,28339993.34895769,57.457
2019-5,11.189804860133869,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,245.99461792046756,0.5907817266647,1.508855568516079,949.6185672246868,858.5239041973995,22.05931710695936,19.424885621944725,86.1977244875857,3.624477179054686,0.6974634361664762,35593776.10360959,1711710.8658596897,7.463950079698441,28332073.12797068,62.755
2019-6,11.18923716394456,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,248.15952488537093,0.5941396581687735,1.347171547737307,950.121286058488,844.4283259809414,21.610742475731943,19.063541530674787,86.56189614472007,3.84364689970462,0.6973491967265238,35557085.33572587,1711854.1364607462,7.462347361290114,28324152.90698366,48.148
2019-7,11.188669467755258,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,250.82929519155377,0.5971962238372424,1.2451021996073557,950.077691379306,867.9976648647172,21.49549523124352,18.86665964423853,86.20088424031914,4.00721556364145,0.6972349572865715,35520394.56784216,1711997.4070618027,7.460744642881787,28316232.68599664,62.19
2019-8,11.188101771565952,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,252.39267702949016,0.6003899476509333,1.0205769190873613,949.7529512088232,946.2143111608548,21.750965715866776,18.697714012454377,84.3475516433499,4.136992964787409,0.697120717846619,35483703.79995843,1712140.6776628594,7.459141924473459,28308312.465009622,62.219
