, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Pará - Desemprego,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Pará - Produção de Cimento (t),Pará - Consumo de Cimento (t),Pará - value,Pará - IDH,Pará - PIB - Estadual,Pará - PIB - Construção Civil,Pará - PIB - Per Capita,Pará - PIB - Preços de Mercado
2014-5,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,10.34193834303896,2.870540208889117,1009.6421567433774,1112.814073913984,26.472222556406138,23.014045109954104,82.42641941181975,0.6793155672694221,119.33420675800735,204.75,0.4409526644973556,0.6888310571211081,94111781.2834668,4444784.685350536,9.57508273674731,73168639.39418067
2014-6,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,10.366359044450018,2.988593825373345,1009.9068123780452,1163.5228040693205,26.606803973832275,22.858537439010032,81.10869106045281,0.7028834871630253,119.0573589507072,204.75,0.4436054200164731,0.6888636993989534,94214607.45578988,4438803.086118568,9.576055749728294,73188679.48201595
2014-7,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,10.390779745861074,2.9073241270071626,1009.9178513066144,1208.3582406047967,26.75727144923854,22.73031292655793,79.86381176392823,0.7109840969350033,118.77658359405584,204.75,0.4462330952647408,0.6888963416767988,94317433.62811296,4432821.486886599,9.577028762709276,73208719.56985122
2014-8,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,10.415200447272133,2.8724256197936446,1009.4565004605338,1248.7543867669067,27.012649583345656,22.58860104335415,78.14319600814133,0.7499683047780434,118.49115547361872,204.75,0.448934455645519,0.6889289839546442,94420259.80043608,4426839.887654631,9.57800177569026,73228759.65768649
2014-9,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,10.43962114868319,2.933144990372887,1009.0849416520784,1267.275483228987,27.1832578222172,22.53339167592896,77.15630695047298,0.790735516127201,118.20783408018792,204.75,0.4514835287937382,0.6889616262324895,94523085.97275916,4420858.288422662,9.578974788671244,73248799.74552177
2014-10,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,10.464041850094246,2.914167083349789,1008.8747736118607,1240.9537149767086,27.18056036891428,22.557036367224605,77.30075002948765,0.7867273062352425,117.92934660681438,204.75,0.4536241359916312,0.6889942685103347,94625912.14508228,4414876.689190693,9.579947801652226,73268839.83335704
2014-11,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,10.488462551505302,2.961866817138761,1008.7635186432884,1203.1144977411018,27.12322827525813,22.60707993149364,77.78022390174553,0.81097182384649,117.64994906508642,204.75,0.4555886569920025,0.6890269107881801,94728738.31740536,4408895.0899587255,9.58092081463321,73288879.9211923
2014-12,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,10.51288325291636,2.97408258567234,1008.8292569039072,1138.6954542106705,26.82554724865474,22.7756894347148,79.82345522909604,0.7453260132064985,117.376067474041,204.75,0.4574103629057399,0.6890595530660255,94831564.48972848,4402913.490726757,9.581893827614191,73308920.00902759
2015-1,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,10.537303954327417,3.2060192489464128,1008.957667147256,1076.107659621345,26.5207987847408,22.916699969636078,81.80402838308267,0.6923950089490098,117.10387305852277,198.0,0.4593740925823399,0.6890921953438708,94934390.66205156,4396931.891494788,9.582866840595177,73328960.09686285
2015-2,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,10.54152658085603,3.166051973505657,1009.0082283589178,1053.4519403817017,26.46831940328437,23.035380791485945,82.57254587445644,0.6995026838374591,116.62028906994558,191.25,0.4612141048275696,0.6895604900697727,95022631.7749993,4390522.894044122,9.58488285171165,73353547.27612942
2015-3,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,10.54574920738464,3.10847950151272,1009.2993100473184,1034.9663150614035,26.384845318399236,23.04685503565718,83.0067310428936,0.6806767352647404,116.34658470672323,191.25,0.4630106803215127,0.6900287847956746,95110872.88794704,4384113.896593455,9.586898862828123,73378134.45539601
2015-4,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,10.549971833913252,3.0495263205770686,1009.5951279310927,1044.606746481638,26.45404995816304,23.0123882935491,82.54308995331323,0.7202026448675306,115.9408580786732,191.25,0.464893463136633,0.6904970795215766,95199114.00089478,4377704.899142789,9.5889148739446,73402721.63466258
2015-5,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,10.554194460441863,2.97855114033383,1009.7832482888452,1074.1990155664248,26.661650228201346,22.9189126368014,81.18775107880955,0.7565541965425268,115.6125581647016,191.25,0.4664424648853211,0.6909653742474785,95287355.11384252,4371295.901692122,9.590930885061072,73427308.81392917
2015-6,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,10.558417086970476,2.8466015023712727,1009.9025477309598,1103.223542275657,26.835094250296493,22.73579263416085,79.5938563025753,0.7827625283626567,115.57359060463682,191.25,0.4678847640163577,0.6914336689733804,95375596.22679023,4364886.904241456,9.592946896177548,73451895.99319574
2015-7,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,10.562639713499088,2.8270025419809826,1009.7354558537126,1154.055036937217,27.1032736932045,22.629959858934285,77.97654726389183,0.8157793928144328,115.53276389364788,191.25,0.4693878982781404,0.6919019636992824,95463837.33973798,4358477.906790789,9.594962907294022,73476483.17246231
2015-8,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,10.5668623400277,2.9850621702487694,1009.3420003956536,1195.0060895549927,27.425986658937507,22.500915423062533,76.05443875884905,0.8503100700684961,115.32759376369783,191.25,0.4708267427136299,0.6923702584251843,95552078.45268571,4352068.909340123,9.596978918410496,73501070.3517289
2015-9,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,10.571084966556311,2.9355530849700924,1009.1186731236614,1198.351422754021,27.55368756225312,22.488954991606757,75.47010996352444,0.8315609091436346,114.91890689072736,191.25,0.472176085331782,0.6928385531510862,95640319.56563346,4345659.911889456,9.59899492952697,73525657.53099547
2015-10,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,10.575307593084924,2.92930564560265,1008.9186828443802,1170.901814937842,27.579623639588448,22.63124367451889,75.97503496168358,0.8162209184820333,114.52136230222312,191.25,0.4735025744353484,0.6933068478769882,95728560.6785812,4339250.91443879,9.601010940643445,73550244.71026206
2015-11,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,10.579530219613536,3.0895847245126355,1008.7685133806286,1115.574003993656,27.38174786785253,22.810586460187185,77.62566774524967,0.781122570832556,114.39132984808604,191.25,0.4745262470936355,0.6937751426028901,95816801.79152894,4332841.916988123,9.60302695175992,73574831.88952863
2015-12,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,10.583752846142149,2.973378160996764,1008.9518362801718,1047.578547947276,27.108556560779963,23.123841436816868,80.1734457212895,0.6956190827184612,114.42325561264406,191.25,0.4754447496205679,0.694243437328792,95905042.90447669,4326432.919537457,9.605042962876391,73599419.06879522
2016-1,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,10.58797547267076,2.884120058264478,1008.856061201148,1017.5781564194372,26.97880474336521,23.387621937694306,81.9154033129006,0.669871376844102,113.470631170841,177.375,0.4763353277613511,0.6947117320546939,95993284.0174244,4320023.92208679,9.607058973992867,73624006.24806179
2016-2,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,10.564546726798453,3.031576304408285,1009.001973163021,1006.2654581377312,26.930646283536085,23.52843327175777,82.78246054279793,0.6622707510801581,112.3640405739268,163.5,0.4772050830360759,0.6947701542672295,96061414.02683116,4319463.134385336,9.61012694052394,73653188.84822603
2016-3,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,10.541117980926144,2.9574132882932527,1009.3871006962472,1014.400161534514,26.9618223845177,23.51405205545777,82.58396460418825,0.6658495277876699,111.22919148671906,163.5,0.4780069744286233,0.694828576479765,96129544.03623793,4318902.346683883,9.613194907055012,73682371.44839026
2016-4,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,10.51768923505384,3.10442220967909,1009.608824337868,1061.0405631346457,27.031029330151508,23.361194279011706,81.5656132310847,0.7002680091877258,109.78523130445411,163.5,0.4787675980007838,0.6948869986923006,96197674.0456447,4318341.558982429,9.616262873586086,73711554.0485545
2016-5,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,10.494260489181531,3.228423434455228,1010.0017440332828,1111.593505584079,27.08366471658949,23.13873354333712,80.31425433050784,0.7367250805773168,108.36851118871375,163.5,0.4791843096036096,0.6949454209048362,96265804.05505146,4317780.771280976,9.619330840117158,73740736.64871873
2016-6,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,10.470831743309226,3.126726271215182,1010.145714756684,1154.9891922044078,27.12122853779886,22.91674174905685,79.12666880402091,0.7465050385546373,107.70217279517136,163.5,0.4795727105241454,0.6950038431173717,96333934.06445822,4317219.983579522,9.622398806648231,73769919.24888296
2016-7,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,10.44740299743692,3.100682239586427,1009.791406422256,1202.8365358086578,27.27739306251235,22.80791196130168,77.91825327496474,0.7836333731700925,106.9250792001604,163.5,0.4799189817589959,0.6950622653299073,96402064.073865,4316659.195878068,9.625466773179305,73799101.84904721
2016-8,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,10.423974251564612,3.0277670057636654,1009.3080342520278,1220.1537191921625,27.46121499355621,22.76760434909426,76.91854081835571,0.8433044876355714,106.29502983935204,163.5,0.4801778774017357,0.6951206875424429,96470194.08327176,4316098.408176615,9.628534739710377,73828284.44921145
2016-9,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,10.400545505692303,2.855465438028507,1008.836717032893,1190.5727407063202,27.404839687500772,22.8491193029121,77.52618082353213,0.8243519298113282,105.38005934535826,163.5,0.4803706002947197,0.6951791097549784,96538324.09267852,4315537.620475161,9.63160270624145,73857467.04937568
2016-10,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,10.377116759819998,2.995235368951888,1008.4383751921672,1146.2573007134051,27.23449023064816,22.986098098368124,78.96259344690316,0.7938177683472303,104.30369776184864,163.5,0.4805887037947398,0.695237531967514,96606454.10208528,4314976.832773708,9.634670672772522,73886649.64953992
2016-11,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,10.353688013947693,2.995355337802964,1008.3247934320644,1077.3510289470428,26.9349534479965,23.137321995719507,81.03004252566812,0.7283584565763979,103.6145935580155,163.5,0.4810165521172522,0.6952959541800496,96674584.11149204,4314416.045072254,9.637738639303596,73915832.24970415
2016-12,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,10.330259268075386,3.1150577621653857,1008.4299993005898,994.8750394973732,26.503427221057866,23.286870753225116,83.69955557038915,0.633050626230515,102.64711749810442,149.25700000000006,0.4814946724259309,0.6953543763925851,96742714.1208988,4313855.257370801,9.640806605834667,73945014.84986839
2017-1,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,10.30683052220308,3.3283253273865205,1008.5215876276188,962.6554955896306,26.328401451402165,23.35109830296261,84.83654177334516,0.5978052019094464,101.33919023912031,135.014,0.4820270052732817,0.6954127986051207,96810844.13030556,4313294.469669347,9.64387457236574,73974197.45003262
2017-2,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,10.298851745150603,3.1566089078621977,1008.628482798889,978.6995789905968,26.342988615042916,23.364281895938472,84.81546219478773,0.6032903498684112,99.8010946713774,116.872,0.4825423708384029,0.6954235016248564,96825353.21921808,4314328.507076707,9.644799548834998,73981065.25144577
2017-3,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,10.290872968098128,3.1595528095130314,1008.8397709057144,1021.6873331351048,26.480382244348856,23.307223446309887,83.92293144457126,0.6339736475495831,98.78627437752908,131.959,0.4830184578998485,0.6954342046445923,96839862.3081306,4315362.544484068,9.645724525304257,73987933.05285893
2017-4,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,10.282894191045656,2.7972658052635317,1009.2801069414694,1115.7613336043212,26.768603161654635,23.039873677426453,81.49900511016101,0.7081262450652103,97.24773743203532,116.171,0.4836308615238961,0.695444907664328,96854371.39704312,4316396.581891428,9.646649501773512,73994800.85427208
2017-5,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,10.27491541399318,2.900541887083341,1009.5603773657216,1169.515306936226,26.976896826355325,22.8684621717815,79.7682907071767,0.7561886214300123,95.94240843924678,132.242,0.4841601961848608,0.6954556106840637,96868880.48595564,4317430.619298788,9.64757447824277,74001668.65568523
2017-6,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,10.266936636940704,2.8690979692520187,1009.7220420273428,1191.545824623963,27.181176980454744,22.6818160104708,78.03012591196754,0.8061002280688687,94.71048701627832,135.615,0.4847870886603616,0.6954663137037995,96883389.57486816,4318464.656706148,9.648499454712027,74008536.4570984
2017-7,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,10.25895785988823,2.969504930847384,1009.6079953135356,1139.7340823158445,27.279091973477552,22.5753474750898,77.10215343700777,0.8091728424902108,93.21928082059756,136.117,0.4854381565102391,0.6954770167235352,96897898.66378067,4319498.694113508,9.649424431181286,74015404.25851154
2017-8,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,10.250979082835755,3.390582469320034,1009.0438982094936,1121.1570477730645,27.35724872130069,22.607432569584457,76.7721180469362,0.8029187465770388,91.73351585992302,136.475,0.4861248964741595,0.695487719743271,96912407.7526932,4320532.731520869,9.650349407650545,74022272.05992469
2017-9,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,10.24300030578328,3.176668815447237,1008.6284104037652,1163.4030623411777,27.359126948996416,22.595219431328967,76.71678923372212,0.8055814219052622,90.55122855576435,125.3,0.4867432261427418,0.6954984227630068,96926916.84160572,4321566.768928229,9.651274384119802,74029139.86133786
2017-10,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,10.235021528730805,3.405574828022277,1008.3029722455584,1146.9148752891815,27.1443480402525,22.61884375514844,77.72584149525287,0.7572386175429241,89.56672491627533,132.627,0.4873303106490879,0.6955091257827425,96941425.93051822,4322600.806335589,9.65219936058906,74036007.662751
2017-11,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,10.22704275167833,3.47433621782736,1008.1827589024044,1167.0265389254944,26.89826896124668,22.650711036982575,78.94790829927253,0.7254434824890106,88.4230180308478,135.172,0.4879063868983479,0.6955198288024782,96955935.01943074,4323634.84374295,9.653124337058316,74042875.46416415
2017-12,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,10.219063974625856,3.347939400681053,1008.2312187760972,1150.2582549051815,26.64742072619544,22.78500299417872,80.6572697843733,0.6813782757913354,87.10393003457764,131.376,0.4884651652617093,0.695530531822214,96970444.10834326,4324668.88115031,9.654049313527574,74049743.26557732
2018-1,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,10.21108519757338,3.534765525210337,1008.435263725345,1070.3800914930966,26.3895643328716,22.848552463730737,82.05221682668342,0.6165362748871953,85.37539277788241,111.175,0.4889268063972428,0.6955412348419497,96984953.19725578,4325702.91855767,9.654974289996831,74056611.06699046
2018-2,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,10.208317559999356,3.546351540815323,1008.6991797892777,1077.3702404667804,26.2700829430307,22.9288526325451,82.96385723501373,0.5837055254755474,84.20144913720979,80.97,0.4893796937163427,0.6954544260149949,96972592.54491472,4326369.078668895,9.65620303213046,74062661.64390202
2018-3,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,10.205549922425332,3.4258081523868897,1009.0836961234568,1131.0270342147537,26.37597771253726,22.89772688542592,82.36454835281805,0.6146874046323543,83.22641665890944,92.173,0.4898077469955318,0.6953676171880399,96960231.89257364,4327035.23878012,9.657431774264088,74068712.22081357
2018-4,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,10.202782284851308,3.39418963654301,1009.5235469580258,1150.0738264492154,26.43679691335107,22.791960098768453,81.63206280268805,0.6270495382455874,82.15729880528067,86.782,0.4902240892928157,0.695280808361085,96947871.2402326,4327701.398891346,9.658660516397717,74074762.79772513
2018-5,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,10.200014647277284,3.504297068630411,1009.924680993826,1183.0956247097797,26.54911406130487,22.692330416318647,80.67108713822583,0.6590986680341134,81.95609610121592,85.15,0.4906456503395918,0.6951939995341301,96935510.58789156,4328367.559002571,9.659889258531344,74080813.37463668
2018-6,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,10.19724700970326,3.901937796653328,1009.8987419697957,1190.3535211896071,26.778023588697856,22.57705567319157,79.11598838911992,0.7133186177391002,82.15692436473635,135.094,0.4914183307627751,0.6951071907071751,96923149.93555048,4329033.719113796,9.661118000664974,74086863.95154823
2018-7,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,10.194479372129232,4.573715715759059,1009.6432185653556,1163.4359774668765,26.90460425917855,22.567600466733104,78.47815007377339,0.724152902663208,81.56816419268667,132.351,0.4921906903594819,0.6950203818802202,96910789.28320944,4329699.879225021,9.662346742798604,74092914.52845979
2018-8,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,10.19171173455521,4.906326414527557,1009.1666393940524,1135.2742437286345,27.0467001370515,22.621512352376804,78.07170913605337,0.7381803418196421,80.85645164151374,133.744,0.4939309293105121,0.6949335730532653,96898428.63086838,4330366.039336246,9.663575484932233,74098965.10537133
2018-9,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,10.188944096981183,4.806159487944533,1008.7839045725796,1086.6166838666115,26.99566404648996,22.710800248004155,78.70536174096576,0.7463095210240266,80.02472555584356,128.527,0.4958646650637525,0.6948467642263103,96886067.97852732,4331032.199447472,9.66480422706586,74105015.68228288
2018-10,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,10.18617645940716,4.45631615812899,1008.7633351236174,1013.9225344335038,26.87207780108493,22.825927801190385,79.77076633142404,0.7450154027529026,79.33571874381265,147.51,0.498707401079447,0.6947599553993554,96873707.32618624,4331698.359558697,9.666032969199488,74111066.25919443
2018-11,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,10.183408821833137,3.8036287832172304,1008.773471439599,898.0745570370916,26.68247566991993,22.990863785880247,81.35130713320822,0.7210674079226174,78.7711885597711,138.511,0.5019302316362778,0.6946731465724005,96861346.6738452,4332364.519669922,9.667261711333117,74117116.83610599
2018-12,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,10.180641184259112,3.6411021871913434,1009.074094143494,793.3150880561332,26.380926194072664,23.098947656821085,83.1683682398166,0.6966929795778812,77.49846600878652,103.294,0.5051652046876864,0.6945863377454455,96848986.02150412,4333030.679781147,9.668490453466744,74123167.41301754
2019-1,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,10.177873546685088,3.5915928513159407,1009.1218081170146,701.7673093993842,26.369835251510235,23.24550583759933,83.87491781133703,0.6898846001290976,76.59890169267798,110.704,0.5086074604481305,0.6944995289184906,96836625.36916308,4333696.8398923725,9.669719195600374,74129217.9899291
2019-2,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,10.172656704260476,3.586514581795229,1009.0755339056258,656.245673678851,26.34055943413628,23.363010841264515,84.53207770017252,0.6816823502919026,75.92385498764855,91.638,0.5123131840231273,0.6944275556527216,96762985.98166664,4334224.160462631,9.6693680276687,74116612.85691936
2019-3,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,10.167439861835865,3.716668589093624,1009.3259610549676,677.8931871664232,26.39032182562297,23.34240273919923,84.23379492402458,0.7226092014693742,75.5003807083888,90.744,0.5160921802105708,0.6943555823869526,96689346.5941702,4334751.481032889,9.669016859737026,74104007.72390963
2019-4,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,10.162223019411249,3.688215806358428,1009.4873644693562,717.3294508960198,26.549632568686224,23.26264670642069,83.16672070226012,0.7838768030606322,74.9358726743247,82.108,0.5199100112781365,0.6942836091211837,96615707.2066738,4335278.801603148,9.668665691805352,74091402.5908999
2019-5,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,10.157006176986636,3.6931221935600425,1009.8201756430908,797.6996740482483,26.709197828026777,23.101146989268177,81.72881133542323,0.709966190985823,74.93250808743264,97.49,0.5238340755588354,0.6942116358554147,96542067.81917736,4335806.122173406,9.668314523873676,74078797.45789017
2019-6,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,10.151789334562023,3.986511896889194,1010.0388962241212,876.2914321193468,26.898539283170376,22.927958937702904,80.11517266887688,0.7157073284940687,74.8052652231099,96.803,0.5280355833011613,0.6941396625896457,96468428.43168092,4336333.442743665,9.667963355942003,74066192.32488044
2019-7,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,10.146572492137407,4.206573545902008,1009.8107396251422,931.2773615182714,27.015141393081137,22.805832813474808,79.04574967390184,0.7001271326107558,74.80687294161667,118.687,0.5323671852326063,0.6940676893238766,96394789.0441845,4336860.763313923,9.66761218801033,74053587.19187069
2019-8,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,10.141355649712796,4.466402934989901,1009.3528391737668,968.4516766205636,27.152774886171866,22.809313445255707,78.43749267599506,0.6596900317118743,74.46257890327013,109.761,0.5367820633697974,0.6939957160581076,96321149.65668806,4337388.0838841805,9.667261020078657,74040982.05886096
2019-9,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,10.136138807288184,4.674377281271264,1008.7263994016516,967.2779282024276,27.20605279155972,22.883377547263144,78.52500398885708,0.7584409029676696,74.12772304701191,120.188,0.5412730259595043,0.6939237427923386,96247510.26919164,4337915.404454439,9.66690985214698,74028376.92585123
2019-10,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,10.130921964863573,4.419135247526387,1008.4732540542532,917.8340649408824,27.059445018308622,22.962557292305288,79.50563273349327,0.7581216081792082,73.85091681213942,131.62,0.5464185320782138,0.6938517695265696,96173870.8816952,4338442.725024697,9.666558684215309,74015771.7928415
2019-11,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,10.125705122438958,4.232789614604802,1008.4387415755898,853.1211270728782,26.88440790708656,23.08881190957346,80.83569150841345,0.7367081911872126,73.57671664674888,125.374,0.5516611488420735,0.6937797962608007,96100231.49419875,4338970.045594956,9.666207516283633,74003166.65983176
