,Bahia - value,Bahia - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Bahia - IDH,Bahia - Produção de Cimento (t),Bahia - PIB - Estadual,Bahia - PIB - Construção Civil,Bahia - PIB - Per Capita,Bahia - PIB - Preços de Mercado,Bahia - Desemprego
2008-7,0.3419229430224187,235.521,0.4017041211332135,-7372.476799457021,2.8193033709764,0.9469908098354584,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,0.9714702380647874,1009.8285746029768,1052.2515505695883,24.953095101296174,20.98184925187615,77.23216281399164,1.7853629916963116,0.6861963902373184,73.42626685083522,140156278.17782927,8706896.734386582,8.691791102765238,123743789.78923996,8.116018450993998
2008-8,0.3425925026743192,239.336,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9812442861378704,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,1.197863007818547,1009.4462047884944,947.6116704943904,25.150623583140305,20.8678228570071,76.47794205692196,1.736001595032435,0.6863700891633272,74.55713280079516,140233168.91866803,8709429.671754647,8.692434375171441,123748120.06043231,8.118230802091166
2008-9,0.3433503570767365,250.326,0.393954511741958,-7785.307445305803,2.665912474404139,1.0935181371164024,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,1.346245681445816,1008.8644992230109,840.1706000440493,25.42722295420054,20.9999233999805,76.28666242276368,1.675528778288491,0.6865437880893361,75.53810157965695,140310059.6595068,8711962.609122712,8.693077647577642,123752450.33162469,8.120443153188335
2008-10,0.3440657592867979,249.756,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,1.4340636347380369,1008.1812141492272,760.6277249237181,25.839468877204165,21.24342723859344,75.87644550687965,1.6593059389860774,0.686717487015345,76.79305579595896,140386950.40034556,8714495.546490775,8.693720919983843,123756780.60281704,8.122655504285504
2008-11,0.3445121573689998,216.948,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,1.6371656741371978,1007.4234896801923,726.4663629432825,26.13043359151536,21.52073750726865,76.06901803992115,1.5643495496258928,0.6868911859413538,77.44714953535123,140463841.14118433,8717028.48385884,8.694364192390045,123761110.87400936,8.124867855382673
2008-12,0.3451418245622453,202.112,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,1.5417089121827192,1006.9216674757806,627.4497144589598,26.44077255328526,21.80001909325072,76.06351250958667,1.4603968252692998,0.6870648848673627,78.54056367424526,140540731.8820231,8719561.421226904,8.695007464796248,123765441.14520171,8.127080206479842
2009-1,0.3457138730393533,221.999,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,1.651371080245328,1006.7673887725152,760.3247841522159,26.630951937895933,22.027499481587835,76.35801003863102,1.3798358601426466,0.6872385837933715,79.87658992047868,140617622.62286186,8722094.358594969,8.695650737202449,123769771.41639408,8.129292557577012
2009-2,0.3459755827209694,191.375,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,1.519721123481064,1006.8083668677008,912.6645759029803,26.435073173908737,22.105187605395024,77.65568361997184,1.3892683219975788,0.6873873570014145,80.83507355964653,140893653.54543534,8724048.841064963,8.698587770387533,123825191.5825612,8.126466901908204
2009-3,0.3462820592555649,221.545,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,1.585206781365067,1007.3219661031044,1063.4233713708352,26.17889640223251,22.036730363177245,78.48339888424212,1.344497647755892,0.6875361302094575,82.07438771956802,141169684.4680088,8726003.32353496,8.701524803572616,123880611.74872832,8.123641246239396
2009-4,0.3467451917369497,200.744,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,1.5987325906338203,1008.2694742019388,1294.2671872263356,25.6699801471666,21.771525521553848,79.5426146028949,1.2757708835335466,0.6876849034175004,83.19950905840395,141445715.39058226,8727957.806004955,8.704461836757698,123936031.91489545,8.12081559057059
2009-5,0.3477033817941108,211.897,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,1.455624831160457,1009.150708500356,1293.6440654544465,25.22444705468658,21.31905023489257,79.42790245411334,1.2735779094045458,0.6878336766255434,84.52443686189339,141721746.31315574,8729912.28847495,8.707398869942782,123991452.08106254,8.117989934901782
2009-6,0.3481095214390008,215.393,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,1.7087483024193706,1009.7901911247856,1327.3267249693297,25.038574198945167,21.01610165508193,78.8284844073778,1.1644297398636054,0.6879824498335864,85.62302962657903,141997777.2357292,8731866.770944946,8.710335903127866,124046872.24722968,8.115164279232975
2009-7,0.3486139499089685,251.828,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,1.7397820932360892,1009.6169914479034,1393.5119153416551,24.997241367548764,20.929358293812804,78.63693492501982,1.1804399440100737,0.6881312230416292,87.02828155260532,142273808.15830266,8733821.25341494,8.713272936312949,124102292.41339678,8.112338623564167
2009-8,0.3491663660140471,249.872,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,1.8002392418413289,1009.1641572500664,1501.1083951862745,25.190648116389845,20.927001838851336,77.79231273857478,1.239850552239951,0.6882799962496722,87.72333309417355,142549839.08087614,8735775.735884935,8.716209969498031,124157712.57956389,8.109512967895359
2009-9,0.3502199976679265,267.42,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,1.768024880148777,1008.5037129086272,1596.5327019731687,25.629272077585547,21.16953563173638,76.99452496047172,1.2824785949184343,0.6884287694577151,88.60858252397621,142825870.0034496,8737730.218354931,8.719147002683115,124213132.745731,8.106687312226551
2009-10,0.3512648656639716,263.926,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,1.7489067557849975,1007.8484300503025,1666.8597360721876,26.039794201569503,21.42033725973771,76.35730033902432,1.2909364190660522,0.6885775426657581,89.40191128552239,143101900.92602307,8739684.700824926,8.7220840358682,124268552.91189812,8.103861656557743
2009-11,0.352267309926779,266.105,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,1.5009963999062474,1007.610137512484,1754.4342230509408,26.54021978746977,21.57462924060607,74.87998283507807,1.278177631543876,0.6887263158738011,89.73292238922421,143377931.84859654,8741639.18329492,8.725021069053282,124323973.07806525,8.101036000888937
2009-12,0.353365083105685,263.387,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,2.1706283748679023,1007.275829265282,1727.2573504537554,26.916218505458147,21.93523499846043,74.86581102602759,1.2184961185514516,0.688875089081844,90.21592934371306,143653962.77117,8743593.665764917,8.727958102238365,124379393.24423236,8.09821034522013
2010-1,0.3543856711228933,262.363,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,2.413857445542063,1007.0978385911944,1650.4650055138147,26.914886863561808,22.1515906683611,75.86256028987302,1.1937598866485388,0.689023862289887,91.0969376196336,143929993.69374347,8745548.148234911,8.730895135423449,124434813.41039948,8.095384689551322
2010-2,0.355470794842558,243.671,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,2.628973289086467,1006.9906112398932,1549.771746369348,26.81138627610448,22.24472671598318,76.73351140420316,1.165034974951413,0.6891485344663508,91.7937659869756,144183919.94312668,8742547.02328508,8.733263255673643,124478187.60361324,8.094507413799786
2010-3,0.3567017290702255,294.896,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,2.863555051755149,1007.4143452984572,1411.0408495628278,26.339336364050038,22.07651785192141,78.00568498664052,1.277497021742059,0.6892732066428147,93.03751072974332,144437846.19250986,8739545.898335248,8.73563137592384,124521561.79682696,8.093630138048248
2010-4,0.3581134919853256,245.168,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,2.288908213388392,1008.2415641787728,1303.3817954063522,25.61598760959388,21.63226179258481,79.21787128208906,1.3536292552239737,0.6893978788192785,93.74393562651886,144691772.44189307,8736544.773385417,8.737999496174034,124564935.99004072,8.092752862296711
2010-5,0.3595011248741979,284.621,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,2.2007038655082223,1009.153135192052,1279.301044692746,24.984611320880592,21.023116116014616,79.2277633797994,1.37255516604453,0.6895225509957423,94.58348243344015,144945698.69127628,8733543.648435585,8.74036761642423,124608310.1832545,8.091875586545173
2010-6,0.3607766787627577,268.126,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,1.8941895473843215,1009.9228333142496,1288.3149478754906,24.45552455052347,20.46096718749888,78.98911581256507,1.458842612698385,0.6896472231722062,95.27159006475657,145199624.94065946,8730542.523485754,8.742735736674424,124651684.37646824,8.090998310793637
2010-7,0.3620849432025061,270.271,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,1.8898607027447445,1009.764173256086,1350.5014662762403,24.318633359548603,20.3752721617058,79.234611050882,1.3655818189845177,0.68977189534867,96.16929550272847,145453551.19004267,8727541.398535922,8.745103856924619,124695058.569682,8.090121035042099
2010-8,0.3634760044306712,282.262,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,1.7002790990220773,1009.0285872000544,1435.6198875069615,24.573253515328105,20.410188901585343,78.2119704443757,1.3468656209759111,0.6898965675251337,96.98354098542018,145707477.4394259,8724540.27358609,8.747471977174815,124738432.76289576,8.089243759290563
2010-9,0.3648777085481477,293.852,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,1.4801206143614554,1007.8131755821498,1495.7635944884491,24.99664057229219,20.76084791703554,77.92937636911549,1.317869265075171,0.6900212397015976,97.58330441775944,145961403.68880907,8721539.14863626,8.74984009742501,124781806.95610952,8.088366483539026
2010-10,0.366312960618993,304.568,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,1.319370233536423,1006.6796972118192,1568.076271791884,25.405329829882294,21.194662163600174,78.11853801544297,1.2290685410675537,0.6901459118780614,98.23785957772074,146215329.93819228,8718538.023686428,8.752208217675205,124825181.14932328,8.087489207787488
2010-11,0.3677220871767928,304.03,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,0.9479245051310016,1006.0100131752124,1641.8037514516045,25.802506980899903,21.40757658454229,77.30993289232012,1.1715159804083604,0.6902705840545252,98.68459026714444,146469256.1875755,8715536.898736596,8.7545763379254,124868555.34253705,8.086611932035952
2010-12,0.3691100449279723,295.281,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,1.1686344795345216,1005.4607782018736,1640.0416306689006,26.05059093732311,21.774072316004144,77.90512312425894,1.1241670046181165,0.6903952562309891,99.47472171065044,146723182.43695867,8712535.773786765,8.756944458175596,124911929.53575078,8.085734656284414
2011-1,0.3703175596293135,287.721,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,1.4117505001987958,1005.4207461388436,1627.9337163738007,26.134861752399217,21.991328259328387,78.5561962654187,1.058432657118107,0.6905199284074529,100.88770452771992,146977108.68634188,8709534.648836933,8.75931257842579,124955303.72896454,8.084857380532878
2011-2,0.3714809001719659,278.18,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,1.7078922622172092,1005.7199090423971,1525.3818397263888,26.010105944095184,21.99997257100691,79.1767065837716,1.077950111484776,0.6906037172017814,101.73450278501056,147215396.83460695,8705391.226737408,8.760626812957236,124997743.1793616,8.540728172014045
2011-3,0.3729483556301495,280.752,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,1.9814694366249697,1006.2871050506344,1384.922342044729,25.50413510437025,21.865012984039275,80.87266858504472,1.085789624541044,0.6906875059961097,102.3074299120588,147453684.98287198,8701247.804637883,8.761941047488683,125040182.6297587,8.996598963495211
2011-4,0.3745007290255492,276.02,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,1.6658362581410722,1007.3248234023006,1336.2811746721295,24.983683272627363,21.35265888592448,80.8245414388897,1.0678839465884054,0.6907712947904382,102.87720628333412,147691973.131137,8697104.382538358,8.763255282020129,125082622.08015576,9.45246975497638
2011-5,0.3760671685620511,311.649,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,1.4008908122896042,1008.298399980132,1290.1395984301305,24.501949378179667,20.838497976974303,80.57930631518175,1.0825175409366967,0.6908550835847665,103.50140418588371,147930261.27940208,8692960.960438833,8.764569516551576,125125061.53055286,9.908340546457543
2011-6,0.3775235723736418,284.493,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,1.2431326662191142,1009.3242363071304,1325.2014500967423,24.223967078184565,20.30725013430401,79.34572033211133,1.186905949957222,0.690938872379095,104.0229749475978,148168549.42766714,8688817.538339308,8.765883751083022,125167500.98094994,10.364211337938713
2011-7,0.3788912060661856,315.672,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,1.235230666779295,1009.4606986064456,1373.9485717188063,24.264252854269664,20.19663270722969,78.61801625501536,1.330734139814423,0.6910226611734234,104.61687179088392,148406837.57593215,8684674.116239782,8.76719798561447,125209940.431347,10.82008212941988
2011-8,0.3802438031306185,343.997,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,1.6367610464266538,1009.3016025654606,1380.361972191973,24.37954223638856,20.32069693976637,78.69822847913163,1.5043357547197271,0.6911064499677518,105.469108326359,148645125.7241972,8680530.694140255,8.768512220145915,125252379.8817441,11.275952920901046
2011-9,0.3817637508268751,337.718,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,2.100252712527865,1008.8808715215828,1427.3094389435244,24.72362424224636,20.58915047822976,78.40713364233797,1.6688581723569345,0.6911902387620803,106.47030782089338,148883413.87246227,8676387.27204073,8.76982645467736,125294819.33214118,11.731823712382214
2011-10,0.3830115825239965,316.069,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,2.100462408584394,1008.0660824021932,1484.9566803949986,25.16008896256036,21.031342398841783,78.53016388481274,1.6958773326485468,0.6912740275564087,107.38120017389168,149121702.02072734,8672243.849941205,8.771140689208808,125337258.78253826,12.18769450386338
2011-11,0.3843615155211398,283.237,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,2.2550622273001037,1007.837547130046,1550.3398646800615,25.49063685885041,21.202976862440376,77.85401576560959,1.6683237647198237,0.6913578163507371,108.2051448450829,149359990.16899237,8668100.42784168,8.772454923740254,125379698.23293534,12.643565295344548
2011-12,0.3857185401251063,300.385,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,2.0551554696824725,1007.6511331687144,1624.6937635414467,25.85934290066653,21.38473689747676,77.0434369908668,1.6183238439773897,0.6914416051450655,109.04686367071268,149598278.3172574,8663957.005742155,8.773769158271701,125422137.68333244,13.099436086825715
2012-1,0.3870849372071353,322.696,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,1.6224437134210865,1007.6139384040188,1635.333916841492,26.08355942944237,21.443730681895552,76.3372016525358,1.58097920618021,0.6915253939393939,109.7085562079984,149836566.46552247,8659813.58364263,8.775083392803147,125464577.1337295,13.55530687830688
2012-2,0.3886787997802831,280.763,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,1.8643444673125489,1007.86526422302,1545.7063194195096,26.01511895850539,21.49490519852228,76.8874005963119,1.5853889208321983,0.6916193202861953,110.13254842408745,150048679.11179334,8655122.310304422,8.775983457439985,125499908.3707834,13.62346763684064
2012-3,0.3903728406973796,347.041,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,1.8508471318291413,1008.4314080578677,1453.5146459088355,25.817263089873723,21.43476913980163,77.48964180639034,1.5508690142888653,0.6917132466329966,110.64279529598188,150260791.75806418,8650431.036966212,8.776883522076824,125535239.60783727,13.691628395374394
2012-4,0.3919538837918113,301.687,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,1.833200508440621,1009.1591681418786,1362.3920206198131,25.424202917210543,21.1600809655101,77.98080470630384,1.5428935163456503,0.691807172979798,110.85152821715874,150472904.40433502,8645739.763628004,8.777783586713662,125570570.8448912,13.759789153908152
2012-5,0.3934649121960253,317.338,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,1.9051394132320745,1010.2533666681782,1309.2903648177291,24.90790947537097,20.78818028918059,78.53760655064654,1.5938070301890492,0.6919010993265994,111.25476363446045,150685017.0506059,8641048.490289796,8.7786836513505,125605902.08194508,13.827949912441907
2012-6,0.3949988670393279,291.015,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,1.5556627626684676,1010.9939862059144,1335.6584597385634,24.64514535822069,20.43281898620756,78.03589186107119,1.5996579147310672,0.6919950256734007,111.60873380474364,150897129.69687676,8636357.216951588,8.77958371598734,125641233.31899898,13.896110670975665
2012-7,0.3965870749633396,303.688,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,1.4454658762215813,1011.1149097483134,1389.809946311368,24.52091361365787,20.2021323667233,77.5073383614583,1.6543316106979769,0.692088952020202,112.00234023675505,151109242.3431476,8631665.94361338,8.780483780624177,125676564.55605288,13.964271429509422
2012-8,0.3981524245911117,328.913,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,1.2999866622515297,1010.5776136183572,1429.473682192765,24.703387261537443,20.360425936072243,77.40840870953207,1.7019576876689442,0.6921828783670034,112.22352249080224,151321354.98941845,8626974.67027517,8.781383845261015,125711895.79310678,14.03243218804318
2012-9,0.39984378010459,304.092,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,1.1669847255599082,1009.5967168693044,1507.1631448287155,25.151560355413757,20.597724469345557,76.57255556172308,1.688039502024751,0.6922768047138047,112.3924241541774,151533467.63568932,8622283.396936962,8.782283909897854,125747227.03016068,14.100592946576937
2012-10,0.4014349244220684,344.744,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,1.220478050706016,1008.6422109707308,1567.9702136627327,25.631684092851987,20.976623857361687,76.22807805147315,1.681990647879814,0.6923707310606061,112.59198811381272,151745580.2819602,8617592.123598754,8.783183974534692,125782558.26721457,14.168753705110692
2012-11,0.4029353726629475,312.801,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,1.1531171525554402,1007.9564544359037,1627.2714735486825,26.196766456678045,21.333102946763837,75.43353428105395,1.683851747990715,0.6924646574074075,112.77710968743558,151957692.92823103,8612900.850260545,8.78408403917153,125817889.50426848,14.23691446364445
2012-12,0.4044499295096037,289.544,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,1.2611781802126711,1007.7054305434796,1691.6966437944482,26.68129105751995,21.578670348700825,74.46246287012438,1.6641133674632054,0.6925585837542088,112.93583748901588,152169805.57450187,8608209.576922337,8.78498410380837,125853220.74132235,14.305075222178203
2013-1,0.4060242128684125,327.49,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,1.4143029162133267,1007.6075944528984,1624.015794855992,26.875971608409667,21.87870306776899,74.94798342263027,1.7045029519267632,0.6926525101010101,113.12868591597962,152381918.22077274,8603518.303584129,8.785884168445207,125888551.97837624,14.373235980711964
2013-2,0.4076141445671697,288.031,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,1.5141854100477854,1007.7515931684768,1543.34236234388,26.780013450109923,22.00453773223577,75.93581168609818,1.6974367372975256,0.6927403747544894,112.44545638162924,152549897.7713368,8595566.58643411,8.787060225059037,125906824.35216597,14.433981685713771
2013-3,0.4092127822078881,317.118,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,1.7465565613073348,1008.186309699434,1410.4108860552974,26.409642555747585,22.08395613696306,77.94568918387095,1.664011803797138,0.6928282394079686,112.21668167368848,152717877.32190084,8587614.86928409,8.788236281672866,125925096.72595568,14.494727390715582
2013-4,0.4108385868319236,320.98,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,1.7505902075861646,1008.5810199396404,1286.6156400258467,25.78419317365486,21.94118895400587,80.02487430732606,1.5909091721317237,0.6929161040614479,112.30379701576256,152885856.8724649,8579663.152134072,8.789412338286695,125943369.09974536,14.55547309571739
2013-5,0.4123801757667476,332.452,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,1.786692438109157,1009.1472862715344,1249.143884386721,25.20620240454887,21.64703706230113,81.21579809240417,1.5314389667128323,0.6930039687149271,112.3011705875614,153053836.42302898,8571711.434984053,8.790588394900523,125961641.47353508,14.6162188007192
2013-6,0.4138845228525577,278.575,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,1.7018703446546397,1009.6213829821094,1259.8248572814907,24.848924098500984,21.36624715604831,81.49483224875817,1.5035173701981734,0.6930918333684063,112.21283987272685,153221815.97359303,8563759.717834033,8.791764451514352,125979913.8473248,14.67696450572101
2013-7,0.4152796442909029,340.828,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,1.819245499981205,1009.7040934638638,1306.1461186333647,24.719319093599903,21.15275628012654,81.02335166253367,1.5415477352907945,0.6931796980218856,112.15464003154872,153389795.52415708,8555808.000684015,8.792940508128181,125998186.22111449,14.73771021072282
2013-8,0.4168753267036522,370.848,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,2.0572224129792898,1009.536679203058,1373.660859017529,24.806997200562154,21.140761952030395,80.58426911134595,1.6111844544413845,0.6932675626753648,112.09364871284508,153557775.07472113,8547856.283533996,8.79411656474201,126016458.59490418,14.798455915724627
2013-9,0.4185004598377959,355.831,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,2.3563841489807413,1008.919942486472,1423.209452749216,25.109686799566305,21.418530232109195,80.52753297148794,1.6436225689813455,0.693355427328844,111.48302650498913,153725754.62528518,8539904.566383976,8.79529262135584,126034730.9686939,14.859201620726438
2013-10,0.4199603926747535,369.849,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,2.397880041999972,1008.4066606645146,1482.0030413355562,25.44634145578608,21.66844803969803,80.16135196874426,1.6436228764368013,0.6934432919823232,110.91816945189484,153893734.17584926,8531952.849233957,8.796468677969667,126053003.3424836,14.919947325728248
2013-11,0.4215022051268096,346.788,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,2.3052789615364877,1007.8705533016932,1534.8413721528327,25.74344707522501,21.94857676155036,80.13300836535237,1.6024892450753905,0.6935311566358024,110.15524229430308,154061713.7264133,8524001.132083938,8.797644734583496,126071275.71627332,14.980693030730055
2013-12,0.4229009947105988,284.115,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,2.062546597245866,1007.7076281217236,1580.1184582288236,26.103039760852727,22.248960956049107,79.89011192493648,1.5644767190062083,0.6936190212892818,109.48077314603644,154229693.27697736,8516049.41493392,8.798820791197326,126089548.090063,15.041438735731866
2014-1,0.4242924733756089,363.43,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,1.740277174598473,1007.7711367839024,1630.903303278342,26.39454250084193,22.41899176607432,79.33920154501438,1.521210043561732,0.693706885942761,109.17626575923546,154397672.8275414,8508097.6977839,8.799996847811155,126107820.46385272,15.102184440733676
