,Ceará - Desemprego,Ceará - Consumo de Cimento (t),Ceará - value, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Ceará - IDH,Ceará - PIB - Estadual,Ceará - PIB - Construção Civil,Ceará - PIB - Per Capita,Ceará - PIB - Preços de Mercado,Ceará - Produção de Cimento (t)
2014-2,10.683088202782866,157.337,0.3730334855959976,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,1.8669369066358767,1008.5733245924029,1124.2217223023672,27.2669135695744,22.40446711057743,75.10182843582466,2.2416768074307103,0.7161713191550926,82807920.36052862,4752616.540224588,7.8202821232274,66271884.72466649,155.10846740553234
2014-3,10.71375485605416,188.7934999999993,0.3728326610945208,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,2.175190668678548,1008.896584953864,1092.173543333928,27.19674357901828,22.313004694675207,74.96997654690067,2.11736038618407,0.7162138799768518,82861914.67402235,4748345.536745042,7.819152801088345,66266729.40719557,156.4045501081117
2014-4,10.744421509325456,220.25,0.3724189382132549,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,2.259945212736151,1009.479378505022,1076.2266442777943,27.05424200237915,21.948328037533404,74.03007267119798,2.122424393792225,0.7162564407986111,82915908.98751608,4744074.533265496,7.818023478949291,66261574.08972465,157.72813421495215
2014-5,10.775088162596752,220.25,0.3718864927276546,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,2.0550580173405586,1010.0049763780388,1129.070075194525,27.005473048193117,21.01652265835888,70.90640107441398,2.3368229815087327,0.7162990016203703,82969903.3010098,4739803.529785949,7.816894156810236,66256418.77225373,159.08558333148918
2014-6,10.805754815868047,220.25,0.3708292184213488,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,1.77502769982218,1010.5048315230426,1216.3560577488695,27.03536838589645,20.831709756256185,70.01904743042039,2.6302437611133245,0.7163415624421295,83023897.61450353,4735532.526306403,7.8157648346711825,66251263.454782814,160.46249302330722
2014-7,10.836421469139346,220.25,0.369125613127448,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,1.443337751890318,1010.6878362812612,1295.4849939653873,27.090274336290204,20.420411733819467,68.16118300466617,2.9015030860520143,0.7163841232638888,83077891.92799726,4731261.522826857,7.814635512532128,66246108.13731189,161.86842733415273
2014-8,10.86708812241064,220.25,0.3672654078404569,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,1.1119176384361509,1010.3605403107392,1358.6039835085337,27.227137762384,20.251535057559263,66.91779067647244,3.098900912544837,0.7164266840856481,83131886.24149099,4726990.519347311,7.813506190393074,66240952.819840975,163.30301934214455
2014-9,10.897754775681936,220.25,0.3654268920067235,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,1.1510081833852912,1010.0628520553493,1391.233854139709,27.36337404259867,20.391847888781435,66.84146077323346,3.1915825524624366,0.7164692449074074,83185880.55498472,4722719.515867765,7.81237686825402,66235797.50237006,164.7721623302497
2014-10,10.928421428953232,220.25,0.3640717874601816,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,1.3645155994045108,1009.8237239081468,1405.1189342899831,27.44238317123151,20.48286736598294,66.86226380582171,3.182383127365869,0.7165118057291666,83239874.86847845,4718448.512388218,7.811247546114965,66230642.18489914,166.27482277459185
2014-11,10.959088082224527,220.25,0.3620076809241285,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,1.5941081703713569,1009.5721395396156,1360.2400420422985,27.470033840870915,20.79522901927204,68.01086702099667,3.026704658942634,0.7165543665509259,83293869.18197218,4714177.508908672,7.810118223975912,66225486.86742822,167.80881783903828
2014-12,10.989754735495824,220.25,0.3599727940693085,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,1.9945196256724451,1009.427953638364,1303.5450381718488,27.397825318545184,21.14905933945528,69.8221923154781,2.79497897806449,0.7165969273726851,83347863.4954659,4709906.505429126,7.808988901836857,66220331.5499573,169.38065348810937
2015-1,11.02042138876712,217.208,0.3581933358360871,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,2.2250839633142827,1009.3168653596448,1223.138235693448,27.27388044193949,21.52308749856332,71.98206768684844,2.489385072658947,0.7166394881944443,83401857.80895963,4705635.50194958,7.807859579697803,66215176.23248638,170.98541702451
2015-2,11.024819532151923,214.166,0.3565445366640027,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,2.132550706972656,1009.220042633054,1177.2784501479962,27.286895797048317,21.84458784008402,73.31446670518253,2.3184383459496627,0.7176787410458754,83440747.13731433,4699152.235627341,7.807403932443245,66213854.89909843,171.64597187119944
2015-3,11.029217675536728,214.166,0.3549665605736404,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,2.097027894383495,1009.5016315386928,1154.7587120242504,27.16845997672898,21.909312711311127,74.1121606509959,2.214991996247719,0.7187179938973063,83479636.46566905,4692668.969305103,7.806948285188688,66212533.565710485,172.28805412050033
2015-4,11.033615818921533,214.166,0.3530129388803696,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,1.9868481358780257,1009.9054941266044,1139.4117523472628,27.0781090139196,21.81408009008624,74.06276288633103,2.2730161294136795,0.7197572467487373,83518525.79402375,4686185.702982863,7.80649263793413,66211212.23232253,172.56828641957094
2015-5,11.038013962306335,214.166,0.3510276520179251,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,1.8615799196467504,1010.3145807502508,1194.3561494116896,27.03624701780206,21.426719328711368,72.55932021385568,2.4968029009623587,0.7207964996001683,83557415.12237845,4679702.436660624,7.806036990679573,66209890.89893458,173.62815445056256
2015-6,11.04241210569114,214.166,0.3492602083492043,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,1.7781373195819907,1010.6673975114888,1226.7052031045291,26.908919952052088,21.05026947480816,71.4741123945622,2.6891767928458927,0.7218357524515993,83596304.45073317,4673219.170338386,7.805581343425015,66208569.56554663,174.73700419351286
2015-7,11.046810249075945,214.166,0.3473496867269006,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,1.615600391106304,1010.718070812262,1286.2318350083103,26.950725934189904,20.72682384603994,69.91218051358678,2.9163350407982174,0.7228750053030303,83635193.77908787,4666735.904016146,7.805125696170457,66207248.23215868,176.10798616004556
2015-8,11.05120839246075,214.166,0.3457013003678598,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,1.2594331308641902,1010.4720954642328,1367.387618287767,27.130750957618176,20.52118598526733,68.31183490068577,3.06109168507691,0.7239142581544613,83674083.10744257,4660252.637693907,7.8046700489158995,66205926.898770735,177.65403335026303
2015-9,11.055606535845552,214.166,0.3439408073962717,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,1.163616242670763,1010.282289578519,1396.155807584584,27.35615628235381,20.603287212701588,67.74057355794413,3.1080830167553333,0.7249535110058922,83712972.43579729,4653769.371371669,7.804214401661341,66204605.56538279,179.38484050039625
2015-10,11.060004679230357,214.166,0.342392981067564,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,1.1123744946792091,1009.9548311231688,1394.7396032004112,27.570603862309863,20.89379976332743,68.06306884190909,2.983927627083409,0.7259927638573233,83751861.76415199,4647286.105049429,7.803758754406784,66203284.23199484,181.1575792367549
2015-11,11.06440282261516,214.166,0.3415515265734758,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.9971204192497748,1009.6590562132257,1478.7223387568715,28.00126148460481,21.25567457501013,67.78781442499886,2.973340511825424,0.7270320167087543,83790751.09250669,4640802.83872719,7.803303107152226,66201962.89860688,182.8369662543304
2015-12,11.068800965999964,214.166,0.3409024619514573,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,1.410062457125456,1009.5854026284684,1462.2214464249198,28.2805017237391,21.68991731261292,68.47538395253771,2.878175981698868,0.7280712695601852,83829640.42086141,4634319.572404952,7.802847459897669,66200641.56521893,184.55296098395132
2016-1,11.073199109384769,204.08299999999983,0.3400518373526573,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,1.5124945609613687,1009.3000632997106,1410.751263177389,28.35766595986121,22.08299516610768,69.82329721423336,2.502481057079946,0.7291105224116162,83868529.74921611,4627836.3060827125,7.802391812643111,66199320.23183098,185.910679885742
2016-2,11.04317309711504,194.0,0.3396687103109885,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,1.60451243415494,1009.3966691613816,1433.6688252694362,28.516892138024104,22.20923653633407,69.73164515691383,2.124349577033368,0.7291643900056436,83880855.35716076,4623313.926582795,7.802184916617195,66197910.62255627,185.9727296195369
2016-3,11.013147084845308,194.0,0.3394000414276211,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,1.679885478890766,1009.7078976869608,1365.0702599916451,28.44658312201333,22.104187306960764,69.64519292350344,1.5536229369235015,0.729218257599671,83893180.96510541,4618791.547082876,7.801978020591278,66196501.013281554,186.4022836588897
2016-4,10.983121072575578,194.0,0.3390565185772761,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,1.3066527061015756,1010.025144164851,1349.7774214216224,28.243664130778573,21.73302439268685,68.99756834741507,1.4107464394875944,0.7292721251936984,83905506.57305005,4614269.167582958,7.801771124565362,66195091.40400684,185.9703336147365
2016-5,10.953095060305849,194.0,0.3389878977683786,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,1.130021225064935,1010.5526640375464,1401.7824296703427,28.13820604818049,21.21571930011931,67.33242326096227,1.6071112201797262,0.7293259927877258,83917832.1809947,4609746.78808304,7.801564228539446,66193681.79473212,185.5707773342656
2016-6,10.92306904803612,194.0,0.3392389468508423,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,0.9540972317397844,1010.815105076902,1415.7925697114044,27.944480878031147,20.75036638149136,66.23546430031355,2.0161757355088783,0.7293798603817532,83930157.78893936,4605224.408583121,7.801357332513529,66192272.18545741,185.80619703694612
2016-7,10.89304303576639,194.0,0.3400228188596075,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,0.9170798630991676,1010.5978457782512,1423.7651211879715,27.752230258525483,20.49686979556017,66.02816804839976,2.5446244583994675,0.7294337279757805,83942483.39688401,4600702.029083204,7.801150436487613,66190862.57618269,186.32082773110207
2016-8,10.863017023496658,194.0,0.3412656189765904,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,0.9263616647481744,1010.2447793420704,1466.9113726697449,27.817439526135,20.45938022433726,65.56659601387584,2.793306981326458,0.7294875955698079,83954809.00482866,4596179.649583286,7.800943540461697,66189452.96690798,187.06569362841583
2016-9,10.832991011226929,194.0,0.3424697049181441,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,0.8468120154867433,1009.7288872119944,1466.2237501690304,27.91571135939117,20.61422541013184,65.7326337496991,2.920338403425761,0.7295414631638353,83967134.61277331,4591657.270083367,7.80073664443578,66188043.35763326,187.44374529023483
2016-10,10.8029649989572,194.0,0.3438624153857241,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,0.9665934837735752,1009.1984437740482,1430.2600360219517,27.934640982688386,20.901418405006744,66.80336993832103,2.8989700646386702,0.7295953307578626,83979460.22071797,4587134.890583449,7.800529748409864,66186633.74835855,187.96828138562813
2016-11,10.772938986687468,194.0,0.3448826322821638,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,1.3672370582338025,1008.8841563964452,1359.271104616208,27.867758166456223,21.27350500688292,68.54828165224218,2.7509130072899137,0.7296491983518901,83991785.8286626,4582612.511083531,7.800322852383948,66185224.13908383,188.36979103658223
2016-12,10.742912974417738,188.89600000000007,0.3463902843506951,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,1.6818360756369657,1008.6980593396972,1220.8383937243943,27.61855509459223,21.698851686007465,71.37835220682703,2.4379858855509497,0.7297030659459175,84004111.43660726,4578090.131583612,7.800115956358031,66183814.52980912,188.317960751984
2017-1,10.712886962148009,183.792,0.3480069678258255,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,2.069709490974556,1008.5902480998758,1116.313945568114,27.41435528769059,22.06632901881304,73.81694306680586,2.198144883253422,0.7297569335399449,84016437.04455191,4573567.752083695,7.799909060332115,66182404.9205344,187.5907052150952
2017-2,10.701910185950773,134.739,0.3493419399072487,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,2.300548943986065,1008.6337201464228,1052.6973815675867,27.2895487291118,22.291875005117166,75.3496040513667,2.0177370616423187,0.7297550921273687,83994830.28853793,4573989.56889932,7.798791514006974,66170344.25764988,186.76695599449485
2017-3,10.69093340975354,151.819,0.3505949481367028,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,2.229582636469965,1008.884994276238,1022.9087499260372,27.206717789083,22.303025367676707,75.76874137822574,1.9235120966178323,0.7297532507147926,83973223.53252396,4574411.385714945,7.797673967681835,66158283.59476536,186.71475158884783
2017-4,10.679956633556303,124.858,0.3519343029849285,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,2.254942547876388,1009.4731720014277,1075.0267513959775,27.148296714716857,21.962790194704723,74.58583998489253,1.9917497120237004,0.7297514093022164,83951616.77650999,4574833.20253057,7.796556421356694,66146222.93188083,186.20739847595692
2017-5,10.668979857359068,162.684,0.3530184124564501,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,1.9364105181541835,1009.9900768368258,1154.8298503433048,27.10921083818861,21.522718596176198,72.89849218158797,2.149519231853146,0.7297495678896402,83930010.02049601,4575255.019346195,7.795438875031554,66134162.26899631,186.57346198731176
2017-6,10.658003081161834,169.251,0.3542631218531546,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,2.00231054253409,1010.423496456192,1231.6035892689365,27.089539552183705,20.949567219783702,70.6163120936882,2.388673597182804,0.729747726477064,83908403.26448204,4575676.836161821,7.794321328706414,66122101.6061118,186.42206010030665
2017-7,10.647026304964598,179.243,0.3558550180471129,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,1.83451146789019,1010.5074997118026,1310.2333080409337,27.125677108202705,20.614175605210157,69.09032501207734,2.649951468999305,0.7297458850644878,83886796.50846806,4576098.652977446,7.793203782381274,66110040.94322727,186.8725918535065
2017-8,10.636049528767362,194.134,0.3576204329720152,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,1.4630945736797074,1010.100153286403,1376.1969520669445,27.303821183872213,20.51816576370018,67.87988662118363,2.8608236093967414,0.7297440436519117,83865189.75245407,4576520.469793071,7.792086236056133,66097980.28034274,187.4381552350057
2017-9,10.625072752570128,186.948,0.3592106193516918,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,1.4114120761174196,1009.698251765375,1390.6468741564593,27.483619589630397,20.597238861364893,67.38932545817656,2.959807952118023,0.7297422022393355,83843582.9964401,4576942.286608697,7.7909686897309935,66085919.617458224,187.3564026204086
2017-10,10.614095976372893,194.907,0.3611467379630269,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,1.2974741999626571,1009.2085816328924,1336.013052042886,27.5595839165365,20.91776261354162,68.31292158141888,2.8788371303192144,0.7297403608267593,83821976.24042612,4577364.103424322,7.789851143405853,66073858.954573706,187.3957814391844
2017-11,10.603119200175655,179.505,0.3633131411649751,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,1.3937477095247783,1008.8500702670004,1229.0343017472694,27.46086591834148,21.247484569855818,70.05851305972507,2.6215642952345664,0.7297385194141832,83800369.48441215,4577785.920239947,7.788733597080713,66061798.29168918,187.3755814841319
2017-12,10.592142423978425,173.278,0.3651858271770465,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,1.7552427836082476,1008.6631440445664,1170.3218243813262,27.43790853529843,21.641438715742872,71.80711099948599,2.39381296463997,0.729736678001607,83778762.72839817,4578207.737055573,7.787616050755573,66049737.628804654,187.2591450602503
2018-1,10.581165647781187,160.261,0.36665283463063,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,2.013013856338285,1008.6178992011944,1101.879488062439,27.21997285472566,21.914728467085148,73.91438809422502,2.1181738317642016,0.7297348365890308,83757155.9723842,4578629.553871198,7.786498504430432,66037676.965920135,186.50035289854213
2018-2,10.582313563225853,113.987,0.3684610182485478,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,2.1931602689730254,1008.7365593914436,1072.974134967249,27.068596005649763,22.08340024032562,75.3008111137196,1.923505342108877,0.7296646459571295,83700438.27179077,4578487.548923015,7.784612930058052,66018684.47341777,185.05512173553808
2018-3,10.58346147867052,114.289,0.370011881675845,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,2.2378878514768887,1009.1930263752076,1124.046945667017,27.020057446693805,21.955359990302032,74.98050732097958,1.92093116059659,0.7295944553252283,83643720.57119733,4578345.543974832,7.782727355685671,65999691.9809154,184.7469664725993
2018-4,10.584609394115189,117.313,0.3715060008645842,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,2.577550020038592,1009.7150084132252,1123.80962892653,26.815107137569026,21.658644826759797,74.62845410730664,1.941999889051223,0.729524264693327,83587002.87060389,4578203.53902665,7.780841781313291,65980699.48841303,183.34169469328725
2018-5,10.585757309559853,110.502,0.3731110923398353,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,2.506060556850773,1010.2925649135616,1180.158626356571,26.78879759579396,21.298019910911982,73.21848837133622,2.1039920011777347,0.7294540740614257,83530285.17001046,4578061.534078467,7.778956206940911,65961706.99591066,183.76419185815564
2018-6,10.586905225004518,147.996,0.374844218759661,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,2.2781155215336137,1010.517970976373,1264.172271908157,26.81783369085297,20.889293663136044,71.39187262882471,2.3678832084896717,0.7293838834295244,83473567.46941704,4577919.529130284,7.77707063256853,65942714.50340829,184.89997582803093
2018-7,10.588053140449183,152.386,0.3764320814516777,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,2.15921247159774,1010.399741096048,1321.2995845020143,26.94534627258384,20.715979208307925,70.12085479517843,2.5544136725768034,0.7293136927976231,83416849.7688236,4577777.524182102,7.77518505819615,65923722.01090592,186.4837060074408
2018-8,10.589201055893852,177.259,0.3781955357902914,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,1.6734525386801915,1010.0169696129489,1374.3296364221812,27.23473047313128,20.680766736445115,68.75238246641048,2.757276099921216,0.7292435021657219,83360132.06823015,4577635.519233919,7.773299483823769,65904729.51840356,187.66835658450896
2018-9,10.590348971338518,155.913,0.3805736973579179,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,1.8409588539164456,1009.5782804993438,1370.0578488098904,27.39737910230543,20.85617258095292,68.78353016355626,2.7582156869920973,0.7291733115338206,83303414.36763673,4577493.514285736,7.771413909451389,65885737.02590119,188.9223701142252
2018-10,10.591496886783183,172.41,0.3832125543464847,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,1.963638501137049,1009.3981295044174,1325.4614292690926,27.530269230208773,21.195425892817184,69.60710156764746,2.633368150638885,0.7291031209019193,83246696.6670433,4577351.509337553,7.769528335079008,65866744.53339882,190.20864817185765
2018-11,10.59264480222785,179.419,0.3859788837130309,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,1.9264059677225411,1009.1980488324198,1343.8567216672752,27.85016265665487,21.60464541538924,69.92367410862936,2.541359920148904,0.729032930270018,83189978.96644986,4577209.50438937,7.767642760706628,65847752.04089645,190.9853087185153
2018-12,10.593792717672518,157.165,0.3892053378238649,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,1.9118547560722452,1009.346604186302,1328.6436991098003,27.63301376120221,21.958538439084474,72.19544180021826,2.13498822643196,0.7289627396381168,83133261.26585642,4577067.499441188,7.765757186334247,65828759.54839408,191.80752336508547
2019-1,10.594940633117185,151.601,0.3921934001396439,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,1.7159458713244118,1009.4058413678882,1340.325137837896,27.637463195022384,22.286178556852068,73.45448145781164,1.9403532153656224,0.7288925490062155,83076543.56526299,4576925.494493005,7.763871611961867,65809767.05589172,192.7140858673936
2019-2,10.590363634658466,129.537,0.3952625110031911,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,1.8590949341517584,1009.3847772261322,1316.3432282893548,27.634415473402857,22.551555640271435,74.5502198387583,1.8186534321685432,0.728778098619899,82982891.24504365,4578604.498799257,7.761655305663005,65784976.18185151,193.7898487378487
2019-3,10.58578663619975,105.236,0.3988527267398431,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,1.9391376627172576,1009.7438306773314,1261.494524044916,27.237685150413,22.483241687448597,75.94650910434314,1.6988046166947763,0.7286636482335824,82889238.92482431,4580283.50310551,7.759438999364143,65760185.3078113,194.9603567530192
2019-4,10.581209637741033,110.835,0.4013885997725602,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,1.9772195880796064,1010.0050246415392,1230.8212272059172,27.24278374980467,22.323182820291503,75.30772625455143,1.9196763276809736,0.7285491978472658,82795586.60460499,4581962.507411762,7.757222693065281,65735394.43377109,196.3785119604513
2019-5,10.576632639282314,127.925,0.4034141976661854,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,2.158807826253268,1010.4926240918064,1174.7612347707168,27.10576340180961,21.84334250483744,73.95225349143787,2.145529688383617,0.7284347474609493,82701934.28438565,4583641.511718014,7.75500638676642,65710603.55973087,198.5978203989103
2019-6,10.572055640823596,127.138,0.4058630912418942,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,1.7684384178098589,1010.885252947045,1242.9569945589035,26.994040610479065,21.32950204634364,72.25845386033936,2.4122991380132426,0.7283202970746327,82608281.96416631,4585320.516024267,7.752790080467557,65685812.68569066,200.75680730526943
2019-7,10.56747864236488,157.128,0.4081569681681951,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,1.350464561600709,1010.7861774545976,1319.242619437692,27.05615885080596,20.982850940420303,70.56354607074536,2.66854720327072,0.7282058466883161,82514629.64394698,4586999.520330519,7.750573774168695,65661021.811650455,202.79182255435035
2019-8,10.562901643906162,164.44,0.4105917018441355,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,1.22402671373429,1010.3967178462224,1365.409422397845,27.24756522724189,20.809203298595385,69.08766216327895,2.85921091258436,0.7280913963019996,82420977.32372764,4588678.524636772,7.748357467869834,65636230.937610246,204.9339088951839
