,Maranhão - Produção de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Maranhão - Desemprego,Maranhão - Consumo de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Goiais-Maranhão - value,Maranhão - IDH,Maranhão - PIB - Estadual,Maranhão - PIB - Construção Civil,Maranhão - PIB - Per Capita,Maranhão - PIB - Preços de Mercado
2008-7,29.50359701876986,0.4017041211332135,-7372.476799457021,2.8193033709764,0.9469908098354584,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,7.993107911258109,90.155,1.8213419487256897,1005.0495093498816,1730.958584327398,26.6212776640844,22.9290023627863,81.22018482798744,1.576871702957919,0.3024421747559247,0.6575969115193939,46140689.69086447,2690683.9382252693,6.1278008931118935,39565929.66336865
2008-8,29.56157015751822,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9812442861378704,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,7.995571696471041,92.746,1.4483564044098522,1004.7472424108304,1684.5727618121352,26.9315846958318,22.84135175590909,79.32537319720304,1.864994612000904,0.3047233285983539,0.6578223514469458,46167329.77186255,2690608.5672094827,6.127551488260837,39566363.210214674
2008-9,29.58020929260502,0.393954511741958,-7785.307445305803,2.665912474404139,1.0935181371164024,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,7.998035481683972,94.415,1.2821673602079684,1004.5168632951372,1649.7415855267286,27.25936146265224,22.76873968961109,77.44309776194427,2.080549092660564,0.3062504947934186,0.6580477913744976,46193969.85286063,2690533.196193696,6.127302083409781,39566796.75706071
2008-10,29.708089581711786,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,8.000499266896904,92.246,1.3380700656848583,1004.2890765043942,1575.9410696878049,27.351730419353096,22.855187684340763,77.39824658966236,2.123385092793553,0.3075704463671732,0.6582732313020496,46220609.93385871,2690457.8251779093,6.127052678558724,39567230.30390673
2008-11,29.646809236029675,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,8.002963052109834,90.225,1.5028875423437642,1004.0593205174704,1483.288656013177,27.21237024405793,23.015269650400004,78.75403769825364,1.994886127856752,0.3082728931284312,0.6584986712296015,46247250.01485679,2690382.4541621227,6.126803273707667,39567663.85075276
2008-12,29.72292376110052,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,8.005426837322766,89.682,1.7747821284010197,1003.9816189579476,1402.2227430997111,26.955594504403592,23.18842887598268,80.749941702756,1.8005700348837776,0.3090613176539781,0.6587241111571533,46273890.09585487,2690307.083146336,6.126553868856611,39568097.39759879
2009-1,29.8092610296275,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,8.007890622535697,87.597,2.004015649063406,1004.1498524218108,1292.1251798202652,26.53686480325082,23.35914676282224,83.53552322323038,1.5449019436806428,0.3098697000231015,0.6589495510847052,46300530.17685295,2690231.7121305494,6.126304464005554,39568530.94444481
2009-2,29.72130323035153,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,8.004875328407147,65.82,2.309265674931933,1004.2402647264493,1210.5266195787478,26.203039914928983,23.46369660045477,85.6239705764129,1.306693137432562,0.3103890023989645,0.6591373826428453,46401352.52743065,2691102.7434676387,6.128591967596633,39595207.03906718
2009-3,29.932731317282016,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,8.001860034278597,73.529,2.562241844688692,1004.5938364048294,1179.371362353288,26.07979161961125,23.512132593319738,86.47109959302068,1.1731885265556363,0.3110459958685592,0.6593252142009853,46502174.87800835,2691973.7748047286,6.130879471187712,39621883.13368955
2009-4,29.863236390180703,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,7.998844740150046,60.861,2.51579883962964,1005.1003724609892,1173.8032962425114,26.00526255926457,23.48470086630337,86.71333105814298,1.0977811067791123,0.3119272576549171,0.6595130457591253,46602997.228586055,2692844.806141818,6.133166974778791,39648559.22831192
2009-5,30.064509130034736,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,7.995829446021497,74.791,2.285279499817076,1005.4151152110816,1263.6349861443546,26.21711060019024,23.383138318874416,85.25682613542952,1.193514996438341,0.3129803763659415,0.6597008773172653,46703819.57916376,2693715.837478908,6.13545447836987,39675235.322934285
2009-6,30.218946358894968,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,7.992814151892946,92.624,2.1464529083402435,1005.7598611968536,1360.6655398150565,26.487061046266994,23.20773502365633,83.13531330950306,1.4393583393275438,0.3141074679029571,0.6598887088754054,46804641.929741465,2694586.868815997,6.137741981960949,39701911.41755665
2009-7,30.30317730959208,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,7.989798857764396,112.502,1.9322958476661392,1005.7292545875216,1436.9854111174925,26.705184789245465,22.96031340464143,80.92641834119718,1.7068766459140063,0.3152647708753761,0.6600765404335454,46905464.28031917,2695457.9001530865,6.140029485552029,39728587.51217902
2009-8,30.42740290621811,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,7.986783563635845,108.962,1.7483612067202472,1005.4254623388288,1501.9761607235346,27.041748820051744,22.769680864035347,78.44801401553006,2.0313979748534,0.316369350468175,0.6602643719916854,47006286.63089687,2696328.9314901764,6.142316989143108,39755263.60680139
2009-9,30.65452388940717,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,7.983768269507295,122.241,1.7196698025103387,1005.1899781343438,1501.3497965958936,27.27738262104578,22.70906021380488,77.03062610900065,2.254090934903477,0.3176888148521255,0.6604522035498255,47107108.98147457,2697199.9628272657,6.144604492734187,39781939.70142376
2009-10,30.823465420613275,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,7.980752975378746,105.851,1.7374309508710155,1004.869242471548,1490.316938018715,27.41937876511301,22.771608397650983,76.66249939167336,2.287050686140386,0.3186714323450521,0.6606400351079655,47207931.33205228,2698070.994164356,6.146891996325266,39808615.79604612
2009-11,30.893502227142918,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,7.977737681250195,109.385,1.6484500191218268,1004.576418777232,1483.4247276647952,27.654319096644663,23.058078713198324,76.89652150355838,2.312470957193135,0.3196026220469693,0.6608278666661056,47308753.68262997,2698942.025501445,6.149179499916345,39835291.8906685
2009-12,30.99544676316705,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,7.974722387121645,109.423,2.2037309394968787,1004.5088976411924,1467.1849831808042,27.736196775686867,23.34808216937676,77.85826425274419,2.195867327942129,0.3206659142206201,0.6610156982242456,47409576.03320768,2699813.056838535,6.151467003507424,39861967.98529086
2010-1,31.4456609131604,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,7.971707092993094,104.353,2.286559222325161,1004.3253229061236,1417.907444551613,27.608999079396472,23.68445294541596,80.05171588720627,1.9389737609466275,0.3217898194959375,0.6612035297823856,47510398.38378538,2700684.088175624,6.153754507098503,39888644.07991323
2010-2,31.959179954463725,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,7.970858539367317,95.21,2.5822815173593825,1004.2140275611398,1372.7883254684896,27.57629506899457,24.001821674973776,81.72559781360346,1.7553295151048156,0.3228144793713424,0.6613546548369978,47606348.95634522,2700756.1819344847,6.156176626564204,39912981.03811093
2010-3,32.47035995547682,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,7.970009985741539,106.28,2.946155100263255,1004.584413708274,1330.3914422891066,27.34354376232347,24.06917398583965,83.18700780800899,1.5011361231511555,0.3238482234071724,0.6615057798916102,47702299.52890506,2700828.275693346,6.158598746029904,39937317.99630863
2010-4,33.04231619270774,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,7.969161432115762,90.89,2.773611575665317,1004.883200949808,1291.746036884633,27.115839491597207,24.102793861309777,84.45036902250918,1.2994790539567462,0.3249513967793176,0.6616569049462224,47798250.1014649,2700900.3694522064,6.161020865495605,39961654.95450632
2010-5,33.87176766810759,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,7.968312878489984,103.744,2.4950519551468124,1005.3377475864338,1361.5928505730733,27.01295253746277,23.907587799846876,84.02085679394114,1.2894911205392023,0.3257753901695549,0.6618080300008347,47894200.67402474,2700972.463211067,6.163442984961306,39985991.91270402
2010-6,34.641422104908365,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,7.967464324864206,114.609,2.044407976621906,1005.6103949117504,1457.203005935256,26.957932109068235,23.561003418995227,82.64907218883543,1.4233015808503249,0.3265806724164757,0.6619591550554469,47990151.24658458,2701044.556969928,6.165865104427007,40010328.87090172
2010-7,35.29253901651167,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,7.966615771238429,129.681,1.7109708551037404,1005.517089743174,1556.8391669001364,27.07340156566925,23.351846563823905,81.096833818252,1.6284816436757563,0.3273278233053028,0.6621102801100591,48086101.81914441,2701116.6507287887,6.168287223892707,40034665.82909942
2010-8,36.27410926136354,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,7.965767217612651,120.786,1.2128495755898543,1005.1906073946584,1627.5699262346004,27.311606157920203,23.149889999052498,79.02144719665048,1.8794006644292665,0.3280765100103922,0.6622614051646715,48182052.391704254,2701188.7444876493,6.170709343358408,40059002.78729712
2010-9,37.22526312062569,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,7.964918663986873,122.791,1.8482400880879368,1004.6298726426622,1624.0410093525684,27.52353514232173,23.06190324388086,77.60462760089972,2.052155873573973,0.328859227998393,0.6624125302192837,48278002.964264095,2701260.8382465104,6.1731314628241085,40083339.74549482
2010-10,38.20871319874856,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,7.964070110361096,127.15,2.0163483863161678,1004.2552743055596,1575.0267787758437,27.491560911207998,23.12489689251678,78.0161790854116,2.011660280434429,0.3297859368393108,0.6625636552738959,48373953.536823936,2701332.932005371,6.17555358228981,40107676.70369252
2010-11,39.211562660320745,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,7.963221556735318,122.642,2.2057141673011293,1003.982209589214,1490.2832993374782,27.364952434457003,23.22052679189775,79.03237875491365,1.9134142945950383,0.330704620318334,0.6627147803285083,48469904.10938378,2701405.025764232,6.177975701755511,40132013.661890216
2010-12,40.409965791428725,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,7.962373003109539,140.605,3.1390076912070355,1003.9170090066648,1426.879656448302,27.03567944989672,23.400056126359512,81.44111846548991,1.709554426605406,0.3317909820977198,0.6628659053831205,48565854.68194361,2701477.1195230926,6.180397821221211,40156350.62008792
2011-1,41.31996664919052,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,7.961524449483763,94.426,3.689843017455535,1004.0703438354188,1356.0887743105538,26.68064527775817,23.684152339473464,84.47320996637094,1.4904827145192674,0.3327201589231023,0.6630170304377327,48661805.25450345,2701549.213281953,6.182819940686912,40180687.57828561
2011-2,42.03530758020202,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,8.156580918335289,104.158,3.547755593425613,1004.2362543058902,1301.2356197795923,26.52686815961557,24.176926159084783,86.91369210451104,1.320339452414644,0.3336354744108574,0.6631133926038364,48750562.92262996,2701128.1573629365,6.184929676292838,40202184.70998593
2011-3,42.98779746489284,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,8.351637387186816,79.061,4.1941959308251855,1004.4695041875964,1280.6787411182504,26.392843043151935,24.633119877791945,89.27834860896378,1.1975499006457275,0.3345588717988552,0.66320975476994,48839320.59075646,2700707.10144392,6.187039411898764,40223681.84168625
2011-4,43.702941671986935,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,8.546693856038342,95.736,3.975584539299837,1004.838828837798,1283.3777846260057,26.42262810891092,25.016458955916104,90.5310993877681,1.1922146639390172,0.3351203590627388,0.6633061169360437,48928078.25888297,2700286.045524903,6.189149147504692,40245178.97338656
2011-5,44.559241779778894,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,8.741750324889868,86.758,3.407673914670968,1005.1999971381888,1348.554243199918,26.53446346983853,25.067985221142678,90.04497926414793,1.323180211244758,0.3355936876628984,0.6634024791021473,49016835.92700948,2699864.9896058864,6.191258883110618,40266676.10508688
2011-6,45.52623632365123,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,8.936806793741393,97.678,3.661998813467135,1005.5512749160748,1419.172363025424,26.67192428220525,24.804813423044443,88.61810925264699,1.5518659238477284,0.3361368164648771,0.663498841268251,49105593.59513598,2699443.9336868697,6.193368618716544,40288173.2367872
2011-7,46.45418101680952,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,9.13186326259292,106.713,3.869337167773303,1005.5051423631586,1475.809944526848,26.881458085568585,24.498842449234832,86.48279300376278,1.8387056750559831,0.3366680276600183,0.6635952034343546,49194351.26326249,2699022.877767853,6.195478354322471,40309670.36848752
2011-8,47.8437321128752,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,9.326919731444448,117.029,3.197943435568959,1005.2679758051517,1523.3050471873617,27.150373522116663,24.13556342297221,83.76834533755023,2.131503970830221,0.3372680941250111,0.6636915656004582,49283108.931389,2698601.8218488367,6.197588089928398,40331167.50018783
2011-9,49.127595974235525,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,9.521976200295972,114.554,2.857742247588249,1004.93417705865,1502.4571822447308,27.331256217757016,23.916002782066137,81.94195984573214,2.3375413896342887,0.338061946036375,0.6637879277665618,49371866.5995155,2698180.76592982,6.199697825534324,40352664.63188815
2011-10,50.47049540453815,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,9.717032669147498,115.92,2.838973816533369,1004.5514196074356,1470.2178988960884,27.416422876752893,23.818151697154235,81.16954462067875,2.438023509426634,0.3388450711625843,0.6638842899326655,49460624.26764201,2697759.710010804,6.20180756114025,40374161.76358847
2011-11,51.783965404210086,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,9.912089137999024,123.896,1.962648272722164,1004.4311153528572,1434.1026184405612,27.31258534784903,23.802414080841857,81.72175642272454,2.4092974222026102,0.3397465739955951,0.6639806520987691,49549381.93576852,2697338.6540917866,6.203917296746177,40395658.89528878
2011-12,53.18470955068085,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,10.107145606850551,146.087,2.5415844429349423,1004.4617682247518,1375.5222266939288,27.02432739822247,23.937611256236444,83.85737748916776,2.263968824113976,0.3406474709741384,0.6640770142648728,49638139.603895016,2696917.59817277,6.206027032352104,40417156.0269891
2012-1,54.40516389328317,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,10.302202075702075,112.02,2.865181850090766,1004.4853648378304,1340.1624770529925,26.85285817617939,24.287898641947407,86.40502291800472,2.0899356721528046,0.3414634211119653,0.6641733764309764,49726897.272021525,2696496.542253753,6.20813676795803,40438653.15868942
2012-2,55.04739864797955,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,10.376157001089627,101.538,2.9983534438416752,1004.651811698701,1332.554997605661,26.74337427886244,24.61272424235565,88.56289462561041,1.962674276044562,0.3421832905327006,0.6642856915450804,49801453.26563406,2694756.2854525503,6.2093215746656965,40452671.55695468
2012-3,55.70163576417375,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,10.450111926477176,120.242,3.3246841895359958,1005.07377078259,1310.2696312645064,26.694706195115582,24.893550766328257,89.98022373630495,1.873567192767468,0.3427010213727283,0.6643980066591845,49876009.25924659,2693016.0286513474,6.210506381373363,40466689.95521995
2012-4,56.44365771945328,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,10.524066851864728,87.994,3.0419880514146485,1005.3991989513748,1312.9916592665677,26.70143849636145,25.220075425329743,91.06039663665308,1.835979094894618,0.3432082213312091,0.6645103217732884,49950565.25285912,2691275.7718501445,6.211691188081028,40480708.35348521
2012-5,57.11493407714197,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,10.598021777252278,115.596,3.0994013608782893,1005.9132118636528,1347.6993824865633,26.689716227713625,25.1235449965349,90.61695028104776,1.863356777918154,0.3435808095873702,0.6646226368873924,50025121.24647166,2689535.5150489416,6.212875994788695,40494726.75175048
2012-6,57.67101094263246,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,10.671976702639828,136.142,3.149287510723809,1006.3101252768744,1405.7288037332312,26.728511365311924,24.782694505196453,88.69421936853728,1.9947401204797168,0.3439441854938562,0.6647349520014965,50099677.24008419,2687795.2582477387,6.214060801496361,40508745.15001574
2012-7,58.14624744952479,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,10.745931628027378,130.392,3.190228015837988,1006.1546006500976,1465.0736091034337,26.87098660467945,24.368893958199862,86.12236716092626,2.199803994945522,0.3445026245362517,0.6648472671156005,50174233.23369673,2686055.001446536,6.215245608204027,40522763.548281
2012-8,58.5837394583618,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,10.819886553414928,142.59,2.8666666666666667,1005.9128294385991,1512.2228009638366,27.09565707176636,23.76202495408132,82.56566526888513,2.4158925239338487,0.3450572123164752,0.6649595822297045,50248789.22730926,2684314.744645333,6.216430414911693,40536781.94654626
2012-9,58.66707476850462,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,10.893841478802477,127.1,3.079370752212526,1005.3987867112108,1507.201503522614,27.355280725371426,23.486128081657075,80.06006694917525,2.5869824999391637,0.3455711042002728,0.6650718973438086,50323345.22092179,2682574.48784413,6.21761522161936,40550800.34481153
2012-10,58.74342194499194,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,10.967796404190029,163.534,3.144016348463083,1004.9501539872884,1460.2244740729432,27.52134250287097,23.575251465083856,79.74900523642461,2.6086206842039794,0.3460142037145968,0.6651842124579126,50397901.21453433,2680834.231042927,6.218800028327026,40564818.7430768
2012-11,58.80091804185406,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,11.041751329577576,140.197,3.216053560344335,1004.6829707192416,1422.462042926146,27.596753368511237,23.924613981428276,80.66177422087698,2.5472458026387508,0.3462882499773578,0.6652965275720165,50472457.208146855,2679093.974241724,6.219984835034691,40578837.14134206
2012-12,58.84443549862005,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,11.115706254965128,151.425,3.2812200808821217,1004.5902956896972,1359.1960096895766,27.590066664359583,24.480091355552812,83.22115390307434,2.4340974743021757,0.3465491403785623,0.6654088426861205,50547013.20175939,2677353.7174405213,6.221169641742358,40592855.53960732
2013-1,58.85504508448109,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,11.189661180352678,141.106,3.325253603107285,1004.7079927882988,1328.9368387528853,27.44672757532761,24.921270870350547,86.61214323151414,2.2240382189390684,0.3467931844251102,0.6655211578002246,50621569.195371926,2675613.4606393185,6.222354448450024,40606873.93787259
2013-2,59.0522466852013,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,11.256066155894503,98.573,3.333891820046574,1004.772866182957,1314.9704362078878,27.316157997133462,24.993691587899416,88.20665598768547,1.993650752428764,0.3470232461700491,0.6655525547293928,50679885.87871627,2673595.0342407464,6.222752165073635,40613826.2882392
2013-3,59.53006585060945,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,11.322471131436329,102.713,3.2928724247294667,1005.1367245485218,1313.3445141469565,27.15003127741283,24.77885743644291,88.61072214711612,1.7703395547797176,0.3472556496753387,0.665583951658561,50738202.56206061,2671576.6078421744,6.223149881697244,40620778.63860581
2013-4,59.80020602174653,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,11.388876106978154,134.12,3.187933110184076,1005.5908706834998,1318.855034738359,26.862380292795244,24.295350402921606,88.02438595580121,1.5630265954623772,0.3476372165707772,0.6656153485877292,50796519.24540495,2669558.1814436023,6.223547598320855,40627730.988972425
2013-5,60.22680325337426,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,11.45528108251998,110.967,2.982496277165061,1005.8291343825216,1333.692054619401,26.788836962549777,23.835579077066143,85.72538151226357,1.5443725046387382,0.3483824585607371,0.6656467455168975,50854835.92874929,2667539.7550450303,6.223945314944466,40634683.33933903
2013-6,60.57835348752928,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,11.521686058061803,128.004,2.906634208199544,1006.0236463453444,1387.862431702562,26.784293185171244,23.453789963995984,83.43902411809292,1.7007278979578864,0.3491332498035501,0.6656781424460657,50913152.61209364,2665521.328646458,6.224343031568076,40641635.68970564
2013-7,60.70218853169005,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,11.588091033603632,152.977,2.1355815766205963,1006.0002899353666,1428.2563610196812,26.8710137802888,23.067221185290048,81.13195614569278,1.9388306105778093,0.3498882790553597,0.6657095393752339,50971469.29543798,2663502.902247886,6.224740748191687,40648588.040072255
2013-8,60.839641746279455,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,11.654496009145458,139.219,1.9125046535436732,1005.5274125525048,1479.8702897637652,27.119355430575904,22.809798987789176,78.59326545597428,2.214043396147295,0.3506478760226116,0.6657409363044021,51029785.97878231,2661484.4758493137,6.225138464815297,40655540.39043887
2013-9,60.46867255512444,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,11.720900984687283,138.733,2.18298204064538,1005.2331381589694,1507.132699881302,27.259227884533555,22.575960587938543,76.77379649555199,2.40819376928139,0.3517250144286851,0.6657723332335703,51088102.66212665,2659466.0494507416,6.225536181438907,40662492.74080548
2013-10,60.12195983228544,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,11.787305960229109,143.257,2.0267460167090707,1005.0207396520576,1455.618450001731,27.184032303950907,22.50322408209112,76.70242629243425,2.4043480079394834,0.3526038525591405,0.6658037301627386,51146419.345471,2657447.6230521696,6.225933898062518,40669445.09117208
2013-11,59.71671216754558,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,11.853710935770934,148.12,2.1350076033883765,1004.7225237102244,1387.608518470753,27.03747379427437,22.63075770033064,77.90031233380549,2.2543381221994023,0.353484644016213,0.6658351270919068,51204736.02881534,2655429.196653597,6.226331614686128,40676397.4415387
2013-12,59.31660087700141,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,11.92011591131276,125.336,2.245607398539298,1004.8223155755616,1325.2752659175226,26.87057480475664,22.79339593934706,79.37486613765337,2.0849005792237434,0.3539976658533684,0.665866524021075,51263052.71215968,2653410.770255025,6.2267293313097385,40683349.791905314
2014-1,58.77680682243653,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,11.986520886854583,130.997,1.9528598200841931,1004.9253637062474,1254.9087689556543,26.60626357369788,23.029395408391085,81.66724564617682,1.8212961629277455,0.3542293024835568,0.6658979209502432,51321369.39550402,2651392.3438564534,6.227127047933349,40690302.14227192
