,Acre - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Acre - Desemprego,Acre - IDH,Acre - PIB - Estadual,Acre - PIB - Construção Civil,Acre - PIB - Per Capita,Acre - PIB - Preços de Mercado
2015-3,17.083,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,1.7194055537973678,985.7472589356612,1032.827792875176,25.752805415390856,22.308279590284723,82.38992550385557,1.300383954268271,12.192737139567198,0.7134219755644264,8601072.21673483,391460.1122401401,9.27828538813871,6823117.860281639
2015-4,17.083,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,1.3802826100436505,986.325919516288,985.259649621078,26.25238916478961,22.240444521175046,79.97332423814245,1.111627484647903,12.2192706067346,0.7140822160250442,8603050.506844383,391219.0100712221,9.275176130826416,6821796.777456095
2015-5,17.083,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.9954095732978312,986.6688768117432,1014.4648627071466,26.87587506432676,22.10145622410985,77.0169391860742,0.977588394494761,12.245804073902002,0.7147424564856618,8605028.796953935,390977.90790230414,9.272066873514124,6820475.694630553
2015-6,17.083,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,1.0158648663870768,986.7659544560664,1103.5906702168286,27.98187529089388,22.06592195928876,72.50674855921328,1.0579472233206404,12.272337541069405,0.7154026969462794,8607007.08706349,390736.8057333862,9.268957616201831,6819154.611805011
2015-7,17.083,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,1.0839534802130266,986.6622011569978,1185.860664700158,28.80195777080917,22.009759941831916,69.08457835330633,1.2271910743467986,12.298871008236803,0.7160629374068972,8608985.377173042,390495.70356446825,9.26584835888954,6817833.528979468
2015-8,17.083,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,1.6707255602979427,986.1832708986014,1269.472914549522,28.91001559943773,22.03310127280407,68.80755716001731,1.396048084528973,12.325404475404207,0.7167231778675149,8610963.667282594,390254.6013955503,9.262739101577246,6816512.446153926
2015-9,17.083,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,2.294013918646389,985.8725983464128,1341.121035926044,28.58183889944527,22.07833090164525,70.34445095968377,1.5259231318141602,12.35193794257161,0.7173834183281326,8612941.957392149,390013.4992266324,9.259629844264952,6815191.363328383
2015-10,17.083,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,2.6377692106054407,985.4006529525524,1434.2505588433205,27.8917685434146,22.256401306736617,73.84183746910419,1.626892253802414,12.378471409739012,0.7180436587887502,8614920.247501701,389772.3970577144,9.25652058695266,6813870.280502841
2015-11,17.083,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,3.150515608401389,985.0996992443194,1385.0337953205085,27.11765893382824,22.464678866223057,77.80233093488398,1.6360819665050694,12.405004876906414,0.718703899249368,8616898.537611254,389531.2948887964,9.253411329640366,6812549.1976772975
2015-12,17.083,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,2.8761999009875967,985.3350813601496,1294.049159544553,26.686156934749658,22.630765673127826,80.30949247778184,1.564207540826274,12.431538344073816,0.7193641397099857,8618876.827720808,389290.19271987845,9.250302072328074,6811228.114851755
2016-1,15.166499999999983,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,2.671715195267888,985.5608867514528,1273.0101374047629,26.16982443524689,22.80420634168953,83.29961255764499,1.4165367504180677,12.45807181124122,0.7200243801706033,8620855.11783036,389049.0905509605,9.24719281501578,6809907.032026213
2016-2,13.25,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,2.7276861409313744,986.130538782838,1232.770095267931,25.587848543498914,22.79918491664539,85.79759721796381,1.2746041157533603,12.44038169905179,0.7200018375961382,8621788.191856408,389049.3395957395,9.246215870341322,6809768.2784393765
2016-3,13.25,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,2.4189003092967147,986.8192236300648,1177.964912156876,25.099469083540598,22.74274965469024,87.64057164080236,1.1988626466781966,12.422691586862358,0.719979295021673,8622721.265882455,389049.5886405184,9.24523892566686,6809629.52485254
2016-4,13.25,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,2.623319555008493,987.4805898128536,1236.7646316997707,24.64466860199974,22.588802344414205,88.83550635009244,1.237631483519003,12.405001474672927,0.7199567524472079,8623654.339908503,389049.83768529736,9.244261980992402,6809490.771265705
2016-5,13.25,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,2.7408129219802504,988.1495522838892,1271.0295269452035,24.379798819089483,22.341874605264398,88.68654075722883,1.4376274034188874,12.3873113624835,0.7199342098727428,8624587.41393455,389050.0867300764,9.243285036317944,6809352.017678869
2016-6,13.25,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,2.8825086733886565,988.6823331012156,1311.2563549671322,24.236186991524388,22.064485845895423,87.88453344794398,1.657177850247286,12.369621250294069,0.7199116672982776,8625520.487960598,389050.33577485534,9.242308091643483,6809213.264092033
2016-7,13.25,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,3.022618844457611,988.3124968677436,1349.9204864930362,24.41207099754521,21.83247284923886,86.06218766853608,1.744129610680492,12.35193113810464,0.7198891247238125,8626453.561986644,389050.5848196343,9.241331146969024,6809074.510505198
2016-8,13.25,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,3.135355470370996,987.5331560934844,1379.4972922494635,24.76092658782404,21.716108570360213,84.04051297677633,1.848049628643966,12.33424102591521,0.7198665821493474,8627386.636012692,389050.8338644132,9.240354202294563,6808935.756918361
2016-9,13.25,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,3.115033936651586,986.5539215787348,1445.3830771707776,25.06337613180947,21.73274674809914,82.84318552556581,1.885102805085384,12.31655091372578,0.7198440395748822,8628319.71003874,389051.0829091922,9.239377257620104,6808797.003331525
2016-10,13.25,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,3.409823852617973,985.591229862596,1345.9537503593035,25.224469478798188,21.836962651709065,82.73038709251152,1.8184222045009444,12.29886080153635,0.7198214970004171,8629252.784064787,389051.3319539712,9.238400312945643,6808658.249744689
2016-11,13.25,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,2.8624543747063256,985.2430040269912,1308.019397883822,25.181258382966654,21.97289248195003,83.537259969406,1.860827181147228,12.28117068934692,0.719798954425952,8630185.858090835,389051.5809987501,9.237423368271184,6808519.496157853
2016-12,11.828000000000005,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,2.8418957666477174,985.1672043334164,1278.5084112903712,25.016368186266597,22.085095611153083,84.7806284593925,1.7786769313512276,12.26348057715749,0.7197764118514868,8631118.932116881,389051.830043529,9.236446423596725,6808380.742571018
2017-1,10.406,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,2.7695924924392563,985.227514568212,1234.256987212731,24.91936538708254,22.124699916218137,85.43401252418391,1.7191590389949405,12.24579046496806,0.7197538692770217,8632052.00614293,389052.079088308,9.235469478922266,6808241.988984182
2017-2,9.081,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,2.607745215294877,985.2963789731618,1232.2610466400615,25.03003216046264,22.240354010840782,85.46252583469933,1.6463092319410877,12.237715060864106,0.7198126107109385,8630999.436932992,389225.4627612981,9.235000808100224,6807958.333542665
2017-3,9.545,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,2.7719606021603678,985.7150803543608,1220.5337654077218,24.917709876975668,22.011376009299106,84.87991784039886,1.5704724840953124,12.229639656760154,0.7198713521448553,8629946.867723055,389398.84643428825,9.234532137278178,6807674.678101148
2017-4,10.13,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,3.2411365310431277,986.4227898416076,1289.042247112002,25.01316844415837,21.316988070785403,81.65213055151037,1.5958701206624395,12.2215642526562,0.7199300935787722,8628894.298513118,389572.23010727833,9.234063466456137,6807391.022659631
2017-5,14.451,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,3.0829519681528303,986.668842111207,1386.100906154848,25.58316770320812,20.83285322445886,77.34752238055492,1.6346347861950723,12.213488848552249,0.7199888350126891,8627841.729303181,389745.6137802684,9.23359479563409,6807107.367218115
2017-6,13.218,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,3.4219382711926905,986.8811710746044,1438.8414190027877,25.767684698305917,20.312107464397133,74.37954441654763,1.6897360814520417,12.205413444448295,0.7200475764466059,8626789.160093244,389918.99745325855,9.233126124812047,6806823.711776598
2017-7,13.552,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,3.210506509625879,986.5903729107272,1536.3393030828024,26.403948382459085,20.05215563437785,70.61500694329902,1.7732743142541552,12.19733804034434,0.7201063178805227,8625736.590883307,390092.3811262486,9.232657453990004,6806540.056335082
2017-8,15.826,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,2.784930368771762,985.9037946759776,1544.2099343536408,26.937212643998205,20.20543706051318,68.75893312138865,1.7840296368409896,12.189262636240388,0.7201650593144395,8624684.021673372,390265.7647992387,9.23218878316796,6806256.400893565
2017-9,14.869,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,3.0632645036022765,985.5241836848464,1520.5248992779202,27.02950516242137,20.161269889626933,67.8596247671606,1.7459487552896389,12.181187232136436,0.7202238007483563,8623631.452463435,390439.1484722288,9.231720112345917,6805972.745452048
2017-10,14.734,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,2.7446753454999797,985.247610089484,1576.4697361016676,27.184576736660084,20.340693886881983,67.68812830931167,1.6021735817108829,12.173111828032482,0.7202825421822732,8622578.883253498,390612.5321452189,9.231251441523872,6805689.090010532
2017-11,12.754,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,2.85023836563596,985.2393697786156,1552.2789987133583,27.05018493472566,20.615342976717443,69.18666945683728,1.3903074248345015,12.165036423928528,0.7203412836161901,8621526.314043561,390785.915818209,9.230782770701827,6805405.434569015
2017-12,11.925,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,2.907800601442432,985.315880507564,1548.2528943906073,26.79489526197244,20.95961525046091,71.53348893332993,1.1769185374050033,12.156961019824577,0.7204000250501069,8620473.744833624,390959.2994911992,9.230314099879784,6805121.779127499
2018-1,13.114,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,2.991375014778896,985.4575514822378,1541.825474979007,26.489950990479738,21.35937887343719,74.3440409570684,0.9384856491357694,12.148885615720625,0.7204587664840237,8619421.175623687,391132.6831641892,9.22984542905774,6804838.123685982
2018-2,8.92,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,3.087647792430289,985.487543109774,1533.7132338091033,26.39071874102541,21.504905300087938,75.29488562103367,0.8436730873393247,12.140289605698108,0.7203637571392058,8614724.728233388,391322.0021238312,9.229811227380544,6803810.055076122
2018-3,9.724,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,3.1833051211688144,985.5229964427966,1524.632664210163,26.29650928478251,21.63198563199801,76.16748793020459,0.7655824676971567,12.131693595675593,0.7202687477943878,8610028.280843088,391511.3210834732,9.229777025703346,6802781.986466263
2018-4,9.737,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,3.2650331877866847,985.5525844335442,1515.300259513664,26.22531128804109,21.728038543646164,76.82948778690096,0.7068201720246072,12.123097585653078,0.7201737384495697,8605331.83345279,391700.6400431152,9.229742824026149,6801753.917856403
2018-5,10.136,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,3.3195181790688366,985.7565983574634,1506.4325130488724,26.044859686924664,21.522044456594607,76.75079585936552,0.7725346276753936,12.114501575630564,0.7200787291047517,8600635.38606249,391889.9590027572,9.22970862234895,6800725.849246544
2018-6,14.403,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,3.3334462817947497,985.7373959325304,1498.7459181462182,26.02441950459281,21.21125878054,75.82088621087324,0.9775902445488004,12.105905565608047,0.7199837197599337,8595938.93867219,392079.2779623992,9.229674420671753,6799697.780636684
2018-7,12.871,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,3.2935036827420845,985.605879653798,1492.9569681360151,25.972175880080304,21.167831211898537,76.09395232470149,1.1871877456965774,12.097309555585532,0.7198887104151157,8591242.491281893,392268.5969220412,9.229640218994554,6798669.712026824
2018-8,15.749,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,3.3323370825602967,985.4980170662152,1479.0849491604558,25.99692637735575,21.254190481966333,76.48133614756186,1.7406132720941605,12.088713545563015,0.7197937010702977,8586546.043891594,392457.9158816832,9.229606017317357,6797641.643416964
2018-9,14.269,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,2.856330444109461,985.1849248080182,1506.4701745458078,26.189867548185383,21.66029966838656,77.44802623481573,2.308672126058746,12.0801175355405,0.7196986917254797,8581849.596501295,392647.2348413252,9.229571815640156,6796613.574807105
2018-10,15.367,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,2.6450804441094613,986.8922106791196,1484.6416884055848,26.784534729016062,21.93768249363448,75.96122877791863,2.2693227123061988,12.071521525517984,0.7196036823806617,8577153.149110995,392836.5538009672,9.22953761396296,6795585.506197246
2018-11,14.595,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,2.4056246617965367,988.9666884600028,1505.5013216720297,27.51395964906373,21.93098498088708,72.7625447689312,2.230317031652888,12.06292551549547,0.7195086730358436,8572456.701720696,393025.87276060914,9.22950341228576,6794557.437587386
2018-12,9.811,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,2.200877477607719,991.3062605638772,1491.0743819567142,28.26976598946646,21.76128102041545,68.88168568309509,1.8011874100025476,12.054329505472955,0.7194136636910257,8567760.254330397,393215.1917202512,9.229469210608563,6793529.368977526
2019-1,11.188,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,2.175117517651,993.9950228147142,1480.790852862876,29.10975148107804,21.489992642133853,64.22935131856356,1.185832450565948,12.04573349545044,0.7193186543462077,8563063.806940097,393404.51067989314,9.229435008931365,6792501.300367666
2019-2,10.381,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,2.096790363241256,995.0097102626562,1466.9667633888312,29.441925302801177,21.42603694906234,62.553368824369976,1.0310481274601977,12.03403164342351,0.7191695532427699,8555685.555942994,393617.1353487544,9.230258143419142,6791473.798699808
2019-3,8.08,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,2.0502372165657428,995.7440506789084,1450.2451395536773,29.453777539049383,21.377334055627056,62.365748451337424,0.8605970141628293,12.02232979139658,0.7190204521393321,8548307.304945888,393829.7600176156,9.23108127790692,6790446.297031949
2019-4,11.154,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,2.4978562641847906,996.2264077921154,1431.2690073768608,28.69406259912805,21.0957947810874,64.56066832452719,0.7352707364161414,12.01062793936965,0.7188713510358942,8540929.053948784,394042.3846864769,9.2319044123947,6789418.795364091
2019-5,12.508,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,2.443961799403904,996.520666705938,1410.6813928781776,27.851277935500782,20.50756835854159,66.0674847324452,0.691248479248811,11.99892608734272,0.7187222499324564,8533550.802951679,394255.0093553382,9.232727546882478,6788391.293696233
2019-6,12.126,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,2.748730132648814,996.4667954041844,1368.9515842760895,27.14878466080708,20.390029194816403,68.8923187510591,0.6693524977582956,11.98722423531579,0.7185731488290186,8526172.551954575,394467.6340241994,9.233550681370255,6787363.792028374
2019-7,14.496,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,3.0710840608746515,996.4910245533664,1384.814840882532,26.42089781337768,20.351724378551086,72.00632956192565,0.665592400432712,11.975522383288858,0.7184240477255808,8518794.300957471,394680.2586930607,9.234373815858037,6786336.290360516
2019-8,16.723,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,3.1328129545266967,996.2384358828028,1356.1753419438494,26.390019433846525,20.68186037839357,73.63430676890678,0.6650271133157756,11.963820531261929,0.718274946622143,8511416.049960366,394892.88336192194,9.235196950345811,6785308.788692658
2019-9,15.253,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,3.757279917032464,995.8984340140596,1315.301490337128,26.31703050811097,21.48913251026182,77.17303864201112,0.658900251515818,11.952118679235,0.7181258455187052,8504037.798963262,395105.5080307832,9.23602008483359,6784281.287024799
2019-10,16.531,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,3.665233662913216,995.810118434006,1285.1685693628465,26.14428055490963,21.914177863569176,79.56524721834273,0.6598885122932624,11.940416827208068,0.7179767444152674,8496659.547966156,395318.1326996444,9.236843219321369,6783253.785356941
2019-11,15.206,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,3.786255938792143,995.7266643949196,1248.0563899854385,26.12306423009962,22.26399542801082,81.10220102518403,0.6598966755269032,11.92871497518114,0.7178276433118295,8489281.296969052,395530.7573685057,9.237666353809146,6782226.283689083
2019-12,10.16,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,3.637860966228949,995.538348089175,1239.0265746915472,26.571473471346216,22.691553379287427,80.84666722974181,0.6588763774505615,11.917013123154208,0.7176785422083917,8481903.045971947,395743.3820373669,9.238489488296926,6781198.782021224
2020-1,13.188,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,3.393865038396926,994.9968150768642,1233.4754254963968,27.38403214351346,23.098581245369427,78.88280003874173,0.6694816458252636,11.905311271127278,0.7175294411049539,8474524.794974843,395956.0067062282,9.239312622784704,6780171.2803533655
2020-2,12.276,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,3.591697654506387,994.3431864866732,1219.48152382716,28.21889680978098,23.47179478531939,76.68181296085712,0.6702952578352115,11.897979847670868,0.7173137550527187,8462340.626865946,396234.3509790497,9.241283441737346,6778782.279060455
2020-3,7.725,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,3.480855914783064,993.525411317515,1224.263201265214,29.290746045301965,23.877270637677096,73.5693149943605,0.6750956300204708,11.890648424214458,0.7170980690004835,8450156.458757048,396512.6952518713,9.243254260689987,6777393.277767544
2020-4,9.636,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,3.3928215784917484,992.9807732687216,1217.0980976961437,29.956239285513767,24.12109238119513,71.59056114199419,0.6878389333829923,11.883317000758048,0.7168823829482482,8437972.290648151,396791.0395246928,9.245225079642632,6776004.276474633
2020-5,13.187,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,3.309076215231016,992.69276729613,1214.82554318654,30.32369744865667,24.2671654005988,70.5488127281731,0.6904614030340965,11.87598557730164,0.716666696896013,8425788.122539254,397069.3837975143,9.247195898595276,6774615.275181723
2020-6,16.121,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,3.213392710877088,992.4569931260525,1213.6841723478428,30.62438325421034,24.380789774210143,69.67266983778968,0.6933422809196514,11.86865415384523,0.7164510108437778,8413603.954430357,397347.72807033575,9.24916671754792,6773226.273888812
2020-7,20.767,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,3.107743117533573,992.3043619558435,1213.6053929252375,30.814902855482963,24.45272107942915,69.11600624399385,0.69594894533382,11.86132273038882,0.7162353247915427,8401419.786321457,397626.07234315726,9.25113753650056,6771837.272595901
2020-8,20.279,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,2.994099487305448,992.2077317682894,1214.5206126636183,30.93756907976428,24.500096607748297,68.76249840142238,0.6971075184696527,11.853991306932407,0.7160196387393075,8389235.61821256,397904.4166159788,9.253108355453204,6770448.271302991
2020-9,18.042,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,2.87443387229996,992.138440978598,1216.3612393079238,31.02526502706536,24.533372494483935,68.50731064045799,0.698056963531875,11.846659883476,0.7158039526870723,8377051.450103664,398182.7608888003,9.255079174405846,6769059.270010079
2020-10,20.063,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,2.750718324619811,992.1084224504552,1219.058680603281,31.06295616038543,24.547698363610227,68.39763588097904,0.6985189045558914,11.83932846001959,0.7155882666348371,8364867.281994766,398461.1051616218,9.257049993358487,6767670.268717169
2020-11,13.998,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,2.624924896373159,992.0909190394684,1222.5443442945689,31.085158053443013,24.55623349316849,68.33348898457189,0.6987366773114838,11.83199703656318,0.7153725805826019,8352683.113885868,398739.4494344434,9.259020812311132,6766281.267424258
2020-12,12.751,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,2.499025639660431,992.0844456171304,1226.7496381267556,31.093344810223453,24.559326087815663,68.30960887650222,0.6988281363498126,11.82466561310677,0.7151568945303667,8340498.945776971,399017.7937072649,9.260991631263776,6764892.266131347
2021-1,13.523,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,2.3749926065916043,991.829719567624,1231.6059698448807,31.192789491114127,24.414148609028416,67.43500576769293,0.6647344167845404,11.81733418965036,0.7149412084781315,8328314.777668074,399296.1379800864,9.26296245021642,6763503.264838437
2021-2,9.636,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,2.254797849268016,991.5759543621244,1237.0447471939697,31.285006252941457,24.26121291675554,66.5653901284677,0.6295922412059554,11.81841478094146,0.714978641875693,8313466.993575442,399609.5226229384,9.265156353540776,6761632.308889425
2021-3,11.165,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,2.14041341979555,991.2707023434814,1242.9973779188877,31.39192166625071,24.07240582120357,65.52038389956579,0.586638132292137,11.819495372232565,0.7150160752732546,8298619.2094828095,399922.9072657905,9.267350256865132,6759761.352940414
2021-4,13.435,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,2.033811370280091,990.9256576150256,1249.395269764791,31.509950735744496,23.855577180673208,64.33988762262743,0.5376045063749189,11.820575963523664,0.7150535086708163,8283771.425390176,400236.2919086426,9.269544160189488,6757890.396991403
