, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Piauí - IDH,Piauí - Produção de Cimento (t),Piauí - Consumo de Cimento (t),Piauí - PIB - Estadual,Piauí - PIB - Construção Civil,Piauí - PIB - Per Capita,Piauí - PIB - Preços de Mercado,Piauí - Desemprego
2018-7,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,1.723654736144464,1003.4844858576676,1252.2715914250548,28.1109722889515,19.8691532632051,63.13507086510479,1.2147929322329392,0.6890498013486792,17.67784227575726,53.109,26467095.34096971,1437617.7539835195,6.487084337207726,20175352.95343533,11.026611947030569
2018-8,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,1.6026607618823707,1002.906257852862,1279.8502832966676,28.5743170616992,19.75118616492397,61.08219811435129,1.3113342323584671,0.6889776984599015,17.394076527050373,63.141,26449383.853489827,1438015.6173723992,6.4851790207616045,20168611.28027619,11.024834722695893
2018-9,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,2.167473095741084,1002.5059000805924,1262.3452412058175,28.707865635294752,20.12197948875536,61.90547246023046,1.3334503807590867,0.6889055955711239,17.120913437809225,55.58,26431672.366009947,1438413.480761279,6.483273704315483,20161869.60711705,11.023057498361212
2018-10,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,2.1217975302021395,1002.504211401804,1238.5029741197363,28.672596769625592,20.678199937435103,64.02144514166541,1.3134291526639978,0.6888334926823462,16.858737906757412,60.001,26413960.878530063,1438811.3441501583,6.481368387869362,20155127.933957905,11.021280274026536
2018-11,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,2.349454292989599,1002.5345440119056,1195.7789622331425,28.42359222429289,21.30312628918488,67.22519726017342,1.2352883098947678,0.6887613897935685,16.607946857761544,62.767,26396249.391050182,1439209.207539038,6.479463071423241,20148386.260798763,11.01950304969186
2018-12,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,2.871167904593708,1002.8629070883892,1151.0654681101455,27.952621420587622,21.912796690961017,71.2566920178203,1.135597161729191,0.6886892869047908,16.36894916325329,45.308,26378537.9035703,1439607.0709279175,6.47755775497712,20141644.58763962,11.017725825357182
2019-1,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,2.7590596158314145,1002.9213831279056,1116.4213261553016,27.62899910317683,22.273224494041084,74.11338185733261,1.0730300608027483,0.6886171840160131,16.142166324228292,57.142,26360826.41609042,1440004.9343167972,6.475652438530998,20134902.91448048,11.015948601022505
2019-2,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,2.7203748344133745,1002.9006754350578,1090.9579158679958,27.40483966037276,22.49747531395561,76.02889114017206,1.0085222028256424,0.6884854960161344,15.92803246963583,46.283,26329602.8874362,1440383.0844371568,6.472970473568006,20125215.658605486,11.00475474291411
2019-3,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,2.3767600865848038,1003.2734331117648,1086.589710911658,27.23877429758703,22.35404298817281,76.21703112581987,1.0010884523128891,0.6883538080162558,15.726995050185035,43.39,26298379.35878198,1440761.2345575164,6.470288508605015,20115528.4027305,10.993560884805715
2019-4,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,2.200345274330875,1003.557045715128,1099.7210993488732,27.139147549187204,21.91134143710689,75.0875321280143,1.0280947113599994,0.6882221200163771,15.53844578662065,40.824,26267155.83012776,1441139.3846778758,6.467606543642023,20105841.146855507,10.982367026697322
2019-5,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,1.7004031536672763,1004.0020155624576,1162.4003352825614,27.235551884280337,21.02536198350493,71.59452799361604,1.090770357804174,0.6880904320164984,15.36286293280385,55.063,26235932.30147354,1441517.5347982354,6.464924578679031,20096153.89098052,10.971173168588926
2019-6,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,1.5090579929257704,1004.2350253838906,1204.7163265902875,27.436635270520668,20.159248507214222,67.9555998811719,1.174890805955229,0.6879587440166197,15.197313790800338,56.474,26204708.77281932,1441895.684918595,6.46224261371604,20086466.635105528,10.959979310480533
2019-7,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,1.4430675839415128,1003.900368705785,1251.9217993244522,27.79573460834871,19.489870323456024,64.63934254323384,1.2589639237094048,0.687827056016741,15.040382815666243,68.133,26173485.244165096,1442273.8350389546,6.459560648753048,20076779.379230537,10.94878545237214
2019-8,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,1.12672179143691,1003.305106780822,1298.5926387680463,28.36973511106952,19.153206040529888,61.61268548214444,1.3230231179742946,0.6876953680168624,14.891697634069844,68.642,26142261.715510875,1442651.9851593142,6.456878683790055,20067092.123355545,10.937591594263743
2019-9,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,1.1609577873087622,1002.5355791054116,1302.681358884458,28.84299400521912,19.21183046035066,60.26850521552867,1.381048473881854,0.6875636800169836,14.751424861354872,64.741,26111038.186856654,1443030.135279674,6.454196718827064,20057404.86748056,10.92639773615535
2019-10,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,1.2984315674587132,1002.2209315059772,1271.389071981641,28.756708335470467,19.64089874756268,62.034941768670265,1.3710589651012748,0.687431992017105,14.61916316435029,71.269,26079814.658202432,1443408.2854000337,6.451514753864072,20047717.61160557,10.915203878046954
2019-11,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,1.802054993675456,1002.1710643452228,1233.378304622849,28.430406420223225,20.268318693524623,65.39394150970539,1.2926892329456456,0.6873003040172263,14.493338619456203,67.631,26048591.12954821,1443786.4355203928,6.44883278890108,20038030.35573057,10.90401001993856
2019-12,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,2.1152858393213507,1002.3693565420828,1184.8579922911802,27.9066735964925,20.958659287577635,69.79919390688383,1.20247320431124,0.6871686160173477,14.373988082339435,62.845,26017367.600893997,1444164.5856407525,6.446150823938089,20028343.099855587,10.892816161830163
2020-1,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,2.2859281420698467,1002.7115160555652,1158.229387681906,27.483095309736367,21.735331518912165,74.00321510242306,1.0998286189501545,0.687036928017469,14.260575670288404,60.582,25986144.07223977,1444542.735761112,6.443468858975097,20018655.843980595,10.881622303721771
2020-2,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,2.169388537082321,1002.8364031615082,1190.7601159912665,27.723422645757235,22.105439481200623,74.1600937375499,1.0834009350913918,0.6868781168660861,14.151958194936237,50.927,25936063.53873714,1443777.9869825237,6.439880600770364,20005920.610156845,10.874250836203236
2020-3,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,1.7049319844597728,1003.0846283517913,1234.9671359744768,27.994792522783268,22.073314051347896,72.65971426182685,1.1189853372749998,0.6867193057147033,14.04806082039088,40.973,25885983.00523451,1443013.2382039356,6.43629234256563,19993185.37633309,10.8668793686847
2020-4,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,1.237718596602425,1003.3371314205468,1309.187082952035,28.46543233756216,21.48186993203108,68.43975957919548,1.2048804194583738,0.6865604945633206,13.948805276903514,37.582,25835902.471731875,1442248.4894253472,6.432704084360897,19980450.14250935,10.859507901166165
2020-5,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.8860456043127627,1003.4823124951772,1381.304264147684,28.8671004379176,20.47772366590726,63.45158204432818,1.3065847502883905,0.6864016834119377,13.854106250124962,64.176,25785821.938229244,1441483.7406467588,6.429115826156164,19967714.9086856,10.852136433647626
2020-6,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.6588333486109894,1003.5387490070384,1459.62408648494,29.299637412395622,19.306692725429752,58.62778900893488,1.381381765216321,0.6862428722605549,13.763869785020766,69.606,25735741.404726613,1440718.991868171,6.425527567951431,19954979.67486185,10.844764966129093
2020-7,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.4413234594561209,1003.2902534416072,1539.2725229953755,30.03018229510148,18.41445112871877,53.88816245800798,1.4943719480812077,0.6860840611091721,13.677992932603363,81.248,25685660.87122398,1439954.2430895823,6.421939309746698,19942244.4410381,10.837393498610554
2020-8,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.3275527255780776,1002.9182267336976,1570.4783377781828,30.43882271257481,18.36907928882001,52.59956850593802,1.516144779905178,0.6859252499577893,13.59636335417165,77.652,25635580.337721348,1439189.494310994,6.418351051541965,19929509.207214348,10.830022031092016
2020-9,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.2890378698858219,1002.4969763743812,1584.6921623280275,30.88178661190845,18.599639086353108,51.82613373731448,1.539801228348416,0.6857664388064064,13.51885900370474,84.626,25585499.80421872,1438424.7455324058,6.414762793337231,19916773.9733906,10.822650563573482
2020-10,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.2362099443536551,1002.1680745327766,1556.6187556334232,30.77150624738856,19.226673721192064,53.73193660502898,1.5349029920450723,0.6856076276550236,13.445347688723013,78.907,25535419.27071609,1437659.9967538174,6.411174535132498,19904038.739566848,10.815279096054946
2020-11,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.7170728487895665,1002.010166568184,1459.555520086864,29.96419606918775,20.02694597436303,58.77376856019921,1.4060013209062698,0.6854488165036409,13.375686663865167,70.813,25485338.73721345,1436895.247975229,6.407586276927765,19891303.5057431,10.807907628536409
2020-12,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,1.4016184164733094,1001.9966618369368,1384.7703599247718,29.220805281422773,20.53127275704725,63.23708749564639,1.3083218843807296,0.685290005352258,13.30972217011218,71.072,25435258.20371082,1436130.499196641,6.403998018723032,19878568.27191935,10.800536161017874
2021-1,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,1.809033946753617,1002.0357241469326,1310.0319222794851,28.35329949995554,21.14055564405913,68.51684443835039,1.17566852376487,0.6851311942008752,13.271524152965746,67.343,25385177.67020819,1435365.7504180523,6.400409760518299,19865833.0380956,10.793164693499335
2021-2,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,2.510779367009889,1002.2947470564816,1237.3659314641247,27.601775724976623,21.517673184499436,72.71359394449307,1.0623562264529514,0.6850943093084576,13.235713131299848,53.335,25324922.86759328,1434460.333368115,6.396072855356718,19850344.647249404,10.799668719482792
2021-3,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,2.421937685241608,1002.6576760718168,1200.748931228536,27.27874713838865,21.648258931072206,74.35912172048064,0.9975682084244728,0.68505742441604,13.202221692016456,62.799,25264668.064978365,1433554.916318177,6.391735950195138,19834856.256403208,10.806172745466249
2021-4,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,2.530861237047041,1003.1676212697336,1188.5328677232044,27.082301044222483,21.424034221677925,74.19587161742315,0.9780404175428572,0.6850205395236224,13.170964988324188,61.534,25204413.26236345,1432649.4992682391,6.387399045033558,19819367.865557007,10.812676771449702
2021-5,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,2.328996032670354,1003.591070090656,1202.85779813003,27.088565857765992,20.752617438859517,71.82425670854516,1.0083991007809825,0.6849836546312048,13.141862356279365,68.772,25144158.45974854,1431744.0822183012,6.383062139871978,19803879.47471081,10.819180797433155
2021-6,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,2.0964468983274767,1003.6951179025016,1226.094394542209,27.42116286086289,20.222298415288837,68.81582092317423,1.0603536383833996,0.6849467697387872,13.114812630227153,71.164,25083903.657133628,1430838.6651683636,6.378725234710397,19788391.08386461,10.825684823416612
2021-7,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,2.290883886997221,1003.5096583637207,1258.3006972310625,27.8092287782056,19.8732563088354,66.15124415796762,1.1322076501389249,0.6849098848463695,13.089772427123677,78.2,25023648.85451871,1429933.2481184255,6.374388329548816,19772902.69301841,10.832188849400064
2021-8,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,2.1883474401647067,1002.9929268477056,1258.9728685625162,28.12042774788367,19.91304725216204,65.11897274926918,1.1632401170586903,0.6848729999539519,13.066727598796383,75.435,24963394.0519038,1429027.8310684878,6.370051424387237,19757414.302172218,10.83869287538352
2021-9,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,2.7756621914998765,1002.417980885195,1228.552070027593,28.40622944647192,20.376730005828914,65.52301820516368,1.1837665602442922,0.6848361150615343,13.045671537884465,71.709,24903139.249288887,1428122.4140185502,6.365714519225656,19741925.91132602,10.845196901366975
2021-10,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,3.342143497117911,1002.0662161564778,1175.332309451711,28.529603345056987,20.765276799427795,66.16481670335233,1.1837105197426734,0.6847992301691167,13.026592517741234,72.067,24842884.44667397,1427216.9969686123,6.361377614064076,19726437.520479824,10.85170092735043
2021-11,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,3.3239707414892194,1001.8672394381518,1158.9957757378345,28.569870764652112,21.189676269551263,67.30106810304213,1.1809323604750424,0.6847623452766991,13.009487830139449,74.51,24782629.644059066,1426311.5799186744,6.357040708902495,19710949.129633628,10.858204953333884
2021-12,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,3.392498582873705,1001.7955424144624,1076.8483993165169,28.30162875322272,21.52560215068368,69.59145704503018,1.1414251336000614,0.6847254603842815,12.994396939350873,69.5,24722374.84144415,1425406.1628687368,6.352703803740916,19695460.738787428,10.86470897931734
2022-1,,,,,,,,,3.2777961978671466,1001.9322671541786,1004.1692593955715,27.940992632681738,21.85563816113656,72.22715568114013,1.0870891079811469,0.6846885754918639,12.981363767027602,54.066,24662120.03882924,1424500.745818799,6.348366898579335,19679972.34794123,10.871213005300795
2022-2,,,,,,,,,2.8247808827227656,1002.190432676818,951.2887462845126,27.46507838009371,22.159204646430368,75.2613943649678,1.0290248624191318,,12.97045382027808,58.487,,,,,
2022-3,,,,,,,,,2.797438361155016,1002.5189123586704,889.3857216585328,26.93040744224961,22.1124432377634,77.26055912873915,0.968146267289347,,12.961775862796316,64.578,,,,,
2022-4,,,,,,,,,2.406133816857077,1002.9972893245862,930.1818287293198,26.83442267739477,21.69825540534929,75.98037709154242,1.0013798547441912,,12.955457405378189,54.13,,,,,
2022-5,,,,,,,,,2.019882224508196,1003.4214578783722,1006.9943668849924,26.76693649330616,20.905694069525094,73.46493867551693,1.0358100228685585,,12.951648328311087,67.38,,,,,
2022-6,,,,,,,,,2.189745186754599,1003.4916753802838,1110.6484215298751,26.972946305690325,20.093863193459264,69.87672252735678,1.0958698332963055,,12.950525438198095,68.711,,,,,
2022-7,,,,,,,,,1.9122083139738344,1003.3075008452251,1201.664445912803,27.49170505781524,19.464971062194103,65.9008697819468,1.1832449612614575,,12.952298141243944,73.091,,,,,
2022-8,,,,,,,,,2.0741062256124776,1002.9654803712148,1238.0276008958504,27.7223927353049,19.44548177302857,65.0435630541551,1.1937885427864536,,12.957215498136517,77.776,,,,,
2022-9,,,,,,,,,2.566287479501575,1002.5340004815596,1242.093400651701,27.859443319799347,19.81769798873644,65.75083965509727,1.1886879319605923,,12.965575056782992,72.377,,,,,
2022-10,,,,,,,,,2.378981330431889,1002.2799853009212,1231.636966931091,27.87253985693222,20.03575437866463,66.4096287485332,1.1818324555832571,,12.977733986777851,71.791,,,,,
2022-11,,,,,,,,,2.7808594725371503,1002.2102373167606,1200.2703496694808,27.601682530077547,20.402572670379836,68.4938439259657,1.135497090725559,,12.994123228502188,71.015,,,,,
2022-12,,,,,,,,,3.029293264647504,1002.136902549004,1207.5634719959949,27.61251588906787,20.42828717342372,68.6017501254098,1.129763778169503,,13.015265620227751,71.015,,,,,
