,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado
2011-8,0.7702361752482054,682.66,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,0.4848756188869059,1.1375851942519486,889.5954780499031,1266.2966494830414,17.466108747361712,12.77765351864786,77.24043586837435,2.928169725458307,1211.4050137767235,8.618012786378245,331729092.7273848,18435838.288810987,14.427786332920698,284607628.88430333
2011-9,0.770305584777689,647.68,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,0.4851296592590112,1.291096052349104,888.9662261505055,1236.6342016655478,17.713288617734413,13.510593477098942,79.38880229637165,2.8242597839000494,1211.4730051791146,8.708470037812404,332205318.23403573,18427189.077861264,14.426226132304595,284636594.7946322
2011-10,0.7703749943071725,592.732,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,0.4875906287911281,1.8762403937039784,888.2042292326854,1193.6035075336567,18.14121660392197,14.548539777001144,81.97195387051946,2.648760075274341,1215.1395166987509,8.798927289246564,332681543.74068666,18418539.866911534,14.42466593168849,284665560.7049611
2011-11,0.770444403836656,577.717,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,0.4899548104481698,2.0472957846356423,888.0491571085538,1250.002263995263,18.6363601333638,15.12361257708395,82.20321114743601,2.502720945305421,1214.7801135706025,8.889384540680723,333157769.2473375,18409890.65596181,14.423105731072386,284694526.61529005
2011-12,0.7705138133661396,490.78,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,0.4922218036892692,2.332352625167545,888.016410158919,1275.237531396658,19.14954056689917,15.780666508115017,82.81128938750678,2.365163234264636,1213.5359319122651,8.979841792114884,333633994.7539884,18401241.445012093,14.421545530456283,284723492.5256189
2012-1,0.7705832228956231,523.094,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,0.493657733461217,2.353931346506964,888.2140862154205,1294.7008690329235,19.338879042995927,16.016430269330318,82.92817310405908,2.2930259135537905,1215.6080950624466,9.070299043549044,334110220.2606393,18392592.23406237,14.41998532984018,284752458.43594784
2012-2,0.7707261619435093,538.5,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,0.494862688781092,2.034041043061237,888.726343050128,1287.0322772527377,18.979789345352117,15.713052874225268,83.10145019886583,2.287982477240409,1218.7605811907724,9.10856314115745,334502758.07823217,18377091.756028537,14.417243178896332,284752293.98274803
2012-3,0.7708691009913956,629.774,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,0.4958333555839879,1.976607438864196,889.2522433816829,1215.1560228734234,18.47019952560879,15.450874873433744,84.21150583237605,2.23081061617584,1220.2744084049623,9.146827238765855,334895295.895825,18361591.277994704,14.414501027952486,284752129.5295483
2012-4,0.7710120400392818,565.656,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,0.4967659051106436,1.5404203139671968,889.8593785425385,1185.012662540744,17.821297886837666,14.61185510073734,83.27559205261083,2.227660011748408,1217.9371815628688,9.185091336374263,335287833.71341795,18346090.799960867,14.41175887700864,284751965.0763485
2012-5,0.7711549790871681,623.271,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,0.4997253113817448,1.2669482163481371,890.689013654921,1111.6431479475464,17.314029592150174,14.0104427505768,82.92241118578069,2.282422921277001,1216.2818690478937,9.22335543398267,335680371.5310108,18330590.321927037,14.409016726064792,284751800.6231487
2012-6,0.7712979181350543,586.932,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,0.5029167462560343,1.130733638430167,890.7821755913167,1097.0931766956312,17.92692721706843,13.812947054691938,79.71498143229181,2.445486768521659,1213.2479545990643,9.261619531591077,336072909.34860367,18315089.8438932,14.406274575120946,284751636.16994894
2012-7,0.7714408571829405,634.043,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.5042086493167157,1.166305805623554,890.4194822847923,1186.2635104213116,18.86925225705366,13.62928480290837,75.167375807159,2.6847757942035115,1212.069522367271,9.299883629199485,336465447.1661966,18299589.365859367,14.4035324241771,284751471.71674913
2012-8,0.7715837962308268,681.586,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.5080437824177294,1.3325248161377086,889.7128368388572,1157.644414577067,19.4310811199775,14.248014519705972,75.68954435171554,2.826449656622853,1207.937044240848,9.33814772680789,336857984.98378944,18284088.887825534,14.400790273233254,284751307.2635493
2012-9,0.771726735278713,614.072,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.5113169934898374,1.7128940919428717,888.7017620068553,1227.3606261708774,20.43509531005448,14.92542075186835,74.3254300521052,2.847982252756212,1201.913020478141,9.376411824416296,337250522.8013823,18268588.4097917,14.398048122289406,284751142.8103496
2012-10,0.7718696743265994,650.068,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.5142216507120998,2.120126608125013,888.0631698137635,1275.561262514501,20.55162391493641,15.668641965937695,76.90746978013439,2.723574382975788,1198.0472483465292,9.414675922024704,337643060.6189752,18253087.931757867,14.39530597134556,284750978.3571498
2012-11,0.7720126133744856,569.608,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,0.5167889655839224,2.0955963241643123,887.8098538652591,1244.9383588566986,20.42001771624046,16.35548743470565,80.13070155740358,2.5211692205375638,1193.1454685836354,9.45294001963311,338035598.436568,18237587.45372403,14.392563820401714,284750813.90395
2012-12,0.7721555524223719,527.422,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,0.5193867544247381,2.230431455812348,887.8431502044123,1248.5172935317323,20.712786948374283,16.850626294554555,80.92856144495451,2.432791344619593,1189.9902964149178,9.491204117241516,338428136.25416094,18222086.9756902,14.389821669457868,284750649.45075023
2013-1,0.7722984914702581,560.056,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,0.5221863719862307,1.880474997176644,888.1088285490708,1171.3329638171815,20.10474276869749,16.725050179044803,83.003343144189,2.4019518600470806,1187.7341752322477,9.529468214849922,338820674.0717538,18206586.497656364,14.38707951851402,284750484.9975504
2013-2,0.7723977865499126,513.715,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,0.5233931096446122,1.6335465805569884,888.4816914713192,1144.235146575057,19.541286629526645,16.302328925310487,83.50283042968374,2.3509942646056525,1186.6546811651533,9.567320168264825,339106217.6727936,18187689.82945427,14.384064816199489,284712459.10304224
2013-3,0.7724970816295673,553.798,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,0.525026199743976,1.4695802906539013,888.9994029660623,1054.6387612453475,18.76279301623193,15.880734002199612,85.12478421415915,2.317280211944177,1186.660195138565,9.605172121679724,339391761.27383333,18168793.16125218,14.381050113884951,284674433.20853406
2013-4,0.7725963767092219,623.269,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,0.5266872779102734,1.1758664626215576,889.6915788598156,1024.3075282929108,17.850562700273038,14.91137918931327,84.86825382634967,2.243923782852298,1182.818041265066,9.643024075094628,339677304.8748731,18149896.493050084,14.37803541157042,284636407.3140259
2013-5,0.7726956717888764,623.44,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,0.5277573520988988,1.0758874212215803,890.1901591653447,1048.1786709425533,17.39172758041107,14.049816615767394,83.0154812100275,2.2317573294281585,1180.1508311240889,9.68087602850953,339962848.47591287,18130999.824847996,14.375020709255883,284598381.4195177
2013-6,0.772794966868531,580.818,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,0.5282254376456321,0.9982720915810722,890.5097047294169,1072.0412321226163,17.2409559599793,13.668502133246902,81.937859380901,2.26734572936952,1175.9901300589968,9.718727981924433,340248392.07695264,18112103.156645898,14.37200600694135,284560355.5250095
2013-7,0.7728942619481856,678.442,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,0.5286927044984265,1.1644868011200469,890.3953968400035,1120.602901772672,17.119544649843878,13.093006643519402,79.79869423575043,2.3383772344190183,1172.9060576057768,9.756579935339332,340533935.6779924,18093206.488443807,14.368991304626816,284522329.6305013
2013-8,0.7729935570278402,680.488,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,0.5297850920637204,1.2967546926142286,889.7498458755759,1181.953028275393,17.461903694355023,13.141950734519662,78.33074383852711,2.3878767290360767,1166.2403582541892,9.794431888754236,340819479.2790322,18074309.820241712,14.365976602312282,284484303.7359931
2013-9,0.7730928521074948,652.39,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,0.5307016119244716,1.309943236057056,888.7349662504628,1193.7151641477224,17.959313646116602,13.793150385892876,78.92013619559386,2.373313140961632,1159.075705809123,9.832283842169137,341105022.88007194,18055413.152039617,14.362961899997748,284446277.8414849
2013-10,0.7731921471871493,682.758,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,0.5310194068768279,1.6655126588128844,888.1889219413854,1298.0637942557998,18.646468942804933,14.083157099916546,77.13873846456433,2.285233856698549,1153.0847230231464,9.87013579558404,341390566.4811117,18036516.483837526,14.359947197683212,284408251.9469767
2013-11,0.773291442266804,590.151,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,0.529456728878577,1.584070539961122,887.7877178522918,1388.3351197819502,19.40842984684654,14.51869112934699,75.6954835913929,2.1964653217202685,1144.7291476420116,9.90798774899894,341676110.0821515,18017619.81563543,14.356932495368678,284370226.05246854
2013-12,0.7733907373464586,486.646,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,0.5278139108873608,1.6789297447837226,887.7123428044187,1435.5204077652686,19.86419638373601,14.920712030604964,75.395118712258,2.119289805775,1139.197190319854,9.945839702413842,341961653.68319124,17998723.14743334,14.353917793054144,284332200.1579604
2014-1,0.7734900324261131,626.094,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,0.526091300830179,1.8875520631257243,888.1392107299453,1463.4917019094144,19.90842566371339,14.835447539501365,74.76221170875021,2.053426385131338,1136.4257162931865,9.983691655828745,342247197.284231,17979826.479231246,14.35090309073961,284294174.2634522
2014-2,0.7735142687624056,571.863,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,0.5257328022050558,1.582022604593975,888.2678426152542,1394.9343710381113,19.36785266070953,14.492802394925926,75.47167102013161,2.041086761697005,1131.860891653581,10.012389940425798,342454090.15223575,17960617.606002823,14.348386750391656,284256954.2182994
2014-3,0.773538505098698,615.5965000000006,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,0.5257505596218713,1.4741561507730527,888.756280223115,1308.3705854409127,18.67014974069449,14.10906573898822,76.72335709271786,1.9781316045961763,1126.9805189808098,10.041088225022854,342660983.0202405,17941408.7327744,14.345870410043702,284219734.1731466
2014-4,0.7735627414349905,659.33,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,0.5255447882757057,1.3245420777795966,889.5773227422222,1224.4806289692235,17.797785934545704,13.312144686576,76.9709011317083,1.9624784360713985,1121.969652432795,10.069786509619908,342867875.8882452,17922199.85954598,14.34335406969575,284182514.1279938
2014-5,0.7735869777712829,659.33,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,0.5253157858913192,1.4078647451182094,890.1895146272326,1207.7576302340235,17.18664359740398,12.286804058841142,75.35460535546933,1.9735302907627843,1116.9042218091492,10.098484794216962,343074768.75625,17902990.986317556,14.340837729347797,284145294.082841
2014-6,0.7736112141075754,659.33,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,0.5242053874119228,1.3646391862457317,890.5090302397988,1236.5423562000449,17.10588587663478,11.795608572016944,73.70865741873571,2.02207509086998,1111.769196938388,10.127183078814015,343281661.6242547,17883782.113089133,14.33832138899984,284108074.0376882
2014-7,0.7736354504438678,659.33,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,0.5223949515171449,1.5014124300953515,890.5314245074152,1295.6273911430876,17.240807987196654,11.360746411451158,71.59272618010743,2.162883581740636,1106.591292263097,10.155881363411073,343488554.49225944,17864573.239860713,14.335805048651888,284070853.9925354
2014-8,0.7736596867801602,659.33,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,0.5225620189089905,1.8300971713543264,889.7717602178549,1366.6454860194658,17.76588960659738,11.608337236458924,70.60361414145068,2.2465340096165787,1101.3317657012044,10.184579648008125,343695447.3602642,17845364.36663229,14.333288708303932,284033633.9473826
2014-9,0.7736839231164526,659.33,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,0.5197970849598326,1.7053872751805643,889.103882091784,1413.651381211399,18.50078957411656,12.371359641249176,70.64984350718996,2.2606497482546786,1096.0492381508325,10.21327793260518,343902340.2282689,17826155.493403867,14.330772367955978,283996413.90222985
2014-10,0.7737081594527451,659.33,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.5177252500918732,1.9380557613021665,888.7287777224568,1456.988472548767,19.268929938477758,13.070868498553727,70.49109589770646,2.2079838902978586,1090.7818431762228,10.241976217202234,344109233.09627366,17806946.620175444,14.328256027608024,283959193.857077
2014-11,0.7737323957890375,659.33,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,0.5157559357935013,2.033770955148215,888.2304273972411,1458.8325286516858,19.79132910794977,14.026746566077051,72.13391764143192,2.0999271206842427,1085.4858436537966,10.270674501799288,344316125.9642784,17787737.74694702,14.325739687260072,283921973.8119242
2014-12,0.77375663212533,659.33,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,0.5138981188590029,1.871453959517904,888.1690471581467,1455.768676097514,20.17700697322234,14.64310662903837,73.0552846032828,2.003128824723095,1080.1817988301557,10.299372786396344,344523018.83228314,17768528.8737186,14.323223346912116,283884753.76677144
2015-1,0.7737808684616224,599.1650000000009,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,0.5119493711943961,1.8235066367468376,888.2026652091018,1415.2805566312684,20.07824399541922,14.920322404559714,74.58020424783471,1.981763828478696,1074.8338994625367,10.328071070993396,344729911.7002879,17749320.000490177,14.320707006564165,283847533.72161865
2015-2,0.7741790734781056,539.0,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,0.5099037181170117,1.4676615059017073,888.3980323922939,1300.397014591192,19.326924805397034,14.910202148428466,77.58333339769945,1.9871962927656663,1068.1777912106766,10.32140209327166,344908316.3180367,17739457.620241467,14.32075148353989,283853896.06280667
2015-3,0.7745772784945886,539.0,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,0.5092202611470606,1.3062259568751495,889.1325499426074,1216.8095814186709,18.574267558093577,14.394639964047826,78.52525673703018,2.0027273763056432,1063.674620278661,10.314733115549922,345086720.9357854,17729595.239992753,14.320795960515616,283860258.4039947
2015-4,0.7749754835110717,539.0,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,0.5084895277063073,1.080608969484626,889.8203084049036,1155.967563361571,17.858323217683484,13.691210778419377,78.45222664246567,1.9725432984211224,1057.9100995089254,10.308064137828184,345265125.5535342,17719732.859744042,14.32084043749134,283866620.74518275
2015-5,0.7753736885275548,539.0,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.5077099817837774,0.8779439347675134,890.4890154973915,1144.882230710419,17.279203070736084,12.92976318820271,77.60980178230287,1.9620043696520169,1052.2501129424736,10.301395160106448,345443530.17128295,17709870.47949533,14.320884914467069,283872983.0863708
2015-6,0.775771893544038,539.0,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,0.5070967701446932,0.9302691606121692,890.5260344612021,1170.4842248852808,17.47420275636312,12.585638779650234,75.5471403277736,1.9709356054181668,1047.4820195685047,10.294726182384707,345621934.78903174,17700008.099246617,14.320929391442796,283879345.4275588
2015-7,0.7761700985605211,539.0,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,0.5070737361140618,1.0362435865428543,890.1739842465005,1252.1997218007436,18.034195419095937,12.606714007275972,73.5274938975726,2.020379458937058,1044.1719904914394,10.288057204662971,345800339.4067805,17690145.718997907,14.32097386841852,283885707.76874685
2015-8,0.7765683035770041,539.0,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,0.5070406959429523,1.3080802778686331,889.4475879637591,1286.4570658030295,18.703980157546567,13.18021587663132,73.29352030011987,2.072519775774716,1042.262912153829,10.281388226941235,345978744.0245293,17680283.338749196,14.321018345394249,283892070.10993487
2015-9,0.7769665085934873,539.0,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,0.5069846878588551,1.682159905830447,888.8025952439006,1321.8088633668874,19.54947442647648,14.0475808536265,73.534819566106,2.0793983207354088,1040.031184099303,10.274719249219498,346157148.6422781,17670420.958500482,14.321062822369974,283898432.4511229
2015-10,0.7773647136099704,539.0,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,0.5071129138983322,1.8336985777926265,888.2353636557658,1338.2152288528198,19.97912857187414,14.846167304542718,74.99927169487955,2.1067676743316763,1037.2156084375863,10.26805027149776,346335553.2600268,17660558.57825177,14.321107299345702,283904794.7923109
2015-11,0.7777629186264534,539.0,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.5072372711844854,2.172480304259321,887.8979670916888,1346.5599776445815,20.39894674090019,15.562681979193304,76.12589438248678,2.0163842597927326,1032.9513174693675,10.261381293776022,346513957.8777756,17650696.19800306,14.321151776321429,283911157.1334989
2015-12,0.7781611236429365,539.0,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,0.5069878944968509,2.306668970160939,888.1169741458068,1365.2719686431526,20.584654332684966,15.91991920019422,76.81575990679828,1.981913927504472,1027.6947984862525,10.254712316054285,346692362.49552435,17640833.817754347,14.321196253297153,283917519.474687
2016-1,0.7785593286594197,478.5,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,0.5067669553868405,2.136586305165546,888.1811224886802,1372.3318893472317,20.64850363828259,15.93712664960149,76.56339552126484,1.9322496183844355,1023.7972791193862,10.248043338332549,346870767.11327314,17630971.437505636,14.32124073027288,283923881.815875
2016-2,0.7785787175129001,418.0,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,0.5065766626226907,2.300350155185902,888.783358389542,1349.3071155884295,20.24718164316122,15.589425757267335,76.65099308786057,1.8555807563213125,1019.0120760283754,10.209792728278416,346967062.6852042,17628115.44250964,14.322733105964616,283950351.65633225
2016-3,0.7785981063663806,418.0,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,0.5059816393659077,2.025503723633289,889.4113336926288,1268.719575958871,19.255433180922648,14.869649553697178,77.68380001840384,1.8686891501877372,1017.6873048640128,10.171542118224284,347063358.2571353,17625259.44751364,14.324225481656352,283976821.49678946
2016-4,0.778617495219861,418.0,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,0.5053741103810921,1.657173994537502,889.9071292960917,1237.56242914601,18.430521403481947,13.776062645672257,76.52689177013859,1.863324473858312,1015.4013325642528,10.133291508170151,347159653.82906634,17622403.452517644,14.32571785734809,284003291.3372467
2016-5,0.7786368840733415,418.0,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,0.5049624638934469,1.593594946499063,890.3362311390348,1211.9902940663862,17.612312471833516,12.81421005627325,75.92016645187732,1.9267735955568328,1009.2378181646036,10.095040898116022,347255949.4009974,17619547.457521647,14.327210233039828,284029761.1777039
2016-6,0.7786562729268219,418.0,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,0.5045470899751231,1.4754432719138066,890.4420082752912,1245.535337742734,17.41533743404528,12.265791505030366,74.50206577013675,2.0034141752530488,1012.2807008890588,10.05679028806189,347352244.97292846,17616691.46252565,14.328702608731565,284056231.0181612
2016-7,0.7786756617803023,418.0,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,0.5041459002315148,1.3974074250695268,890.0006843933469,1277.926590251131,17.710834508608112,12.300280037760505,73.48356661229423,2.100441585387827,1013.6259805615216,10.01853967800776,347448540.5448595,17613835.467529655,14.3301949844233,284082700.8586184
2016-8,0.7786950506337829,418.0,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,0.5041816338787469,1.6564773171388858,889.328495131767,1293.5346802047543,17.989019278874473,12.800006306266711,74.4430903096631,2.181305345816263,1016.1163771157168,9.980289067953626,347544836.1167906,17610979.472533654,14.331687360115035,284109170.69907564
2016-9,0.7787144394872633,418.0,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,0.5040106056128236,1.735790183274245,888.6853200953984,1310.5847711035333,18.54483146482656,13.55613772139635,75.35131906354033,2.2232161795706817,1018.3888444040596,9.942038457899494,347641131.68872166,17608123.477537658,14.333179735806771,284135640.5395329
2016-10,0.7787338283407438,418.0,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,0.5040965958302316,1.6496363641371363,888.1174579591004,1328.254756315859,19.160143848128136,14.316932828598658,75.91873031231636,2.161005354790661,1020.7389145025218,9.903787847845363,347737427.2606527,17605267.48254166,14.33467211149851,284162110.3799901
2016-11,0.7787532171942242,418.0,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,0.5040225416616267,2.0493312012374973,887.8757160436527,1366.8420157866951,19.60842473577956,14.871714009602746,76.3093747206364,2.099302647720493,1021.3893317016008,9.865537237791232,347833722.8325838,17602411.48754566,14.336164487190246,284188580.22044736
2016-12,0.7787726060477047,404.297,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,0.5039871662711802,2.040962094375113,887.8513494970148,1411.9881166579924,19.96937026700154,15.189781187908304,76.06687899644876,2.0670381813770624,1022.8763399124892,9.8272866277371,347930018.40451485,17599555.492549665,14.337656862881984,284215050.06090456
2017-1,0.7787919949011851,390.594,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,0.5039889835653063,2.0142723673895224,888.039092560533,1379.5580550179427,19.85358241539212,15.31326635286316,77.00256318553296,2.0157831063663,1024.6382582436154,9.78903601768297,348026313.9764459,17596699.49755367,14.33914923857372,284241519.9013618
2017-2,0.7787525403171032,338.767,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,0.5040306083075697,2.069351563189426,888.3395142470664,1316.1377314660642,19.225571335139517,15.004063615162083,78.33904007832734,2.0073834610460763,1026.2204492391477,9.772787307276202,348012150.6485423,17601849.29772406,14.340056251951149,284245167.4571347
