,Distrito Federal - value,Distrito Federal - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Distrito Federal - IDH,Distrito Federal - Consumo de Cimento (t),Distrito Federal - PIB - Estadual,Distrito Federal - PIB - Construção Civil,Distrito Federal - PIB - Per Capita,Distrito Federal - PIB - Preços de Mercado,Distrito Federal - Produção de Cimento (t)
2014-2,0.3295668777310663,11.824281346677628,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,2.3178641558959647,886.5263436665066,1466.658136179519,21.358212318933568,15.673702169741514,73.01985418365993,2.23819518320643,0.8326382393118427,87.351,139389842.71545705,3473474.95260384,43.88081440987861,113570758.15865016,306.492984918591
2014-3,0.3304951432052493,11.84877437153806,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,2.333326088379036,887.0510933944281,1440.8717088563826,20.98489676641434,15.247251093806236,72.63029077654039,2.1118835764381467,0.8326150547553727,87.6755,139510440.27696216,3470252.2371507483,43.87795841086126,113582785.88130988,304.40928401884025
2014-4,0.3312974770562735,11.873267396398496,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,2.249218686658551,887.8103862328182,1454.6622671814596,20.590542641627824,14.098842519832402,69.36716429502404,2.0570401840616674,0.8325918701989026,88.0,139631037.8384673,3467029.521697657,43.87510241184391,113594813.60396956,302.22194509673096
2014-5,0.3319824721646603,11.89776042125893,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,2.0945125996000367,888.3606043005414,1480.1839862600032,20.40800951450396,12.33247978677064,63.502287138867175,2.055267503990805,0.8325686856424326,88.0,139751635.3999724,3463806.8062445656,43.87224641282657,113606841.32662924,299.95493074028616
2014-6,0.3323963397956339,11.922253446119363,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,2.1943243772544188,888.5926191325412,1523.424329990002,20.768849718069823,11.318843179065125,58.942717909221926,2.1362074310255417,0.8325455010859625,88.0,139872232.96147755,3460584.0907914746,43.86939041380923,113618869.04928894,297.6082815259128
2014-7,0.3325768088811457,11.9467464709798,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,2.340787055029945,888.5007620823278,1573.172494776819,21.310743790528544,10.527164577829708,54.838150407951126,2.2655584834729985,0.8325223165294924,88.0,139992830.52298266,3457361.3753383835,43.86653441479188,113630896.77194864,295.1913454067794
2014-8,0.3325571946179245,11.971239495840234,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,2.3678526397052337,887.8258042543777,1574.588609345221,21.80749871656198,10.99798413962246,55.22808518803647,2.3021414868195227,0.8324991319730224,88.0,140113428.0844878,3454138.6598852924,43.86367841577453,113642924.49460834,292.71091101325896
2014-9,0.3327490041716603,11.995732520700669,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,2.3494707451697794,887.2616930342652,1524.9473386545392,21.995732197040315,12.286508570982246,59.50669381871656,2.353499828452504,0.8324759474165523,88.0,140234025.64599293,3450915.9444322013,43.86082241675719,113654952.21726803,290.1747375395535
2014-10,0.3331267777594301,12.020225545561102,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,2.7201096179368176,886.9971380514597,1525.3150539099763,22.072391931619304,13.19439894187056,62.42149119646824,2.301624292805869,0.8324527628600823,88.0,140354623.20749804,3447693.22897911,43.857966417739846,113666979.93992773,287.5979975659808
2014-11,0.3336086128283657,12.044718570421535,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,2.4603670821250003,886.7344762412566,1497.0330553971596,21.95407295857785,14.377286026792788,66.76947338942954,2.287187183276727,0.8324295783036122,88.0,140475220.76900318,3444470.5135260187,43.8551104187225,113679007.66258743,284.9738315288064
2014-12,0.3340963051171739,12.06921159528197,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,2.580996005796279,886.7425929767095,1460.249938236616,21.830720661354317,15.025115123833508,69.81439008589071,2.2433195433952933,0.8324063937471422,88.0,140595818.3305083,3441247.798072928,43.85225441970515,113691035.38524713,282.3131326125842
2015-1,0.3341965197179667,12.093704620142406,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,2.65862108757868,886.8019522106787,1462.5555750561457,21.871972213603986,15.585087590933098,71.69361295252746,2.1544823444547085,0.8323832091906721,78.54150000000004,140716415.89201343,3438025.082619837,43.849398420687805,113703063.10790682,279.5814048974876
2015-2,0.3342629263355327,12.105795088174576,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,2.286300548276768,886.9899191335778,1383.8438867771315,21.36537423545433,16.050942497788423,75.27002589156511,2.1518184409268164,0.832566577680093,69.083,140791959.0110205,3437448.4510030635,43.847661688725786,113707682.45447338,276.0403740454085
2015-3,0.3343409679726112,12.117885556206748,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,2.369450661792635,887.5653324605988,1356.4548491510798,20.89861852217365,15.7567950662073,75.61021253019219,2.1366693915661714,0.832749946169514,69.083,140867502.1300276,3436871.819386291,43.84592495676377,113712301.80103992,273.17319811470213
2015-4,0.3346147603740387,12.129976024238918,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,1.9069345374805011,888.1406047678211,1382.32251282501,20.659143869418184,14.79504773078604,72.3344045230033,2.2128795081251447,0.8329333146589349,69.083,140943045.2490347,3436295.1877695182,43.84418822480176,113716921.14760648,270.01529054267866
2015-5,0.3346761550924508,12.14206649227109,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,1.58176791874075,888.6449642473106,1431.2395204312077,20.45759798717147,13.183795236684134,66.86525749185265,2.354822190492811,0.833116683148356,69.083,141018588.36804178,3435718.556152745,43.842451492839736,113721540.49417304,267.6685876132112
2015-6,0.3346825454568482,12.15415696030326,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,1.4152586690615865,888.6593364115354,1489.5288233421486,20.992189859536587,11.80504378463698,60.46721326065971,2.3869550866161657,0.8333000516377769,69.083,141094131.48704886,3435141.924535972,43.84071476087772,113726159.8407396,265.4255000104066
2015-7,0.3348385780101959,12.166247428335431,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,1.125467763971523,888.2848706421097,1546.3314248138886,21.903088555452747,10.962870918503787,55.241990886773614,2.4024151270252534,0.8334834201271979,69.083,141169674.60605595,3434565.2929191994,43.8389780289157,113730779.18730617,263.6972796946089
2015-8,0.334840709153212,12.1783378963676,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,1.3321236607953324,887.6595545534904,1576.0618606726348,22.57662187209568,11.169376381572528,54.269361135361386,2.3928921816453923,0.8336667886166188,69.083,141245217.72506303,3433988.661302427,43.83724129695368,113735398.53387274,261.7778412260081
2015-9,0.3348516428311356,12.190428364399772,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,1.4471587250649562,887.2036895741888,1566.692396799516,23.122657542292224,12.1032996480466,56.01987056523284,2.2979275260035945,0.8338501571060397,69.083,141320760.8440701,3433412.0296856537,43.83550456499166,113740017.8804393,260.0981944970159
2015-10,0.3346724164148091,12.202518832431943,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,1.719885997792229,886.7686477320897,1505.4398881354468,22.98258034489788,13.56226323529252,61.70987511616776,2.314440613862833,0.8340335255954607,69.083,141396303.9630772,3432835.3980688807,43.83376783302964,113744637.22700584,258.5241996168087
2015-11,0.3341559075077576,12.214609300464112,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,2.0564557034290134,886.6640273502727,1514.3652339282576,22.79621132938505,14.799959807058992,65.96664235843038,2.254535838080268,0.8342168940848816,69.083,141471847.0820843,3432258.766452108,43.83203110106763,113749256.5735724,256.6498665041796
2015-12,0.3338511804150239,12.226699768496283,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,2.0455575321623964,886.9150657068021,1508.8225952880628,22.703490110021885,15.48497018888732,68.37956041333885,2.233236467954989,0.8344002625743027,69.083,141547390.20109138,3431682.1348353354,43.83029436910561,113753875.92013896,254.12185694352965
2016-1,0.3331460891739975,12.238790236528455,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,2.1348525998429837,886.9802270949227,1525.8979258033928,22.63052021058337,15.640730470963389,68.78198794412307,2.2582185185461,0.8345836310637236,60.29150000000004,141622933.32009846,3431105.5032185623,43.82855763714359,113758495.26670551,251.9396230635095
2016-2,0.3324772124853911,12.226027069609184,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,1.9284192572788053,887.5747960361568,1583.200754261752,22.636475905681294,15.138960045337258,66.080596228301,2.195319279122972,0.8344895676626912,51.5,141632280.31688112,3430741.394815637,43.82638999199791,113749938.4702078,249.32596090716663
2016-3,0.3319488519701732,12.213263902689912,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,1.8118163924669044,888.1510559578952,1540.7650152609326,22.184623992388094,14.321051759727313,64.3645203990926,2.229035468565854,0.8343955042616588,51.5,141641627.31366378,3430377.286412712,43.82422234685222,113741381.67371006,246.9180437990617
2016-4,0.3313540297000696,12.200500735770644,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,1.6950176499177387,888.6098840582818,1556.4524677892557,21.825688433340563,12.903836838203688,60.22796322347833,2.269065126103197,0.8343014408606264,51.5,141650974.31044644,3430013.178009786,43.82205470170653,113732824.87721232,244.879298371836
2016-5,0.331069469549943,12.18773756885137,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,1.6500506599326896,889.0421744027655,1542.0553784633096,21.53762618764126,11.833774332550869,57.38341104884448,2.290288860618523,0.834207377459594,51.5,141660321.3072291,3429649.069606861,43.81988705656085,113724268.08071458,241.97723094596347
2016-6,0.3308467552108671,12.1749744019321,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,2.132003461418208,889.0716321929774,1555.618002361201,21.678748014915623,10.907872226115945,53.914016699091086,2.369988176152193,0.8341133140585616,51.5,141669668.30401176,3429284.961203936,43.81771941141516,113715711.28421684,240.8196446527849
2016-7,0.3308722738928107,12.162211235012828,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,2.465508370703901,888.5900561661408,1569.5526524458198,22.058679198881407,10.942261837033728,52.86270946289016,2.390581266483268,0.8340192506575292,51.5,141679015.30079442,3428920.8528010105,43.81555176626948,113707154.48771912,239.4801949206802
2016-8,0.3308946303216202,12.149448068093555,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,2.8346686276915447,887.9599431441709,1519.1412747513928,22.227037198669368,11.87941970937043,55.85583885397868,2.4010474739415573,0.8339251872564968,51.5,141688362.2975771,3428556.7443980854,43.8133841211238,113698597.6912214,238.70286998364617
2016-9,0.3311015167645528,12.136684901174286,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,3.0935619182130134,887.3853309981657,1508.9931769527186,22.36112356430012,12.884327574261706,59.03354359418987,2.417983804262667,0.8338311238554644,51.5,141697709.29435977,3428192.63599516,43.81121647597811,113690040.89472364,238.13953970024292
2016-10,0.3314311598786934,12.123921734255012,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,2.521998829700772,886.913922634954,1486.3795536544371,22.253823399568045,14.036463284519089,63.35532316599353,2.3367610854929906,0.833737060454432,51.5,141707056.29114243,3427828.5275922343,43.80904883083242,113681484.09822592,237.39774965687505
2016-11,0.3314618615545968,12.111158567335742,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,2.5832379981084848,886.6979601478348,1457.7204807070375,22.008518401685013,14.8770595139053,67.34335756817049,2.3094488322946867,0.8336429970533996,51.5,141716403.2879251,3427464.419189309,43.80688118568674,113672927.30172816,236.07670611354055
2016-12,0.3314139686714585,12.098395400416472,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,2.5420992595194,886.6623728431866,1492.5390027547585,22.0534221424128,15.276025338516272,68.5852445222204,2.216793419586301,0.8335489336523672,48.47700000000003,141725750.28470775,3427100.310786384,43.80471354054105,113664370.50523044,234.55251463276252
2017-1,0.3313877985399133,12.0856322334972,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,2.378816715203861,886.735908262931,1491.6855501834586,22.066178186085832,15.61130371856083,69.63353538700305,2.157383093255166,0.8334548702513348,45.454,141735097.28149042,3426736.2023834586,43.80254589539537,113655813.70873272,232.90481572355336
2017-2,0.3317835389240348,12.080074394936076,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,2.362925360795381,886.982539850338,1471.7814625613194,21.83720198815366,15.60400365767893,70.27658260137154,2.1548759453625124,0.8333901344199055,35.599,141700180.29952574,3428666.131878266,43.80187446687442,113638667.382363,231.2142322710241
2017-3,0.332206408568698,12.07451655637495,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,2.3028453507915687,887.5140458509222,1487.2080335426474,21.585378441549405,14.961802651007137,68.47085567867691,2.175313945642043,0.8333253985884762,49.981,141665263.31756106,3430596.061373073,43.80120303835348,113621521.05599327,230.43129060215915
2017-4,0.332734274703312,12.068958717813826,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,2.2414303058709826,888.4324876170042,1498.615525426234,20.87886451807737,13.633023526677873,65.726595828524,2.3742078149556898,0.8332606627570469,39.881,141630346.33559638,3432525.9908678806,43.80053160983254,113604374.72962356,229.2733741223113
2017-5,0.3330632443835014,12.0634008792527,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,2.3441079466721755,888.8846384822302,1529.3752934381323,20.621563307952247,11.956689592455986,60.99007578919186,2.433912293887818,0.8331959269256177,48.598,141595429.35363168,3434455.920362688,43.7998601813116,113587228.40325382,229.34302888924265
2017-6,0.3333160421241349,12.057843040691576,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,2.1408168683301483,889.3100906165355,1582.9810225714652,20.594951970637247,10.414109267726234,55.77229012580317,2.635799078956205,0.8331311910941884,49.942,141560512.371667,3436385.849857495,43.79918875279065,113570082.0768841,228.44622156834524
2017-7,0.3339003991989777,12.052285202130452,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,2.072609414957697,889.0590519527393,1616.5133374513,21.146948137875093,9.449267893463372,51.396643792340925,2.721447620786544,0.8330664552627591,53.235,141525595.38970232,3438315.7793523027,43.79851732426971,113552935.7505144,227.9906852736093
2017-8,0.3347792118762996,12.046727363569326,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,2.038377514716558,888.1439758901024,1577.9742649236782,21.737624830104263,10.149647913091204,52.4557801886056,2.6333632151679103,0.8330017194313298,59.29,141490678.40773764,3440245.7088471097,43.797845895748765,113535789.42414469,227.2236731425685
2017-9,0.3355738751971789,12.041169525008202,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,1.8988052089522676,887.5361508193375,1516.6701486751986,21.84992317351461,11.397912312198844,56.53920646993506,2.6164644988530843,0.8329369835999005,54.875,141455761.42577296,3442175.638341917,43.79717446722782,113518643.09777495,225.66217991637583
2017-10,0.3362498391230166,12.035611686447076,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,2.1888410512461745,886.8083657689441,1488.358686568352,22.046803980274863,12.753491446560266,60.7884676885796,2.4763323442966225,0.8328722477684714,57.52,141420844.44380826,3444105.567836724,43.79650303870688,113501496.77140522,224.31260819024035
2017-11,0.337539174280327,12.030053847885952,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,2.511982866111655,886.3945477788958,1452.941465874609,21.73485668016564,14.29807522603494,66.91137938628673,2.3932593148924224,0.832807511937042,49.573,141385927.46184358,3446035.497331532,43.79583161018593,113484350.4450355,222.7100655080655
2017-12,0.3385306695205834,12.024496009324826,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,2.564617097551856,886.2912654219954,1465.2913558103626,21.80754302740943,14.98757917908732,69.04453974273989,2.315005224684096,0.8327427761056128,40.698,141351010.4798789,3447965.4268263387,43.79516018166499,113467204.11866578,221.10770222243048
2018-1,0.3394833121553908,12.018938170763702,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,2.802552431599719,886.5094282351757,1469.1576709423832,21.66938810638365,15.399384507229607,70.86115545349901,2.304097832214486,0.8326780402741835,47.195,141316093.49791422,3449895.3563211462,43.79448875314405,113450057.79229608,220.09476028934685
2018-2,0.3411432554815417,12.019331814461372,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,2.752898296995848,886.9065366212886,1460.7994569819125,21.27015665281701,15.38138228701801,71.88651637844141,2.284110797462353,0.8325846920944424,43.527,141226346.57201734,3451725.527345793,43.78894305514719,113425017.30716886,218.59555900824145
2018-3,0.3424548073794224,12.019725458159042,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,2.752254848541746,887.6390302087506,1462.6312193557976,20.90911673961301,14.6720928195394,70.19346622085807,2.242543095425858,0.8324913439147014,45.488,141136599.6461205,3453555.69837044,43.78339735715033,113399976.82204166,217.64191815316136
2018-4,0.3436079901428764,12.020119101856714,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,2.659636353522701,888.3886340876574,1483.1129956749985,20.399107300649774,13.407898915640851,67.05594726919138,2.271937906453483,0.8323979957349603,44.96,141046852.7202236,3455385.8693950865,43.77785165915347,113374936.33691444,216.71544620120423
2018-5,0.3448580709682398,12.020512745554385,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,2.1829578998120587,888.8606468540899,1506.5505921191218,20.374047984316064,12.191916718992994,62.577636678601614,2.2619711275045224,0.8323046475552193,36.721,140957105.79432672,3457216.040419733,43.77230596115661,113349895.85178724,216.66959207527304
2018-6,0.3455884505890214,12.020906389252056,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,2.3372120662024827,888.7952893297434,1539.8813757031694,20.77095053500128,11.220781468875748,58.14450691093377,2.2397350968244227,0.8322112993754782,54.463,140867358.86842984,3459046.21144438,43.76676026315975,113324855.36666004,218.19345658811605
2018-7,0.3470321586579634,12.021300032949725,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,2.32405613537776,888.3639919896292,1525.890776408676,21.276514605105397,11.424973933373874,57.35166402948529,2.227036847152226,0.8321179511957373,51.462,140777611.94253296,3460876.3824690264,43.761214565162895,113299814.88153283,218.99104458679625
2018-8,0.3490803195715379,12.021693676647397,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,2.1815728305958357,887.7510752485387,1473.4467041601768,21.6236736619119,12.366987594381303,60.02550170287085,2.1908214628485645,0.8320246030159962,58.854,140687865.0166361,3462706.553493673,43.75566886716604,113274774.39640564,220.42549049834963
2018-9,0.3516596193521484,12.022087320345063,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,2.5051847056414798,887.1956564170238,1461.4712355082904,21.814730018311923,13.30774272711727,62.98502773552375,2.1705573786504018,0.8319312548362552,53.94,140598118.09073922,3464536.72451832,43.75012316916918,113249733.91127844,220.93085010069052
2018-10,0.3537975398131198,12.022480964042735,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,2.4911234980318846,887.1259104709669,1464.389206843926,21.90374664700812,14.479374673379114,66.57139118153532,2.1655871618708056,0.8318379066565141,51.514,140508371.16484234,3466366.8955429667,43.74457747117232,113224693.42615125,221.34187684355683
2018-11,0.3564988945056591,12.022874607740407,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,2.29821227773585,887.0264301783075,1475.0370239172764,21.873842775882085,15.132910965181486,69.19016008124666,2.1471428739361547,0.8317445584767731,42.635,140418624.23894548,3468197.0665676137,43.73903177317546,113199652.94102402,221.7994712759381
2018-12,0.3589690380352726,12.023268251438076,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,2.365002706026359,887.1425785528111,1498.120548877143,22.0209265868384,15.5953425424745,70.30079228174172,2.1335880473582933,0.831651210297032,40.371,140328877.3130486,3470027.2375922604,43.73348607517861,113174612.45589682,221.95228280986456
2019-1,0.361653835369228,12.023661895135747,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,2.584659245763881,887.230056164631,1478.2069110183795,22.03238784777997,16.152187318964344,72.31740687897408,2.0365965248644384,0.831557862117291,48.99,140239130.38715172,3471857.408616907,43.72794037718175,113149571.9707696,222.8693393032748
2019-2,0.3642306932637038,12.01637525554553,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,2.83145258048387,887.2628872698705,1427.5593709006057,21.79863382577042,16.42725886433981,74.19990220902295,1.9674588455378763,0.8313499671333311,44.726,140066728.54508367,3474199.890287824,43.71932875740559,113104383.75001962,223.1894928457181
2019-3,0.3671296147808399,12.00908861595531,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,2.9154478191849016,887.867799223994,1437.5348760333109,21.38033016623066,15.863529085761522,73.28627126582545,2.0075422496442448,0.8311420721493712,44.491,139894326.70301563,3476542.3719587405,43.71071713762943,113059195.52926964,223.98596755132408
2019-4,0.3701688638872101,12.00180197636509,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,3.086362634508136,888.3753768313981,1465.313385715828,20.897264932564728,14.624614106538314,70.12847486877443,2.0523621280046034,0.8309341771654113,43.901,139721924.86094755,3478884.853629657,43.70210551785328,113014007.30851965,225.4041854482458
2019-5,0.3734634473399427,11.994515336774873,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,2.9145313947141696,889.0164761483605,1501.6630577907467,20.717443225782823,13.10647128714924,65.02629256931426,2.2058867584583184,0.8307262821814513,55.019,139549523.0188795,3481227.3353005745,43.69349389807712,112968819.08776966,226.9430591487751
2019-6,0.3772267167880334,11.987228697184657,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,2.4866017030147747,889.2708281310018,1547.4382838640377,21.06670158349069,11.510287667571069,58.81205826850591,2.3563214167813102,0.8305183871974914,50.942,139377121.17681146,3483569.816971491,43.68488227830097,112923630.86701968,227.724937317337
2019-7,0.3818371387199497,11.979942057594435,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,2.48628463660134,888.848949644087,1570.1677264653524,21.733086056309716,10.899754843364644,54.83347766110593,2.379399700258649,0.8303104922135315,63.992,139204719.3347434,3485912.298642408,43.676270658524814,112878442.64626968,229.1871560060919
2019-8,0.3861623783020103,11.972655418004216,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,2.3531250612431904,888.2122051815886,1555.317483901264,22.40940151638388,11.396905004949156,54.69526505437808,2.36618335753406,0.8301025972295716,64.127,139032317.49267536,3488254.780313325,43.66765903874865,112833254.42551968,230.29834928634665
