,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - IDH Educacao,Minas Gerais - value,Minas Gerais - IDH Renda,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - IDH Longevidade
2012-10,0.7718696743265994,650.068,0.7338268518518519,0.5142216507120998,0.7366612247844335,1198.0472483465292,9.414675922024704,337643060.6189752,18253087.931757867,14.39530597134556,284750978.3571498,276991664.1561414,2412564054.7724338,2704674046.3129416,5501002862.319127,621812310.0205157,726695421.8292661,269350335555.4044,18713347924.53338,320863460118.8193,610348504.4717455,8118824189.210009,8650697634.171879,10896580104.015266,65235114445.70123,121770864005.84816,171756072354.36243,1607906398.8216949,25484666921.603355,26575788503.478794,1.3556606360451813,2.3465764850189963,1.1066469833905856,0.8795482336962319,3.654910086362617,479620156075.6572,1320512434.8715844,0.0,41457886699.51627,118264121103.93896,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.8522200111952862
2012-11,0.7720126133744856,569.608,0.7341590534979424,0.5167889655839224,0.7363669357148749,1193.1454685836354,9.45294001963311,338035598.436568,18237587.45372403,14.392563820401714,284750813.90395,275508588.2131033,2387521147.931604,2739037472.979794,5448173514.341436,611477539.9526107,715959922.332587,272656548322.1877,18957890583.14461,323191960018.03815,629720268.6244316,8172568000.763584,8715301342.491684,10935996686.817028,65378712758.27504,123521410820.78264,173829164765.70856,1594658287.1280496,25561538924.43447,26614570486.209667,1.3601542735489027,2.338134791458633,1.1229615263484822,0.8891431053693963,3.70640350009386,481647406598.1029,1318005914.7450356,0.0,42017145950.82837,120239347238.02403,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,0.8522214491769547
2012-12,0.7721555524223719,527.422,0.734491255144033,0.5193867544247381,0.7360726466453162,1189.9902964149178,9.491204117241516,338428136.25416094,18222086.9756902,14.389821669457868,284750649.45075023,273941045.4483612,2361223426.453321,2773820436.404492,5392461395.753701,600697333.697302,704791554.677603,276014123444.8545,19207124187.44599,325507963461.92786,649699280.7922453,8226310342.926191,8780311868.196787,10976041415.417044,65532558519.88339,125307524536.605,175928136247.86157,1580449499.252241,25638459937.768665,26651829716.892586,1.3648937247783537,2.329445754597179,1.1400607901789792,0.8988087567905121,3.759853124705985,483598117794.1775,1315363867.0363135,0.0,42585682329.31237,122268393211.03516,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,0.8522228871586233
2013-1,0.7722984914702581,560.056,0.7348234567901235,0.5221863719862307,0.7357783575757576,1187.7341752322477,9.529468214849922,338820674.0717538,18206586.497656364,14.38707951851402,284750484.9975504,272287815.85462403,2333653132.9781995,2809025329.6298103,5333825104.319468,589465601.4199456,693184502.5359584,279423451622.4019,19461092883.09439,327810913748.86804,670293209.7729495,8280044530.728811,8845726650.371868,11016719680.125263,65696805665.56805,127129555138.36812,178053123697.16022,1565265568.5370648,25715419472.52668,26687534454.763927,1.3698825289683636,2.320506302739631,1.1579557741435178,0.90854498607206,3.81528505607361,485470682720.6822,1312584344.9936569,0.0,43163571966.00669,124351904037.64128,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,0.8522243251402918
2013-2,0.7723977865499126,513.715,0.7351208419067216,0.5233931096446122,0.7358462628367004,1186.6546811651533,9.567320168264825,339106217.6727936,18187689.82945427,14.384064816199489,284712459.10304224,270547679.4246013,2304792510.1468506,2844654545.6985245,5272223237.802277,577776253.2858983,681132949.5792977,282884923553.82697,19719840815.74671,330100254177.2382,691509724.3643068,8333763879.202429,8911543128.1016,11058036871.251633,65871608130.3708,128987852611.12505,180204264009.9434,1549092028.3253143,25792407039.62928,26721652959.060062,1.3751242253537628,2.311313364190987,1.1766574775035386,0.918351591326521,3.872725390071353,487263494434.4182,1309665401.8653042,0.0,43750890991.9497,126490524732.51138,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,0.8521911607315438
2013-3,0.7724970816295673,553.798,0.7354182270233197,0.525026199743976,0.7359141680976431,1186.660195138565,9.605172121679724,339391761.27383333,18168793.16125218,14.381050113884951,284674433.20853406,268719416.15100217,2274623800.5998883,2880710477.653408,5207614393.965673,565623199.4605169,668631079.4792652,286398929938.1267,19983412131.059826,332375428045.418,713356493.3640816,8387461703.378023,8977758740.470665,11099998379.1061,66057119849.333374,130882766939.92856,182381694082.55,1531914411.9597862,25869412149.997208,26754153489.01737,1.380622353169381,2.301863867256246,1.1961768995204825,0.928228370666376,3.9322002225738286,488974945992.1865,1306605090.8994944,0.0,44347715538.179794,128684900310.3144,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,0.8521579963227959
2013-4,0.7725963767092219,623.269,0.7357156121399178,0.5266872779102734,0.7359820733585859,1182.818041265066,9.643024075094628,339677304.8748731,18149896.493050084,14.37803541157042,284636407.3140259,266801806.026536,2243129246.9779253,2917195518.5372367,5139957170.573196,553000350.1091573,655673075.9075058,289965861474.29834,20251850974.690628,334635878651.78674,735841185.570036,8441131318.286579,9044370926.56374,11142609593.998615,66253494757.49757,132814648109.83163,184585550811.31863,1513718252.7832737,25946424314.55122,26785004303.872227,1.3863804516500482,2.292154740240405,1.2165250394557896,0.9381751222041066,3.993735649455653,490603430450.7882,1303401465.3444655,0.0,44954121735.73535,130935675785.71936,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,0.8521248319140479
2013-5,0.7726956717888764,623.44,0.7360129972565158,0.5277573520988988,0.7360499786195287,1180.1508311240889,9.68087602850953,339962848.47591287,18130999.824847996,14.375020709255883,284598381.4195177,264793629.0439118,2210291091.921575,2954112061.392785,5069210165.388395,539901615.3971767,642253122.5356631,293586108861.3389,20525201492.296,336881049294.7242,758971469.7799343,8494766038.95908,9111377125.465498,11185875906.239128,66460886789.90512,134783846105.88722,186815971092.58844,1494489084.138573,26023433044.212067,26814173662.861004,1.3924020600305935,2.2821829114484635,1.2377128965709012,0.9481916440521928,4.057357766591443,492147340867.0244,1300052578.448457,0.0,45570185715.65479,133243496173.3952,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,0.8520916675052999
2013-6,0.772794966868531,580.818,0.736310382373114,0.5282254376456321,0.7361178838804714,1175.9901300589968,9.718727981924433,340248392.07695264,18112103.156645898,14.37200600694135,284560355.5250095,262693665.19583908,2176091578.071452,2991462499.2628274,4995331976.174809,526320905.489931,628365403.035382,297260062798.24554,20803507829.53282,339110383272.60974,782755014.7915387,8548359180.426506,9178774776.260618,11229802706.137585,66679449881.59781,136790710913.1482,189073091822.6981,1474212439.3684793,26100427849.900497,26841629825.22008,1.398690717545848,2.2719453091854187,1.259751470127258,0.9582777343231168,4.123092669855816,493605070297.6961,1296556483.4597068,0.0,46195983608.976456,135609006488.01093,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,0.852058503096552
2013-7,0.7728942619481856,678.442,0.736607767489712,0.5286927044984265,0.7361857891414142,1172.9060576057768,9.756579935339332,340533935.6779924,18093206.488443807,14.368991304626816,284522329.6305013,260500694.47502697,2140512948.0681667,3029249225.19014,4918281200.695984,512252130.552777,614004101.0783069,300988113984.0154,21086814132.05799,341323323883.823,807199489.4026132,8601904057.719843,9246561318.03378,11274395384.003937,66909337967.6174,138835592516.66748,191357049897.98645,1452873851.815786,26177398242.53727,26867341050.18584,1.4052499634306406,2.261438861756269,1.2826517593863005,0.9684331911293584,4.190966455123385,494975011799.6044,1292911233.6264534,0.0,46831591546.73877,138032851744.23547,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,0.852025338687804
2013-8,0.7729935570278402,680.488,0.7369051526063101,0.5297850920637204,0.736253694402357,1166.2403582541892,9.794431888754236,340819479.2790322,18074309.820241712,14.365976602312282,284484303.7359931,258213496.87418485,2103537444.5523355,3067474632.217495,4838016436.715459,497689200.75107145,599163400.3360823,304770653117.64545,21375164545.52839,343519314426.7436,832312562.4109204,8655393985.870071,9314734189.869656,11319659330.148129,67150704983.00566,140918840901.49805,193667982214.7924,1430458854.8232903,26254333733.043133,26891275596.99464,1.4120833369198014,2.2506604974660127,1.306424763609469,0.9786578125833996,4.261005218268769,496255558429.5505,1289114882.196936,0.0,47477085659.9801,140515676956.73782,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,0.8519921742790559
2013-9,0.7730928521074948,652.39,0.7372025377229082,0.5307016119244716,0.7363215996632997,1159.075705809123,9.832283842169137,341105022.88007194,18055413.152039617,14.362961899997748,284446277.8414849,255830852.3860218,2065147310.164568,3106141113.38767,4754496281.99678,482626026.2501704,583837484.4803524,308608070898.1329,21668603215.6009,345697798199.7509,858101902.6142242,8708822279.908176,9383290830.852924,11365599934.880108,67403704862.80434,143040806052.69275,196006025669.4547,1406952981.733785,26331223832.33884,26913401724.882866,1.4191943772481603,2.239607144619648,1.331081482058205,0.9889513967977208,4.333235055166585,497445103244.33527,1285165482.4193928,0.0,48132542079.73886,143058127140.18698,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,0.851959009870308
2013-10,0.7731921471871493,682.758,0.7374999228395063,0.5310194068768279,0.7363895049242425,1153.0847230231464,9.87013579558404,341390566.4811117,18036516.483837526,14.359947197683212,284408251.9469767,253351541.0032472,2025324787.54548,3145251061.7434382,4667679334.303493,467056517.21543074,568020537.1827618,312500758024.47473,21967174287.932407,347858218501.2246,884575178.8102875,8762182254.865139,9452228680.068266,11412222588.509829,67668491542.055214,145201837955.30453,198371317158.31223,1382341765.8900657,26408058051.34514,26933687693.08689,1.4265866236505471,2.2282757315221726,1.3566329139939486,0.999313741884803,4.407682061691448,498542039300.7599,1281061087.5420623,0.0,48798036937.05342,145660847309.2519,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,0.85192584546156
2013-11,0.773291442266804,590.151,0.7377973079561043,0.529456728878577,0.7364574101851853,1144.7291476420116,9.90798774899894,341676110.0821515,18017619.81563543,14.356932495368678,284370226.05246854,250774342.7185703,1984052119.3356848,3184806870.327575,4577524191.399135,450974583.81220907,551706742.114955,316449105195.6681,22270921908.1798,350000018629.5442,911740059.7968729,8815467225.771942,9521545176.600355,11459532681.34723,67945218955.80005,147402286594.38632,200763993577.70383,1356610740.634929,26484825900.982788,26952101760.843094,1.4342636153617918,2.216663186478585,1.383090058678141,1.0097446459571275,4.484372333717975,499544759655.6256,1276799750.8131838,0.0,49473646362.96217,148324482478.6015,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,0.851892681052812
2013-12,0.7733907373464586,486.646,0.7380946930727025,0.5278139108873608,0.736525315446128,1139.197190319854,9.945839702413842,341961653.68319124,17998723.14743334,14.353917793054144,284332200.1579604,248098037.52470028,1941311548.1757927,3224810932.182856,4483989451.047254,434374136.20586175,534890282.9485761,320453503110.71027,22579890221.99997,352122641883.0892,939604214.3717446,8868670507.659569,9591237759.533869,11507535603.702272,68234041039.080605,149642501954.99103,203184191823.9684,1329745439.311167,26561516892.17253,26968612187.38785,1.4422288916167243,2.204766437793884,1.4104639153722225,1.020243907127175,4.563331967120779,500451657365.7332,1272379525.4809954,0.0,50159446488.5035,151049677662.90485,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,0.8518595166440641
2014-1,0.7734900324261131,626.094,0.7383920781893005,0.526091300830179,0.7365932207070708,1136.4257162931865,9.983691655828745,342247197.284231,17979826.479231246,14.35090309073961,284294174.2634522,246005326.4284,1898132519.894,3272294065.0304,4400997760.404799,418461968.96,518117949.4376,324441689343.6612,22890966766.4652,354203622693.544,968005716.6116,8931303350.3968,9661752131.7492,11554750683.5864,68455285811.89,151838609495.68442,205727604266.394,1303650121.3408,26637830327.8448,26983494726.221603,1.4499999999999995,2.192,1.4372,1.0332,4.644,501253297259.2,1268305877.7324,0.0,50819968020.8944,153748971318.776,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,0.8518263522353161
2014-2,0.7735142687624056,571.863,0.7385336898433928,0.5257328022050558,0.7366181736286477,1131.860891653581,10.012389940425798,342454090.15223575,17960617.606002823,14.348386750391656,284256954.2182994,241647841.12993848,1849558055.672077,3301831079.577708,4259555381.019031,398266549.19538456,499555221.82336926,328695326311.8985,23216793258.76828,356316048818.8932,997595487.2846768,8958573516.094492,9740327129.32997,11607233888.328323,68948351168.71654,154467893080.90207,207850137132.04932,1270502801.127723,26714515431.82904,26996826717.76429,1.4599999999999995,2.1816153846153847,1.468353846153846,1.0389692307692309,4.728615384615384,501977378363.4307,1262515150.2735538,0.0,51586429936.13441,156764993765.3441,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,0.8517557019036169
2014-3,0.773538505098698,615.5965000000006,0.7386753014974853,0.5257505596218713,0.7366431265502246,1126.9805189808098,10.041088225022854,342660983.0202405,17941408.7327744,14.345870410043702,284219734.1731466,239040125.37549403,1804610900.4461508,3335643445.5225224,4195399734.580512,380488869.3783475,480098964.1707767,332893705526.3367,23541578573.55532,358418839367.0561,1027705846.75801,9032121496.915972,9784338506.75256,11656983309.207212,69210268368.94507,156408496233.03357,210840742217.608,1240667508.5866115,26792106178.00607,27003510345.22244,1.467407407407407,2.166059829059829,1.50205754985755,1.0500803418803415,4.814911680911682,502594341826.39374,1257733527.5379984,0.0,52333923696.34478,159705567454.6715,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,0.8516850515719178
2014-4,0.7735627414349905,659.33,0.7388169131515776,0.5255447882757057,0.7366680794718015,1121.969652432795,10.069786509619908,342867875.8882452,17922199.85954598,14.34335406969575,284182514.1279938,236911414.9612084,1755560161.7947228,3398570322.8460946,4075622235.736941,363692114.7279903,463368132.0829196,336961910037.6664,23865862124.2546,360375265545.5401,1058005289.82551,9082855533.18633,9882894776.28399,11705248950.913284,69457711516.21542,159064735620.47894,213075506731.62256,1212317942.0326831,26866621358.32964,27016538869.024937,1.477050264550264,2.1546312576312574,1.526700407000407,1.065080341880342,4.901697395197395,503077924842.8223,1253515743.9476414,0.0,52961916801.89906,162484867672.83255,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,0.8516144012402185
2014-5,0.7735869777712829,659.33,0.7389585248056699,0.5253157858913192,0.7366930323933782,1116.9042218091492,10.098484794216962,343074768.75625,17902990.986317556,14.340837729347797,284145294.082841,234334214.5612084,1709774520.1009293,3450502607.7391973,3969118488.8638377,345856502.52040416,443989064.75671273,340992004984.6802,24187896640.71392,362401240070.8711,1088252278.3499928,9141453137.21564,9991715940.44192,11749290748.497076,69709374664.49403,161734925647.002,215238279597.1625,1186073406.6937177,26924617396.684464,27022139044.20873,1.4863606093778503,2.142562292114016,1.549803855276269,1.0768044798113765,4.98342153312843,503506500454.8913,1247821559.1228137,0.0,53784879435.50976,165046405292.43634,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,0.8515437509085193
2014-6,0.7736112141075754,659.33,0.7391001364597624,0.5242053874119228,0.7367179853149551,1111.769196938388,10.127183078814015,343281661.6242547,17883782.113089133,14.33832138899984,284108074.0376882,234906949.90354168,1651754722.160596,3489573332.4778643,3838842440.711838,270710955.20940423,430174267.417046,344724869007.5678,24497596369.491245,364220882187.6547,1113738312.4366596,9208390893.659307,10087345164.443918,11788146090.319742,69898544319.90105,164354883713.41702,217204324020.4636,1166204628.9193845,26843896767.333134,27009308895.15406,1.4846939427111836,2.1092289587806827,1.557803855276269,1.089471146478043,5.01842153312843,503780453136.5579,1239626193.2014804,0.0,54594551062.55176,167437080515.08102,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,0.8514731005768201
2014-7,0.7736354504438678,659.33,0.7392417481138547,0.5223949515171449,0.736742938236532,1106.591292263097,10.155881363411073,343488554.49225944,17864573.239860713,14.335805048651888,284070853.9925354,227412332.9312836,1602877833.5438218,3510770219.9488325,3734943249.3705473,232074390.93972683,418762610.1867235,348230698685.9714,24795683556.39028,365894184797.8338,1134291453.016982,9280952868.161888,10199799490.189402,11780827761.066196,70032626499.59717,166918251396.48026,219013363080.48425,1149770431.3100295,26705168703.84571,26993989184.52084,1.4892100717434418,2.0930999265226182,1.567803855276269,1.097213081961914,5.067453791192946,503952637479.1386,1229244093.3730934,0.0,55354803152.168205,169701410346.51816,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,0.851402450245121
2014-8,0.7736596867801602,659.33,0.739383359767947,0.5225620189089905,0.7367678911581089,1101.3317657012044,10.184579648008125,343695447.3602642,17845364.36663229,14.333288708303932,284033633.9473826,226867520.5456586,1554594174.8316343,3522160863.569144,3642638654.806484,226881623.0166018,398314842.6685983,351531218465.1438,25081830976.2759,367457784301.9151,1152866930.960107,9371483815.4172,10294696108.508154,11772677146.651508,70120159595.8881,169180556540.919,220905728097.282,1139542493.2169046,26536284477.156025,26972507909.51803,1.4926475717434422,2.0787249265226184,1.578116355276269,1.112838081961914,5.119016291192946,503941841244.7636,1216741647.0602808,0.0,56093324256.63383,171774099631.21344,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,0.8513317999134218
2014-9,0.7736839231164526,659.33,0.7395249714220394,0.5197970849598326,0.7367928440796858,1096.0492381508325,10.21327793260518,343902340.2282689,17826155.493403867,14.330772367955978,283996413.90222985,226085991.37414345,1504513466.660725,3507057134.362781,3545401205.7858787,216150961.6059957,384149808.55890137,354623600518.0893,25354921126.26136,368977866177.949,1170343079.527986,9470252968.669626,10405197359.169365,11765591848.4609,70160959264.89537,171370164564.1172,222646270659.7908,1139867248.5350864,26344782920.379963,26946869499.666206,1.496889995985866,2.068724926522618,1.58902544618536,1.134050203174035,5.166592048768704,503858252220.5212,1205479185.2772503,0.0,56737754820.03989,173672064496.2016,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,0.8512611495817226
2014-10,0.7737081594527451,659.33,0.7396665830761318,0.5177252500918732,0.7368177970012626,1090.7818431762228,10.241976217202234,344109233.09627366,17806946.620175444,14.328256027608024,283959193.857077,224245916.8429669,1453990447.3266077,3505125548.6268983,3433266457.271173,198357912.1736428,360278673.73419553,357397802075.46814,25616382686.24136,370263324673.40967,1188236721.7047508,9585122899.730804,10516728001.3976,11758122052.66002,70157057580.37744,173506601577.4313,224230158013.1199,1145023064.1680276,26130757491.869377,26915175087.9518,1.5080664665741017,2.0593131618167355,1.607260740303007,1.152285497291682,5.220709695827527,503685758261.1094,1194581733.2022505,0.0,57405383988.176346,175355133931.82428,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.8511904992500234
2014-11,0.7737323957890375,659.33,0.7398081947302241,0.5157559357935013,0.7368427499228395,1085.4858436537966,10.270674501799288,344316125.9642784,17787737.74694702,14.325739687260072,283921973.8119242,220688943.9778241,1401876841.3866074,3523637708.132041,3331532355.174316,187288018.31107137,350643990.52448124,359947796629.0676,25858411288.3925,371555620742.5277,1206053376.324751,9692766012.598516,10623684714.33103,11753500192.878592,70103900478.014,175593698934.84958,225662657356.54675,1156060486.3614564,25902766924.091377,26867873765.898365,1.5152093237169586,2.042170304673878,1.6226893117315784,1.1745712115773963,5.279281124398955,503558275742.25226,1185583640.3219647,0.0,58038159771.428925,176690783046.60254,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,0.8511198489183242
2014-12,0.77375663212533,659.33,0.7399498063843165,0.5138981188590029,0.7368677028444164,1080.1817988301557,10.299372786396344,344523018.83228314,17768528.8737186,14.323223346912116,283884753.76677144,221193779.661713,1356362832.5560515,3616799325.710653,3274307361.6476493,182582258.08523804,341040204.9650368,362377134035.87146,26094700019.55528,372985089402.0795,1220641632.2325284,9785411394.492128,10710274249.490196,11747544749.262758,70007029781.2529,177699953856.30627,226985359908.26205,1173015396.5445118,25652667060.52972,26805699744.866142,1.5174315459391812,2.018281415784989,1.6313004228426895,1.192348989355174,5.302892235510068,503591161520.03,1177411502.130298,0.0,58881074501.00587,177803186397.32614,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,0.851049198586625
2015-1,0.7737808684616224,599.1650000000009,0.7400914180384088,0.5119493711943961,0.7368926557659933,1074.8338994625367,10.328071070993396,344729911.7002879,17749320.000490177,14.320707006564165,283847533.72161865,218037899.5041454,1302612229.6641598,3612645015.324977,3171861505.8698115,182138103.6949677,333439340.92152333,364549875587.4603,26315904980.429333,374297376028.7533,1233136486.6606364,9881941963.80456,10818346832.6002,11738301471.545462,69869185341.36911,179741492654.0087,228169361865.0469,1191237964.653431,25395520776.35593,26726754686.68858,1.5271612756689108,2.012335469839044,1.6437328552751218,1.2150516920578769,5.338838181456014,503274321680.8408,1170835924.4624605,0.0,59583871486.01993,178637058737.6448,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,0.8509785482549258
2015-2,0.7741790734781056,539.0,0.7408727694901692,0.5099037181170117,0.7363429968313182,1068.1777912106766,10.32140209327166,344908316.3180367,17739457.620241467,14.32075148353989,283853896.06280667,216051052.19782963,1255419148.4786334,3636228628.7073455,3072775253.545601,180978921.9207572,332247840.47889173,366652668755.4559,26529483201.09592,375734676350.39465,1244922133.179847,9976143058.57772,10923407553.950989,11728990253.521252,69698489216.43254,181755932991.1132,229236453410.7617,1212159612.038168,25133280646.267773,26643903000.65595,1.5392665388268054,2.005756522470622,1.6595223289593324,1.2426832710052451,5.38173291829812,503072678711.3672,1163716555.8469338,0.0,60321414692.86807,179207443024.48007,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,0.8519215199533093
2015-3,0.7745772784945886,539.0,0.7416541209419296,0.5092202611470606,0.7357933378966433,1063.674620278661,10.314733115549922,345086720.9357854,17729595.239992753,14.320795960515616,283860258.4039947,215355064.35065016,1227894010.2722232,3669758627.776576,3039025227.364319,178034407.7471675,323959784.37171227,368665632959.3767,26739728745.3254,377210927486.3944,1255456646.6813855,10069546503.82259,11014829740.270216,11718695085.39125,69496998595.85075,183744434798.4891,230212344415.2701,1240029739.212783,24849975228.73008,26554245154.535435,1.5446511542114207,1.99319241990652,1.6677274571644607,1.2690935274155015,5.413784200349401,502910771634.4441,1157942009.8518057,0.0,60500498201.1268,179617164959.81134,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,0.8528644916516928
2015-4,0.7749754835110717,539.0,0.7424354723936901,0.5084895277063073,0.7352436789619682,1057.9100995089254,10.308064137828184,345265125.5535342,17719732.859744042,14.32084043749134,283866620.74518275,212573462.0709001,1180255897.0624735,3685710524.202076,2958873518.9635687,173355342.51966748,310988234.7977122,370560599927.4894,26939129298.296646,378683342584.7262,1265358930.7598853,10164266897.450338,11117044757.276966,11706791967.174498,69259694251.09525,185696080875.68256,231091531509.31485,1269145219.003533,24576227492.29258,26464483466.227936,1.555651154211421,1.9931924199065203,1.6807274571644606,1.298093527415502,5.4590342003494,502974309483.94415,1153285211.8685555,0.0,61453133888.0438,179909725678.7606,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,0.8538074633500763
2015-5,0.7753736885275548,539.0,0.7432168238454505,0.5077099817837774,0.7346940200272931,1052.2501129424736,10.301395160106448,345443530.17128295,17709870.47949533,14.320884914467069,283872983.0863708,211925123.7440709,1136039652.148571,3720402436.207441,2877005446.2557635,168458171.81356993,306515019.14063907,372331298558.2864,27130500150.54225,380071638162.4645,1274128915.2367148,10258526358.037657,11237122502.743795,11693367754.709864,68979372145.16257,187621080696.18915,231848260436.01807,1300423322.910606,24249034777.661846,26368794852.80281,1.5627243249431282,1.988070468687008,1.6899957498473874,1.3285813322935505,5.500985419861595,503156405583.70026,1149852225.297824,0.0,61851678649.38551,180070922091.90668,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.8547504350484597
