Ano,Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$)
2010-4,288258106.5169307,2668438956.140255,1856986346.5425618,5950750060.805272,754933164.7464378,876325701.7614853,192109581012.09097,13339395453.958473,247958851451.68298,273528670.0197599,6538984022.127237,6914458608.743633,9979434478.806332,64928711062.399704,84057142608.19891,120918062098.51599,1630389944.6620567,23253322553.669388,24861683506.830524,1.3176002886416434,2.5000482640312867,0.9275495636672219,0.6256160283928335,2.8903101959393585,391182291906.448,1342343601.6940162,0.0,28616363344.687218,80834289423.884
2010-5,288741731.83482224,2672783316.3081474,1879876435.3643289,5965151791.176485,755129707.1914374,875871654.3286123,194056598136.02246,13463737472.317368,250403378757.2629,278248984.6785257,6589663404.816895,6965666969.879303,10002513181.78649,64836465698.35758,84903425446.10448,122278439183.21722,1639235122.832971,23323846819.55797,24931388595.914703,1.3163652585693641,2.4975985313278235,0.9254371370170178,0.6329936299311276,2.895251864940678,394758493632.52386,1342997669.4636164,0.0,28932709713.692524,81494852211.26064
2010-6,289177490.54973185,2676405582.620191,1903114269.6606975,5977912818.031357,755063508.4883372,875159228.5881016,196043256645.92438,13591446066.65983,252852110656.1274,283346483.4195222,6640541867.186098,7017358975.859959,10026058321.26645,64749849732.09708,85774775633.31035,123660588448.56012,1647553624.5378733,23394734768.327057,25000523155.859657,1.3152698651779189,2.4949936061733236,0.9237794533961936,0.6404480678429427,2.9013668685843914,398306364328.1964,1343574612.2038853,0.0,29256049278.718086,82189884397.49413
2010-7,289564162.6543689,2679287997.717,1926702242.474442,5988991739.133431,754728478.8024936,874182608.2115976,198069947240.79385,13722565382.642744,255304490446.65598,288828835.04051256,6691612724.265833,7069532065.770279,10050075287.55616,64669017098.65994,86671543154.86942,125064646790.88348,1655330983.1195579,23465975910.897415,25069055445.901768,1.314317647702137,2.492230416872785,0.92258751206619,0.6479791402407602,2.9086813027451153,401824297050.2666,1344072483.1630611,0.0,29586458170.802296,82920030997.2534
2010-8,289900528.14144254,2681412804.239186,1950642746.8483381,5998347152.246253,754118528.2992632,872935976.8707447,200137060619.62796,13857139565.922997,257759961427.22824,294703708.33926,6742869291.087079,7122183678.69494,10074569470.965567,64594121733.08795,87594077995.83464,126490751106.52621,1662552731.9208202,23537559758.189793,25136953725.277405,1.3135121453768488,2.4893058917312065,0.9218723122884477,0.655586645237061,2.917221263297466,405310684855.53577,1344489335.5893826,0.0,29924012520.983543,83685937025.20749
2010-9,290185367.00366205,2682762244.827363,1974938175.8251603,6005937655.133364,753227567.1440029,871413518.2371875,202244987481.42383,13995212762.157475,260217966896.22375,300978772.113528,6794304882.68082,7175311253.718617,10099546261.804623,64525317570.42287,88542730141.25891,127939038291.82712,1669204404.2844553,23609475821.124935,25204186253.222942,1.312856897436884,2.4862169590535856,0.9216448533244073,0.6632703809443259,2.9270128461160594,408763920800.80475,1344823222.7310886,0.0,30268788460.30021,84488247496.02531
2010-10,290417459.23373675,2683318562.1221447,1999590922.4476829,6011721845.558308,752049505.5020686,869609415.9825704,204394118525.1785,14136829117.003063,262677950152.02194,307661695.1610793,6845912814.078041,7228912229.925991,10125011050.38327,64462758545.70645,89517849576.19514,129409645243.12503,1675271533.553258,23681713610.623604,25270721288.974762,1.3123554431170725,2.482960547144921,0.9219161344355096,0.6710301454750358,2.938082147075512,412182397942.87476,1345072197.8364174,0.0,30620862119.790688,85327607424.37589
2010-11,290595584.8243758,2683063998.764143,2024603379.7586813,6015658321.284626,750578253.5388174,867517853.7785375,206584844449.88913,14282032776.116648,265139354493.00247,314760146.2796774,6897686400.309723,7282984046.401735,10150969227.011463,64406598593.98047,90519786285.69627,130902708856.75882,1680739653.0700228,23754262637.606544,25336527091.769238,1.312011321652244,2.479533584310211,0.9226971548831954,0.6788657369416722,2.9504552620504403,415564509338.54675,1345234314.153608,0.0,30980309630.493362,86204661824.92816
2010-12,290718523.76828855,2681980797.393973,2049977940.80093,6017705680.075863,748807721.4196055,865133015.2967336,208817555954.5528,14430867885.155113,267601623217.54483,322281794.2670855,6949618956.406847,7337524142.23053,10177426181.99915,64356991650.28668,91548890254.81523,132418366029.06728,1685594296.1775455,23827112412.994507,25401571920.842743,1.3118280722772284,2.4759329988544527,0.9239989139289052,0.6867769534567156,2.96415828691546,418908648044.62195,1345307624.9308987,0.0,31347207123.446632,87120055712.3511
2011-1,290785056.05818415,2680051200.6522455,2075716998.6172037,6017822519.695564,746731819.3097894,862449084.2088032,211092643738.1666,14583378589.775349,270064199624.02856,330234307.92106676,7001703797.400398,7392529956.497049,10204387305.656275,64314091649.66687,92605511468.6049,133956753656.38928,1689820996.2186205,23900252447.708252,25465824035.431652,1.3118092342268557,2.4721557190826453,0.9258324108340797,0.694763593132647,2.9792173175451886,422213207117.90137,1345290183.416528,0.0,31721630729.68888,88074434101.31372
2011-2,290793961.686772,2677257451.179576,2101822946.2502775,6015967437.907269,744344457.3747258,859460244.1863903,213410498499.72766,14739609035.634235,272526527010.83325,338625356.0393845,7053934238.32136,7447998928.285973,10231857988.292788,64278052527.16278,93689999912.11824,135518008635.06366,1693405286.536043,23973672252.66852,25529251694.772346,1.3119583467359555,2.4681986732997867,0.9282086448601601,0.7028254540819479,2.995658449814242,425476579615.18604,1345180042.8587348,0.0,32103656580.25849,89068442006.48494
2011-3,290744020.64676124,2673581791.616576,2128298176.7429261,6012099032.474524,741639545.7797712,856160678.9011395,215771510938.23303,14899603368.388662,274988048676.3384,347462607.41980183,7106303594.200714,7503928496.681976,10259843620.21864,64249028217.81618,94802705570.40814,137102267861.42923,1696332700.4726079,24047361338.796078,25591823158.101196,1.3122789490393578,2.464058789810875,0.9311386152685863,0.710962334417099,3.0135077795972354,428697158593.27716,1344975256.5057576,0.0,32493360806.193863,90102724442.53378
2011-4,290634012.9308612,2669006464.6038594,2155145083.137924,6006175901.160871,738610994.690282,852544572.0246956,218176071752.67987,15063405733.695515,277448207918.9235,356753730.86008203,7158805180.069441,7560316100.769738,10288349591.743774,64227172656.66884,95943978428.52754,138709668231.8249,1698588771.37111,24121309217.011665,25653506684.654575,1.3127745803718924,2.459732996920908,0.9346333213207995,0.7191740322505811,3.032791402768787,431873337108.97577,1344673877.6058352,0.0,32890819538.53337,91177926424.12918
2011-5,290462718.531781,2663513712.7820396,2182366058.4780464,5998156641.729853,735252714.2716149,848606107.2287024,220624571642.06525,15231060277.211678,279906448036.96826,366506395.1579883,7211432310.958527,7617159179.633934,10317381293.178146,64212639778.76251,97114168471.52936,140340346642.58942,1700159032.5743442,24195505398.23604,25714270533.66887,1.3134487799683896,2.4552182229348842,0.93870376227824,0.7274603456948754,3.053535415203512,435003508219.08276,1344273959.4072058,0.0,33296108908.31542,92294692965.94011
2011-6,290228917.4422301,2657085778.791729,2209963495.8060684,5987999851.945011,731558614.6891263,844339468.1848047,223117401305.3863,15402611144.594036,282362212328.85205,376728269.111284,7264178301.8989525,7674455172.3592415,10346944114.8317,64205583519.138985,98313625684.46649,141994439990.0617,1701029017.425106,24269939393.389954,25774082964.380444,1.3143050870636783,2.450511396157802,0.943360937402349,0.735821072862463,3.0757659127760264,438086064980.39954,1343773555.1581082,0.0,33709305046.57838,93453669082.63559
2011-7,289931389.65491766,2649704905.2735415,2237939788.164764,5975664129.569894,727522606.1081727,839738838.5646468,225654951441.64008,15578102481.49948,284814944092.95447,387427021.51773214,7317036467.921702,7732201518.030339,10377043447.014383,64206157812.840004,99542700052.39188,143672085170.58054,1701184259.2661903,24344600713.394154,25832912236.02568,1.3153470408925894,2.445609444894659,0.9486158459545669,0.7442560118658248,3.0995089913609477,441119400449.727,1343170718.1067812,0.0,34130484084.360657,94655499788.88452
2011-8,289568915.1625529,2641353334.8680897,2266297328.596908,5961108072.368041,723138598.6941109,834798402.0398731,228237612749.82367,15757578433.58489,287264086627.65515,398610321.17509604,7370000124.057758,7790395655.731901,10407684680.036146,64214516594.90733,100801741560.35844,145373419080.4848,1700610291.440391,24419478869.169395,25890726607.84095,1.316578180689952,2.4405092974504536,0.9544794871963345,0.7527649608174416,3.1247907468328915,444101907683.86615,1342463501.5014632,0.0,34559722152.70063,95900830099.35593
2011-9,289140273.9578452,2632013310.215987,2295038510.1452765,5944290278.102997,718400502.6122969,829512342.2821282,230865775928.93427,15941083146.507154,289709083231.33356,410285836.8811386,7423062585.338102,7849035024.548607,10438873204.206936,64230813800.38275,102091100193.4191,147098578616.11328,1699292647.2905045,24494563371.636436,25947494339.062634,1.318002045690596,2.435207882130184,0.9609628603890925,0.7613477178297947,3.1516372750664736,447031979739.6182,1341649958.590393,0.0,34997095382.636696,97190305028.71878
2011-10,288644246.03350365,2621667073.9578476,2324165725.8526425,5925169344.538301,713302228.0280879,823874842.9630563,233539831677.96884,16128660765.92316,292149377202.36926,422461237.4336238,7476217166.793716,7908117063.565133,10470614409.836704,64255203364.30801,103411125936.62674,148847700673.80487,1697216860.1593251,24569843731.71602,26003183688.9271,1.3196221751293518,2.4297021272388486,0.9680769647942814,0.770004081015365,3.1800746719363113,449908009673.7843,1340728142.621809,0.0,35442679905.20723,98524569591.64203
2011-11,288079611.3822376,2610296868.7342834,2353681368.761782,5903703869.437504,707837685.1068398,817880087.754302,236260170695.92462,16320355437.489792,294584411839.1417,435144191.6303143,7529457183.455587,7967639211.866156,10502913687.235395,64287839221.72487,104762168775.03433,150620922149.89838,1694368463.3896477,24645309460.3289,26057762916.67073,1.3214421082410488,2.423988961081445,0.9758327996733421,0.7787338484866334,3.210129033317021,452728390543.16534,1339696106.8439498,0.0,35896551851.45064,99904268802.79466
2011-12,287445149.9967563,2597884937.1859074,2383587831.9154696,5879852450.564142,702000784.0139093,811522260.3275096,239027183681.79858,16516211306.863934,297013630440.0306,448342368.2689731,7582775950.354693,8027598908.536353,10535776426.71296,64328875307.67511,106144578693.69476,152418379940.73267,1690732990.3242674,24720950068.395832,26111200281.5299,1.323465384260517,2.418065311962972,0.9842413642877154,0.7875368183560811,3.241826455083218,455491515404.5625,1338551904.505054,0.0,36358787352.40529,101330047676.84564
2012-1,286739641.86976904,2584413521.953334,2413887508.35648,5853573685.681762,695785434.9146533,804795544.3543236,241841261334.58795,16716272519.702473,299436476303.4154,462063436.14736414,7636166782.522019,8087993592.660402,10569208018.579346,64378465557.200485,107558705677.66098,154240210942.64658,1686295974.3059788,24796755066.837566,26163464042.740982,1.3256955424225862,2.411928108188427,0.9933136578988416,0.7964127887361889,3.2751930331095194,458195777314.7768,1337293588.8533607,0.0,36829462539.10959,102802551228.46396
2012-2,285961866.993985,2569864865.6771755,2444582791.1275883,5824826172.553906,689185547.974428,797694123.5063884,244702794353.2898,16920583221.662296,301852392727.67566,476315064.0632498,7689622994.988549,8148820703.322979,10603213853.1445,64436763905.342766,109004899711.98587,156086552051.9789,1681042948.6775777,24872713966.574852,26214522459.54035,1.3281361219620864,2.405574278062809,1.0030606797681618,0.805361557739438,3.3102548632705417,460839569330.60944,1335919213.1371078,0.0,37308653542.60191,104322424472.31857
2012-3,285110605.36211354,2554221210.9980454,2475676073.271569,5793568508.9441185,682195033.3585899,790212181.4553484,247612173436.9011,17129187558.40029,304260823011.1908,491104920.8143942,7743137902.785263,8210077679.608761,10637799320.718374,64503924287.143715,110483510781.72238,157957540165.06854,1674959446.7818582,24948816278.52845,26264343791.164387,1.3307906621138472,2.399000749891115,1.0134934291571165,0.8143829234783089,3.3470380414409,463421284508.8613,1334426830.6045344,0.0,37796436493.920654,105890312423.07845
2012-4,284184636.9668638,2537464800.556556,2507169747.8311963,5759759292.615942,674807801.2324958,782343901.8728483,250569789284.41913,17342129675.573338,306661210452.34064,506440675.19855964,7796704820.943146,8271761960.6024275,10672969811.610914,64580100637.645096,111994888871.9234,159853312178.25427,1668031001.9616156,25025051513.619102,26312896296.84946,1.3336627021126988,2.3922044519783445,1.0246229053271465,0.8234766840652834,3.3855686634952122,465939315906.3337,1332814494.5038788,0.0,38292887524.10422,107506860095.41258
2012-5,283182741.80094516,2519577876.993323,2539066207.8492455,5723357121.332918,667017761.7615018,774083468.430532,253576032594.84085,17559453718.838326,309052998349.5045,522329996.01351017,7850317064.493179,8333870985.388653,10708730716.132069,64665446891.888664,113539383967.64188,161774004987.875,1660243147.5596454,25101409182.767563,26360148235.831955,1.3367557811934705,2.3851823126294946,1.0364601075396924,0.832642637612842,3.4258728253080943,468392056579.8276,1331080258.0833797,0.0,38798082764.19096,109172712503.98991
2012-6,282103699.85706675,2500542682.948956,2571367846.368492,5684320592.858592,658818825.1109647,765425064.8000441,256631294067.16345,17781203833.85214,311435630001.062,538780552.0570086,7903967948.466347,8396402193.052115,10745087424.591787,64760116984.9162,115117346053.93073,163719755490.26953,1651581416.9187415,25177878796.89459,26406067867.348236,1.3400734385909927,2.377931260149564,1.049016035056195,0.8418805822334654,3.467976622754162,470777899586.144,1329222174.591276,0.0,39312098345.2193,110888514663.47946
2012-7,280946291.127938,2480341461.0640707,2604077056.43171,5642608304.956507,650204901.446241,756362874.6530292,259735964400.38403,18007424166.271667,313808548705.3927,555800012.126818,7957650787.893631,8459353022.677492,10782045327.300018,64864264851.769455,116729125115.84286,165690700581.7767,1642031343.3816998,25254449866.92093,26450623450.634686,1.343619213540095,2.370448222843551,1.062301687138095,0.8511903160396355,3.5119061517080308,473095237982.0841,1327238297.275806,0.0,39835010398.22761,112654911588.55017
2012-8,279709295.6062679,2458956453.97928,2637196231.081674,5598178855.390206,641169900.9326873,746891081.6611316,262890434293.49963,18238158861.75379,316171197760.8761,573396045.0207019,8011358897.806013,8522720913.349461,10819609814.56671,64978044427.490204,118375071138.43118,167686977158.73535,1631578460.2913146,25331111903.767334,26493783244.927677,1.3473966452756072,2.362730129016453,1.0763280630468328,0.8605716371438323,3.557687508044319,475342464824.449,1325126679.3852081,0.0,40366895054.25429,114472548293.871
2012-9,278391493.28476596,2436369904.335196,2670727763.3611603,5550990841.923231,631707733.7356601,737003869.4959958,266095094445.5074,18473452065.955402,318523020465.89185,591576319.5364231,8065085593.234478,8586503304.152697,10857786276.701809,65101609647.12022,120055534106.74866,169708722117.4843,1620208300.990381,25407854418.35456,26535515509.46359,1.3514092730323592,2.3547739069732687,1.0911061620438496,0.8700243436585375,3.6053467876376426,477517973170.0397,1322885374.1677215,0.0,40907828444.33771,116342069794.11096
2012-10,276991664.1561414,2412564054.7724338,2704674046.3129416,5501002862.319127,621812310.0205157,726695421.8292661,269350335555.40436,18713347924.53338,320863460118.8193,610348504.4717455,8118824189.210009,8650697634.171879,10896580104.015266,65235114445.70123,121770864005.84816,171756072354.36243,1607906398.8216949,25484666921.603355,26575788503.478794,1.3556606360451813,2.3465764850189963,1.1066469833905856,0.8795482336962319,3.654910086362617,479620156075.6572,1320512434.8715844,0.0,41457886699.51627,118264121103.93896
2012-11,275508588.2131033,2387521147.931604,2739037472.979794,5448173514.341436,611477539.9526107,715959922.332587,272656548322.18774,18957890583.144615,323191960018.03815,629720268.6244316,8172568000.763584,8715301342.491684,10935996686.817028,65378712758.27504,123521410820.78264,173829164765.70856,1594658287.1280496,25561538924.43447,26614570486.209667,1.3601542735489027,2.3381347914586335,1.1229615263484822,0.8891431053693963,3.7064035000938595,481647406598.10284,1318005914.7450356,0.0,42017145950.82837,120239347238.02405
2012-12,273941045.44836116,2361223426.4533215,2773820436.404492,5392461395.753701,600697333.697302,704791554.677603,276014123444.85455,19207124187.44599,325507963461.92786,649699280.7922453,8226310342.926191,8780311868.196787,10976041415.417044,65532558519.88339,125307524536.605,175928136247.86157,1580449499.252241,25638459937.768665,26651829716.892586,1.3648937247783535,2.329445754597179,1.1400607901789792,0.8988087567905121,3.759853124705985,483598117794.1775,1315363867.0363135,0.0,42585682329.31237,122268393211.03517
2013-1,272287815.85462403,2333653132.9781995,2809025329.6298103,5333825104.319468,589465601.4199456,693184502.5359584,279423451622.4019,19461092883.09439,327810913748.86804,670293209.7729495,8280044530.728811,8845726650.371868,11016719680.125263,65696805665.568054,127129555138.36813,178053123697.16022,1565265568.5370648,25715419472.52668,26687534454.763927,1.3698825289683636,2.320506302739631,1.1579557741435178,0.90854498607206,3.81528505607361,485470682720.6822,1312584344.9936569,0.0,43163571966.00669,124351904037.64128
2013-2,270547679.4246013,2304792510.1468506,2844654545.6985245,5272223237.802277,577776253.2858983,681132949.5792977,282884923553.82697,19719840815.74671,330100254177.2382,691509724.3643068,8333763879.202429,8911543128.1016,11058036871.251633,65871608130.3708,128987852611.12503,180204264009.9434,1549092028.3253143,25792407039.62928,26721652959.060062,1.3751242253537628,2.311313364190987,1.1766574775035386,0.918351591326521,3.872725390071353,487263494434.4182,1309665401.8653042,0.0,43750890991.9497,126490524732.51138
2013-3,268719416.15100217,2274623800.5998883,2880710477.6534076,5207614393.965673,565623199.4605169,668631079.4792652,286398929938.1267,19983412131.059826,332375428045.41797,713356493.3640816,8387461703.378023,8977758740.470665,11099998379.1061,66057119849.333374,130882766939.92856,182381694082.54993,1531914411.9597862,25869412149.997208,26754153489.017372,1.380622353169381,2.301863867256246,1.1961768995204825,0.9282283706663761,3.9322002225738286,488974945992.1865,1306605090.8994944,0.0,44347715538.179794,128684900310.31439
2013-4,266801806.02653593,2243129246.9779253,2917195518.5372367,5139957170.573196,553000350.1091573,655673075.9075058,289965861474.29834,20251850974.690628,334635878651.78674,735841185.570036,8441131318.286579,9044370926.56374,11142609593.998617,66253494757.49757,132814648109.83165,184585550811.31866,1513718252.7832737,25946424314.55122,26785004303.872227,1.3863804516500482,2.2921547402404054,1.2165250394557896,0.9381751222041066,3.9937356494556533,490603430450.7882,1303401465.3444657,0.0,44954121735.73535,130935675785.71936
2013-5,264793629.0439118,2210291091.921575,2954112061.392785,5069210165.388395,539901615.3971767,642253122.5356631,293586108861.3389,20525201492.295998,336881049294.7242,758971469.7799343,8494766038.95908,9111377125.465498,11185875906.239128,66460886789.90512,134783846105.88722,186815971092.58844,1494489084.138573,26023433044.212067,26814173662.861004,1.3924020600305937,2.2821829114484635,1.2377128965709012,0.9481916440521929,4.057357766591443,492147340867.0244,1300052578.448457,0.0,45570185715.654785,133243496173.3952
2013-6,262693665.19583908,2176091578.0714517,2991462499.2628274,4995331976.174809,526320905.489931,628365403.035382,297260062798.24554,20803507829.53282,339110383272.60974,782755014.7915387,8548359180.426506,9178774776.260618,11229802706.137585,66679449881.59781,136790710913.1482,189073091822.69806,1474212439.3684793,26100427849.900497,26841629825.22008,1.398690717545848,2.2719453091854187,1.259751470127258,0.9582777343231168,4.123092669855816,493605070297.6961,1296556483.4597068,0.0,46195983608.976456,135609006488.01091
2013-7,260500694.47502697,2140512948.0681667,3029249225.1901393,4918281200.695984,512252130.552777,614004101.0783069,300988113984.0154,21086814132.05799,341323323883.823,807199489.4026132,8601904057.719843,9246561318.03378,11274395384.003935,66909337967.6174,138835592516.66748,191357049897.98645,1452873851.8157861,26177398242.53727,26867341050.185833,1.4052499634306406,2.261438861756269,1.2826517593863003,0.9684331911293584,4.190966455123385,494975011799.6044,1292911233.6264534,0.0,46831591546.73877,138032851744.23547
2013-8,258213496.87418485,2103537444.5523353,3067474632.217495,4838016436.715459,497689200.75107145,599163400.3360823,304770653117.64545,21375164545.52839,343519314426.7436,832312562.4109204,8655393985.870071,9314734189.869656,11319659330.148127,67150704983.00566,140918840901.49805,193667982214.79236,1430458854.8232903,26254333733.043133,26891275596.994633,1.4120833369198014,2.2506604974660127,1.306424763609469,0.9786578125833996,4.261005218268769,496255558429.5505,1289114882.196936,0.0,47477085659.9801,140515676956.73782
2013-9,255830852.3860218,2065147310.1645682,3106141113.38767,4754496281.99678,482626026.2501704,583837484.4803524,308608070898.1329,21668603215.6009,345697798199.7509,858101902.6142242,8708822279.908176,9383290830.852924,11365599934.880108,67403704862.80434,143040806052.69275,196006025669.4547,1406952981.733785,26331223832.338837,26913401724.882862,1.4191943772481603,2.2396071446196477,1.331081482058205,0.9889513967977208,4.333235055166585,497445103244.33527,1285165482.4193928,0.0,48132542079.73886,143058127140.18698
2013-10,253351541.00324717,2025324787.54548,3145251061.7434382,4667679334.303493,467056517.21543074,568020537.1827618,312500758024.47473,21967174287.932407,347858218501.2246,884575178.8102875,8762182254.865139,9452228680.068266,11412222588.509827,67668491542.055214,145201837955.30453,198371317158.31226,1382341765.8900657,26408058051.34514,26933687693.08689,1.4265866236505473,2.2282757315221726,1.3566329139939486,0.999313741884803,4.407682061691448,498542039300.7599,1281061087.5420625,0.0,48798036937.05342,145660847309.2519
2013-11,250774342.7185703,1984052119.3356848,3184806870.327575,4577524191.399135,450974583.81220907,551706742.114955,316449105195.66815,22270921908.179802,350000018629.5442,911740059.7968729,8815467225.771942,9521545176.600355,11459532681.34723,67945218955.80005,147402286594.38632,200763993577.70386,1356610740.634929,26484825900.982788,26952101760.843094,1.4342636153617918,2.216663186478585,1.383090058678141,1.0097446459571275,4.484372333717975,499544759655.6256,1276799750.8131838,0.0,49473646362.96217,148324482478.6015
2013-12,248098037.52470028,1941311548.1757934,3224810932.1828556,4483989451.047254,434374136.20586175,534890282.9485761,320453503110.71027,22579890221.99997,352122641883.0892,939604214.3717446,8868670507.659569,9591237759.533867,11507535603.702272,68234041039.080605,149642501954.99103,203184191823.96838,1329745439.311167,26561516892.17253,26968612187.38785,1.4422288916167243,2.2047664377938836,1.4104639153722223,1.020243907127175,4.563331967120779,500451657365.7332,1272379525.4809954,0.0,50159446488.5035,151049677662.90485
2014-1,246005326.4284,1898132519.894,3272294065.0304,4400997760.404799,418461968.96,518117949.4376,324441689343.6612,22890966766.4652,354203622693.544,968005716.6115999,8931303350.3968,9661752131.749199,11554750683.586401,68455285811.89,151838609495.68442,205727604266.39398,1303650121.3408,26637830327.8448,26983494726.221603,1.4499999999999997,2.1919999999999997,1.4372,1.0332,4.644,501253297259.2,1268305877.7324,0.0,50819968020.8944,153748971318.776
2014-2,241647841.12993848,1849558055.672077,3301831079.577708,4259555381.0190306,398266549.19538456,499555221.82336926,328695326311.8985,23216793258.768276,356316048818.8932,997595487.2846769,8958573516.094492,9740327129.32997,11607233888.328325,68948351168.71654,154467893080.90207,207850137132.04938,1270502801.127723,26714515431.829033,26996826717.76429,1.4599999999999997,2.1816153846153847,1.4683538461538461,1.0389692307692309,4.728615384615384,501977378363.4307,1262515150.2735538,0.0,51586429936.13441,156764993765.3441
2014-3,239040125.37549403,1804610900.4461508,3335643445.5225224,4195399734.580512,380488869.3783475,480098964.1707767,332893705526.3367,23541578573.555317,358418839367.05615,1027705846.7580101,9032121496.915972,9784338506.75256,11656983309.207212,69210268368.94507,156408496233.03357,210840742217.60794,1240667508.5866117,26792106178.00607,27003510345.22244,1.467407407407407,2.166059829059829,1.50205754985755,1.0500803418803417,4.814911680911682,502594341826.39374,1257733527.5379984,0.0,52333923696.34478,159705567454.6715
2014-4,236911414.96120834,1755560161.7947228,3398570322.8460946,4075622235.7369413,363692114.7279903,463368132.0829196,336961910037.6664,23865862124.2546,360375265545.5401,1058005289.8255101,9082855533.18633,9882894776.28399,11705248950.913284,69457711516.21542,159064735620.47894,213075506731.62256,1212317942.0326831,26866621358.32964,27016538869.024937,1.4770502645502641,2.1546312576312574,1.526700407000407,1.065080341880342,4.901697395197395,503077924842.82227,1253515743.9476414,0.0,52961916801.89906,162484867672.83255
2014-5,234334214.56120834,1709774520.1009293,3450502607.7391973,3969118488.8638377,345856502.52040416,443989064.75671273,340992004984.6802,24187896640.713913,362401240070.8711,1088252278.3499928,9141453137.215641,9991715940.44192,11749290748.497076,69709374664.49403,161734925647.002,215238279597.16254,1186073406.6937177,26924617396.684464,27022139044.20873,1.4863606093778503,2.142562292114016,1.549803855276269,1.0768044798113763,4.98342153312843,503506500454.8913,1247821559.1228137,0.0,53784879435.50976,165046405292.43634
2014-6,234906949.90354168,1651754722.160596,3489573332.4778643,3838842440.711838,270710955.20940423,430174267.417046,344724869007.5678,24497596369.491245,364220882187.6547,1113738312.4366596,9208390893.659307,10087345164.443918,11788146090.319742,69898544319.90105,164354883713.41702,217204324020.46353,1166204628.9193845,26843896767.333134,27009308895.15406,1.4846939427111836,2.1092289587806827,1.557803855276269,1.089471146478043,5.01842153312843,503780453136.5579,1239626193.2014804,0.0,54594551062.55176,167437080515.08102
2014-7,227412332.93128362,1602877833.5438218,3510770219.9488325,3734943249.3705473,232074390.93972683,418762610.1867235,348230698685.9714,24795683556.390278,365894184797.8338,1134291453.016982,9280952868.161888,10199799490.189402,11780827761.066195,70032626499.59717,166918251396.48026,219013363080.48422,1149770431.3100295,26705168703.84571,26993989184.520836,1.4892100717434418,2.0930999265226182,1.567803855276269,1.097213081961914,5.067453791192946,503952637479.1386,1229244093.3730934,0.0,55354803152.168205,169701410346.51816
2014-8,226867520.5456586,1554594174.8316345,3522160863.5691442,3642638654.806484,226881623.0166018,398314842.6685983,351531218465.1438,25081830976.2759,367457784301.9151,1152866930.9601073,9371483815.4172,10294696108.508154,11772677146.651508,70120159595.8881,169180556540.919,220905728097.282,1139542493.2169046,26536284477.156025,26972507909.51803,1.4926475717434422,2.0787249265226184,1.578116355276269,1.112838081961914,5.119016291192946,503941841244.76355,1216741647.0602808,0.0,56093324256.63383,171774099631.21344
2014-9,226085991.37414342,1504513466.660725,3507057134.362781,3545401205.7858787,216150961.6059957,384149808.55890137,354623600518.0893,25354921126.261356,368977866177.94904,1170343079.527986,9470252968.669626,10405197359.169365,11765591848.460901,70160959264.89537,171370164564.1172,222646270659.7908,1139867248.5350864,26344782920.379963,26946869499.666206,1.4968899959858661,2.068724926522618,1.58902544618536,1.134050203174035,5.166592048768704,503858252220.5212,1205479185.2772505,0.0,56737754820.03989,173672064496.2016
2014-10,224245916.84296694,1453990447.3266075,3505125548.6268983,3433266457.271173,198357912.17364278,360278673.73419553,357397802075.46814,25616382686.24136,370263324673.40967,1188236721.7047508,9585122899.730803,10516728001.3976,11758122052.660019,70157057580.37744,173506601577.4313,224230158013.1199,1145023064.1680276,26130757491.869377,26915175087.951797,1.5080664665741015,2.0593131618167355,1.607260740303007,1.152285497291682,5.220709695827527,503685758261.1094,1194581733.2022505,0.0,57405383988.176346,175355133931.82428
2014-11,220688943.9778241,1401876841.3866074,3523637708.1320415,3331532355.174316,187288018.31107137,350643990.52448124,359947796629.06757,25858411288.3925,371555620742.52765,1206053376.324751,9692766012.598516,10623684714.33103,11753500192.878592,70103900478.014,175593698934.84958,225662657356.54675,1156060486.3614564,25902766924.091377,26867873765.898365,1.5152093237169586,2.042170304673878,1.6226893117315784,1.1745712115773963,5.279281124398955,503558275742.25226,1185583640.3219647,0.0,58038159771.428925,176690783046.60254
