,Acre - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Acre - Desemprego,Acre - IDH,Acre - PIB - Estadual,Acre - PIB - Construção Civil,Acre - PIB - Per Capita,Acre - PIB - Preços de Mercado
2011-12,12.67,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,10.18173162196835,0.7109424021440692,8312176.425532905,407651.193841675,9.383710634574609,6824997.40235045
2012-1,9.683,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,10.334544464794464,0.7110042707070706,8325627.042250331,407346.9500744589,9.383420184567306,6827686.142368942
2012-2,10.019,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,10.400221395391824,0.711073744809203,8337051.5974308895,407042.0732494414,9.38242633752004,6829504.594408755
2012-3,9.847,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,10.46589832598918,0.7111432189113355,8348476.152611449,406737.196424424,9.381432490472775,6831323.046448568
2012-4,14.828,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,10.531575256586535,0.7112126930134679,8359900.707792008,406432.31959940656,9.380438643425512,6833141.4984883815
2012-5,14.321,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,10.597252187183894,0.7112821671156003,8371325.262972568,406127.4427743892,9.379444796378246,6834959.950528195
2012-6,14.078,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,10.662929117781252,0.7113516412177328,8382749.818153127,405822.5659493717,9.378450949330984,6836778.402568009
2012-7,16.477,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,10.728606048378609,0.7114211153198652,8394174.373333687,405517.6891243543,9.377457102283715,6838596.854607822
2012-8,17.237,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,10.794282978975966,0.7114905894219976,8405598.928514246,405212.8122993369,9.376463255236452,6840415.306647635
2012-9,17.098,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,10.859959909573323,0.71156006352413,8417023.483694805,404907.9354743194,9.375469408189188,6842233.758687449
2012-10,18.616,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,10.92563684017068,0.7116295376262625,8428448.038875364,404603.05864930205,9.374475561141924,6844052.210727262
2012-11,19.385,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,10.991313770768038,0.7116990117283949,8439872.594055925,404298.1818242846,9.373481714094655,6845870.662767075
2012-12,11.905,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,11.056990701365397,0.7117684858305273,8451297.149236483,403993.3049992672,9.372487867047392,6847689.114806889
2013-1,13.358,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,11.122667631962752,0.7118379599326597,8462721.704417042,403688.42817424977,9.371494020000128,6849507.566846702
2013-2,10.744,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,11.168023561149775,0.711878501321081,8470902.924993979,403439.7359253734,9.36914180704693,6849753.747177871
2013-3,14.485,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,11.213379490336798,0.7119190427095022,8479084.145570915,403191.043676497,9.36678959409373,6849999.927509041
2013-4,14.621,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,11.25873541952382,0.7119595840979236,8487265.366147853,402942.3514276206,9.364437381140531,6850246.107840209
2013-5,15.229,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,11.304091348710845,0.7120001254863448,8495446.58672479,402693.6591787442,9.362085168187331,6850492.288171378
2013-6,13.572,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,11.349447277897866,0.7120406668747661,8503627.807301726,402444.9669298679,9.359732955234133,6850738.468502548
2013-7,14.862,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,11.394803207084887,0.7120812082631873,8511809.027878663,402196.2746809914,9.357380742280936,6850984.648833716
2013-8,21.954,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,11.44015913627191,0.7121217496516086,8519990.248455599,401947.58243211504,9.355028529327734,6851230.829164885
2013-9,19.974,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,11.485515065458934,0.7121622910400298,8528171.469032535,401698.89018323866,9.352676316374536,6851477.009496055
2013-10,21.355,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,11.530870994645957,0.7122028324284511,8536352.689609472,401450.1979343623,9.350324103421336,6851723.189827223
2013-11,20.172,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,11.57622692383298,0.7122433738168724,8544533.91018641,401201.5056854859,9.347971890468138,6851969.370158392
2013-12,13.346,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,11.62158285302,0.7122839152052937,8552715.130763346,400952.8134366095,9.345619677514938,6852215.550489562
2014-1,17.681,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,11.666938782207025,0.7123244565937149,8560896.351340283,400704.12118773314,9.34326746456174,6852461.73082073
2014-2,14.602,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,11.706333067459138,0.7123058764311713,8563914.625104902,399973.9708035867,9.338370501078536,6850236.58874673
2014-3,14.482114285714283,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,11.745727352711253,0.7122872962686276,8566932.898869522,399243.8204194403,9.333473537595331,6848011.446672729
2014-4,14.36222857142857,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,11.785121637963368,0.7122687161060839,8569951.172634143,398513.67003529385,9.328576574112128,6845786.304598728
2014-5,14.242342857142855,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,11.82451592321548,0.7122501359435403,8572969.446398763,397783.5196511474,9.323679610628924,6843561.162524728
2014-6,14.12245714285714,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,11.863910208467594,0.7122315557809966,8575987.720163383,397053.369267001,9.31878264714572,6841336.020450728
2014-7,14.002571428571429,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,11.903304493719707,0.712212975618453,8579005.993928004,396323.21888285456,9.313885683662518,6839110.878376727
2014-8,13.882685714285714,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,11.942698778971824,0.7121943954559093,8582024.267692624,395593.0684987081,9.308988720179316,6836885.736302726
2014-9,13.7628,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,11.982093064223935,0.7121758152933657,8585042.541457243,394862.9181145617,9.30409175669611,6834660.594228726
2014-10,13.642914285714284,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,12.02148734947605,0.7121572351308221,8588060.815221863,394132.7677304153,9.299194793212909,6832435.452154726
2014-11,13.523028571428572,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,12.060881634728164,0.7121386549682783,8591079.088986482,393402.6173462689,9.294297829729704,6830210.310080725
2014-12,13.403142857142855,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,12.10027591998028,0.7121200748057347,8594097.362751104,392672.4669621224,9.2894008662465,6827985.168006724
2015-1,13.283257142857142,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,12.139670205232392,0.7121014946431911,8597115.636515724,391942.316577976,9.284503902763296,6825760.025932724
2015-2,13.163371428571429,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,12.166203672399796,0.7127617351038087,8599093.926625276,391701.2144090581,9.281394645451003,6824438.943107181
2015-3,13.043485714285712,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,12.192737139567198,0.7134219755644264,8601072.21673483,391460.1122401401,9.27828538813871,6823117.860281639
2015-4,12.9236,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,12.2192706067346,0.7140822160250442,8603050.506844383,391219.0100712221,9.275176130826416,6821796.777456095
2015-5,12.803714285714284,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,12.245804073902002,0.7147424564856618,8605028.796953935,390977.90790230414,9.272066873514124,6820475.694630553
2015-6,12.68382857142857,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,12.272337541069405,0.7154026969462794,8607007.08706349,390736.8057333862,9.268957616201831,6819154.611805011
2015-7,12.563942857142855,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,12.298871008236803,0.7160629374068972,8608985.377173042,390495.70356446825,9.26584835888954,6817833.528979468
2015-8,12.44405714285714,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,12.325404475404207,0.7167231778675149,8610963.667282594,390254.6013955503,9.262739101577246,6816512.446153926
2015-9,12.324171428571429,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,12.35193794257161,0.7173834183281326,8612941.957392149,390013.4992266324,9.259629844264952,6815191.363328383
2015-10,12.204285714285714,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,12.378471409739012,0.7180436587887502,8614920.247501701,389772.3970577144,9.25652058695266,6813870.280502841
2015-11,12.0844,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,12.405004876906414,0.718703899249368,8616898.537611254,389531.2948887964,9.253411329640366,6812549.1976772975
2015-12,11.964514285714284,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,12.431538344073816,0.7193641397099857,8618876.827720808,389290.19271987845,9.250302072328074,6811228.114851755
2016-1,11.844628571428572,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,12.45807181124122,0.7200243801706033,8620855.11783036,389049.0905509605,9.24719281501578,6809907.032026213
2016-2,11.724742857142855,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,12.44038169905179,0.7200018375961382,8621788.191856408,389049.3395957395,9.246215870341322,6809768.2784393765
2016-3,11.604857142857142,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,12.422691586862358,0.719979295021673,8622721.265882455,389049.5886405184,9.24523892566686,6809629.52485254
2016-4,11.484971428571429,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,12.405001474672927,0.7199567524472079,8623654.339908503,389049.83768529736,9.244261980992402,6809490.771265705
2016-5,11.365085714285712,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,12.3873113624835,0.7199342098727428,8624587.41393455,389050.0867300764,9.243285036317944,6809352.017678869
2016-6,11.2452,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,12.369621250294069,0.7199116672982776,8625520.487960598,389050.33577485534,9.242308091643483,6809213.264092033
2016-7,11.125314285714284,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,12.35193113810464,0.7198891247238125,8626453.561986644,389050.5848196343,9.241331146969024,6809074.510505198
2016-8,11.00542857142857,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,12.33424102591521,0.7198665821493474,8627386.636012692,389050.8338644132,9.240354202294563,6808935.756918361
2016-9,10.885542857142855,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,12.31655091372578,0.7198440395748822,8628319.71003874,389051.0829091922,9.239377257620104,6808797.003331525
2016-10,10.76565714285714,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,12.29886080153635,0.7198214970004171,8629252.784064787,389051.3319539712,9.238400312945643,6808658.249744689
2016-11,10.645771428571429,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,12.28117068934692,0.719798954425952,8630185.858090835,389051.5809987501,9.237423368271184,6808519.496157853
2016-12,10.525885714285714,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,12.26348057715749,0.7197764118514868,8631118.932116881,389051.830043529,9.236446423596725,6808380.742571018
2017-1,10.406,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,12.24579046496806,0.7197538692770217,8632052.00614293,389052.079088308,9.235469478922266,6808241.988984182
2017-2,9.081,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,12.237715060864106,0.7198126107109385,8630999.436932992,389225.4627612981,9.235000808100224,6807958.333542665
2017-3,9.545,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,12.229639656760154,0.7198713521448553,8629946.867723055,389398.84643428825,9.234532137278178,6807674.678101148
2017-4,10.13,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,12.2215642526562,0.7199300935787722,8628894.298513118,389572.23010727833,9.234063466456137,6807391.022659631
2017-5,14.451,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,12.213488848552249,0.7199888350126891,8627841.729303181,389745.6137802684,9.23359479563409,6807107.367218115
2017-6,13.218,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,12.205413444448295,0.7200475764466059,8626789.160093244,389918.99745325855,9.233126124812047,6806823.711776598
2017-7,13.552,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,12.19733804034434,0.7201063178805227,8625736.590883307,390092.3811262486,9.232657453990004,6806540.056335082
2017-8,15.826,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,12.189262636240388,0.7201650593144395,8624684.021673372,390265.7647992387,9.23218878316796,6806256.400893565
2017-9,14.869,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,12.181187232136436,0.7202238007483563,8623631.452463435,390439.1484722288,9.231720112345917,6805972.745452048
2017-10,14.734,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,12.173111828032482,0.7202825421822732,8622578.883253498,390612.5321452189,9.231251441523872,6805689.090010532
2017-11,12.754,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,12.165036423928528,0.7203412836161901,8621526.314043561,390785.915818209,9.230782770701827,6805405.434569015
2017-12,11.925,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,12.156961019824577,0.7204000250501069,8620473.744833624,390959.2994911992,9.230314099879784,6805121.779127499
2018-1,13.114,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,12.148885615720625,0.7204587664840237,8619421.175623687,391132.6831641892,9.22984542905774,6804838.123685982
2018-2,8.92,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,12.140289605698108,0.7203637571392058,8614724.728233388,391322.0021238312,9.229811227380544,6803810.055076122
2018-3,9.724,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,12.131693595675593,0.7202687477943878,8610028.280843088,391511.3210834732,9.229777025703346,6802781.986466263
2018-4,9.737,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,12.123097585653078,0.7201737384495697,8605331.83345279,391700.6400431152,9.229742824026149,6801753.917856403
2018-5,10.136,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,12.114501575630564,0.7200787291047517,8600635.38606249,391889.9590027572,9.22970862234895,6800725.849246544
2018-6,14.403,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,12.105905565608047,0.7199837197599337,8595938.93867219,392079.2779623992,9.229674420671753,6799697.780636684
2018-7,12.871,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,12.097309555585532,0.7198887104151157,8591242.491281893,392268.5969220412,9.229640218994554,6798669.712026824
2018-8,15.749,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,12.088713545563015,0.7197937010702977,8586546.043891594,392457.9158816832,9.229606017317357,6797641.643416964
2018-9,14.269,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,12.0801175355405,0.7196986917254797,8581849.596501295,392647.2348413252,9.229571815640156,6796613.574807105
2018-10,15.367,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,12.071521525517984,0.7196036823806617,8577153.149110995,392836.5538009672,9.22953761396296,6795585.506197246
2018-11,14.595,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,12.06292551549547,0.7195086730358436,8572456.701720696,393025.87276060914,9.22950341228576,6794557.437587386
2018-12,9.811,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,12.054329505472955,0.7194136636910257,8567760.254330397,393215.1917202512,9.229469210608563,6793529.368977526
2019-1,11.188,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,12.04573349545044,0.7193186543462077,8563063.806940097,393404.51067989314,9.229435008931365,6792501.300367666
2019-2,10.381,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,12.03403164342351,0.7191695532427699,8555685.555942994,393617.1353487544,9.230258143419142,6791473.798699808
2019-3,8.08,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,12.02232979139658,0.7190204521393321,8548307.304945888,393829.7600176156,9.23108127790692,6790446.297031949
2019-4,11.154,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,12.01062793936965,0.7188713510358942,8540929.053948784,394042.3846864769,9.2319044123947,6789418.795364091
2019-5,12.508,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,11.99892608734272,0.7187222499324564,8533550.802951679,394255.0093553382,9.232727546882478,6788391.293696233
2019-6,12.126,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,11.98722423531579,0.7185731488290186,8526172.551954575,394467.6340241994,9.233550681370255,6787363.792028374
2019-7,14.496,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,11.975522383288858,0.7184240477255808,8518794.300957471,394680.2586930607,9.234373815858037,6786336.290360516
2019-8,16.723,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,11.963820531261929,0.718274946622143,8511416.049960366,394892.88336192194,9.235196950345811,6785308.788692658
2019-9,15.253,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,11.952118679235,0.7181258455187052,8504037.798963262,395105.5080307832,9.23602008483359,6784281.287024799
2019-10,16.531,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,11.940416827208068,0.7179767444152674,8496659.547966156,395318.1326996444,9.236843219321369,6783253.785356941
2019-11,15.206,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,11.92871497518114,0.7178276433118295,8489281.296969052,395530.7573685057,9.237666353809146,6782226.283689083
2019-12,10.16,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,11.917013123154208,0.7176785422083917,8481903.045971947,395743.3820373669,9.238489488296926,6781198.782021224
2020-1,13.188,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,11.905311271127278,0.7175294411049539,8474524.794974843,395956.0067062282,9.239312622784704,6780171.2803533655
2020-2,12.276,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,11.897979847670868,0.7173137550527187,8462340.626865946,396234.3509790497,9.241283441737346,6778782.279060455
2020-3,7.725,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,11.890648424214458,0.7170980690004835,8450156.458757048,396512.6952518713,9.243254260689987,6777393.277767544
2020-4,9.636,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,11.883317000758048,0.7168823829482482,8437972.290648151,396791.0395246928,9.245225079642632,6776004.276474633
2020-5,13.187,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,11.87598557730164,0.716666696896013,8425788.122539254,397069.3837975143,9.247195898595276,6774615.275181723
2020-6,16.121,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,11.86865415384523,0.7164510108437778,8413603.954430357,397347.72807033575,9.24916671754792,6773226.273888812
2020-7,20.767,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,11.86132273038882,0.7162353247915427,8401419.786321457,397626.07234315726,9.25113753650056,6771837.272595901
2020-8,20.279,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,11.853991306932407,0.7160196387393075,8389235.61821256,397904.4166159788,9.253108355453204,6770448.271302991
2020-9,18.042,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,11.846659883476,0.7158039526870723,8377051.450103664,398182.7608888003,9.255079174405846,6769059.270010079
2020-10,20.063,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,11.83932846001959,0.7155882666348371,8364867.281994766,398461.1051616218,9.257049993358487,6767670.268717169
