,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - value,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado
2018-9,0.7779742089765778,526.265,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,0.510808266772601,1146.3159912677286,9.55820724896629,346551941.8451774,17703881.144792203,14.343435051684937,284087611.6296515
2018-10,0.7779311676121248,559.293,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,0.5119674027146373,1152.7051371220891,9.553726718486857,346388890.3206243,17709554.15044143,14.342610258257697,284062901.76202834
2018-11,0.7778881262476718,466.646,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,0.5129443579571762,1159.4188967673865,9.549246188007425,346225838.7960711,17715227.15609066,14.341785464830458,284038191.8944051
2018-12,0.7778450848832187,416.049,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,0.5145550072693302,1164.1849082993415,9.54476565752799,346062787.271518,17720900.161739886,14.340960671403218,284013482.026782
2019-1,0.7778020435187657,501.489,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,0.517219657085619,1170.6440423480526,9.540285127048556,345899735.7469648,17726573.167389113,14.340135877975978,283988772.1591588
2019-2,0.777686907484817,460.699,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,0.5203468136880743,1174.6977318195716,9.529189560778816,345570372.8878732,17729778.60762516,14.338446257007725,283935006.45038295
2019-3,0.7775717714508682,445.583,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,0.5235369403284929,1182.9914926885597,9.518093994509076,345241010.0287816,17732984.047861207,14.336756636039468,283881240.74160707
2019-4,0.7774566354169195,509.271,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,0.5267904527728221,1189.7210984657331,9.506998428239337,344911647.16968995,17736189.488097254,14.33506701507121,283827475.03283113
2019-5,0.7773414993829707,532.602,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,0.5301083248757781,1197.003668630142,9.495902861969594,344582284.3105983,17739394.9283333,14.333377394102955,283773709.32405525
2019-6,0.777226363349022,500.905,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,0.533491524151172,1196.4545265401382,9.484807295699854,344252921.45150673,17742600.368569348,14.3316877731347,283719943.6152794
2019-7,0.7771112273150733,588.495,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,0.5369410104677557,1201.3698573861996,9.473711729430114,343923558.5924151,17745805.80880539,14.329998152166445,283666177.90650344
2019-8,0.7769960912811246,589.349,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.540457824941365,1202.1863689552688,9.462616163160371,343594195.73332345,17749011.249041438,14.328308531198187,283612412.1977276
2019-9,0.7768809552471758,543.982,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.5440432693791809,1200.2755361956729,9.451520596890632,343264832.8742319,17752216.689277485,14.326618910229932,283558646.4889517
2019-10,0.7767658192132271,614.074,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.5476986665141679,1204.0781528041557,9.440425030620892,342935470.01514024,17755422.129513532,14.324929289261677,283504880.7801758
2019-11,0.7766506831792783,557.419,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.5514253549185043,1204.7539393732943,9.429329464351152,342606107.1560486,17758627.56974958,14.323239668293422,283451115.0713999
2019-12,0.7765355471453296,412.582,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.5552247753973969,1205.6424612774642,9.41823389808141,342276744.296957,17761833.009985626,14.321550047325164,283397349.362624
2020-1,0.7764204111113808,468.6,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.5590983962607949,1208.0875960615608,9.407138331811671,341947381.4378654,17765038.450221673,14.31986042635691,283343583.6538481
2020-2,0.7763251111955579,416.514,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.5628434781669719,1210.3248755961993,9.385581494459066,341436993.46246994,17766313.159325723,14.318719317789911,283287845.2305606
2020-3,0.7762298112797351,463.594,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.5664530692717876,1218.1007561626795,9.36402465710646,340926605.4870745,17767587.868429773,14.317578209222916,283232106.8072731
2020-4,0.7761345113639122,513.082,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,0.5701282468458776,1223.8608293555433,9.342467819753857,340416217.51167905,17768862.577533826,14.316437100655918,283176368.3839856
2020-5,0.7760392114480893,587.93,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.5740740183276539,1232.8881419160048,9.320910982401251,339905829.5362837,17770137.286637876,14.315295992088922,283120629.96069807
2020-6,0.7759439115322665,665.894,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.5780913980846278,1235.236176731416,9.299354145048646,339395441.56088823,17771411.995741926,14.314154883521926,283064891.53741056
2020-7,0.7758486116164436,735.476,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.5819732475049708,1238.0108937992882,9.27779730769604,338885053.5854928,17772686.704845976,14.313013774954928,283009153.114123
2020-8,0.7757533117006207,715.882,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.5863244334247241,1239.4814375213914,9.256240470343435,338374665.61009735,17773961.413950026,14.31187266638793,282953414.6908355
2020-9,0.7756580117847979,686.64,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.5907458354514588,1239.5416840221403,9.23468363299083,337864277.6347019,17775236.123054076,14.310731557820937,282897676.267548
2020-10,0.775562711868975,645.975,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.5950302756285784,1241.597963466108,9.213126795638225,337353889.6593065,17776510.832158126,14.30959044925394,282841937.84426045
2020-11,0.775467411953152,552.352,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.5993784975247812,1240.1136537996597,9.19156995828562,336843501.6839111,17777785.54126218,14.30844934068694,282786199.42097294
2020-12,0.7753721120373293,502.591,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,0.603795520781263,1238.4207100656242,9.170013120933016,336333113.70851564,17779060.25036623,14.307308232119944,282730460.99768543
2021-1,0.7752768121215063,581.608,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.6061504381623712,1241.692220728789,9.14845628358041,335822725.7331202,17780334.95947028,14.306167123552948,282674722.5743979
2021-2,0.7752864849406087,480.081,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,0.6075351449546929,1242.7236121992044,9.146745827624928,335203619.87356526,17782693.358975064,14.304759009792866,282604711.2262347
2021-3,0.7752961577597111,639.374,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,0.6085073944377648,1246.3857533422226,9.145035371669447,334584514.0140103,17785051.758479845,14.303350896032784,282534699.8780714
2021-4,0.7753058305788133,590.176,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,0.6094735688499213,1246.0347092087975,9.143324915713965,333965408.1544553,17787410.15798463,14.301942782272704,282464688.52990824
2021-5,0.7753155033979157,648.069,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,0.6104316753255353,1246.3280346622494,9.141614459758484,333346302.2949004,17789768.55748941,14.300534668512622,282394677.181745
2021-6,0.775325176217018,604.968,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.6113794666226353,1244.799369562118,9.139904003803,332727196.4353454,17792126.956994195,14.29912655475254,282324665.83358175
2021-7,0.7753348490361203,638.795,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.6123144049343995,1243.7086841474538,9.138193547847518,332108090.5757904,17794485.35649898,14.297718440992458,282254654.48541856
2021-8,0.7753445218552226,652.804,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.6132336195539372,1241.000891730593,9.136483091892035,331488984.71623546,17796843.75600376,14.296310327232376,282184643.1372553
2021-9,0.775354194674325,622.984,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.6141338549080999,1236.7603520932407,9.134772635936557,330869878.8566805,17799202.155508544,14.294902213472296,282114631.78909206
2021-10,0.7753638674934273,536.252,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.6150114046628952,1235.1992281955693,9.133062179981073,330250772.9971256,17801560.555013325,14.293494099712213,282044620.4409288
2021-11,0.7753735403125297,549.13,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.6158620400000432,1234.0244730268057,9.131351724025592,329631667.1375706,17803918.95451811,14.292085985952133,281974609.0927656
2021-12,0.7753832131316319,431.434,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.6166809244617075,1236.333446180328,9.12964126807011,329012561.2780156,17806277.35402289,14.29067787219205,281904597.7446024
2022-1,0.7753928859507343,418.984,,,,,,,,,0.6174625098374302,1240.628902599305,9.127930812114627,328393455.41846067,17808635.753527675,14.289269758431969,281834586.39643914
2022-2,,443.346,,,,,,,,,0.6182004133635465,1249.4953657175067,,,,,
2022-3,,600.511,,,,,,,,,0.6191873942035501,1256.9080379480602,,,,,
2022-4,,564.161,,,,,,,,,0.6201547190258323,1258.2976840005886,,,,,
2022-5,,606.339,,,,,,,,,0.6210978812510131,1259.1865133332644,,,,,
2022-6,,554.057,,,,,,,,,0.6216824536437349,1255.647670905862,,,,,
2022-7,,573.478,,,,,,,,,0.6221915706171629,1254.293776408539,,,,,
2022-8,,633.858,,,,,,,,,0.6226194979871406,1250.9880749953593,,,,,
2022-9,,612.428,,,,,,,,,0.6218664466496248,1247.0304575835494,,,,,
2022-10,,579.831,,,,,,,,,0.620865967310654,1244.6340217000295,,,,,
2022-11,,559.95,,,,,,,,,0.6195852618872976,1241.2142940051815,,,,,
2022-12,,559.95,,,,,,,,,0.6179769429372901,1243.2881713736097,,,,,
