,Distrito Federal - value,Distrito Federal - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Distrito Federal - IDH,Distrito Federal - Consumo de Cimento (t),Distrito Federal - PIB - Estadual,Distrito Federal - PIB - Construção Civil,Distrito Federal - PIB - Per Capita,Distrito Federal - PIB - Preços de Mercado,Distrito Federal - Produção de Cimento (t)
2010-10,0.3015701259181311,8.027317083769201,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8758085186592697,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,0.8323898958064118,102.258,131627007.98844488,3597428.450951699,44.04622189022446,112315797.8008626,278.71045518657525
2010-11,0.302280839599975,8.026428944955493,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,0.8324130794153914,93.999,131852177.99022464,3594254.2956044613,44.03839916516669,112347314.93233722,279.9641792212406
2010-12,0.302902306511947,8.025540806141784,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,0.8324362630243712,87.008,132077347.9920044,3591080.140257224,44.03057644010891,112378832.06381184,281.5461882256069
2011-1,0.3036243530459539,8.024652667328073,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,0.832459446633351,90.254,132302517.99378416,3587905.984909986,44.02275371505114,112410349.19528648,281.84766604588054
2011-2,0.3042124311036379,8.252868662321118,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,0.8324528384262508,98.661,132511545.59881283,3584822.6898635644,44.01472398336362,112439921.55511568,283.84151588073985
2011-3,0.3049424757131034,8.481084657314163,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,0.8324462302191505,103.377,132720573.20384154,3581739.3948171427,44.00669425167611,112469493.91494489,286.4090583784009
2011-4,0.3055326239802443,8.709300652307206,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,0.8324396220120502,97.92,132929600.80887024,3578656.099770721,43.998664519988594,112499066.27477407,289.01114837683207
2011-5,0.3063407950511604,8.937516647300251,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,0.83243301380495,112.389,133138628.41389892,3575572.8047243,43.99063478830107,112528638.63460328,291.6841002201404
2011-6,0.3068740690223862,9.165732642293296,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,0.8324264055978499,113.662,133347656.01892762,3572489.509677878,43.98260505661356,112558210.9944325,293.13787750695684
2011-7,0.3077646123077333,9.39394863728634,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,0.8324197973907496,116.842,133556683.62395632,3569406.214631457,43.97457532492604,112587783.3542617,295.071787846186
2011-8,0.308594822422003,9.622164632279386,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,0.8324131891836493,126.83,133765711.228985,3566322.919585035,43.96654559323853,112617355.71409091,297.3248810284613
2011-9,0.3094005714005575,9.85038062727243,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,0.8324065809765491,128.177,133974738.83401369,3563239.624538613,43.95851586155101,112646928.07392012,300.2281681409423
2011-10,0.3101784254828976,10.078596622265476,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,0.8323999727694489,107.386,134183766.4390424,3560156.329492192,43.95048612986349,112676500.43374932,303.0392643852233
2011-11,0.3107448425450398,10.30681261725852,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,0.8323933645623486,97.561,134392794.04407108,3557073.03444577,43.94245639817598,112706072.79357852,305.11378406839674
2011-12,0.3113012623958532,10.535028612251564,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,0.8323867563552483,84.831,134601821.64909977,3553989.739399349,43.93442666648846,112735645.15340772,306.1570571633418
2012-1,0.3120753369633472,10.763244607244609,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,0.8323801481481481,85.611,134810849.25412846,3550906.444352927,43.92639693480095,112765217.51323693,308.0749466330801
2012-2,0.3126818694960979,10.811457186442368,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,0.8324313991769546,100.739,135009965.5327155,3547694.761862064,43.92253058569872,112800991.63086896,311.2036147206602
2012-3,0.3131807845050617,10.859669765640128,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,0.8324826502057613,110.615,135209081.81130257,3544483.079371201,43.91866423659648,112836765.748501,314.19817691648194
2012-4,0.31373271674532,10.907882344837889,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,0.8325339012345678,94.425,135408198.08988965,3541271.396880337,43.91479788749425,112872539.86613302,315.91493427681365
2012-5,0.3141029582469579,10.956094924035646,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,0.8325851522633745,112.45,135607314.3684767,3538059.714389474,43.91093153839202,112908313.98376504,317.5500279588712
2012-6,0.3145533546055545,11.004307503233406,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,0.832636403292181,106.072,135806430.64706373,3534848.0318986108,43.90706518928979,112944088.10139708,318.64743707772897
2012-7,0.315537907778984,11.052520082431164,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.8326876543209876,120.633,136005546.9256508,3531636.3494077474,43.90319884018756,112979862.2190291,319.3419164035689
2012-8,0.3163585264848687,11.100732661628928,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.8327389053497942,124.457,136204663.20423788,3528424.6669168845,43.89933249108533,113015636.33666112,319.5926969391116
2012-9,0.317038098370943,11.148945240826686,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.8327901563786008,116.068,136403779.48282492,3525212.984426021,43.8954661419831,113051410.45429316,319.04428195890256
2012-10,0.3177168593815869,11.197157820024444,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.8328414074074074,115.278,136602895.76141196,3522001.3019351577,43.89159979288087,113087184.5719252,318.7914191018105
2012-11,0.3183116906767595,11.245370399222203,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,0.832892658436214,94.259,136802012.03999904,3518789.619444295,43.88773344377864,113122958.68955722,317.9573641379816
2012-12,0.3189857896783265,11.293582978419964,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,0.8329439094650206,81.06,137001128.3185861,3515577.9369534315,43.8838670946764,113158732.80718926,318.777076366603
2013-1,0.3197425954572322,11.341795557617724,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,0.8329951604938272,82.233,137200244.59717315,3512366.254462568,43.88000074557417,113194506.92482129,319.21283093507816
2013-2,0.3204388861186869,11.379961621301012,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,0.8329673491083677,81.92,137372661.31023806,3509393.8722620984,43.88030655085099,113224858.8840854,321.4025375071609
2013-3,0.3209251403026675,11.418127684984302,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,0.8329395377229081,88.607,137545078.02330294,3506421.4900616286,43.8806123561278,113255210.84334949,322.1058405724232
2013-4,0.3216064191718422,11.45629374866759,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,0.8329117263374486,97.741,137717494.73636785,3503449.1078611584,43.880918161404615,113285562.8026136,322.22953408658685
2013-5,0.3223630272369769,11.49445981235088,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,0.832883914951989,99.703,137889911.44943273,3500476.7256606887,43.88122396668143,113315914.76187769,321.9053087220629
2013-6,0.3230369503428099,11.532625876034167,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,0.8328561035665295,94.269,138062328.16249764,3497504.343460219,43.88152977195825,113346266.7211418,321.19235262735
2013-7,0.3237341520024104,11.57079193971746,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,0.8328282921810699,111.379,138234744.87556255,3494531.9612597493,43.881835577235066,113376618.68040588,320.3854503703318
2013-8,0.3243049589349548,11.608958003400748,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,0.8328004807956104,122.789,138407161.58862743,3491559.5790592795,43.88214138251188,113406970.63966995,318.7518452323406
2013-9,0.3250337372311375,11.647124067084036,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,0.8327726694101509,105.602,138579578.30169234,3488587.19685881,43.88244718778869,113437322.59893408,316.54588648431474
2013-10,0.325981352860333,11.685290130767326,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,0.8327448580246913,109.042,138751995.01475722,3485614.81465834,43.88275299306551,113467674.55819815,313.95809356420864
2013-11,0.3268875350517092,11.723456194450614,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,0.8327170466392319,88.838,138924411.72782212,3482642.43245787,43.88305879834232,113498026.51746228,311.4945349760247
2013-12,0.3278006512253147,11.761622258133904,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,0.8326892352537723,69.946,139096828.440887,3479670.0502574,43.883364603619135,113528378.47672635,309.2521456359471
2014-1,0.3287210469157119,11.799788321817193,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,0.8326614238683128,84.976,139269245.1539519,3476697.6680569304,43.88367040889595,113558730.43599048,308.1645258671665
2014-2,0.3295668777310663,11.824281346677628,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,0.8326382393118427,87.351,139389842.71545705,3473474.95260384,43.88081440987861,113570758.15865016,306.492984918591
2014-3,0.3304951432052493,11.84877437153806,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,0.8326150547553727,87.6755,139510440.27696216,3470252.2371507483,43.87795841086126,113582785.88130988,304.40928401884025
2014-4,0.3312974770562735,11.873267396398496,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,0.8325918701989026,88.0,139631037.8384673,3467029.521697657,43.87510241184391,113594813.60396956,302.22194509673096
2014-5,0.3319824721646603,11.89776042125893,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,0.8325686856424326,88.0,139751635.3999724,3463806.8062445656,43.87224641282657,113606841.32662924,299.95493074028616
2014-6,0.3323963397956339,11.922253446119363,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,0.8325455010859625,88.0,139872232.96147755,3460584.0907914746,43.86939041380923,113618869.04928894,297.6082815259128
2014-7,0.3325768088811457,11.9467464709798,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,0.8325223165294924,88.0,139992830.52298266,3457361.3753383835,43.86653441479188,113630896.77194864,295.1913454067794
2014-8,0.3325571946179245,11.971239495840234,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,0.8324991319730224,88.0,140113428.0844878,3454138.6598852924,43.86367841577453,113642924.49460834,292.71091101325896
2014-9,0.3327490041716603,11.995732520700669,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,0.8324759474165523,88.0,140234025.64599293,3450915.9444322013,43.86082241675719,113654952.21726803,290.1747375395535
2014-10,0.3331267777594301,12.020225545561102,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.8324527628600823,88.0,140354623.20749804,3447693.22897911,43.857966417739846,113666979.93992773,287.5979975659808
2014-11,0.3336086128283657,12.044718570421535,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,0.8324295783036122,88.0,140475220.76900318,3444470.5135260187,43.8551104187225,113679007.66258743,284.9738315288064
2014-12,0.3340963051171739,12.06921159528197,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,0.8324063937471422,88.0,140595818.3305083,3441247.798072928,43.85225441970515,113691035.38524713,282.3131326125842
2015-1,0.3341965197179667,12.093704620142406,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,0.8323832091906721,78.54150000000004,140716415.89201343,3438025.082619837,43.849398420687805,113703063.10790682,279.5814048974876
2015-2,0.3342629263355327,12.105795088174576,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,0.832566577680093,69.083,140791959.0110205,3437448.4510030635,43.847661688725786,113707682.45447338,276.0403740454085
2015-3,0.3343409679726112,12.117885556206748,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,0.832749946169514,69.083,140867502.1300276,3436871.819386291,43.84592495676377,113712301.80103992,273.17319811470213
2015-4,0.3346147603740387,12.129976024238918,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,0.8329333146589349,69.083,140943045.2490347,3436295.1877695182,43.84418822480176,113716921.14760648,270.01529054267866
2015-5,0.3346761550924508,12.14206649227109,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.833116683148356,69.083,141018588.36804178,3435718.556152745,43.842451492839736,113721540.49417304,267.6685876132112
2015-6,0.3346825454568482,12.15415696030326,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,0.8333000516377769,69.083,141094131.48704886,3435141.924535972,43.84071476087772,113726159.8407396,265.4255000104066
2015-7,0.3348385780101959,12.166247428335431,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,0.8334834201271979,69.083,141169674.60605595,3434565.2929191994,43.8389780289157,113730779.18730617,263.6972796946089
2015-8,0.334840709153212,12.1783378963676,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,0.8336667886166188,69.083,141245217.72506303,3433988.661302427,43.83724129695368,113735398.53387274,261.7778412260081
2015-9,0.3348516428311356,12.190428364399772,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,0.8338501571060397,69.083,141320760.8440701,3433412.0296856537,43.83550456499166,113740017.8804393,260.0981944970159
2015-10,0.3346724164148091,12.202518832431943,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,0.8340335255954607,69.083,141396303.9630772,3432835.3980688807,43.83376783302964,113744637.22700584,258.5241996168087
2015-11,0.3341559075077576,12.214609300464112,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.8342168940848816,69.083,141471847.0820843,3432258.766452108,43.83203110106763,113749256.5735724,256.6498665041796
2015-12,0.3338511804150239,12.226699768496283,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,0.8344002625743027,69.083,141547390.20109138,3431682.1348353354,43.83029436910561,113753875.92013896,254.12185694352965
2016-1,0.3331460891739975,12.238790236528455,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,0.8345836310637236,60.29150000000004,141622933.32009846,3431105.5032185623,43.82855763714359,113758495.26670551,251.9396230635095
2016-2,0.3324772124853911,12.226027069609184,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,0.8344895676626912,51.5,141632280.31688112,3430741.394815637,43.82638999199791,113749938.4702078,249.32596090716663
2016-3,0.3319488519701732,12.213263902689912,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,0.8343955042616588,51.5,141641627.31366378,3430377.286412712,43.82422234685222,113741381.67371006,246.9180437990617
2016-4,0.3313540297000696,12.200500735770644,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,0.8343014408606264,51.5,141650974.31044644,3430013.178009786,43.82205470170653,113732824.87721232,244.879298371836
2016-5,0.331069469549943,12.18773756885137,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,0.834207377459594,51.5,141660321.3072291,3429649.069606861,43.81988705656085,113724268.08071458,241.97723094596347
2016-6,0.3308467552108671,12.1749744019321,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,0.8341133140585616,51.5,141669668.30401176,3429284.961203936,43.81771941141516,113715711.28421684,240.8196446527849
2016-7,0.3308722738928107,12.162211235012828,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,0.8340192506575292,51.5,141679015.30079442,3428920.8528010105,43.81555176626948,113707154.48771912,239.4801949206802
2016-8,0.3308946303216202,12.149448068093555,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,0.8339251872564968,51.5,141688362.2975771,3428556.7443980854,43.8133841211238,113698597.6912214,238.70286998364617
2016-9,0.3311015167645528,12.136684901174286,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,0.8338311238554644,51.5,141697709.29435977,3428192.63599516,43.81121647597811,113690040.89472364,238.13953970024292
2016-10,0.3314311598786934,12.123921734255012,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,0.833737060454432,51.5,141707056.29114243,3427828.5275922343,43.80904883083242,113681484.09822592,237.39774965687505
2016-11,0.3314618615545968,12.111158567335742,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,0.8336429970533996,51.5,141716403.2879251,3427464.419189309,43.80688118568674,113672927.30172816,236.07670611354055
2016-12,0.3314139686714585,12.098395400416472,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,0.8335489336523672,48.47700000000003,141725750.28470775,3427100.310786384,43.80471354054105,113664370.50523044,234.55251463276252
2017-1,0.3313877985399133,12.0856322334972,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,0.8334548702513348,45.454,141735097.28149042,3426736.2023834586,43.80254589539537,113655813.70873272,232.90481572355336
2017-2,0.3317835389240348,12.080074394936076,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,0.8333901344199055,35.599,141700180.29952574,3428666.131878266,43.80187446687442,113638667.382363,231.2142322710241
2017-3,0.332206408568698,12.07451655637495,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,0.8333253985884762,49.981,141665263.31756106,3430596.061373073,43.80120303835348,113621521.05599327,230.43129060215915
2017-4,0.332734274703312,12.068958717813826,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,0.8332606627570469,39.881,141630346.33559638,3432525.9908678806,43.80053160983254,113604374.72962356,229.2733741223113
2017-5,0.3330632443835014,12.0634008792527,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,0.8331959269256177,48.598,141595429.35363168,3434455.920362688,43.7998601813116,113587228.40325382,229.34302888924265
2017-6,0.3333160421241349,12.057843040691576,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,0.8331311910941884,49.942,141560512.371667,3436385.849857495,43.79918875279065,113570082.0768841,228.44622156834524
2017-7,0.3339003991989777,12.052285202130452,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,0.8330664552627591,53.235,141525595.38970232,3438315.7793523027,43.79851732426971,113552935.7505144,227.9906852736093
2017-8,0.3347792118762996,12.046727363569326,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,0.8330017194313298,59.29,141490678.40773764,3440245.7088471097,43.797845895748765,113535789.42414469,227.2236731425685
2017-9,0.3355738751971789,12.041169525008202,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,0.8329369835999005,54.875,141455761.42577296,3442175.638341917,43.79717446722782,113518643.09777495,225.66217991637583
2017-10,0.3362498391230166,12.035611686447076,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,0.8328722477684714,57.52,141420844.44380826,3444105.567836724,43.79650303870688,113501496.77140522,224.31260819024035
2017-11,0.337539174280327,12.030053847885952,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,0.832807511937042,49.573,141385927.46184358,3446035.497331532,43.79583161018593,113484350.4450355,222.7100655080655
2017-12,0.3385306695205834,12.024496009324826,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,0.8327427761056128,40.698,141351010.4798789,3447965.4268263387,43.79516018166499,113467204.11866578,221.10770222243048
2018-1,0.3394833121553908,12.018938170763702,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,0.8326780402741835,47.195,141316093.49791422,3449895.3563211462,43.79448875314405,113450057.79229608,220.09476028934685
2018-2,0.3411432554815417,12.019331814461372,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,0.8325846920944424,43.527,141226346.57201734,3451725.527345793,43.78894305514719,113425017.30716886,218.59555900824145
2018-3,0.3424548073794224,12.019725458159042,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,0.8324913439147014,45.488,141136599.6461205,3453555.69837044,43.78339735715033,113399976.82204166,217.64191815316136
2018-4,0.3436079901428764,12.020119101856714,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,0.8323979957349603,44.96,141046852.7202236,3455385.8693950865,43.77785165915347,113374936.33691444,216.71544620120423
2018-5,0.3448580709682398,12.020512745554385,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,0.8323046475552193,36.721,140957105.79432672,3457216.040419733,43.77230596115661,113349895.85178724,216.66959207527304
2018-6,0.3455884505890214,12.020906389252056,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,0.8322112993754782,54.463,140867358.86842984,3459046.21144438,43.76676026315975,113324855.36666004,218.19345658811605
2018-7,0.3470321586579634,12.021300032949725,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,0.8321179511957373,51.462,140777611.94253296,3460876.3824690264,43.761214565162895,113299814.88153283,218.99104458679625
2018-8,0.3490803195715379,12.021693676647397,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,0.8320246030159962,58.854,140687865.0166361,3462706.553493673,43.75566886716604,113274774.39640564,220.42549049834963
