,Rio de-01eiro - value, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Rio De Janeiro - Consumo de Cimento (t),Rio De Janeiro - Produção de Cimento (t),Rio de Janeiro - IDH,Rio de Janeiro - PIB - Estadual,Rio de Janeiro - PIB - Construção Civil,Rio de Janeiro - PIB - Per Capita,Rio de Janeiro - PIB Preços de Mercado,Rio de Janeiro - Desemprego
2013-5,0.3935261951100721,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,423.907,260.0005796186296,0.7821694288034668,405698639.0809782,18110078.07623529,22.071222132263998,349991190.1370714,11.241143772227764
2013-6,0.3958096334271594,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,419.748,258.36656249038623,0.782265168187274,405941360.22228897,18085443.09600446,22.06177854643664,349876114.48008394,11.31105502319831
2013-7,0.3980332269292669,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,442.922,257.30124845902594,0.7823609075710812,406184081.3635997,18060808.115773626,22.052334960609286,349761038.8230965,11.380966274168856
2013-8,0.4003201293823388,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,469.707,255.34380508467245,0.7824566469548885,406426802.50491047,18036173.135542788,22.04289137478193,349645963.166109,11.450877525139402
2013-9,0.4028880238998282,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,426.004,252.78532729510863,0.7825523863386956,406669523.6462212,18011538.155311953,22.03344778895457,349530887.5091216,11.52078877610995
2013-10,0.4053605540473484,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,458.546,250.84057319383425,0.7826481257225029,406912244.787532,17986903.17508112,22.02400420312722,349415811.85213417,11.590700027080496
2013-11,0.4076707239677828,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,391.296,248.3954105851643,0.7827438651063101,407154965.9288427,17962268.19485028,22.014560617299864,349300736.1951467,11.660611278051045
2013-12,0.4100194465286595,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,319.901,246.3616202843783,0.7828396044901172,407397687.0701535,17937633.214619447,22.00511703147251,349185660.53815925,11.73052252902159
2014-1,0.4120077420398575,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,391.783,245.4065364568402,0.7829353438739245,407640408.2114642,17912998.234388612,21.995673445645156,349070584.8811718,11.800433779992137
2014-2,0.4141616077325183,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,398.065,243.82092449120427,0.7829557282063823,407740025.93298906,17886920.915963966,21.985168146320607,348928183.4366848,11.856345556368016
