,Paraíba - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Paraíba - Produção de Cimento (t),Paraíba - value,Paraíba - IDH,Paraíba - PIB - Estadual,Paraíba - PIB - Construção Civil,Paraíba - PIB - Per Capita,Paraíba - PIB - Preços de Mercado,Paraíba - Consumo de Cimento (t)
2010-9,8.06038593298267,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.9272688877681192,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,175.73572150460086,0.4933313606217318,0.684664502403501,33589983.71675258,1754470.609029546,7.448310920919831,28182322.10239945,72.595
2010-10,8.059286581441274,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8758085186592697,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,176.3003349146756,0.4957922884446185,0.6848342780787493,33652611.47908409,1754801.0602236404,7.450851284463619,28195858.48922545,69.115
2010-11,8.058187229899879,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,177.53074019793323,0.4981348225042534,0.6850040537539976,33715239.241415605,1755131.511417735,7.453391648007407,28209394.87605146,71.732
2010-12,8.057087878358482,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,178.56480265532605,0.5002335041090273,0.685173829429246,33777867.00374712,1755461.962611829,7.455932011551195,28222931.262877468,72.743
2011-1,8.055988526817085,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,178.96014800995707,0.5020501353600992,0.6853436051044943,33840494.76607863,1755792.4138059234,7.458472375094983,28236467.649703477,92.731
2011-2,8.23137070663022,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,179.8553077096494,0.5039538407183358,0.6854688104030255,33898124.95596501,1756089.2364938897,7.460453302800761,28248388.64957559,67.2
2011-3,8.406752886443352,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,181.2127317758313,0.505517305161351,0.6855940157015568,33955755.14585139,1756386.0591818555,7.462434230506538,28260309.64944771,89.158
2011-4,8.582135066256486,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,181.7502713306641,0.5071320422718786,0.685719221000088,34013385.33573777,1756682.881869821,7.464415158212316,28272230.64931983,73.795
2011-5,8.757517246069618,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,182.1120959356681,0.5085888442307617,0.6858444262986191,34071015.52562416,1756979.7045577874,7.466396085918094,28284151.64919195,72.218
2011-6,8.932899425882752,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,183.23098413504025,0.5100440672736234,0.6859696315971503,34128645.71551054,1757276.5272457534,7.468377013623871,28296072.649064068,73.324
2011-7,9.108281605695886,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,183.9769830422374,0.5115183349055451,0.6860948368956815,34186275.90539692,1757573.3499337195,7.470357941329649,28307993.64893619,59.061
2011-8,9.283663785509018,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,185.8495631159965,0.51298343364154,0.6862200421942127,34243906.0952833,1757870.1726216855,7.472338869035427,28319914.648808308,72.088
2011-9,9.459045965322153,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,188.05697738077987,0.5143911032486082,0.686345247492744,34301536.28516968,1758166.9953096516,7.474319796741205,28331835.648680422,89.582
2011-10,9.634428145135283,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,188.64465879126567,0.5158586982194409,0.686470452791275,34359166.47505607,1758463.8179976176,7.476300724446983,28343756.648552544,80.6
2011-11,9.80981032494842,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,189.03149779516076,0.5172705034940808,0.6865956580898063,34416796.66494244,1758760.6406855837,7.47828165215276,28355677.648424663,88.15
2011-12,9.985192504761551,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,189.5174695243439,0.5186141119377288,0.6867208633883375,34474426.85482883,1759057.4633735495,7.480262579858538,28367598.648296785,88.341
2012-1,10.160574684574684,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,190.17741461875625,0.5199071898019442,0.6868460686868687,34532057.04471521,1759354.2860615156,7.482243507564315,28379519.648168903,88.07
2012-2,10.186749507939036,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,189.70695994694356,0.5212796074242889,0.6869422219416387,34579987.28827893,1758425.6558135462,7.48308423014148,28386669.80271673,84.384
2012-3,10.212924331303388,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,189.8696459477259,0.5225916054436586,0.6870383751964085,34627917.53184265,1757497.025565577,7.483924952718644,28393819.95726456,102.052
2012-4,10.239099154667738,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,189.4878578354889,0.5238913140205447,0.6871345284511785,34675847.77540637,1756568.3953176076,7.484765675295809,28400970.111812383,86.964
2012-5,10.26527397803209,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,189.77131573343823,0.5251284315064174,0.6872306817059484,34723778.01897009,1755639.765069638,7.485606397872973,28408120.26636021,93.287
2012-6,10.29144880139644,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,189.8157659266807,0.5263531067518163,0.6873268349607183,34771708.262533806,1754711.134821669,7.486447120450138,28415270.420908038,79.642
2012-7,10.317623624760792,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,190.7618401208798,0.5273752912531794,0.6874229882154883,34819638.506097525,1753782.5045736996,7.487287843027302,28422420.57545586,89.501
2012-8,10.343798448125142,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,190.76763456516585,0.5282952458825558,0.6875191414702582,34867568.749661244,1752853.87432573,7.488128565604467,28429570.73000369,106.453
2012-9,10.369973271489492,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,190.4755208676369,0.5291476773107557,0.6876152947250281,34915498.99322496,1751925.244077761,7.488969288181631,28436720.884551518,90.521
2012-10,10.396148094853844,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,190.25833193335484,0.5299439286717561,0.687711447979798,34963429.23678868,1750996.6138297915,7.489810010758796,28443871.03909934,98.089
2012-11,10.422322918218194,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,190.0769172952521,0.5307960029621059,0.687807601234568,35011359.4803524,1750067.983581822,7.49065073333596,28451021.19364717,100.169
2012-12,10.448497741582546,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,189.4548276150224,0.5316258229714498,0.6879037544893378,35059289.72391612,1749139.353333853,7.491491455913125,28458171.348194998,84.305
2013-1,10.474672564946896,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,188.96572958213,0.5324746458053768,0.6879999077441078,35107219.96747984,1748210.7230858835,7.492332178490289,28465321.50274282,104.554
2013-2,10.50661624361116,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,188.85380092616847,0.5334384113246682,0.6881249071034419,35147565.683934964,1747580.088013818,7.493255145480999,28470661.56605224,91.518
2013-3,10.53855992227542,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,188.9633346069721,0.5344197290921444,0.688249906462776,35187911.40039008,1746949.4529417525,7.49417811247171,28476001.629361663,100.642
2013-4,10.57050360093968,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,188.8016611953627,0.535536105090732,0.68837490582211,35228257.116845205,1746318.8178696868,7.49510107946242,28481341.692671083,98.898
2013-5,10.602447279603943,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,188.86493737335945,0.5367198614747902,0.6884999051814441,35268602.83330032,1745688.182797621,7.49602404645313,28486681.755980507,98.165
2013-6,10.634390958268206,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,189.26505425401209,0.5378980455001786,0.6886249045407782,35308948.54975545,1745057.5477255555,7.49694701344384,28492021.819289926,86.193
2013-7,10.666334636932469,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,189.38715014565287,0.5390175144435777,0.6887499039001124,35349294.26621057,1744426.91265349,7.497869980434551,28497361.882599343,103.22
2013-8,10.698278315596728,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,189.35724276875467,0.5400725997402722,0.6888749032594464,35389639.98266569,1743796.2775814242,7.498792947425261,28502701.94590877,107.23
2013-9,10.73022199426099,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,189.6033406042337,0.5411029908851444,0.6889999026187805,35429985.69912081,1743165.6425093587,7.499715914415971,28508042.00921819,107.627
2013-10,10.762165672925253,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,189.1074063259952,0.5421460906328286,0.6891249019781146,35470331.41557593,1742535.007437293,7.500638881406681,28513382.072527613,121.327
2013-11,10.794109351589514,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,188.5933726022141,0.5431437925188162,0.6892499013374487,35510677.13203105,1741904.3723652274,7.501561848397391,28518722.135837037,106.266
2013-12,10.826053030253776,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,188.5337239831161,0.5441167167846271,0.6893749006967828,35551022.84848617,1741273.7372931617,7.502484815388102,28524062.199146457,97.804
2014-1,10.857996708918035,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,188.2650166397091,0.5450494230059925,0.6894999000561168,35591368.564941294,1740643.1022210962,7.503407782378812,28529402.26245588,123.648
2014-2,10.877157224948188,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,188.04145399873727,0.5459298767448505,0.6894964271398398,35615766.76776641,1739426.3299038892,7.502892834872783,28528255.79697845,106.647
2014-3,10.896317740978338,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,188.2058022738468,0.5467227393840457,0.6894929542235629,35640164.97059153,1738209.5575866825,7.502377887366754,28527109.331501037,110.1535
2014-4,10.91547825700849,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,188.37018447292212,0.5475050074236455,0.6894894813072859,35664563.173416644,1736992.7852694753,7.501862939860725,28525962.86602361,113.66
2014-5,10.93463877303864,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,188.54571300488143,0.5482930419828924,0.6894860083910089,35688961.376241766,1735776.0129522684,7.501347992354697,28524816.40054619,113.66
2014-6,10.95379928906879,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,188.71903889671844,0.5490474217885347,0.689482535474732,35713359.57906688,1734559.2406350614,7.500833044848669,28523669.935068768,113.66
2014-7,10.972959805098942,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,188.8949949048533,0.5497309792382636,0.689479062558455,35737757.781892,1733342.4683178545,7.50031809734264,28522523.46959135,113.66
2014-8,10.992120321129091,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,189.05523421531345,0.5503872177685716,0.689475589642178,35762155.98471712,1732125.6960006475,7.499803149836611,28521377.004113927,113.66
2014-9,11.011280837159244,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,189.21862546181788,0.5510584825009393,0.6894721167259011,35786554.18754223,1730908.9236834403,7.4992882023305825,28520230.538636506,113.66
2014-10,11.030441353189394,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,189.39131272758837,0.5517587030150246,0.6894686438096241,35810952.39036735,1729692.1513662336,7.498773254824554,28519084.073159084,113.66
2014-11,11.049601869219543,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,189.57195665050276,0.5524488004506015,0.6894651708933471,35835350.593192466,1728475.3790490266,7.498258307318525,28517937.60768166,113.66
2014-12,11.068762385249697,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,189.759989523642,0.5530866126442443,0.6894616979770702,35859748.79601759,1727258.6067318197,7.497743359812496,28516791.14220424,113.66
2015-1,11.087922901279846,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,189.9645555101152,0.5537082614130768,0.6894582250607932,35884146.9988427,1726041.8344146127,7.497228412306468,28515644.676726814,104.37149999999995
2015-2,11.097873424195994,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,189.74616070398088,0.5543538454050707,0.6904034040447263,35898206.19324331,1724911.7216264303,7.496733901044445,28513660.052993923,95.083
2015-3,11.10782394711214,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,189.99953714259505,0.5551970175291605,0.6913485830286593,35912265.38764392,1723781.608838248,7.496239389782421,28511675.42926103,95.083
2015-4,11.117774470028287,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,189.60146664040667,0.5558332887217527,0.6922937620125924,35926324.58204452,1722651.4960500658,7.495744878520399,28509690.80552813,95.083
2015-5,11.127724992944431,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,188.91261777193816,0.5565250679795286,0.6932389409965254,35940383.77644513,1721521.3832618836,7.495250367258376,28507706.181795243,95.083
2015-6,11.13767551586058,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,188.77132261972253,0.5571129293367681,0.6941841199804585,35954442.97084574,1720391.2704737012,7.494755855996352,28505721.55806235,95.083
2015-7,11.147626038776728,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,188.7412896126088,0.55769282492527,0.6951292989643916,35968502.16524634,1719261.157685519,7.49426134473433,28503736.934329454,95.083
2015-8,11.157576561692874,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,188.99964697782363,0.5582861986085698,0.6960744779483246,35982561.359646946,1718131.0448973367,7.493766833472307,28501752.31059656,95.083
2015-9,11.167527084609022,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,189.64348438150725,0.5588619863405759,0.6970196569322576,35996620.554047555,1717000.9321091543,7.4932723222102835,28499767.686863665,95.083
2015-10,11.177477607525168,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,190.2699135548044,0.5594529862478296,0.6979648359161906,36010679.74844816,1715870.819320972,7.492777810948261,28497783.063130774,95.083
2015-11,11.187428130441315,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,190.50992682186455,0.5600714943216052,0.6989100149001237,36024738.94284877,1714740.70653279,7.492283299686238,28495798.43939788,95.083
2015-12,11.19737865335746,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,190.9744360916534,0.560690427011458,0.6998551938840567,36038798.13724937,1713610.5937446074,7.4917887884242145,28493813.815664984,95.083
2016-1,11.207329176273609,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,191.03650485188592,0.561298053750781,0.7008003728679898,36052857.33164998,1712480.4809564252,7.491294277162192,28491829.19193209,87.62450000000013
2016-2,11.196876797843096,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,190.81996204572047,0.5619072094802665,0.7007761332685049,36056144.86812404,1712257.860559362,7.491222348476067,28490541.593505964,80.166
2016-3,11.186424419412583,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,190.91432285134405,0.5625271550462956,0.7007518936690199,36059432.40459809,1712035.2401622983,7.491150419789943,28489253.995079838,80.166
2016-4,11.175972040982073,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,190.8462197727507,0.5631925512843006,0.7007276540695351,36062719.94107214,1711812.619765235,7.491078491103818,28487966.396653708,80.166
2016-5,11.16551966255156,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,189.83680591589584,0.563945358301865,0.7007034144700501,36066007.4775462,1711589.999368172,7.491006562417693,28486678.798227586,80.166
2016-6,11.155067284121047,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,190.48292909483783,0.5634852014920481,0.7006791748705652,36069295.01402026,1711367.378971109,7.490934633731569,28485391.19980145,80.166
2016-7,11.144614905690537,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,190.2887472621464,0.5628900541390585,0.7006549352710802,36072582.55049431,1711144.7585740455,7.490862705045444,28484103.601375327,80.166
2016-8,11.134162527260024,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,190.91352704786377,0.5625014638309116,0.7006306956715953,36075870.08696836,1710922.1381769823,7.490790776359319,28482816.0029492,80.166
2016-9,11.123710148829511,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,191.39154760129773,0.5624997137505511,0.7006064560721104,36079157.62344242,1710699.517779919,7.490718847673194,28481528.40452307,80.166
2016-10,11.113257770399,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,191.57507604146207,0.5624148409189105,0.7005822164726254,36082445.15991648,1710476.897382856,7.490646918987069,28480240.806096945,80.166
2016-11,11.102805391968488,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,192.0015860799376,0.562318027406745,0.7005579768731406,36085732.696390525,1710254.2769857924,7.490574990300945,28478953.20767082,80.166
2016-12,11.092353013537975,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,191.57340475634,0.5620092361201356,0.7005337372736556,36089020.23286458,1710031.6565887292,7.49050306161482,28477665.60924469,75.41899999999987
2017-1,11.081900635107464,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,191.8021222683776,0.5617096978237253,0.7005094976741707,36092307.76933864,1709809.036191666,7.490431132928696,28476378.010818563,70.672
2017-2,11.084379604486635,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,191.4314807736483,0.5613178904035343,0.7003845696262477,36082934.59965485,1709657.9233971995,7.489812425466969,28471850.57940565,58.962
2017-3,11.08685857386581,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,191.5230587342537,0.5609498096892173,0.7002596415783248,36073561.42997106,1709506.8106027334,7.489193718005242,28467323.14799275,73.459
2017-4,11.089337543244984,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,191.16872244020595,0.5606508870802388,0.7001347135304019,36064188.26028728,1709355.6978082673,7.488575010543515,28462795.71657984,59.15
2017-5,11.091816512624158,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,192.70217664020188,0.5604430829651059,0.7000097854824789,36054815.090603486,1709204.585013801,7.487956303081789,28458268.28516693,64.833
2017-6,11.09429548200333,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,194.4357798824113,0.5603679404137912,0.699884857434556,36045441.9209197,1709053.472219335,7.487337595620062,28453740.853754025,63.84
2017-7,11.096774451382505,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,196.44158513267027,0.5603037569663835,0.699759929386633,36036068.75123592,1708902.3594248686,7.486718888158335,28449213.42234112,61.721
2017-8,11.09925342076168,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,198.79918300042664,0.560148878028447,0.69963500133871,36026695.581552126,1708751.2466304025,7.486100180696608,28444685.99092821,69.24
2017-9,11.101732390140851,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,199.06233679680628,0.5601542388329344,0.6995100732907871,36017322.41186834,1708600.133835936,7.4854814732348816,28440158.5595153,70.048
2017-10,11.104211359520026,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,200.7163133767104,0.5601153052103294,0.6993851452428641,36007949.24218455,1708449.0210414696,7.484862765773155,28435631.1281024,67.172
2017-11,11.1066903288992,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,202.01509704654515,0.5600675974340539,0.6992602171949412,35998576.072500765,1708297.908247003,7.484244058311428,28431103.696689487,64.22
2017-12,11.109169298278372,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,203.54536582664068,0.5599246607628793,0.6991352891470183,35989202.90281697,1708146.7954525372,7.483625350849701,28426576.26527658,63.021
2018-1,11.111648267657548,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,205.22632357633432,0.5598233185945409,0.6990103610990953,35979829.73313319,1707995.682658071,7.4830066433879745,28422048.833863672,62.639
2018-2,11.118350549093677,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,206.87095252989448,0.5597034260403321,0.6989195305013611,35959888.853300795,1708257.524391187,7.481952835883289,28417190.93203493,53.839
2018-3,11.125052830529803,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,208.81372784589803,0.5596013080109457,0.6988286999036271,35939947.9734684,1708519.366124303,7.480899028378603,28412333.030206185,56.652
2018-4,11.131755111965932,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,209.40512386619503,0.5595620050102242,0.6987378693058929,35920007.093636006,1708781.207857419,7.479845220873918,28407475.12837744,53.408
2018-5,11.13845739340206,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,211.6386117048368,0.5594593408005493,0.6986470387081588,35900066.21380362,1709043.049590535,7.478791413369233,28402617.226548698,50.543
2018-6,11.145159674838188,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,215.14603631277436,0.5592779935046039,0.6985562081104246,35880125.333971225,1709304.8913236512,7.477737605864548,28397759.324719954,64.699
2018-7,11.151861956274317,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,216.94669156212,0.5602737647701663,0.6984653775126906,35860184.45413883,1709566.7330567671,7.476683798359863,28392901.42289121,60.219
