,Amazonas - Consumo de Cimento (t),Amazonas - IDH,Amazonas - value,Amazonas - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Amazonas - Produção de Cimento (t),Amazonas - PIB - Estadual,Amazonas - PIB - Construção Civil,Amazonas - PIB - Per Capita,Amazonas - PIB - Preços de Mercado
2010-11,71.753,0.7063278684453389,0.539140741471902,8.37861272123905,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,63.79196537496108,52554645.48317245,2549814.997297432,12.460442942529868,43956371.8241218
2010-12,79.148,0.7064061920375851,0.5404585109122635,8.377566254239346,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,63.96927997499525,52640802.95033848,2547895.8893088424,12.460708700372166,43972486.167250335
2011-1,71.494,0.7064845156298313,0.5425622402734283,8.376519787239642,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,63.83024767065222,52726960.4175045,2545976.7813202534,12.460974458214464,43988600.51037887
2011-2,64.471,0.7065298969031029,0.5448995558949521,8.621957249346284,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,63.48153927565805,52794519.26923171,2544195.5280522187,12.457134012341347,43992517.668902144
2011-3,72.246,0.7065752781763746,0.5472512822098318,8.867394711452924,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,63.73781975719504,52862078.12095892,2542414.274784184,12.453293566468233,43996434.82742541
2011-4,70.211,0.7066206594496461,0.5495974585125134,9.112832173559564,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,63.975769941357306,52929636.97268612,2540633.021516149,12.449453120595116,44000351.98594869
2011-5,78.267,0.7066660407229178,0.5518986153236994,9.358269635666206,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,64.02472969177857,52997195.82441332,2538851.7682481143,12.445612674722002,44004269.14447196
2011-6,77.957,0.7067114219961894,0.5541511289721966,9.603707097772848,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,63.81066815961904,53064754.67614053,2537070.51498008,12.441772228848883,44008186.30299524
2011-7,69.125,0.7067568032694611,0.5553949866887312,9.849144559879488,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,64.01585500139373,53132313.52786773,2535289.2617120445,12.43793178297577,44012103.46151851
2011-8,91.194,0.7068021845427327,0.557508574428362,10.094582021986128,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,64.24432141679037,53199872.37959494,2533508.00844401,12.434091337102654,44016020.62004178
2011-9,86.092,0.7068475658160043,0.5596518768340483,10.34001948409277,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,64.16328706526123,53267431.23132215,2531726.755175975,12.430250891229536,44019937.77856506
2011-10,98.275,0.706892947089276,0.5620748580546673,10.585456946199413,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,64.20008934540748,53334990.08304935,2529945.5019079405,12.426410445356424,44023854.937088326
2011-11,81.922,0.7069383283625476,0.564495610529901,10.830894408306053,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,64.28005695073998,53402548.93477655,2528164.248639906,12.422569999483306,44027772.0956116
2011-12,86.757,0.7069837096358192,0.5668914553886067,11.076331870412693,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,64.29167328149752,53470107.78650376,2526382.9953718707,12.418729553610191,44031689.25413487
2012-1,81.889,0.7070290909090908,0.5692822664668042,11.321769332519333,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,63.92958524688687,53537666.638230965,2524601.742103836,12.414889107737077,44035606.41265815
2012-2,78.002,0.707140404040404,0.5718740381763123,11.37903193203245,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,63.674931758666354,53604834.16622554,2523143.18702551,12.413156654526484,44045515.97753249
2012-3,81.959,0.7072517171717171,0.5744646386175446,11.436294531545569,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,63.425994914077,53672001.69422011,2521684.631947184,12.411424201315896,44055425.54240684
2012-4,61.107,0.7073630303030303,0.5770539325944986,11.493557131058688,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,63.12312011905004,53739169.22221469,2520226.0768688577,12.409691748105306,44065335.10728119
2012-5,97.398,0.7074743434343433,0.5796189168962562,11.550819730571805,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,63.29068034254664,53806336.75020926,2518767.521790532,12.407959294894717,44075244.67215553
2012-6,70.266,0.7075856565656565,0.5821856741471537,11.608082330084924,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,62.85793112801533,53873504.27820383,2517308.9667122057,12.406226841684129,44085154.23702988
2012-7,97.903,0.7076969696969697,0.5847541195995287,11.665344929598042,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,62.72841800528314,53940671.8061984,2515850.41163388,12.404494388473536,44095063.801904224
2012-8,84.966,0.7078082828282828,0.5873222092101053,11.72260752911116,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,62.253649506317686,54007839.33419298,2514391.8565555536,12.402761935262948,44104973.36677857
2012-9,95.924,0.707919595959596,0.5891235522927878,11.779870128624278,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,61.89130553687016,54075006.86218755,2512933.301477228,12.401029482052358,44114882.93165292
2012-10,87.178,0.708030909090909,0.591678476181952,11.837132728137396,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,61.48668604833928,54142174.39018212,2511474.7463989016,12.399297028841769,44124792.49652726
2012-11,79.674,0.7081422222222222,0.5942517289730214,11.894395327650514,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,61.10155754691987,54209341.918176696,2510016.191320576,12.39756457563118,44134702.061401606
2012-12,78.666,0.7082535353535353,0.5967233817791667,11.951657927163632,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,60.8008495154438,54276509.44617127,2508557.636242249,12.39583212242059,44144611.62627596
2013-1,77.124,0.7083648484848485,0.5992185832254301,12.00892052667675,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,60.18602615329552,54343676.97416584,2507099.0811639237,12.39409966921,44154521.1911503
2013-2,62.791,0.7084090488215489,0.6009054473673076,12.05902855103461,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,59.84562279871391,54387626.106129065,2504214.7540124888,12.391184365623152,44152330.785641775
2013-3,109.019,0.7084532491582491,0.6024769961728658,12.10913657539247,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,59.70725365778501,54431575.23809228,2501330.426861054,12.388269062036304,44150140.38013326
2013-4,77.024,0.7084974494949494,0.6040326229884381,12.159244599750329,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,59.09371557412359,54475524.3700555,2498446.099709619,12.385353758449456,44147949.97462473
2013-5,76.369,0.7085416498316498,0.6055721161410079,12.209352624108186,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,58.48984857537537,54519473.50201872,2495561.7725581843,12.382438454862609,44145759.56911621
2013-6,115.12,0.7085858501683502,0.6070960651372795,12.259460648466046,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,58.15444167212517,54563422.63398194,2492677.44540675,12.37952315127576,44143569.16360769
2013-7,97.534,0.7086300505050505,0.6086051454671793,12.309568672823906,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,58.00479040270108,54607371.76594516,2489793.118255315,12.37660784768891,44141378.75809917
2013-8,75.82,0.7086742508417507,0.6111196385034741,12.359676697181763,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,57.50492552750912,54651320.897908375,2486908.79110388,12.37369254410206,44139188.35259064
2013-9,63.07,0.7087184511784511,0.6127851704233743,12.409784721539625,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,56.67591861431679,54695270.0298716,2484024.4639524454,12.370777240515212,44136997.94708212
2013-10,116.893,0.7087626515151515,0.614359319272136,12.459892745897484,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,56.28571575963278,54739219.16183482,2481140.136801011,12.367861936928366,44134807.5415736
2013-11,101.635,0.7088068518518518,0.6156304307255538,12.510000770255342,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,55.75901017624964,54783168.29379804,2478255.809649576,12.364946633341518,44132617.13606507
2013-12,64.207,0.708851052188552,0.6168780801173018,12.560108794613202,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,55.01874741408801,54827117.42576125,2475371.482498141,12.362031329754668,44130426.73055656
2014-1,80.43,0.7088952525252524,0.6181022969484996,12.61021681897106,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,54.436229393470335,54871066.55772448,2472487.1553467065,12.35911602616782,44128236.32504803
2014-2,63.088,0.7089153584455667,0.6193027057338404,12.654311722343316,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,54.05783262678252,54904858.67105501,2470362.903008989,12.357201929615217,44127083.734065525
2014-3,67.41899999999998,0.708935464365881,0.6202706377248104,12.69840662571557,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,53.71685684274991,54938650.784385525,2468238.650671272,12.355287833062617,44125931.14308303
2014-4,71.75,0.7089555702861952,0.6212054540331219,12.742501529087823,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,53.37400271301438,54972442.89771605,2466114.3983335546,12.353373736510012,44124778.552100524
2014-5,71.75,0.7089756762065095,0.6222085463073794,12.78659643246008,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,53.03033267848887,55006235.01104657,2463990.1459958376,12.351459639957408,44123625.96111802
2014-6,71.75,0.7089957821268238,0.6154083346627086,12.830691335832334,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,52.67622937339148,55040027.1243771,2461865.89365812,12.349545543404805,44122473.37013552
2014-7,71.75,0.709015888047138,0.6122618583466994,12.874786239204589,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,52.32373108685396,55073819.23770763,2459741.6413204027,12.3476314468522,44121320.77915302
2014-8,71.75,0.7090359939674522,0.6089987509741928,12.918881142576844,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,51.966682082687775,55107611.35103815,2457617.3889826857,12.3457173502996,44120168.18817052
2014-9,71.75,0.7090560998877665,0.6056166395816232,12.962976045949098,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,51.61203551719096,55141403.46436868,2455493.1366449683,12.343803253746996,44119015.59718802
2014-10,71.75,0.7090762058080808,0.6021287434038443,13.007070949321353,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,51.25754604157067,55175195.5776992,2453368.884307252,12.341889157194393,44117863.00620552
2014-11,71.75,0.709096311728395,0.5985175243675562,13.051165852693607,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,50.90407962743837,55208987.69102973,2451244.631969534,12.339975060641793,44116710.41522301
2014-12,71.75,0.7091164176487093,0.594780091620506,13.095260756065862,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,50.55125937835274,55242779.80436025,2449120.379631817,12.338060964089188,44115557.82424051
2015-1,69.33299999999997,0.7091365235690236,0.5909159428417579,13.139355659438117,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,50.19737561462202,55276571.91769078,2446996.1272940994,12.336146867536584,44114405.23325801
2015-2,66.916,0.7094617050556066,0.5869220114053563,13.149706086639116,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,49.79442181354122,55305188.24726432,2446136.447337611,12.336387317715728,44118778.88575692
2015-3,66.916,0.7097868865421896,0.5828162269979695,13.160056513840118,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,49.505918586438575,55333804.57683786,2445276.767381123,12.33662776789487,44123152.53825582
2015-4,66.916,0.7101120680287726,0.5785945786474614,13.17040694104112,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,49.17362953250439,55362420.9064114,2444417.0874246345,12.336868218074011,44127526.19075473
2015-5,66.916,0.7104372495153556,0.5742550267221354,13.18075736824212,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,48.9019298173693,55391037.235984944,2443557.407468146,12.337108668253157,44131899.84325364
2015-6,66.916,0.7107624310019386,0.5697995759176686,13.19110779544312,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,48.72430756866363,55419653.565558486,2442697.727511658,12.337349118432298,44136273.495752536
2015-7,66.916,0.7110876124885216,0.5652220965458398,13.20145822264412,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,48.55032640620232,55448269.89513204,2441838.0475551696,12.337589568611442,44140647.14825144
2015-8,66.916,0.7114127939751046,0.560520401669894,13.21180864984512,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,48.39641256370818,55476886.22470558,2440978.367598681,12.337830018790584,44145020.80075035
2015-9,66.916,0.7117379754616876,0.5556224580610455,13.222159077046122,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,48.190877896808445,55505502.55427912,2440118.687642193,12.338070468969727,44149394.45324925
2015-10,66.916,0.7120631569482706,0.5518028108699776,13.232509504247124,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,48.09540651190304,55534118.88385266,2439259.0076857046,12.338310919148867,44153768.10574816
2015-11,66.916,0.7123883384348536,0.5475506372291172,13.242859931448123,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,48.06551390334878,55562735.2134262,2438399.3277292163,12.338551369328012,44158141.75824707
2015-12,66.916,0.7127135199214366,0.5431857434842919,13.253210358649124,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,48.0313037753304,55591351.542999744,2437539.647772728,12.338791819507154,44162515.41074597
2016-1,59.207999999999856,0.7130387014080196,0.5392328386550468,13.263560785850125,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,47.36698510048695,55619967.87257329,2436679.96781624,12.339032269686298,44166889.06324488
2016-2,51.5,0.7130541461156561,0.535174278281711,13.226686745390658,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,46.55090781170887,55635929.69183261,2436308.9000810683,12.340636148539788,44173650.37819468
2016-3,51.5,0.7130695908232927,0.5308655348643208,13.18981270493119,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,45.87052334026421,55651891.511091925,2435937.8323458973,12.342240027393276,44180411.69314447
2016-4,51.5,0.7130850355309292,0.5274082878671679,13.152938664471725,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,45.22340866237092,55667853.33035125,2435566.764610726,12.343843906246766,44187173.00809426
2016-5,51.5,0.7131004802385656,0.5229961008025565,13.116064624012257,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,44.61768925025866,55683815.14961056,2435195.696875555,12.345447785100257,44193934.32304405
2016-6,51.5,0.7131159249462022,0.5183713570167439,13.07919058355279,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,44.04312451557175,55699776.96886989,2434824.629140384,12.347051663953746,44200695.63799385
2016-7,51.5,0.7131313696538387,0.5216073370647853,13.042316543093325,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,43.46984890622849,55715738.78812921,2434453.5614052126,12.348655542807236,44207456.95294364
2016-8,51.5,0.7131468143614752,0.5217776529569912,13.005442502633857,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,42.95052944481631,55731700.607388526,2434082.493670041,12.350259421660724,44214218.26789343
2016-9,51.5,0.7131622590691118,0.5225282427933748,12.96856846217439,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,42.47501321022418,55747662.42664785,2433711.42593487,12.351863300514214,44220979.58284323
2016-10,51.5,0.7131777037767483,0.5236366428589209,12.931694421714925,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,41.978410422618445,55763624.245907165,2433340.358199699,12.353467179367705,44227740.89779303
2016-11,51.5,0.7131931484843848,0.5250429265212693,12.894820381255457,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,41.55561406887889,55779586.06516649,2432969.2904645274,12.355071058221194,44234502.21274282
2016-12,56.39350000000002,0.7132085931920213,0.5265516081978757,12.857946340795989,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,41.02117074844182,55795547.88442581,2432598.2227293565,12.356674937074684,44241263.52769261
2017-1,61.287,0.7132240378996578,0.5282898024137405,12.821072300336525,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,40.48166631576142,55811509.70368513,2432227.154994185,12.358278815928172,44248024.8426424
2017-2,44.068,0.713112098792837,0.5300198811805156,12.807839096484695,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,39.90203959537651,55814848.66004176,2432973.35360611,12.360220673593115,44253014.06020896
2017-3,62.847,0.7130001596860163,0.5313198377065391,12.794605892632871,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,39.39092975418947,55818187.6163984,2433719.552218036,12.36216253125806,44258003.277775526
2017-4,30.374,0.7128882205791955,0.5317423603740611,12.781372688781046,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,38.81582794128644,55821526.57275503,2434465.75082996,12.364104388923003,44262992.49534208
2017-5,60.003,0.7127762814723747,0.5327698661235835,12.76813948492922,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,38.28301566391464,55824865.52911166,2435211.949441885,12.366046246587947,44267981.71290865
2017-6,81.014,0.7126643423655539,0.5339069036623885,12.754906281077394,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,37.671445987313525,55828204.4854683,2435958.1480538105,12.367988104252891,44272970.930475205
2017-7,64.862,0.7125524032587331,0.5351539919837093,12.74167307722557,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,37.03224473055128,55831543.44182493,2436704.346665736,12.369929961917835,44277960.14804177
2017-8,49.885,0.7124404641519124,0.5365199490334619,12.728439873373745,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,36.4871614310482,55834882.398181565,2437450.54527766,12.37187181958278,44282949.36560833
2017-9,53.13,0.7123285250450916,0.538009735714351,12.71520666952192,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,35.825482836504115,55838221.3545382,2438196.7438895856,12.373813677247725,44287938.58317488
2017-10,57.796,0.7122165859382708,0.5396788638297245,12.701973465670092,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,35.24163803935505,55841560.31089483,2438942.9425015105,12.375755534912669,44292927.80074145
2017-11,47.026,0.71210464683145,0.5402477628697193,12.688740261818268,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,34.63090807052754,55844899.26725147,2439689.1411134354,12.377697392577613,44297917.018308006
2017-12,74.919,0.7119927077246293,0.5412375001276908,12.675507057966442,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,33.903079380061804,55848238.2236081,2440435.3397253607,12.379639250242557,44302906.23587457
2018-1,34.733,0.7118807686178085,0.5420303931204132,12.662273854114616,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,33.59374826995428,55851577.179964736,2441181.5383372856,12.3815811079075,44307895.45344113
2018-2,15.022,0.711834410804307,0.5423936085176656,12.655098005215509,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,33.918988334637284,55830460.04151445,2442617.054636381,12.382052375869256,44306585.41707421
2018-3,20.879,0.7117880529908056,0.5431531866857463,12.6479221563164,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,34.37309201877868,55809342.90306416,2444052.5709354766,12.382523643831014,44305275.3807073
2018-4,36.409,0.7117416951773041,0.5441590571310815,12.640746307417292,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,34.60094035915653,55788225.764613874,2445488.087234572,12.382994911792771,44303965.344340384
2018-5,22.277,0.7116953373638026,0.5442968279323859,12.633570458518182,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,34.91854304684603,55767108.62616359,2446923.6035336675,12.38346617975453,44302655.307973474
2018-6,20.529,0.7116489795503013,0.5453927611391172,12.626394609619076,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,35.676968634531484,55745991.4877133,2448359.119832763,12.383937447716288,44301345.27160656
2018-7,37.061,0.7116026217367998,0.5468095244885534,12.619218760719969,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,35.96372055532658,55724874.34926301,2449794.6361318585,12.384408715678044,44300035.23523964
2018-8,23.387,0.7115562639232983,0.5505360997420995,12.612042911820858,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,36.30586079306328,55703757.21081273,2451230.152430953,12.384879983639802,44298725.19887273
2018-9,38.399,0.7115099061097969,0.5541311700846528,12.60486706292175,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,36.66650020833362,55682640.072362445,2452665.668730049,12.38535125160156,44297415.16250581
