,Ceará - Desemprego,Ceará - Consumo de Cimento (t),Ceará - value, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Ceará - IDH,Ceará - PIB - Estadual,Ceará - PIB - Construção Civil,Ceará - PIB - Per Capita,Ceará - PIB - Preços de Mercado,Ceará - Produção de Cimento (t)
2018-10,10.591496886783183,172.41,0.3832125543464847,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,0.7291031209019193,83246696.6670433,4577351.509337553,7.769528335079008,65866744.53339882,190.20864817185765
2018-11,10.59264480222785,179.419,0.3859788837130309,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,0.729032930270018,83189978.96644986,4577209.50438937,7.767642760706628,65847752.04089645,190.9853087185153
2018-12,10.593792717672518,157.165,0.3892053378238649,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,0.7289627396381168,83133261.26585642,4577067.499441188,7.765757186334247,65828759.54839408,191.80752336508547
2019-1,10.594940633117185,151.601,0.3921934001396439,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,0.7288925490062155,83076543.56526299,4576925.494493005,7.763871611961867,65809767.05589172,192.7140858673936
2019-2,10.590363634658466,129.537,0.3952625110031911,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,0.728778098619899,82982891.24504365,4578604.498799257,7.761655305663005,65784976.18185151,193.7898487378487
2019-3,10.58578663619975,105.236,0.3988527267398431,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,0.7286636482335824,82889238.92482431,4580283.50310551,7.759438999364143,65760185.3078113,194.9603567530192
2019-4,10.581209637741033,110.835,0.4013885997725602,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,0.7285491978472658,82795586.60460499,4581962.507411762,7.757222693065281,65735394.43377109,196.3785119604513
2019-5,10.576632639282314,127.925,0.4034141976661854,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,0.7284347474609493,82701934.28438565,4583641.511718014,7.75500638676642,65710603.55973087,198.5978203989103
2019-6,10.572055640823596,127.138,0.4058630912418942,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,0.7283202970746327,82608281.96416631,4585320.516024267,7.752790080467557,65685812.68569066,200.75680730526943
2019-7,10.56747864236488,157.128,0.4081569681681951,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,0.7282058466883161,82514629.64394698,4586999.520330519,7.750573774168695,65661021.811650455,202.79182255435035
2019-8,10.562901643906162,164.44,0.4105917018441355,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.7280913963019996,82420977.32372764,4588678.524636772,7.748357467869834,65636230.937610246,204.9339088951839
2019-9,10.558324645447446,140.298,0.4130890746782604,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.7279769459156831,82327325.0035083,4590357.528943025,7.746141161570971,65611440.06357004,206.16014876579976
2019-10,10.553747646988729,168.407,0.4161070023379863,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.7278624955293665,82233672.68328896,4592036.533249277,7.74392485527211,65586649.18952982,208.133490523869
2019-11,10.549170648530012,163.615,0.4193021097742099,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.72774804514305,82140020.36306964,4593715.537555529,7.741708548973248,65561858.31548961,209.17309683171968
2019-12,10.544593650071294,155.07,0.4225059662764392,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.7276335947567334,82046368.0428503,4595394.541861782,7.739492242674386,65537067.44144941,210.4171685735072
2020-1,10.540016651612577,149.245,0.4256186221764269,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.7275191443704169,81952715.72263096,4597073.546168034,7.737275936375524,65512276.5674092,210.38659762479813
2020-2,10.527802331320752,115.089,0.4286220055957287,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.7273109560701927,81826754.63499328,4598571.024139598,7.736030212794404,65492584.70018026,211.5886434355381
2020-3,10.515588011028926,92.871,0.4315477400313855,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.7271027677699686,81700793.5473556,4600068.502111161,7.734784489213284,65472892.83295133,213.38134796002785
2020-4,10.5033736907371,86.321,0.4351464310182333,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,0.7268945794697446,81574832.45971793,4601565.980082725,7.733538765632164,65453200.9657224,215.2891108475264
2020-5,10.491159370445276,128.756,0.4400737867356546,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.7266863911695204,81448871.37208024,4603063.458054288,7.732293042051044,65433509.09849346,218.26593566700063
2020-6,10.47894505015345,151.016,0.446150576417202,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.7264782028692962,81322910.28444256,4604560.936025852,7.7310473184699235,65413817.23126453,220.52956309167095
2020-7,10.466730729861627,200.508,0.4524711143285804,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.7262700145690721,81196949.19680488,4606058.413997415,7.729801594888803,65394125.36403561,222.8746771174596
2020-8,10.454516409569802,188.585,0.458875992550558,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.7260618262688481,81070988.1091672,4607555.89196898,7.728555871307684,65374433.49680667,223.49306428297007
2020-9,10.442302089277977,193.975,0.4657837569742369,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.7258536379686239,80945027.02152953,4609053.369940544,7.7273101477265635,65354741.62957774,224.941241991102
2020-10,10.430087768986152,193.778,0.4721798806398761,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.7256454496683997,80819065.93389183,4610550.847912107,7.726064424145443,65335049.76234881,225.8005250906301
2020-11,10.417873448694326,180.726,0.4783139077070882,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.7254372613681757,80693104.84625416,4612048.325883671,7.724818700564324,65315357.89511988,226.75564502774787
2020-12,10.4056591284025,183.494,0.4843329898294158,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,0.7252290730679516,80567143.75861648,4613545.803855234,7.7235729769832036,65295666.02789094,228.02493760548737
2021-1,10.393444808110676,170.356,0.4860509198676443,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.7250208847677274,80441182.6709788,4615043.281826798,7.722327253402083,65275974.16066201,228.49963243561
2021-2,10.391254726681424,145.649,0.4878149292207432,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,0.7249528611674829,80288483.78874764,4617036.968924987,7.720804380429616,65251453.63926747,229.31670007398927
2021-3,10.389064645252173,156.169,0.4893185672085323,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,0.7248848375672384,80135784.90651648,4619030.656023176,7.719281507457149,65226933.11787292,230.6542555394269
2021-4,10.38687456382292,151.904,0.4906471096013594,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,0.7248168139669939,79983086.02428532,4621024.343121367,7.717758634484682,65202412.59647837,231.99730341333432
2021-5,10.384684482393666,153.668,0.4934631464065903,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,0.7247487903667494,79830387.14205416,4623018.030219556,7.716235761512215,65177892.07508383,233.2977601148393
2021-6,10.382494400964417,174.53,0.4968052881541948,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.724680766766505,79677688.259823,4625011.717317745,7.714712888539748,65153371.553689286,234.2526833667176
2021-7,10.380304319535163,210.914,0.5003326092272067,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.7246127431662605,79524989.37759183,4627005.404415935,7.713190015567282,65128851.032294735,234.6638395435787
2021-8,10.37811423810591,212.913,0.5043011031366266,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.724544719566016,79372290.49536067,4628999.091514125,7.7116671425948145,65104330.51090019,234.87132384925687
2021-9,10.37592415667666,202.362,0.5081263657473545,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.7244766959657715,79219591.61312951,4630992.778612314,7.710144269622347,65079809.98950565,234.06254231934017
2021-10,10.373734075247404,202.36,0.512120305665725,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.724408672365527,79066892.73089835,4632986.465710503,7.70862139664988,65055289.46811111,233.81328426479865
2021-11,10.371543993818154,169.226,0.5156238216918688,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.7243406487652825,78914193.84866719,4634980.152808692,7.707098523677413,65030768.94671656,233.09681263337043
2021-12,10.3693539123889,177.053,0.5188493766542884,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.724272625165038,78761494.96643603,4636973.8399068825,7.705575650704946,65006248.42532201,233.09261069918185
2022-1,10.36716383095965,136.054,0.5220213985162923,,,,,,,,,0.7242046015647935,78608796.08420487,4638967.527005072,7.704052777732479,64981727.90392747,232.7558066109834
2022-2,,155.767,0.525256374940754,,,,,,,,,,,,,,234.4051499137597
2022-3,,147.993,0.5289649262432767,,,,,,,,,,,,,,235.1946986311709
2022-4,,135.895,0.5329158993479788,,,,,,,,,,,,,,236.65500315548343
2022-5,,155.895,0.5361373170879077,,,,,,,,,,,,,,238.22943738871595
2022-6,,159.601,0.5374792799085581,,,,,,,,,,,,,,239.30933865034277
2022-7,,168.561,0.5369862126885553,,,,,,,,,,,,,,239.9573091239766
2022-8,,186.918,0.5356862578971253,,,,,,,,,,,,,,239.122996749166
2022-9,,179.828,0.5339897051558286,,,,,,,,,,,,,,239.2201727925718
2022-10,,174.94,0.5304488034275848,,,,,,,,,,,,,,237.8792136664252
2022-11,,182.597,0.5262533313589424,,,,,,,,,,,,,,236.799325291126
2022-12,,182.597,0.5213090415593742,,,,,,,,,,,,,,235.91996551330607
