,Rio Grande do Sul - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Rio Grande Do Sul - Produção de Cimento (t),Rio Grande Do Sul - Consumo de Cimento (t),Rio Grande do Sul - PIB - Estadual,Rio Grande do Sul - PIB - Construção Civil,Rio Grande do Sul - PIB - Per Capita,Rio Grande do Sul - PIB - Preços de Mercado,Rio Grande do Sul - value,Rio Grande do Sul - IDH
2017-5,7.377784179963422,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,121.93265833961492,220.793,245531646.3579066,9055307.430782748,18.67388267626093,202523789.5458764,0.6143752686689719,0.7842006114193105
2017-6,7.37116978447081,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,121.45332486717152,211.546,245486967.0758325,9055569.03484568,18.672683700590067,202502707.0001092,0.6164539955095462,0.7841359100326878
2017-7,7.364555388978198,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,121.28735200978733,244.68,245442287.79375836,9055830.63890861,18.671484724919203,202481624.454342,0.6185777092012003,0.784071208646065
2017-8,7.357940993485587,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,120.96179447127422,252.183,245397608.51168415,9056092.24297154,18.670285749248336,202460541.9085748,0.6207484675416594,0.7840065072594423
2017-9,7.351326597992975,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,120.03250104952484,249.403,245352929.22961003,9056353.847034471,18.66908677357747,202439459.3628076,0.6231724919518334,0.7839418058728196
2017-10,7.3447122025003635,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,119.46065278801204,208.299,245308249.94753587,9056615.451097405,18.6678877979066,202418376.81704035,0.6256436772747441,0.783877104486197
2017-11,7.338097807007752,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,119.1764257397553,238.414,245263570.6654617,9056877.055160334,18.66668882223573,202397294.27127317,0.6275475846252411,0.7838124030995742
2017-12,7.33148341151514,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,118.62276641190662,213.179,245218891.3833876,9057138.659223264,18.665489846564867,202376211.72550595,0.6294900928324437,0.7837477017129515
2018-1,7.324869016022528,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,118.40749511888436,221.534,245174212.1013134,9057400.263286196,18.664290870894,202355129.17973876,0.6316768988048791,0.7836830003263288
2018-2,7.322128091696064,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,118.23198400152816,212.139,245002553.71329692,9058423.473137015,18.6599623277332,202303158.03380495,0.6339139223818302,0.7835821139651646
2018-3,7.319387167369601,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,117.65374369071176,228.994,244830895.3252805,9059446.68298784,18.65563378457239,202251186.8878712,0.6355866516395857,0.7834812276040004
2018-4,7.316646243043137,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,117.12899786946043,226.827,244659236.93726408,9060469.892838662,18.65130524141159,202199215.74193743,0.6372966241863791,0.7833803412428362
2018-5,7.313905318716674,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,117.15504319014616,186.855,244487578.5492476,9061493.102689484,18.646976698250786,202147244.5960037,0.6390410935757791,0.783279454881672
2018-6,7.31116439439021,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,117.41874927290476,253.021,244315920.1612312,9062516.312540306,18.64264815508998,202095273.45006996,0.6408171852057413,0.7831785685205079
2018-7,7.308423470063746,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,117.01863037751409,194.988,244144261.7732147,9063539.52239113,18.638319611929177,202043302.3041362,0.6430259771262855,0.7830776821593437
2018-8,7.305682545737282,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,118.04734806228178,244.406,243972603.38519824,9064562.73224195,18.63399106876837,201991331.15820244,0.6466929006418461,0.7829767957981795
2018-9,7.302941621410818,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,118.09527961393523,201.372,243800944.9971818,9065585.942092773,18.629662525607568,201939360.01226863,0.6504023292682299,0.7828759094370153
2018-10,7.300200697084355,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,118.84505813922657,251.369,243629286.6091653,9066609.151943594,18.62533398244676,201887388.8663349,0.6549710303674557,0.7827750230758512
2018-11,7.297459772757891,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,119.30044034287518,242.782,243457628.22114888,9067632.361794416,18.62100543928596,201835417.7204012,0.6589708593560478,0.782674136714687
2018-12,7.294718848431428,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,119.06948461006552,201.288,243285969.83313245,9068655.57164524,18.616676896125156,201783446.5744674,0.6626019761691037,0.7825732503535228
2019-1,7.291977924104964,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,119.21366274540674,226.547,243114311.445116,9069678.78149606,18.61234835296435,201731475.42853364,0.6660522009826614,0.7824723639923586
2019-2,7.282186671349603,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,119.2193374372942,228.5,242816391.5910597,9068177.04045999,18.60640883050992,201655958.73410875,0.6699378262110325,0.7823320031135129
2019-3,7.272395418594241,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,119.75460493205998,223.896,242518471.73700345,9066675.299423922,18.60046930805549,201580442.03968385,0.6736508890941687,0.7821916422346671
2019-4,7.262604165838879,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,120.28115790154156,234.132,242220551.88294715,9065173.558387851,18.59452978560106,201504925.3452589,0.6782160669960062,0.7820512813558214
2019-5,7.252812913083518,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,120.82262230577314,207.586,241922632.02889088,9063671.817351785,18.588590263146635,201429408.650834,0.6828339534614831,0.7819109204769756
2019-6,7.243021660328156,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,121.350499121409,228.583,241624712.17483455,9062170.076315712,18.582650740692205,201353891.9564091,0.6877004572327589,0.7817705595981298
2019-7,7.233230407572794,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,122.0359924735363,234.565,241326792.3207783,9060668.335279644,18.576711218237776,201278375.26198417,0.6930320176760897,0.7816301987192841
2019-8,7.223439154817433,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,122.95792391157198,249.519,241028872.46672204,9059166.594243577,18.570771695783343,201202858.56755927,0.6978167994816998,0.7814898378404384
2019-9,7.213647902062071,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,123.21608981851683,230.086,240730952.6126657,9057664.853207504,18.56483217332892,201127341.8731344,0.7028590103376189,0.7813494769615925
2019-10,7.20385664930671,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,123.9757344872718,233.136,240433032.75860947,9056163.112171434,18.55889265087449,201051825.17870945,0.7071383270393695,0.7812091160827468
2019-11,7.194065396551348,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,124.68928717501178,233.8,240135112.9045532,9054661.371135363,18.55295312842006,200976308.48428452,0.7112504627488516,0.7810687552039011
2019-12,7.184274143795986,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,125.32416189818032,223.214,239837193.0504969,9053159.630099297,18.54701360596563,200900791.7898596,0.7158158276085174,0.7809283943250552
2020-1,7.174482891040625,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,125.78231282647158,231.453,239539273.19644064,9051657.889063226,18.5410740835112,200825275.09543476,0.7206388017876209,0.7807880334462095
2020-2,7.162857247216903,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,126.13939073887134,233.62,239207436.29196456,9053065.248693772,18.540013295952843,200800665.59387603,0.7251074120525747,0.7807940033965596
2020-3,7.151231603393181,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,126.8306031212661,206.93,238875599.38748845,9054472.608324315,18.538952508394484,200776056.0923173,0.7304378914336104,0.7807999733469096
2020-4,7.139605959569459,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,127.68768188515494,215.771,238543762.4830124,9055879.967954865,18.53789172083612,200751446.59075868,0.7368634269396109,0.7808059432972597
2020-5,7.127980315745737,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,128.3986958446589,234.237,238211925.5785363,9057287.327585408,18.536830933277763,200726837.0892,0.7444056065876359,0.7808119132476098
2020-6,7.116354671922015,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,128.72903569475102,239.407,237880088.6740602,9058694.687215954,18.535770145719404,200702227.5876413,0.7520661068531841,0.7808178831979599
2020-7,7.104729028098294,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,129.27502113193154,250.232,237548251.7695841,9060102.046846502,18.534709358161045,200677618.08608264,0.7606630236214993,0.7808238531483099
2020-8,7.093103384274572,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,129.83074339222577,274.061,237216414.86510804,9061509.406477047,18.533648570602686,200653008.58452395,0.7689821470193607,0.78082982309866
2020-9,7.08147774045085,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,129.87103717446954,268.268,236884577.96063197,9062916.766107593,18.532587783044328,200628399.08296525,0.7755594785780856,0.7808357930490101
2020-10,7.0698520966271285,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,130.35615467570491,296.991,236552741.05615583,9064324.125738138,18.53152699548597,200603789.58140656,0.7815830938701234,0.7808417629993601
2020-11,7.058226452803407,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,130.39380970706162,290.683,236220904.15167975,9065731.485368684,18.530466207927606,200579180.07984787,0.7864119114926268,0.7808477329497102
2020-12,7.046600808979685,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,130.41885806143276,251.597,235889067.24720368,9067138.84499923,18.529405420369248,200554570.5782892,0.791053565617863,0.7808537029000603
2021-1,7.034975165155963,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,130.82225871794947,235.904,235557230.3427276,9068546.204629775,18.52834463281089,200529961.0767305,0.7931265896817511,0.7808596728504104
2021-2,7.034288937085314,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,131.3299577539174,235.342,235153933.8806292,9070010.789537711,18.527042727558975,200498788.5619332,0.7952585253919817,0.7809343673417013
2021-3,7.033602709014665,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,132.05653553805956,292.643,234750637.4185308,9071475.374445649,18.525740822307064,200467616.04713577,0.7974450302740018,0.7810090618329923
2021-4,7.032916480944016,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,132.06087923014977,270.91,234347340.95643243,9072939.959353585,18.524438917055157,200436443.5323384,0.7996947896396427,0.7810837563242834
2021-5,7.032230252873367,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,132.05482469739425,271.625,233944044.49433404,9074404.544261524,18.52313701180324,200405271.01754105,0.8015396421915354,0.7811584508155743
2021-6,7.031544024802718,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,132.00061602504582,259.582,233540748.03223565,9075869.12916946,18.52183510655133,200374098.5027437,0.8036383708176188,0.7812331453068653
2021-7,7.03085779673207,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,132.1986334757287,288.108,233137451.5701373,9077333.714077394,18.52053320129941,200342925.98794636,0.8055330442557731,0.7813078397981563
2021-8,7.03017156866142,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,132.04554260933654,288.595,232734155.1080389,9078798.298985332,18.519231296047504,200311753.4731489,0.8071924118371255,0.7813825342894474
2021-9,7.029485340590772,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,131.51309664201406,263.892,232330858.6459405,9080262.883893268,18.517929390795597,200280580.9583516,0.8096066124419397,0.7814572287807383
2021-10,7.028799112520122,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,131.67607365395028,274.66,231927562.1838421,9081727.468801206,18.51662748554368,200249408.44355425,0.811820823071331,0.7815319232720292
2021-11,7.028112884449474,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,131.5620582018615,279.433,231524265.72174373,9083192.053709142,18.51532558029177,200218235.92875683,0.8148866998898386,0.7816066177633203
2021-12,7.027426656378824,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,131.44062115398887,261.601,231120969.2596453,9084656.63861708,18.51402367503985,200187063.41395947,0.8180900225122933,0.7816813122546113
2022-1,7.026740428308176,,,,,,,,,131.3945678320388,238.642,230717672.79754692,9086121.223525016,18.512721769787944,200155890.8991621,0.821433472996073,0.7817560067459023
2022-2,,,,,,,,,,131.77281991311327,249.523,,,,,0.8246399914019167,
2022-3,,,,,,,,,,132.1837684156825,275.798,,,,,0.828586243482836,
2022-4,,,,,,,,,,132.03070580083704,244.207,,,,,0.8315175948625954,
2022-5,,,,,,,,,,132.22716610447827,248.611,,,,,0.8335854624496448,
2022-6,,,,,,,,,,132.41405760010076,234.106,,,,,0.8339972469113112,
2022-7,,,,,,,,,,132.9129935836158,259.138,,,,,0.8341948598102924,
2022-8,,,,,,,,,,133.03419930897095,288.217,,,,,0.8323923320861228,
2022-9,,,,,,,,,,133.00107985274653,272.178,,,,,0.8297424219844404,
2022-10,,,,,,,,,,133.0527880946363,272.665,,,,,0.82692484292484,
2022-11,,,,,,,,,,132.66553507592732,275.972,,,,,0.8235504810779,
2022-12,,,,,,,,,,132.38890549371908,275.972,,,,,0.8203780431044269,
