, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Pernambuco - value,Pernambuco - Produção de Cimento (t),Pernambuco - Consumo de Cimento (t),Pernambuco - PIB - Estadual,Pernambuco - PIB - Construção Civil,Pernambuco - PIB - Per Capita,Pernambuco - PIB - Preços de Mercado,Pernambuco - IDH,Pernambuco - Desemprego
2010-11,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,0.3301826960284766,83.95629874878493,243.761,92676098.44028248,5798329.252246663,8.933069957288376,78905380.8784636,0.7104143915138714,8.031099507852947
2010-12,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,0.3315842910399533,84.66035327881268,269.049,92847182.1721504,5795515.251196733,8.93538791739531,78939406.79796928,0.7105538591030363,8.029990766291949
2011-1,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,0.3330045983349796,85.5414551897662,214.807,93018265.90401831,5792701.2501468025,8.937705877502246,78973432.71747497,0.7106933266922011,8.028882024730951
2011-2,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,0.3345630398478039,86.46639313738665,177.932,93170299.11493336,5786447.711723693,8.938668753052033,78998064.0625149,0.7107688816788499,8.375876389987905
2011-3,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,0.3362206230279449,87.88324220467761,195.635,93322332.3258484,5780194.173300582,8.939631628601822,79022695.40755484,0.7108444366654987,8.72287075524486
2011-4,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,0.3378975745525274,88.95547245104213,174.575,93474365.53676344,5773940.634877472,8.940594504151608,79047326.75259477,0.7109199916521475,9.069865120501817
2011-5,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,0.3391785502137228,90.09882491660696,204.844,93626398.74767846,5767687.096454362,8.941557379701395,79071958.0976347,0.7109955466387963,9.41685948575877
2011-6,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,0.3402580119171188,90.09070394480293,197.308,93778431.9585935,5761433.558031252,8.942520255251184,79096589.44267464,0.7110711016254451,9.763853851015725
2011-7,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,0.341330988843916,90.62048741342387,187.852,93930465.16950852,5755180.019608142,8.94348313080097,79121220.78771457,0.7111466566120939,10.11084821627268
2011-8,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,0.3423976652649328,91.0715755996182,231.788,94082498.38042356,5748926.481185032,8.944446006350757,79145852.13275452,0.7112222115987425,10.457842581529636
2011-9,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,0.3432482252966541,91.10291772647676,247.553,94234531.5913386,5742672.942761921,8.945408881900546,79170483.47779445,0.7112977665853913,10.804836946786589
2011-10,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,0.3444949697587169,91.65360115496335,215.441,94386564.80225363,5736419.404338812,8.946371757450333,79195114.82283439,0.7113733215720401,11.151831312043544
2011-11,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,0.345797252217725,92.73807255357524,242.116,94538598.01316866,5730165.865915702,8.94733463300012,79219746.16787432,0.7114488765586889,11.498825677300498
2011-12,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,0.3468470448465315,93.1056777238732,206.262,94690631.2240837,5723912.327492591,8.948297508549908,79244377.51291426,0.7115244315453377,11.845820042557452
2012-1,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,0.3482295820682059,93.79516144949967,223.244,94842664.43499874,5717658.789069481,8.949260384099695,79269008.85795419,0.7115999865319865,12.192814407814408
2012-2,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,0.3501617216883804,94.14447489665974,201.89,94961930.7136052,5709253.206436577,8.948425990677983,79276089.99158697,0.7117638753273475,12.269855108958629
2012-3,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,0.3522652623204616,94.54305601567307,259.377,95081196.99221164,5700847.623803672,8.94759159725627,79283171.12521973,0.7119277641227085,12.346895810102849
2012-4,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,0.3541396845520379,94.33455010385636,228.092,95200463.27081811,5692442.041170768,8.946757203834558,79290252.25885251,0.7120916529180696,12.423936511247064
2012-5,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,0.3553762259822271,94.08918123279336,244.391,95319729.54942456,5684036.458537864,8.945922810412844,79297333.39248528,0.7122555417134306,12.500977212391284
2012-6,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,0.3564271831159648,93.98427127401688,199.66,95438995.82803103,5675630.87590496,8.945088416991132,79304414.52611805,0.7124194305087916,12.578017913535504
2012-7,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.3574724641599964,94.39598967849912,214.103,95558262.1066375,5667225.293272056,8.94425402356942,79311495.65975082,0.7125833193041526,12.655058614679724
2012-8,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.3585201531058118,94.6375826576923,242.041,95677528.38524397,5658819.710639151,8.943419630147707,79318576.7933836,0.7127472080995136,12.73209931582394
2012-9,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.3595675999037959,94.73665977171947,213.905,95796794.6638504,5650414.128006247,8.942585236725995,79325657.92701638,0.7129110968948746,12.80914001696816
2012-10,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.3605316101463479,94.5836500637397,244.302,95916060.94245689,5642008.545373342,8.94175084330428,79332739.06064914,0.7130749856902356,12.88618071811238
2012-11,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,0.3615285105762088,94.47221449654732,237.46,96035327.22106332,5633602.962740438,8.940916449882568,79339820.19428192,0.7132388744855968,12.963221419256598
2012-12,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,0.3625151598526931,94.41774047390687,219.765,96154593.4996698,5625197.380107533,8.940082056460856,79346901.32791469,0.7134027632809578,13.040262120400818
2013-1,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,0.3636525245223408,94.42324925048317,248.815,96273859.77827623,5616791.797474629,8.939247663039144,79353982.46154746,0.7135666520763188,13.117302821545035
2013-2,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,0.3650943189343278,94.19002522256775,219.363,96362410.7373593,5606925.210745795,8.937912592529415,79349107.64030808,0.7136400316046265,13.178986654098289
2013-3,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,0.3663337327932365,93.94993433217788,251.351,96450961.69644234,5597058.624016959,8.936577522019688,79344232.8190687,0.7137134111329343,13.240670486651537
2013-4,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,0.3675605309517117,93.25636886539216,254.15,96539512.6555254,5587192.037288125,8.935242451509959,79339357.99782932,0.7137867906612421,13.302354319204786
2013-5,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,0.368696509653736,92.70816850067044,242.668,96628063.61460844,5577325.45055929,8.933907381000232,79334483.17658994,0.7138601701895498,13.364038151758036
2013-6,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,0.3695846312749608,92.4033790111324,205.044,96716614.57369149,5567458.863830455,8.932572310490503,79329608.35535055,0.7139335497178576,13.425721984311286
2013-7,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,0.3703872153434882,92.55283477050354,239.702,96805165.53277452,5557592.27710162,8.931237239980774,79324733.53411117,0.7140069292461654,13.487405816864534
2013-8,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,0.3708740771087856,92.3544202850795,256.306,96893716.49185756,5547725.690372786,8.929902169471047,79319858.7128718,0.7140803087744731,13.549089649417784
2013-9,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,0.3711164528607009,91.78121361685278,272.593,96982267.4509406,5537859.10364395,8.928567098961318,79314983.89163242,0.7141536883027809,13.610773481971034
2013-10,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,0.3711953962803754,90.86988729391584,282.662,97070818.41002366,5527992.516915116,8.927232028451591,79310109.07039304,0.7142270678310887,13.672457314524284
2013-11,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,0.3712994866175521,90.02488088858834,265.25,97159369.36910672,5518125.930186281,8.925896957941863,79305234.24915366,0.7143004473593965,13.734141147077532
2013-12,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,0.3710240220134669,89.12979709367607,244.117,97247920.32818976,5508259.3434574455,8.924561887432136,79300359.42791428,0.7143738268877042,13.795824979630783
2014-1,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,0.3705582460372819,88.19316221201024,285.237,97336471.2872728,5498392.756728611,8.923226816922407,79295484.6066749,0.714447206416012,13.857508812184031
2014-2,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,0.369952708567263,87.11086543456875,256.572,97389394.24720944,5491182.523865528,8.920985101526966,79279819.32105012,0.7144433675716787,13.914642697155058
2014-3,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,0.368703545034179,86.11971305487594,251.7860000000001,97442317.2071461,5483972.291002446,8.918743386131526,79264154.03542534,0.7144395287273455,13.97177658212608
2014-4,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,0.367512489579357,85.10019876704627,247.0,97495240.16708274,5476762.058139363,8.916501670736086,79248488.74980056,0.7144356898830122,14.028910467097106
2014-5,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,0.3658792815186899,84.06413328786937,247.0,97548163.1270194,5469551.825276282,8.914259955340645,79232823.46417579,0.714431851038679,14.086044352068129
2014-6,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,0.3646364867337198,83.01193114322079,247.0,97601086.08695604,5462341.592413199,8.912018239945205,79217158.17855102,0.7144280121943457,14.143178237039152
2014-7,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,0.3632897378279597,81.94039650498296,247.0,97654009.04689267,5455131.359550117,8.909776524549766,79201492.89292625,0.7144241733500125,14.200312122010178
2014-8,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,0.3620819270864897,80.83859139648555,247.0,97706932.00682934,5447921.126687034,8.907534809154326,79185827.60730146,0.7144203345056792,14.2574460069812
2014-9,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,0.3608648204330341,79.70937000048424,247.0,97759854.96676598,5440710.893823952,8.905293093758885,79170162.32167669,0.7144164956613459,14.314579891952226
2014-10,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.3594055800356716,78.55508128795175,247.0,97812777.92670263,5433500.66096087,8.903051378363445,79154497.03605191,0.7144126568170127,14.371713776923247
2014-11,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,0.3577744365640251,77.38035831002021,247.0,97865700.88663928,5426290.428097787,8.900809662968005,79138831.75042713,0.7144088179726794,14.428847661894274
2014-12,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,0.356003945257654,76.18393558901236,247.0,97918623.84657592,5419080.195234705,8.898567947572564,79123166.46480235,0.7144049791283462,14.485981546865297
2015-1,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,0.354340451082245,74.96420779252765,226.4164999999998,97971546.80651258,5411869.962371622,8.896326232177124,79107501.17917758,0.7144011402840129,14.543115431836322
2015-2,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,0.3529218373385696,73.62803260242359,205.833,98014759.00041136,5407379.825081297,8.89559141093875,79103156.8037515,0.7151102496944992,14.567335085809688
2015-3,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,0.3511183173060031,72.3562321699425,205.833,98057971.19431011,5402889.687790971,8.894856589700376,79098812.42832541,0.7158193591049855,14.591554739783051
2015-4,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,0.3492894312756515,70.93295428324966,205.833,98101183.38820893,5398399.550500646,8.894121768462002,79094468.05289932,0.7165284685154718,14.61577439375642
2015-5,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.3476104292414461,69.60730092443043,205.833,98144395.58210768,5393909.413210321,8.893386947223629,79090123.67747323,0.717237577925958,14.639994047729784
2015-6,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,0.3457433663758892,68.1859712654401,205.833,98187607.77600646,5389419.275919996,8.892652125985254,79085779.30204715,0.7179466873364443,14.66421370170315
2015-7,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,0.3442445650514182,66.72561658841431,205.833,98230819.96990524,5384929.138629671,8.89191730474688,79081434.92662105,0.7186557967469306,14.688433355676516
2015-8,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,0.3429110415760699,65.34937423484398,205.833,98274032.163804,5380439.001339345,8.891182483508507,79077090.55119497,0.7193649061574169,14.712653009649882
2015-9,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,0.3418505714631574,63.87024384897911,205.833,98317244.3577028,5375948.86404902,8.890447662270132,79072746.17576888,0.7200740155679032,14.736872663623249
2015-10,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,0.3412859616387177,62.44689694409539,205.833,98360456.55160156,5371458.726758695,8.88971284103176,79068401.8003428,0.7207831249783894,14.761092317596614
2015-11,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.3410143405235818,61.165862155615095,205.833,98403668.74550034,5366968.589468369,8.888978019793385,79064057.42491671,0.7214922343888757,14.78531197156998
2015-12,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,0.3405921946849294,59.625771977391146,205.833,98446880.93939912,5362478.452178044,8.888243198555012,79059713.04949062,0.722201343799362,14.809531625543343
2016-1,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,0.340705830861898,58.0292799196244,187.91650000000027,98490093.13329788,5357988.314887719,8.887508377316637,79055368.67406453,0.7229104532098483,14.833751279516711
2016-2,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,0.3409823121848494,56.391082904911,170.0,98498664.03545617,5357009.871848271,8.88696424250676,79049855.33902144,0.7229021990674986,14.812626951607315
2016-3,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,0.341627814299494,54.84618005445151,170.0,98507234.93761444,5356031.428808823,8.886420107696884,79044342.00397837,0.722893944925149,14.791502623697925
2016-4,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,0.3424548402028677,53.283696873684825,170.0,98515805.8397727,5355052.985769375,8.885875972887007,79038828.66893528,0.7228856907827994,14.770378295788529
2016-5,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,0.3431475412360006,51.703751353995216,170.0,98524376.74193098,5354074.542729927,8.885331838077132,79033315.3338922,0.7228774366404497,14.749253967879136
2016-6,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,0.3443979138832927,50.29544734951384,170.0,98532947.64408924,5353096.099690479,8.884787703267255,79027801.99884911,0.7228691824981001,14.72812963996974
2016-7,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,0.3456991674985901,48.84388237413205,170.0,98541518.54624753,5352117.656651031,8.884243568457379,79022288.66380602,0.7228609283557504,14.707005312060346
2016-8,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,0.3475034415735009,47.43471094872111,170.0,98550089.4484058,5351139.213611583,8.883699433647502,79016775.32876295,0.7228526742134008,14.685880984150954
2016-9,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,0.3493895949303788,46.17941601246934,170.0,98558660.35056403,5350160.770572135,8.883155298837625,79011261.99371986,0.7228444200710512,14.66475665624156
2016-10,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,0.3512982637976715,44.81853415265565,170.0,98567231.25272232,5349182.327532687,8.88261116402775,79005748.65867677,0.7228361659287015,14.643632328332163
2016-11,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,0.3531328083642429,43.48805476505485,170.0,98575802.1548806,5348203.884493239,8.882067029217874,79000235.3236337,0.7228279117863519,14.622508000422773
2016-12,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,0.3553646118703699,42.2483826810468,173.86450000000002,98584373.05703886,5347225.441453791,8.881522894407997,78994721.98859061,0.7228196576440022,14.601383672513377
2017-1,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,0.3571882989440987,41.19916090158395,177.729,98592943.95919712,5346246.998414343,8.88097875959812,78989208.65354753,0.7228114035016526,14.580259344603984
2017-2,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,0.3590015203290345,40.05869055687081,143.388,98553426.0858135,5346817.742730586,8.87908004237423,78967633.54463795,0.7228175504978773,14.559262503829633
2017-3,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,0.3606643710023092,39.11262235185953,188.227,98513908.2124299,5347388.4870468285,8.87718132515034,78946058.43572837,0.7228236974941019,14.53826566305528
2017-4,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,0.3624142904654992,38.15922215149049,143.049,98474390.33904628,5347959.23136307,8.87528260792645,78924483.3268188,0.7228298444903265,14.51726882228093
2017-5,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,0.3641964304489655,37.53990108757704,148.068,98434872.46566266,5348529.975679313,8.87338389070256,78902908.21790922,0.7228359914865512,14.49627198150658
2017-6,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,0.3660451243511597,36.67983170315146,133.872,98395354.59227905,5349100.719995556,8.87148517347867,78881333.10899964,0.7228421384827759,14.47527514073223
2017-7,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,0.3683859765547367,35.889216610043526,131.464,98355836.7188954,5349671.464311797,8.86958645625478,78859758.00009006,0.7228482854790005,14.454278299957878
2017-8,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,0.3695031482180697,35.23669824313801,151.37,98316318.8455118,5350242.20862804,8.86768773903089,78838182.89118047,0.7228544324752251,14.433281459183526
2017-9,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,0.370641762639335,34.441113018817475,154.276,98276800.97212815,5350812.952944282,8.865789021807,78816607.7822709,0.7228605794714498,14.412284618409176
2017-10,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,0.371825256336808,33.83713075697744,153.331,98237283.09874456,5351383.697260525,8.863890304583109,78795032.67336132,0.7228667264676745,14.391287777634826
2017-11,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,0.3729587113306465,33.33113552866891,152.6,98197765.22536092,5351954.441576768,8.861991587359219,78773457.56445174,0.7228728734638991,14.370290936860474
2017-12,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,0.3744759433879336,32.69314110771082,136.567,98158247.35197732,5352525.185893009,8.860092870135329,78751882.45554216,0.7228790204601236,14.349294096086124
2018-1,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,0.3759225505043214,32.408454763431635,144.855,98118729.47859368,5353095.930209252,8.85819415291144,78730307.34663258,0.7228851674563483,14.328297255311773
2018-2,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,0.3771514631500852,32.1798052704481,126.352,98051552.8122261,5355365.611957626,8.856323558077365,78709870.03279608,0.7227933884219268,14.324618938066068
2018-3,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,0.3782283845983553,32.07161593096927,138.148,97984376.14585853,5357635.293706002,8.854452963243292,78689432.7189596,0.7227016093875052,14.320940620820364
2018-4,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,0.3792610492983321,32.0232166631431,129.978,97917199.47949094,5359904.975454376,8.852582368409218,78668995.4051231,0.7226098303530835,14.31726230357466
2018-5,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,0.3801999515247701,31.807859924152456,109.083,97850022.81312336,5362174.65720275,8.850711773575144,78648558.09128661,0.7225180513186619,14.313583986328956
2018-6,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,0.3810377558163776,31.984004997012807,147.44,97782846.14675575,5364444.338951125,8.84884117874107,78628120.77745011,0.7224262722842403,14.309905669083252
2018-7,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,0.381785507692563,32.08030209185973,132.5,97715669.48038816,5366714.020699499,8.846970583906995,78607683.46361363,0.7223344932498187,14.30622735183755
2018-8,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,0.3845627799414197,32.258759637119475,158.533,97648492.81402056,5368983.7024478745,8.84509998907292,78587246.14977713,0.7222427142153971,14.302549034591843
2018-9,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,0.3871558276632139,32.478434100148014,133.813,97581316.14765298,5371253.384196249,8.843229394238847,78566808.83594063,0.7221509351809755,14.29887071734614
