,Rio Grande Do Norte - Consumo de Cimento (t),Rio Grande do Norte - IDH, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Rio Grande Do Norte - Produção de Cimento (t),Rio Grande do Norte - PIB - Estadual,Rio Grande do Norte - PIB - Construção Civil,Rio Grande do Norte - PIB - Per Capita,Rio Grande do Norte - PIB - Preços de Mercado,Rio Grande do Norte - Desemprego
2014-7,92.583,0.7190005437281768,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,110.65776205691677,37143371.80518808,2010202.4627989647,9.240840881134726,29823676.93184844,13.376591129147991
2014-8,92.583,0.7189738806863647,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,110.36537692016502,37169516.51702126,2007773.2894158692,9.24046405064801,29824053.852734163,13.397473013883952
2014-9,92.583,0.7189472176445525,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,110.03879131803885,37195661.22885443,2005344.1160327743,9.240087220161293,29824430.77361989,13.418354898619912
2014-10,92.583,0.7189205546027404,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,109.6815506285254,37221805.94068761,2002914.9426496795,9.239710389674576,29824807.694505617,13.43923678335587
2014-11,92.583,0.7188938915609282,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,109.30734088137658,37247950.65252079,2000485.769266584,9.23933355918786,29825184.61539134,13.460118668091829
2014-12,92.583,0.7188672285191161,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,108.90893944170048,37274095.36435396,1998056.595883489,9.238956728701144,29825561.536277067,13.481000552827789
2015-1,83.58300000000008,0.7188405654773039,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,108.49087764738032,37300240.07618714,1995627.4225003936,9.238579898214429,29825938.457162797,13.501882437563747
2015-2,74.583,0.719695582921787,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,107.9088162452721,37316549.41110856,1993225.8212080328,9.238310878623402,29825520.256116696,13.498902040456382
2015-3,74.583,0.7205506003662703,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,107.70050295557964,37332858.74602998,1990824.219915673,9.23804185903238,29825102.0550706,13.49592164334902
2015-4,74.583,0.7214056178107534,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,107.05212581864916,37349168.0809514,1988422.6186233128,9.237772839441355,29824683.8540245,13.492941246241656
2015-5,74.583,0.7222606352552366,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,106.5428910047455,37365477.41587282,1986021.0173309525,9.23750381985033,29824265.6529784,13.48996084913429
2015-6,74.583,0.7231156526997198,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,105.9355614832085,37381786.75079424,1983619.416038592,9.237234800259303,29823847.451932304,13.486980452026929
2015-7,74.583,0.723970670144203,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,105.36912350978557,37398096.08571566,1981217.814746232,9.236965780668282,29823429.25088621,13.484000054919562
2015-8,74.583,0.7248256875886862,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,104.68588555925103,37414405.42063708,1978816.2134538717,9.236696761077258,29823011.04984011,13.481019657812196
2015-9,74.583,0.7256807050331693,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,103.88376880451034,37430714.7555585,1976414.612161511,9.236427741486231,29822592.848794013,13.478039260704834
2015-10,74.583,0.7265357224776525,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,102.98729460734998,37447024.09047992,1974013.010869151,9.236158721895208,29822174.647747915,13.47505886359747
2015-11,74.583,0.7273907399221357,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,101.96487430286926,37463333.42540134,1971611.4095767904,9.235889702304185,29821756.446701817,13.472078466490103
2015-12,74.583,0.7282457573666189,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,100.9691904048958,37479642.76032276,1969209.8082844303,9.235620682713162,29821338.24565572,13.469098069382742
2016-1,71.58299999999997,0.729100774811102,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,99.7461266771853,37495952.09524418,1966808.20699207,9.235351663122136,29820920.04460962,13.466117672275375
2016-2,68.583,0.7290788109839134,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,98.2196598008438,37503865.88491031,1965865.7652240295,9.236043720776646,29822515.196474545,13.438514791457104
2016-3,68.583,0.7290568471567248,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,96.76982518970703,37511779.67457644,1964923.3234559896,9.236735778431154,29824110.34833947,13.41091191063883
2016-4,68.583,0.7290348833295361,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,95.40409298230784,37519693.46424257,1963980.8816879496,9.237427836085663,29825705.50020439,13.383309029820555
2016-5,68.583,0.7290129195023476,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,93.86078108170598,37527607.2539087,1963038.4399199092,9.238119893740173,29827300.652069315,13.355706149002284
2016-6,68.583,0.7289909556751589,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,92.86532340455432,37535521.04357483,1962095.9981518693,9.238811951394682,29828895.80393424,13.32810326818401
2016-7,68.583,0.7289689918479703,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,91.95912413727602,37543434.83324096,1961153.556383829,9.239504009049192,29830490.95579916,13.300500387365735
2016-8,68.583,0.7289470280207817,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,91.1937869202571,37551348.622907095,1960211.114615789,9.2401960667037,29832086.10766408,13.272897506547462
2016-9,68.583,0.728925064193593,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,90.40296729926771,37559262.412573226,1959268.672847749,9.240888124358207,29833681.25952901,13.245294625729189
2016-10,68.583,0.7289031003664045,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,89.7282309490304,37567176.20223936,1958326.2310797088,9.24158018201272,29835276.41139393,13.217691744910915
2016-11,68.583,0.7288811365392158,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,89.19414395848678,37575089.99190549,1957383.7893116688,9.242272239667226,29836871.563258853,13.190088864092642
2016-12,63.088499999999954,0.7288591727120273,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,88.4017393565619,37583003.78157162,1956441.347543629,9.242964297321736,29838466.715123776,13.162485983274369
2017-1,57.594,0.7288372088848386,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,87.49323906327919,37590917.57123775,1955498.9057755885,9.243656354976244,29840061.8669887,13.134883102456095
2017-2,52.722,0.7288435513763905,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,86.63187909217511,37582421.0319638,1955496.4734100555,9.243169845218944,29836042.65179193,13.128041490618084
2017-3,63.109,0.7288498938679422,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,85.55055384415272,37573924.49268985,1955494.041044522,9.24268333546164,29832023.436595168,13.121199878780072
2017-4,49.356,0.728856236359494,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,84.12235080106237,37565427.9534159,1955491.608678989,9.242196825704337,29828004.2213984,13.11435826694206
2017-5,55.725,0.7288625788510459,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,83.18864110682591,37556931.41414195,1955489.176313456,9.241710315947037,29823985.00620164,13.107516655104048
2017-6,50.796,0.7288689213425976,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,81.89828906809285,37548434.874868006,1955486.7439479227,9.241223806189732,29819965.79100487,13.100675043266037
2017-7,48.75,0.7288752638341495,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,81.02279371268233,37539938.33559406,1955484.3115823893,9.24073729643243,29815946.575808108,13.093833431428024
2017-8,59.738,0.7288816063257013,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,80.13607269641491,37531441.7963201,1955481.8792168563,9.240250786675126,29811927.360611346,13.086991819590011
2017-9,60.303,0.728887948817253,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,79.3673214134999,37522945.25704616,1955479.4468513231,9.239764276917825,29807908.145414576,13.080150207752002
2017-10,51.009,0.7288942913088049,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,78.7094959565405,37514448.71777221,1955477.01448579,9.239277767160525,29803888.93021781,13.07330859591399
2017-11,48.874,0.7289006338003567,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,78.13125516774846,37505952.17849825,1955474.582120257,9.23879125740322,29799869.715021044,13.066466984075978
2017-12,48.506,0.7289069762919085,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,77.60981396090928,37497455.63922431,1955472.149754724,9.238304747645916,29795850.49982428,13.059625372237964
2018-1,42.721,0.7289133187834603,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,77.22668382939935,37488959.09995036,1955469.7173891903,9.237818237888614,29791831.284627512,13.052783760399954
2018-2,32.801,0.7288369045318198,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,76.90402173046493,37467841.0742529,1956032.1804936056,9.236597487636796,29786529.816153068,13.051322373301453
2018-3,37.638,0.7287604902801794,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,76.62955972902863,37446723.048555456,1956594.6435980203,9.235376737384978,29781228.347678624,13.049860986202948
2018-4,37.358,0.7286840760285389,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,76.29279920942295,37425605.022858,1957157.1067024355,9.234155987133162,29775926.87920418,13.048399599104444
2018-5,31.339,0.7286076617768985,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,76.21042586711917,37404486.99716055,1957719.5698068505,9.232935236881344,29770625.410729736,13.04693821200594
2018-6,45.311,0.728531247525258,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,76.85139820967862,37383368.9714631,1958282.0329112653,9.231714486629526,29765323.94225529,13.045476824907436
2018-7,42.085,0.7284548332736176,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,77.11239973631382,37362250.945765644,1958844.4960156805,9.23049373637771,29760022.473780848,13.044015437808934
2018-8,48.52,0.7283784190219771,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,77.44738495262071,37341132.92006819,1959406.959120096,9.229272986125892,29754721.0053064,13.04255405071043
2018-9,41.365,0.7283020047703366,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,77.73182572879139,37320014.89437074,1959969.4222245107,9.228052235874074,29749419.53683196,13.041092663611929
2018-10,43.813,0.7282255905186962,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,78.25219018653678,37298896.86867329,1960531.8853289257,9.226831485622256,29744118.068357512,13.039631276513424
2018-11,43.816,0.7281491762670557,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,78.72214853832263,37277778.84297583,1961094.348433341,9.225610735370438,29738816.59988307,13.03816988941492
2018-12,38.245,0.7280727620154153,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,78.96061801954376,37256660.81727839,1961656.811537756,9.224389985118622,29733515.131408624,13.036708502316417
2019-1,46.081,0.7279963477637748,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,79.4894930942985,37235542.79158093,1962219.2746421704,9.223169234866804,29728213.66293418,13.035247115217912
2019-2,38.703,0.7278902594892579,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,79.67231460513563,37193432.15828949,1963072.5541371184,9.2208741604437,29717716.57877524,13.028835897123226
2019-3,36.037,0.727784171214741,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,80.29360920744092,37151321.52499805,1963925.833632066,9.218579086020595,29707219.49461629,13.02242467902854
2019-4,38.43,0.7276780829402242,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,80.86214094954886,37109210.8917066,1964779.1131270137,9.216284011597493,29696722.41045735,13.016013460933852
2019-5,44.471,0.7275719946657073,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,81.44601421788532,37067100.25841516,1965632.3926219612,9.213988937174388,29686225.32629841,13.009602242839168
2019-6,37.884,0.7274659063911905,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,82.14377693443755,37024989.625123724,1966485.6721169087,9.211693862751284,29675728.242139462,13.00319102474448
2019-7,51.585,0.7273598181166736,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,83.34413382966909,36982878.99183228,1967338.951611857,9.20939878832818,29665231.157980524,12.996779806649792
2019-8,54.306,0.7272537298421569,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,84.31587546470963,36940768.35854083,1968192.2311068045,9.207103713905076,29654734.07382158,12.990368588555103
2019-9,52.511,0.72714764156764,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,85.0780347048789,36898657.7252494,1969045.510601752,9.204808639481971,29644236.98966264,12.983957370460418
2019-10,59.472,0.7270415532931231,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,86.04719211898869,36856547.09195796,1969898.7900967,9.202513565058869,29633739.90550369,12.977546152365733
2019-11,54.022,0.7269354650186063,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,86.83575734679376,36814436.45866651,1970752.0695916477,9.200218490635764,29623242.82134475,12.971134934271046
2019-12,49.791,0.7268293767440894,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,87.6997675953457,36772325.825375065,1971605.3490865952,9.19792341621266,29612745.73718581,12.964723716176358
2020-1,60.438,0.7267232884695726,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,88.12168501645665,36730215.19208363,1972458.628581543,9.195628341789556,29602248.653026864,12.958312498081671
2020-2,49.472,0.7265469497458572,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,88.71141973455984,36678166.65779232,1973671.8911296816,9.195340148577452,29596385.926988304,12.941908098679782
2020-3,44.855,0.7263706110221418,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,89.52379520403117,36626118.12350102,1974885.1536778207,9.195051955365347,29590523.200949743,12.925503699277892
2020-4,44.595,0.7261942722984265,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,90.61637143821493,36574069.58920971,1976098.4162259595,9.194763762153244,29584660.474911183,12.909099299876006
2020-5,55.953,0.7260179335747111,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,91.6222810755372,36522021.05491841,1977311.6787740984,9.194475568941142,29578797.748872627,12.892694900474115
2020-6,61.544,0.7258415948509958,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,92.50280873285185,36469972.520627104,1978524.9413222373,9.194187375729038,29572935.022834063,12.876290501072228
2020-7,69.505,0.7256652561272804,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,92.83010282516148,36417923.9863358,1979738.203870376,9.193899182516931,29567072.296795502,12.85988610167034
2020-8,72.189,0.725488917403565,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,93.47338248003592,36365875.4520445,1980951.4664185147,9.19361098930483,29561209.570756946,12.843481702268452
2020-9,71.92,0.7253125786798497,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,93.64628038875868,36313826.9177532,1982164.7289666536,9.193322796092726,29555346.844718385,12.827077302866565
2020-10,72.544,0.7251362399561343,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,93.7133713001866,36261778.38346189,1983377.9915147924,9.193034602880624,29549484.11867983,12.810672903464674
2020-11,70.478,0.7249599012324189,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,93.66359948617944,36209729.84917059,1984591.2540629315,9.19274640966852,29543621.39264127,12.794268504062783
2020-12,71.37,0.7247835625087036,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,93.57069032185,36157681.31487928,1985804.51661107,9.192458216456416,29537758.66660271,12.777864104660898
2021-1,73.317,0.7246072237849882,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,93.4466020431866,36105632.78058798,1987017.779159209,9.192170023244312,29531895.940564148,12.761459705259009
2021-2,59.813,0.7245815209348745,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,93.30742568131583,36042154.93476726,1988441.617594092,9.191677589374846,29524131.577755406,12.76008471553854
2021-3,77.672,0.7245558180847608,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,93.68958952387013,35978677.08894655,1989865.4560289744,9.19118515550538,29516367.21494667,12.758709725818068
2021-4,62.575,0.724530115234647,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,93.58680218698788,35915199.24312583,1991289.294463857,9.190692721635914,29508602.852137927,12.7573347360976
2021-5,59.378,0.7245044123845333,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,93.97258544663391,35851721.39730512,1992713.13289874,9.190200287766448,29500838.489329185,12.75595974637713
2021-6,65.578,0.7244787095344196,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,94.33854257861957,35788243.551484406,1994136.9713336225,9.189707853896982,29493074.126520447,12.75458475665666
2021-7,68.661,0.7244530066843059,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,94.52495467916246,35724765.705663696,1995560.8097685047,9.189215420027516,29485309.763711706,12.75320976693619
2021-8,70.995,0.7244273038341922,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,94.3817053018126,35661287.85984298,1996984.648203388,9.188722986158051,29477545.400902964,12.75183477721572
2021-9,69.761,0.7244016009840785,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,94.1254436802855,35597810.01402226,1998408.4866382703,9.188230552288584,29469781.038094223,12.750459787495249
2021-10,76.916,0.7243758981339647,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,94.09238862017504,35534332.16820155,1999832.3250731528,9.18773811841912,29462016.675285485,12.74908479777478
2021-11,62.896,0.724350195283851,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,93.79658822863192,35470854.32238083,2001256.163508036,9.187245684549652,29454252.312476743,12.74770980805431
2021-12,64.298,0.7243244924337373,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,93.75173469107706,35407376.47656012,2002680.0019429184,9.186753250680187,29446487.949668005,12.74633481833384
2022-1,55.593,0.7242987895836236,,,,,,,,,93.6385597407106,35343898.630739406,2004103.840377801,9.18626081681072,29438723.586859263,12.74495982861337
2022-2,63.701,,,,,,,,,,94.27202929685248,,,,,
2022-3,64.383,,,,,,,,,,94.50178338094496,,,,,
2022-4,68.775,,,,,,,,,,94.70129160997098,,,,,
2022-5,71.289,,,,,,,,,,94.90873572814996,,,,,
2022-6,70.372,,,,,,,,,,95.2941934823681,,,,,
2022-7,74.088,,,,,,,,,,95.39617942343094,,,,,
2022-8,83.89,,,,,,,,,,95.5573261827999,,,,,
2022-9,83.438,,,,,,,,,,94.91001439299862,,,,,
2022-10,80.005,,,,,,,,,,94.8007828521556,,,,,
2022-11,75.441,,,,,,,,,,94.7529826369296,,,,,
2022-12,75.441,,,,,,,,,,94.5597172684368,,,,,
