,Maranhão - Produção de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Maranhão - Desemprego,Maranhão - Consumo de Cimento (t),Goiais-Maranhão - value,Maranhão - IDH,Maranhão - PIB - Estadual,Maranhão - PIB - Construção Civil,Maranhão - PIB - Per Capita,Maranhão - PIB - Preços de Mercado
2018-9,31.38618672237932,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,12.242559754921077,69.471,0.3810379358683399,0.6765990852742938,51832282.88369371,2574824.1714172014,6.20723675625222,40556393.134468414
2018-10,31.263827055224628,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,12.23302514186011,83.004,0.381914951716463,0.6765319358833959,51794482.83603239,2576252.359493239,6.2056542100425744,40543367.82031194
2018-11,30.867237527499448,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,12.223490528799148,77.332,0.383208561033201,0.6764647864924981,51756682.78837107,2577680.547569276,6.20407166383293,40530342.50615547
2018-12,30.465612824218848,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,12.21395591573818,58.591,0.3845191621921605,0.6763976371016002,51718882.74070975,2579108.735645313,6.202489117623284,40517317.191999
2019-1,30.24370246723307,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,12.204421302677217,70.66,0.3858596591059793,0.6763304877107023,51681082.69304843,2580536.9237213503,6.20090657141364,40504291.87784252
2019-2,29.92111668686477,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,12.190661184823714,50.796,0.3869977472167179,0.6761966277691167,51640214.66140889,2582402.866292886,6.200663720132209,40498884.86636842
2019-3,29.770992279220824,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,12.176901066970212,47.834,0.388142463289388,0.676062767827531,51599346.62976934,2584268.808864421,6.200420868850777,40493477.854894325
2019-4,29.642292453804338,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,12.163140949116713,45.327,0.3895019664135886,0.6759289078859455,51558478.598129794,2586134.751435957,6.200178017569347,40488070.84342022
2019-5,29.730852174139937,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,12.149380831263212,54.032,0.3916887463883874,0.6757950479443599,51517610.56649025,2588000.6940074926,6.199935166287916,40482663.83194612
2019-6,29.81855220511995,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,12.135620713409711,60.657,0.3942175896973857,0.6756611880027743,51476742.5348507,2589866.636579028,6.199692315006485,40477256.82047202
2019-7,29.823971445546025,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,12.12186059555621,67.25,0.3967852170121558,0.6755273280611886,51435874.50321116,2591732.579150564,6.199449463725054,40471849.80899792
2019-8,29.888073079210688,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,12.10810047770271,70.773,0.3992454216289853,0.6753934681196031,51395006.4715716,2593598.5217220997,6.199206612443623,40466442.79752382
2019-9,29.866244542036647,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,12.094340359849207,67.01,0.4017428871187623,0.6752596081780176,51354138.439932056,2595464.4642936345,6.198963761162192,40461035.78604972
2019-10,30.02106846559932,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,12.080580241995708,81.128,0.4046211645267747,0.6751257482364319,51313270.40829251,2597330.40686517,6.198720909880761,40455628.77457561
2019-11,29.93844256004484,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,12.066820124142208,81.737,0.4075859144057316,0.6749918882948464,51272402.37665296,2599196.349436706,6.1984780585993295,40450221.76310152
2019-12,29.962768059009637,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,12.053060006288709,76.841,0.4108590678583363,0.6748580283532607,51231534.34501342,2601062.292008241,6.198235207317899,40444814.751627415
2020-1,29.695558031737843,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,12.039299888435206,70.502,0.4139853573516792,0.6747241684116752,51190666.31337387,2602928.234579777,6.197992356036468,40439407.74015331
2020-2,29.68624930375761,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,12.022864287447977,58.174,0.4173216179342037,0.6745402605966121,51104089.41413292,2603772.0047538048,6.196463666749941,40422926.29293171
2020-3,29.83047169172687,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,12.006428686460746,51.253,0.4219895618057742,0.674356352781549,51017512.51489197,2604615.7749278327,6.194934977463415,40406444.84571012
2020-4,29.89458090255692,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,11.989993085473516,55.659,0.4277716218003309,0.674172444966486,50930935.61565101,2605459.5451018605,6.193406288176888,40389963.39848852
2020-5,30.06332204638188,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,11.973557484486284,79.011,0.4340784487800855,0.6739885371514229,50844358.716410056,2606303.315275889,6.191877598890361,40373481.95126693
2020-6,30.2113684143808,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,11.957121883499056,100.399,0.4399921366414423,0.6738046293363599,50757781.81716911,2607147.085449917,6.190348909603835,40357000.50404533
2020-7,30.12092182985005,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,11.940686282511829,110.434,0.4469519311168017,0.6736207215212968,50671204.91792815,2607990.8556239447,6.188820220317308,40340519.05682373
2020-8,30.002511868651517,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,11.924250681524596,108.451,0.4539099644061996,0.6734368137062337,50584628.0186872,2608834.6257979725,6.187291531030781,40324037.60960214
2020-9,29.94620254359583,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,11.907815080537366,107.233,0.4598638590879362,0.6732529058911706,50498051.11944625,2609678.3959720004,6.185762841744255,40307556.16238054
2020-10,29.80285592770229,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,11.891379479550135,113.345,0.4658194901740504,0.6730689980761075,50411474.22020529,2610522.166146029,6.184234152457728,40291074.71515895
2020-11,29.80383610877326,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,11.874943878562906,94.561,0.4718787664691031,0.6728850902610445,50324897.32096434,2611365.9363200567,6.182705463171201,40274593.26793735
2020-12,30.092725875738036,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,11.858508277575677,89.227,0.4776271380086114,0.6727011824459814,50238320.42172339,2612209.706494085,6.181176773884675,40258111.82071576
2021-1,30.24697252005589,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,11.842072676588446,82.674,0.4803507862133002,0.6725172746309184,50151743.52248243,2613053.4766681124,6.179648084598148,40241630.37349416
2021-2,30.379850021606497,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,11.843300062374732,69.076,0.4832197630924623,0.6724908903478193,50047016.51019282,2613868.6567563643,6.177737932781202,40221052.11198695
2021-3,30.54925400761407,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,11.84452744816102,72.303,0.4862511061135102,0.6724645060647202,49942289.497903205,2614683.836844616,6.175827780964257,40200473.850479744
2021-4,30.79644324619201,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,11.845754833947309,75.399,0.4894591005343465,0.6724381217816211,49837562.4856136,2615499.0169328675,6.173917629147311,40179895.58897254
2021-5,30.907706747068826,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,11.846982219733594,89.958,0.4926231058674171,0.6724117374985219,49732835.47332399,2616314.1970211198,6.172007477330365,40159317.32746534
2021-6,30.97688259171993,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,11.84820960551988,87.816,0.4952639771545437,0.6723853532154228,49628108.46103437,2617129.3771093707,6.170097325513419,40138739.065958135
2021-7,31.007697186441835,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,11.849436991306169,100.404,0.4976713667881558,0.6723589689323237,49523381.44874476,2617944.5571976225,6.168187173696474,40118160.80445093
2021-8,30.900439209059822,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,11.850664377092452,98.719,0.5001922818263059,0.6723325846492246,49418654.436455145,2618759.7372858743,6.166277021879528,40097582.54294372
2021-9,30.809109342532555,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,11.85189176287874,94.675,0.5030207603768966,0.6723062003661255,49313927.42416553,2619574.9173741257,6.164366870062581,40077004.28143652
2021-10,30.83028816671277,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,11.853119148665026,95.575,0.5060027766239487,0.6722798160830263,49209200.41187592,2620390.097462377,6.162456718245636,40056426.01992932
2021-11,30.7846699527082,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,11.854346534451317,102.533,0.5087023658008203,0.6722534317999272,49104473.39958631,2621205.2775506293,6.16054656642869,40035847.758422114
2021-12,30.8752887998804,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,11.8555739202376,89.997,0.5114866581574664,0.6722270475168282,48999746.3872967,2622020.4576388807,6.1586364146117445,40015269.49691491
2022-1,30.740033509345707,,,,,,,,,11.856801306023888,71.985,0.514056498392372,0.6722006632337291,48895019.375007086,2622835.6377271325,6.156726262794798,39994691.2354077
2022-2,31.028762337544386,,,,,,,,,,84.233,0.516745859519031,,,,,
2022-3,31.220211613171774,,,,,,,,,,85.441,0.5194096860220857,,,,,
2022-4,31.29784650816016,,,,,,,,,,77.179,0.5214348317868857,,,,,
2022-5,31.466756261715265,,,,,,,,,,84.668,0.5219066455923056,,,,,
2022-6,31.76653659968457,,,,,,,,,,93.262,0.5215755114763224,,,,,
2022-7,31.616026759184184,,,,,,,,,,96.068,0.5216808076866959,,,,,
2022-8,31.7240657829262,,,,,,,,,,102.698,0.5201776933507162,,,,,
2022-9,31.679230772111943,,,,,,,,,,98.133,0.5185150298612602,,,,,
2022-10,31.524869994357427,,,,,,,,,,94.964,0.5164471113662449,,,,,
2022-11,31.51221168901176,,,,,,,,,,97.684,0.5139115241569541,,,,,
2022-12,31.315195179781767,,,,,,,,,,97.684,0.5108292954307463,,,,,
