,Amazonas - Consumo de Cimento (t),Amazonas - IDH,Amazonas - value,Amazonas - Desemprego,Amazonas - Produção de Cimento (t),Amazonas - IDH Renda,Amazonas - IDH Educacao,Amazonas - PIB - Estadual,Amazonas - PIB - Construção Civil,Amazonas - PIB - Per Capita,Amazonas - PIB - Preços de Mercado,Amazonas- custo m2 (R$),Amazonas - IDH Longevidade,Amazonas - Depósito Poupança (R$),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2007-8,64.462,0.7028319611512945,0.4389737733243877,8.412519918788643,57.801440519259245,0.6840029881025448,0.6772782682904096,50020114.07924311,2570877.404426008,12.470824911811118,43516920.46170917,15101.692652586578,0.7591960763308037,1975881.6234426307,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062
2007-9,57.133,0.7029366998117791,0.4418484995436537,8.409393135440855,57.49560938311794,0.6838049341688047,0.6776146888293447,50050548.90695947,2570462.8485393543,12.468801147718915,43512693.562114894,15203.74703301144,0.7593608326216632,1998219.8019812068,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212
2007-10,53.736,0.7030414384722635,0.4450379281978918,8.406266352093064,57.69385376835168,0.6836068802350646,0.6779511093682797,50080983.73467583,2570048.292652701,12.466777383626717,43508466.66252063,15307.397413564464,0.7595255889125228,2020557.9805197823,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608
2007-11,54.047,0.7031461771327481,0.4476167073764877,8.403139568745274,57.91547528746556,0.6834088263013244,0.6782875299072149,50111418.56239219,2569633.736766047,12.464753619534516,43504239.76292636,15410.823940016486,0.7596903452033822,2042896.1590583583,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294
2007-12,53.303,0.7032509157932325,0.4500984455019925,8.400012785397486,58.004646556048606,0.6832107723675843,0.67862395044615,50141853.39010855,2569219.1808793936,12.462729855442316,43500012.863332085,15512.34013963796,0.7598551014942416,2065234.3375969343,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519
2008-1,77.287,0.7033556544537171,0.4524764238046074,8.396886002049696,58.06308845096768,0.6830127184338441,0.6789603709850851,50172288.217824906,2568804.62499274,12.460706091350117,43495785.963737816,15617.51158035351,0.7600198577851012,2087572.51613551,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748
2008-2,42.181,0.7034512643846385,0.4548583742036809,8.398867115384386,58.06189495625777,0.6828102027424843,0.6792936466444611,50197439.40033639,2569315.0611380907,12.458474403418649,43492416.07845311,15721.192449508617,0.7601488041716206,2099446.8376780017,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,56.733,0.7035468743155598,0.4573462987292889,8.400848228719076,58.23774715893317,0.6826076870511244,0.6796269223038371,50222590.582847886,2569825.497283441,12.456242715487177,43489046.1931684,15828.05254475757,0.76027775055814,2111321.1592204934,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,63.01,0.7036424842464812,0.4599423219072562,8.402829342053765,58.16817179708399,0.6824051713597645,0.6799601979632132,50247741.76535937,2570335.933428792,12.454011027555708,43485676.307883695,15936.402426995464,0.7604066969446592,2123195.480762985,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,61.179,0.7037380941774026,0.4621300780559099,8.404810455388455,58.19624549062801,0.6822026556684047,0.6802934736225892,50272892.94787087,2570846.369574142,12.45177933962424,43482306.42259899,16045.0161558786,0.7605356433311786,2135069.8023054767,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,46.974,0.703833704108324,0.4646236436560725,8.406791568723145,58.05471596251,0.6820001399770448,0.6806267492819652,50298044.13038235,2571356.805719493,12.44954765169277,43478936.53731428,16154.155902726852,0.760664589717698,2146944.1238479684,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
2008-7,72.652,0.7039293140392455,0.4671229242897313,8.408772682057837,57.889054847860926,0.6817976242856849,0.6809600249413412,50323195.31289384,2571867.2418648438,12.447315963761302,43475566.65202957,16263.93858739372,0.7607935361042173,2158818.44539046,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,66.121,0.7040249239701669,0.4701381034694821,8.410753795392527,57.68323719309021,0.6815951085943251,0.6812933006007171,50348346.49540533,2572377.678010194,12.445084275829831,43472196.76674486,16365.617755948251,0.7609224824907367,2170692.766932952,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,87.346,0.7041205339010883,0.4727487046290927,8.412734908727217,57.50364689606847,0.6813925929029653,0.6816265762600932,50373497.67791682,2572888.114155545,12.442852587898363,43468826.88146015,16463.757398275102,0.7610514288772561,2182567.0884754434,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,56.694,0.7042161438320097,0.4755581388544512,8.414716022061906,57.52497037858421,0.6811900772116054,0.6819598519194692,50398648.86042831,2573398.5503008952,12.440620899966897,43465456.996175446,16557.295967854734,0.7611803752637755,2194441.410017935,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,71.614,0.7043117537629311,0.4785700388941929,8.416697135396596,57.73754997328701,0.6809875615202455,0.6822931275788452,50423800.0429398,2573908.986446246,12.438389212035426,43462087.11089074,16647.44627624973,0.7613093216502949,2206315.7315604268,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,67.442,0.7044073636938525,0.4813757722151889,8.418678248731286,57.80886288780366,0.6807850458288857,0.6826264032382212,50448951.22545129,2574419.4225915964,12.436157524103956,43458717.22560603,16738.18968090518,0.7614382680368141,2218190.0531029184,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,57.07,0.7045029736247739,0.4840337748187574,8.420659362065976,57.96995902536691,0.6805825301375258,0.6829596788975972,50474102.40796278,2574929.858736947,12.433925836172488,43455347.340321325,16827.858676587275,0.7615672144233335,2230064.37464541,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,54.492,0.7045897785329491,0.4866649664658519,8.418027531163485,58.3067956803447,0.6803744793477673,0.6832895170227873,50575683.10825856,2574436.210274145,12.435914130167022,43483670.76136425,16916.248931132035,0.7616610422456389,2255765.955091626,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,58.917,0.7046765834411245,0.4892886433784297,8.415395700260994,58.71526073324503,0.6801664285580088,0.6836193551479772,50677263.80855434,2573942.5618113438,12.437902424161557,43511994.18240718,17004.372901800216,0.7617548700679442,2281467.5355378417,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,57.781,0.7047633883492997,0.4918407747643942,8.412763869358503,58.85774217071442,0.6799583777682503,0.6839491932731673,50778844.50885012,2573448.913348541,12.43989071815609,43540317.603450105,17090.30291919977,0.7618486978902496,2307169.115984057,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,59.29,0.704850193257475,0.4945254465473345,8.410132038456013,59.24274476759647,0.6797503269784918,0.6842790313983573,50880425.2091459,2572955.264885739,12.441879012150622,43568641.02449303,17174.739659027466,0.7619425257125549,2332870.6964302734,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,58.25,0.7049369981656504,0.4972021008620086,8.407500207553522,59.17151291265925,0.6795422761887333,0.6846088695235474,50982005.90944169,2572461.6164229373,12.443867306145156,43596964.44553596,17261.104206842654,0.7620363535348603,2358572.276876489,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
2009-7,61.63,0.7050238030738256,0.4998291874468199,8.40486837665103,59.69600064695755,0.6793342253989747,0.6849387076487374,51083586.60973747,2571967.967960135,12.44585560013969,43625287.86657888,17361.921262843174,0.7621301813571657,2384273.857322705,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,61.355,0.7051106079820009,0.502486756549734,8.40223654574854,60.00700464171841,0.6791261746092162,0.6852685457739274,51185167.31003325,2571474.319497333,12.447843894134223,43653611.2876218,17454.062376797894,0.762224009179471,2409975.437768921,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,63.019,0.7051974128901762,0.5049257970237205,8.399604714846049,60.21097533809514,0.6789181238194577,0.6855983838991174,51286748.01032903,2570980.671034531,12.449832188128758,43681934.70866473,17546.755840557307,0.7623178370017764,2435677.0182151366,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,83.067,0.7052842177983515,0.5074579867682117,8.396972883943558,60.84567668411508,0.6787100730296992,0.6859282220243075,51388328.710624814,2570487.022571729,12.45182048212329,43710258.12970766,17638.363571323553,0.7624116648240817,2461378.5986613524,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,63.231,0.7053710227065267,0.5100992124533203,8.394341053041067,60.923856743620455,0.6785020222399407,0.6862580601494974,51489909.41092059,2569993.374108927,12.453808776117825,43738581.55075058,17729.25879903292,0.762505492646387,2487080.179107568,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,66.15,0.7054578276147021,0.5127417125569291,8.391709222138577,61.27898697741952,0.6782939714501822,0.6865878982746875,51591490.11121637,2569499.725646125,12.455797070112355,43766904.97179351,17820.049306359786,0.7625993204686924,2512781.759553784,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,61.815,0.7055446325228774,0.5152854527009075,8.389077391236086,61.52560616969241,0.6780859206604237,0.6869177363998775,51693070.81151216,2569006.077183323,12.457785364106892,43795228.39283644,17911.134391394928,0.7626931482909978,2538483.34,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,49.654,0.7056229561151235,0.517934616555934,8.388030924236382,61.74620857211536,0.6778712614314877,0.6872438443362546,51779228.278678186,2567086.969194734,12.45805112194919,43811342.73596497,17999.60893855904,0.7627525488892153,2545144.387642665,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,72.659,0.7057012797073696,0.5205892337467963,8.386984457236679,62.15160272754103,0.6776566022025516,0.6875699522726317,51865385.745844215,2565167.861206145,12.458316879791488,43827457.07909351,18089.700499560066,0.7628119494874328,2551805.43528533,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,64.381,0.7057796032996159,0.5231697018083781,8.385937990236975,61.93178345343098,0.6774419429736156,0.687896060209009,51951543.21301024,2563248.753217556,12.458582637633786,43843571.42222205,18177.395968025423,0.7628713500856503,2558466.482927995,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
2010-5,63.81,0.705857926891862,0.5256478116022786,8.384891523237272,62.38287756886664,0.6772272837446796,0.6882221681453861,52037700.68017627,2561329.6452289666,12.458848395476082,43859685.76535058,18265.338489270933,0.7629307506838678,2565127.53057066,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,63.905,0.7059362504841081,0.5281318469807759,8.383845056237568,62.45193128474906,0.6770126245157435,0.6885482760817632,52123858.1473423,2559410.537240377,12.45911415331838,43875800.10847911,18355.047312401388,0.7629901512820854,2571788.578213325,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,64.854,0.7060145740763544,0.5307177286812801,8.382798589237865,62.84730302601924,0.6767979652868075,0.6888743840181403,52210015.61450833,2557491.429251788,12.459379911160678,43891914.45160765,18442.82632076209,0.7630495518803029,2578449.6258559898,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,62.407,0.7060928976686005,0.5340563981586586,8.38175212223816,63.16010400924697,0.6765833060578715,0.6892004919545174,52296173.08167436,2555572.321263199,12.459645669002976,43908028.79473619,18538.389743892058,0.7631089524785204,2585110.673498655,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,70.814,0.7061712212608466,0.5359322817237437,8.380705655238456,63.44263190345425,0.6763686468289355,0.6895265998908945,52382330.54884039,2553653.2132746098,12.459911426845274,43924143.13786472,18625.47672323785,0.7631683530767379,2591771.72114132,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,70.916,0.7062495448530928,0.537589089419553,8.379659188238753,63.72432547503355,0.6761539875999995,0.6898527078272716,52468488.01600642,2551734.105286021,12.46017718468757,43940257.480993256,18711.04507680852,0.7632277536749554,2598432.768783985,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,71.753,0.7063278684453389,0.539140741471902,8.37861272123905,63.79196537496108,0.6759393283710634,0.6901788157636488,52554645.48317245,2549814.997297432,12.460442942529868,43956371.8241218,18792.769548419823,0.763287154273173,2605093.81642665,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,79.148,0.7064061920375851,0.5404585109122635,8.377566254239346,63.96927997499525,0.6757246691421274,0.6905049237000259,52640802.95033848,2547895.8893088424,12.460708700372166,43972486.167250335,18871.815533566147,0.7633465548713905,2611754.864069315,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,71.494,0.7064845156298313,0.5425622402734283,8.376519787239642,63.83024767065222,0.6755100099131913,0.690831031636403,52726960.4175045,2545976.7813202534,12.460974458214464,43988600.51037887,18949.72422443678,0.763405955469608,2618415.91171198,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,64.471,0.7065298969031029,0.5448995558949521,8.621957249346284,63.48153927565805,0.6752876689042988,0.6911002646341551,52794519.26923171,2544195.5280522187,12.457134012341347,43992517.668902144,19030.070460107177,0.7634255192253674,2637467.3043819075,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,72.246,0.7065752781763746,0.5472512822098318,8.867394711452924,63.73781975719504,0.6750653278954064,0.6913694976319071,52862078.12095892,2542414.274784184,12.453293566468233,43996434.82742541,19110.54130763729,0.7634450829811268,2656518.6970518352,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,70.211,0.7066206594496461,0.5495974585125134,9.112832173559564,63.975769941357306,0.6748429868865139,0.6916387306296592,52929636.97268612,2540633.021516149,12.449453120595116,44000351.98594869,19194.428826123756,0.7634646467368862,2675570.0897217626,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,78.267,0.7066660407229178,0.5518986153236994,9.358269635666206,64.02472969177857,0.6746206458776214,0.6919079636274112,52997195.82441332,2538851.7682481143,12.445612674722002,44004269.14447196,19253.17159973445,0.7634842104926456,2694621.48239169,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,77.957,0.7067114219961894,0.5541511289721966,9.603707097772848,63.81066815961904,0.674398304868729,0.6921771966251633,53064754.67614053,2537070.51498008,12.441772228848883,44008186.30299524,19331.754292401936,0.763503774248405,2713672.8750616177,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,69.125,0.7067568032694611,0.5553949866887312,9.849144559879488,64.01585500139373,0.6741759638598365,0.6924464296229154,53132313.52786773,2535289.2617120445,12.43793178297577,44012103.46151851,19385.549396188864,0.7635233380041644,2732724.267731545,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,91.194,0.7068021845427327,0.557508574428362,10.094582021986128,64.24432141679037,0.673953622850944,0.6927156626206674,53199872.37959494,2533508.00844401,12.434091337102654,44016020.62004178,19436.1732356449,0.7635429017599237,2751775.6604014724,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,86.092,0.7068475658160043,0.5596518768340483,10.34001948409277,64.16328706526123,0.6737312818420516,0.6929848956184195,53267431.23132215,2531726.755175975,12.430250891229536,44019937.77856506,19486.84325317239,0.7635624655156831,2770827.0530714,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,98.275,0.706892947089276,0.5620748580546673,10.585456946199413,64.20008934540748,0.673508940833159,0.6932541286161715,53334990.08304935,2529945.5019079405,12.426410445356424,44023854.937088326,19538.47993506249,0.7635820292714425,2789878.4457413275,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,81.922,0.7069383283625476,0.564495610529901,10.830894408306053,64.28005695073998,0.6732865998242665,0.6935233616139236,53402548.93477655,2528164.248639906,12.422569999483306,44027772.0956116,19589.177615955123,0.7636015930272019,2808929.838411255,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,86.757,0.7069837096358192,0.5668914553886067,11.076331870412693,64.29167328149752,0.6730642588153741,0.6937925946116756,53470107.78650376,2526382.9953718707,12.418729553610191,44031689.25413487,19640.55636732088,0.7636211567829613,2827981.2310811826,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,81.889,0.7070290909090908,0.5692822664668042,11.321769332519333,63.92958524688687,0.6728419178064816,0.6940618276094277,53537666.638230965,2524601.742103836,12.414889107737077,44035606.41265815,19692.377123667025,0.7636407205387207,2847032.62375111,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,78.002,0.707140404040404,0.5718740381763123,11.37903193203245,63.674931758666354,0.6725095410700829,0.694492812523382,53604834.16622554,2523143.18702551,12.413156654526484,44045515.97753249,19745.535342692987,0.7636382255424617,2868077.145496359,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,81.959,0.7072517171717171,0.5744646386175446,11.436294531545569,63.425994914077,0.6721771643336842,0.6949237974373363,53672001.69422011,2521684.631947184,12.411424201315896,44055425.54240684,19798.9854733896,0.7636357305462029,2889121.6672416083,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,61.107,0.7073630303030303,0.5770539325944986,11.493557131058688,63.12312011905004,0.6718447875972855,0.6953547823512908,53739169.22221469,2520226.0768688577,12.409691748105306,44065335.10728119,19851.43394224326,0.763633235549944,2910166.1889868574,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
