data,Mato_Grosso_do_Sul - PIB - Per Capita,Mato_Grosso_do_Sul - PIB - Preços de Mercado,Mato_Grosso_do_Sul - PIB - Estadual,Mato_Grosso_do_Sul - PIB - Construção Civil,Mato_Grosso_do_Sul - População,Mato_Grosso_do_Sul - INCC (%),Mato_Grosso_do_Sul - IPCA - Variação mensal durante o Plano Real (%),Mato_Grosso_do_Sul - IGP-DI,Mato_Grosso_do_Sul - Taxa Selic (%),Mato_Grosso_do_Sul - IDH - Longevidade,Mato_Grosso_do_Sul - IDH - Renda,Mato_Grosso_do_Sul - IDH - Educação,Mato_Grosso_do_Sul - NFSP - Fluxo Mensal (Milhões de reais),Mato_Grosso_do_Sul - Estoque liquido de capital fixo - (R$),Mato_Grosso_do_Sul - Desemprego,Mato_Grosso_do_Sul - Produção de Cimento (t),Mato_Grosso_do_Sul - Valor,Mato_Grosso_do_Sul - Consumo de Cimento (t)
2012-11-01,3719420.897785817,4028824.355174192,1.5012550338333333,2889094.52187166,2477542.0,0.21,4.38,-0.31,0.02770736364,0.833,0.74,0.629,0.89,7283723.05855449,4.8634755756,40043.0,0.4,87067.0
2012-12-01,3719420.897785817,4028824.355174192,1.5012550338333333,2889094.52187166,2477542.0,0.33,5.01,0.25,0.027371,0.833,0.74,0.629,0.84,7283723.05855449,4.8634755756,167384.0,0.4,72543.0
2013-01-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.16,5.84,0.66,0.02743595,0.82,0.74,0.66,0.88,7283723.05855449,3.7348048683,845242.0,0.4,80967.0
2013-02-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.65,0.86,0.31,0.02726,0.82,0.74,0.66,0.98,7469859.82561107,3.7348048683,-1.0,0.42,78856.0
2013-03-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.6,1.47,0.2,0.0273115,0.82,0.74,0.66,1.0,7469859.82561107,8.0,73987.0,0.42,79126.0
2013-04-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.5,1.94,0.31,0.02739875,0.82,0.74,0.66,1.03,7469859.82561107,7.8,126490.0,0.42,83545.0
2013-05-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.74,2.5,-0.06,0.02781163636,0.82,0.74,0.66,0.98,7469859.82561107,7.7,229287.0,0.42,93401.0
2013-06-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,2.25,2.88,0.32,0.02842080952,0.82,0.74,0.66,0.88,7469859.82561107,7.6,84617.0,0.42,79391.0
2013-07-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,1.15,3.15,0.76,0.030177,0.82,0.74,0.66,0.76,7469859.82561107,7.5,1242728.0,0.42,89840.0
2013-08-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.48,3.18,0.14,0.03137373913,0.82,0.74,0.66,0.82,7469859.82561107,7.4,188676.0,0.42,96235.0
2013-09-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.31,3.43,0.46,0.03217809091,0.82,0.74,0.66,0.73,7469859.82561107,7.1,113413.0,0.42,92470.0
2013-10-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.43,3.79,1.36,0.033839,0.82,0.74,0.66,0.63,7469859.82561107,7.0,215780.0,0.42,89776.0
2013-11-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.26,4.38,0.63,0.03510369565,0.82,0.74,0.66,0.71,7469859.82561107,6.8,56674.0,0.42,90520.0
2013-12-01,3894359.6819918654,4553381.745082851,1.5575164753916668,2960918.12516167,2505088.0,0.35,4.95,0.28,0.0358381,0.82,0.74,0.66,0.81,7469859.82561107,6.9,129323.0,0.43,74481.0
2014-01-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.1,5.91,0.69,0.0374662381,0.83,0.74,0.67,0.82,7469859.82561107,7.3,932604.0,0.43,84582.0
2014-02-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.88,0.55,0.4,0.03845090909,0.83,0.74,0.67,0.77,7640474.20151994,7.8,-1.0,0.43,82582.0
2014-03-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.33,1.24,0.85,0.0393598,0.83,0.74,0.67,0.75,7640474.20151994,8.1,-1.0,0.43,80368.0
2014-04-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.28,2.18,1.48,0.040168,0.83,0.74,0.67,0.84,7640474.20151994,7.9,-1.0,0.44,80047.0
2014-05-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.88,2.86,0.45,0.0409735,0.83,0.74,0.67,1.0,7640474.20151994,7.7,-1.0,0.44,89219.0
2014-06-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,2.05,3.33,-0.45,0.041063,0.83,0.74,0.67,1.06,7640474.20151994,7.5,-1.0,0.44,86202.0
2014-07-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.66,3.75,-0.63,0.041063,0.83,0.74,0.67,1.04,7640474.20151994,7.4,-1.0,0.44,89124.0
2014-08-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.75,3.76,-0.55,0.041063,0.83,0.74,0.67,0.93,7640474.20151994,7.2,-1.0,0.45,96403.0
2014-09-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.08,4.02,0.06,0.04106814286,0.83,0.74,0.67,0.9,7640474.20151994,7.0,-1.0,0.44,97417.0
2014-10-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.15,4.61,0.02,0.041063,0.83,0.74,0.67,0.96,7640474.20151994,6.8,-1.0,0.44,99202.0
2014-11-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.17,5.05,0.59,0.04114073913,0.83,0.74,0.67,0.87,7640474.20151994,6.6,-1.0,0.46,80488.0
2014-12-01,4060474.9741655583,5103895.1522254,1.5694057997666666,2612224.62955381,2587269.0,0.44,5.58,1.14,0.041957,0.83,0.74,0.67,0.91,7640474.20151994,6.3,-1.0,0.46,70777.0
2015-01-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.08,6.41,0.38,0.043496,0.83,0.74,0.67,1.12,7640474.20151994,6.5,-1.0,0.46,76759.0
2015-02-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.92,1.24,0.67,0.04433033333,0.83,0.74,0.67,1.04,7751228.17009106,6.8,-1.0,0.46,83237.0
2015-03-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.31,2.48,0.53,0.045513,0.83,0.74,0.67,1.08,7751228.17009106,7.2,-1.0,0.468,91710.0
2015-04-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.62,3.83,1.21,0.04703818182,0.83,0.74,0.67,1.09,7751228.17009106,7.2,-1.0,0.47,85377.0
2015-05-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.46,4.56,0.92,0.04737575,0.83,0.74,0.67,1.03,7751228.17009106,7.1,-1.0,0.47,90393.0
2015-06-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.95,5.34,0.4,0.049037,0.83,0.74,0.67,1.05,7751228.17009106,6.9,-1.0,0.47,93928.0
2015-07-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,1.84,6.17,0.68,0.05053785714,0.83,0.74,0.67,1.13,7751228.17009106,7.0,-1.0,0.465,89887.0
2015-08-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.55,6.83,0.58,0.05093956522,0.83,0.74,0.67,1.27,7751228.17009106,7.0,-1.0,0.465,93871.0
2015-09-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.59,7.06,0.4,0.052531,0.83,0.74,0.67,1.36,7751228.17009106,6.9,-1.0,0.465,81404.0
2015-10-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.22,7.64,1.42,0.052531,0.83,0.74,0.67,1.34,7751228.17009106,6.7,-1.0,0.455,87328.0
2015-11-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.36,8.52,1.76,0.052531,0.83,0.74,0.67,1.45,7751228.17009106,6.6,-1.0,0.455,70505.0
2015-12-01,4326041.250376367,5864384.838223499,1.6513769743083333,2843779.31716976,2619657.0,0.34,9.62,1.19,0.052531,0.83,0.74,0.67,1.49,7751228.17009106,6.6,-1.0,0.465,63011.0
2016-01-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.1,10.67,0.44,0.052531,0.84,0.74,0.67,1.49,7751228.17009106,6.9,-1.0,0.465,72192.0
2016-02-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.39,1.27,1.53,0.052531,0.84,0.74,0.67,1.55,7806241.86849827,7.5,-1.0,0.465,71209.0
2016-03-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.54,2.18,0.79,0.052531,0.84,0.74,0.67,1.67,7806241.86849827,8.0,-1.0,0.465,80651.0
2016-04-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.64,2.62,0.43,0.052531,0.84,0.74,0.67,1.67,7806241.86849827,8.1,-1.0,0.465,78682.0
2016-05-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.55,3.25,0.36,0.052531,0.84,0.74,0.67,1.63,7806241.86849827,8.3,-1.0,0.46,76891.0
2016-06-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.08,4.05,1.13,0.052531,0.84,0.74,0.67,1.62,7806241.86849827,8.4,-1.0,0.46,80194.0
2016-07-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,1.93,4.42,1.63,0.052531,0.84,0.74,0.67,1.64,7806241.86849827,8.7,-1.0,0.46,96613.0
2016-08-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.49,4.96,-0.39,0.052531,0.84,0.74,0.67,1.66,7806241.86849827,8.9,-1.0,0.458,85369.0
2016-09-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.29,5.42,0.43,0.052531,0.84,0.74,0.67,1.61,7806241.86849827,9.0,-1.0,0.458,83945.0
2016-10-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.33,5.51,0.03,0.052531,0.84,0.74,0.67,1.62,7806241.86849827,9.1,-1.0,0.424,78525.0
2016-11-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.21,5.78,0.13,0.0521826,0.84,0.74,0.67,1.52,7806241.86849827,9.1,-1.0,0.424,84256.0
2016-12-01,4247143.358699392,6193048.085984566,1.60194903835,2933389.87244358,2651235.0,0.16,5.97,0.05,0.05166,0.84,0.74,0.67,1.41,7806241.86849827,9.1,-1.0,0.424,64323.0
2017-01-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.35,6.29,0.83,0.050788,0.84,0.75,0.7,1.25,7806241.86849827,9.6,-1.0,0.42,73279.0
2017-02-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.41,0.38,0.43,0.049115,0.84,0.75,0.7,1.2,7820758.2968949,10.3,-1.0,0.42,66462.0
2017-03-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.65,0.71,0.06,0.047865,0.84,0.75,0.7,1.07,7820758.2968949,11.1,44436.0,0.42,79514.0
2017-04-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.16,0.96,-0.38,0.045513,0.84,0.75,0.7,1.02,7820758.2968949,11.3,197726.0,0.41,63281.0
2017-05-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,-0.02,1.1,-1.24,0.04353744444,0.84,0.75,0.7,1.0,7820758.2968949,11.3,118990.0,0.42,77205.0
2017-06-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.63,1.42,-0.51,0.041957,0.84,0.75,0.7,0.93,7820758.2968949,11.4,36070.0,0.42,71168.0
2017-07-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.93,1.18,-0.96,0.03837,0.84,0.75,0.7,0.86,7820758.2968949,11.7,977818.0,0.42,80517.0
2017-08-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.3,1.43,-0.3,0.03785271429,0.84,0.75,0.7,0.75,7820758.2968949,11.9,180876.0,0.42,81348.0
2017-09-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.36,1.62,0.24,0.034749,0.84,0.75,0.7,0.7,7820758.2968949,11.9,25930.0,0.42,76509.0
2017-10-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.06,1.78,0.62,0.0318266,0.84,0.75,0.7,0.65,7820758.2968949,11.9,174680.0,0.42,71851.0
2017-11-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.31,2.21,0.1,0.03056971429,0.84,0.75,0.7,0.65,7820758.2968949,12.0,15799.0,0.42,71187.0
2017-12-01,4370229.244915467,6888932.427952358,1.62936507865,2836674.83179362,2682386.0,0.31,2.5,0.8,0.028333,0.84,0.75,0.7,0.65,7820758.2968949,12.2,108865.0,0.42,58020.0
2018-01-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.07,2.95,0.74,0.0268514,0.85,0.75,0.71,0.71,7820758.2968949,12.7,420728.0,0.42,63194.0
2018-02-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.31,0.29,0.58,0.026481,0.85,0.75,0.71,0.68,7813724.30644261,13.3,-1.0,0.42,60580.0
2018-03-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.13,0.61,0.15,0.02581005556,0.85,0.75,0.71,0.71,7813724.30644261,13.9,19286.0,0.42,69448.0
2018-04-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.24,0.7,0.56,0.02528571429,0.85,0.75,0.71,0.69,7813724.30644261,13.7,179613.0,0.42,74472.0
2018-05-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.29,0.92,0.93,0.02462,0.85,0.75,0.71,0.74,7813724.30644261,13.4,61655.0,0.42,63776.0
2018-06-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.23,1.33,1.64,0.02462,0.85,0.75,0.71,0.73,7813724.30644261,13.1,24275.0,0.42,81732.0
2018-07-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.97,2.6,1.48,0.02462,0.85,0.75,0.71,0.75,7813724.30644261,12.9,1054857.0,0.42,83858.0
2018-08-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.61,2.94,0.44,0.02462,0.85,0.75,0.71,0.77,7813724.30644261,12.7,222881.0,0.42,87863.0
2018-09-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.15,2.85,0.68,0.02462,0.85,0.75,0.71,0.84,7813724.30644261,12.5,23361.0,0.42,69723.0
2018-10-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.23,3.34,1.79,0.02462,0.85,0.75,0.71,0.87,7813724.30644261,12.3,212195.0,0.42,72765.0
2018-11-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.35,3.81,0.26,0.02462,0.85,0.75,0.71,0.88,7813724.30644261,12.1,14748.0,0.42,77937.0
2018-12-01,4409346.9548425255,7203414.5390239,1.6251780514833334,2424756.97045364,2713147.0,0.13,3.59,-1.14,0.02462,0.85,0.75,0.71,0.86,7813724.30644261,11.9,138711.0,0.42,64332.0
2019-01-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.13,3.75,-0.45,0.02462,0.85,0.75,0.71,0.85,7813724.30644261,12.3,465361.0,0.42,77048.0
2019-02-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.49,0.32,0.07,0.02462,0.85,0.75,0.71,0.81,7827728.36985003,12.7,-1.0,0.42,65660.0
2019-03-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.09,0.75,1.25,0.02462,0.85,0.75,0.71,0.75,7827728.36985003,13.2,23897.0,0.42,65445.0
2019-04-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.31,1.51,1.07,0.02462,0.85,0.75,0.71,0.74,7827728.36985003,13.0,172648.0,0.42,78095.0
2019-05-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.38,2.09,0.9,0.02462,0.85,0.75,0.71,0.7,7827728.36985003,12.8,58198.0,0.42,80998.0
2019-06-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.03,2.22,0.4,0.02462,0.85,0.75,0.71,0.71,7827728.36985003,12.6,31173.0,0.42,69415.0
2019-07-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.88,2.23,0.63,0.02462,0.85,0.75,0.71,0.7,7827728.36985003,12.4,1112429.0,0.42,87346.0
2019-08-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.58,2.42,-0.01,0.02462,0.85,0.75,0.71,0.69,7827728.36985003,12.3,234062.0,0.42,82888.0
2019-09-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.42,2.54,-0.51,0.022751,0.85,0.75,0.71,0.62,7827728.36985003,12.0,22584.0,0.415,79287.0
2019-10-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.46,2.49,0.5,0.02203519048,0.85,0.75,0.71,0.59,7827728.36985003,11.9,199752.0,0.415,81855.0
2019-11-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.18,2.6,0.55,0.02078995652,0.85,0.75,0.71,0.57,7827728.36985003,11.7,11465.0,0.415,77495.0
2019-12-01,4750250.521362108,8015299.461337234,1.7339693031916663,2347819.1756632,2748023.0,0.04,3.12,0.85,0.018985,0.85,0.75,0.71,0.54,7827728.36985003,11.7,122019.0,0.415,56612.0
