,Amapá - IDH, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Amapá - Consumo de Cimento (t),Amapá - PIB - Estadual,Amapá - PIB - Construção Civil,Amapá - PIB - Per Capita,Amapá - PIB - Preços de Mercado,Amapá - Desemprego
2011-12,0.717713242689056,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,18.606,9227591.11594859,371166.4241836852,10.930358587698612,7334575.638153447,13.629850838812011
2012-1,0.7176684983164984,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,16.481,9243434.84718749,371290.6474499387,10.930024522038384,7338668.429853959,14.118133903133902
2012-2,0.7177425851103629,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,16.803,9256019.878586331,370956.9235664671,10.927539694245777,7340817.495409942,14.185136009647737
2012-3,0.7178166719042275,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,14.899,9268604.909985175,370623.1996829956,10.925054866453168,7342966.560965926,14.252138116161568
2012-4,0.717890758698092,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,18.744,9281189.94138402,370289.475799524,10.92257003866056,7345115.62652191,14.3191402226754
2012-5,0.7179648454919566,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,17.009,9293774.972782869,369955.7519160524,10.920085210867953,7347264.692077893,14.386142329189234
2012-6,0.7180389322858212,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,17.839,9306360.004181713,369622.02803258086,10.917600383075344,7349413.757633877,14.453144435703068
2012-7,0.7181130190796858,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,29.446,9318945.035580557,369288.3041491093,10.915115555282735,7351562.82318986,14.5201465422169
2012-8,0.7181871058735504,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,24.859,9331530.0669794,368954.5802656378,10.912630727490129,7353711.888745843,14.58714864873073
2012-9,0.718261192667415,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,28.779,9344115.098378245,368620.8563821662,10.910145899697518,7355860.954301828,14.654150755244563
2012-10,0.7183352794612795,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,29.925,9356700.129777089,368287.1324986946,10.907661071904911,7358010.019857811,14.721152861758396
2012-11,0.7184093662551441,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,22.249,9369285.161175933,367953.4086152231,10.905176244112305,7360159.085413794,14.788154968272227
2012-12,0.7184834530490086,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,24.087,9381870.192574777,367619.6847317515,10.902691416319694,7362308.150969778,14.855157074786062
2013-1,0.7185575398428732,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,19.544,9394455.22397362,367285.96084828,10.900206588527086,7364457.216525761,14.922159181299897
2013-2,0.7184503005362265,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,22.741,9403358.895720338,367073.18911654287,10.896828397759393,7364736.552547641,14.976794521740556
2013-3,0.7183430612295798,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,25.145,9412262.567467056,366860.41738480586,10.893450206991698,7365015.888569521,15.031429862181218
2013-4,0.718235821922933,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,22.572,9421166.239213774,366647.6456530688,10.890072016224003,7365295.2245914,15.086065202621878
2013-5,0.7181285826162863,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,21.952,9430069.910960492,366434.8739213318,10.88669382545631,7365574.56061328,15.14070054306254
2013-6,0.7180213433096396,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,20.633,9438973.58270721,366222.1021895947,10.883315634688618,7365853.89663516,15.1953358835032
2013-7,0.7179141040029928,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,18.092,9447877.254453927,366009.3304578577,10.879937443920925,7366133.23265704,15.249971223943865
2013-8,0.7178068646963461,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,19.537,9456780.926200649,365796.5587261206,10.876559253153228,7366412.56867892,15.304606564384525
2013-9,0.7176996253896994,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,14.595,9465684.597947365,365583.7869943836,10.873181062385536,7366691.9047008,15.359241904825186
2013-10,0.7175923860830528,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,15.461,9474588.269694082,365371.01526264654,10.869802871617845,7366971.240722679,15.413877245265848
2013-11,0.7174851467764061,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,22.239,9483491.9414408,365158.2435309095,10.866424680850148,7367250.576744559,15.468512585706508
2013-12,0.7173779074697593,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,28.008,9492395.613187518,364945.47179917246,10.863046490082452,7367529.912766439,15.52314792614717
2014-1,0.7172706681631126,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,18.254,9501299.284934236,364732.7000674354,10.85966829931476,7367809.248788319,15.577783266587833
2014-2,0.7172169922475786,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,20.083,9508358.5683375,364234.4303147876,10.857247403871597,7368149.077967872,15.634293542148894
2014-3,0.7171633163320447,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,21.458,9515417.851740766,363736.1605621397,10.854826508428436,7368488.907147424,15.690803817709956
2014-4,0.7171096404165107,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,22.833,9522477.13514403,363237.8908094919,10.85240561298527,7368828.736326978,15.74731409327102
2014-5,0.7170559645009769,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,22.833,9529536.418547297,362739.6210568441,10.849984717542108,7369168.565506531,15.80382436883208
2014-6,0.7170022885854429,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,22.833,9536595.70195056,362241.3513041962,10.847563822098945,7369508.394686084,15.860334644393143
2014-7,0.716948612669909,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,22.833,9543654.985353824,361743.0815515484,10.84514292665578,7369848.223865638,15.916844919954205
2014-8,0.716894936754375,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,22.833,9550714.26875709,361244.8117989005,10.842722031212617,7370188.05304519,15.973355195515268
2014-9,0.716841260838841,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,22.833,9557773.552160354,360746.5420462527,10.840301135769456,7370527.882224743,16.02986547107633
2014-10,0.7167875849233072,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,22.833,9564832.83556362,360248.2722936049,10.83788024032629,7370867.711404297,16.086375746637394
2014-11,0.7167339090077732,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,22.833,9571892.118966885,359750.00254095707,10.835459344883128,7371207.540583849,16.142886022198454
2014-12,0.7166802330922393,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,22.833,9578951.40237015,359251.7327883092,10.833038449439965,7371547.369763402,16.199396297759517
2015-1,0.7166265571767053,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,20.33299999999997,9586010.685773414,358753.4630356614,10.8306175539968,7371887.198942956,16.25590657332058
2015-2,0.7168555809233373,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,17.833,9591241.850403927,358032.4573256436,10.829464607036757,7372505.011539405,16.271222086828708
2015-3,0.7170846046699694,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,17.833,9596473.015034445,357311.4516156259,10.828311660076713,7373122.824135855,16.286537600336832
2015-4,0.7173136284166015,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,17.833,9601704.179664956,356590.4459056081,10.827158713116669,7373740.636732304,16.30185311384496
2015-5,0.7175426521632335,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,17.833,9606935.344295472,355869.4401955904,10.826005766156625,7374358.449328753,16.317168627353087
2015-6,0.7177716759098656,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,17.833,9612166.508925986,355148.4344855726,10.82485281919658,7374976.261925203,16.33248414086121
2015-7,0.7180006996564976,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,17.833,9617397.6735565,354427.4287755549,10.823699872236537,7375594.074521652,16.34779965436934
2015-8,0.7182297234031296,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,17.833,9622628.838187017,353706.4230655372,10.822546925276493,7376211.887118102,16.363115167877467
2015-9,0.7184587471497617,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,17.833,9627860.002817528,352985.4173555194,10.821393978316449,7376829.699714552,16.37843068138559
2015-10,0.7186877708963937,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,17.833,9633091.167448044,352264.4116455017,10.820241031356405,7377447.512311,16.39374619489372
2015-11,0.7189167946430258,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,17.833,9638322.332078556,351543.4059354839,10.819088084396355,7378065.32490745,16.409061708401847
2015-12,0.7191458183896579,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,17.833,9643553.496709071,350822.4002254662,10.817935137436312,7378683.1375039,16.42437722190997
2016-1,0.7193748421362899,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,16.249500000000012,9648784.661339588,350101.3945154484,10.81678219047627,7379300.950100349,16.4396927354181
2016-2,0.719271621243383,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,14.666,9651764.735182606,349900.6737751994,10.81710016668398,7380316.250461347,16.410586512269624
2016-3,0.7191684003504761,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,14.666,9654744.809025628,349699.9530349504,10.81741814289169,7381331.550822345,16.381480289121154
2016-4,0.7190651794575692,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,14.666,9657724.882868646,349499.23229470133,10.8177361190994,7382346.851183343,16.35237406597268
2016-5,0.7189619585646623,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,14.666,9660704.956711665,349298.5115544523,10.81805409530711,7383362.15154434,16.323267842824205
2016-6,0.7188587376717555,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,14.666,9663685.030554684,349097.79081420327,10.81837207151482,7384377.451905338,16.294161619675734
2016-7,0.7187555167788485,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,14.666,9666665.104397705,348897.07007395424,10.81869004772253,7385392.752266336,16.26505539652726
2016-8,0.7186522958859416,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,14.666,9669645.178240724,348696.3493337052,10.81900802393024,7386408.052627333,16.235949173378785
2016-9,0.7185490749930348,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,14.666,9672625.252083745,348495.6285934562,10.81932600013795,7387423.352988332,16.206842950230314
2016-10,0.7184458541001278,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,14.666,9675605.325926762,348294.90785320714,10.81964397634566,7388438.653349329,16.17773672708184
2016-11,0.7183426332072209,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,14.666,9678585.399769785,348094.1871129581,10.81996195255337,7389453.953710327,16.148630503933365
2016-12,0.7182394123143141,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,13.5805,9681565.473612802,347893.4663727091,10.820279928761082,7390469.254071324,16.119524280784894
2017-1,0.7181361914214072,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,12.495,9684545.54745582,347692.74563246005,10.82059790496879,7391484.554432322,16.09041805763642
2017-2,0.718031162568539,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,8.322,9683688.804205056,347752.5456759224,10.820287092487815,7391215.403553,16.06728885730817
2017-3,0.7179261337156709,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,11.373,9682832.060954291,347812.3457193848,10.819976280006845,7390946.252673678,16.044159656979918
2017-4,0.7178211048628028,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,9.651,9681975.317703526,347872.14576284715,10.81966546752587,7390677.101794356,16.02103045665167
2017-5,0.7177160760099347,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,10.855,9681118.574452762,347931.9458063095,10.819354655044895,7390407.950915033,15.99790125632342
2017-6,0.7176110471570666,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,13.97,9680261.831201997,347991.7458497719,10.819043842563923,7390138.80003571,15.97477205599517
2017-7,0.7175060183041984,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,12.399,9679405.087951232,348051.5458932343,10.81873303008295,7389869.649156388,15.951642855666918
2017-8,0.7174009894513302,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,11.268,9678548.344700463,348111.3459366967,10.818422217601976,7389600.498277066,15.92851365533867
2017-9,0.7172959605984621,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,8.741,9677691.6014497,348171.14598015905,10.818111405121002,7389331.347397744,15.905384455010418
2017-10,0.717190931745594,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,12.358,9676834.858198935,348230.9460236214,10.81780059264003,7389062.196518421,15.88225525468217
2017-11,0.7170859028927259,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,11.876,9675978.11494817,348290.7460670838,10.817489780159056,7388793.0456391,15.85912605435392
2017-12,0.7169808740398578,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,11.713,9675121.371697403,348350.54611054616,10.817178967678082,7388523.894759777,15.83599685402567
2018-1,0.7168758451869897,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,11.449,9674264.62844664,348410.3461540085,10.816868155197108,7388254.743880454,15.81286765369742
2018-2,0.7166930864384062,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,7.805,9668397.97783919,348468.4306269086,10.81615786976524,7386516.22562031,15.787564879159609
2018-3,0.7165103276898228,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,7.726,9662531.32723174,348526.51509980863,10.815447584333372,7384777.707360165,15.762262104621795
2018-4,0.7163275689412394,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,8.516,9656664.67662429,348584.5995727087,10.814737298901504,7383039.189100021,15.736959330083984
2018-5,0.716144810192656,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,8.503,9650798.02601684,348642.68404560874,10.81402701346964,7381300.670839877,15.711656555546174
2018-6,0.7159620514440725,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,10.175,9644931.37540939,348700.7685185088,10.81331672803777,7379562.152579732,15.686353781008362
2018-7,0.7157792926954891,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,11.775,9639064.724801945,348758.8529914089,10.812606442605905,7377823.634319588,15.66105100647055
2018-8,0.7155965339469058,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,9.724,9633198.074194493,348816.9374643089,10.811896157174036,7376085.116059443,15.63574823193274
2018-9,0.7154137751983224,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,10.069,9627331.423587045,348875.021937209,10.811185871742168,7374346.597799298,15.610445457394928
2018-10,0.715231016449739,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,13.93,9621464.772979593,348933.10641010903,10.810475586310302,7372608.079539154,15.585142682857118
2018-11,0.7150482577011555,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,11.918,9615598.122372145,348991.1908830091,10.809765300878434,7370869.56127901,15.559839908319306
2018-12,0.7148654989525721,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,11.757,9609731.471764691,349049.27535590914,10.809055015446567,7369131.043018865,15.534537133781496
2019-1,0.7146827402039887,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,9.691,9603864.821157243,349107.3598288092,10.8083447300147,7367392.524758721,15.509234359243685
2019-2,0.7145136700540189,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,7.378,9593927.36366541,349328.56084769714,10.808109768714653,7364981.713450853,15.494266853238564
2019-3,0.7143445999040492,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,6.97,9583989.906173574,349549.761866585,10.807874807414606,7362570.902142984,15.479299347233445
2019-4,0.7141755297540794,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,7.612,9574052.44868174,349770.9628854729,10.80763984611456,7360160.090835116,15.464331841228324
2019-5,0.7140064596041096,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,8.442,9564114.991189905,349992.1639043608,10.807404884814511,7357749.279527248,15.449364335223205
2019-6,0.7138373894541398,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,8.835,9554177.53369807,350213.3649232487,10.807169923514468,7355338.468219379,15.434396829218084
2019-7,0.71366831930417,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,11.251,9544240.076206235,350434.56594213657,10.80693496221442,7352927.656911511,15.419429323212963
2019-8,0.7134992491542003,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,11.342,9534302.6187144,350655.7669610245,10.806700000914374,7350516.845603643,15.404461817207844
2019-9,0.7133301790042305,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,13.11,9524365.161222568,350876.9679799124,10.806465039614327,7348106.034295774,15.389494311202723
2019-10,0.7131611088542607,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,13.195,9514427.703730732,351098.1689988003,10.80623007831428,7345695.222987906,15.374526805197604
2019-11,0.712992038704291,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,10.053,9504490.246238898,351319.3700176882,10.805995117014234,7343284.411680038,15.359559299192483
2019-12,0.7128229685543211,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,12.274,9494552.788747065,351540.57103657606,10.805760155714188,7340873.600372169,15.344591793187364
2020-1,0.7126538984043513,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,11.12,9484615.33125523,351761.772055464,10.80552519441414,7338462.789064301,15.329624287182243
2020-2,0.7125679430892328,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,7.698,9469287.065223258,351896.3306121183,10.807252167324917,7335593.667916127,15.311700374000337
2020-3,0.7124819877741142,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,5.654,9453958.799191289,352030.88916877256,10.808979140235689,7332724.546767953,15.293776460818428
2020-4,0.7123960324589957,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,7.934,9438630.533159316,352165.4477254269,10.810706113146464,7329855.425619779,15.275852547636518
2020-5,0.7123100771438772,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,8.989,9423302.267127344,352300.0062820812,10.812433086057238,7326986.304471605,15.25792863445461
2020-6,0.7122241218287586,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,11.11,9407974.001095371,352434.56483873544,10.814160058968012,7324117.183323431,15.2400047212727
2020-7,0.71213816651364,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,15.345,9392645.7350634,352569.12339538976,10.815887031878786,7321248.062175257,15.22208080809079
2020-8,0.7120522111985215,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,13.388,9377317.469031429,352703.6819520441,10.81761400478956,7318378.941027083,15.204156894908882
2020-9,0.7119662558834029,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,13.605,9361989.202999458,352838.24050869833,10.819340977700334,7315509.819878909,15.186232981726974
2020-10,0.7118803005682843,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,13.889,9346660.936967488,352972.79906535265,10.82106795061111,7312640.698730735,15.168309068545064
2020-11,0.7117943452531659,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,11.829,9331332.670935515,353107.35762200697,10.822794923521885,7309771.577582561,15.150385155363155
