,Alagoas - IDH,Alagoas - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Alagoas - value,Alagoas - Desemprego,Alagoas - Produção de Cimento (t),Alagoas - PIB - Estadual,Alagoas - PIB - Construção Civil,Alagoas - PIB - Per Capita,Alagoas - PIB - Preços de Mercado
2018-9,0.6770913897086073,27.768,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,0.4577753619617773,13.971096104102134,22.67341751608412,31194562.06452264,1305076.9874832486,7.84468744052272,24708933.55823485
2018-10,0.677006328206526,33.073,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,0.4585124087231598,13.954361200255637,23.356402896470097,31181525.93762618,1305436.807415817,7.844235048570712,24706880.96854176
2018-11,0.6769212667044445,30.389,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,0.4596997139772055,13.937626296409135,23.28392146263937,31168489.81072972,1305796.627348385,7.843782656618705,24704828.378848657
2018-12,0.6768362052023631,27.657,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,0.4609309866764974,13.920891392562636,23.518014966443904,31155453.683833256,1306156.4472809534,7.843330264666697,24702775.78915556
2019-1,0.6767511437002818,32.388,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,0.4624119661600258,13.904156488716136,23.668107405048666,31142417.556936797,1306516.2672135218,7.84287787271469,24700723.199462462
2019-2,0.6766735008495264,30.378,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,0.4645565800596894,13.889314042291856,23.711027072032845,31110689.002702218,1307217.6773589598,7.841146435597301,24693702.518899143
2019-3,0.6765958579987709,30.641,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,0.4681911050679702,13.874471595867576,23.96289534244071,31078960.44846765,1307919.0875043976,7.839414998479913,24686681.838335827
2019-4,0.6765182151480155,32.337,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,0.4719178479713281,13.859629149443297,24.144048022582588,31047231.89423307,1308620.4976498357,7.837683561362523,24679661.15777251
2019-5,0.6764405722972601,36.405,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,0.4753309808767513,13.844786703019016,24.48326737742029,31015503.3399985,1309321.9077952737,7.835952124245134,24672640.477209195
2019-6,0.6763629294465046,22.499,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,0.4788369493093759,13.829944256594734,24.756107927293343,30983774.785763923,1310023.3179407115,7.834220687127745,24665619.79664588
2019-7,0.6762852865957492,27.961,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,0.4824253949108055,13.815101810170454,25.16534360073144,30952046.231529348,1310724.7280861496,7.832489250010356,24658599.116082564
2019-8,0.6762076437449938,32.378,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.485893871580541,13.800259363746177,25.496043872578515,30920317.677294776,1311426.1382315876,7.830757812892967,24651578.435519245
2019-9,0.6761300008942382,32.582,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.4894439230874337,13.785416917321896,25.71509765994608,30888589.1230602,1312127.5483770254,7.829026375775578,24644557.75495593
2019-10,0.6760523580434828,42.703,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.492668926057941,13.770574470897614,25.849901864105515,30856860.56882563,1312828.9585224637,7.82729493865819,24637537.074392613
2019-11,0.6759747151927274,38.584,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.4963784148709003,13.755732024473334,25.72812199710138,30825132.014591053,1313530.3686679015,7.8255635015408,24630516.393829294
2019-12,0.6758970723419719,36.503,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.5001739166040851,13.740889578049051,25.716707856173148,30793403.46035648,1314231.7788133393,7.823832064423411,24623495.713265978
2020-1,0.6758194294912165,43.323,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.5046691957532806,13.726047131624773,25.795189697777865,30761674.906121902,1314933.188958777,7.822100627306022,24616475.032702666
2020-2,0.675681697896453,40.16,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.5092660956573969,13.703089977078193,25.82016588413372,30708441.986329768,1315186.302737777,7.819595415742369,24606288.625445858
2020-3,0.6755439663016896,41.173,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.5139664566260685,13.68013282253161,25.85896330405117,30655209.066537637,1315439.4165167762,7.817090204178716,24596102.218189053
2020-4,0.6754062347069261,39.667,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,0.5189761956348753,13.657175667985026,26.09738086250212,30601976.14674549,1315692.5302957755,7.814584992615063,24585915.810932245
2020-5,0.6752685031121625,45.017,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.524301311227449,13.634218513438444,26.424062918113272,30548743.22695336,1315945.644074775,7.81207978105141,24575729.40367544
2020-6,0.675130771517399,45.23,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.5297438018698316,13.611261358891865,26.45857285365329,30495510.307161223,1316198.7578537744,7.809574569487757,24565542.99641864
2020-7,0.6749930399226355,50.843,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.5353056624118575,13.58830420434528,26.23664589031872,30442277.38736909,1316451.871632774,7.807069357924104,24555356.58916183
2020-8,0.674855308327872,55.414,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.5409888874622378,13.5653470497987,25.99903279702394,30389044.46757695,1316704.9854117732,7.804564146360451,24545170.181905024
2020-9,0.6747175767331085,55.039,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.5463748153987446,13.542389895252118,25.56839675605441,30335811.547784813,1316958.0991907725,7.802058934796798,24534983.77464822
2020-10,0.6745798451383449,63.699,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.5514482736321521,13.519432740705536,25.39211061809462,30282578.62799268,1317211.212969772,7.799553723233145,24524797.36739141
2020-11,0.6744421135435814,51.896,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.5566102300588662,13.496475586158953,25.06326791853593,30229345.70820054,1317464.3267487714,7.797048511669492,24514610.96013461
2020-12,0.6743043819488179,50.018,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,0.5614451385503286,13.473518431612373,25.22866274416648,30176112.78840841,1317717.440527771,7.794543300105839,24504424.5528778
2021-1,0.6741666503540544,50.213,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.5644026237674987,13.45056127706579,25.20952338003917,30122879.868616268,1317970.5543067702,7.792038088542186,24494238.145621
2021-2,0.6740921552809791,44.866,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,0.5673046084776043,13.452212275321328,25.315500813124903,30058594.82444119,1318252.731916466,7.78896073825266,24481606.69143048
2021-3,0.6740176602079038,53.96,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,0.5696970571057678,13.453863273576868,25.41613069473832,29994309.78026612,1318534.9095261618,7.785883387963135,24468975.237239964
2021-4,0.6739431651348284,46.658,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,0.5706126795311804,13.455514271832406,25.38180549578356,29930024.73609104,1318817.0871358574,7.782806037673609,24456343.78304945
2021-5,0.673868670061753,44.643,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,0.5715060320559767,13.457165270087946,25.441886472351385,29865739.691915963,1319099.2647455533,7.779728687384083,24443712.32885893
2021-6,0.6737941749886777,44.571,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.5728474525963303,13.458816268343485,25.373851718102145,29801454.64774089,1319381.442355249,7.776651337094558,24431080.87466841
2021-7,0.6737196799156023,47.848,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.5742012134506942,13.460467266599023,25.294461134980978,29737169.60356581,1319663.619964945,7.773573986805033,24418449.420477897
2021-8,0.673645184842527,47.45,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.575566506913879,13.462118264854563,25.219231346425627,29672884.55939073,1319945.7975746407,7.7704966365155075,24405817.96628738
2021-9,0.6735706897694517,48.431,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.5771974854700594,13.463769263110102,25.147316816932445,29608599.51521566,1320227.9751843363,7.767419286225982,24393186.51209686
2021-10,0.6734961946963762,50.451,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.5788628969534616,13.465420261365642,24.939330559853435,29544314.471040584,1320510.1527940324,7.764341935936456,24380555.057906345
2021-11,0.6734216996233009,49.062,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.5811012355810664,13.46707125962118,24.75421896131663,29480029.426865507,1320792.330403728,7.761264585646931,24367923.603715826
2021-12,0.6733472045502256,48.425,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.5828802641294782,13.46872225787672,24.7283085809256,29415744.382690437,1321074.5080134238,7.758187235357405,24355292.14952531
2022-1,0.6732727094771502,44.541,,,,,,,,,0.5847021144532246,13.47037325613226,24.735167172749996,29351459.33851536,1321356.6856231196,7.755109885067879,24342660.695334792
2022-2,,47.365,,,,,,,,,0.5856945439718866,,24.67977130554205,,,,
2022-3,,50.853,,,,,,,,,0.5866393378626624,,24.60934120927589,,,,
2022-4,,45.2,,,,,,,,,0.5875275869262762,,24.477544818806205,,,,
2022-5,,43.86,,,,,,,,,0.5880300549955786,,24.360879468028408,,,,
2022-6,,32.76,,,,,,,,,0.5880867904395691,,24.11586966215561,,,,
2022-7,,39.293,,,,,,,,,0.5879677830732127,,24.29984187784421,,,,
2022-8,,46.546,,,,,,,,,0.5876446763054392,,24.556360424925927,,,,
2022-9,,47.781,,,,,,,,,0.5870839786321763,,24.501313569669783,,,,
2022-10,,51.171,,,,,,,,,0.5858911320346063,,24.609099880161825,,,,
2022-11,,49.126,,,,,,,,,0.5843655162821856,,24.538487924093708,,,,
2022-12,,49.126,,,,,,,,,0.5824503483824057,,24.68819624127977,,,,
