, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Piauí - IDH,Piauí - Produção de Cimento (t),Piauí - Consumo de Cimento (t),Piauí - PIB - Estadual,Piauí - PIB - Construção Civil,Piauí - PIB - Per Capita,Piauí - PIB - Preços de Mercado,Piauí - Desemprego
2011-5,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,0.6766878793610714,50.65251949613197,47.216,24657274.399223324,1449352.5993326025,6.397026273429706,19829436.79011358,8.322429514033274
2011-6,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,0.6767400604342035,50.89186353756365,55.116,24703036.00217469,1449548.8687051984,6.399866016567492,19840510.855080247,8.41945892917472
2011-7,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,0.6767922415073355,51.33100601780315,57.93,24748797.605126053,1449745.138077794,6.402705759705277,19851584.92004692,8.516488344316166
2011-8,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,0.6768444225804675,51.502652858451526,58.394,24794559.208077416,1449941.40745039,6.405545502843062,19862658.98501359,8.61351775945761
2011-9,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,0.6768966036535996,51.53428199436694,58.087,24840320.811028782,1450137.676822986,6.408385245980848,19873733.049980257,8.710547174599055
2011-10,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,0.6769487847267317,51.702198756864746,54.599,24886082.413980145,1450333.946195582,6.411224989118634,19884807.114946928,8.807576589740501
2011-11,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,0.6770009657998637,51.795818603060745,55.044,24931844.016931508,1450530.215568178,6.41406473225642,19895881.1799136,8.904606004881945
2011-12,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,0.6770531468729957,52.273506597067694,54.842,24977605.619882874,1450726.4849407736,6.4169044753942055,19906955.244880263,9.00163542002339
2012-1,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,0.6771053279461278,52.24794180701768,49.244,25023367.22283424,1450922.7543133695,6.419744218531991,19918029.309846938,9.098664835164836
2012-2,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,0.6772241149457536,51.97167920516586,56.201,25065386.199676987,1451350.5863543656,6.422403923427146,19928127.552498523,9.163343708936363
2012-3,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,0.6773429019453796,51.926240611503246,53.705,25107405.176519737,1451778.4183953614,6.4250636283223015,19938225.795150105,9.228022582707894
2012-4,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,0.6774616889450055,51.698972651024064,45.347,25149424.153362483,1452206.2504363577,6.427723333217457,19948324.03780169,9.292701456479422
2012-5,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,0.6775804759446313,52.00189601556376,57.492,25191443.130205236,1452634.0824773535,6.430383038112612,19958422.28045328,9.357380330250953
2012-6,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,0.6776992629442572,51.643044349503626,55.951,25233462.107047983,1453061.914518349,6.433042743007767,19968520.523104858,9.42205920402248
2012-7,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.6778180499438831,51.565984963977584,59.477,25275481.08389073,1453489.7465593454,6.435702447902922,19978618.765756443,9.486738077794008
2012-8,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.677936836943509,51.2488505861849,61.611,25317500.06073348,1453917.5786003417,6.438362152798077,19988717.00840803,9.551416951565535
2012-9,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.6780556239431349,50.98136518008669,57.841,25359519.037576232,1454345.4106413373,6.441021857693232,19998815.25105961,9.616095825337066
2012-10,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.6781744109427608,50.67258384768783,68.449,25401538.014418986,1454773.242682333,6.443681562588387,20008913.4937112,9.680774699108596
2012-11,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,0.6782931979423867,50.40611809966166,62.092,25443556.991261728,1455201.0747233294,6.446341267483542,20019011.73636278,9.745453572880123
2012-12,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,0.6784119849420126,50.0988186029728,60.126,25485575.96810448,1455628.9067643252,6.449000972378697,20029109.979014363,9.810132446651652
2013-1,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,0.6785307719416385,49.73588280540714,59.03,25527594.944947228,1456056.7388053213,6.4516606772738525,20039208.22166595,9.87481132042318
2013-2,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,0.6785275134134554,49.80314575078912,48.789,25564873.091104195,1456287.6120249245,6.454118767887115,20048148.032320075,9.927655760526076
2013-3,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,0.6785242548852723,49.87382262070777,52.454,25602151.23726116,1456518.4852445277,6.456576858500377,20057087.842974205,9.980500200628972
2013-4,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,0.6785209963570893,49.73099859087112,56.163,25639429.38341813,1456749.358464131,6.459034949113639,20066027.65362833,10.033344640731867
2013-5,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,0.6785177378289062,49.57373572841413,63.68,25676707.5295751,1456980.2316837336,6.461493039726901,20074967.464282457,10.086189080834764
2013-6,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,0.6785144793007232,49.3651751267406,63.422,25713985.675732065,1457211.1049033368,6.463951130340163,20083907.274936587,10.13903352093766
2013-7,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,0.6785112207725401,49.08236049444975,70.735,25751263.821889035,1457441.9781229398,6.466409220953425,20092847.085590716,10.191877961040554
2013-8,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,0.678507962244357,48.57788259747169,72.838,25788541.968046,1457672.851342543,6.468867311566688,20101786.89624484,10.24472240114345
2013-9,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,0.678504703716174,48.08398291284527,74.408,25825820.11420297,1457903.7245621462,6.47132540217995,20110726.70689897,10.297566841246343
2013-10,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,0.6785014451879909,47.62057156132733,72.485,25863098.26035993,1458134.5977817492,6.473783492793212,20119666.51755309,10.350411281349242
2013-11,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,0.6784981866598079,47.19955059815311,69.97,25900376.406516902,1458365.4710013524,6.476241583406474,20128606.32820722,10.403255721452137
2013-12,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,0.6784949281316248,46.699852417294935,74.805,25937654.552673876,1458596.3442209554,6.478699674019736,20137546.13886135,10.456100161555034
2014-1,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,0.6784916696034418,45.91407405211006,68.954,25974932.69883084,1458827.2174405586,6.481157764632998,20146485.94951548,10.508944601657928
2014-2,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,0.6784395284201323,45.54415780055218,60.775,25996777.642633047,1457546.3762777536,6.481204304621384,20147425.987477325,10.546982610180304
2014-3,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,0.6783873872368229,45.3275028447729,69.97050000000013,26018622.58643525,1456265.5351149484,6.48125084460977,20148366.025439173,10.58502061870268
2014-4,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,0.6783352460535135,45.10735367752184,79.166,26040467.53023746,1454984.6939521432,6.481297384598156,20149306.06340102,10.623058627225056
2014-5,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,0.678283104870204,44.88734979176524,79.166,26062312.474039663,1453703.8527893382,6.481343924586541,20150246.101362865,10.661096635747432
2014-6,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,0.6782309636868946,44.65667392130871,79.166,26084157.41784187,1452423.0116265332,6.481390464574927,20151186.139324717,10.699134644269808
2014-7,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,0.6781788225035852,44.42861388341552,79.166,26106002.361644074,1451142.170463728,6.481437004563313,20152126.17728656,10.737172652792186
2014-8,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,0.6781266813202756,44.19747219955565,79.166,26127847.30544628,1449861.3293009228,6.481483544551698,20153066.21524841,10.775210661314562
2014-9,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,0.6780745401369662,43.968085468633184,79.166,26149692.24924849,1448580.4881381178,6.481530084540084,20154006.253210258,10.813248669836938
2014-10,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.6780223989536568,43.7394762616939,79.166,26171537.193050694,1447299.6469753128,6.481576624528469,20154946.291172106,10.851286678359314
2014-11,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,0.6779702577703474,43.51250322058032,79.166,26193382.1368529,1446018.8058125076,6.481623164516855,20155886.32913395,10.88932468688169
2014-12,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,0.6779181165870379,43.28633615307721,79.166,26215227.080655105,1444737.9646497024,6.481669704505241,20156826.3670958,10.927362695404064
2015-1,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,0.6778659754037285,43.06182484943502,81.541,26237072.024457317,1443457.1234868974,6.481716244493627,20157766.405057646,10.96540070392644
2015-2,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,0.6788316421874704,42.78876185907991,83.916,26255072.930536084,1442623.084048024,6.482392149324853,20160382.397832133,10.985268072313367
2015-3,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,0.6797973089712122,42.51217268344735,83.916,26273073.83661485,1441789.0446091504,6.48306805415608,20162998.390606616,11.005135440700297
2015-4,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,0.680762975754954,42.0675075243779,83.916,26291074.742693625,1440955.0051702769,6.483743958987306,20165614.383381102,11.025002809087226
2015-5,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.6817286425386959,41.537897502612736,83.916,26309075.648772392,1440120.965731403,6.484419863818532,20168230.376155585,11.044870177474154
2015-6,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,0.6826943093224377,40.97669963794623,83.916,26327076.554851163,1439286.9262925298,6.485095768649759,20170846.36893007,11.064737545861082
2015-7,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,0.6836599761061796,40.41172433642565,83.916,26345077.46092993,1438452.8868536565,6.485771673480985,20173462.36170456,11.08460491424801
2015-8,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,0.6846256428899214,39.81702214078084,83.916,26363078.367008705,1437618.8474147827,6.486447578312212,20176078.35447904,11.104472282634935
2015-9,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,0.6855913096736632,39.14167338510493,83.916,26381079.273087475,1436784.8079759092,6.487123483143439,20178694.347253527,11.124339651021865
2015-10,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,0.6865569764574051,38.46606123730848,83.916,26399080.17916624,1435950.7685370357,6.487799387974665,20181310.34002801,11.144207019408793
2015-11,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.687522643241147,37.76212953973375,83.916,26417081.085245013,1435116.729098162,6.488475292805891,20183926.332802497,11.164074387795722
2015-12,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,0.6884883100248887,37.00104747731703,83.916,26435081.991323784,1434282.6896592886,6.489151197637118,20186542.32557698,11.18394175618265
2016-1,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,0.6894539768086306,36.23805029195305,79.83299999999997,26453082.897402555,1433448.650220415,6.489827102468344,20189158.318351462,11.203809124569576
2016-2,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,0.6894877190571809,35.47893727060874,75.75,26464339.23335595,1433455.0754915143,6.490864943272658,20192597.3276848,11.201244724869056
2016-3,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,0.6895214613057311,34.7153007000268,75.75,26475595.569309343,1433461.5007626135,6.491902784076972,20196036.33701814,11.198680325168535
2016-4,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,0.6895552035542813,33.94392048132936,75.75,26486851.905262742,1433467.926033713,6.492940624881286,20199475.346351475,11.196115925468014
2016-5,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,0.6895889458028315,33.1647098913196,75.75,26498108.241216134,1433474.3513048124,6.4939784656856006,20202914.35568481,11.193551525767496
2016-6,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,0.6896226880513817,32.377506161572896,75.75,26509364.577169534,1433480.7765759118,6.495016306489915,20206353.365018148,11.190987126066974
2016-7,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,0.689656430299932,31.582363962394613,75.75,26520620.91312293,1433487.201847011,6.496054147294229,20209792.374351483,11.188422726366452
2016-8,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,0.6896901725484822,30.779067899866494,75.75,26531877.24907632,1433493.6271181102,6.497091988098543,20213231.383684818,11.185858326665931
2016-9,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,0.6897239147970324,29.967514459348056,75.75,26543133.58502972,1433500.0523892096,6.498129828902857,20216670.39301816,11.18329392696541
2016-10,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,0.6897576570455826,29.147499307555066,75.75,26554389.920983117,1433506.477660309,6.499167669707171,20220109.40235149,11.18072952726489
2016-11,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,0.6897913992941328,28.31883388866593,75.75,26565646.25693651,1433512.9029314085,6.500205510511485,20223548.411684822,11.17816512756437
2016-12,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,0.689825141542683,27.48130827547817,74.06450000000001,26576902.592889905,1433519.3282025077,6.501243351315799,20226987.421018165,11.175600727863849
2017-1,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,0.6898588837912333,26.634725199258952,72.379,26588158.9288433,1433525.753473607,6.502281192120114,20230426.4303515,11.173036328163327
2017-2,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,0.6898275116987427,25.778866022724745,54.656,26586926.04026044,1433667.8218216598,6.501967445767142,20229207.81052139,11.161722908569605
2017-3,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,0.689796139606252,24.965908964839947,69.984,26585693.151677582,1433809.8901697127,6.50165369941417,20227989.19069128,11.150409488975878
2017-4,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,0.6897647675137613,24.14200562364388,58.643,26584460.263094723,1433951.9585177656,6.501339953061199,20226770.57086117,11.139096069382154
2017-5,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,0.6897333954212707,23.47477089097584,72.337,26583227.374511868,1434094.0268658183,6.501026206708227,20225551.951031063,11.12778264978843
2017-6,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,0.6897020233287801,22.886931572371,70.968,26581994.48592901,1434236.0952138714,6.500712460355255,20224333.331200957,11.116469230194705
2017-7,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,0.6896706512362893,22.325956713889877,75.913,26580761.59734615,1434378.1635619244,6.500398714002284,20223114.711370844,11.10515581060098
2017-8,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,0.6896392791437986,21.765063497103437,74.774,26579528.70876329,1434520.2319099773,6.500084967649311,20221896.09154073,11.093842391007255
2017-9,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,0.689607907051308,21.232248014579405,72.484,26578295.82018043,1434662.3002580302,6.499771221296339,20220677.471710622,11.08252897141353
2017-10,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,0.6895765349588174,20.784565864160516,71.534,26577062.931597576,1434804.368606083,6.499457474943368,20219458.85188052,11.071215551819806
2017-11,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,0.6895451628663267,20.3415149381779,70.32,26575830.04301472,1434946.436954136,6.499143728590396,20218240.232050408,11.059902132226082
2017-12,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,0.689513790773836,19.931196272840022,67.364,26574597.154431857,1435088.505302189,6.4988299822374245,20217021.6122203,11.048588712632355
2018-1,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,0.6894824186813454,19.582831962544574,59.688,26573364.265849,1435230.5736502418,6.498516235884453,20215802.99239019,11.037275293038633
2018-2,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,0.6894103157925677,19.24292954765869,40.259,26555652.77836912,1435628.4370391215,6.496610919438331,20209061.31923105,11.035498068703957
2018-3,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,0.68933821290379,18.911582451271958,41.239,26537941.290889237,1436026.300428001,6.494705602992211,20202319.646071903,11.033720844369276
2018-4,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,0.6892661100150124,18.58905758905247,45.035,26520229.803409357,1436424.163816881,6.492800286546089,20195577.97291276,11.0319436200346
2018-5,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,0.6891940071262347,18.275693040230493,42.477,26502518.315929472,1436822.0272057604,6.490894970099968,20188836.299753617,11.030166395699924
2018-6,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,0.689121904237457,17.971835553473568,57.619,26484806.828449592,1437219.8905946398,6.488989653653847,20182094.62659448,11.028389171365246
2018-7,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,0.6890498013486792,17.67784227575726,53.109,26467095.34096971,1437617.7539835195,6.487084337207726,20175352.95343533,11.026611947030569
2018-8,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,0.6889776984599015,17.394076527050373,63.141,26449383.853489827,1438015.6173723992,6.4851790207616045,20168611.28027619,11.024834722695893
2018-9,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,0.6889055955711239,17.120913437809225,55.58,26431672.366009947,1438413.480761279,6.483273704315483,20161869.60711705,11.023057498361212
2018-10,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,0.6888334926823462,16.858737906757412,60.001,26413960.878530063,1438811.3441501583,6.481368387869362,20155127.933957905,11.021280274026536
2018-11,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,0.6887613897935685,16.607946857761544,62.767,26396249.391050182,1439209.207539038,6.479463071423241,20148386.260798763,11.01950304969186
2018-12,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,0.6886892869047908,16.36894916325329,45.308,26378537.9035703,1439607.0709279175,6.47755775497712,20141644.58763962,11.017725825357182
2019-1,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,0.6886171840160131,16.142166324228292,57.142,26360826.41609042,1440004.9343167972,6.475652438530998,20134902.91448048,11.015948601022505
2019-2,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,0.6884854960161344,15.92803246963583,46.283,26329602.8874362,1440383.0844371568,6.472970473568006,20125215.658605486,11.00475474291411
2019-3,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,0.6883538080162558,15.726995050185035,43.39,26298379.35878198,1440761.2345575164,6.470288508605015,20115528.4027305,10.993560884805715
2019-4,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,0.6882221200163771,15.53844578662065,40.824,26267155.83012776,1441139.3846778758,6.467606543642023,20105841.146855507,10.982367026697322
2019-5,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,0.6880904320164984,15.36286293280385,55.063,26235932.30147354,1441517.5347982354,6.464924578679031,20096153.89098052,10.971173168588926
2019-6,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,0.6879587440166197,15.197313790800338,56.474,26204708.77281932,1441895.684918595,6.46224261371604,20086466.635105528,10.959979310480533
2019-7,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,0.687827056016741,15.040382815666243,68.133,26173485.244165096,1442273.8350389546,6.459560648753048,20076779.379230537,10.94878545237214
2019-8,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.6876953680168624,14.891697634069844,68.642,26142261.715510875,1442651.9851593142,6.456878683790055,20067092.123355545,10.937591594263743
2019-9,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.6875636800169836,14.751424861354872,64.741,26111038.186856654,1443030.135279674,6.454196718827064,20057404.86748056,10.92639773615535
