,Alagoas - IDH,Alagoas - Depósito Poupança (R$),Alagoas - Consumo de Cimento (t),Alagoas - IDH Longevidade,Alagoas - value,Alagoas - IDH Renda,Alagoas- custo m2 (R$),Alagoas - Desemprego,Alagoas - Produção de Cimento (t),Alagoas - PIB - Estadual,Alagoas - PIB - Construção Civil,Alagoas - PIB - Per Capita,Alagoas - PIB - Preços de Mercado,Alagoas - IDH Educacao,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2007-8,0.6540351750178509,2057614.6712629749,27.872,0.7479497546735702,0.3339431131026196,0.6062486829611888,14693.961159757782,8.556892319535894,40.12930517997393,27411185.109317027,1365819.7285950985,7.679434602549912,24008303.5611024,0.5997069571214252,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062
2007-9,0.6542989831588231,2067871.4982773496,28.082,0.7482067478978023,0.3359778766399381,0.6065371589386803,14774.097151634787,8.554120772393619,40.1324825454894,27431593.630494744,1366648.089391374,7.680425086753259,24011055.820808936,0.6001187221503368,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212
2007-10,0.6545627912997952,2078128.3252917249,35.652,0.7484637411220345,0.3382617530331201,0.6068256349161718,14853.223477721214,8.551349225251343,40.3300880481353,27452002.151672464,1367476.4501876496,7.681415570956608,24013808.08051547,0.6005304871792485,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608
2007-11,0.6548265994407674,2088385.1523061,35.59,0.7487207343462666,0.3401795273332788,0.6071141108936633,14933.234370383638,8.54857767810907,40.47206890362247,27472410.672850184,1368304.8109839254,7.682406055159955,24016560.340222005,0.6009422522081601,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294
2007-12,0.6550904075817395,2098641.979320475,33.937,0.7489777275704989,0.3421278073154419,0.6074025868711548,15014.110056252444,8.545806130966794,40.30841048677729,27492819.1940279,1369133.171780201,7.683396539363303,24019312.59992854,0.6013540172370718,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519
2008-1,0.6553542157227117,2108898.80633485,38.282,0.749234720794731,0.3441331063674139,0.6076910628486463,15096.865524432817,8.543034583824518,40.48331370157976,27513227.71520562,1369961.5325764765,7.68438702356665,24022064.859635077,0.6017657822659834,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748
2008-2,0.6555834038876434,2128263.598782412,32.977,0.7494459503234808,0.3463841535055219,0.6079626022406794,15180.400343476098,8.545391389519644,40.16946235037448,27529452.47672982,1370170.061333027,7.684828283301007,24023420.108781267,0.6021516751729393,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,0.655812592052575,2147628.391229973,35.662,0.7496571798522308,0.3486820762353294,0.6082341416327126,15263.871291570507,8.54774819521477,40.32340058171114,27545677.23825402,1370378.5900895773,7.685269543035363,24024775.357927456,0.6025375680798952,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,0.6560417802175067,2166993.183677535,39.98,0.7498684093809806,0.3501991797325203,0.6085056810247459,15346.8722115388,8.550105000909895,40.3258208346692,27561901.999778222,1370587.1188461278,7.68571080276972,24026130.60707365,0.602923460986851,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,0.6562709683824383,2186357.9761250964,34.089,0.7500796389097305,0.3520480298970969,0.6087772204167791,15431.667251070783,8.55246180660502,40.69700939696656,27578126.761302423,1370795.6476026785,7.686152062504077,24027485.856219843,0.6033093538938069,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,0.6565001565473699,2205722.7685726583,32.715,0.7502908684384805,0.3541375048588554,0.6090487598088122,15515.390896546003,8.554818612300146,40.98414423572618,27594351.522826623,1371004.1763592286,7.6865933222384335,24028841.105366036,0.6036952468007628,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
2008-7,0.6567293447123016,2225087.56102022,34.859,0.7505020979672303,0.3558519822624117,0.6093202992008455,15597.334734621025,8.557175417995271,41.17797547953039,27610576.284350824,1371212.705115779,7.6870345819727905,24030196.354512226,0.6040811397077186,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,0.6569585328772333,2244452.3534677816,36.732,0.7507133274959802,0.3572774096125211,0.6095918385928787,15678.771866579347,8.559532223690395,41.47916990154846,27626801.045875024,1371421.2338723296,7.687475841707148,24031551.60365842,0.6044670326146745,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,0.6571877210421649,2263817.1459153434,37.753,0.7509245570247302,0.3580952527645508,0.6098633779849119,15757.95642912164,8.56188902938552,41.57081185316023,27643025.807399224,1371629.76262888,7.687917101441504,24032906.85280461,0.6048529255216304,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,0.6574169092070965,2283181.938362905,43.724,0.75113578655348,0.3597170955863277,0.610134917376945,15834.595278641753,8.564245835080646,41.917639409344304,27659250.568923425,1371838.2913854304,7.688358361175861,24034262.1019508,0.6052388184285863,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,0.6576460973720282,2302546.7308104667,38.241,0.7513470160822299,0.3596971583702751,0.6104064567689782,15909.807096709932,8.566602640775772,42.19063075167632,27675475.330447625,1372046.820141981,7.688799620910218,24035617.351096995,0.6056247113355422,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,0.6578752855369598,2321911.523258028,41.321,0.7515582456109798,0.3596337497820871,0.6106779961610115,15984.97491996976,8.568959446470897,42.796152469080944,27691700.091971826,1372255.3488985312,7.689240880644574,24036972.600243185,0.606010604242498,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,0.6581044737018915,2341276.31570559,39.282,0.7517694751397297,0.360137349170392,0.6109495355530447,16059.673963929525,8.571316252166023,43.41660263429819,27707924.853496023,1372463.8776550817,7.689682140378931,24038327.849389374,0.6063964971494539,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,0.6582999244824325,2392041.0078134574,33.478,0.7519359488771219,0.3606063640039583,0.6112056704833135,16134.04456080025,8.568695539893916,43.98846944995263,27767829.510708407,1372252.3249476063,7.692905719728611,24053337.97235246,0.6067563150315367,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,0.6584953752629734,2442805.699921325,41.948,0.752102422614514,0.3610390440418546,0.6114618054135823,16208.33440341336,8.566074827621811,44.80450276259886,27827734.167920787,1372040.7722401314,7.696129299078291,24068348.095315546,0.6071161329136195,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,0.6586908260435145,2493570.3920291923,38.575,0.7522688963519062,0.3614293972090406,0.6117179403438512,16281.937969407472,8.563454115349705,45.51249666329219,27887638.825133167,1371829.2195326565,7.699352878427971,24083358.218278628,0.6074759507957024,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,0.6588862768240554,2544335.08413706,33.137,0.7524353700892984,0.3623916736170076,0.6119740752741201,16354.62209811428,8.560833403077599,46.079915147101744,27947543.482345548,1371617.666825181,7.70257645777765,24098368.341241717,0.6078357686777852,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,0.6590817276045964,2595099.776244927,31.802,0.7526018438266905,0.3633241316408956,0.612230210204389,16433.896190945987,8.558212690805494,46.77614818556541,28007448.139557928,1371406.1141177062,7.70580003712733,24113378.4642048,0.608195586559868,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
2009-7,0.6592771783851373,2645864.468352794,39.047,0.7527683175640827,0.363816792672732,0.6124863451346578,16512.051114620233,8.555591978533387,47.58130982633632,28067352.796770304,1371194.561410231,7.70902361647701,24128388.58716788,0.608555404441951,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,0.6594726291656783,2696629.160460662,36.258,0.7529347913014749,0.3642671740562283,0.6127424800649266,16590.279272678763,8.552971266261281,48.38308838364309,28127257.453982685,1370983.008702756,7.71224719582669,24143398.710130963,0.6089152223240338,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,0.6596680799462192,2747393.85256853,40.763,0.753101265038867,0.3648860324430366,0.6129986149951955,16667.606785187356,8.550350553989176,49.03104314290165,28187162.111195065,1370771.4559952808,7.71547077517637,24158408.83309405,0.6092750402061167,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,0.6598635307267602,2798158.544676397,46.242,0.7532677387762592,0.3654759948063652,0.6132547499254644,16746.328410361897,8.54772984171707,49.58962601223659,28247066.768407445,1370559.9032878056,7.71869435452605,24173418.95605713,0.6096348580881995,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,0.6600589815073012,2848923.236784265,45.302,0.7534342125136514,0.3658273058629621,0.6135108848557331,16824.972592660688,8.545109129444963,49.941800256401926,28306971.425619826,1370348.3505803307,7.721917933875729,24188429.079020213,0.6099946759702823,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,0.6602544322878422,2899687.9288921324,45.238,0.7536006862510435,0.3663507299145882,0.613767019786002,16903.58582168675,8.542488417172859,50.440672324826,28366876.08283221,1370136.7978728556,7.7251415132254095,24203439.2019833,0.6103544938523652,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,0.6604498830683831,2950452.621,46.449,0.7537671599884357,0.3672532385390606,0.6140231547162709,16980.60246996092,8.539867704900752,51.01969807662291,28426780.740044583,1369925.2451653804,7.728365092575089,24218449.32494638,0.610714311734448,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,0.6606124790561833,2962364.938149943,41.239,0.7538898858385946,0.3683373228690942,0.6142654173084693,17055.746897420675,8.53878304353091,51.472440614889095,28483842.16594082,1369353.9698684055,7.73168499524205,24232307.621970966,0.6110478516887405,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,0.6607750750439834,2974277.2552998867,51.021,0.7540126116887537,0.3687853467336569,0.6145076799006678,17130.399888317505,8.537698382161068,52.25344017130776,28540903.591837056,1368782.6945714313,7.735004897909011,24246165.918995548,0.6113813916430332,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,0.6609376710317835,2986189.57244983,46.153,0.7541353375389126,0.3690935767438269,0.6147499424928662,17205.14536988377,8.536613720791227,52.55356342823831,28597965.017733287,1368211.4192744566,7.738324800575971,24260024.216020133,0.6117149315973257,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
2010-5,0.6611002670195836,2998101.889599773,47.98,0.7542580633890715,0.3693771358665066,0.6149922050850646,17280.790536380606,8.535529059421386,53.06455817504584,28655026.44362952,1367640.143977482,7.741644703242932,24273882.513044715,0.6120484715516182,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,0.6612628630073837,3010014.206749717,39.314,0.7543807892392306,0.3699348727230252,0.6152344676772631,17363.5646850604,8.534444398051544,53.29703876235357,28712087.86952576,1367068.8686805074,7.744964605909893,24287740.8100693,0.6123820115059109,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,0.6614254589951838,3021926.52389966,45.354,0.7545035150893895,0.3704613496182123,0.6154767302694615,17438.079660336203,8.533359736681703,53.70630191595821,28769149.295421988,1366497.593383533,7.748284508576853,24301599.10709389,0.6127155514602034,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,0.6615880549829838,3033838.841049603,51.514,0.7546262409395484,0.3711676632377184,0.6157189928616599,17511.85812820794,8.53227507531186,53.86206367996695,28826210.721318223,1365926.3180865585,7.7516044112438145,24315457.404118467,0.6130490914144959,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,0.6617506509707839,3045751.158199547,50.908,0.7547489667897075,0.3720633826994572,0.6159612554538584,17583.605807016687,8.531190413942019,53.89440845095509,28883272.147214457,1365355.0427895836,7.754924313910775,24329315.70114305,0.6133826313687886,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,0.661913246958584,3057663.47534949,50.898,0.7548716926398664,0.373164773106292,0.6162035180460568,17654.814773912505,8.530105752572178,53.968461442746815,28940333.57311069,1364783.767492609,7.758244216577736,24343173.998167638,0.6137161713230811,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,0.6620758429463841,3069575.7924994333,55.138,0.7549944184900254,0.3732351338720056,0.6164457806382552,17724.75415136701,8.529021091202335,54.0520700556734,28997394.999006927,1364212.4921956344,7.761564119244698,24357032.29519222,0.6140497112773736,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,0.6622384389341842,3081488.109649377,57.804,0.7551171443401844,0.3745318272495919,0.6166880432304537,17793.424499421235,8.527936429832494,54.27405861289783,29054456.42490316,1363641.21689866,7.764884021911658,24370890.5922168,0.6143832512316663,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,0.6624010349219843,3093400.42679932,61.858,0.7552398701903433,0.3757542369938267,0.6169303058226521,17860.858980634534,8.526851768462652,55.15817914644511,29111517.850799397,1363069.9416016852,7.768203924578619,24384748.889241382,0.6147167911859588,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,0.6625237122026159,3112698.965259684,60.153,0.7553078733759404,0.3762770306228764,0.617160228200474,17928.635817710143,8.895063330831642,55.48043580995831,29160978.83872524,1361943.6517100749,7.769573541349388,24393901.539111026,0.6150397435478472,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,0.6626463894832473,3131997.503720047,76.21,0.7553758765615375,0.3768009217783645,0.6173901505782959,17995.347067851162,9.26327489320063,55.99255757240741,29210439.82665109,1360817.3618184642,7.770943158120158,24403054.18898066,0.6153626959097356,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,0.6627690667638788,3151296.04218041,59.365,0.7554438797471346,0.3773266743852321,0.6176200729561179,18062.02957120704,9.631486455569618,56.085579099138194,29259900.81457693,1359691.071926854,7.772312774890927,24412206.8388503,0.615685648271624,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,0.6628917440445103,3170594.5806407733,51.659,0.7555118829327316,0.3778551902459707,0.6178499953339399,18115.291848794783,9.999698017938607,56.23192772027791,29309361.80250278,1358564.7820352432,7.773682391661696,24421359.48871994,0.6160086006335124,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,0.6630144213251419,3189893.119101137,55.008,0.7555798861183287,0.3789870987486026,0.6180799177117619,18194.400823298463,10.367909580307597,56.48858103809783,29358822.79042863,1357438.4921436328,7.775052008432465,24430512.138589576,0.6163315529954008,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,0.6631370986057734,3209191.6575615,53.624,0.7556478893039258,0.3805312409344742,0.6183098400895838,18238.992142326068,10.736121142676584,57.06824293304747,29408283.77835448,1356312.2022520225,7.776421625203234,24439664.78845921,0.6166545053572892,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,0.6632597758864048,3228490.1960218637,63.884,0.755715892489523,0.3820968419194078,0.6185397624674057,18282.55461227925,11.104332705045572,57.495180343388505,29457744.766280323,1355185.9123604118,7.777791241974004,24448817.43832885,0.6169774577191777,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,0.6633824531670364,3247788.734482227,59.893,0.75578389567512,0.383889284120697,0.6187696848452277,18326.75390492416,11.472544267414564,57.83334548542414,29507205.754206173,1354059.6224688014,7.779160858744773,24457970.08819849,0.6173004100810661,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,0.6635051304476679,3267087.27294259,65.805,0.7558518988607171,0.3852975137467718,0.6189996072230497,18370.594662469804,11.840755829783552,58.26190267608786,29556666.74213202,1352933.3325771908,7.780530475515542,24467122.73806813,0.6176233624429545,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,0.6636278077282993,3286385.811402953,66.635,0.7559199020463142,0.3867224427047392,0.6192295296008716,18414.047239043437,12.20896739215254,58.675683832493,29606127.730057865,1351807.0426855804,7.781900092286312,24476275.38793777,0.6179463148048429,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,0.6637504850089309,3305684.349863317,68.787,0.7559879052319113,0.3883733638647755,0.6194594519786936,18456.02304815329,12.577178954521528,59.08837533404586,29655588.717983715,1350680.7527939698,7.783269709057081,24485428.037807405,0.6182692671667313,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,0.6638731622895624,3324982.88832368,72.505,0.7560559084175084,0.3904554584351875,0.6196893743565155,18498.166869101584,12.945390516890518,59.41404274239731,29705049.70590956,1349554.4629023594,7.78463932582785,24494580.687677044,0.6185922195286196,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,0.6639625592499065,3343491.025106281,70.893,0.7561049077815188,0.3921534629228635,0.6200693519985231,18540.872265002414,12.998100443953907,59.74419263353554,29749475.390510883,1348587.907391064,7.785787429348307,24502537.03230934,0.6188116099420128,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,0.6640519562102507,3361999.1618888834,89.431,0.7561539071455293,0.3934558331280425,0.6204493296405306,18584.35196638163,13.050810371017295,60.14086454062164,29793901.0751122,1347621.3518797683,7.786935532868765,24510493.376941632,0.619031000355406,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,0.664141353170595,3380507.298671485,73.884,0.7562029065095398,0.3960001287687443,0.6208293072825382,18627.291804709468,13.103520298080689,60.20504346361053,29838326.759713523,1346654.7963684727,7.788083636389222,24518449.721573927,0.6192503907687992,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
