,Mato Grosso Do Sul - Consumo de Cimento (t),Mato Grosso do Sul- custo m2 (R$),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Mato Grosso do Sul - IDH,Mato Grosso Do Sul - Produção de Cimento (t),Mato Grosso do Sul - IDH Educacao,Mato Grosso do Sul - IDH Longevidade,Mato Grosso do Sul - Desemprego,Mato Grosso do Sul - value,Mato Grosso do Sul - PIB - Estadual,Mato Grosso do Sul - PIB - Construção Civil,Mato Grosso do Sul - PIB - Per Capita,Mato Grosso do Sul - PIB - Preços de Mercado,Mato Grosso do Sul - Depósito Poupança (R$),Mato Grosso do Sul - IDH Renda,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2006-8,49.562,12888.54089199716,2.863531920328729,953.2457880451756,1449.5410426574272,23.355662243431876,13.90210862603661,59.51708770308437,3.824723461468093,0.7451903142966725,59.88209640463235,0.6822733760066259,0.8062610921453588,8.05302189027141,0.224775136115405,48084765.91615505,2221453.502660626,16.427895918955766,40411695.9628718,1913159.2868340225,0.7675678114425383,676378.6807572738,7563127.937369425,234.6161358747217,2972598.568363662,0.6093984595457096,3.1575701861667023,0.6251193452031805,0.4258794259587617,-8483.803210688488,3.837301314139748,149.11491383618767,184557711.1271135,239.9230618685272,1.1135288127682357
2006-9,47.439,12960.851553605124,2.841332372642809,952.538781441351,1442.0072720827118,23.80486551082975,15.624582738726463,63.81913267828083,3.62612561898042,0.745271501733954,60.42705211961399,0.6825386608804158,0.8064286443596428,8.050579703852154,0.2267703832271148,48139191.64851589,2223020.1244623014,16.434400087200597,40432389.07725229,1947812.83875552,0.7672917089760868,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217
2006-10,48.032,13035.159974747045,2.984781444574369,951.7190210587088,1417.8101366395229,24.22246272141337,17.211509058100738,68.25676771211697,3.3971583160720376,0.7453526891712354,61.29029718025285,0.6828039457542059,0.8065961965739268,8.0481375174329,0.2292414260710957,48193617.38087672,2224586.746263977,16.440904255445425,40453082.19163279,1982466.3906770176,0.7670156065096354,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412
2006-11,46.778,13113.348749647846,2.9871777459041167,951.352767799345,1412.211897399311,24.38997209596908,18.113695513375248,71.09621503522571,3.2376104762200737,0.745433876608517,61.79785513920111,0.6830692306279958,0.8067637487882109,8.045695331013647,0.2317924978385262,48248043.11323756,2226153.368065653,16.447408423690252,40473775.30601329,2017119.9425985152,0.766739504043184,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836
2006-12,38.909,13192.70056945544,3.0540378638434587,951.3743211026798,1413.9594250181945,24.63064859308013,18.7958704962567,72.67821146413888,3.088445333934259,0.7455150640457986,62.07814528402456,0.6833345155017859,0.806931301002495,8.043253144594392,0.234572083693005,48302468.8455984,2227719.989867328,16.453912591935083,40494468.42039379,2051773.4945200123,0.7664634015767325,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445
2007-1,42.744,13273.608723170668,3.322205628939103,951.5698289447232,1415.011525095522,24.674289647840936,18.816798189216733,72.51928057896448,3.075886936838571,0.7455962514830801,62.54915648622536,0.6835998003755759,0.807098853216779,8.040810958175138,0.237852810717353,48356894.57795924,2229286.611669004,16.46041676017991,40515161.53477429,2086427.04644151,0.7661872991102812,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212
2007-2,37.565,13355.99440272182,3.0658728029156346,952.1999381175124,1431.3256581326243,24.18897904592697,17.967846535073125,70.89284409013582,3.0969337683916334,0.7456763811142636,63.10699507239444,0.683863858481222,0.8072192693206751,8.03839844413062,0.2412800094009035,48406524.13804332,2231046.310487688,16.46653857439697,40532606.22758991,2097140.3029909532,0.7659318223629542,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321
2007-3,47.589,13438.65141916295,3.1571172046909326,953.046807843122,1432.2919358473937,23.003179492199244,16.531976638050295,69.53649549868976,3.054172938718448,0.7457565107454471,63.862691045051776,0.6841279165868682,0.8073396854245711,8.035985930086103,0.244859581793841,48456153.69812741,2232806.009306371,16.472660388614035,40550050.92040553,2107853.559540397,0.7656763456156273,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217
2007-4,44.965,13521.580535457044,2.9191216562356868,953.720955662286,1356.1217488115178,21.820944527916943,14.954882447823593,67.67075234645651,3.144027453612686,0.7458366403766308,63.93485803982249,0.6843919746925144,0.8074601015284673,8.033573416041584,0.2483561909795674,48505783.25821149,2234565.7081250544,16.478782202831095,40567495.61322115,2118566.81608984,0.7654208688683003,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308
2007-5,47.485,13614.564528946372,2.6432815738945217,954.3239846454914,1351.1788469094342,21.0444681897404,13.188125795571318,64.35509598349198,3.316265653397622,0.7459167700078143,64.56897102135477,0.6846560327981606,0.8075805176323634,8.031160901997065,0.2519430074144451,48555412.818295576,2236325.406943738,16.484904017048155,40584940.30603677,2129280.0726392837,0.7651653921209733,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756
2007-6,50.767,13707.770344769378,2.497447126735551,954.4690361263144,1364.5614634439116,21.550718977828065,11.894578963417104,58.96042551794113,3.5387119125309567,0.7459968996389978,65.12560524269531,0.6849200909038067,0.8077009337362594,8.028748387952549,0.2556048096843623,48605042.37837966,2238085.1057624216,16.49102583126522,40602384.9988524,2139993.329188727,0.7649099153736464,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933
2007-7,52.952,13793.791782970024,2.2235717070118404,953.9991695803152,1358.0041099434814,22.713963638987643,11.993920961918784,55.75341476272912,3.772700789199013,0.7460770292701815,65.89309817942278,0.6851841490094529,0.8078213498401555,8.02633587390803,0.2594014873799892,48654671.93846374,2239844.804581105,16.49714764548228,40619829.69166802,2150706.58573817,0.7646544386263194,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252
2007-8,56.268,13880.035020492856,2.3034625578891337,953.2469862945428,1409.7521463719513,23.687942562738943,12.762381183375888,55.60729107409178,3.9198878704969786,0.746157158901365,66.36376332031406,0.6854482071150991,0.8079417659440516,8.023923359863511,0.2632215802575481,48704301.49854782,2241604.5033997884,16.50326945969934,40637274.38448364,2161419.842287613,0.7643989618789924,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062
2007-9,57.078,13967.10665259733,2.264769505810474,952.319454272057,1426.748225086268,24.47719850235317,14.067919971495437,57.51591879056764,3.764347342371387,0.7462372885325486,66.70800247207889,0.6857122652207452,0.8080621820479477,8.021510845818995,0.2665342065625757,48753931.058631904,2243364.202218472,16.509391273916403,40654719.07729926,2172133.0988370567,0.7641434851316654,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212
2007-10,68.763,14053.837283872774,2.599844679994558,951.449536088576,1401.386347719992,24.466577809748205,15.968307972649484,63.67383680032841,3.515848448324014,0.7463174181637321,67.03779716342392,0.6859763233263914,0.8081825981518438,8.019098331774476,0.2695499502157414,48803560.61871599,2245123.901037156,16.515513088133464,40672163.77011488,2182846.3553865,0.7638880083843385,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608
2007-11,65.294,14142.199889840238,2.5578681974697,951.0883696323432,1423.7041564961714,24.42092326864652,17.040816938587337,67.53948795957443,3.349049716222744,0.7463975477949156,67.294785672882,0.6862403814320376,0.8083030142557399,8.016685817729957,0.2718152766375306,48853190.17880008,2246883.5998558397,16.521634902350524,40689608.4629305,2193559.611935944,0.7636325316370115,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294
2007-12,61.459,14230.338736714912,2.6897041912459927,951.0069793104008,1423.2706912207173,24.448007429910326,17.83771201063239,70.27478387921069,3.105351190855355,0.7464776774260993,67.34782412391209,0.6865044395376838,0.8084234303596359,8.01427330368544,0.273661074418207,48902819.73888416,2248643.2986745224,16.527756716567588,40707053.15574612,2204272.868485387,0.7633770548896845,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519
2008-1,65.91,14319.619646417455,2.6850204908460245,951.0494764868972,1400.5321337935925,24.20456820348352,18.2644129727006,72.45304724824881,3.04446541191374,0.7465578070572828,67.37236868003843,0.6867684976433299,0.8085438464635321,8.011860789640922,0.2754419396048612,48952449.29896824,2250402.997493206,16.533878530784648,40724497.84856174,2214986.12503483,0.7631215781423576,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748
2008-2,58.929,14408.991210497332,2.6035598152456623,951.7763592934164,1376.884963614865,23.5722361859987,17.638146098667963,72.1190865288273,3.06794679073685,0.7466368584770757,67.7246607933706,0.6870304600352732,0.8086179431182112,8.01424940702796,0.2772292080484079,48992327.47790575,2251974.9036082635,16.536530210785493,40735298.39698672,2224149.492415261,0.762885301887892,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,62.311,14501.511256764044,2.36349378262025,952.577939918233,1324.061840296274,22.819091780650545,16.889462689133776,71.84895802667896,3.1187703465377155,0.7467159098968685,68.29739797163455,0.6872924224272166,0.8086920397728903,8.016638024414998,0.2790220673919095,49032205.65684326,2253546.8097233204,16.539181890786335,40746098.94541171,2233312.859795692,0.7626490256334266,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,65.439,14606.021887721254,2.1746828026641105,953.454110174037,1288.869783417011,22.379745919849995,15.380803415862854,67.8829798326921,3.307937752802631,0.7467949613166615,68.63388546397539,0.6875543848191598,0.8087661364275694,8.019026641802036,0.2810228671565511,49072083.83578078,2255118.715838378,16.54183357078718,40756899.49383669,2242476.2271761224,0.7624127493789612,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,68.618,14711.995107372448,1.926624978090582,954.0404467325174,1294.7858796743496,22.171306126130712,13.99464004343186,63.99666451833455,3.5308301148651,0.7468740127364544,69.3823986145387,0.6878163472111031,0.8088402330822486,8.021415259189073,0.2832379966627281,49111962.01471829,2256690.6219534352,16.54448525078802,40767700.04226168,2251639.5945565533,0.7621764731244957,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,72.138,14812.72768229866,1.8318760983049949,954.2103374880264,1324.3701860180242,22.31738357789561,12.912309941326956,59.90114826593951,3.784099161169135,0.7469530641562472,69.65491399642465,0.6880783096030464,0.8089143297369277,8.023803876576112,0.2854660561203174,49151840.1936558,2258262.528068492,16.547136930788866,40778500.59068666,2260802.961936984,0.7619401968700301,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
2008-7,82.637,14914.774792937807,1.928840668738303,953.903590904295,1375.6823645299992,23.017363563267534,12.891951202648974,57.52468184338636,3.92965688737608,0.7470321155760401,69.97934687792873,0.6883402719949896,0.8089884263916068,8.02619249396315,0.2874672481694809,49191718.37259331,2259834.4341835496,16.54978861078971,40789301.13911165,2269966.329317415,0.7617039206155647,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584
2008-8,70.99,15016.805156003633,2.0338563201720707,953.1283771939732,1417.2783382759824,23.478258505670755,13.711703625850884,58.880287250956094,3.92135985130132,0.747111166995833,70.26285645643293,0.6886022343869329,0.809062523046286,8.028581111350187,0.2894350795012544,49231596.55153082,2261406.340298607,16.552440290790553,40800101.68753664,2279129.696697846,0.7614676443610993,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704
2008-9,73.662,15113.862794044582,2.244938087062195,952.43951779753,1448.6920062337208,23.901659536849284,14.62898383040537,60.40360048311248,3.792837217643207,0.7471902184156258,70.26417809014315,0.6888641967788762,0.8091366197009651,8.030969728737226,0.2914077314070881,49271474.73046833,2262978.246413664,16.5550919707914,40810902.235961616,2288293.064078277,0.7612313681066337,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024
2008-10,72.422,15207.548329563757,2.4408540622607053,951.7353415591028,1471.5646480288344,24.392123818747937,16.108325619986974,63.81943979114691,3.556837047523528,0.7472692698354187,70.09865004872537,0.6891261591708195,0.8092107163556442,8.033358346124263,0.2932166568801488,49311352.90940584,2264550.1525287214,16.55774365079224,40821702.784386605,2297456.431458708,0.7609950918521682,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466
2008-11,63.729,15300.466051090629,2.6030505614137263,951.2213797259404,1483.2985073060106,24.531569353379883,16.959277533677348,66.41212273474842,3.336416657849617,0.7473483212552117,70.01343276032685,0.6893881215627629,0.8092848130103234,8.0357469635113,0.2946447228150274,49351231.08834335,2266122.058643779,16.560395330793085,40832503.33281159,2306619.7988391384,0.7607588155977028,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496
2008-12,57.986,15391.50742458946,2.882949685362676,951.0889143938456,1489.254620989295,24.62880628451703,17.702752633668943,68.78292130104545,3.1153667853595883,0.7474273726750045,70.09038332402329,0.6896500839547061,0.8093589096650025,8.03813558089834,0.296090686590058,49391109.26728087,2267693.964758836,16.563047010793927,40843303.881236576,2315783.1662195693,0.7605225393432373,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456
2009-1,55.541,15481.354911428927,2.953109899306536,951.4654078144152,1492.5482852851287,24.655110786616007,17.840822396142336,69.00859616443678,3.013854752278621,0.7475064240947974,70.48969430443144,0.6899120463466494,0.8094330063196816,8.040524198285377,0.2974686172614265,49430987.44621838,2269265.870873893,16.565698690794772,40854104.42966156,2324946.5336,0.7602862630887718,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874
2009-2,50.236,15571.35116016889,2.874078202066079,951.8696453900592,1464.9694214987871,24.40545877127304,17.5860753918143,68.82891727459955,2.993918341437183,0.7475843768979069,70.61597058643564,0.6901710440793307,0.8094616001863149,8.037469029059434,0.2984403684153872,49553395.24571354,2271006.506775965,16.57699868079483,40898087.57575256,2350578.05155,0.7600677621009049,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224
2009-3,57.625,15660.514563382098,2.754010125486179,952.6983573783572,1421.299370630871,23.607421715325803,16.59429849853228,67.86883066691388,3.078861892607289,0.7476623297010164,70.65713335202832,0.6904300418120121,0.809490194052948,8.03441385983349,0.2993620083952746,49675803.04520871,2272747.142678038,16.588298670794885,40942070.72184358,2376209.5695,0.7598492611130379,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995
2009-4,56.675,15751.879117345754,2.4990588351356564,953.509287789355,1340.8643432196009,22.813525763045032,15.649849597506607,67.07215566080906,3.251603897175701,0.7477402825041259,70.87030564400743,0.6906890395446934,0.8095187879195812,8.031358690607547,0.3005926701626507,49798210.84470387,2274487.7785801105,16.599598660794943,40986053.867934585,2401841.08745,0.759630760125171,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357
2009-5,58.566,15860.345210853686,2.255288138562753,953.9566034642182,1281.9551097742062,22.132124855939917,14.943692321101404,66.99481085767945,3.4775297862828616,0.7478182353072355,71.50992702368468,0.6909480372773746,0.8095473817862144,8.028303521381604,0.3020464758602647,49920618.64419904,2276228.414482183,16.610898650795,41030037.0140256,2427472.6054,0.7594122591373039,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966
2009-6,58.508,15961.771143137508,2.2932061067022698,954.156208265903,1255.555745894804,21.91061395610481,14.72307314458891,66.92271821030582,3.657741047476893,0.747896188110345,71.76617102373223,0.691207035010056,0.8095759756528477,8.02524835215566,0.3034934854203835,50043026.4436942,2277969.050384255,16.62219864079506,41074020.160116605,2453104.12335,0.759193758149437,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616
2009-7,59.896,16063.317077798083,2.392466042965552,953.5806522739038,1274.878366429776,22.430528515847435,15.25852725429183,67.04165555009402,3.7726129287921104,0.7479741409134545,72.26248869273299,0.6914660327427373,0.8096045695194809,8.022193182929719,0.304964682884384,50165434.243189365,2279709.6862863274,16.633498630795117,41118003.30620761,2478735.6413000003,0.75897525716157,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,59.722,16165.818002182328,2.6897235454944943,952.7220171951476,1332.3271751737198,23.15907819225904,16.1388689420763,67.6748367938782,3.794310455582166,0.748052093716564,72.534006866474,0.6917250304754187,0.809633163386114,8.019138013703776,0.3063884215681471,50287842.042684525,2281450.3221884,16.64479862079517,41161986.45229863,2504367.15925,0.7587567561737031,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,63.228,16268.01092017599,2.919692312986157,951.9157130123156,1343.7149631213226,23.70926123416024,17.440023205902207,70.49394956202947,3.621304468247044,0.7481300465196735,72.69439959190585,0.6919840282081,0.8096617572527472,8.016082844477832,0.3077469285336695,50410249.842179686,2283190.9580904725,16.65609861079523,41205969.59838963,2529998.6772,0.7585382551858362,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,64.044,16370.656721555148,2.936494690281371,951.192926247978,1394.1051568437051,24.229184795643835,18.513115086141028,72.78559308334586,3.447602058823015,0.748207999322783,73.26969341067782,0.6922430259407812,0.8096903511193805,8.01302767525189,0.3090982085738959,50532657.64167485,2284931.593992545,16.667398600795288,41249952.74448065,2555630.19515,0.7583197541979692,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,59.624,16472.69650599765,2.963156157900244,950.9268149866488,1392.115680758334,24.600014752446,19.393508393916715,74.83533596992629,3.2626549551693214,0.7482859521258926,73.44573210960137,0.6925020236734626,0.8097189449860136,8.009972506025946,0.3104073567036541,50655065.441170014,2286672.2298946176,16.678698590795342,41293935.89057165,2581261.7131,0.7581012532101022,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,49.662,16574.530518572286,2.829380566650769,950.9536844612156,1409.1952832224008,24.740610016292468,19.74536868939213,75.72706242671963,3.1071592385204823,0.7483639049290021,73.76238407769769,0.6927610214061439,0.8097475388526468,8.006917336800003,0.3117255624192893,50777473.24066518,2288412.86579669,16.6899985807954,41337919.03666267,2606893.23105,0.7578827522222352,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,54.036,16675.175248814274,2.9565450336379464,951.3629767214528,1434.3623684378288,24.73421603790788,19.52987080915336,74.88970374225907,3.1280839599266725,0.7484418577321116,73.97194652573413,0.6930200191388253,0.8097761327192801,8.00386216757406,0.3130289193172706,50899881.04016034,2290153.501698762,16.70129857079546,41381902.18275368,2632524.749,0.7576642512343683,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,54.854,16775.64291416931,2.8777154101874736,951.9995200302594,1400.0787260988598,24.02952004025897,18.666692287248825,74.14440004222672,3.1400230026342606,0.748518691513245,74.6836726042177,0.6932751832666856,0.8097600404590384,8.00296896956652,0.3143674291073198,51011793.20178888,2290547.0016578664,16.710607250908964,41416876.82781938,2643620.087768483,0.7574621002868369,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,66.686,16876.001316285066,2.575614118702375,952.902444730367,1388.8311773061548,23.384068131261724,17.34316895455024,71.38602937681839,3.2767034153106573,0.7485955252943784,75.18101978403091,0.6935303473945459,0.8097439481987966,8.002075771558983,0.3156967805575016,51123705.363417424,2290940.50161697,16.71991593102247,41451851.47288507,2654715.4265369666,0.7572599493393055,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,63.328,16975.378460356922,2.3649818631869834,953.8784965046084,1318.4386596636796,22.473840181480064,15.639628900264071,68.50877734357597,3.4834124912576416,0.7486723590755119,75.53619573938595,0.6937855115224062,0.8097278559385549,8.001182573551445,0.3174166726629219,51235617.52504596,2291334.001576076,16.729224611135976,41486826.117950775,2665810.7653054497,0.7570577983917741,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
