,Sergipe - IDH, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Sergipe - value,Sergipe - Produção de Cimento (t),Sergipe - Consumo de Cimento (t),Sergipe - PIB - Estadual,Sergipe - PIB - Construção Civil,Sergipe - PIB - Per Capita,Sergipe - PIB - Preços de Mercado,Sergipe - Desemprego
2017-7,0.7005152705608131,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,0.465999377397602,177.46186921857014,36.174,24955111.58472989,1201851.1780984784,9.825617717751612,20443398.484308828,13.682167770698054
2017-8,0.7005262507822682,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,0.465000696358336,176.5571338103388,38.394,24951706.3723802,1201195.5346126775,9.826199740492571,20443110.173298784,13.674966743293034
2017-9,0.7005372310037233,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,0.4639001889318566,176.14099254948266,35.688,24948301.1600305,1200539.891126877,9.82678176323353,20442821.86228874,13.667765715888011
2017-10,0.7005482112251785,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,0.4627700508629395,175.70719254192215,42.076,24944895.9476808,1199884.2476410763,9.82736378597449,20442533.55127869,13.660564688482992
2017-11,0.7005591914466337,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,0.4615522041873994,174.8795354619917,39.875,24941490.735331103,1199228.6041552755,9.827945808715448,20442245.240268648,13.653363661077972
2017-12,0.7005701716680889,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,0.4602612784179875,173.98736600797685,38.984,24938085.5229814,1198572.960669475,9.828527831456404,20441956.929258604,13.646162633672953
2018-1,0.7005811518895441,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,0.4590251669956582,173.03356156331262,41.652,24934680.310631704,1197917.317183674,9.829109854197364,20441668.61824856,13.638961606267932
2018-2,0.7005097969796164,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,0.4585317120606038,171.98370429633945,33.904,24925066.464524213,1198179.432968067,9.82977158671384,20441947.79285605,13.62893265551268
2018-3,0.7004384420696886,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,0.4580303487723102,171.23261832544847,29.447,24915452.61841672,1198441.5487524602,9.83043331923032,20442226.96746353,13.618903704757429
2018-4,0.7003670871597609,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,0.4576083024114605,170.02903337058294,29.197,24905838.77230923,1198703.664536853,9.831095051746797,20442506.142071024,13.608874754002173
2018-5,0.7002957322498333,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,0.4571694602361226,170.11774816579089,26.297,24896224.92620173,1198965.7803212462,9.831756784263275,20442785.316678517,13.59884580324692
2018-6,0.7002243773399056,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,0.4567455088825187,170.6318731187651,29.209,24886611.080094244,1199227.8961056392,9.832418516779752,20443064.491286,13.588816852491668
2018-7,0.7001530224299779,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,0.4562840035990441,170.61740452442606,28.158,24876997.23398675,1199490.0118900323,9.83308024929623,20443343.665893488,13.578787901736415
2018-8,0.7000816675200502,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,0.4558131579005047,171.27790171508778,31.132,24867383.38787926,1199752.1276744255,9.833741981812707,20443622.840500977,13.568758950981165
2018-9,0.7000103126101225,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,0.4555859205554983,171.6303849930253,30.195,24857769.54177177,1200014.2434588184,9.834403714329184,20443902.015108462,13.55873000022591
2018-10,0.6999389577001949,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,0.4556556998777786,173.1449088083865,31.537,24848155.695664275,1200276.359243211,9.835065446845665,20444181.18971595,13.548701049470658
2018-11,0.6998676027902672,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,0.4563235304823801,173.5859873879365,30.748,24838541.849556785,1200538.4750276045,9.83572717936214,20444460.36432344,13.538672098715404
2018-12,0.6997962478803395,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,0.4576202435511061,174.26360497664575,30.734,24828928.00344929,1200800.5908119977,9.836388911878618,20444739.538930926,13.528643147960151
2019-1,0.6997248929704117,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,0.4589992136868046,174.5123875821995,36.567,24819314.1573418,1201062.7065963906,9.837050644395095,20445018.713538416,13.5186141972049
2019-2,0.6996849300383694,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,0.4607014079279489,174.17285721431338,30.849,24797304.21996337,1202038.6518809127,9.83713404611501,20442804.75652841,13.511106737851984
2019-3,0.6996449671063271,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,0.4626490661766997,175.03164239348723,31.021,24775294.28258495,1203014.597165435,9.837217447834922,20440590.799518414,13.503599278499069
2019-4,0.6996050041742847,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,0.4646690865784258,175.5305667223329,31.437,24753284.345206525,1203990.5424499572,9.837300849554836,20438376.842508413,13.496091819146152
2019-5,0.6995650412422424,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,0.4668147197976319,175.92696623653438,31.533,24731274.4078281,1204966.4877344794,9.83738425127475,20436162.88549841,13.488584359793236
2019-6,0.6995250783102,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,0.4689892199076385,175.80518291276422,26.431,24709264.470449675,1205942.4330190015,9.837467652994665,20433948.92848841,13.48107690044032
2019-7,0.6994851153781576,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,0.4712510115419644,176.52431477342165,25.978,24687254.53307125,1206918.378303524,9.837551054714575,20431734.97147841,13.473569441087406
2019-8,0.6994451524461153,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.4736234938714411,177.77589529494924,29.86,24665244.595692825,1207894.323588046,9.837634456434492,20429521.01446841,13.466061981734487
2019-9,0.6994051895140729,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.4760280407594637,178.48197205994126,39.045,24643234.6583144,1208870.2688725684,9.837717858154404,20427307.05745841,13.458554522381574
2019-10,0.6993652265820306,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.4785939152865578,179.1102369479098,45.213,24621224.72093597,1209846.2141570903,9.837801259874318,20425093.100448407,13.45104706302866
2019-11,0.6993252636499883,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.4812678717033663,179.0320133643586,42.237,24599214.78355755,1210822.159441613,9.837884661594233,20422879.143438406,13.443539603675742
2019-12,0.6992853007179459,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.4840824771628759,178.78398230114155,39.732,24577204.846179124,1211798.104726135,9.837968063314143,20420665.186428405,13.436032144322828
2020-1,0.6992453377859036,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.4870094404025674,178.501831613247,44.112,24555194.9088007,1212774.0500106572,9.83805146503406,20418451.229418404,13.428524684969911
2020-2,0.6990729539812514,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.4900417725129126,178.49279630814357,38.228,24524746.521485563,1213861.5400703037,9.8398660028472,20418288.686674826,13.422328930355336
2020-3,0.6989005701765991,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.4932072839507147,179.44694104307834,39.14,24494298.134170428,1214949.0301299505,9.841680540660338,20418126.143931247,13.416133175740764
2020-4,0.6987281863719469,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,0.4965251805870088,180.31649864956063,37.035,24463849.746855296,1216036.520189597,9.843495078473476,20417963.601187665,13.409937421126187
2020-5,0.6985558025672947,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.5004173617742649,180.7474061042336,38.26,24433401.35954016,1217124.0102492438,9.845309616286617,20417801.058444086,13.403741666511614
2020-6,0.6983834187626424,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.5046795638464718,179.99921544991614,48.294,24402952.972225025,1218211.5003088904,9.847124154099754,20417638.515700508,13.39754591189704
2020-7,0.6982110349579902,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.5092088302743075,179.69195713014366,44.491,24372504.584909894,1219298.9903685371,9.848938691912894,20417475.97295693,13.391350157282464
2020-8,0.6980386511533379,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.5140072961248232,179.61851942821957,44.612,24342056.19759476,1220386.4804281837,9.850753229726031,20417313.430213347,13.38515440266789
2020-9,0.6978662673486856,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.5189092173130745,178.5293687693039,47.883,24311607.810279623,1221473.9704878302,9.852567767539172,20417150.88746977,13.378958648053317
2020-10,0.6976938835440334,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.5236627539815966,177.42834803004428,61.314,24281159.422964487,1222561.460547477,9.85438230535231,20416988.34472619,13.37276289343874
2020-11,0.6975214997393812,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.5282506530449397,175.47882638150668,41.19,24250711.03564935,1223648.9506071236,9.85619684316545,20416825.80198261,13.366567138824166
2020-12,0.6973491159347289,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,0.5323471249339715,174.51059860586523,41.837,24220262.64833422,1224736.4406667703,9.858011380978589,20416663.25923903,13.360371384209593
2021-1,0.6971767321300767,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.5339445000655724,174.2805067774295,42.517,24189814.261019085,1225823.9307264169,9.859825918791728,20416500.71649545,13.354175629595018
2021-2,0.6971401922219712,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,0.5356144955218349,173.84488179812436,44.162,24152471.74985782,1227037.576580885,9.8617909880983,20415676.64762602,13.355891105713203
2021-3,0.6971036523138657,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,0.5371390081982637,174.21148845860122,53.871,24115129.238696557,1228251.222435354,9.86375605740487,20414852.578756597,13.357606581831387
2021-4,0.6970671124057602,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,0.5385263182031488,173.4348514480171,44.494,24077786.727535285,1229464.8682898225,9.865721126711442,20414028.509887163,13.359322057949576
2021-5,0.6970305724976548,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,0.5399395806992366,173.13033181560127,37.865,24040444.21637402,1230678.5141442912,9.867686196018012,20413204.44101773,13.36103753406776
2021-6,0.6969940325895493,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.5413317770155355,173.26183640617492,37.706,24003101.70521276,1231892.1599987596,9.869651265324585,20412380.3721483,13.362753010185946
2021-7,0.6969574926814438,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.5427716421137122,173.2901099752127,38.178,23965759.19405149,1233105.805853228,9.871616334631156,20411556.30327887,13.364468486304132
2021-8,0.6969209527733383,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.5442373073011625,173.41588815026157,42.899,23928416.68289022,1234319.4517076968,9.87358140393773,20410732.234409444,13.36618396242232
2021-9,0.6968844128652328,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.5456835853194346,172.92821017540092,45.714,23891074.17172896,1235533.0975621652,9.8755464732443,20409908.165540013,13.367899438540505
2021-10,0.6968478729571274,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.5471486912137785,172.71855500337168,49.01,23853731.660567693,1236746.743416634,9.877511542550872,20409084.096670583,13.36961491465869
2021-11,0.6968113330490219,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.5486461508753835,171.96255166281466,42.946,23816389.149406426,1237960.3892711024,9.879476611857443,20408260.02780116,13.371330390776876
2021-12,0.6967747931409164,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.5501495138496377,171.67304058068686,32.132,23779046.63824516,1239174.035125571,9.881441681164016,20407435.958931725,13.373045866895062
2022-1,0.6967382532328109,,,,,,,,,0.5516166402534266,171.57115443791554,41.773,23741704.12708389,1240387.6809800395,9.883406750470586,20406611.89006229,13.374761343013247
2022-2,,,,,,,,,,0.5530858928278347,171.65416807398938,42.486,,,,,
2022-3,,,,,,,,,,0.5545838343908569,171.51612512810215,46.252,,,,,
2022-4,,,,,,,,,,0.5561038460524024,170.24364964971204,41.841,,,,,
2022-5,,,,,,,,,,0.5575876745373335,169.3658309200203,30.754,,,,,
2022-6,,,,,,,,,,0.5582121257405722,169.37280691149786,24.197,,,,,
2022-7,,,,,,,,,,0.558216948661728,169.7674868572672,26.864,,,,,
2022-8,,,,,,,,,,0.5577488475254917,169.7525908774186,34.037,,,,,
2022-9,,,,,,,,,,0.5566592189157118,169.62186453194067,32.537,,,,,
2022-10,,,,,,,,,,0.5552373381941691,169.85554454285096,35.215,,,,,
2022-11,,,,,,,,,,0.5534454890559668,170.18872689114548,34.707,,,,,
2022-12,,,,,,,,,,0.5512551020586466,170.90379198717687,34.707,,,,,
