, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),São Paulo - Consumo de Cimento (t),São Paulo - Produção de Cimento (t),São Paulo - value,São Paulo - PIB - Estadual,São Paulo - PIB - Construção Civil,São Paulo - PIB - Per Capita,São Paulo - PIB - Preços de Mercado,São Paulo - Desemprego,São Paulo - IDH
2018-7,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,855.104,460.3782795148072,0.414544496635697,1208261785.3475132,46324599.58066644,23.89899223478316,999693700.9432826,11.25908438680705,0.8220095768789137
2018-8,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,913.329,462.00286337935137,0.4147765456716064,1207677685.1293375,46330316.14380602,23.898473018509968,999617491.5346024,11.249049635382535,0.8219009506244132
2018-9,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,849.262,464.0723436773481,0.4147973909300553,1207093584.911162,46336032.706945606,23.897953802236778,999541282.1259218,11.239014883958024,0.8217923243699126
2018-10,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,897.883,465.7344397559029,0.4150004742876234,1206509484.6929865,46341749.27008519,23.897434585963587,999465072.7172414,11.228980132533511,0.821683698115412
2018-11,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,860.059,467.2022501741713,0.4153932513724989,1205925384.4748108,46347465.83322478,23.8969153696904,999388863.3085612,11.218945381109,0.8215750718609114
2018-12,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,771.417,466.75482789658,0.4167955395967837,1205341284.2566354,46353182.39636437,23.89639615341721,999312653.8998806,11.208910629684487,0.8214664456064107
2019-1,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,860.232,466.7514088418577,0.4194314893800969,1204757184.0384598,46358898.95950396,23.89587693714402,999236444.4912002,11.198875878259976,0.8213578193519101
2019-2,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,773.607,466.8102779961055,0.422101220176883,1203566381.9181533,46375168.60678428,23.89408319898502,999047334.557318,11.18600962848095,0.8211787119227579
2019-3,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,790.146,469.98601376275457,0.424813275004792,1202375579.797847,46391438.25406459,23.892289460826017,998858224.6234356,11.173143378701925,0.8209996044936058
2019-4,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,886.929,472.5581994297898,0.427768012042438,1201184777.6775403,46407707.90134491,23.89049572266701,998669114.6895534,11.160277128922896,0.8208204970644535
2019-5,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,941.6,475.8419919334471,0.4305621476778107,1199993975.5572343,46423977.54862523,23.88870198450801,998480004.7556711,11.147410879143871,0.8206413896353013
2019-6,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,817.301,479.5281024302337,0.4333959702600767,1198803173.4369278,46440247.19590554,23.88690824634901,998290894.8217888,11.134544629364845,0.8204622822061491
2019-7,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,957.289,483.6060809328651,0.4362574124545285,1197612371.3166213,46456516.84318586,23.885114508190007,998101784.8879066,11.121678379585818,0.820283174776997
2019-8,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,978.99,486.7343068972473,0.4391459453489402,1196421569.196315,46472786.490466185,23.88332077003101,997912674.9540244,11.108812129806791,0.8201040673478448
2019-9,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,906.956,488.9200033902205,0.4420651389604364,1195230767.0760086,46489056.1377465,23.881527031872004,997723565.020142,11.095945880027765,0.8199249599186926
2019-10,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,980.948,491.9879791582137,0.4452227454860201,1194039964.9557023,46505325.78502682,23.879733293713,997534455.0862596,11.08307963024874,0.8197458524895405
2019-11,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,872.046,492.990881963161,0.4484218549050204,1192849162.8353958,46521595.43230714,23.877939555554,997345345.1523776,11.070213380469712,0.8195667450603882
2019-12,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,692.232,494.9990072499854,0.451866295689458,1191658360.7150896,46537865.07958745,23.876145817394995,997156235.2184952,11.057347130690689,0.819387637631236
2020-1,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,834.703,496.4277114139817,0.4553521019577851,1190467558.594783,46554134.72686777,23.874352079235997,996967125.2846128,11.04448088091166,0.8192085302020838
2020-2,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,755.995,498.1110760788656,0.4588794221333858,1188856683.0181794,46576052.97000021,23.87675938496673,996885059.9695444,11.027869854593073,0.819179806946039
2020-3,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,876.964,502.3240832680378,0.464306351383627,1187245807.441576,46597971.21313264,23.879166690697463,996802994.6544762,11.011258828274483,0.8191510836899942
2020-4,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,842.227,505.38217914706087,0.4700431999348462,1185634931.8649724,46619889.45626507,23.8815739964282,996720929.3394078,10.994647801955898,0.8191223604339494
2020-5,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,911.656,508.7849658149398,0.4758922506470326,1184024056.288369,46641807.6993975,23.883981302158933,996638864.0243394,10.97803677563731,0.8190936371779045
2020-6,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,1002.648,510.1311056053656,0.4834885672083727,1182413180.7117653,46663725.94252993,23.886388607889668,996556798.7092712,10.961425749318725,0.8190649139218596
2020-7,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,1106.658,512.9418444839243,0.4914351244723636,1180802305.135162,46685644.18566236,23.8887959136204,996474733.3942028,10.944814723000135,0.8190361906658148
2020-8,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,1046.707,513.5553254016614,0.4995349332037241,1179191429.5585582,46707562.4287948,23.891203219351137,996392668.0791343,10.928203696681546,0.81900746740977
2020-9,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,1037.79,513.2719266674229,0.5082034717247877,1177580553.9819546,46729480.67192723,23.893610525081872,996310602.764066,10.91159267036296,0.8189787441537252
2020-10,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,1023.994,512.5174691774243,0.5170484937818232,1175969678.4053512,46751398.915059656,23.896017830812607,996228537.4489976,10.894981644044371,0.8189500208976803
2020-11,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,958.552,511.8440003901085,0.5258658003021129,1174358802.8287475,46773317.15819209,23.89842513654334,996146472.1339294,10.878370617725784,0.8189212976416356
2020-12,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,783.915,511.7568932516583,0.5348550359945541,1172747927.252144,46795235.40132452,23.90083244227408,996064406.818861,10.861759591407196,0.8188925743855907
2021-1,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,923.739,514.183725722632,0.5384574220860607,1171137051.6755404,46817153.64445695,23.90323974800481,995982341.5037926,10.845148565088609,0.8188638511295458
2021-2,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,861.651,516.461258543981,0.5409570679326996,1169179093.8950503,46843575.02262204,23.90602354551716,995870634.3775254,10.845917870119711,0.818961304547194
2021-3,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,1041.877,519.5745680894562,0.543561696534624,1167221136.11456,46869996.40078712,23.908807343029512,995758927.2512584,10.84668717515082,0.819058757964842
2021-4,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,1006.219,520.0312819209263,0.5462796991582785,1165263178.33407,46896417.77895221,23.911591140541866,995647220.1249908,10.847456480181924,0.8191562113824901
2021-5,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,1046.785,520.8722447484732,0.549115867028145,1163305220.5535798,46922839.1571173,23.914374938054216,995535512.9987236,10.84822578521303,0.8192536648001382
2021-6,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,1062.395,519.8803493429731,0.5520849271764815,1161347262.7730896,46949260.53528238,23.917158735566566,995423805.8724566,10.848995090244134,0.8193511182177862
2021-7,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,1100.641,518.3308159204901,0.555198591083455,1159389304.9925995,46975681.91344747,23.91994253307892,995312098.7461894,10.84976439527524,0.8194485716354343
2021-8,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,1086.223,516.9918293572734,0.558470292783757,1157431347.212109,47002103.29161256,23.922726330591267,995200391.6199222,10.850533700306343,0.8195460250530824
2021-9,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,1054.955,515.3522881527058,0.5619151587892214,1155473389.4316192,47028524.66977764,23.925510128103618,995088684.493655,10.85130300533745,0.8196434784707304
2021-10,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,1008.418,514.4699951505314,0.5655501633691703,1153515431.651129,47054946.04794273,23.928293925615968,994976977.3673878,10.852072310368555,0.8197409318883785
2021-11,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,1018.275,513.89170597008,0.5693890470863366,1151557473.8706388,47081367.42610782,23.93107772312832,994865270.2411205,10.85284161539966,0.8198383853060266
2021-12,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,902.66,513.2752878613503,0.5734527292287057,1149599516.0901487,47107788.8042729,23.933861520640672,994753563.1148531,10.853610920430766,0.8199358387236746
2022-1,,,,,,,,,842.371,513.6829147633701,0.5774815948611489,1147641558.3096583,47134210.18243799,23.936645318153023,994641855.988586,10.85438022546187,0.8200332921413227
2022-2,,,,,,,,,905.455,516.1174038523061,0.5817561973687063,,,,,,
2022-3,,,,,,,,,1131.584,518.1556900765927,0.586304225974707,,,,,,
2022-4,,,,,,,,,1069.666,516.9540021034154,0.5883739865979127,,,,,,
2022-5,,,,,,,,,1126.956,517.0479028865332,0.5904585107623181,,,,,,
2022-6,,,,,,,,,1049.984,515.8387041755051,0.5925560840164346,,,,,,
2022-7,,,,,,,,,1071.582,517.1697809336932,0.591943537377251,,,,,,
2022-8,,,,,,,,,1112.914,515.3064953262264,0.5906487770421524,,,,,,
2022-9,,,,,,,,,1028.144,514.8125905137547,0.5885688706450302,,,,,,
2022-10,,,,,,,,,996.449,514.8564517863505,0.5851960658141143,,,,,,
2022-11,,,,,,,,,1024.272,515.2159300323226,0.581093898038976,,,,,,
2022-12,,,,,,,,,1024.272,515.7843244193041,0.5761467778700097,,,,,,
